wavelength,flux,ivar
5124.2658,1.0026,4255.4655
5124.338,0.99,4210.3612
5124.4102,0.9923,4248.2499
5124.4823,0.9766,4175.9314
5124.5545,0.9911,4253.7389
5124.6267,1.019,4395.2042
5124.6988,1.0158,4378.808
5124.771,1.0116,4354.4125
5124.8432,1.0076,4314.1593
5124.9153,1.0206,4388.3976
5124.9875,1.0127,4326.0398
5125.0597,1.0098,4348.8673
5125.1318,0.9971,4283.0382
5125.204,0.9953,4272.6212
5125.2762,1.0038,4304.0922
5125.3483,1.02,4422.663
5125.4205,1.0052,4342.5954
5125.4926,0.9799,4196.66
5125.5648,1.0002,4297.1717
5125.637,1.0012,4318.0658
5125.7091,1.004,4307.4642
5125.7813,0.9948,4256.1209
5125.8535,0.9968,4283.7835
5125.9256,1.0061,4353.4814
5125.9978,1.001,4313.2002
5126.07,1.014,4393.0702
5126.1421,1.0021,4332.217
5126.2143,1.0056,4363.0379
5126.2865,0.9948,4283.2962
5126.3586,1.0057,4335.4776
5126.4308,1.0014,4322.289
5126.503,1.0125,4396.534
5126.5751,0.9853,4238.9243
5126.6473,1.0154,4398.9414
5126.7195,1.0207,4443.0355
5126.7916,1.0076,4375.1578
5126.8638,1.0267,4446.5314
5126.936,1.0174,4419.5645
5127.0081,1.01,4369.1448
5127.0803,1.0188,4407.3656
5127.1525,1.0071,4353.2959
5127.2246,0.9956,4310.4696
5127.2968,1.0053,4333.0409
5127.369,0.998,4326.6128
5127.4411,1.019,4399.0981
5127.5133,1.0075,4358.3989
5127.5855,1.0196,4417.0943
5127.6576,0.9839,4232.3768
5127.7298,1.0034,4334.532
5127.802,1.0154,4389.4928
5127.8741,0.9848,4243.5521
5127.9463,0.9936,4274.8943
5128.0184,0.9965,4341.4776
5128.0906,0.9872,4252.6162
5128.1628,0.9823,4204.0408
5128.2349,1.0062,4394.5213
5128.3071,1.011,4425.8885
5128.3793,1.0094,4404.6208
5128.4514,0.9983,4350.3684
5128.5236,1.0019,4365.3958
5128.5958,0.9986,4354.5407
5128.6679,1.0017,4353.4223
5128.7401,1.0075,4397.2837
5128.8123,0.9953,4327.1707
5128.8844,0.9884,4283.294
5128.9566,1.0196,4447.5044
5129.0288,1.0136,4413.075
5129.1009,1.0022,4361.92
5129.1731,1.0158,4438.1322
5129.2453,1.0196,4453.6411
5129.3174,1.0102,4399.7973
5129.3896,1.0074,4407.4033
5129.4618,1.0017,4368.5758
5129.5339,1.0278,4489.9274
5129.6061,1.0176,4441.3011
5129.6783,0.9792,4241.6313
5129.7504,0.9928,4309.9783
5129.8226,1.0197,4450.582
5129.8948,1.0081,4407.704
5129.9669,1.0042,4379.3113
5130.0391,0.9955,4334.3181
5130.1113,0.996,4358.7409
5130.1834,1.0172,4435.3751
5130.2556,0.9886,4305.9266
5130.3277,0.9897,4287.7416
5130.3999,0.9957,4324.8539
5130.4721,0.9955,4340.163
5130.5442,0.9713,4220.8867
5130.6164,0.985,4298.0691
5130.6886,1.0167,4435.0758
5130.7607,1.0168,4455.0905
5130.8329,1.0116,4417.8383
5130.9051,0.9983,4352.4329
5130.9772,1.0189,4476.7688
5131.0494,1.0008,4369.8668
5131.1216,1.0159,4462.9281
5131.1937,0.9985,4371.271
5131.2659,1.0224,4511.0881
5131.3381,0.993,4344.2246
5131.4102,0.9935,4336.3597
5131.4824,1.0065,4395.7551
5131.5546,0.995,4340.4755
5131.6267,0.9969,4347.8002
5131.6989,0.9897,4290.8766
5131.7711,0.9866,4292.5137
5131.8432,0.9994,4367.9475
5131.9154,0.9916,4334.6705
5131.9876,1.0006,4362.8113
5132.0597,1.0086,4420.9607
5132.1319,1.0021,4422.6945
5132.2041,0.9995,4403.6975
5132.2762,1.0019,4411.1721
5132.3484,1.0024,4396.0601
5132.4206,1.0137,4442.2709
5132.4927,1.0222,4488.135
5132.5649,1.0052,4384.1662
5132.6371,0.9783,4239.6705
5132.7092,0.9976,4351.9854
5132.7814,0.9851,4299.6371
5132.8535,0.9868,4286.8504
5132.9257,1.0077,4406.3548
5132.9979,0.9826,4276.4043
5133.07,1.0031,4351.4909
5133.1422,1.012,4415.6591
5133.2144,1.0015,4401.2548
5133.2865,1.0048,4383.6585
5133.3587,0.988,4304.1112
5133.4309,0.9881,4318.1841
5133.503,1.0098,4392.1214
5133.5752,1.0145,4437.2199
5133.6474,1.0167,4434.5686
5133.7195,1.0116,4396.7318
5133.7917,1.0185,4448.8422
5133.8639,0.9786,4238.1292
5133.936,0.9806,4252.2227
5134.0082,1.0044,4374.7746
5134.0804,0.9949,4317.9514
5134.1525,1.0139,4390.5366
5134.2247,0.9805,4231.141
5134.2969,1.0013,4360.2883
5134.369,0.9998,4364.8196
5134.4412,0.9755,4217.227
5134.5134,1.0013,4397.4042
5134.5855,0.9933,4344.9914
5134.6577,1.0003,4363.0616
5134.7299,0.9905,4309.9235
5134.802,0.9803,4245.3085
5134.8742,0.9943,4313.6838
5134.9464,0.9927,4318.8532
5135.0185,1.0019,4369.4399
5135.0907,1.0152,4417.8173
5135.1628,1.0131,4409.2876
5135.235,0.995,4314.3697
5135.3072,1.0024,4350.7194
5135.3793,0.9916,4337.737
5135.4515,0.9884,4293.2023
5135.5237,1.0031,4382.6104
5135.5958,1.0071,4406.7987
5135.668,0.9899,4315.1088
5135.7402,0.9895,4325.2987
5135.8123,0.996,4334.4217
5135.8845,0.9867,4245.1239
5135.9567,0.9971,4327.3605
5136.0288,0.9816,4241.1383
5136.101,0.9931,4334.0372
5136.1732,0.9989,4353.0191
5136.2453,0.9933,4311.6876
5136.3175,0.9828,4269.7626
5136.3897,1.0022,4372.9624
5136.4618,1.0218,4451.1229
5136.534,1.0048,4391.6397
5136.6062,0.993,4295.2568
5136.6783,0.9991,4313.2661
5136.7505,0.9887,4293.7151
5136.8227,0.9992,4350.0906
5136.8948,1.0112,4416.779
5136.967,1.0218,4442.792
5137.0392,0.994,4308.709
5137.1113,0.9831,4233.6364
5137.1835,1.0085,4392.7567
5137.2557,0.9992,4365.3523
5137.3278,0.9912,4295.92
5137.4,0.9769,4225.6871
5137.4722,0.9687,4178.328
5137.5443,1.0029,4368.2023
5137.6165,1.0194,4413.4822
5137.6886,1.0139,4386.0191
5137.7608,0.9953,4269.8572
5137.833,0.9978,4313.7766
5137.9051,0.9958,4316.7227
5137.9773,0.9787,4235.2188
5138.0495,0.9863,4267.5322
5138.1216,1.0175,4415.943
5138.1938,1.0128,4418.1782
5138.266,1.0094,4384.1276
5138.3381,1.0141,4443.9368
5138.4103,0.9958,4334.6248
5138.4825,1.0125,4414.7828
5138.5546,0.9996,4337.2141
5138.6268,0.9978,4310.4961
5138.699,1.0075,4365.4482
5138.7711,1.025,4488.4037
5138.8433,1.0089,4368.1204
5138.9155,1.019,4458.0693
5138.9876,1.0028,4345.5589
5139.0598,0.9997,4326.8299
5139.132,0.9923,4320.4871
5139.2041,0.9933,4304.9817
5139.2763,1.0027,4343.6413
5139.3485,0.985,4248.2609
5139.4206,0.9804,4243.2184
5139.4928,0.9824,4256.29
5139.565,0.9929,4287.7288
5139.6371,0.994,4279.7938
5139.7093,0.9983,4313.3333
5139.7815,0.9801,4211.9034
5139.8536,0.978,4205.3667
5139.9258,1.004,4352.0515
5139.998,1.0077,4374.4739
5140.0701,1.018,4436.0517
5140.1423,1.0123,4396.5872
5140.2144,1.001,4310.4049
5140.2866,1.003,4347.9481
5140.3588,1.0242,4472.3787
5140.4309,1.0111,4371.6673
5140.5031,0.989,4254.4917
5140.5753,1.0048,4339.3314
5140.6474,1.0073,4367.4434
5140.7196,1.0031,4352.6472
5140.7918,1.0064,4360.4516
5140.8639,0.9944,4290.6786
5140.9361,0.9881,4246.7803
5141.0083,0.9979,4300.3635
5141.0804,0.9829,4224.1163
5141.1526,0.9811,4245.169
5141.2248,0.9841,4253.9191
5141.2969,0.9821,4232.9361
5141.3691,1.0002,4323.2097
5141.4413,0.9945,4286.9558
5141.5134,0.9904,4275.7062
5141.5856,0.9998,4339.8653
5141.6578,0.9962,4302.354
5141.7299,1.0007,4298.6486
5141.8021,1.0121,4381.7058
5141.8743,1.0024,4336.6621
5141.9464,1.0052,4348.0988
5142.0186,1.0053,4327.0283
5142.0908,0.9819,4209.3805
5142.1629,0.9746,4173.1118
5142.2351,0.9707,4136.0532
5142.3073,0.9897,4285.2772
5142.3794,0.9826,4217.278
5142.4516,1.0095,4359.4643
5142.5237,1.0094,4370.2202
5142.5959,0.9903,4260.9653
5142.6681,0.9905,4252.3897
5142.7402,1.0164,4398.4496
5142.8124,1.0104,4370.2802
5142.8846,0.9947,4293.3575
5142.9567,1.0267,4471.7454
5143.0289,1.018,4399.4113
5143.1011,0.9852,4216.508
5143.1732,1.0241,4417.5272
5143.2454,0.9965,4252.9673
5143.3176,0.9876,4258.5845
5143.3897,0.9825,4229.2131
5143.4619,1.015,4388.4223
5143.5341,0.987,4238.4357
5143.6062,0.9858,4242.681
5143.6784,0.9882,4267.0391
5143.7506,0.983,4263.3061
5143.8227,0.979,4213.2622
5143.8949,1.0149,4414.4625
5143.9671,1.0192,4434.5003
5144.0392,1.0171,4395.1233
5144.1114,1.0431,4505.7455
5144.1836,1.0156,4393.0626
5144.2557,0.9988,4292.5262
5144.3279,0.9982,4319.279
5144.4001,1.0077,4361.3461
5144.4722,1.0106,4376.1967
5144.5444,1.0361,4497.5932
5144.6166,1.0015,4326.0127
5144.6887,1.0188,4408.4129
5144.7609,1.0104,4368.8295
5144.8331,0.9995,4305.4613
5144.9052,1.0,4299.0412
5144.9774,1.0328,4455.9164
5145.0495,1.007,4346.5252
5145.1217,0.988,4226.697
5145.1939,0.9841,4174.8129
5145.266,0.9763,4160.221
5145.3382,0.9831,4220.4899
5145.4104,0.9805,4216.2239
5145.4825,1.0032,4310.942
5145.5547,1.0207,4423.7048
5145.6269,1.0115,4366.2963
5145.699,1.009,4327.2451
5145.7712,1.0018,4306.937
5145.8434,1.0084,4332.2344
5145.9155,1.0023,4303.9858
5145.9877,0.9996,4295.4264
5146.0599,1.0035,4330.2292
5146.132,1.0021,4333.0438
5146.2042,1.0184,4390.8096
5146.2764,1.0088,4348.5038
5146.3485,1.0148,4422.2612
5146.4207,1.0229,4475.7619
5146.4929,0.9894,4279.9396
5146.565,1.0109,4381.8669
5146.6372,0.9876,4277.6175
5146.7094,0.9849,4232.891
5146.7815,0.9709,4130.6521
5146.8537,1.0122,4361.6272
5146.9259,1.0157,4391.8505
5146.998,1.0025,4304.4926
5147.0702,1.0246,4422.9297
5147.1424,1.0184,4400.8584
5147.2145,1.016,4387.5019
5147.2867,1.0225,4415.201
5147.3588,0.9943,4257.9998
5147.431,0.9846,4199.0331
5147.5032,1.0121,4360.0322
5147.5753,1.0201,4406.3059
5147.6475,0.9802,4174.2256
5147.7197,1.0002,4298.4097
5147.7918,1.0027,4330.8922
5147.864,1.0249,4468.9439
5147.9362,0.9868,4231.0649
5148.0083,0.9927,4261.7413
5148.0805,1.0147,4350.4188
5148.1527,0.9941,4228.311
5148.2248,1.0124,4347.8023
5148.297,0.998,4286.1347
5148.3692,0.9982,4277.3138
5148.4413,0.9883,4212.9534
5148.5135,1.0222,4412.3804
5148.5857,1.0094,4356.6889
5148.6578,0.994,4249.0259
5148.73,1.0015,4328.3973
5148.8022,1.0137,4389.2908
5148.8743,1.0175,4390.9027
5148.9465,1.0247,4434.9565
5149.0187,1.0144,4363.9962
5149.0908,1.0096,4331.6841
5149.163,1.0087,4333.4933
5149.2352,1.0017,4318.9876
5149.3073,0.9974,4311.1843
5149.3795,1.0301,4494.9202
5149.4517,1.0369,4507.9714
5149.5238,1.0095,4341.148
5149.596,1.0288,4446.0112
5149.6682,0.9957,4282.1761
5149.7403,0.9961,4283.803
5149.8125,0.9954,4263.8088
5149.8846,0.9916,4241.2026
5149.9568,0.9914,4234.5063
5150.029,1.0072,4336.8237
5150.1011,0.994,4297.647
5150.1733,1.007,4359.4415
5150.2455,1.0069,4339.8307
5150.3176,1.0142,4372.9681
5150.3898,1.0161,4366.1647
5150.462,1.0047,4320.5483
5150.5341,0.9945,4286.6275
5150.6063,0.9942,4268.5058
5150.6785,0.987,4242.042
5150.7506,0.9958,4267.2707
5150.8228,1.001,4293.1856
5150.895,1.0062,4323.5461
5150.9671,0.9853,4206.9373
5151.0393,1.0121,4336.2129
5151.1115,1.0068,4319.5221
5151.1836,0.9701,4128.8335
5151.2558,0.9841,4197.8782
5151.328,1.0033,4326.0298
5151.4001,1.0166,4428.4333
5151.4723,0.999,4306.9258
5151.5445,1.0,4314.6203
5151.6166,1.0001,4295.1946
5151.6888,0.9957,4263.5573
5151.761,0.9865,4207.7572
5151.8331,0.981,4202.0812
5151.9053,0.9824,4219.6313
5151.9775,0.9894,4267.0224
5152.0496,1.0161,4395.8587
5152.1218,0.991,4239.3687
5152.1939,0.9728,4129.5822
5152.2661,0.9877,4234.4646
5152.3383,1.0098,4377.165
5152.4104,1.0018,4319.2227
5152.4826,0.9917,4292.3541
5152.5548,0.9849,4252.7884
5152.6269,0.976,4177.0025
5152.6991,0.9753,4195.9564
5152.7713,0.994,4263.8131
5152.8434,0.992,4270.0329
5152.9156,0.9728,4155.8645
5152.9878,0.983,4207.5947
5153.0599,0.986,4235.6081
5153.1321,1.0078,4327.5771
5153.2043,1.0173,4393.2521
5153.2764,0.9991,4295.8555
5153.3486,0.9813,4229.4296
5153.4208,0.987,4246.2079
5153.4929,1.0085,4372.8089
5153.5651,1.0008,4342.714
5153.6373,1.0075,4394.4464
5153.7094,1.0146,4427.4098
5153.7816,0.9922,4300.1554
5153.8538,0.9789,4220.6689
5153.9259,1.0182,4390.9565
5153.9981,1.0036,4329.5484
5154.0703,0.9852,4268.47
5154.1424,0.992,4290.1979
5154.2146,0.9754,4193.961
5154.2868,0.9755,4219.1635
5154.3589,0.9844,4262.2706
5154.4311,1.0014,4336.8999
5154.5033,1.0183,4455.2289
5154.5754,1.0414,4566.0824
5154.6476,1.0165,4426.6128
5154.7197,1.0042,4347.7991
5154.7919,1.0122,4408.8438
5154.8641,0.992,4316.3182
5154.9362,1.0062,4385.6184
5155.0084,1.0065,4382.8011
5155.0806,0.9996,4338.0865
5155.1527,0.9901,4295.9125
5155.2249,0.9957,4313.5396
5155.2971,0.9931,4302.3934
5155.3692,0.9945,4312.0611
5155.4414,1.0171,4438.4194
5155.5136,1.0198,4494.1665
5155.5857,1.0085,4432.1399
5155.6579,0.9883,4334.8524
5155.7301,0.9973,4379.0373
5155.8022,1.0047,4394.8574
5155.8744,1.0171,4460.8247
5155.9466,1.0178,4454.4306
5156.0187,0.9947,4327.2043
5156.0909,0.9841,4276.295
5156.1631,1.0073,4404.9286
5156.2352,1.0117,4451.5951
5156.3074,1.0221,4508.0624
5156.3796,1.0222,4502.478
5156.4517,1.0176,4468.9537
5156.5239,0.9844,4295.3606
5156.5961,0.9903,4305.2193
5156.6682,1.0,4372.8047
5156.7404,0.9985,4352.7149
5156.8126,1.0082,4412.8294
5156.8847,1.0297,4531.4361
5156.9569,1.0001,4368.9618
5157.0291,1.0046,4391.8764
5157.1012,1.0039,4424.716
5157.1734,0.9873,4306.7242
5157.2455,1.0085,4426.9477
5157.3177,1.0156,4460.9122
5157.3899,0.9802,4259.9499
5157.462,1.0079,4444.8771
5157.5342,0.9999,4416.2399
5157.6064,1.0129,4490.9443
5157.6785,1.0181,4491.6392
5157.7507,1.007,4418.5834
5157.8229,1.011,4427.3348
5157.895,0.9938,4348.9334
5157.9672,1.0054,4405.9485
5158.0394,0.9979,4371.8797
5158.1115,1.0181,4487.1911
5158.1837,1.0083,4463.1823
5158.2559,1.003,4441.9853
5158.328,1.0069,4441.8079
5158.4002,0.9861,4327.1248
5158.4724,1.0082,4437.3369
5158.5445,1.0006,4384.3318
5158.6167,1.0071,4419.7298
5158.6889,1.0084,4440.3317
5158.761,1.0143,4464.5441
5158.8332,0.9918,4367.0771
5158.9054,1.0006,4395.1878
5158.9775,1.0159,4507.6912
5159.0497,0.9914,4374.3194
5159.1219,0.9926,4365.0881
5159.194,1.0016,4409.189
5159.2662,1.0122,4457.913
5159.3384,1.018,4477.2612
5159.4105,1.0059,4422.1403
5159.4827,0.9954,4390.9882
5159.5548,0.9845,4313.445
5159.627,0.9735,4246.079
5159.6992,1.0025,4423.3172
5159.7713,0.995,4377.278
5159.8435,0.9876,4363.049
5159.9157,1.0006,4422.1168
5159.9878,1.0157,4509.9223
5160.06,1.006,4468.8989
5160.1322,0.991,4358.289
5160.2043,0.9947,4392.34
5160.2765,0.9894,4368.7071
5160.3487,1.0,4418.4905
5160.4208,0.9902,4355.1678
5160.493,0.9747,4264.9616
5160.5652,1.0157,4507.0829
5160.6373,1.0009,4410.2342
5160.7095,0.9994,4397.6452
5160.7817,1.0041,4416.3048
5160.8538,1.0165,4489.9853
5160.926,1.0187,4513.5514
5160.9982,0.9979,4401.3936
5161.0703,1.0039,4438.9099
5161.1425,1.0197,4504.7189
5161.2147,0.9984,4389.6453
5161.2868,0.9907,4351.3155
5161.359,0.998,4397.0851
5161.4312,0.9727,4245.0417
5161.5033,0.9836,4319.4623
5161.5755,0.9978,4411.8623
5161.6477,1.0077,4463.1509
5161.7198,1.0176,4529.2842
5161.792,1.0202,4511.5938
5161.8642,1.0136,4507.1748
5161.9363,1.0082,4473.6588
5162.0085,0.9769,4282.1813
5162.0806,0.9984,4398.0588
5162.1528,1.0068,4435.6151
5162.225,1.028,4567.2304
5162.2971,1.0025,4416.5987
5162.3693,1.0022,4435.1422
5162.4415,1.0162,4520.0618
5162.5136,1.0126,4489.9694
5162.5858,1.0148,4529.4212
5162.658,1.0175,4555.056
5162.7301,1.0219,4587.9225
5162.8023,0.9911,4374.3739
5162.8745,0.9859,4361.8487
5162.9466,0.983,4341.009
5163.0188,1.0184,4506.7173
5163.091,1.0197,4537.8863
5163.1631,1.0059,4504.101
5163.2353,1.003,4462.979
5163.3075,0.9988,4428.8422
5163.3796,0.9836,4350.9899
5163.4518,0.9966,4400.0856
5163.524,1.0176,4522.8388
5163.5961,1.0242,4568.6091
5163.6683,0.9919,4394.1464
5163.7405,0.9988,4420.5899
5163.8126,1.0,4434.6202
5163.8848,1.0161,4531.5194
5163.957,1.0228,4585.0703
5164.0291,1.0053,4472.3806
5164.1013,1.0109,4530.3894
5164.1735,1.0008,4485.9668
5164.2456,1.0078,4500.2975
5164.3178,1.0022,4432.6241
5164.3899,0.9982,4413.6623
5164.4621,0.9874,4365.572
5164.5343,0.9837,4336.7842
5164.6064,0.9882,4359.4146
5164.6786,0.9931,4396.0527
5164.7508,1.0214,4567.5869
5164.8229,1.0186,4541.5106
5164.8951,1.0237,4582.0801
5164.9673,1.001,4458.3687
5165.0394,0.9947,4419.9769
5165.1116,0.9855,4389.5304
5165.1838,0.9777,4359.7385
5165.2559,0.9827,4394.7748
5165.3281,1.007,4525.7182
5165.4003,1.0029,4491.1928
5165.4724,0.9948,4488.0211
5165.5446,0.9892,4417.2313
5165.6168,0.9768,4352.9723
5165.6889,1.0077,4552.5205
5165.7611,0.9793,4392.6074
5165.8333,0.9924,4481.6176
5165.9054,0.9835,4390.9864
5165.9776,1.0047,4502.6968
5166.0498,0.9974,4478.4299
5166.1219,0.9671,4311.8092
5166.1941,0.9468,4173.1652
5166.2663,0.9827,4378.2332
5166.3384,0.9768,4339.533
5166.4106,0.9756,4341.3259
5166.4828,0.9837,4381.2601
5166.5549,0.9729,4323.2299
5166.6271,0.9856,4401.6187
5166.6993,0.9948,4456.9698
5166.7714,1.0145,4539.0614
5166.8436,1.0198,4586.958
5166.9157,1.0061,4525.8782
5166.9879,1.0012,4521.7612
5167.0601,0.998,4459.8222
5167.1322,0.9884,4452.5348
5167.2044,0.931,4149.8557
5167.2766,0.8513,3717.0409
5167.3487,0.8198,3594.3912
5167.4209,0.7951,3429.0563
5167.4931,0.8099,3472.7271
5167.5652,0.9026,3975.2832
5167.6374,0.9718,4360.6807
5167.7096,0.9857,4441.8348
5167.7817,1.0061,4560.2931
5167.8539,0.9814,4428.2968
5167.9261,1.0041,4533.1794
5167.9982,1.0213,4621.233
5168.0704,0.9792,4387.926
5168.1426,0.9984,4508.8938
5168.2147,1.0037,4544.0056
5168.2869,1.0114,4601.4748
5168.3591,0.9996,4524.398
5168.4312,0.9962,4514.7071
5168.5034,0.9951,4489.3253
5168.5756,1.0226,4651.7472
5168.6477,1.0226,4640.2817
5168.7199,1.0137,4557.6848
5168.7921,0.9644,4336.2359
5168.8642,0.9479,4261.1955
5168.9364,0.9108,4047.5773
5169.0086,0.9132,4058.6894
5169.0807,0.9445,4224.0726
5169.1529,0.9847,4436.9964
5169.225,1.0203,4627.3072
5169.2972,1.0211,4664.8232
5169.3694,1.0104,4610.4685
5169.4415,0.9977,4521.5809
5169.5137,1.0028,4553.8606
5169.5859,1.0155,4644.9017
5169.658,0.9999,4550.2468
5169.7302,1.0048,4594.3114
5169.8024,1.0241,4676.4497
5169.8745,1.006,4581.6039
5169.9467,0.9943,4523.3035
5170.0189,1.0084,4618.4171
5170.091,0.9867,4474.5069
5170.1632,0.9907,4510.2135
5170.2354,0.9891,4523.8668
5170.3075,0.9984,4559.4799
5170.3797,1.0109,4631.0304
5170.4519,0.9986,4564.661
5170.524,1.01,4612.8778
5170.5962,1.0032,4553.712
5170.6684,0.9836,4466.5316
5170.7405,0.9888,4495.7919
5170.8127,1.0209,4679.0059
5170.8849,1.0081,4596.7311
5170.957,1.017,4657.3078
5171.0292,0.9856,4508.3311
5171.1014,0.9976,4604.1135
5171.1735,1.0239,4757.4957
5171.2457,1.0069,4652.6977
5171.3179,0.9945,4559.1505
5171.39,0.9839,4514.3965
5171.4622,1.0022,4617.1265
5171.5344,0.9733,4446.9214
5171.6065,0.9526,4357.1593
5171.6787,0.9797,4492.761
5171.7508,1.0052,4635.1867
5171.823,1.0082,4650.7289
5171.8952,0.9953,4594.5937
5171.9673,1.0106,4663.0426
5172.0395,1.0218,4750.403
5172.1117,1.0097,4654.9979
5172.1838,1.0028,4607.9943
5172.256,0.9844,4544.7552
5172.3282,1.0098,4678.2314
5172.4003,0.9976,4630.0348
5172.4725,0.966,4462.1783
5172.5447,0.9029,4108.2769
5172.6168,0.7756,3464.7628
5172.689,0.7073,3109.7214
5172.7612,0.8148,3638.9725
5172.8333,0.9186,4195.2371
5172.9055,0.9975,4634.6896
5172.9777,1.012,4700.0267
5173.0498,0.9961,4599.4022
5173.122,1.0373,4855.4627
5173.1942,1.021,4739.3022
5173.2663,1.0095,4688.8689
5173.3385,1.007,4701.4145
5173.4107,1.0101,4703.5818
5173.4828,1.0036,4681.8752
5173.555,0.9836,4544.9127
5173.6272,1.0331,4852.4979
5173.6993,0.9923,4607.6658
5173.7715,0.9914,4605.0126
5173.8437,0.9845,4561.4807
5173.9158,1.007,4704.2311
5173.988,1.0231,4778.4347
5174.0602,0.997,4630.1982
5174.1323,0.9867,4576.7726
5174.2045,1.0174,4766.9248
5174.2766,1.0182,4778.904
5174.3488,0.9939,4629.8129
5174.421,1.0068,4730.9312
5174.4931,1.0027,4715.23
5174.5653,0.9944,4648.9696
5174.6375,1.0119,4719.3982
5174.7096,1.013,4760.6061
5174.7818,1.0045,4735.1116
5174.854,1.0043,4725.2614
5174.9261,1.0017,4719.2525
5174.9983,1.0002,4701.8403
5175.0705,0.9833,4609.9198
5175.1426,0.9825,4606.2659
5175.2148,1.0192,4815.7618
5175.287,1.0148,4784.9196
5175.3591,0.9993,4693.5628
5175.4313,1.0097,4783.3729
5175.5035,1.0065,4762.2068
5175.5756,1.0101,4782.3015
5175.6478,1.016,4818.5235
5175.72,0.9993,4734.9187
5175.7921,0.99,4675.5917
5175.8643,1.0267,4898.9917
5175.9365,1.0151,4824.1247
5176.0086,1.0058,4770.3883
5176.0808,1.0045,4744.3857
5176.153,1.0149,4842.1467
5176.2251,0.9944,4717.2774
5176.2973,0.9847,4664.927
5176.3695,1.0072,4785.8815
5176.4416,1.0152,4841.4495
5176.5138,1.0186,4874.1552
5176.5859,1.0131,4836.2937
5176.6581,1.0145,4854.5617
5176.7303,1.0069,4803.068
5176.8024,0.9961,4739.2625
5176.8746,0.986,4689.3297
5176.9468,0.9896,4735.7136
5177.0189,1.0017,4794.1301
5177.0911,0.9888,4720.3042
5177.1633,1.0191,4893.8042
5177.2354,0.9965,4742.3402
5177.3076,0.9767,4627.9488
5177.3798,0.9826,4682.7573
5177.4519,0.9597,4509.1008
5177.5241,1.0068,4814.7924
5177.5963,0.9755,4669.5941
5177.6684,0.9947,4801.6194
5177.7406,0.9873,4718.503
5177.8128,0.9799,4671.7225
5177.8849,0.9951,4748.2112
5177.9571,1.0138,4874.4876
5178.0293,0.9915,4747.3959
5178.1014,0.9917,4709.7533
5178.1736,1.0013,4834.6236
5178.2458,1.0083,4847.6258
5178.3179,1.0241,4964.7791
5178.3901,1.0094,4856.2987
5178.4623,1.0185,4920.4704
5178.5344,1.0153,4890.0758
5178.6066,0.9961,4778.8671
5178.6788,0.9977,4809.726
5178.7509,1.0019,4849.3783
5178.8231,0.9975,4830.4473
5178.8953,1.0014,4843.1733
5178.9674,1.0088,4874.3653
5179.0396,1.005,4865.5679
5179.1117,1.0163,4937.3459
5179.1839,1.0034,4851.6485
5179.2561,0.9819,4731.0296
5179.3282,0.9927,4791.9049
5179.4004,1.0128,4915.5251
5179.4726,1.0065,4898.8588
5179.5447,0.9985,4869.6538
5179.6169,0.9973,4848.4439
5179.6891,1.0078,4914.1428
5179.7612,1.0042,4883.7355
5179.8334,1.0103,4933.9319
5179.9056,1.0037,4875.0546
5179.9777,1.0147,4953.3654
5180.0499,1.0164,4976.7234
5180.1221,0.9955,4845.6747
5180.1942,0.9948,4865.4773
5180.2664,0.9813,4780.7594
5180.3386,0.9793,4749.1312
5180.4107,1.008,4891.977
5180.4829,1.0148,4941.6734
5180.5551,1.004,4904.0341
5180.6272,1.0055,4900.2882
5180.6994,1.0128,4947.1506
5180.7716,0.9893,4838.206
5180.8437,0.9962,4874.7268
5180.9159,1.0059,4931.8781
5180.9881,0.9948,4863.0889
5181.0602,0.9961,4896.9074
5181.1324,0.9884,4844.7391
5181.2046,1.0114,4995.7413
5181.2767,1.0256,5096.4333
5181.3489,1.0122,5025.6626
5181.421,1.0039,4953.3163
5181.4932,1.0131,5043.6507
5181.5654,0.9921,4905.8805
5181.6375,0.9774,4778.6378
5181.7097,0.9894,4864.4087
5181.7819,0.9872,4861.1565
5181.854,0.9864,4846.8451
5181.9262,1.0002,4941.236
5181.9984,1.0138,5036.2407
5182.0705,0.9795,4848.903
5182.1427,1.0001,4938.4214
5182.2149,1.0174,5070.2781
5182.287,0.9953,4950.5495
5182.3592,1.0179,5066.8139
5182.4314,0.9982,4968.7961
5182.5035,0.9992,4976.6552
5182.5757,1.0115,5035.6366
5182.6479,1.0193,5068.9158
5182.72,1.0224,5074.865
5182.7922,0.9857,4850.6392
5182.8644,1.0125,5053.564
5182.9365,0.9955,4914.8985
5183.0087,1.0236,5119.3308
5183.0809,1.0012,4982.0778
5183.153,1.0252,5103.5491
5183.2252,0.9758,4835.8914
5183.2974,1.0002,4956.7217
5183.3695,0.9665,4786.3505
5183.4417,0.9052,4443.3644
5183.5139,0.7796,3747.7244
5183.586,0.6802,3214.5628
5183.6582,0.7098,3378.581
5183.7304,0.8635,4247.4281
5183.8025,0.9558,4740.8747
5183.8747,0.9887,4946.8148
5183.9468,1.0,4995.8766
5184.019,1.0103,5080.2801
5184.0912,0.9957,5006.1628
5184.1633,1.0047,5078.4289
5184.2355,1.0007,5041.1992
5184.3077,0.9987,4990.7237
5184.3798,1.0024,5042.2174
5184.452,0.9952,5016.9148
5184.5242,0.9847,4911.8693
5184.5963,0.9834,4893.8203
5184.6685,1.007,5056.6768
