antibody_short,animal,semana,inmunogeno,kd_molar,tipo,se_une
RKb21_wk72_45,RKb21,72,DU422-1_MD39v2_L14,1.7180e-06,aislado_clinico,0
RKb21_wk72_45,RKb21,72,p1981_MD39_BET1,3.3950e-08,aislado_clinico,1
RKb21_wk72_45,RKb21,72,TRO_11_MD39,4.3460e-07,aislado_clinico,1
RKb21_wk72_45,RKb21,72,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RKb21_wk72_45,RKb21,72,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RKb21_wk72_45,RKb21,72,1026_120_sgaA5_RnS-2G_L14,6.4020e-06,aislado_clinico,0
RKb21_wk72_45,RKb21,72,V703-0537-RnSv2-2G_L14,1.8640e-07,aislado_clinico,1
RKb21_wk72_46,RKb21,72,N332-GT5 gp140,5.7460e-10,prime,1
RKb21_wk72_46,RKb21,72,SF162P3_MD64_B20,9.8610e-09,aislado_clinico,1
RKb21_wk72_46,RKb21,72,DU156_MD39_BET1,9.0040e-09,aislado_clinico,1
RKb21_wk72_46,RKb21,72,Q23.17_MD39_L14,1.6890e-07,aislado_clinico,1
RKb21_wk72_46,RKb21,72,SHIV_AD8_MD64,1.0630e-07,aislado_clinico,1
RKb21_wk72_46,RKb21,72,DU422-1_MD39v2_L14,8.2010e-07,aislado_clinico,1
RKb21_wk72_46,RKb21,72,p1981_MD39_BET1,2.5790e-08,aislado_clinico,1
RKb21_wk72_46,RKb21,72,TRO_11_MD39,5.4950e-07,aislado_clinico,1
RKb21_wk72_46,RKb21,72,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RKb21_wk72_46,RKb21,72,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RKb21_wk72_46,RKb21,72,1026_120_sgaA5_RnS-2G_L14,3.4090e-06,aislado_clinico,0
RKb21_wk72_46,RKb21,72,V703-0537-RnSv2-2G_L14,2.1270e-07,aislado_clinico,1
RKb21_wk72_47,RKb21,72,N332-GT5 gp140,1.1130e-10,prime,1
RKb21_wk72_47,RKb21,72,SF162P3_MD64_B20,2.3730e-09,aislado_clinico,1
RKb21_wk72_47,RKb21,72,DU156_MD39_BET1,1.0610e-08,aislado_clinico,1
RKb21_wk72_47,RKb21,72,Q23.17_MD39_L14,9.8960e-08,aislado_clinico,1
RKb21_wk72_47,RKb21,72,SHIV_AD8_MD64,8.5410e-08,aislado_clinico,1
RKb21_wk72_47,RKb21,72,DU422-1_MD39v2_L14,2.7990e-06,aislado_clinico,0
RKb21_wk72_47,RKb21,72,p1981_MD39_BET1,1.4400e-08,aislado_clinico,1
RKb21_wk72_47,RKb21,72,TRO_11_MD39,2.7070e-07,aislado_clinico,1
RKb21_wk72_47,RKb21,72,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RKb21_wk72_47,RKb21,72,0860_150_con_RnS-2G_L14,5.8420e-06,aislado_clinico,0
RKb21_wk72_47,RKb21,72,1026_120_sgaA5_RnS-2G_L14,2.7700e-06,aislado_clinico,0
RKb21_wk72_47,RKb21,72,V703-0537-RnSv2-2G_L14,3.7020e-08,aislado_clinico,1
RKb21_wk72_48,RKb21,72,N332-GT5 gp140,4.7740e-10,prime,1
RKb21_wk72_48,RKb21,72,SF162P3_MD64_B20,9.5330e-09,aislado_clinico,1
RKb21_wk72_48,RKb21,72,DU156_MD39_BET1,1.2180e-08,aislado_clinico,1
RKb21_wk72_48,RKb21,72,Q23.17_MD39_L14,7.7950e-08,aislado_clinico,1
RKb21_wk72_48,RKb21,72,SHIV_AD8_MD64,1.2820e-07,aislado_clinico,1
RKb21_wk72_48,RKb21,72,DU422-1_MD39v2_L14,6.4580e-07,aislado_clinico,1
RKb21_wk72_48,RKb21,72,p1981_MD39_BET1,6.9160e-08,aislado_clinico,1
RKb21_wk72_48,RKb21,72,TRO_11_MD39,2.3900e-07,aislado_clinico,1
RKb21_wk72_48,RKb21,72,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RKb21_wk72_48,RKb21,72,0860_150_con_RnS-2G_L14,8.0460e-06,aislado_clinico,0
RKb21_wk72_48,RKb21,72,1026_120_sgaA5_RnS-2G_L14,2.3880e-06,aislado_clinico,0
RKb21_wk72_48,RKb21,72,V703-0537-RnSv2-2G_L14,6.5400e-08,aislado_clinico,1
RSz19_wk72_70,RSz19,72,N332-GT5 gp140,4.3950e-11,prime,1
RSz19_wk72_70,RSz19,72,SF162P3_MD64_B20,6.3730e-09,aislado_clinico,1
RSz19_wk72_70,RSz19,72,DU156_MD39_BET1,5.3820e-08,aislado_clinico,1
RSz19_wk72_70,RSz19,72,Q23.17_MD39_L14,1.2360e-06,aislado_clinico,0
RSz19_wk72_70,RSz19,72,SHIV_AD8_MD64,1.2420e-06,aislado_clinico,0
RSz19_wk72_70,RSz19,72,DU422-1_MD39v2_L14,8.2450e-06,aislado_clinico,0
RSz19_wk72_70,RSz19,72,p1981_MD39_BET1,4.7600e-07,aislado_clinico,1
RSz19_wk72_70,RSz19,72,TRO_11_MD39,5.4630e-07,aislado_clinico,1
RSz19_wk72_70,RSz19,72,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RSz19_wk72_70,RSz19,72,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RSz19_wk72_70,RSz19,72,1026_120_sgaA5_RnS-2G_L14,8.3850e-06,aislado_clinico,0
RSz19_wk72_70,RSz19,72,V703-0537-RnSv2-2G_L14,3.1490e-07,aislado_clinico,1
RSz19_wk72_71,RSz19,72,N332-GT5 gp140,2.7270e-10,prime,1
RSz19_wk72_71,RSz19,72,SF162P3_MD64_B20,4.7160e-09,aislado_clinico,1
RSz19_wk72_71,RSz19,72,DU156_MD39_BET1,1.0090e-08,aislado_clinico,1
RSz19_wk72_71,RSz19,72,Q23.17_MD39_L14,1.5890e-07,aislado_clinico,1
RSz19_wk72_71,RSz19,72,SHIV_AD8_MD64,2.1550e-08,aislado_clinico,1
RSz19_wk72_71,RSz19,72,DU422-1_MD39v2_L14,2.3970e-07,aislado_clinico,1
RSz19_wk72_71,RSz19,72,p1981_MD39_BET1,2.8170e-08,aislado_clinico,1
RSz19_wk72_71,RSz19,72,TRO_11_MD39,9.2330e-08,aislado_clinico,1
RSz19_wk72_71,RSz19,72,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RSz19_wk72_71,RSz19,72,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RSz19_wk72_71,RSz19,72,1026_120_sgaA5_RnS-2G_L14,1.5240e-06,aislado_clinico,0
RSz19_wk72_71,RSz19,72,V703-0537-RnSv2-2G_L14,1.2470e-08,aislado_clinico,1
RSz19_wk72_72,RSz19,72,N332-GT5 gp140,4.0630e-10,prime,1
RSz19_wk72_72,RSz19,72,SF162P3_MD64_B20,5.0830e-09,aislado_clinico,1
RSz19_wk72_72,RSz19,72,DU156_MD39_BET1,9.9610e-09,aislado_clinico,1
RSz19_wk72_72,RSz19,72,Q23.17_MD39_L14,2.9930e-07,aislado_clinico,1
RSz19_wk72_72,RSz19,72,SHIV_AD8_MD64,1.1000e-07,aislado_clinico,1
RSz19_wk72_72,RSz19,72,DU422-1_MD39v2_L14,3.6950e-06,aislado_clinico,0
RSz19_wk72_72,RSz19,72,p1981_MD39_BET1,7.2480e-08,aislado_clinico,1
RSz19_wk72_72,RSz19,72,TRO_11_MD39,1.4340e-07,aislado_clinico,1
RSz19_wk72_72,RSz19,72,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RSz19_wk72_72,RSz19,72,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RSz19_wk72_72,RSz19,72,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RSz19_wk72_72,RSz19,72,V703-0537-RnSv2-2G_L14,1.7760e-07,aislado_clinico,1
RSz19_wk72_73,RSz19,72,N332-GT5 gp140,4.8700e-10,prime,1
RSz19_wk72_73,RSz19,72,SF162P3_MD64_B20,1.2310e-08,aislado_clinico,1
RSz19_wk72_73,RSz19,72,DU156_MD39_BET1,1.0240e-08,aislado_clinico,1
RSz19_wk72_73,RSz19,72,Q23.17_MD39_L14,4.1500e-07,aislado_clinico,1
RSz19_wk72_73,RSz19,72,SHIV_AD8_MD64,5.0110e-07,aislado_clinico,1
RSz19_wk72_73,RSz19,72,DU422-1_MD39v2_L14,2.3250e-06,aislado_clinico,0
RSz19_wk72_73,RSz19,72,p1981_MD39_BET1,2.5790e-07,aislado_clinico,1
RSz19_wk72_73,RSz19,72,TRO_11_MD39,1.7750e-07,aislado_clinico,1
RSz19_wk72_73,RSz19,72,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RSz19_wk72_73,RSz19,72,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RSz19_wk72_73,RSz19,72,1026_120_sgaA5_RnS-2G_L14,2.3590e-06,aislado_clinico,0
RSz19_wk72_73,RSz19,72,V703-0537-RnSv2-2G_L14,1.2220e-07,aislado_clinico,1
RSz19_wk72_40,RSz19,72,N332-GT5 gp140,1.5040e-09,prime,1
RSz19_wk72_40,RSz19,72,SF162P3_MD64_B20,2.8900e-08,aislado_clinico,1
RSz19_wk72_40,RSz19,72,DU156_MD39_BET1,1.3840e-08,aislado_clinico,1
RSz19_wk72_40,RSz19,72,Q23.17_MD39_L14,7.0180e-08,aislado_clinico,1
RSz19_wk72_40,RSz19,72,SHIV_AD8_MD64,5.4290e-08,aislado_clinico,1
RSz19_wk72_40,RSz19,72,DU422-1_MD39v2_L14,7.0850e-06,aislado_clinico,0
RSz19_wk72_40,RSz19,72,p1981_MD39_BET1,6.6780e-08,aislado_clinico,1
RSz19_wk72_40,RSz19,72,TRO_11_MD39,6.5700e-07,aislado_clinico,1
RSz19_wk72_40,RSz19,72,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RSz19_wk72_40,RSz19,72,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RSz19_wk72_40,RSz19,72,1026_120_sgaA5_RnS-2G_L14,7.8210e-06,aislado_clinico,0
RSz19_wk72_40,RSz19,72,V703-0537-RnSv2-2G_L14,3.6570e-08,aislado_clinico,1
RSz19_wk72_41,RSz19,72,N332-GT5 gp140,1.4220e-09,prime,1
RSz19_wk72_41,RSz19,72,SF162P3_MD64_B20,2.7530e-08,aislado_clinico,1
RSz19_wk72_41,RSz19,72,DU156_MD39_BET1,1.0240e-08,aislado_clinico,1
RSz19_wk72_41,RSz19,72,Q23.17_MD39_L14,1.4490e-07,aislado_clinico,1
RSz19_wk72_41,RSz19,72,SHIV_AD8_MD64,1.9280e-07,aislado_clinico,1
RSz19_wk72_41,RSz19,72,DU422-1_MD39v2_L14,1.2210e-05,aislado_clinico,0
RSz19_wk72_41,RSz19,72,p1981_MD39_BET1,7.1440e-09,aislado_clinico,1
RSz19_wk72_41,RSz19,72,TRO_11_MD39,3.6610e-07,aislado_clinico,1
RSz19_wk72_41,RSz19,72,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RSz19_wk72_41,RSz19,72,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RSz19_wk72_41,RSz19,72,1026_120_sgaA5_RnS-2G_L14,6.1120e-06,aislado_clinico,0
RSz19_wk72_41,RSz19,72,V703-0537-RnSv2-2G_L14,8.8520e-08,aislado_clinico,1
RSz19_wk72_42,RSz19,72,N332-GT5 gp140,1.5730e-09,prime,1
RSz19_wk72_42,RSz19,72,SF162P3_MD64_B20,6.1960e-09,aislado_clinico,1
RSz19_wk72_42,RSz19,72,DU156_MD39_BET1,1.1120e-08,aislado_clinico,1
RSz19_wk72_42,RSz19,72,Q23.17_MD39_L14,1.2490e-07,aislado_clinico,1
RSz19_wk72_42,RSz19,72,SHIV_AD8_MD64,7.6310e-08,aislado_clinico,1
RSz19_wk72_42,RSz19,72,DU422-1_MD39v2_L14,2.8770e-06,aislado_clinico,0
RSz19_wk72_42,RSz19,72,p1981_MD39_BET1,8.4740e-09,aislado_clinico,1
RSz19_wk72_42,RSz19,72,TRO_11_MD39,1.2320e-06,aislado_clinico,0
RSz19_wk72_42,RSz19,72,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RSz19_wk72_42,RSz19,72,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RSz19_wk72_42,RSz19,72,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RSz19_wk72_42,RSz19,72,V703-0537-RnSv2-2G_L14,2.5730e-07,aislado_clinico,1
RSz19_wk72_43,RSz19,72,N332-GT5 gp140,4.5850e-09,prime,1
RSz19_wk72_43,RSz19,72,SF162P3_MD64_B20,6.6540e-09,aislado_clinico,1
RSz19_wk72_43,RSz19,72,DU156_MD39_BET1,1.2870e-08,aislado_clinico,1
RSz19_wk72_43,RSz19,72,Q23.17_MD39_L14,1.2080e-07,aislado_clinico,1
RSz19_wk72_43,RSz19,72,SHIV_AD8_MD64,1.4890e-07,aislado_clinico,1
RSz19_wk72_43,RSz19,72,DU422-1_MD39v2_L14,1.1870e-05,aislado_clinico,0
RSz19_wk72_43,RSz19,72,p1981_MD39_BET1,8.6200e-08,aislado_clinico,1
RSz19_wk72_43,RSz19,72,TRO_11_MD39,7.5660e-07,aislado_clinico,1
RSz19_wk72_43,RSz19,72,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RSz19_wk72_43,RSz19,72,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RSz19_wk72_43,RSz19,72,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RSz19_wk72_43,RSz19,72,V703-0537-RnSv2-2G_L14,8.7430e-08,aislado_clinico,1
RKm20_wk72_64,RKm20,72,N332-GT5 gp140,4.3570e-10,prime,1
RKm20_wk72_64,RKm20,72,SF162P3_MD64_B20,5.7140e-08,aislado_clinico,1
RKm20_wk72_64,RKm20,72,DU156_MD39_BET1,4.7040e-09,aislado_clinico,1
RKm20_wk72_64,RKm20,72,Q23.17_MD39_L14,9.1240e-07,aislado_clinico,1
RKm20_wk72_64,RKm20,72,SHIV_AD8_MD64,1.0640e-06,aislado_clinico,0
RKm20_wk72_64,RKm20,72,DU422-1_MD39v2_L14,1.2210e-05,aislado_clinico,0
RKm20_wk72_64,RKm20,72,p1981_MD39_BET1,1.0720e-07,aislado_clinico,1
RKm20_wk72_64,RKm20,72,TRO_11_MD39,2.2350e-06,aislado_clinico,0
RKm20_wk72_64,RKm20,72,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RKm20_wk72_64,RKm20,72,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RKm20_wk72_64,RKm20,72,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RKm20_wk72_64,RKm20,72,V703-0537-RnSv2-2G_L14,6.1910e-07,aislado_clinico,1
RLf21_wk72_49,RLf21,72,N332-GT5 gp140,1.9140e-09,prime,1
RLf21_wk72_49,RLf21,72,SF162P3_MD64_B20,1.8700e-08,aislado_clinico,1
RLf21_wk72_49,RLf21,72,DU156_MD39_BET1,1.2560e-08,aislado_clinico,1
RLf21_wk72_49,RLf21,72,Q23.17_MD39_L14,4.3190e-07,aislado_clinico,1
RLf21_wk72_49,RLf21,72,SHIV_AD8_MD64,4.8710e-07,aislado_clinico,1
RLf21_wk72_49,RLf21,72,DU422-1_MD39v2_L14,1.2770e-06,aislado_clinico,0
RLf21_wk72_49,RLf21,72,p1981_MD39_BET1,2.2930e-07,aislado_clinico,1
RLf21_wk72_49,RLf21,72,TRO_11_MD39,3.1660e-07,aislado_clinico,1
RLf21_wk72_49,RLf21,72,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RLf21_wk72_49,RLf21,72,0860_150_con_RnS-2G_L14,1.1280e-05,aislado_clinico,0
RLf21_wk72_49,RLf21,72,1026_120_sgaA5_RnS-2G_L14,2.3760e-06,aislado_clinico,0
RLf21_wk72_49,RLf21,72,V703-0537-RnSv2-2G_L14,1.8940e-08,aislado_clinico,1
RLf21_wk72_50,RLf21,72,N332-GT5 gp140,6.1790e-10,prime,1
RLf21_wk72_50,RLf21,72,SF162P3_MD64_B20,1.5190e-08,aislado_clinico,1
RLf21_wk72_50,RLf21,72,DU156_MD39_BET1,1.6410e-08,aislado_clinico,1
RLf21_wk72_50,RLf21,72,Q23.17_MD39_L14,3.1060e-07,aislado_clinico,1
RLf21_wk72_50,RLf21,72,SHIV_AD8_MD64,3.9950e-07,aislado_clinico,1
RLf21_wk72_50,RLf21,72,DU422-1_MD39v2_L14,1.3530e-05,aislado_clinico,0
RLf21_wk72_50,RLf21,72,p1981_MD39_BET1,1.7380e-07,aislado_clinico,1
RLf21_wk72_50,RLf21,72,TRO_11_MD39,4.9260e-07,aislado_clinico,1
RLf21_wk72_50,RLf21,72,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RLf21_wk72_50,RLf21,72,0860_150_con_RnS-2G_L14,4.0830e-06,aislado_clinico,0
RLf21_wk72_50,RLf21,72,1026_120_sgaA5_RnS-2G_L14,3.1800e-06,aislado_clinico,0
RLf21_wk72_50,RLf21,72,V703-0537-RnSv2-2G_L14,2.5810e-08,aislado_clinico,1
RLf21_wk72_51,RLf21,72,N332-GT5 gp140,8.6390e-09,prime,1
RLf21_wk72_51,RLf21,72,SF162P3_MD64_B20,1.3210e-08,aislado_clinico,1
RLf21_wk72_51,RLf21,72,DU156_MD39_BET1,1.3260e-08,aislado_clinico,1
RLf21_wk72_51,RLf21,72,Q23.17_MD39_L14,4.3020e-07,aislado_clinico,1
RLf21_wk72_51,RLf21,72,SHIV_AD8_MD64,4.3730e-07,aislado_clinico,1
RLf21_wk72_51,RLf21,72,DU422-1_MD39v2_L14,7.0380e-08,aislado_clinico,1
RLf21_wk72_51,RLf21,72,p1981_MD39_BET1,2.2670e-07,aislado_clinico,1
RLf21_wk72_51,RLf21,72,TRO_11_MD39,3.4830e-07,aislado_clinico,1
RLf21_wk72_51,RLf21,72,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RLf21_wk72_51,RLf21,72,0860_150_con_RnS-2G_L14,3.5000e-06,aislado_clinico,0
RLf21_wk72_51,RLf21,72,1026_120_sgaA5_RnS-2G_L14,1.7920e-06,aislado_clinico,0
RLf21_wk72_51,RLf21,72,V703-0537-RnSv2-2G_L14,5.2750e-08,aislado_clinico,1
RRr20_wk72_01,RRr20,72,N332-GT5 gp140,1.4070e-10,prime,1
RRr20_wk72_01,RRr20,72,SF162P3_MD64_B20,2.4660e-09,aislado_clinico,1
RRr20_wk72_01,RRr20,72,DU156_MD39_BET1,3.8710e-09,aislado_clinico,1
RRr20_wk72_01,RRr20,72,Q23.17_MD39_L14,3.4510e-08,aislado_clinico,1
RRr20_wk72_01,RRr20,72,SHIV_AD8_MD64,6.2460e-08,aislado_clinico,1
RRr20_wk72_01,RRr20,72,DU422-1_MD39v2_L14,3.9310e-07,aislado_clinico,1
RRr20_wk72_01,RRr20,72,p1981_MD39_BET1,6.3820e-09,aislado_clinico,1
RRr20_wk72_01,RRr20,72,TRO_11_MD39,9.4140e-08,aislado_clinico,1
RRr20_wk72_01,RRr20,72,0712_250_pblib001_RnS-2G_L14,2.1780e-06,aislado_clinico,0
RRr20_wk72_01,RRr20,72,0860_150_con_RnS-2G_L14,4.6300e-07,aislado_clinico,1
RRr20_wk72_01,RRr20,72,1026_120_sgaA5_RnS-2G_L14,6.3190e-07,aislado_clinico,1
RRr20_wk72_01,RRr20,72,V703-0537-RnSv2-2G_L14,5.0230e-09,aislado_clinico,1
RRr20_wk72_02,RRr20,72,N332-GT5 gp140,8.3380e-10,prime,1
RRr20_wk72_02,RRr20,72,SF162P3_MD64_B20,7.6210e-08,aislado_clinico,1
RRr20_wk72_02,RRr20,72,DU156_MD39_BET1,1.0950e-08,aislado_clinico,1
RRr20_wk72_02,RRr20,72,Q23.17_MD39_L14,1.2490e-07,aislado_clinico,1
RRr20_wk72_02,RRr20,72,SHIV_AD8_MD64,1.9470e-07,aislado_clinico,1
RRr20_wk72_02,RRr20,72,DU422-1_MD39v2_L14,8.8870e-07,aislado_clinico,1
RRr20_wk72_02,RRr20,72,p1981_MD39_BET1,2.4850e-08,aislado_clinico,1
RRr20_wk72_02,RRr20,72,TRO_11_MD39,1.1120e-07,aislado_clinico,1
RRr20_wk72_02,RRr20,72,0712_250_pblib001_RnS-2G_L14,4.1210e-06,aislado_clinico,0
RRr20_wk72_02,RRr20,72,0860_150_con_RnS-2G_L14,6.5150e-07,aislado_clinico,1
RRr20_wk72_02,RRr20,72,1026_120_sgaA5_RnS-2G_L14,5.0380e-07,aislado_clinico,1
RRr20_wk72_02,RRr20,72,V703-0537-RnSv2-2G_L14,7.4240e-08,aislado_clinico,1
RRr20_wk72_04,RRr20,72,N332-GT5 gp140,1.0030e-09,prime,1
RRr20_wk72_04,RRr20,72,SF162P3_MD64_B20,3.1750e-08,aislado_clinico,1
RRr20_wk72_04,RRr20,72,DU156_MD39_BET1,3.0830e-09,aislado_clinico,1
RRr20_wk72_04,RRr20,72,Q23.17_MD39_L14,8.4190e-08,aislado_clinico,1
RRr20_wk72_04,RRr20,72,SHIV_AD8_MD64,1.2800e-07,aislado_clinico,1
RRr20_wk72_04,RRr20,72,DU422-1_MD39v2_L14,6.0800e-07,aislado_clinico,1
RRr20_wk72_04,RRr20,72,p1981_MD39_BET1,1.8250e-08,aislado_clinico,1
RRr20_wk72_04,RRr20,72,TRO_11_MD39,1.1460e-07,aislado_clinico,1
RRr20_wk72_04,RRr20,72,0712_250_pblib001_RnS-2G_L14,3.5450e-06,aislado_clinico,0
RRr20_wk72_04,RRr20,72,0860_150_con_RnS-2G_L14,4.6730e-07,aislado_clinico,1
RRr20_wk72_04,RRr20,72,1026_120_sgaA5_RnS-2G_L14,1.5900e-07,aislado_clinico,1
RRr20_wk72_04,RRr20,72,V703-0537-RnSv2-2G_L14,9.5990e-08,aislado_clinico,1
RRr20_wk72_05,RRr20,72,N332-GT5 gp140,1.8610e-10,prime,1
RRr20_wk72_05,RRr20,72,SF162P3_MD64_B20,2.4960e-08,aislado_clinico,1
RRr20_wk72_05,RRr20,72,DU156_MD39_BET1,5.2770e-09,aislado_clinico,1
RRr20_wk72_05,RRr20,72,Q23.17_MD39_L14,6.8700e-08,aislado_clinico,1
RRr20_wk72_05,RRr20,72,SHIV_AD8_MD64,1.1760e-07,aislado_clinico,1
RRr20_wk72_05,RRr20,72,DU422-1_MD39v2_L14,4.7690e-07,aislado_clinico,1
RRr20_wk72_05,RRr20,72,p1981_MD39_BET1,1.5330e-08,aislado_clinico,1
RRr20_wk72_05,RRr20,72,TRO_11_MD39,5.0310e-08,aislado_clinico,1
RRr20_wk72_05,RRr20,72,0712_250_pblib001_RnS-2G_L14,1.5550e-06,aislado_clinico,0
RRr20_wk72_05,RRr20,72,0860_150_con_RnS-2G_L14,3.1670e-07,aislado_clinico,1
RRr20_wk72_05,RRr20,72,1026_120_sgaA5_RnS-2G_L14,1.3420e-07,aislado_clinico,1
RRr20_wk72_05,RRr20,72,V703-0537-RnSv2-2G_L14,4.9620e-08,aislado_clinico,1
RRr20_wk72_06,RRr20,72,N332-GT5 gp140,5.1700e-11,prime,1
RRr20_wk72_06,RRr20,72,SF162P3_MD64_B20,1.8560e-08,aislado_clinico,1
RRr20_wk72_06,RRr20,72,DU156_MD39_BET1,2.0210e-08,aislado_clinico,1
RRr20_wk72_06,RRr20,72,Q23.17_MD39_L14,5.4950e-08,aislado_clinico,1
RRr20_wk72_06,RRr20,72,SHIV_AD8_MD64,1.5270e-07,aislado_clinico,1
RRr20_wk72_06,RRr20,72,DU422-1_MD39v2_L14,5.5380e-07,aislado_clinico,1
RRr20_wk72_06,RRr20,72,p1981_MD39_BET1,2.0950e-08,aislado_clinico,1
RRr20_wk72_06,RRr20,72,TRO_11_MD39,3.9680e-07,aislado_clinico,1
RRr20_wk72_06,RRr20,72,0712_250_pblib001_RnS-2G_L14,3.2670e-06,aislado_clinico,0
RRr20_wk72_06,RRr20,72,0860_150_con_RnS-2G_L14,7.0530e-07,aislado_clinico,1
RRr20_wk72_06,RRr20,72,1026_120_sgaA5_RnS-2G_L14,7.7540e-07,aislado_clinico,1
RRr20_wk72_06,RRr20,72,V703-0537-RnSv2-2G_L14,9.6830e-08,aislado_clinico,1
RRr20_wk72_07,RRr20,72,N332-GT5 gp140,1.1630e-10,prime,1
RRr20_wk72_07,RRr20,72,SF162P3_MD64_B20,1.9770e-08,aislado_clinico,1
RRr20_wk72_07,RRr20,72,DU156_MD39_BET1,1.8240e-09,aislado_clinico,1
RRr20_wk72_07,RRr20,72,Q23.17_MD39_L14,6.4890e-08,aislado_clinico,1
RRr20_wk72_07,RRr20,72,SHIV_AD8_MD64,2.0370e-08,aislado_clinico,1
RRr20_wk72_07,RRr20,72,DU422-1_MD39v2_L14,5.8770e-08,aislado_clinico,1
RRr20_wk72_07,RRr20,72,p1981_MD39_BET1,7.8880e-09,aislado_clinico,1
RRr20_wk72_07,RRr20,72,TRO_11_MD39,9.7490e-08,aislado_clinico,1
RRr20_wk72_07,RRr20,72,0712_250_pblib001_RnS-2G_L14,1.3270e-06,aislado_clinico,0
RRr20_wk72_07,RRr20,72,0860_150_con_RnS-2G_L14,5.5140e-07,aislado_clinico,1
RRr20_wk72_07,RRr20,72,1026_120_sgaA5_RnS-2G_L14,7.8510e-07,aislado_clinico,1
RRr20_wk72_07,RRr20,72,V703-0537-RnSv2-2G_L14,3.2650e-08,aislado_clinico,1
RRr20_wk72_08,RRr20,72,N332-GT5 gp140,2.2760e-10,prime,1
RRr20_wk72_08,RRr20,72,SF162P3_MD64_B20,1.2120e-08,aislado_clinico,1
RRr20_wk72_08,RRr20,72,DU156_MD39_BET1,2.9630e-09,aislado_clinico,1
RRr20_wk72_08,RRr20,72,Q23.17_MD39_L14,2.3220e-08,aislado_clinico,1
RRr20_wk72_08,RRr20,72,SHIV_AD8_MD64,5.6510e-08,aislado_clinico,1
RRr20_wk72_08,RRr20,72,DU422-1_MD39v2_L14,4.5760e-07,aislado_clinico,1
RRr20_wk72_08,RRr20,72,p1981_MD39_BET1,8.8910e-09,aislado_clinico,1
RRr20_wk72_08,RRr20,72,TRO_11_MD39,1.3060e-07,aislado_clinico,1
RRr20_wk72_08,RRr20,72,0712_250_pblib001_RnS-2G_L14,3.6160e-06,aislado_clinico,0
RRr20_wk72_08,RRr20,72,0860_150_con_RnS-2G_L14,5.3860e-07,aislado_clinico,1
RRr20_wk72_08,RRr20,72,1026_120_sgaA5_RnS-2G_L14,1.6210e-07,aislado_clinico,1
RRr20_wk72_08,RRr20,72,V703-0537-RnSv2-2G_L14,3.7270e-08,aislado_clinico,1
RVz20_wk72_75,RVz20,72,N332-GT5 gp140,2.2980e-10,prime,1
RVz20_wk72_75,RVz20,72,SF162P3_MD64_B20,3.3420e-09,aislado_clinico,1
RVz20_wk72_75,RVz20,72,DU156_MD39_BET1,1.2600e-08,aislado_clinico,1
RVz20_wk72_75,RVz20,72,Q23.17_MD39_L14,4.0820e-07,aislado_clinico,1
RVz20_wk72_75,RVz20,72,SHIV_AD8_MD64,1.6240e-07,aislado_clinico,1
RVz20_wk72_75,RVz20,72,DU422-1_MD39v2_L14,1.2210e-05,aislado_clinico,0
RVz20_wk72_75,RVz20,72,p1981_MD39_BET1,3.9280e-07,aislado_clinico,1
