forest_id,humedad_suelo,es_primario,biomasa_viva_kgCm2,madera_muerta_kgCm2
7,3,0,0.4619483144013731,0.885292413990573
7,4,0,2.421319744969743,0.0
7,1,0,1.372679401201544,0.0
7,4,0,7.110227411765566,0.2084859899053851
7,2,0,5.475789460768204,0.0
7,4,0,1.411817903719654,0.048781707465306
7,4,0,0.136276980044254,0.9887001428153982
7,1,0,0.0,1.381529471453289
7,1,0,4.349122407100558,0.0
7,1,0,8.909984010320347,0.0
7,1,0,1.80261455798717,0.0
7,2,0,0.0616280515644113,0.0
7,2,0,0.5752404324227269,0.0
7,1,0,0.0,0.8954891162090102
7,1,0,2.413085064097571,0.0
7,3,0,0.0,1.452935886303406
7,3,0,0.0,1.205238974005886
7,1,0,0.0,0.8749116588115322
7,1,0,1.021369741200205,0.0905835504704079
7,4,0,0.9123093626809258,0.0406839702599999
7,4,0,7.339102760069244,0.0
7,1,0,10.54065677379964,0.0
7,4,0,0.1195021829727369,1.013266074691786
7,2,0,0.0,0.9887001428153982
7,3,0,3.545351444771853,0.3873799096200008
7,4,0,1.163880932947946,2.029064865150219
7,1,0,0.6816633965992247,0.0
7,1,0,0.0,0.9255397456559072
7,4,0,0.7648347452235319,0.9887001428153982
7,3,0,0.0,1.378871437504096
7,2,0,0.0,1.128245587463489
7,2,0,1.304153430995914,1.662276811682851
7,1,0,9.554490777463524,0.0601404512369693
7,1,0,0.0,0.9887001428153982
7,4,0,0.6169794708173465,1.245684121967188
7,2,0,1.300781141206783,0.0130467841604081
7,4,0,0.1739460660146108,0.9887001428153982
7,1,0,3.411396712948203,0.0
7,3,0,1.047662810076271,1.245684121967188
7,1,0,10.66177829671126,0.0
7,2,0,4.744736784724387,0.0755187667317857
7,3,0,0.0,1.091613459850282
7,3,0,3.382881429222572,0.1141114926600002
7,4,0,5.722465260556034,0.0
7,3,0,0.2995520011274403,0.0170927040389999
7,4,0,1.775723043523098,0.0334399988475919
7,3,0,0.9028520093512364,0.0858378180035871
7,3,0,5.167419137704259,0.0
7,4,0,3.130564211803303,0.0
7,1,0,0.0,1.205238974005886
7,1,0,11.77686615700994,0.0
7,3,0,6.210579523560959,0.0
7,1,0,3.533380073962236,0.0
7,2,0,4.191282423940886,0.0
7,4,0,2.801155378510109,0.0
7,3,0,4.089509689991273,0.0
7,1,0,3.803590356440831,0.0
7,4,0,6.034472572007547,0.0
7,4,0,7.056174311118374,0.0
7,1,0,1.82436728482769,0.0
7,4,0,0.2434684056219009,0.0
7,4,0,3.071867547773599,0.0
7,4,0,0.1950079273676934,1.375346776413943
7,2,0,0.0,0.8954891162090102
7,2,0,1.114703429257799,1.287486519427463
7,3,0,0.0,1.166107008066225
7,1,0,3.816417294946689,0.0
7,3,0,1.967849297574711,0.0
7,2,0,0.0,1.330691712670883
7,4,0,0.1965445345134049,0.0
7,1,0,8.981933917087044,0.0
7,3,0,5.938306670324645,0.0
7,4,0,1.265202677445413,1.622131367282545
7,4,0,0.5900970020333188,1.580115324165083
7,3,0,0.0,1.205238974005886
7,4,0,0.0,1.133385076592109
7,4,0,0.0,1.320826357632566
7,2,0,1.042665834547014,0.0
7,1,0,1.776581757602508,0.0445243946756326
7,1,0,0.0,1.205238974005886
7,3,0,0.0,1.375346776413943
7,4,0,0.0,1.245684121967188
7,1,0,0.7255756724128489,0.0
7,3,0,0.935042180232748,1.622131367282545
7,4,0,2.115981391262655,0.0
7,4,0,8.58165755365348,0.0953619870734998
7,3,0,3.777686190709178,0.7140967014948442
7,4,0,0.0,1.245684121967188
7,2,0,6.464090846624432,0.0092290453960714
7,3,0,7.11119942043125,0.6333687980185789
7,1,0,4.716316339702543,0.0
7,4,0,0.8093639612061644,0.0
7,2,0,2.522457977641125,0.2902832600106122
7,3,0,9.889677533646276,0.7839972023371956
7,3,0,3.956929429311418,0.0303230694111428
7,1,0,0.1611695700747849,0.9565988076050078
7,4,0,0.7694194962701204,0.0
7,2,0,1.967773322452856,0.0
7,4,0,1.472879940323487,0.0449027942073061
7,4,0,3.5631282387518,0.0349812896510203
7,1,0,4.02347299910078,0.4496268357806013
7,2,0,2.120321570205132,0.0207583468417958
7,2,0,1.783098718771622,0.0
7,4,0,4.386752309926989,0.195630191631618
7,4,0,6.58490315244264,0.0467455437521599
7,4,0,5.890380168504668,0.0
7,2,0,1.694606897124525,0.0841523435632654
7,4,0,5.613546071693426,0.4251137307492536
7,2,0,12.27529834008181,0.0
7,4,0,10.38640969581692,0.0
7,1,0,3.628639883394257,0.058557812985487
7,2,0,5.847038811935593,0.0
7,4,0,3.428942794477282,0.0
7,2,0,0.9638518073234628,1.469202765892568
7,4,0,1.549399944495418,0.0
7,1,0,0.0,0.9887001428153982
7,1,0,1.118528709036829,0.1661834491792657
7,2,0,0.1923200011241194,1.148829204990989
7,2,0,3.680262538791271,0.0
7,1,0,2.038096331428024,0.0
7,3,0,3.018508830155178,0.2101763581521424
7,1,0,6.389267041096099,0.0
7,3,0,0.6430788916939943,0.9565988076050078
7,4,0,0.0,1.171419147810348
7,1,0,6.72805326581786,0.2071915806217702
7,2,0,0.3560237934742737,1.167934518128795
7,1,0,1.926229354365617,0.0
7,1,0,0.9598857916191572,0.0
7,4,0,5.413302471603791,1.500065946946432
7,2,0,7.257370186196576,0.0
7,2,0,7.016981482846139,0.0
7,4,0,3.073986649211623,0.1463076958334692
7,4,0,0.9515548120824272,1.622131367282545
7,4,0,0.136276980044254,0.0
7,3,0,0.0,1.62782518944685
7,1,0,0.0,1.245684121967188
7,1,0,0.0,1.375346776413943
7,1,0,0.0,2.14660519225276
7,1,0,0.0,1.670725546699143
7,4,0,0.0,1.888970475373845
7,3,0,0.0,1.13623417286483
7,1,0,0.0,1.091613459850282
7,2,0,0.0,1.622131367282545
7,2,0,0.0,1.375346776413943
7,4,0,0.0,1.421500365096257
7,3,0,0.0,1.759802073990809
7,4,0,0.0,1.128245587463489
7,2,0,0.0,1.245684121967188
7,4,0,0.0,1.2774637543109
7,2,0,0.0,1.421500365096257
7,2,0,0.0,1.518505953503716
7,3,0,0.0,1.330691712670883
7,4,0,0.0,1.299652973098157
7,4,0,0.0,1.828429838919899
7,2,0,0.0,1.491957729609336
7,4,0,0.0,2.157737975372698
7,3,0,0.0,1.622131367282545
7,4,0,0.0,1.617907506884838
7,3,0,0.0,1.518505953503716
7,3,0,0.0,1.166107008066225
7,1,0,0.0,1.435470710561348
7,1,0,0.0,1.609215740832524
7,1,0,0.0,1.166107008066225
7,3,0,0.0,1.245684121967188
7,2,0,0.0,0.0
7,4,0,0.0,0.9887001428153982
7,3,0,0.1120554756690385,0.0
7,1,0,0.0,1.245684121967188
7,2,0,0.1291280993149824,2.303333531874353
7,1,0,0.1480049827442061,1.471830593312768
7,3,0,0.1035348420532707,0.1996700089351848
7,1,0,0.0670084657279314,1.314390817684457
7,4,0,0.0,0.0
7,2,0,0.2349528930566568,1.858182493770694
7,1,0,0.0,1.091613459850282
7,2,0,0.0,1.245684121967188
7,4,0,0.0,0.1017550323495918
7,2,0,0.2224041488116514,2.516080743301295
7,1,0,0.0,1.091613459850282
7,2,0,0.0,1.552406763396629
7,1,0,0.0,1.30577284531459
7,3,0,0.0575518228535072,0.8954891162090102
7,2,0,0.3437997892652187,2.24741740303703
7,2,0,0.0,1.091613459850282
7,1,0,0.3121514282710707,1.622131367282545
7,4,0,0.0642768432310723,1.076603961225313
7,1,0,0.3695737954269332,0.0557082784725484
7,4,0,0.0,1.205238974005886
7,4,0,0.1624937500083849,0.8946583171742022
7,4,0,0.0,1.403857058576526
7,3,0,0.2042873735370102,0.8954891162090102
7,3,0,0.1090934309339756,1.330691712670883
7,3,0,0.434196841191269,0.0
7,3,0,0.4484007957389943,0.0560280934821817
7,1,0,0.7949295637054622,2.609579125710124
7,4,0,0.2843511151943688,0.5300783727989687
7,4,0,0.0,1.021878727667015
7,1,0,0.2136277253373401,1.056170712269562
7,4,0,0.1802577270737715,0.0
7,2,0,0.5781684083642282,1.924994299492155
7,4,0,0.576851962162308,1.622131367282545
7,2,0,0.1614722482210859,1.465211731791217
7,4,0,0.4048169358755017,1.22971253719668
7,1,0,0.6613292379272122,0.0
7,4,0,0.6434352329300973,0.2519003185594296
7,1,0,0.6960831310381003,0.0
7,1,0,0.7065339227262355,1.056170712269562
7,1,0,0.2391625883680899,0.0251937765177641
7,2,0,0.3531097494028268,0.9255397456559072
7,2,0,0.1892818796605012,1.757964429054387
7,3,0,0.764661547470106,0.0
7,1,0,0.4604176550523428,0.8664141772544914
7,2,0,0.0971346217298949,0.8954891162090102
7,2,0,0.4396315167719592,0.0
7,1,0,0.0,2.49507550399009
7,4,0,0.3046008308645135,0.0211764749806085
7,4,0,0.5156338389886261,0.9565988076050078
7,4,0,0.9577725335662012,1.421500365096257
7,3,0,0.7185358611714524,0.0
7,1,0,0.7481979052945122,0.0152004919949999
7,4,0,0.8576306112947945,0.0
7,2,0,1.22096264454689,0.0
7,4,0,1.242596539080179,0.1583739419631054
7,2,0,1.005098109791511,0.0
7,1,0,1.18970211382981,0.0
7,4,0,1.116288706963715,0.0
7,3,0,1.391805696508485,0.0
7,1,0,1.339665042022216,0.0
7,2,0,1.435571813654899,0.8954891162090102
7,2,0,1.523000824673802,1.622131367282545
7,1,0,0.0864046951586285,1.375346776413943
7,1,0,0.3924804169640155,0.0
7,1,0,1.389787437444613,0.0
7,3,0,1.377828585316214,0.0
7,3,0,1.303687994338163,0.0
7,1,0,1.541080844936802,0.0
7,4,0,1.336010016205239,0.0
7,1,0,1.630005755953528,1.301631009380495
7,4,0,1.159214052192731,0.0
7,1,0,1.659245711719229,0.0
7,4,0,1.64910093238324,0.0530708940260936
7,3,0,1.690147261285047,0.0
7,4,0,1.601751357068642,0.076963859806596
7,1,0,1.188489501446098,0.0
7,2,0,1.491783920517289,0.0
7,1,0,1.713767363216667,0.0124824955235509
7,1,0,1.400468073162698,0.0
7,1,0,1.462047814776219,0.0
7,2,0,0.4793836223162593,0.0
7,1,0,1.862197033854673,0.1441671069958405
7,1,0,1.794123253644918,0.0
7,1,0,1.313934404303336,0.0
7,2,0,1.559747498329694,0.0
7,3,0,1.583302524363361,0.0
7,3,0,1.443229408991602,0.0
7,1,0,1.162935295007808,0.0
7,1,0,1.981791899435705,0.0
7,4,0,1.843449110734526,0.8664141772544914
7,4,0,1.98102514364198,0.0
7,3,0,2.024328030495917,1.205238974005886
7,3,0,1.535452867512165,0.0
7,2,0,1.897137881504258,1.847063901877251
7,1,0,2.021666391707728,0.0
7,1,0,1.798520237886579,1.375346776413943
7,3,0,2.046371350455879,1.421500365096257
7,4,0,2.101738689970319,1.721135085953141
7,2,0,2.151926242700417,0.0
7,4,0,2.080262673375597,0.0
7,1,0,1.982661030881793,0.0
7,3,0,2.21907353830541,0.0
7,3,0,2.226218841559233,0.0
7,3,0,2.305500359815617,0.0
7,2,0,2.162654758948425,0.0
7,4,0,2.244643578889886,0.0
7,4,0,2.267581487484835,0.0
7,1,0,1.51307038576915,0.0
7,4,0,2.31351804896071,0.0
7,1,0,2.286428865642908,0.0
7,3,0,0.7591557789763004,0.0
7,2,0,2.349503328571666,0.0
7,2,0,2.127205570857179,0.0430031813501964
7,4,0,2.315695899308968,0.0
7,4,0,2.557492101626212,0.0477332542049998
7,1,0,2.463568017632031,0.0
7,1,0,1.956058720891076,0.0
7,4,0,2.50133381573362,0.0983347550978857
7,1,0,2.179320671715696,0.0
7,3,0,2.512173408485253,0.0
7,1,0,2.550230569810546,0.0506608593380195
7,1,0,2.330355093476672,0.0
7,3,0,2.514082504833768,0.0
7,4,0,2.580242014265099,0.0
7,3,0,2.48518465007479,0.0
7,1,0,2.634006411257519,0.0679363564850818
7,3,0,2.585442155010685,0.0
7,2,0,2.409751457520335,0.3100033903275031
7,4,0,2.646686347136173,0.0
7,1,0,2.728374111602736,0.0
7,2,0,2.827851287467341,0.0
7,1,0,0.4404534628025535,0.0152643462908035
7,4,0,2.688386618141439,0.0
7,3,0,0.9305959336788724,0.0
7,1,0,2.841449815621921,0.0
7,4,0,2.511852002257321,0.0166046923469388
7,1,0,2.949070594805359,0.215725880658637
7,2,0,2.834296663806897,0.0
7,3,0,2.89912859304282,0.2911913441340702
7,2,0,3.065590255020918,0.315368853521573
7,4,0,2.773927070129624,0.0
7,1,0,2.871316771104757,0.0
7,1,0,2.813056997129917,0.0
7,1,0,3.030895246903578,0.5296854075655899
7,3,0,3.005964740668624,0.0
7,3,0,2.743937935988981,0.0
7,1,0,3.003573127052841,0.064292206125
7,1,0,3.090799329668886,0.0349601858809647
7,2,0,3.256914896850821,0.0
7,1,0,2.963993650061524,0.0
7,2,0,2.885813528085205,0.045616904026073
7,4,0,3.027700188038664,0.0
7,1,0,3.186249706337245,0.2117840500004854
7,3,0,3.34916961941551,0.3380594199240884
7,1,0,3.076406725782492,0.0
7,1,0,2.107639130070093,0.0
7,4,0,3.334061242646845,0.007703150880153
7,1,0,3.73292033877821,0.5620734034245737
7,2,0,3.119935852430776,0.0
7,1,0,3.309008108526618,0.0
7,2,0,3.307338099481838,0.080763904593529
7,2,0,3.435374505753632,0.3119691298029507
7,4,0,2.982943853313248,0.0
7,2,0,3.270356246020421,0.099761166286191
7,1,0,2.826125364268608,0.0674211882772673
7,4,0,3.359844208144348,0.0
7,3,0,3.080692384355022,0.0
7,3,0,3.226512997778167,0.0
7,1,0,3.280278179501091,0.1542453541869148
7,2,0,2.772509636999136,0.0
7,3,0,3.522003984779766,0.0
7,1,0,3.368701485607093,0.0811910152097329
7,3,0,3.079623446179086,0.0
7,3,0,2.910792851182838,0.0
7,2,0,3.371749817863902,0.0
7,1,0,3.50489463764699,0.0164194612597217
7,2,0,3.49847976313407,0.0
7,3,0,2.95946795875983,0.0
7,4,0,3.492649733187916,0.0
7,4,0,3.422940193786717,0.0
7,3,0,3.040834265292692,0.1380750777903915
7,2,0,3.394249460092539,0.0677410368371086
7,1,0,3.472315778961737,0.0
7,4,0,3.346185094028949,0.0
7,1,0,3.069243584125769,0.0
7,2,0,3.448507406299235,0.0
7,1,0,3.486343377840242,0.0821694762386293
7,3,0,3.377603614886058,0.0
7,4,0,3.439218547101061,0.0760083688663136
7,1,0,3.818472425473394,0.0
7,1,0,3.598905078221132,0.013967520467755
7,4,0,3.626023445759754,0.3984330841221178
7,4,0,3.8180415840215,0.0
7,3,0,3.604192156773352,0.0
7,2,0,3.295079604922802,0.0
7,2,0,3.775525372423687,0.0
7,4,0,3.670698288021274,0.0
7,3,0,3.320336171137809,0.0
7,1,0,3.548924129609935,0.0
7,3,0,3.636187206871514,0.0
7,4,0,3.492693964301159,0.1007158626580842
7,4,0,3.713492668050704,0.0
7,3,0,3.522738199469079,0.0
7,2,0,3.048303775188111,0.0
7,2,0,2.878920697322306,0.1050483985715215
7,3,0,3.603298833027471,0.0
7,2,0,3.73886748785977,0.1370933590688487
7,1,0,3.915722718625466,0.098529177357776
7,4,0,3.733971117286174,0.0
7,4,0,3.690369949071485,0.0
7,1,0,3.82108812954777,0.0
7,3,0,2.672560533984652,0.0
7,3,0,4.129417574560968,0.0
7,2,0,1.9993442761966,0.0
7,4,0,4.05728563734451,0.0926942829909199
7,3,0,3.909767768845418,0.1068403300359241
7,3,0,4.033665237805512,0.0
7,1,0,3.984073840197607,0.0
7,4,0,4.007143090392605,0.0
7,1,0,3.896050209844838,0.0
7,1,0,4.194062070635369,0.0
7,3,0,4.086316203992672,0.3875697801208144
7,2,0,4.51267880026486,0.0
7,3,0,4.096872887157938,0.0
7,4,0,4.202146361092947,0.0
7,3,0,4.318837682183462,0.7345472055943489
7,1,0,4.258995490815408,0.0
7,4,0,4.651754057682333,0.0
7,4,0,4.68838001881072,0.0
7,3,0,4.382938728811037,0.0186237675323796
7,4,0,4.45781480284476,0.0
7,4,0,4.52319624839472,0.2855880956015704
7,3,0,4.499060479943163,0.0840573138749419
7,2,0,4.186706202229374,0.0
7,1,0,4.221514298598453,0.0
7,2,0,2.402649774893048,1.721171670579645
7,2,0,4.32987610093869,0.0
7,1,0,4.190026594613974,0.1000946765869178
7,3,0,4.378254405464396,0.0537257645229751
7,3,0,4.193117538900885,0.0
7,4,0,4.733467714364236,0.064438600592677
7,2,0,4.663736354579595,0.0
7,1,0,4.589449347892526,0.0
7,1,0,4.665340468672136,0.0
7,1,0,4.655396119099217,0.0
7,4,0,4.798467546750085,0.1732118489036204
7,4,0,4.79333873850267,0.0
7,1,0,4.882517837856201,0.5980586592709523
7,2,0,4.816126002663588,0.0
7,4,0,4.713296613170693,0.0372454847623151
7,2,0,0.7792254847603113,0.8664141772544914
7,4,0,4.902675998227932,0.0
7,4,0,4.864234113360759,0.3519469572593563
7,4,0,4.835562880947823,0.0
7,3,0,4.38786880561848,0.0
7,3,0,4.80622248939377,0.0
7,1,0,4.910265098787314,0.0
7,3,0,4.898458830574797,0.0
7,3,0,4.903887698536531,0.0
7,2,0,4.604056239005218,0.1198729381365164
7,2,0,5.124590345027434,0.4193140278486004
7,4,0,5.129025973444462,0.1331638629740593
7,1,0,5.066237930570732,0.0
7,3,0,5.010538878428959,0.0
7,3,0,4.782588385446858,0.0
7,1,0,5.457792225996512,0.0
7,1,0,5.27120351054416,0.0
7,3,0,5.216903656809603,0.0
7,3,0,4.900028636318693,0.0
7,1,0,5.321434453072781,0.0
7,1,0,5.095669824419264,0.0
7,3,0,5.132548027511885,0.0
7,3,0,5.191851107565123,0.0
7,2,0,5.38365432378569,0.0
7,4,0,5.274160719775375,0.1233152383357594
7,1,0,5.242965387563337,0.4195214311123207
7,1,0,5.338127659048544,0.0
7,1,0,5.515651954995743,0.0
7,1,0,5.628685176307675,0.0
7,1,0,5.612568314831429,0.0672367770270725
7,2,0,5.907567684206808,0.0
7,1,0,5.649448809069071,0.1296120886536042
7,3,0,5.378986717515128,0.3003547579357421
7,2,0,6.882426848407128,0.1159159402635107
7,1,0,5.698512623181234,0.0
7,1,0,5.736441588050946,0.0
7,1,0,5.51010628022852,0.0
7,2,0,5.853250554750142,0.1084974821340893
7,1,0,5.273175641809052,0.0823628939072564
7,1,0,5.819712163489397,0.0
7,4,0,6.269922590767256,0.0
7,1,0,5.781238200198004,0.0
7,1,0,6.158458784835999,0.8125460056404339
7,3,0,6.711307869550369,0.0
7,2,0,6.401816265485516,0.2660197162760215
7,3,0,6.087502506248798,0.0
7,3,0,5.578829722959249,0.0
7,1,0,6.228832028065125,0.0
7,3,0,5.807240071144528,1.030928311431094
7,3,0,6.084723689365235,0.0
7,3,0,6.890325044306829,0.3191784958493861
7,3,0,6.274558511048673,0.2051403090677547
7,4,0,6.395121316418123,0.4429768327736424
7,1,0,6.352632407671981,0.0
7,4,0,6.638002671643039,0.0
7,2,0,6.761345853051745,0.9491335079968068
7,2,0,6.36749435850299,0.0971924596783919
7,4,0,6.475580372917472,2.651414606623983
7,4,0,6.773671243536906,0.0195934835573721
7,1,0,6.793194428306127,0.6442360525270093
7,1,0,6.622953978380586,0.0
7,4,0,7.079344564069167,0.1754564901027192
7,1,0,7.12024314911032,0.0
7,2,0,7.332159606966334,0.217859457423023
7,1,0,6.955225538028067,0.0
7,2,0,6.521362751560953,0.0644814692881383
7,2,0,7.078560913058373,0.1236503037193985
7,1,0,7.127930165048052,0.0
7,1,0,7.217221250603328,0.2955977478948811
7,1,0,7.055007353631858,0.8996829515719238
7,3,0,7.452218410899083,0.0
7,3,0,7.136990762716129,0.0
7,2,0,7.651231259521443,0.0985264959008531
7,3,0,8.01148226642221,0.0992580933057194
7,1,0,7.703462608529859,0.0
7,4,0,7.870923670824638,0.3994906422722492
7,3,0,7.15971539342183,0.3612146776185453
7,4,0,8.014329465323978,0.0
7,2,0,7.307744798827142,0.8614142709826306
7,1,0,7.921756060819718,0.2719735153476578
7,2,0,8.664713139207617,0.2227608518089326
7,2,0,8.418049651150373,0.0
7,1,0,8.662272422476342,0.0887995775880169
7,2,0,9.168147990346016,0.5633616150940501
7,1,0,8.825237790317932,0.0
7,3,0,9.049569350152206,0.0269747399521529
7,2,0,8.107218374218636,0.0
7,1,0,9.456120037587056,0.2823281777754182
7,3,0,9.1929566249263,0.2840754191280576
7,1,0,9.631346134366025,0.0
7,2,0,9.77334199957129,0.0
7,4,0,9.924646481021997,0.3099849492989742
7,2,0,9.79413485525854,0.0147481128889018
7,1,0,3.595589137298668,1.622131367282545
7,1,0,5.301487945704712,0.4988742418051071
7,3,0,4.53470890915744,0.0
7,2,0,14.09387014866257,0.0
7,1,0,4.053688989590509,0.0
7,2,0,5.122569953807885,0.0530036724772888
7,3,0,0.9437594334057582,1.601772593606566
7,2,0,1.994015184170355,0.0
7,4,0,10.18291934618203,0.4086170060337763
7,4,0,11.16671138707153,0.5893660994131733
7,1,0,1.800847640875649,0.4488517923254903
7,4,0,0.0985740611455944,0.0
7,4,0,8.262517546755905,0.0
7,2,0,9.615704549129406,2.0455059615396
7,2,0,3.003573742455229,0.0
7,1,0,3.436141023656743,0.0
7,2,0,9.4935158012719,0.0
7,3,0,10.32407885046754,0.0535183746761729
7,1,0,2.086141871876065,0.0
7,2,0,6.12617494362593,0.0
7,1,0,1.147247918985244,0.0
7,1,0,1.597419531229339,0.9887001428153982
7,2,0,7.301035449972498,0.2718301807861419
7,1,0,1.69816797571155,1.569463646786273
7,3,0,3.846308562465006,0.1580062717618968
7,1,0,2.83437346040667,0.0
7,2,0,1.615758678497943,0.0122745294625898
7,3,0,8.756764570684247,0.0
7,3,0,11.77884615366531,0.0
7,3,0,3.0818888760953,0.0224307038655918
7,1,0,0.15839696694239,0.9565988076050078
7,1,0,7.688040316014454,0.0302066885261021
7,1,0,1.509654040964647,0.0
7,3,0,2.023000499916607,0.0
7,3,0,0.3281119415780648,0.0076728227069999
7,1,0,4.452836440433027,0.0
7,4,0,3.09750692875967,0.1085311529733843
7,2,0,3.502699243138554,0.0
7,2,0,4.192551884196333,0.0
7,1,0,4.041427282538399,0.0
7,4,0,0.1317585606064162,0.9887001428153982
7,4,0,7.796879900582726,0.6717025143715578
7,4,0,3.361852966070453,0.0682344193570712
7,4,0,3.695625779176286,0.0
7,1,0,8.671258778117888,0.0
7,4,0,5.150523494511779,0.0870521917148264
7,4,0,4.978467626748818,0.0
7,1,0,0.2551167151896602,0.0
7,1,0,4.121400176046373,0.0
7,2,0,22.75700282331252,0.1064702254351206
7,1,0,1.557042541386314,0.0
7,1,0,5.611079923114243,0.0
7,2,0,6.010486291628412,0.0
7,2,0,2.016545710257209,0.0963911781289203
7,3,0,4.738632820968613,0.0128539760219388
7,1,0,5.99698446505912,0.0
7,1,0,9.257332137344427,0.2080900629914676
7,1,0,3.121829285991885,0.0
7,3,0,3.340779928912942,0.0
7,4,0,8.079431786092478,0.3721628271144307
7,4,0,0.4932359964631629,0.0393738588592734
7,2,0,6.85082558791248,0.0
7,2,0,1.868576690895377,1.728628984582141
7,3,0,1.978567389933367,0.0
7,1,0,0.7707625564322635,0.0
7,3,0,4.389471989420267,0.0
7,3,0,10.74898885246618,0.3242557691981193
7,4,0,6.010108693669708,0.391148078782157
7,4,0,7.546444997367622,0.5511801189891182
7,4,0,0.0,1.091613459850282
7,2,0,6.064863543392033,0.1752562093452964
7,1,0,3.347619810841864,0.0
7,4,0,6.076882979601905,2.081868690582592
7,1,0,11.77875481926625,0.1394895208557545
7,3,0,7.132012962620946,0.0
7,1,0,10.5632636527461,0.2312251948974611
7,2,0,11.26934433321586,0.0
7,4,0,11.55018559680809,0.0336438701482993
7,1,0,1.469638944090393,0.0
7,4,0,11.47814930247082,0.6067057598967269
7,3,0,11.11570465141718,0.0
7,3,0,13.4265533666876,0.0913000458894212
7,4,0,15.38155128947897,0.0
7,2,0,13.2702747084876,1.148069851967681
7,2,0,13.9416288750635,0.6138364439029972
7,1,0,0.1773291183230453,0.9565988076050078
7,2,0,2.085922580429163,0.0
7,2,0,0.5568216263659965,0.0
7,2,0,6.952560533866546,0.0
7,4,0,0.0,1.330691712670883
7,4,0,1.54025623890995,1.63855664764022
7,1,0,5.280900421279238,0.0600548215064125
7,4,0,0.789281244256531,0.9887001428153982
7,3,0,11.42737928843727,0.0
7,3,0,0.796595054600901,0.0208832451476327
7,1,0,0.9905095915363205,0.0
7,3,0,8.706864309153174,0.0
7,1,0,1.899977015516792,0.0
7,2,0,3.411139575937566,0.2341588442534751
7,4,0,6.45512997260102,0.0
7,1,0,0.0,1.330691712670883
7,2,0,1.898654570727118,0.0
7,1,0,10.10535950931441,0.0
7,4,0,12.11326482495498,0.1538896566310115
7,1,0,2.114972572220972,0.1180637742041785
7,4,0,7.837613234959195,1.087046196568479
7,3,0,0.2913641210499118,0.0
7,4,0,0.1477971417422232,0.9708265286363996
7,3,0,6.274994478821793,0.0
7,3,0,7.434041654977922,0.304426509115916
7,2,0,6.636098325464649,0.0971052783853332
7,1,0,1.63767578160882,0.0124180418159406
7,3,0,0.0,1.245684121967188
7,4,1,6.980569048558847,0.5954739903616283
7,3,1,14.15093332092316,0.1108572867345986
7,1,1,11.07486331484996,1.534081795203245
7,2,1,6.692405899107442,0.7293778127648367
7,3,1,9.788815166583632,0.3029303024143882
7,4,1,8.55386592168532,0.668281945209949
7,3,1,7.24164499149678,2.035571143697438
8,1,0,3.155433495628982,0.0081702717832428
8,2,0,3.172212865102017,0.0141151725641843
8,1,0,5.005492911840802,0.5031811828307374
8,1,0,4.910033048325554,0.1993293672053398
8,2,0,5.995608703386905,0.0336426487184759
8,5,0,8.12746332042926,0.2166274102537132
8,2,0,0.2986209780143693,0.0
8,3,0,4.628834012068238,0.3396592162057502
8,5,0,5.22486153904986,0.8066851715864901
8,3,0,0.0,1.137468426605249
8,1,0,0.0,0.1547679058304138
8,2,0,0.0,1.166107008066225
8,5,0,1.185401314985243,0.0633188972684727
8,2,0,1.401942408391166,0.0
8,5,0,1.368028618498261,0.0
8,1,0,2.421286455188686,0.0
8,5,0,0.7436015490774536,0.0681821465902674
8,1,0,0.9746441605929006,0.1285031959839774
8,1,0,0.7758810162350664,1.128245587463489
8,3,0,2.491527385020368,0.0
8,2,0,4.171743792969436,0.0
8,1,0,1.2157271018682,0.0751922119081579
8,4,0,3.893353979046027,0.0
8,5,0,3.591355496807817,0.0
8,3,0,3.227327567347466,0.2230677901821634
8,2,0,3.320964277656171,0.0408950413929532
8,2,0,3.471835818859287,0.0037474151956092
8,3,0,5.210622310266393,0.0
8,5,0,0.0,2.296103831418011
8,2,0,3.793014657252127,0.1516029531242766
8,3,0,5.445452878527951,0.2377514885913717
8,1,0,2.576945403424563,0.022213181669625
8,1,0,2.520465606834695,0.0
8,3,0,5.68182554493825,0.0
8,4,0,4.411768898762615,0.598170077669789
8,4,0,3.932068410715593,0.1412417030514364
8,5,0,5.224488233244061,0.0645256868749391
8,1,0,1.277262573759571,1.245684121967188
8,3,0,4.156778634144779,0.0
8,1,0,0.0,1.173350081623783
8,5,0,3.58980374945999,0.3350258239427277
8,5,0,3.489106013020437,0.0533530476469096
8,1,0,0.2347836012737362,0.975534304267805
8,3,0,0.2850405278641452,1.752106682294091
8,4,0,1.184118015153304,0.2826818145241097
8,5,0,0.9359327830408616,0.0
8,3,0,4.641254631715626,0.0
8,5,0,13.35105056305397,0.6720329630155026
8,1,0,7.713430943801379,0.0
8,1,0,5.403778661185602,0.0123749136030873
8,3,0,2.190138086581857,0.0
8,1,0,2.52070788552363,0.0
8,1,0,0.0,1.801246404847654
8,3,0,1.980816378021622,0.0
8,1,0,0.0940328789576911,0.0540120494701312
8,3,0,2.774047851604224,0.0
8,1,0,4.059935565305534,0.0
8,4,0,4.176586874610608,0.0711956730495683
8,1,0,0.0,1.659352026389535
8,5,0,0.0,2.164351059661234
8,3,0,3.04114294052819,0.0
8,3,0,0.942009504600554,1.108668095948557
