id,region,area_ha,modulos_fiscales,clase_tamano,cobertura_forestal_2010_pct,biodiv_evitar_deforestacion,biodiv_evitar_perturbacion,biodiv_restauracion,carbono_evitar_deforestacion_mgc,carbono_evitar_perturbacion_mgc,carbono_restauracion_mgc,biodiv_evitar_deforestacion_por_ha,biodiv_evitar_perturbacion_por_ha,biodiv_restauracion_por_ha,carbono_evitar_deforestacion_mgc_por_ha,carbono_evitar_perturbacion_mgc_por_ha,carbono_restauracion_mgc_por_ha
3525,Santarem,52.8689,0.704919,pequena,33.769,10.0072,0,0,6146.01,0,0,0.189284,0,0,116.25,0,0
3526,Santarem,86.2666,1.15022,pequena,93.9659,4.80159,210.573,0,2259.68,24500.5,0.0878601,0.0556599,2.44095,0,26.1941,284.009,0.00101847
3527,Santarem,45.0973,0.601298,pequena,90.6823,0.0524895,0.11691,0,0,1.43719,0,0.00116392,0.00259238,0,0,0.0318687,0
3528,Santarem,78.3453,1.0446,pequena,93.6399,17.3756,0.0750548,0,2821.71,1.12196,0,0.221782,0.000958,0,36.0163,0.0143207,0
3529,Santarem,81.0489,1.08065,pequena,95.5808,2.03337,0.0106541,0,332.83,0.183174,0,0.0250882,0.000131452,0,4.10653,0.00226004,0
3530,Santarem,84.0356,1.12048,pequena,88.3882,12.7265,430.416,0,5864.33,31634.4,0,0.151442,5.12182,0,69.7838,376.44,0
3531,Santarem,26.8027,0.357369,pequena,41.645,6.30465,0,0.499613,4258.77,0,960.897,0.235225,0,0.0186404,158.894,0,35.8508
3532,Santarem,15.5764,0.207685,pequena,0.57319,0,0,0,0,0.282442,0.300673,0,0,0,0,0.0181327,0.0193031
3533,Santarem,101.51,1.35347,pequena,8.44478,5.97673,0,0.055803,3107.03,0,80.0853,0.058878,0,0.000549726,30.608,0,0.788937
3534,Santarem,29.1707,0.388942,pequena,87.548,5.03859,0.447516,0,2086.65,39.2253,0,0.172728,0.0153413,0,71.5323,1.34468,0
3535,Santarem,42.0313,0.560417,pequena,91.9942,2.12439,0.187111,0,534.019,84.775,0.265402,0.050543,0.0044517,0,12.7053,2.01695,0.00631439
3536,Santarem,10.4676,0.139568,pequena,56.296,24.5449,0.00359559,0,3008.46,3.18034,0,2.34484,0.000343497,0,287.407,0.303826,0
3537,Santarem,7.44096,0.0992129,pequena,17.9971,2.90883,0,0.195899,1311.09,0,274.503,0.390922,0,0.0263271,176.199,0,36.8908
3538,Santarem,41.9702,0.559602,pequena,42.7649,3.072,0,0.880837,2656.67,10.3327,1129.49,0.0731948,0,0.0209872,63.2989,0.246192,26.9118
3539,Santarem,168.322,2.2443,pequena,68.8938,170.549,28.3578,0,61290.9,3549.39,0,1.01323,0.168473,0,364.129,21.0869,0
3540,Santarem,99.8172,1.3309,pequena,37.5613,22.5445,14.7068,0,2961.31,2656.73,0,0.225858,0.147338,0,29.6673,26.616,0
3541,Santarem,11.4121,0.152161,pequena,48.5071,1.13704,1.33184,2.31584,316.856,53.7536,480.298,0.099635,0.116705,0.202929,27.765,4.71025,42.0869
3542,Santarem,22.219,0.296253,pequena,7.23299,0.301535,0,0,424.828,0,0,0.0135711,0,0,19.12,0,0
3543,Santarem,46.9358,0.62581,pequena,1.14135,0.0306309,0.286611,1.34559,17.4758,5.55974,386.975,0.000652613,0.00610645,0.0286688,0.372335,0.118454,8.24477
3544,Santarem,36.0949,0.481266,pequena,50.4662,0.0822379,0.00186966,0,10.7561,0,0,0.00227838,5.17983e-05,0,0.297995,0,0
3545,Santarem,294.34,3.92453,pequena,88.3658,64.777,111.243,0,10133.9,4807.52,0,0.220075,0.377941,0,34.4293,16.3332,0
3546,Santarem,78.2862,1.04382,pequena,79.8431,10.9937,0,0,1708.29,0,0,0.140429,0,0,21.8211,0,0
3547,Santarem,79.7691,1.06359,pequena,96.5782,1.78398,0.0241229,0.000602007,261.091,0,0.152153,0.0223643,0.000302409,7.54687e-06,3.27309,0,0.00190742
3548,Santarem,99.149,1.32199,pequena,96.1312,0,0,0,0,0,0,0,0,0,0,0,0
3549,Santarem,275.553,3.67404,pequena,94.2132,16.33,5.39761,0,2724.14,227.12,0,0.0592627,0.0195883,0,9.88609,0.824234,0
3550,Santarem,80.2631,1.07017,pequena,47.3939,23.1689,2.74639,0,3647.9,157.566,0,0.288661,0.0342174,0,45.4493,1.96312,0
3551,Santarem,77.4279,1.03237,pequena,48.4365,38.836,0.0626118,22.1585,5134.2,12.1576,2766.36,0.501577,0.000808646,0.286183,66.3095,0.157018,35.7282
3552,Santarem,100.586,1.34115,pequena,89.6537,23.817,3.46857,0.00174978,4702.85,1053.56,0,0.236782,0.0344836,1.73959e-05,46.7545,10.4742,0
3553,Santarem,88.4102,1.1788,pequena,61.7943,0.393599,50.6947,0,518.908,4768.23,0,0.00445196,0.573404,0,5.86933,53.9331,0
3554,Santarem,13.3031,0.177375,pequena,65.0974,33.1346,3.14796,0.046279,8161.7,503.115,0,2.49074,0.236633,0.0034788,613.517,37.8193,0
3555,Santarem,80.06,1.06747,pequena,23.8646,4.02325,0.716394,28.3107,907.273,76.3981,5181.69,0.050253,0.00894822,0.353618,11.3324,0.954261,64.7226
3556,Santarem,29.5912,0.394549,pequena,40.4374,1.79355,0.97729,0,906.7,37.6439,0,0.060611,0.0330264,0,30.6409,1.27213,0
3557,Santarem,12.5494,0.167325,pequena,24.9007,5.59245,0.312842,0.775242,2176.16,28.9244,534.681,0.445637,0.024929,0.0617755,173.408,2.30485,42.6062
3558,Santarem,5.10764,0.0681019,pequena,34.9582,4.06074,0,0.0452338,1710.39,0,77.3193,0.795032,0,0.0088561,334.869,0,15.138
3559,Santarem,46.3738,0.618318,pequena,42.5484,4.54748,0.0587721,0.00192213,1607.93,7.37938,0,0.0980614,0.00126736,4.14486e-05,34.6732,0.159128,0
3560,Santarem,50.0883,0.667844,pequena,75.0438,30.5657,31.5036,0.222588,11625.7,3365.16,0,0.610237,0.628962,0.00444392,232.103,67.1846,0
3561,Santarem,20.0846,0.267794,pequena,48.0184,11.3189,0.0102971,5.36987,1483.41,0,933.89,0.563563,0.000512685,0.267363,73.8583,0,46.4979
3562,Santarem,49.3865,0.658486,pequena,0.180783,0,8.19247e-05,2.75802e-05,0,0.384579,0,0,1.65885e-06,5.58456e-07,0,0.00778713,0
3563,Santarem,56.3122,0.750829,pequena,5.07359,0.211122,0.000205208,0,225.04,0,0,0.00374914,3.64411e-06,0,3.99629,0,0
3564,Santarem,87.4668,1.16622,pequena,24.0949,0,8.62591e-05,1.72085,0,0,1249.27,0,9.86192e-07,0.0196743,0,0,14.2828
3565,Santarem,167.801,2.23734,pequena,70.9615,160.302,5.0375,0,46341.4,244.147,0,0.95531,0.0300207,0,276.169,1.45498,0
3566,Santarem,44.5471,0.593962,pequena,47.9101,2.57253,1.46404,0.100438,912.358,114.197,99.4165,0.0577486,0.032865,0.00225465,20.4807,2.56351,2.23171
3567,Santarem,43.0614,0.574152,pequena,70.7007,5.48016,3.30767,0.0630083,1119.77,74.2709,19.0347,0.127264,0.0768128,0.00146322,26.0041,1.72477,0.442037
3568,Santarem,15.3564,0.204752,pequena,5.81385,0.199749,0,0,169.768,0,0,0.0130076,0,0,11.0552,0,0
3569,Santarem,13.5686,0.180915,pequena,69.1011,6.10989,0.0985492,0,992.183,26.6218,0,0.450295,0.00726301,0,73.1233,1.96201,0
3570,Santarem,42.9542,0.572723,pequena,33.8854,3.2319,0,1.01358,2654,35.8587,1425.75,0.0752407,0,0.0235967,61.7868,0.834812,33.1924
3571,Santarem,3.99993,0.0533324,pequena,75.8876,10.065,0.30178,0.00700164,3051.49,60.3829,0,2.51631,0.0754463,0.00175044,762.886,15.096,0
3572,Santarem,33.2728,0.443637,pequena,6.44111,0.0954458,0.00230449,0,59.5927,0.303951,0,0.00286858,6.92604e-05,0,1.79103,0.00913512,0
3573,Santarem,205.405,2.73873,pequena,4.82474,8.54487,0.581537,14.6021,2119.44,147.854,3731.42,0.0416001,0.00283117,0.0710892,10.3183,0.719817,18.1662
3574,Santarem,132.522,1.76696,pequena,76.1983,16.5266,41.4617,0.105153,7181.63,1697.55,91.0321,0.124708,0.312866,0.000793475,54.1919,12.8095,0.686919
3575,Santarem,13.0145,0.173527,pequena,91.2548,7.17366,0.901765,0,1381.41,48.7398,0,0.551206,0.0692893,0,106.144,3.74504,0
3576,Santarem,3.6068,0.0480906,pequena,24.7524,1.94045,0,0.0636954,898.017,0,117.504,0.537997,0,0.0176598,248.979,0,32.5785
3577,Santarem,175.103,2.33471,pequena,88.566,19.9747,22.375,0.0598073,6461.61,4576.02,0,0.114074,0.127782,0.000341555,36.9018,26.1333,0
3578,Santarem,64.4617,0.859489,pequena,1.93932,1.19334,0.146513,0,644.198,13.1936,0,0.0185124,0.00227286,0,9.99351,0.204673,0
3579,Santarem,100.012,1.33349,pequena,81.8161,83.8641,0.533507,0,17152.4,23.7419,0,0.838541,0.00533443,0,171.504,0.23739,0
3580,Santarem,74.8226,0.997634,pequena,82.2293,8.28698,2.04188,0.214754,3663.31,103.669,118.588,0.110755,0.0272896,0.00287018,48.9599,1.38553,1.58492
3581,Santarem,100.543,1.34057,pequena,74.2462,12.6379,0.52066,0.01105,1633.38,3.93741,2.10201,0.125697,0.00517849,0.000109903,16.2456,0.0391615,0.0209066
3582,Santarem,15.9777,0.213035,pequena,7.26596,0.954176,0,0.850903,453.049,0,746.483,0.0597194,0,0.0532558,28.3552,0,46.7204
3583,Santarem,28.0001,0.373335,pequena,9.2492,1.13736,0,1.30842,846.502,0.392515,1104.42,0.0406199,0,0.0467291,30.2321,0.0140183,39.4435
3584,Santarem,15.9905,0.213207,pequena,40.2091,12.3576,0,0.633702,4688.59,0,945.248,0.772805,0,0.0396298,293.211,0,59.113
3585,Santarem,99.3803,1.32507,pequena,48.3163,15.9168,0.0208272,13.1084,15149.6,0,3167.61,0.16016,0.000209571,0.131901,152.44,0,31.8736
3586,Santarem,103.826,1.38435,pequena,76.341,2.02275,120.969,0,2103.82,5404.3,0,0.019482,1.1651,0,20.2628,52.0513,0
3587,Santarem,106.32,1.4176,pequena,74.1328,0,0,0.00168993,0,0,0.695976,0,0,1.58948e-05,0,0,0.00654606
3588,Santarem,22.8215,0.304287,pequena,58.6727,15.693,0,0,7472.73,0,0,0.687641,0,0,327.443,0,0
3589,Santarem,34.3574,0.458099,pequena,74.0592,3.79045,0.327693,0,2264.67,12.8058,0.141514,0.110324,0.00953776,0,65.9151,0.372724,0.00411887
3590,Santarem,77.1741,1.02899,pequena,54.8382,31.7141,0.447512,0.000661135,8780.51,31.3425,0,0.410942,0.00579873,8.56679e-06,113.775,0.406127,0
3591,Santarem,11.5206,0.153608,pequena,27.8977,8.61047,0,0.244872,3333.13,0,302.438,0.7474,0,0.0212552,289.32,0,26.252
3592,Santarem,6.40224,0.0853632,pequena,0,0,0,4.37604,0,0,588.903,0,0,0.683517,0,0,91.9838
3593,Santarem,4.19364,0.0559152,pequena,40.4484,5.06913,0,0.0961804,1883.04,0,156.565,1.20877,0,0.0229348,449.022,0,37.334
3594,Santarem,86.2437,1.14992,pequena,86.7506,48.2276,33.24,0.640416,9769.83,5724.24,191.208,0.559202,0.38542,0.00742566,113.282,66.3729,2.21707
3595,Santarem,9.38981,0.125198,pequena,57.9987,11.5744,5.04697,0.099154,3704.27,858.707,0,1.23266,0.537494,0.0105597,394.499,91.4509,0
3596,Santarem,21.3006,0.284008,pequena,12.9939,0.771765,0,0.40922,827.715,0,877.91,0.036232,0,0.0192116,38.8587,0,41.2152
3597,Santarem,302.699,4.03599,mediana,65.2277,4.19496,107.557,0,438.677,13995.2,0,0.0138585,0.355326,0,1.44922,46.2348,0
3598,Santarem,321.281,4.28374,mediana,98.9773,17.8568,1186.5,3.80379,9032.16,99414.3,507.623,0.0555801,3.69302,0.0118395,28.113,309.431,1.58
3599,Santarem,99.9231,1.33231,pequena,67.1683,10.7969,0,0.000115301,6246.59,12.5122,0.968681,0.108053,0,1.1539e-06,62.514,0.125218,0.00969427
3600,Santarem,93.0081,1.24011,pequena,62.115,4.28352,0.0225059,0,752.973,4.56921,0,0.0460553,0.000241978,0,8.09578,0.049127,0
3601,Santarem,115.082,1.53442,pequena,84.8907,90.3708,0.00109859,0.281289,18519.6,12.6815,247.692,0.785274,9.54615e-06,0.00244425,160.926,0.110196,2.15231
3602,Santarem,100.812,1.34416,pequena,61.4492,22.3433,0,0.00703511,23091,0,0,0.221632,0,6.97843e-05,229.05,0,0
3603,Santarem,33.9786,0.453048,pequena,81.4733,31.1373,0,11.0187,14309.7,0,2063.71,0.91638,0,0.324284,421.139,0,60.7357
3604,Santarem,96.8161,1.29088,pequena,64.3795,61.5605,0.00764549,0,12983.8,0,0,0.63585,7.89692e-05,0,134.108,0,0
3605,Santarem,179.938,2.39917,pequena,46.352,1.14526,0,9.36156,232.382,0.571379,1742.47,0.00636477,0,0.0520267,1.29146,0.00317542,9.68376
3606,Santarem,32.2641,0.430188,pequena,58.1236,31.407,0,0,12817.7,0,0,0.973435,0,0,397.275,0,0
3607,Santarem,267.91,3.57213,pequena,6.13307,6.1449,0,0,4136.19,0,0.444729,0.0229364,0,0,15.4387,0,0.00165999
3608,Santarem,1.97255,0.0263006,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
3609,Santarem,8.41496,0.112199,pequena,0,0,0,0,0,0,8.3515,0,0,0,0,0,0.992459
3610,Santarem,70.0641,0.934188,pequena,17.4533,10.042,0,0,6775.92,0,0,0.143326,0,0,96.7102,0,0
3611,Santarem,42.1868,0.56249,pequena,3.80847,2.65417,0,0,1203.7,0,0,0.0629146,0,0,28.5327,0,0
3612,Santarem,248.38,3.31173,pequena,76.5114,12.7466,0.893004,0,13426.3,420.691,0,0.0513189,0.00359531,0,54.0553,1.69374,0
3613,Santarem,109.929,1.46572,pequena,94.5998,5.95678,4.39288,0,6247.55,296.166,0,0.0541875,0.0399611,0,56.8326,2.69416,0
3614,Santarem,14.597,0.194627,pequena,0,0.00120539,2.43774e-05,0,0,0.0892143,0.534855,8.25781e-05,1.67002e-06,0,0,0.00611182,0.0366414
3615,Santarem,37.7486,0.503315,pequena,94.0885,0.914326,0.00485265,0,96.539,4.65991,0,0.0242215,0.000128552,0,2.55742,0.123446,0
3616,Santarem,193.871,2.58494,pequena,77.2863,16.5869,0.462688,0,6439.76,24.3791,0,0.0855565,0.00238658,0,33.2168,0.125749,0
3617,Santarem,99.9997,1.33333,pequena,95.4949,63.9568,23.2171,0,9631.91,2246.73,0,0.63957,0.232171,0,96.3194,22.4674,0
3618,Santarem,14.813,0.197506,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
3619,Santarem,28.7366,0.383154,pequena,98.1964,51.8366,0.102363,0,7710.89,54.1937,0,1.80385,0.00356213,0,268.33,1.88588,0
3620,Santarem,29.9859,0.399812,pequena,88.4471,27.4829,0.0627313,0,4080.07,14.3641,0,0.916527,0.00209203,0,136.066,0.479027,0
3621,Santarem,21.2153,0.282871,pequena,16.4161,0.268846,0,1.35445,170.984,0,1274.01,0.0126723,0,0.063843,8.05948,0,60.0514
3622,Santarem,100.146,1.33528,pequena,64.8787,0.407296,67.2771,0,1335.29,4296.01,0,0.00406702,0.67179,0,13.3334,42.8974,0
3623,Santarem,99.1995,1.32266,pequena,60.8193,3.86414,69.8855,0,1538.46,6868.71,0,0.0389532,0.704494,0,15.5087,69.2413,0
3624,Santarem,100.026,1.33367,pequena,80.0382,1.7712,2.70656,0,1176.43,133.482,0,0.0177075,0.0270587,0,11.7613,1.33447,0
3625,Santarem,179.638,2.39517,pequena,82.4159,54.6396,2.17995,0,11669.6,263.514,0,0.304165,0.0121353,0,64.9618,1.46692,0
3626,Santarem,3.70511,0.0494014,pequena,62.624,1.31833,0,0,445.667,0,0,0.355814,0,0,120.284,0,0
3627,Santarem,2.14179,0.0285572,pequena,8.33901,0.0124885,0.000373587,0.182578,0,0,160.451,0.00583088,0.000174427,0.0852455,0,0,74.9142
3628,Santarem,13.8415,0.184553,pequena,28.3882,14.6059,0,2.0712,2941.02,0,780.897,1.05523,0,0.149637,212.479,0,56.4172
3629,Santarem,100.755,1.34341,pequena,87.0743,2.22689,264.791,0,1157.1,17333.4,0,0.0221019,2.62806,0,11.4842,172.034,0
3630,Santarem,97.8161,1.30422,pequena,65.5144,80.7979,4.78414,0.0912155,15658.9,830.584,0,0.826018,0.0489095,0.00093252,160.085,8.49128,0
3631,Santarem,99.23,1.32307,pequena,81.1309,3.21142,14.2142,0.139727,1346.16,1448.92,51.5915,0.0323634,0.143245,0.00140811,13.566,14.6016,0.519918
3632,Santarem,100.01,1.33346,pequena,71.2165,4.67554,0,6.93714e-05,3651.2,34.8431,0,0.0467508,0,6.93647e-07,36.5084,0.348397,0
3633,Santarem,16.0109,0.213479,pequena,28.4453,5.82047,0,2.27585,3073.38,0,1627.16,0.363532,0,0.142144,191.955,0,101.628
3634,Santarem,72.5734,0.967645,pequena,63.9569,10.4717,0.000889391,0,9493.65,0.423233,0,0.144291,1.2255e-05,0,130.814,0.00583179,0
3635,Santarem,61.5298,0.820397,pequena,63.8292,10.2842,1.21343,0,3418.44,252.923,0,0.167142,0.019721,0,55.5574,4.11058,0
3636,Santarem,2.90538,0.0387384,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
3637,Santarem,15.916,0.212213,pequena,56.6687,29.9795,0,0,6069.92,0,0,1.88361,0,0,381.372,0,0
3638,Santarem,86.8794,1.15839,pequena,84.8472,38.4032,2.23069,0,6510.92,472.394,0,0.442029,0.0256757,0,74.9421,5.43735,0
3639,Santarem,182.724,2.43632,pequena,83.6657,13.1008,0.136454,0,1859.14,3.00396,0,0.0716973,0.000746776,0,10.1746,0.0164399,0
3640,Santarem,1.88624,0.0251498,pequena,99.4257,0.856137,0,0,404.073,0,0,0.453886,0,0,214.222,0,0
3641,Santarem,1.05818,0.0141091,pequena,92.8343,0.559323,0,0,290.172,0,0,0.528569,0,0,274.217,0,0
3642,Santarem,1.85455,0.0247273,pequena,91.4937,0.535047,0,0,303.72,1.06804,0.435143,0.288505,0,0,163.77,0.5759,0.234635
3643,Santarem,116.002,1.5467,pequena,42.4071,90.1963,2.92051,0.853977,24624.1,510.805,1701.39,0.777539,0.0251763,0.00736174,212.273,4.40341,14.6669
3644,Santarem,25.9865,0.346487,pequena,98.9734,16.344,0,0.338326,8661.81,0,237.95,0.628941,0,0.0130193,333.319,0,9.15667
3645,Santarem,79.7619,1.06349,pequena,32.4662,23.5293,0.0658483,22.3341,3508.09,10.4108,2909.68,0.294994,0.000825561,0.28001,43.982,0.130523,36.4796
3646,Santarem,1.74301,0.0232402,pequena,97.3486,0.748337,0,0.00442163,429.604,2.38013,0,0.429336,0,0.00253677,246.472,1.36553,0
3647,Santarem,1.10306,0.0147075,pequena,105.25,0.640031,0,0,362.478,0,0,0.580232,0,0,328.611,0,0
3648,Santarem,1.78889,0.0238519,pequena,99.8439,1.13227,0,0,611.377,0,0,0.632943,0,0,341.763,0,0
3649,Santarem,1.9578,0.026104,pequena,100.353,0.880341,0,0,386.81,0,0,0.449658,0,0,197.574,0,0
3650,Santarem,3.88981,0.0518641,pequena,87.2431,0.865118,0,0.021001,605.6,1.48568,0,0.222407,0,0.00539897,155.689,0.381943,0
3651,Santarem,3.80122,0.050683,pequena,93.9749,0.526521,0,0.0044007,306.685,3.47457,0,0.138514,0,0.00115771,80.6806,0.914066,0
3652,Santarem,3.868,0.0515734,pequena,99.2789,1.38266,0,0.00667886,690.037,0.032402,0,0.357461,0,0.0017267,178.396,0.00837695,0
3653,Santarem,8.64855,0.115314,pequena,99.0885,9.27331,32.5417,0,3697.6,2025.74,0,1.07224,3.76268,0,427.539,234.228,0
3654,Santarem,12.9424,0.172565,pequena,99.3213,11.0972,39.2234,0,7382.37,2485.98,0,0.857432,3.03061,0,570.402,192.081,0
3655,Santarem,13.3342,0.17779,pequena,93.0554,16.9122,40.4145,0,7590.97,3316.44,0,1.26833,3.03088,0,569.285,248.717,0
3656,Santarem,17.711,0.236147,pequena,99.797,14.9524,84.8342,0,5338.83,5622.47,0,0.844244,4.78992,0,301.442,317.457,0
3657,Santarem,61.0247,0.813663,pequena,52.0748,6.60791,171.007,0,3088.64,14541.4,0,0.108283,2.80226,0,50.613,238.288,0
3658,Santarem,65.5056,0.873409,pequena,61.4586,0,185.268,0,0,14682.4,0,0,2.82827,0,0,224.139,0
3659,Santarem,93.5986,1.24798,pequena,82.0934,1.50523,0.037644,0,254.629,0,0,0.0160818,0.000402186,0,2.72044,0,0
3660,Santarem,21.0831,0.281108,pequena,82.988,16.8439,1.29806,0,8067.06,92.3039,10.0787,0.798927,0.0615689,0,382.632,4.3781,0.478046
3661,Santarem,0.919826,0.0122643,pequena,97.0892,0.66973,0,0,349.436,0,0,0.728106,0,0,379.893,0,0
3662,Santarem,1109.08,14.7878,mediana,96.4385,18.2425,237.349,0,20572.3,39323.2,0,0.0164482,0.214005,0,18.5489,35.4556,0
3663,Santarem,99.0096,1.32013,pequena,81.0322,6.04424,0.103764,0,899.231,0,0,0.061047,0.00104802,0,9.08226,0,0
3664,Santarem,205.086,2.73448,pequena,55.0066,4.08733,39.1496,0,940.413,4451.81,0,0.0199299,0.190894,0,4.58546,21.707,0
3665,Santarem,17.2457,0.229943,pequena,74.5642,24.3397,0,0,8838.01,0,0,1.41135,0,0,512.475,0,0
3666,Santarem,149.743,1.99658,pequena,12.3445,1.81931,0,0.000122214,1100.82,0,0.00433159,0.0121496,0,8.16156e-07,7.35142,0,2.89268e-05
3667,Santarem,1061.56,14.1541,mediana,51.5275,114.129,5.10069,53.0574,39473.2,205.91,26730.1,0.10751,0.0048049,0.0499805,37.1842,0.193969,25.18
3668,Santarem,3.78383,0.050451,pequena,51.9222,0.181877,0.0323312,1.69969,39.8721,2.99078,484.912,0.0480669,0.00854457,0.449197,10.5375,0.790411,128.154
3669,Santarem,702.901,9.37202,mediana,24.3647,85.6279,0.605689,93.0061,42029.8,23.372,59377.5,0.121821,0.000861699,0.132317,59.7948,0.0332508,84.4749
3670,Santarem,364.455,4.8594,mediana,78.0319,49.2086,0.00874364,2.73667,8459.02,10.875,347.342,0.13502,2.3991e-05,0.00750895,23.2101,0.0298392,0.953044
3671,Santarem,36.7255,0.489673,pequena,37.196,19.7204,1.10638,0.406412,7042.28,66.7824,586.579,0.536968,0.0301258,0.0110662,191.755,1.81842,15.972
3672,Santarem,48.308,0.644106,pequena,46.5747,0.323263,0,0.000132918,106.947,0,0,0.00669172,0,2.75148e-06,2.21385,0,0
3673,Santarem,96.243,1.28324,pequena,68.6221,14.9099,0,0,4943.66,0.667812,0,0.15492,0,0,51.3665,0.00693882,0
3674,Santarem,81.2935,1.08391,pequena,84.5496,7.60382,0.993143,0.0361765,1318.14,77.7724,2.38197,0.0935355,0.0122168,0.000445011,16.2146,0.956687,0.0293008
3675,Santarem,7.69957,0.102661,pequena,86.9896,7.97613,0,0.23421,4403.98,0,158.015,1.03592,0,0.0304186,571.978,0,20.5226
3676,Santarem,51.597,0.68796,pequena,55.0289,26.8842,3.48832,0,4408.27,218.565,0,0.521041,0.0676069,0,85.4365,4.23601,0
3677,Santarem,52.5337,0.70045,pequena,21.7486,9.20571,0,0,6906.49,0,0,0.175234,0,0,131.468,0,0
3678,Santarem,1.76982,0.0235977,pequena,65.5973,3.52335,0,0,1112.54,0,0,1.99079,0,0,628.615,0,0
3679,Santarem,1.94649,0.0259532,pequena,128.463,4.31822,0,0,1934.1,0,0,2.21847,0,0,993.634,0,0
3680,Santarem,2.03967,0.0271956,pequena,105.081,6.73605,0,0,2135.33,0,0,3.30252,0,0,1046.9,0,0
3681,Santarem,2.0347,0.0271294,pequena,92.1701,5.37724,0,0,1721.68,0,0,2.64276,0,0,846.156,0,0
3682,Santarem,98.4034,1.31205,pequena,85.3343,1.51573,0,0,0,0,0,0.0154032,0,0,0,0,0
3683,Santarem,131.566,1.75421,pequena,96.4812,0,1.36735,0.0109396,0,75.7872,0,0,0.0103929,8.31494e-05,0,0.57604,0
3684,Santarem,96.8337,1.29112,pequena,98.7278,1.15462,0.752652,0,1253.69,40.9553,0,0.0119237,0.00777263,0,12.9468,0.422945,0
3685,Santarem,3495.66,46.6087,grande,96.0708,22.6248,889.842,0,7319.69,89781.8,0,0.00647228,0.254556,0,2.09394,25.6838,0
3686,Santarem,105.699,1.40932,pequena,86.2733,248.199,0.111574,0,58804.8,53.0437,0,2.34817,0.00105558,0,556.342,0.501837,0
3687,Santarem,1.6648,0.0221974,pequena,91.1934,1.20131,0,0,725.185,0,0,0.721593,0,0,435.598,0,0
3688,Santarem,26.7937,0.357249,pequena,13.6652,1.0958,0,1.19313,595.445,0,1657.26,0.0408976,0,0.0445302,22.2234,0,61.8525
3689,Santarem,198.101,2.64135,pequena,52.3221,139.581,40.3605,0.0152613,36227.2,5985.6,0,0.704595,0.203737,7.70378e-05,182.872,30.2149,0
3690,Santarem,99.9846,1.33313,pequena,84.1858,5.52069,2.73264,0,2727.41,165.427,0,0.0552154,0.0273306,0,27.2783,1.65453,0
3691,Santarem,40.7194,0.542925,pequena,70.8151,35.8953,53.2232,0.000268281,4864.92,5344.61,0,0.881527,1.30707,6.58852e-06,119.474,131.255,0
3692,Santarem,29.5111,0.393482,pequena,42.9598,14.4463,12.127,3.51627,2993.28,1540.21,641.923,0.489521,0.41093,0.119151,101.429,52.191,21.7519
3693,Santarem,19.9704,0.266272,pequena,46.9429,0.96764,0.208145,0.102051,240.257,0,0,0.0484537,0.0104227,0.00511013,12.0306,0,0
3694,Santarem,9.3985,0.125313,pequena,43.7046,11.4608,0,5.01425,1875.69,0,618.289,1.21943,0,0.533516,199.574,0,65.786
3695,Santarem,0.477831,0.00637108,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
3696,Santarem,0.395842,0.00527789,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
3697,Santarem,11.1719,0.148959,pequena,51.1581,13.6188,0.97816,0.750779,3100.8,50.1433,504.345,1.21902,0.0875552,0.0672023,277.553,4.48833,45.144
3698,Santarem,2.47266,0.0329689,pequena,97.4755,1.0602,10.1841,0,858.736,780.988,0,0.428769,4.11866,0,347.292,315.849,0
3699,Santarem,9.50034,0.126671,pequena,92.0839,5.25738,35.2553,0,3228.24,2769.64,0,0.553389,3.71096,0,339.802,291.531,0
3700,Santarem,0.174895,0.00233193,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
3701,Santarem,97.7984,1.30398,pequena,70.802,41.3039,0.949836,0,9857.2,28.2251,0,0.422337,0.00971218,0,100.791,0.288604,0
3702,Santarem,2.16401,0.0288535,pequena,74.2794,0.0518123,0,0,32.4008,0,0,0.0239427,0,0,14.9726,0,0
3703,Santarem,9.98624,0.13315,pequena,92.1062,12.7875,0.104597,0,2592.42,10.6247,0,1.28051,0.0104741,0,259.599,1.06394,0
3704,Santarem,9.39935,0.125325,pequena,48.4508,10.841,0,3.59543,1718.08,0,424.117,1.15338,0,0.382519,182.787,0,45.1219
3705,Santarem,3.30776,0.0441034,pequena,5.39957,0.0152836,0.000852088,0.252568,20.1434,0,228.104,0.00462055,0.000257603,0.0763562,6.08975,0,68.9602
3706,Santarem,25.5599,0.340799,pequena,59.7307,5.85976,0.0358385,0.00091647,3472.38,3.84345,0,0.229256,0.00140214,3.58558e-05,135.853,0.15037,0
3707,Santarem,5.16722,0.0688963,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
3708,Santarem,52.6739,0.702319,pequena,25.5949,7.77649,4.36131,0,4202.49,458.616,0,0.147634,0.0827983,0,79.7831,8.70669,0
3709,Santarem,8.29961,0.110661,pequena,1.07573,0.0302956,0,0.00130487,16.8631,3.19997,0.833349,0.00365024,0,0.000157221,2.03179,0.385557,0.100408
