ecosystem,plotID,site,Tmean_GS_B_CRU,ThermGS05_abundance,ThermGSMedian_abundance,ThermGS95_abundance,debt_GSMedian_ab
grassland,HAGZ_8,HAGZ,13.9200002,0.041830661,-0.031469527,-0.059291775,0.05116645
grassland,HAGZ_9,HAGZ,13.9200002,-0.146425572,-0.184595852,-0.17578847,0.204292775
grassland,HAHN_1,HAHN,14.65666699,0.010969837,-0.039417855,-0.041852094,0.381523113
grassland,HAHN_10,HAHN,14.65666699,0.053416219,0.035221558,0.003315234,0.3068837
grassland,HAHN_100,HAHN,14.65666699,0.062516703,0.001514005,-0.018361253,0.340591253
grassland,HAHN_101,HAHN,14.65666699,0.065407036,-0.026815087,-0.104464036,0.368920345
grassland,HAHN_102,HAHN,14.65666699,-0.012785103,-0.015754376,-0.066124024,0.357859634
grassland,HAHN_103,HAHN,14.65666699,0.051353751,-0.039437011,-0.070050453,0.381542269
grassland,HAHN_104,HAHN,14.65666699,0.086346605,0.091323708,0.075171665,0.25078155
grassland,HAHN_105,HAHN,14.65666699,-0.136471064,-0.062284795,-0.088704434,0.404390053
grassland,HAHN_106,HAHN,14.65666699,0.005803224,0.034751639,0.071492869,0.307353619
grassland,HAHN_107,HAHN,14.65666699,0.144661053,0.059735782,0.006379454,0.282369476
grassland,HAHN_108,HAHN,14.65666699,0.145351782,0.095159642,0.023245272,0.246945616
grassland,HAHN_109,HAHN,14.65666699,0.122996722,0.069679863,0.022992717,0.272425395
grassland,HAHN_11,HAHN,14.65666699,0.021299672,0.001439395,-0.001469878,0.340665863
grassland,HAHN_110,HAHN,14.65666699,0.032188193,-0.031959961,-0.10752687,0.374065219
grassland,HAHN_111,HAHN,14.65666699,0.161287035,0.093751171,0.102240512,0.248354087
grassland,HAHN_112,HAHN,14.65666699,0.121536701,0.025011139,-0.102418901,0.317094119
grassland,HAHN_113,HAHN,14.65666699,0.099731085,0.094617584,0.042379292,0.247487674
grassland,HAHN_114,HAHN,14.65666699,0.037562314,-0.010337142,-0.020979911,0.3524424
grassland,HAHN_115,HAHN,14.65666699,0.077395832,0.105716797,0.076871231,0.236388461
grassland,HAHN_116,HAHN,14.65666699,0.025587781,0.017690597,0.009069469,0.324414661
grassland,HAHN_117,HAHN,14.65666699,0.038618413,0.112562171,0.169966286,0.229543087
grassland,HAHN_118,HAHN,14.65666699,0.178131484,0.144120095,0.084685814,0.197985163
grassland,HAHN_119,HAHN,14.65666699,0.090780936,0.104512858,0.144743015,0.2375924
grassland,HAHN_12,HAHN,14.65666699,0.169895561,0.140975805,0.116544463,0.201129453
grassland,HAHN_120,HAHN,14.65666699,0.085005288,0.088031311,-0.036978038,0.254073947
grassland,HAHN_121,HAHN,14.65666699,0.008931137,0.021949111,0.040918618,0.320156147
grassland,HAHN_122,HAHN,14.65666699,0.06393875,0.090655871,0.092935893,0.251449387
grassland,HAHN_123,HAHN,14.65666699,0.078253866,0.085871113,0.085586292,0.256234145
grassland,HAHN_124,HAHN,14.65666699,-0.017919384,-0.0194613,0.020555389,0.361566558
grassland,HAHN_125,HAHN,14.65666699,0.061623188,0.093280663,0.126612949,0.248824595
grassland,HAHN_126,HAHN,14.65666699,0.076505769,0.005919124,-0.020037935,0.336186134
grassland,HAHN_127,HAHN,14.65666699,0.087082095,0.172939237,0.1652901,0.169166021
grassland,HAHN_128,HAHN,14.65666699,0.140995296,0.093095776,0.009014161,0.249009482
grassland,HAHN_129,HAHN,14.65666699,0.286218418,-0.016280924,-0.152719551,0.358386182
grassland,HAHN_13,HAHN,14.65666699,0.081421212,0.041836874,-0.005790341,0.300268384
grassland,HAHN_130,HAHN,14.65666699,0.335059041,0.05657015,-0.119486647,0.285535108
grassland,HAHN_131,HAHN,14.65666699,0.007136733,0.070670626,0.136051284,0.271434632
grassland,HAHN_132,HAHN,14.65666699,0.031299431,-0.010287703,-0.066072617,0.352392961
grassland,HAHN_133,HAHN,14.65666699,-0.016841661,-0.096658142,-0.174245984,0.4387634
grassland,HAHN_134,HAHN,14.65666699,0.712284189,0.221988387,-0.100887182,0.120116871
grassland,HAHN_14,HAHN,14.65666699,0.146299472,0.071838121,-0.000325,0.270267137
grassland,HAHN_15,HAHN,14.65666699,0.056790745,0.059630666,0.027125271,0.282474592
grassland,HAHN_16,HAHN,14.65666699,0.186065527,0.126915603,0.062971676,0.215189655
grassland,HAHN_17,HAHN,14.65666699,0.099126158,0.115493113,0.12555713,0.226612145
grassland,HAHN_18,HAHN,14.65666699,0.065329826,0.00900045,0.012325873,0.333104808
grassland,HAHN_19,HAHN,14.65666699,-0.172339491,-0.08103455,-0.034720398,0.423139808
grassland,HAHN_2,HAHN,14.65666699,0.066677503,0.025102053,-0.015301649,0.317003205
grassland,HAHN_20,HAHN,14.65666699,-0.133105415,-0.137735424,-0.097271037,0.479840682
grassland,HAHN_21,HAHN,14.65666699,-0.063477154,0.036934563,0.136063225,0.305170695
grassland,HAHN_22,HAHN,14.65666699,0.161117683,0.111767597,0.097656103,0.230337661
grassland,HAHN_23,HAHN,14.65666699,0.028056491,-0.007687405,-0.038475919,0.349792663
grassland,HAHN_24,HAHN,14.65666699,0.063684484,0.016893332,-0.043648865,0.325211926
grassland,HAHN_25,HAHN,14.65666699,-0.014141642,-0.171442079,-0.256655057,0.513547337
grassland,HAHN_26,HAHN,14.65666699,0.031592628,0.081233105,0.102754854,0.260872153
grassland,HAHN_27,HAHN,14.65666699,-0.140379871,-0.090078337,-0.183038328,0.432183595
grassland,HAHN_28,HAHN,14.65666699,-0.123517465,-0.147572963,-0.209697213,0.489678221
grassland,HAHN_29,HAHN,14.65666699,-0.012345746,-0.062049153,-0.03623989,0.404154411
grassland,HAHN_3,HAHN,14.65666699,-0.027936383,-0.059598818,-0.055764959,0.401704076
grassland,HAHN_30,HAHN,14.65666699,-0.061126053,-0.048824339,-0.016538739,0.390929597
grassland,HAHN_31,HAHN,14.65666699,0.070810304,0.088953453,0.039280876,0.253151805
grassland,HAHN_32,HAHN,14.65666699,-0.131057694,-0.198575679,-0.255165133,0.540680937
grassland,HAHN_33,HAHN,14.65666699,-0.058739059,0.092151863,0.200309581,0.249953395
grassland,HAHN_34,HAHN,14.65666699,-0.046543245,-0.063532139,-0.149904794,0.405637397
grassland,HAHN_35,HAHN,14.65666699,0.104337766,0.108728021,0.12901262,0.233377237
grassland,HAHN_36,HAHN,14.65666699,0.038935736,0.048472887,0.034944666,0.293632371
grassland,HAHN_37,HAHN,14.65666699,0.161382624,0.044060968,-0.074122989,0.29804429
grassland,HAHN_38,HAHN,14.65666699,0.1703469,0.105037979,0.07029112,0.237067279
grassland,HAHN_39,HAHN,14.65666699,0.054155877,0.041449968,0.020918698,0.30065529
grassland,HAHN_4,HAHN,14.65666699,0.021995497,0.066577261,0.077782385,0.275527997
grassland,HAHN_40,HAHN,14.65666699,0.08485633,0.072073197,0.060571783,0.270032061
grassland,HAHN_41,HAHN,14.65666699,0.082294525,0.054623239,0.042011099,0.287482019
grassland,HAHN_42,HAHN,14.65666699,0.045643006,0.010839576,-0.010572596,0.331265682
grassland,HAHN_43,HAHN,14.65666699,0.393999517,0.125130103,0.006567434,0.216975155
grassland,HAHN_44,HAHN,14.65666699,0.013797007,0.058383668,0.047581122,0.28372159
grassland,HAHN_45,HAHN,14.65666699,-0.059884758,-0.080239671,-0.114166557,0.422344929
grassland,HAHN_46,HAHN,14.65666699,0.018033471,-0.041037695,-0.05925034,0.383142953
grassland,HAHN_47,HAHN,14.65666699,0.077685753,0.080508932,0.062541119,0.261596326
grassland,HAHN_48,HAHN,14.65666699,-0.029625126,-0.039306292,-0.049988149,0.38141155
grassland,HAHN_49,HAHN,14.65666699,0.011590302,0.006198874,0.000887,0.335906384
grassland,HAHN_5,HAHN,14.65666699,-0.086073328,0.001203658,0.001917351,0.3409016
grassland,HAHN_50,HAHN,14.65666699,-0.134304903,-0.157573776,-0.157519949,0.499679034
grassland,HAHN_51,HAHN,14.65666699,0.16209423,0.25952975,0.274331931,0.082575508
grassland,HAHN_52,HAHN,14.65666699,0.014487863,-0.076782076,-0.089726944,0.418887334
grassland,HAHN_53,HAHN,14.65666699,0.018845707,0.003731155,-0.00143963,0.338374103
grassland,HAHN_54,HAHN,14.65666699,0.089515986,-0.066782853,-0.14955428,0.408888111
grassland,HAHN_55,HAHN,14.65666699,0.182262751,0.089365245,0.051884977,0.252740013
grassland,HAHN_56,HAHN,14.65666699,-0.053952183,-0.022491995,-0.003756058,0.364597253
grassland,HAHN_57,HAHN,14.65666699,0.046541314,0.019730308,-0.018408655,0.32237495
grassland,HAHN_58,HAHN,14.65666699,0.042078901,-0.007082053,-0.049787738,0.349187311
grassland,HAHN_59,HAHN,14.65666699,0.157410852,0.020793905,-0.048130246,0.321311353
grassland,HAHN_6,HAHN,14.65666699,0.192530429,0.092174453,-0.031465723,0.249930805
grassland,HAHN_60,HAHN,14.65666699,0.251090186,0.038917161,-0.03376149,0.303188097
grassland,HAHN_61,HAHN,14.65666699,0.044286828,-0.0484529,-0.115813124,0.390558158
grassland,HAHN_62,HAHN,14.65666699,0.173927295,0.025919984,-0.036135582,0.316185274
grassland,HAHN_63,HAHN,14.65666699,0.117902956,0.108586513,0.075337759,0.233518745
grassland,HAHN_64,HAHN,14.65666699,0.096373547,0.126526529,0.133915285,0.215578729
grassland,HAHN_65,HAHN,14.65666699,0.121625162,0.025658382,-0.023671027,0.316446876
grassland,HAHN_66,HAHN,14.65666699,0.061267613,0.09510035,0.095539923,0.247004908
grassland,HAHN_67,HAHN,14.65666699,0.061141654,0.037517603,0.014307605,0.304587655
grassland,HAHN_68,HAHN,14.65666699,0.178756875,0.050501271,0.013073648,0.291603987
grassland,HAHN_69,HAHN,14.65666699,-0.030258963,0.099704697,0.112440733,0.242400561
grassland,HAHN_7,HAHN,14.65666699,0.230551584,0.177079618,0.161544006,0.16502564
grassland,HAHN_70,HAHN,14.65666699,0.071587831,0.067946771,0.086999382,0.274158487
grassland,HAHN_71,HAHN,14.65666699,0.050564354,0.040034668,0.030408304,0.30207059
grassland,HAHN_72,HAHN,14.65666699,0.085470539,0.069924929,0.07749311,0.272180329
grassland,HAHN_73,HAHN,14.65666699,-0.142199946,0.040765074,0.099727188,0.301340184
grassland,HAHN_74,HAHN,14.65666699,-0.174845376,-0.0162515,0.033890398,0.358356758
grassland,HAHN_75,HAHN,14.65666699,-0.064975198,-0.051889353,-0.041362434,0.393994611
grassland,HAHN_76,HAHN,14.65666699,0.110182218,0.115885955,0.128082547,0.226219303
grassland,HAHN_77,HAHN,14.65666699,0.006176532,-0.025594003,-0.092476692,0.367699261
grassland,HAHN_78,HAHN,14.65666699,0.209790374,0.206729689,0.16906065,0.135375569
grassland,HAHN_79,HAHN,14.65666699,0.055969751,0.040551505,0.012811422,0.301553753
grassland,HAHN_8,HAHN,14.65666699,0.171404974,0.168381808,0.139761876,0.17372345
grassland,HAHN_80,HAHN,14.65666699,0.115134352,0.129455395,0.105740581,0.212649863
grassland,HAHN_81,HAHN,14.65666699,0.213128164,0.228782968,0.270098472,0.11332229
grassland,HAHN_82,HAHN,14.65666699,0.214484642,0.114130384,0.017695994,0.227974874
grassland,HAHN_83,HAHN,14.65666699,0.00890255,-0.019753147,-0.049480592,0.361858405
grassland,HAHN_84,HAHN,14.65666699,0.253155358,0.250991108,0.25797178,0.09111415
grassland,HAHN_85,HAHN,14.65666699,0.143823922,0.080539571,0.022871257,0.261565687
grassland,HAHN_86,HAHN,14.65666699,0.052783199,-0.006052892,-0.076240791,0.34815815
grassland,HAHN_87,HAHN,14.65666699,0.01175534,0.016053445,0.026473819,0.326051813
grassland,HAHN_88,HAHN,14.65666699,0.105990054,0.084399911,0.048517304,0.257705347
grassland,HAHN_89,HAHN,14.65666699,0.4533266,-0.015861308,-0.197903379,0.357966566
grassland,HAHN_9,HAHN,14.65666699,0.044051815,-0.041266482,-0.048652091,0.38337174
grassland,HAHN_90,HAHN,14.65666699,0.177352328,0.099616497,0.054367745,0.242488761
grassland,HAHN_91,HAHN,14.65666699,0.046682972,0.003507305,-0.066803398,0.338597953
grassland,HAHN_92,HAHN,14.65666699,0.213403933,0.117572418,0.065879062,0.22453284
grassland,HAHN_93,HAHN,14.65666699,0.342723085,0.263933824,0.157283242,0.078171434
grassland,HAHN_94,HAHN,14.65666699,-0.021615169,0.070732997,0.093998045,0.271372261
grassland,HAHN_95,HAHN,14.65666699,0.202540358,0.227567363,0.245091762,0.114537895
grassland,HAHN_96,HAHN,14.65666699,0.038046734,0.012884468,-0.028310662,0.32922079
grassland,HAHN_97,HAHN,14.65666699,-0.005955754,0.050603203,0.082402287,0.291502055
grassland,HAHN_98,HAHN,14.65666699,0.110832272,0.108531632,0.094569582,0.233573626
grassland,HAHN_99,HAHN,14.65666699,0.169012934,0.00084,-0.1261643,0.341265258
grassland,NEW_1,NEW,13.26666687,-0.002563348,-0.001195156,0.00155156,0.132819103
grassland,NEW_10,NEW,13.26666687,0.159003963,0.079816156,0.013289013,0.051807791
grassland,NEW_11,NEW,13.26666687,0.009761249,-0.024114292,-0.053838335,0.155738239
grassland,NEW_12,NEW,13.26666687,-0.024582037,-0.046167196,-0.054152445,0.177791143
grassland,NEW_13,NEW,13.26666687,0.041021645,0.012613281,-0.022671834,0.119010666
grassland,NEW_14,NEW,13.26666687,0.008828213,-0.05772679,-0.131087368,0.189350737
grassland,NEW_15,NEW,13.26666687,0.005019039,-0.003459408,-0.019416064,0.135083355
grassland,NEW_16,NEW,13.26666687,0.078249244,0.030037699,-0.014410875,0.101586248
grassland,NEW_17,NEW,13.26666687,0.003964142,0.002063554,-0.013662476,0.129560393
grassland,NEW_18,NEW,13.26666687,0.028641176,0.020844883,0.010079796,0.110779064
grassland,NEW_19,NEW,13.26666687,0.129749379,0.036456928,-0.042743645,0.095167019
grassland,NEW_2,NEW,13.26666687,-0.029747171,-0.02943032,-0.038392195,0.161054267
grassland,NEW_20,NEW,13.26666687,0.029835456,0.008668651,-0.010570905,0.122955296
grassland,NEW_21,NEW,13.26666687,0.015772034,0.012621958,0.001059095,0.119001989
grassland,NEW_22,NEW,13.26666687,-0.005669467,-0.021506079,-0.044480099,0.153130026
grassland,NEW_23,NEW,13.26666687,-0.006520742,-0.023306999,-0.030187379,0.154930946
grassland,NEW_24,NEW,13.26666687,0.05371342,0.034162389,0.017568753,0.097461558
grassland,NEW_25,NEW,13.26666687,-0.010992781,0.003260151,0.016111153,0.128363796
grassland,NEW_26,NEW,13.26666687,0.080868145,0.047334624,0.021699004,0.084289323
grassland,NEW_27,NEW,13.26666687,0.030344204,0.010954245,-0.014939855,0.120669702
grassland,NEW_28,NEW,13.26666687,0.008172969,0.002439915,-0.002477304,0.129184032
grassland,NEW_29,NEW,13.26666687,-0.049803679,-0.060710881,-0.064975429,0.192334828
grassland,NEW_3,NEW,13.26666687,0.026198958,-0.012317296,-0.044435449,0.143941243
grassland,NEW_30,NEW,13.26666687,0.027234553,-0.016244637,-0.072264745,0.147868584
grassland,NEW_31,NEW,13.26666687,0.028054097,0.005320112,-0.017038128,0.126303835
grassland,NEW_32,NEW,13.26666687,0.041891061,0.024491818,0.017640737,0.107132129
grassland,NEW_33,NEW,13.26666687,0.052643997,0.010845846,-0.02604906,0.120778101
grassland,NEW_34,NEW,13.26666687,-0.045365774,-0.041448982,-0.040962388,0.173072929
grassland,NEW_35,NEW,13.26666687,-0.011101997,-0.024854008,-0.047952007,0.156477955
grassland,NEW_36,NEW,13.26666687,-0.028790536,-0.015876321,-0.004099213,0.147500268
grassland,NEW_37,NEW,13.26666687,0.050861697,0.000427,-0.036406943,0.131196947
grassland,NEW_38,NEW,13.26666687,0.024319934,0.004664022,-0.022491996,0.126959925
grassland,NEW_39,NEW,13.26666687,0.082917844,0.013031646,-0.035271329,0.118592301
grassland,NEW_4,NEW,13.26666687,-0.036591788,-0.029211474,-0.02329554,0.160835421
grassland,NEW_40,NEW,13.26666687,0.038440545,0.01901376,0.002122332,0.112610187
grassland,NEW_41,NEW,13.26666687,0.009601624,-0.014292213,-0.031191933,0.14591616
grassland,NEW_42,NEW,13.26666687,0.018976219,-0.00788918,-0.028901549,0.139513127
grassland,NEW_43,NEW,13.26666687,0.015991215,-0.008414994,-0.0307415,0.140038941
grassland,NEW_44,NEW,13.26666687,-0.000109,-0.00031,-0.017781933,0.131933947
grassland,NEW_45,NEW,13.26666687,0.029089316,-0.025603713,-0.076990072,0.15722766
grassland,NEW_46,NEW,13.26666687,0.000968,-0.007729778,-0.032575408,0.139353725
grassland,NEW_47,NEW,13.26666687,0.008259697,-0.00068,-6.16e-05,0.132303947
grassland,NEW_48,NEW,13.26666687,-0.020970629,-0.019849442,-0.038517916,0.151473389
grassland,NEW_49,NEW,13.26666687,0.109528962,0.042187336,-0.016729695,0.089436611
grassland,NEW_5,NEW,13.26666687,0.101276879,0.012329939,-0.05643742,0.119294008
grassland,NEW_50,NEW,13.26666687,0.036926154,0.009697478,-0.032887084,0.121926469
grassland,NEW_51,NEW,13.26666687,0.022347976,0.005988359,-0.002868047,0.125635588
grassland,NEW_52,NEW,13.26666687,-0.001761179,-0.023248539,-0.045056173,0.154872486
grassland,NEW_53,NEW,13.26666687,0.08316077,0.035603208,0.004726633,0.096020739
grassland,NEW_54,NEW,13.26666687,0.029396395,0.008086807,-0.012594322,0.12353714
grassland,NEW_55,NEW,13.26666687,-0.031260491,0.002030311,0.026916699,0.129593636
grassland,NEW_56,NEW,13.26666687,-0.002260611,-0.014776272,-0.029562804,0.146400219
grassland,NEW_57,NEW,13.26666687,0.120408192,0.046684381,-0.012028707,0.084939566
grassland,NEW_58,NEW,13.26666687,0.044085304,-0.002071847,-0.037542511,0.133695794
grassland,NEW_59,NEW,13.26666687,-0.039147739,-0.023293688,-0.009079657,0.154917635
grassland,NEW_6,NEW,13.26666687,-0.000931,-0.000569,-0.007304984,0.132192947
grassland,NEW_60,NEW,13.26666687,-0.022323306,0.001124912,0.024842106,0.130499035
grassland,NEW_61,NEW,13.26666687,-0.043193233,0.007173034,0.054858318,0.124450913
grassland,NEW_62,NEW,13.26666687,0.00837105,0.001817938,-0.000244,0.129806009
grassland,NEW_63,NEW,13.26666687,-0.14596529,-0.094207261,-0.031997094,0.225831208
grassland,NEW_64,NEW,13.26666687,0.014759291,0.002605817,0.001489458,0.12901813
grassland,NEW_65,NEW,13.26666687,0.046059851,0.005806431,-0.028150243,0.125817516
grassland,NEW_66,NEW,13.26666687,-0.104481635,-0.041515399,0.017573278,0.173139346
grassland,NEW_67,NEW,13.26666687,-0.022627139,0.043659625,0.120462516,0.087964322
grassland,NEW_68,NEW,13.26666687,0.067385796,0.050636758,0.022579285,0.080987189
grassland,NEW_69,NEW,13.26666687,0.024254645,0.014586006,-0.000168,0.117037941
grassland,NEW_7,NEW,13.26666687,0.058225371,0.042811958,0.040516963,0.088811989
grassland,NEW_8,NEW,13.26666687,0.050354323,0.018135647,-0.002483717,0.1134883
grassland,NEW_9,NEW,13.26666687,0.135383604,0.062751412,0.000177,0.068872535
summit,ACU_E05,ACU,11.09000022,0.17284435,0.023958446,-0.146289606,0.18080344
summit,ACU_E10,ACU,11.09000022,0.350880542,-0.157864582,-0.544728908,0.362626468
summit,ACU_N05,ACU,11.09000022,-0.227486792,-0.381119382,-0.447236077,0.585881268
summit,ACU_N10,ACU,11.09000022,0.119294782,-0.135765689,-0.414774404,0.340527575
summit,ACU_S05,ACU,11.09000022,0.290003005,0.145023175,-0.056056587,0.059738711
summit,ACU_S10,ACU,11.09000022,0.455671919,0.234911164,0.102759273,-0.030149278
summit,ACU_W05,ACU,11.09000022,0.120482069,0.037715614,-0.064058634,0.167046272
summit,ACU_W10,ACU,11.09000022,0.642741193,0.308842386,-0.021470001,-0.1040805
summit,BIR_E05,BIR,11.47333349,-0.074419124,-0.252076999,-0.469656398,1.187791363
summit,BIR_E10,BIR,11.47333349,0.291539405,0.164907989,0.049744063,0.770806375
summit,BIR_N05,BIR,11.47333349,0.167598372,0.054513978,-0.054824653,0.881200386
summit,BIR_N10,BIR,11.47333349,0.138159159,0.028535397,-0.131998207,0.907178967
summit,BIR_S05,BIR,11.47333349,-0.528010667,-0.489778323,-0.401940772,1.425492687
summit,BIR_S10,BIR,11.47333349,-0.080754627,-0.102605671,-0.152041409,1.038320035
summit,BIR_W05,BIR,11.47333349,0.332568027,0.185958569,-0.013806085,0.749755795
summit,BIR_W10,BIR,11.47333349,0.097459037,0.068062607,0.188815481,0.867651757
summit,BOV_E05,BOV,6.253333497,0.921181666,-0.698659826,-2.043235516,0.953421719
summit,BOV_E10,BOV,6.253333497,0.967952533,-0.493879343,-1.908223124,0.748641236
summit,BOV_N05,BOV,6.253333497,0.342668148,-0.00278393,0.143590142,0.257545823
summit,BOV_N10,BOV,6.253333497,1.752514076,0.124863244,-2.504266366,0.129898649
summit,BOV_S05,BOV,6.253333497,-0.392918654,-0.256115909,1.257476411,0.510877802
summit,BOV_S10,BOV,6.253333497,1.120424129,0.204677161,-2.299995789,0.050084732
summit,BOV_W05,BOV,6.253333497,0.292229711,-0.225351375,-0.636612079,0.480113268
summit,BOV_W10,BOV,6.253333497,0.462459972,0.144539055,0.031514402,0.110222838
summit,BRU_E05,BRU,9.340000188,0.131544586,0.182168887,0.183677852,0.072593011
summit,BRU_E10,BRU,9.340000188,0.108142853,-0.029338814,-0.126773258,0.284100712
summit,BRU_N05,BRU,9.340000188,0.108416196,0.092525354,0.078607087,0.162236544
summit,BRU_N10,BRU,9.340000188,0.092031151,0.011348835,-0.094306598,0.243413063
summit,BRU_S05,BRU,9.340000188,0.127595963,0.016353674,-0.063655574,0.238408224
summit,BRU_S10,BRU,9.340000188,0.246855099,0.158428822,0.15668706,0.096333076
summit,BRU_W05,BRU,9.340000188,0.174345414,0.011266537,-0.125248795,0.243495361
summit,BRU_W10,BRU,9.340000188,0.192497453,0.124126379,0.083712284,0.130635519
summit,BUH_E05,BUH,10.88666684,1.052600422,0.371974178,-0.146979821,0.439930651
summit,BUH_E10,BUH,10.88666684,0.600622217,0.164276826,-0.145798646,0.647628003
summit,BUH_N05,BUH,10.88666684,0.123503854,-0.016466695,-0.175864649,0.828371524
summit,BUH_N10,BUH,10.88666684,0.271133296,0.021352536,-0.303344768,0.790552293
summit,BUH_S05,BUH,10.88666684,0.139169704,0.00827965,-0.14002548,0.803625179
summit,BUH_S10,BUH,10.88666684,0.563000641,0.073398182,-0.415404635,0.738506647
summit,BUH_W05,BUH,10.88666684,-0.48001973,0.299016948,0.9299957,0.512887881
summit,BUH_W10,BUH,10.88666684,0.282391307,0.000287,-0.242915609,0.811617829
summit,CAM_E05,CAM,9.563333543,1.92630191,1.779815126,0.49273133,-1.65838658
summit,CAM_E10,CAM,9.563333543,0.004787801,-1.707906718,-2.065398854,1.829335264
summit,CAM_N05,CAM,9.563333543,0.217466357,-0.294634735,-0.477681789,0.416063281
summit,CAM_N10,CAM,9.563333543,-1.646871783,-1.83983931,-0.647076799,1.961267856
summit,CAM_S05,CAM,9.563333543,0.094158176,0.618740955,0.521940671,-0.497312409
summit,CAM_S10,CAM,9.563333543,0.374407456,0.259700539,0.197609067,-0.138271993
