anio,dlod_decadal_ms,dlod_multidecadal_ms
1970.9322382,2.74332,1.34496
1970.934976,2.74376,1.34505
1970.9377139,2.7442,1.34514
1970.9404517,2.74466,1.34524
1970.9431896,2.7451,1.34533
1970.9459274,2.74555,1.34543
1970.9486653,2.74601,1.34552
1970.9514031,2.74645,1.34562
1970.954141,2.74692,1.34571
1970.9568789,2.74737,1.3458
1970.9596167,2.74782,1.3459
1970.9623546,2.74828,1.34599
1970.9650924,2.74874,1.34608
1970.9678303,2.74919,1.34618
1970.9705681,2.74966,1.34627
1970.973306,2.75012,1.34636
1970.9760438,2.75059,1.34646
1970.9787817,2.75105,1.34655
1970.9815195,2.75151,1.34664
1970.9842574,2.75199,1.34673
1970.9869952,2.75245,1.34683
1970.9897331,2.75293,1.34692
1970.9924709,2.7534,1.34701
1970.9952088,2.75387,1.3471
1970.9979466,2.75435,1.3472
1971.0006845,2.75485,1.34729
1971.0034223,2.75535,1.34738
1971.0061602,2.75586,1.34747
1971.008898,2.75636,1.34756
1971.0116359,2.75688,1.34765
1971.0143737,2.75739,1.34774
1971.0171116,2.75789,1.34784
1971.0198494,2.75841,1.34793
1971.0225873,2.75892,1.34802
1971.0253251,2.75943,1.34811
1971.028063,2.75995,1.3482
1971.0308008,2.76046,1.34829
1971.0335387,2.761,1.34838
1971.0362765,2.76151,1.34847
1971.0390144,2.76202,1.34856
1971.0417522,2.76256,1.34865
1971.0444901,2.76307,1.34874
1971.0472279,2.76359,1.34883
1971.0499658,2.76413,1.34892
1971.0527036,2.76465,1.34901
1971.0554415,2.76519,1.3491
1971.0581793,2.76571,1.34919
1971.0609172,2.76623,1.34928
1971.063655,2.76677,1.34937
1971.0663929,2.7673,1.34946
1971.0691307,2.76785,1.34955
1971.0718686,2.76837,1.34963
1971.0746064,2.7689,1.34972
1971.0773443,2.76945,1.34981
1971.0800821,2.76998,1.3499
1971.08282,2.77051,1.34999
1971.0855578,2.77106,1.35008
1971.0882957,2.7716,1.35016
1971.0910335,2.77215,1.35025
1971.0937714,2.77269,1.35034
1971.0965092,2.77322,1.35043
1971.0992471,2.77378,1.35052
1971.1019849,2.77432,1.3506
1971.1047228,2.77486,1.35069
1971.1074606,2.77542,1.35078
1971.1101985,2.77596,1.35086
1971.1129363,2.77652,1.35095
1971.1156742,2.77707,1.35104
1971.118412,2.77761,1.35113
1971.1211499,2.77818,1.35121
1971.1238877,2.77872,1.3513
1971.1266256,2.77927,1.35138
1971.1293634,2.77984,1.35147
1971.1321013,2.78039,1.35156
1971.1348392,2.78096,1.35164
1971.137577,2.78151,1.35173
1971.1403149,2.78206,1.35181
1971.1430527,2.78263,1.3519
1971.1457906,2.78318,1.35199
1971.1485284,2.78374,1.35207
1971.1512663,2.78431,1.35216
1971.1540041,2.78487,1.35224
1971.156742,2.78544,1.35233
1971.1594798,2.786,1.35241
1971.1622177,2.78656,1.3525
1971.1649555,2.78714,1.35258
1971.1676934,2.7877,1.35267
1971.1704312,2.78828,1.35275
1971.1731691,2.78884,1.35284
1971.1759069,2.7894,1.35292
1971.1786448,2.78998,1.353
1971.1813826,2.79054,1.35309
1971.1841205,2.79111,1.35317
1971.1868583,2.79169,1.35326
1971.1895962,2.79225,1.35334
1971.192334,2.79284,1.35342
1971.1950719,2.79341,1.35351
1971.1978097,2.79397,1.35359
1971.2005476,2.79456,1.35367
1971.2032854,2.79513,1.35376
1971.2060233,2.7957,1.35384
1971.2087611,2.79629,1.35392
1971.211499,2.79686,1.354
1971.2142368,2.79745,1.35409
1971.2169747,2.79802,1.35417
1971.2197125,2.79859,1.35425
1971.2224504,2.79918,1.35433
1971.2251882,2.79975,1.35442
1971.2279261,2.80033,1.3545
1971.2306639,2.80092,1.35458
1971.2334018,2.80149,1.35466
1971.2361396,2.80209,1.35474
1971.2388775,2.80266,1.35482
1971.2416153,2.80324,1.35491
1971.2443532,2.80384,1.35499
1971.247091,2.80441,1.35507
1971.2498289,2.80501,1.35515
1971.2525667,2.80559,1.35523
1971.2553046,2.80616,1.35531
1971.2580424,2.80676,1.35539
1971.2607803,2.80734,1.35547
1971.2635181,2.80792,1.35555
1971.266256,2.80852,1.35563
1971.2689938,2.8091,1.35571
1971.2717317,2.8097,1.35579
1971.2744695,2.81028,1.35587
1971.2772074,2.81086,1.35595
1971.2799452,2.81146,1.35603
1971.2826831,2.81204,1.35611
1971.2854209,2.81262,1.35619
1971.2881588,2.81323,1.35627
1971.2908966,2.81381,1.35635
1971.2936345,2.81441,1.35643
1971.2963723,2.81499,1.35651
1971.2991102,2.81558,1.35659
1971.301848,2.81618,1.35667
1971.3045859,2.81676,1.35675
1971.3073238,2.81735,1.35682
1971.3100616,2.81795,1.3569
1971.3127995,2.81854,1.35698
1971.3155373,2.81914,1.35706
1971.3182752,2.81973,1.35714
1971.321013,2.82031,1.35721
1971.3237509,2.82092,1.35729
1971.3264887,2.8215,1.35737
1971.3292266,2.82211,1.35745
1971.3319644,2.82269,1.35753
1971.3347023,2.82328,1.3576
1971.3374401,2.82388,1.35768
1971.340178,2.82447,1.35776
1971.3429158,2.82505,1.35783
1971.3456537,2.82566,1.35791
1971.3483915,2.82625,1.35799
1971.3511294,2.82685,1.35806
1971.3538672,2.82744,1.35814
1971.3566051,2.82803,1.35822
1971.3593429,2.82863,1.35829
1971.3620808,2.82922,1.35837
1971.3648186,2.8298,1.35845
1971.3675565,2.83041,1.35852
1971.3702943,2.831,1.3586
1971.3730322,2.83161,1.35867
1971.37577,2.83219,1.35875
1971.3785079,2.83278,1.35882
1971.3812457,2.83338,1.3589
1971.3839836,2.83397,1.35897
1971.3867214,2.83456,1.35905
1971.3894593,2.83516,1.35912
1971.3921971,2.83575,1.3592
1971.394935,2.83636,1.35927
1971.3976728,2.83694,1.35935
1971.4004107,2.83753,1.35942
1971.4031485,2.83813,1.3595
1971.4058864,2.83872,1.35957
1971.4086242,2.83932,1.35965
1971.4113621,2.83991,1.35972
1971.4140999,2.84049,1.35979
1971.4168378,2.8411,1.35987
1971.4195756,2.84168,1.35994
1971.4223135,2.84227,1.36001
1971.4250513,2.84287,1.36009
1971.4277892,2.84346,1.36016
1971.430527,2.84406,1.36023
1971.4332649,2.84465,1.36031
1971.4360027,2.84523,1.36038
1971.4387406,2.84583,1.36045
1971.4414784,2.84641,1.36052
1971.4442163,2.847,1.3606
1971.4469541,2.8476,1.36067
1971.449692,2.84818,1.36074
1971.4524298,2.84878,1.36081
1971.4551677,2.84937,1.36089
1971.4579055,2.84995,1.36096
1971.4606434,2.85055,1.36103
1971.4633812,2.85113,1.3611
1971.4661191,2.85171,1.36117
1971.4688569,2.85231,1.36124
1971.4715948,2.85289,1.36132
1971.4743326,2.85349,1.36139
1971.4770705,2.85407,1.36146
1971.4798084,2.85464,1.36153
1971.4825462,2.85524,1.3616
1971.4852841,2.85582,1.36167
1971.4880219,2.85642,1.36174
1971.4907598,2.85699,1.36181
1971.4934976,2.85757,1.36188
1971.4962355,2.85817,1.36195
1971.4989733,2.85874,1.36202
1971.5017112,2.85932,1.36209
1971.504449,2.85991,1.36216
1971.5071869,2.86048,1.36223
1971.5099247,2.86108,1.3623
1971.5126626,2.86165,1.36237
1971.5154004,2.86222,1.36244
1971.5181383,2.86281,1.36251
1971.5208761,2.86339,1.36258
1971.523614,2.86396,1.36265
1971.5263518,2.86455,1.36272
1971.5290897,2.86512,1.36279
1971.5318275,2.8657,1.36285
1971.5345654,2.86627,1.36292
1971.5373032,2.86684,1.36299
1971.5400411,2.86743,1.36306
1971.5427789,2.86799,1.36313
1971.5455168,2.86856,1.3632
1971.5482546,2.86914,1.36326
1971.5509925,2.86971,1.36333
1971.5537303,2.87029,1.3634
1971.5564682,2.87086,1.36347
1971.559206,2.87142,1.36353
1971.5619439,2.872,1.3636
1971.5646817,2.87256,1.36367
1971.5674196,2.87312,1.36374
1971.5701574,2.8737,1.3638
1971.5728953,2.87426,1.36387
1971.5756331,2.87484,1.36394
1971.578371,2.8754,1.364
1971.5811088,2.87595,1.36407
1971.5838467,2.87653,1.36414
1971.5865845,2.87708,1.3642
1971.5893224,2.87766,1.36427
1971.5920602,2.87821,1.36433
1971.5947981,2.87876,1.3644
1971.5975359,2.87933,1.36447
1971.6002738,2.87989,1.36453
1971.6030116,2.88044,1.3646
1971.6057495,2.881,1.36466
1971.6084873,2.88155,1.36473
1971.6112252,2.88212,1.36479
1971.613963,2.88267,1.36486
1971.6167009,2.88321,1.36492
1971.6194387,2.88378,1.36499
1971.6221766,2.88432,1.36505
1971.6249144,2.88486,1.36512
1971.6276523,2.88543,1.36518
1971.6303901,2.88597,1.36525
1971.633128,2.88653,1.36531
1971.6358658,2.88707,1.36537
1971.6386037,2.8876,1.36544
1971.6413415,2.88816,1.3655
1971.6440794,2.8887,1.36556
1971.6468172,2.88923,1.36563
1971.6495551,2.88979,1.36569
1971.652293,2.89032,1.36576
1971.6550308,2.89087,1.36582
1971.6577687,2.8914,1.36588
1971.6605065,2.89193,1.36594
1971.6632444,2.89248,1.36601
1971.6659822,2.89301,1.36607
1971.6687201,2.89356,1.36613
1971.6714579,2.89408,1.36619
1971.6741958,2.89461,1.36626
1971.6769336,2.89515,1.36632
1971.6796715,2.89567,1.36638
1971.6824093,2.89619,1.36644
1971.6851472,2.89673,1.36651
1971.687885,2.89725,1.36657
1971.6906229,2.89779,1.36663
1971.6933607,2.8983,1.36669
1971.6960986,2.89882,1.36675
1971.6988364,2.89935,1.36681
1971.7015743,2.89987,1.36687
1971.7043121,2.90038,1.36694
1971.70705,2.90091,1.367
1971.7097878,2.90142,1.36706
1971.7125257,2.90194,1.36712
1971.7152635,2.90245,1.36718
1971.7180014,2.90296,1.36724
1971.7207392,2.90348,1.3673
1971.7234771,2.90398,1.36736
1971.7262149,2.90449,1.36742
1971.7289528,2.905,1.36748
1971.7316906,2.9055,1.36754
1971.7344285,2.90602,1.3676
1971.7371663,2.90652,1.36766
1971.7399042,2.90701,1.36772
1971.742642,2.90752,1.36778
1971.7453799,2.90802,1.36784
1971.7481177,2.90853,1.36789
1971.7508556,2.90902,1.36795
1971.7535934,2.90951,1.36801
1971.7563313,2.91001,1.36807
1971.7590691,2.9105,1.36813
1971.761807,2.91098,1.36819
1971.7645448,2.91148,1.36825
1971.7672827,2.91196,1.3683
1971.7700205,2.91246,1.36836
1971.7727584,2.91294,1.36842
1971.7754962,2.91342,1.36848
1971.7782341,2.91391,1.36854
1971.7809719,2.91438,1.36859
1971.7837098,2.91486,1.36865
1971.7864476,2.91535,1.36871
1971.7891855,2.91582,1.36877
1971.7919233,2.9163,1.36882
1971.7946612,2.91677,1.36888
1971.797399,2.91723,1.36894
1971.8001369,2.91771,1.36899
1971.8028747,2.91818,1.36905
1971.8056126,2.91864,1.36911
1971.8083504,2.91911,1.36916
1971.8110883,2.91957,1.36922
1971.8138261,2.92004,1.36928
1971.816564,2.9205,1.36933
1971.8193018,2.92095,1.36939
1971.8220397,2.92142,1.36944
1971.8247775,2.92186,1.3695
1971.8275154,2.92233,1.36955
1971.8302533,2.92277,1.36961
1971.8329911,2.92322,1.36967
1971.835729,2.92368,1.36972
1971.8384668,2.92412,1.36978
1971.8412047,2.92456,1.36983
1971.8439425,2.92501,1.36989
1971.8466804,2.92545,1.36994
1971.8494182,2.9259,1.36999
1971.8521561,2.92633,1.37005
1971.8548939,2.92676,1.3701
1971.8576318,2.9272,1.37016
1971.8603696,2.92763,1.37021
1971.8631075,2.92806,1.37027
1971.8658453,2.92849,1.37032
1971.8685832,2.92892,1.37037
1971.871321,2.92935,1.37043
1971.8740589,2.92977,1.37048
1971.8767967,2.93019,1.37053
1971.8795346,2.93062,1.37059
1971.8822724,2.93103,1.37064
1971.8850103,2.93144,1.37069
1971.8877481,2.93186,1.37075
1971.890486,2.93227,1.3708
1971.8932238,2.93269,1.37085
1971.8959617,2.93309,1.3709
1971.8986995,2.93349,1.37096
1971.9014374,2.93391,1.37101
1971.9041752,2.9343,1.37106
1971.9069131,2.93471,1.37111
1971.9096509,2.93511,1.37116
1971.9123888,2.9355,1.37122
1971.9151266,2.9359,1.37127
1971.9178645,2.93629,1.37132
1971.9206023,2.93668,1.37137
1971.9233402,2.93707,1.37142
1971.926078,2.93746,1.37147
1971.9288159,2.93785,1.37152
1971.9315537,2.93823,1.37157
1971.9342916,2.9386,1.37162
1971.9370294,2.93899,1.37168
1971.9397673,2.93936,1.37173
1971.9425051,2.93973,1.37178
1971.945243,2.94011,1.37183
1971.9479808,2.94048,1.37188
1971.9507187,2.94085,1.37193
1971.9534565,2.94121,1.37198
1971.9561944,2.94157,1.37203
1971.9589322,2.94194,1.37208
1971.9616701,2.9423,1.37213
1971.9644079,2.94265,1.37218
1971.9671458,2.94301,1.37222
1971.9698836,2.94336,1.37227
1971.9726215,2.94372,1.37232
1971.9753593,2.94406,1.37237
1971.9780972,2.9444,1.37242
1971.980835,2.94476,1.37247
1971.9835729,2.94509,1.37252
1971.9863107,2.94543,1.37257
1971.9890486,2.94577,1.37261
1971.9917864,2.9461,1.37266
1971.9945243,2.94644,1.37271
1971.9972621,2.94677,1.37276
1972.0,2.94709,1.37281
1972.0027379,2.94742,1.37285
1972.0054757,2.94773,1.3729
1972.0082136,2.94806,1.37295
1972.0109514,2.94837,1.373
1972.0136893,2.94868,1.37304
1972.0164271,2.94899,1.37309
1972.019165,2.9493,1.37314
1972.0219028,2.9496,1.37318
1972.0246407,2.94991,1.37323
1972.0273785,2.95021,1.37328
1972.0301164,2.95051,1.37332
1972.0328542,2.9508,1.37337
1972.0355921,2.95109,1.37342
1972.0383299,2.95139,1.37346
1972.0410678,2.95168,1.37351
1972.0438056,2.95196,1.37356
1972.0465435,2.95225,1.3736
1972.0492813,2.95253,1.37365
1972.0520192,2.95282,1.37369
1972.054757,2.95309,1.37374
1972.0574949,2.95336,1.37378
1972.0602327,2.95364,1.37383
1972.0629706,2.95391,1.37387
1972.0657084,2.95418,1.37392
1972.0684463,2.95445,1.37396
1972.0711841,2.95471,1.37401
1972.073922,2.95498,1.37405
1972.0766598,2.95523,1.3741
1972.0793977,2.95549,1.37414
1972.0821355,2.95575,1.37418
1972.0848734,2.956,1.37423
1972.0876112,2.95625,1.37427
1972.0903491,2.9565,1.37432
1972.0930869,2.95674,1.37436
1972.0958248,2.95699,1.3744
1972.0985626,2.95723,1.37445
1972.1013005,2.95746,1.37449
1972.1040383,2.9577,1.37453
1972.1067762,2.95793,1.37458
1972.109514,2.95817,1.37462
1972.1122519,2.9584,1.37466
1972.1149897,2.95862,1.3747
1972.1177276,2.95885,1.37475
1972.1204654,2.95907,1.37479
1972.1232033,2.95929,1.37483
1972.1259411,2.95951,1.37487
1972.128679,2.95973,1.37492
1972.1314168,2.95994,1.37496
1972.1341547,2.96015,1.375
1972.1368925,2.96036,1.37504
1972.1396304,2.96057,1.37508
1972.1423682,2.96077,1.37512
1972.1451061,2.96097,1.37517
1972.1478439,2.96118,1.37521
1972.1505818,2.96137,1.37525
1972.1533196,2.96157,1.37529
1972.1560575,2.96176,1.37533
1972.1587953,2.96195,1.37537
1972.1615332,2.96214,1.37541
1972.164271,2.96233,1.37545
1972.1670089,2.96252,1.37549
1972.1697467,2.96269,1.37553
1972.1724846,2.96287,1.37557
1972.1752225,2.96305,1.37561
1972.1779603,2.96322,1.37565
1972.1806982,2.9634,1.37569
1972.183436,2.96357,1.37573
1972.1861739,2.96374,1.37577
1972.1889117,2.9639,1.37581
1972.1916496,2.96407,1.37585
1972.1943874,2.96422,1.37589
1972.1971253,2.96439,1.37593
1972.1998631,2.96454,1.37597
1972.202601,2.96469,1.37601
1972.2053388,2.96485,1.37604
1972.2080767,2.965,1.37608
1972.2108145,2.96515,1.37612
1972.2135524,2.96529,1.37616
1972.2162902,2.96543,1.3762
1972.2190281,2.96558,1.37624
1972.2217659,2.96571,1.37627
1972.2245038,2.96585,1.37631
1972.2272416,2.96598,1.37635
1972.2299795,2.96611,1.37639
1972.2327173,2.96625,1.37642
1972.2354552,2.96637,1.37646
1972.238193,2.96649,1.3765
1972.2409309,2.96662,1.37654
1972.2436687,2.96674,1.37657
1972.2464066,2.96686,1.37661
1972.2491444,2.96697,1.37665
1972.2518823,2.96708,1.37668
1972.2546201,2.9672,1.37672
1972.257358,2.96731,1.37675
1972.2600958,2.96741,1.37679
1972.2628337,2.96752,1.37683
1972.2655715,2.96762,1.37686
1972.2683094,2.96772,1.3769
1972.2710472,2.96782,1.37693
1972.2737851,2.96791,1.37697
1972.2765229,2.968,1.37701
1972.2792608,2.96809,1.37704
1972.2819986,2.96818,1.37708
1972.2847365,2.96827,1.37711
1972.2874743,2.96835,1.37715
1972.2902122,2.96844,1.37718
1972.29295,2.96851,1.37722
1972.2956879,2.96859,1.37725
1972.2984257,2.96867,1.37728
1972.3011636,2.96874,1.37732
1972.3039014,2.96881,1.37735
1972.3066393,2.96888,1.37739
1972.3093771,2.96894,1.37742
1972.312115,2.96901,1.37745
1972.3148528,2.96907,1.37749
1972.3175907,2.96912,1.37752
1972.3203285,2.96918,1.37756
1972.3230664,2.96924,1.37759
1972.3258042,2.96929,1.37762
1972.3285421,2.96934,1.37766
1972.3312799,2.96939,1.37769
1972.3340178,2.96943,1.37772
1972.3367556,2.96948,1.37775
1972.3394935,2.96952,1.37779
1972.3422313,2.96955,1.37782
1972.3449692,2.96959,1.37785
1972.347707,2.96963,1.37788
1972.3504449,2.96966,1.37792
1972.3531828,2.96969,1.37795
1972.3559206,2.96971,1.37798
1972.3586585,2.96974,1.37801
1972.3613963,2.96976,1.37804
1972.3641342,2.96978,1.37807
1972.366872,2.9698,1.37811
1972.3696099,2.96982,1.37814
1972.3723477,2.96983,1.37817
1972.3750856,2.96984,1.3782
1972.3778234,2.96985,1.37823
1972.3805613,2.96986,1.37826
1972.3832991,2.96986,1.37829
1972.386037,2.96987,1.37832
1972.3887748,2.96987,1.37835
1972.3915127,2.96986,1.37838
1972.3942505,2.96986,1.37841
1972.3969884,2.96985,1.37844
1972.3997262,2.96984,1.37847
1972.4024641,2.96983,1.3785
1972.4052019,2.96982,1.37853
1972.4079398,2.9698,1.37856
1972.4106776,2.96979,1.37859
1972.4134155,2.96977,1.37862
1972.4161533,2.96974,1.37865
1972.4188912,2.96972,1.37868
1972.421629,2.96969,1.37871
1972.4243669,2.96966,1.37874
1972.4271047,2.96963,1.37876
1972.4298426,2.9696,1.37879
1972.4325804,2.96956,1.37882
1972.4353183,2.96952,1.37885
1972.4380561,2.96948,1.37888
1972.440794,2.96944,1.37891
1972.4435318,2.9694,1.37893
1972.4462697,2.96935,1.37896
1972.4490075,2.9693,1.37899
1972.4517454,2.96925,1.37902
1972.4544832,2.9692,1.37904
1972.4572211,2.96914,1.37907
1972.4599589,2.96908,1.3791
1972.4626968,2.96902,1.37913
1972.4654346,2.96896,1.37915
1972.4681725,2.96889,1.37918
1972.4709103,2.96883,1.37921
1972.4736482,2.96876,1.37923
1972.476386,2.96869,1.37926
1972.4791239,2.96861,1.37929
1972.4818617,2.96854,1.37931
1972.4845996,2.96846,1.37934
1972.4873374,2.96838,1.37936
1972.4900753,2.96829,1.37939
1972.4928131,2.96821,1.37942
1972.495551,2.96812,1.37944
1972.4982888,2.96803,1.37947
1972.5010267,2.96794,1.37949
1972.5037645,2.96785,1.37952
1972.5065024,2.96775,1.37954
1972.5092402,2.96765,1.37957
1972.5119781,2.96755,1.37959
1972.5147159,2.96745,1.37962
1972.5174538,2.96734,1.37964
1972.5201916,2.96724,1.37967
1972.5229295,2.96712,1.37969
1972.5256674,2.96701,1.37972
1972.5284052,2.9669,1.37974
1972.5311431,2.96678,1.37976
1972.5338809,2.96666,1.37979
1972.5366188,2.96654,1.37981
1972.5393566,2.96642,1.37983
1972.5420945,2.9663,1.37986
1972.5448323,2.96617,1.37988
1972.5475702,2.96604,1.3799
1972.550308,2.9659,1.37993
1972.5530459,2.96577,1.37995
1972.5557837,2.96564,1.37997
1972.5585216,2.96549,1.38
1972.5612594,2.96535,1.38002
1972.5639973,2.96521,1.38004
1972.5667351,2.96506,1.38006
1972.569473,2.96492,1.38009
1972.5722108,2.96477,1.38011
1972.5749487,2.96462,1.38013
1972.5776865,2.96446,1.38015
1972.5804244,2.9643,1.38017
1972.5831622,2.96415,1.3802
1972.5859001,2.96398,1.38022
1972.5886379,2.96382,1.38024
1972.5913758,2.96366,1.38026
1972.5941136,2.96349,1.38028
1972.5968515,2.96332,1.3803
1972.5995893,2.96315,1.38032
1972.6023272,2.96297,1.38034
1972.605065,2.9628,1.38036
1972.6078029,2.96261,1.38039
1972.6105407,2.96243,1.38041
1972.6132786,2.96225,1.38043
1972.6160164,2.96206,1.38045
1972.6187543,2.96188,1.38047
1972.6214921,2.96169,1.38049
1972.62423,2.9615,1.38051
1972.6269678,2.9613,1.38053
1972.6297057,2.9611,1.38055
1972.6324435,2.96091,1.38056
1972.6351814,2.96071,1.38058
1972.6379192,2.9605,1.3806
1972.6406571,2.9603,1.38062
1972.6433949,2.96009,1.38064
1972.6461328,2.95988,1.38066
1972.6488706,2.95967,1.38068
1972.6516085,2.95945,1.3807
1972.6543463,2.95924,1.38072
1972.6570842,2.95902,1.38073
1972.659822,2.95879,1.38075
1972.6625599,2.95857,1.38077
1972.6652977,2.95834,1.38079
1972.6680356,2.95812,1.38081
1972.6707734,2.95789,1.38082
1972.6735113,2.95766,1.38084
1972.6762491,2.95742,1.38086
1972.678987,2.95719,1.38088
1972.6817248,2.95695,1.38089
1972.6844627,2.95671,1.38091
1972.6872005,2.95646,1.38093
1972.6899384,2.95622,1.38094
1972.6926762,2.95597,1.38096
1972.6954141,2.95572,1.38098
1972.698152,2.95547,1.38099
1972.7008898,2.95522,1.38101
1972.7036277,2.95496,1.38103
1972.7063655,2.9547,1.38104
1972.7091034,2.95444,1.38106
1972.7118412,2.95418,1.38108
1972.7145791,2.95391,1.38109
1972.7173169,2.95364,1.38111
1972.7200548,2.95338,1.38112
1972.7227926,2.95311,1.38114
1972.7255305,2.95283,1.38115
1972.7282683,2.95255,1.38117
1972.7310062,2.95227,1.38118
1972.733744,2.95199,1.3812
1972.7364819,2.95171,1.38121
1972.7392197,2.95142,1.38123
1972.7419576,2.95114,1.38124
1972.7446954,2.95084,1.38126
1972.7474333,2.95055,1.38127
1972.7501711,2.95026,1.38128
1972.752909,2.94996,1.3813
1972.7556468,2.94967,1.38131
1972.7583847,2.94937,1.38133
1972.7611225,2.94906,1.38134
1972.7638604,2.94876,1.38135
1972.7665982,2.94845,1.38137
1972.7693361,2.94814,1.38138
1972.7720739,2.94783,1.38139
1972.7748118,2.94751,1.38141
1972.7775496,2.9472,1.38142
1972.7802875,2.94689,1.38143
1972.7830253,2.94656,1.38144
1972.7857632,2.94624,1.38146
1972.788501,2.94591,1.38147
1972.7912389,2.94559,1.38148
1972.7939767,2.94526,1.38149
1972.7967146,2.94492,1.38151
1972.7994524,2.9446,1.38152
1972.8021903,2.94426,1.38153
1972.8049281,2.94392,1.38154
1972.807666,2.94358,1.38155
1972.8104038,2.94323,1.38156
1972.8131417,2.94289,1.38158
1972.8158795,2.94255,1.38159
1972.8186174,2.94219,1.3816
1972.8213552,2.94185,1.38161
1972.8240931,2.9415,1.38162
1972.8268309,2.94114,1.38163
1972.8295688,2.94078,1.38164
1972.8323066,2.94042,1.38165
1972.8350445,2.94006,1.38166
1972.8377823,2.9397,1.38167
1972.8405202,2.93932,1.38168
1972.843258,2.93896,1.38169
1972.8459959,2.93858,1.3817
1972.8487337,2.93821,1.38171
1972.8514716,2.93784,1.38172
1972.8542094,2.93746,1.38173
1972.8569473,2.93708,1.38174
1972.8596851,2.93671,1.38175
1972.862423,2.93631,1.38176
1972.8651608,2.93593,1.38177
1972.8678987,2.93554,1.38178
1972.8706366,2.93515,1.38179
1972.8733744,2.93476,1.38179
1972.8761123,2.93436,1.3818
1972.8788501,2.93397,1.38181
1972.881588,2.93357,1.38182
1972.8843258,2.93316,1.38183
1972.8870637,2.93277,1.38184
1972.8898015,2.93235,1.38184
1972.8925394,2.93195,1.38185
1972.8952772,2.93154,1.38186
1972.8980151,2.93112,1.38187
1972.9007529,2.93071,1.38187
1972.9034908,2.9303,1.38188
1972.9062286,2.92987,1.38189
1972.9089665,2.92946,1.3819
1972.9117043,2.92903,1.3819
1972.9144422,2.92861,1.38191
1972.91718,2.92818,1.38192
1972.9199179,2.92774,1.38192
1972.9226557,2.92732,1.38193
1972.9253936,2.92687,1.38194
1972.9281314,2.92644,1.38194
1972.9308693,2.92601,1.38195
1972.9336071,2.92556,1.38195
1972.936345,2.92512,1.38196
1972.9390828,2.92468,1.38196
1972.9418207,2.92423,1.38197
1972.9445585,2.92378,1.38198
1972.9472964,2.92332,1.38198
1972.9500342,2.92287,1.38199
1972.9527721,2.92242,1.38199
1972.9555099,2.92196,1.382
1972.9582478,2.9215,1.382
1972.9609856,2.92105,1.38201
1972.9637235,2.92057,1.38201
