Stimuli,DF,Duration,Pitch,AMVariance,SpectralCentroid,ShannonEntropy,Roughness,AttackSlope,rmsEnergy,Brightness,SpectralSkewness,SpectralSpread
animalSounds_148,4092.0,1.8949659863945578,1019.1790875907607,0.024289462867322278,4754.951852908505,0.821379956484312,28.39456674043397,52.06155687949434,0.12194730511885099,0.9998571339806382,1.2396713714359844,1053.8601799732528
animalSounds_149,3254.9999999999995,2.156190476190476,1628.6620207172648,0.014476801023934104,4502.193458784086,0.8208574444610507,43.58764158064021,32.804400053459155,0.1012767828247388,0.9998714746785897,2.188251673470846,1257.1851895318875
animalSounds_150,4911.999999999999,1.5031292517006802,213.66071373001608,0.04935696545227329,4965.5739001354605,0.7882439681085757,159.99504458138273,12.994336283214214,0.2047460363698405,0.9998466374546704,2.1836458877057083,1010.6500980178207
animalSounds_151,5055.0,2.2345578231292516,1713.6664157586415,0.05146038601109846,4790.898894794088,0.825150552834426,133.41475611251028,14.724201846465096,0.20160347404526197,0.9998839608807873,1.592964879696168,1111.2240804264948
animalSounds_152,3363.9999999999995,2.7308843537414966,1114.993052382006,0.014760989829989236,4162.403136196484,0.8073075438958797,1.6944069252555245,31.255944068286365,0.09891576206672857,0.9993316115024727,1.4822688432626596,1567.2857179770704
animalSounds_153,3005.0,5.552108843537415,1008.4741957349265,0.03304628970523617,4348.894485395373,0.8371450982046448,0.0,18.413487956815516,0.15830650404128008,0.9996482889169436,0.6890446037668574,1455.8216213295584
animalSounds_154,2504.9999999999995,2.521904761904762,1259.358727880614,0.031730705780881004,3946.0428156687476,0.7503714505033142,0.0,12.779040014720254,0.16233255784656597,0.9992039842617874,0.8837545557992006,1876.7658943630447
animalSounds_155,4150.0,2.939863945578231,1044.4012224101948,0.02072862571779528,4392.398820407981,0.7970449894216196,30.41510225864253,19.645321715439273,0.12834398525235097,0.9995455984360215,0.8673887002527259,1175.0679687851914
animalSounds_156,4014.9999999999995,2.835374149659864,1364.3233175373034,0.024136552993013854,4613.40770387847,0.8079316141394245,150.1115633063378,12.741078696127172,0.14346181206583652,0.9997913334324879,1.2328595820466408,1084.278234939705
animalSounds_157,3010.9999999999995,3.148843537414966,1017.7814425053368,0.04265178195839165,4625.036027917647,0.767377049168415,0.0,15.406111318899617,0.2001189958627608,0.9991576429397485,0.3704488815730971,1824.3566101803249
animalSounds_158,3390.0,2.2868027210884354,1126.7780109890955,0.029823958843521257,4430.597295102862,0.8088504167735238,4.36832694747342,18.04925461552738,0.15230238894413073,0.9990086713753489,1.0976322951023285,1460.8553312706701
animalSounds_159,3217.0,3.122721088435374,1090.009497206144,0.038160505006026565,4914.681785569153,0.8628253697032976,7.747914475550257,6.838741323655499,0.1801135296967659,0.9996125082824712,0.1377598258476043,1612.6438408812292
animalSounds_160,3919.0,2.809251700680272,1253.7264653073719,0.030441473326711793,4340.999586890068,0.8234737823458096,4.436598306954017,8.865570394428023,0.14934576608613845,0.9996522638357518,1.1561201759842343,1569.7198956263778
animalSounds_161,4540.0,3.148843537414966,1448.233737261729,0.01031197805008164,4861.024363493706,0.8624011483352102,86.20919455123064,9.019222418944784,0.0910499269853459,0.9989524787068697,0.19850046230600416,1705.8100005492313
animalSounds_162,3556.0,3.305578231292517,1372.8596653348027,0.021581139496764632,4414.95536720481,0.8474174400436875,0.0,7.093894795846584,0.12113162069797186,0.9993090949766944,1.0255806502904457,1582.1473798328868
animalSounds_163,3608.9999999999995,3.0182312925170067,1241.5488972420435,0.007505283357965458,4629.1260915936045,0.8240247328147561,0.0,14.748213869061772,0.0710650852815414,0.9992274520698248,1.2888381658133965,1206.7855153666142
animalSounds_164,4350.0,2.6786394557823128,1102.5543857432856,0.023127660962618812,5161.108273987195,0.8293879651203819,76.43298686178431,21.58172590903134,0.13482090893322174,0.9998013848020945,0.3333086336485261,1170.060069537843
animalSounds_165,7092.0,2.939863945578231,1492.3625133564492,0.016031785531720733,4981.427827569662,0.8275940923173531,0.0,8.525428431100272,0.10597459979961163,0.9993217639292985,0.027008415378734857,1740.860684696738
animalSounds_166,5732.999999999999,3.148843537414966,1211.3547094944647,0.021295700041378776,5383.322471517377,0.8472265326513229,4.332556723543455,9.813908515522014,0.12526114517640916,0.9995908524877362,-0.4845062854173596,1715.2547644738027
animalSounds_167,4818.999999999999,4.376598639455782,1529.0906153643382,0.008070054913042609,4433.631999758718,0.8436518588225113,0.03430842393540681,5.956372939463086,0.07237895646846147,0.9992853825574715,1.236732543812459,1409.025846564517
animalSounds_168,4447.999999999999,3.148843537414966,1271.894543066077,0.010052429218408291,4795.474327046894,0.8384607610887113,7.6057343355250335,,0.08584749491616182,0.999614595501989,0.9033812482824647,1386.4835166411538
animalSounds_169,2874.9999999999995,2.939863945578231,1250.4779314867994,0.033921515342886205,4498.848191396021,0.8360539140272477,108.34240740524686,22.738133331405432,0.17078908583842292,0.9993974352115309,0.6137776850892195,1245.7446714503174
animalSounds_170,3457.9999999999995,2.521904761904762,1140.467991536537,0.027285054076817663,4437.002629974519,0.8153655900669834,0.3435082547404568,23.944946202018766,0.14358540408670847,0.9996552972207661,1.0188777422194826,1562.7055335275759
animalSounds_171,4831.0,3.958639455782313,2105.2303112434047,0.033013177220687445,4832.740038198827,0.8235133865259601,0.0,8.541518403723241,0.16136773764473183,0.999574641940036,0.575708544744699,1366.0797398955024
animalSounds_172,3590.9999999999995,3.305578231292517,1193.6033459386192,0.048498913204682415,4584.6964120542225,0.8085537831802452,0.0,12.495445790888873,0.19388568972497158,0.9996165094529923,1.0384298162953047,1454.7931107271886
animalSounds_173,3237.9999999999995,2.8876190476190478,1188.0690862346833,0.024348605976206097,4490.664032962163,0.8347218758823565,0.0,7.0624069075575155,0.13945652169587783,0.9997063126516179,0.9087615300341084,1538.320917731882
animalSounds_174,3428.0,3.566802721088435,1131.4751652336672,0.036789002677695117,4485.447667709585,0.822486456754174,2.4237453832947145,,0.16896736658493638,0.9996170811068513,1.0139245813533742,1543.6415662645695
animalSounds_175,4387.999999999999,4.037006802721089,1171.9070138582729,0.02799470687527171,4771.562420452731,0.8690271030682614,31.316573446629896,11.49964931131416,0.14682126471053955,0.9997049107720459,0.2510192377462848,1535.0530185131738
animalSounds_176,3131.9999999999995,2.1039455782312926,1058.8643168711194,0.011474443851146958,4012.2780402365697,0.8047214137162118,4.22581159290322,9.542595285244921,0.08753189597245215,0.9988754940069576,1.9022432039116624,1232.2418024503536
animalSounds_177,4793.0,2.939863945578231,1106.0645992469786,0.013303412589161128,4662.93174093974,0.8386939192372315,53.31753629685495,19.787035447085017,0.10186323024714157,0.9995785119914445,0.5349929345428109,1423.1122491164729
animalSounds_178,3233.0,2.939863945578231,1087.772697546774,0.038297750840196314,4318.64799869995,0.8201587385816974,5.4240120647633026,17.83218031460109,0.17784141637569642,0.999691586071054,1.0497299036914918,1586.8443944014127
animalSounds_179,3473.9999999999995,2.312925170068027,1155.5274755497626,0.015328931669220149,4560.908894199,0.8195030212181861,0.0,10.172067354286005,0.09607440826266059,0.9989840274812247,0.9568435344899043,1549.615987676368
animalSounds_180,4631.0,2.939863945578231,1337.7537510216528,0.020524278553255428,4276.04699183224,0.8314019813838546,24.035760177796426,6.989761438554359,0.12590593187137755,0.9996673285356802,0.8584607069528909,1303.7766583537887
animalSounds_181,3402.0,2.704761904761905,1211.3081761015853,0.02571646841594547,4063.462936577984,0.7881019781624631,0.0,3.917734092376054,0.13277055447118888,0.9992412646644059,1.8377259045319698,1413.1100499189
animalSounds_194,381.99999999999994,2.365170068027211,380.92949266339343,0.10098430991596397,479.685237482181,0.6735078396584273,7368.852082771296,65.34022824398407,0.2622128164520105,0.06448937965104352,17.587320359817074,338.2473303670199
animalSounds_195,381.99999999999994,2.835374149659864,380.87965056236317,0.08957752521727314,475.4679710012002,0.6759245013526618,29.28481915704812,64.30541801811223,0.24028451297786255,0.06397687430736466,17.592629839796608,340.8204947598484
animalSounds_202,864.0,0.6672108843537415,691.8583366351972,0.040952360245651694,1600.073363287857,0.7866138586821396,40.182577424561,22.404698864096495,0.19602130961021935,0.5697176539846301,3.167085100402912,1325.9021850392362
animalSounds_203,864.0,0.745578231292517,651.3204447671513,0.03842039341201914,1642.1073952181666,0.8051716192112218,40.83717019137394,22.404698864096495,0.18752891235174712,0.5993161475420112,3.134087967969378,1338.663188874158
animalSounds_204,864.0,0.7978231292517007,648.9918823747323,0.03642261734473013,1662.2824844064776,0.807048008169237,43.85811087293055,22.404698864096495,0.1833422538603197,0.6142810284793265,3.132500453810318,1345.4448676608329
animalSounds_205,3592.9999999999995,5.499863945578231,851.4415908061521,0.008306496506465871,4569.031956834182,0.9010566745240547,34.287146746568034,13.056200864460672,0.08006369753106941,0.9650602848836946,1.6330014573782063,2784.297688592286
animalSounds_206,3555.0,5.839455782312926,856.428058264392,0.011553417612237708,4519.935319821804,0.8849724119348856,17.881653298547498,13.68298239733743,0.09260713536241844,0.954585109015114,1.7167963283021872,2596.8748094034813
