meander_id,cuenca,tipo_canal_codigo,tipo_canal_nombre,slope_t1_pct,slope_t2_pct,migration_m_yr_t1,migration_m_yr_t2,migration_norm_t1,migration_norm_t2,curvatura_R_t1,curvatura_R_t2,sinuosidad_C_t1,sinuosidad_C_t2
UYTRB_M430,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.109629589,0.103272446,0.5763,0.8065,0.01367,0.01669,4.0379,3.40359,2.22708,2.0549
UYTRB_M431,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.361091446,0.356605491,1.11361,1.42,0.02589,0.02652,2.76203,2.17702,2.2451,1.96672
UYTRB_M432,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.114405022,0.111333434,1.20889,1.34033,0.03071,0.02378,3.07652,2.00415,2.36005,1.9
UYTRB_M433,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.001792163,0.001735986,0.93556,0.96567,0.02161,0.01848,3.89734,3.53109,2.19693,1.94823
UYTRB_M434,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.001556747,0.001811277,1.23208,1.519,0.02801,0.03053,2.30535,1.81729,2.17146,2.01263
UYTRB_M435,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.002705582,0.002850282,0.74926,1.268,0.01603,0.02806,2.25381,2.29498,2.09875,2.1362
UYTRB_M436,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,1.050563857,0.908847058,1.38778,1.83867,0.03291,0.03322,3.45827,3.13623,2.22867,1.87463
UYTRB_M437,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.008485633,0.009772067,0.57741,1.08467,0.01504,0.02504,2.80325,1.9798,2.35549,2.1921
UYTRB_M438,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.002036463,0.001966304,0.92431,1.60317,0.0208,0.0298,4.35052,3.2531,2.246,2.0009
UYTRB_M439,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.001385824,0.001753663,2.36639,8.432,0.05376,0.15778,3.2508,2.32866,1.99566,1.74766
UYTRB_M440,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.608354738,0.791087086,0.98926,1.5465,0.02242,0.03571,2.16796,2.13904,2.17006,2.19298
UYTRB_M441,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.002077426,0.00337855,2.06417,1.287,0.04381,0.02694,2.9457,2.90613,2.08419,2.06697
UYTRB_M442,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.010329138,0.016629896,1.18278,1.645,0.03187,0.04294,3.49164,2.81849,2.34241,2.3016
UYTRB_M443,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.00262015,0.002275511,1.29407,1.92733,0.03262,0.04313,3.67183,3.31954,2.31551,2.15129
UYTRB_M444,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.222517539,0.210773656,0.7663,1.1895,0.01916,0.0237,3.17845,2.70439,2.34564,2.05751
UYTRB_M445,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.001883479,0.001855643,1.85852,1.66733,0.04999,0.03483,3.37326,2.52066,2.44272,2.11146
UYTRB_M446,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.157933181,0.153689181,1.07556,1.5995,0.02397,0.03081,4.40346,3.77596,2.23141,2.0476
UYTRB_M447,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.001531411,0.001519711,0.95926,1.33133,0.02113,0.02473,5.79525,4.90378,2.1298,1.91658
UYTRB_M448,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.366333913,0.356836391,0.91815,1.3475,0.02111,0.02467,3.75544,2.96424,2.07729,1.7946
UYTRB_M449,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.158186393,0.153187252,0.94583,2.29117,0.02066,0.04501,2.70038,2.41921,1.8666,1.73543
UYTRB_M450,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.002239667,0.002082321,1.22556,1.35267,0.02848,0.02773,2.74981,2.10834,1.94494,1.79173
UYTRB_M451,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.003825335,0.004386093,0.87296,1.03883,0.02394,0.02367,2.51583,2.07519,2.23854,2.00766
UYTRB_M452,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.002874245,0.003019491,0.93333,1.189,0.02356,0.01994,3.0425,1.99397,2.05741,1.54037
UYTRB_M453,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.002401652,0.002390805,0.90889,1.1405,0.02256,0.02294,6.3564,5.15032,2.19265,1.91999
UYTRB_M454,Yarlung_Tsangpo,1,sparsely grass-vegetated-cobble-pebble gravel,0.002708898,0.002695521,1.36111,2.829,0.02855,0.04889,5.14633,3.99187,2.7637,2.51549
UYTRB_M455,Yarlung_Tsangpo,1,sparsely grass-vegetated-cobble-pebble gravel,0.176417836,0.173133524,0.74667,1.8395,0.01437,0.03127,8.12756,7.36487,2.58709,2.4409
UYTRB_M456,Yarlung_Tsangpo,1,sparsely grass-vegetated-cobble-pebble gravel,0.232608546,0.171269758,1.65403,3.269,0.03515,0.05652,3.10547,4.03979,2.61733,2.34969
UYTRB_M457,Yarlung_Tsangpo,1,sparsely grass-vegetated-cobble-pebble gravel,0.001344619,0.00145238,0.57889,1.07,0.01385,0.02092,4.83974,3.68612,2.59666,2.33753
UYTRB_M458,Yarlung_Tsangpo,1,sparsely grass-vegetated-cobble-pebble gravel,0.08661055,0.080599661,1.74333,2.07833,0.04253,0.04178,3.761,3.42757,2.54113,2.28716
UYTRB_M459,Yarlung_Tsangpo,1,sparsely grass-vegetated-cobble-pebble gravel,0.072279142,0.071638084,0.40181,1.0365,0.0087,0.02125,3.37084,3.0651,2.57876,2.5081
UYTRB_M460,Yarlung_Tsangpo,1,sparsely grass-vegetated-cobble-pebble gravel,0.001046058,0.000973839,1.45681,3.77333,0.02625,0.06493,5.69924,5.33785,2.66168,2.59973
UYTRB_M461,Yarlung_Tsangpo,1,sparsely grass-vegetated-cobble-pebble gravel,0.506756757,0.421029651,5.55444,5.151,0.11707,0.08982,3.55138,2.80204,3.15655,2.91927
UYTRB_M462,Yarlung_Tsangpo,1,sparsely grass-vegetated-cobble-pebble gravel,0.118376272,0.107936965,2.06519,4.06433,0.04038,0.06949,6.68009,5.63204,2.53771,2.36516
UYTRB_M463,Yarlung_Tsangpo,1,sparsely grass-vegetated-cobble-pebble gravel,0.003157961,0.003143904,1.53741,2.84117,0.03103,0.04698,5.80858,4.5796,1.85734,1.60101
UYTRB_M464,Yarlung_Tsangpo,1,sparsely grass-vegetated-cobble-pebble gravel,0.247031214,0.231948942,1.16741,1.9985,0.01878,0.02095,4.79597,3.548,1.50812,1.01497
UYTRB_M465,Yarlung_Tsangpo,1,sparsely grass-vegetated-cobble-pebble gravel,0.179761816,0.181251542,1.35861,2.52367,0.02297,0.03759,4.33483,3.80456,1.70044,1.53922
UYTRB_M466,Yarlung_Tsangpo,1,sparsely grass-vegetated-cobble-pebble gravel,0.071633971,0.072265027,0.88736,1.85367,0.01395,0.0267,4.64128,4.27564,2.20734,2.09215
UYTRB_M467,Yarlung_Tsangpo,1,sparsely grass-vegetated-cobble-pebble gravel,0.046436304,0.045687221,0.63125,3.04883,0.01077,0.04131,4.60177,3.79658,2.31068,2.01988
UYTRB_M468,Yarlung_Tsangpo,1,sparsely grass-vegetated-cobble-pebble gravel,0.13534318,0.134137787,1.32222,1.63867,0.0259,0.02476,4.23898,3.94564,2.51947,2.1896
UYTRB_M469,Yarlung_Tsangpo,1,sparsely grass-vegetated-cobble-pebble gravel,0.096021619,0.094409178,0.66292,1.13817,0.01138,0.0169,2.93981,3.31776,2.07228,1.88407
UYTRB_M470,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.268835271,0.265685271,0.77347,1.91167,0.00796,0.02096,3.53947,3.7423,0.92865,1.01924
UYTRB_M471,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.009392163,0.009261375,0.92806,1.764,0.01121,0.01898,4.24153,3.67522,1.55309,1.40422
UYTRB_M472,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.056978654,0.056586506,0.91519,1.3445,0.01382,0.01862,9.14492,8.3162,1.74863,1.63498
UYTRB_M473,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,-0.074693058,-0.078236718,1.15625,4.33933,0.01287,0.04207,3.21878,2.77381,1.35059,1.17059
UYTRB_M474,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.213330805,0.170771508,0.76296,2.39783,0.00618,0.01628,3.24459,3.28784,0.66023,0.40686
UYTRB_M475,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.113507838,0.092508161,1.70431,6.864,0.02431,0.08901,2.48127,1.89793,1.37031,1.25171
UYTRB_M476,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.001685474,0.001341847,1.41903,3.86433,0.01958,0.04812,3.37516,3.07731,1.3733,1.24168
UYTRB_M477,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.279528359,0.258139207,1.94481,3.01583,0.03418,0.04877,5.72106,5.81339,1.69246,1.58096
UYTRB_M478,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.003186477,0.003786409,1.22778,1.90633,0.00317,0.00918,0.66375,2.06527,-1.10423,0.12699
UYTRB_M479,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.021734642,0.021268563,1.04704,1.39583,0.01312,0.01561,4.5995,3.94319,0.95055,0.80164
UYTRB_M480,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,-0.039509945,-0.038624206,0.99208,2.38583,0.01339,0.0317,4.52951,4.52618,1.7498,1.73938
UYTRB_M481,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.033274272,0.031428998,1.09481,1.72,0.01862,0.02906,2.72545,2.87732,1.34554,1.34238
UYTRB_M482,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.126334407,0.111546971,1.35815,1.67233,0.0287,0.03184,2.8582,2.46682,2.11213,1.97112
UYTRB_M483,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.013299567,0.012678378,0.86704,1.85283,0.01237,0.02656,3.07513,2.50727,1.41685,1.42485
UYTRB_M484,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,-0.049326995,-0.048711875,0.735,1.352,0.00631,0.00971,1.95681,1.63664,0.76968,0.52291
UYTRB_M485,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.163577996,0.157000249,1.76556,2.0155,0.03093,0.03399,2.53735,2.41382,1.38341,1.33853
UYTRB_M486,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.777167633,0.644362674,1.31222,2.121,0.02487,0.03585,2.09038,1.92365,2.18569,2.04489
UYTRB_M487,Yarlung_Tsangpo,4,densely grass-vegetated-cobble-pebble gravel,0.3489545,0.339456516,1.37778,1.44333,0.01748,0.01897,2.72365,2.57646,1.2677,1.3108
UGRB_M001,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.004508033,0.004262862,2.12556,2.8885,0.06791,0.08412,4.10082,4.41353,2.73198,2.61134
UGRB_M002,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.128260626,0.123255802,2.618,4.53933,0.0633,0.13477,3.29216,4.26066,2.46664,2.73932
UGRB_M003,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.05813362,0.06071799,1.664,7.3265,0.04785,0.19713,4.77179,2.72294,2.67255,2.58721
UGRB_M004,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.001841451,0.001985874,0.86097,4.75717,0.02002,0.11087,3.31715,2.74782,2.34752,2.35337
UGRB_M005,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.676850185,0.411789663,3.48567,4.0545,0.07453,0.09021,2.53529,4.82776,2.31647,2.37865
UGRB_M006,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.810302416,0.658300331,2.778,4.30183,0.06245,0.10574,2.37424,2.71483,2.40855,2.5272
UGRB_M007,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.528161939,0.433278284,3.12533,2.19183,0.07816,0.05487,3.21542,3.70401,2.65769,2.66228
UGRB_M008,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.01026752,0.009397495,3.605,4.5555,0.07875,0.08683,4.6999,3.54454,2.4606,2.28604
UGRB_M009,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.178898877,0.148083247,2.43153,3.9405,0.03974,0.05786,2.63243,2.20535,2.10662,2.05763
UGRB_M010,Ganges,4,densely grass-vegetated-cobble-pebble gravel,-0.349112491,-0.317417281,1.577,3.132,0.03861,0.07526,3.40824,2.74109,2.63615,2.60972
UGRB_M011,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.52269646,0.505437401,1.10433,1.418,0.02261,0.0355,5.71623,6.57485,2.48297,2.71563
UGRB_M012,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.64498524,0.641814195,1.83778,3.94883,0.04952,0.09817,4.58624,4.07154,2.86823,2.77594
UGRB_M013,Ganges,4,densely grass-vegetated-cobble-pebble gravel,-0.562648419,-0.53141053,1.605,2.552,0.03531,0.06237,3.12273,3.14599,2.714,2.86484
UGRB_M014,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.008053151,0.007263043,1.22833,4.11883,0.02701,0.09502,2.70775,2.54219,2.78635,2.85086
UGRB_M015,Ganges,4,densely grass-vegetated-cobble-pebble gravel,-0.055289475,-0.059700304,3.02833,6.82033,0.06007,0.18149,2.63425,3.44154,2.68908,3.06278
UGRB_M016,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.960506243,0.738691502,2.21767,2.81483,0.05675,0.07443,4.01993,5.20623,3.06534,3.11674
UGRB_M017,Ganges,4,densely grass-vegetated-cobble-pebble gravel,-0.886343492,-0.908074881,0.95267,3.83533,0.02175,0.10073,2.99714,2.8857,2.91522,3.09616
UGRB_M018,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.725883477,0.767932745,0.99933,2.13567,0.021,0.04679,4.09629,4.12108,2.74482,2.80318
UGRB_M019,Ganges,4,densely grass-vegetated-cobble-pebble gravel,-0.373864533,-0.398036354,1.14433,1.63933,0.03021,0.03442,3.02749,2.40154,3.0252,2.72755
UGRB_M020,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.461897715,0.44436764,0.56333,2.00217,0.01324,0.04839,5.55405,5.42194,2.76316,2.7896
UGRB_M021,Ganges,4,densely grass-vegetated-cobble-pebble gravel,-0.227696064,-0.219740869,0.79867,1.65117,0.01755,0.03014,6.23919,5.02853,2.51052,2.275
UGRB_M022,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.001729924,0.001581966,1.55267,3.42433,0.03867,0.07187,3.39202,2.60335,2.69023,2.47219
UGRB_M023,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.392894651,0.393073837,1.71639,5.27767,0.0389,0.11086,2.66224,2.29451,2.64873,2.55165
UGRB_M024,Ganges,4,densely grass-vegetated-cobble-pebble gravel,-0.201484007,-0.263651574,1.61167,3.08233,0.03833,0.06958,2.96263,2.19118,1.85121,1.7859
UGRB_M025,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.301225612,0.287123698,1.19833,2.70983,0.02975,0.05998,2.61432,1.90331,2.83828,2.6886
UGRB_M026,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.480235315,0.434819369,1.16333,3.3915,0.02738,0.08449,4.01409,4.89967,2.79271,2.86882
UGRB_M027,Ganges,4,densely grass-vegetated-cobble-pebble gravel,-0.290640807,-0.226455192,1.58233,2.3795,0.03856,0.06236,4.0072,4.87855,2.85932,2.94468
UGRB_M028,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.006066121,0.004186597,1.20867,5.1365,0.02519,0.12452,3.55367,4.64531,2.64562,2.84675
UGRB_M029,Ganges,4,densely grass-vegetated-cobble-pebble gravel,-0.047818005,-0.069268067,1.03033,1.91233,0.02434,0.04581,3.559,2.7928,2.83203,2.85788
UGRB_M030,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.116715055,0.167515879,2.7681,4.79867,0.06933,0.12927,2.37423,3.32277,2.97233,3.07154
UGRB_M031,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.2714052,0.377228003,1.16033,1.94733,0.02553,0.0448,4.43504,3.50268,2.77264,2.85789
UGRB_M032,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.159797203,0.167740033,0.95867,2.136,0.02309,0.05055,5.8982,6.3196,2.78502,2.76854
UGRB_M033,Ganges,4,densely grass-vegetated-cobble-pebble gravel,-0.129687268,-0.139763334,0.84133,1.73533,0.01927,0.04147,3.75905,4.02324,2.75761,2.81899
UGRB_M034,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.184430009,0.174385935,0.77033,2.033,0.01515,0.0356,4.02277,4.15289,2.45389,2.31987
UGRB_M035,Ganges,4,densely grass-vegetated-cobble-pebble gravel,-0.190975607,-0.207714277,1.24867,2.949,0.02703,0.03127,4.8724,2.25996,2.4738,1.55668
UGRB_M036,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.00201739,0.002097638,1.30667,2.157,0.03025,0.05113,2.68123,2.91609,2.47039,2.50676
UGRB_M037,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.195570332,0.24635486,1.43,2.09,0.03263,0.04898,6.46876,6.7428,2.19504,2.23606
UGRB_M038,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.094464387,0.122545578,1.266,1.47783,0.01919,0.01913,3.03986,3.21022,2.15886,1.96163
UGRB_M039,Ganges,4,densely grass-vegetated-cobble-pebble gravel,-0.023871262,-0.023648582,0.86133,4.85267,0.01512,0.09719,3.52893,4.50241,2.39699,2.56504
UGRB_M040,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.295202952,0.26256913,1.05633,2.538,0.02076,0.05321,3.41279,3.03864,2.56258,2.65125
UGRB_M041,Ganges,4,densely grass-vegetated-cobble-pebble gravel,-0.034951592,-0.031945055,0.993,2.3115,0.02394,0.05276,3.81795,4.55042,2.72639,2.65803
UGRB_M042,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.145506495,0.15853723,1.09267,2.70483,0.01974,0.05033,2.94027,3.57084,2.48528,2.53325
UGRB_M043,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.33330159,0.313490543,0.807,3.2275,0.01574,0.05494,2.37623,2.48807,2.72255,2.54795
UGRB_M044,Ganges,4,densely grass-vegetated-cobble-pebble gravel,-0.047829583,-0.046104815,0.958,2.07083,0.01964,0.03878,4.67884,4.033,2.78713,2.6771
UGRB_M045,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.111867251,0.101462564,0.66533,2.0255,0.01311,0.03635,3.80634,3.24692,2.81322,2.69216
UGRB_M046,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.006656837,0.006247358,0.77033,2.17383,0.01632,0.03756,4.46701,3.91402,2.82883,2.5743
UGRB_M047,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.001348354,0.001338694,0.83167,1.91383,0.01617,0.03344,6.0401,5.38094,2.64769,2.50632
UGRB_M048,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.07113026,0.069154471,0.73733,1.5695,0.01436,0.02728,5.9464,5.34071,2.32452,2.18258
UGRB_M049,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.151347465,0.149451234,1.33167,2.27433,0.02457,0.04122,3.55553,3.04662,2.12857,2.1044
UGRB_M050,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.358653853,0.371250541,3.03967,2.95,0.04945,0.03738,3.39098,3.21152,2.02892,1.7068
UGRB_M051,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.002620279,0.002542432,0.92167,2.01417,0.01624,0.03018,3.58107,3.06235,1.77869,1.55681
UGRB_M052,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.001441021,0.001392208,2.00067,2.14483,0.03239,0.03091,3.97517,3.57497,1.6543,1.50414
UGRB_M053,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.201927284,0.196355068,2.47933,2.50933,0.04642,0.06648,7.59481,11.32591,3.01884,3.499
UGRB_M054,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.001634434,0.001955225,1.19367,1.714,0.03344,0.0458,7.00111,5.6593,3.56892,3.51076
UGRB_M055,Ganges,1,sparsely grass-vegetated-cobble-pebble gravel,0.001194429,0.001153052,1.18533,2.20333,0.02743,0.0519,7.2258,7.31012,3.28954,3.30858
UGRB_M056,Ganges,1,sparsely grass-vegetated-cobble-pebble gravel,-0.096308959,-0.095476331,0.631,1.12383,0.01525,0.02774,4.1165,3.84832,3.48644,3.5171
UGRB_M057,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.582360306,0.896144339,1.455,8.0795,0.01952,0.08902,2.07126,0.88798,1.03815,0.77362
UGRB_M058,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.124161425,0.191188596,1.99133,5.14867,0.03016,0.03991,3.35382,1.48409,1.80124,0.91463
UGRB_M059,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.504329938,0.44105187,2.09167,7.86433,0.03282,0.08699,2.15687,1.6581,-1.74223,-2.20021
UGRB_M060,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.254212379,0.260278281,4.92167,5.53267,0.08358,0.07157,2.20207,1.5213,-1.64055,-1.99074
UGRB_M061,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.576494326,0.637140065,0.74933,1.68233,0.01136,0.02407,5.36913,4.11491,1.55138,1.47803
UGRB_M062,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.002312152,0.001682992,0.81767,1.996,0.01315,0.02812,2.98889,3.65933,1.33062,1.15526
UGRB_M063,Ganges,4,densely grass-vegetated-cobble-pebble gravel,-0.27420032,-0.182734624,1.07967,2.85,0.02148,0.04323,2.64723,2.73406,2.08776,1.74619
UGRB_M064,Ganges,4,densely grass-vegetated-cobble-pebble gravel,0.588863825,0.592011662,0.88967,1.98817,0.01396,0.03172,3.43711,3.57407,2.14097,2.16329
UGRB_M065,Ganges,1,sparsely grass-vegetated-cobble-pebble gravel,0.103309343,0.100237321,0.86133,2.89683,0.01214,0.04304,5.62038,5.62028,2.00093,2.07747
UGRB_M066,Ganges,1,sparsely grass-vegetated-cobble-pebble gravel,-0.476802246,-0.436237436,0.73733,1.86467,0.01107,0.0301,2.90123,2.9257,1.78029,1.87532
UGRB_M067,Ganges,1,sparsely grass-vegetated-cobble-pebble gravel,0.20636024,0.18758145,0.814,1.48333,0.01124,0.0206,4.43923,4.69175,1.67066,1.68068
UGRB_M068,Ganges,1,sparsely grass-vegetated-cobble-pebble gravel,-0.062959407,-0.06263898,0.77633,1.38033,0.0123,0.01809,2.12674,1.70473,1.98742,1.73719
UGRB_M069,Ganges,1,sparsely grass-vegetated-cobble-pebble gravel,0.226330344,0.218106167,1.56097,3.6875,0.01613,0.03313,3.82803,3.31332,0.82167,0.64568
UGRB_M070,Ganges,1,sparsely grass-vegetated-cobble-pebble gravel,0.121645869,0.11857317,1.27033,3.09467,0.01257,0.02941,3.98014,3.85596,1.06712,1.02075
UGRB_M071,Ganges,1,sparsely grass-vegetated-cobble-pebble gravel,0.001353416,0.001744503,1.40262,2.545,0.0176,0.02662,4.95704,4.05396,1.38064,1.14365
UGRB_M072,Ganges,1,sparsely grass-vegetated-cobble-pebble gravel,0.252921344,0.263298335,0.87767,2.1665,0.00809,0.02019,4.63906,3.96152,1.30298,1.32145
UGRB_M073,Ganges,1,sparsely grass-vegetated-cobble-pebble gravel,0.292981012,0.286407248,1.04653,2.46783,0.00886,0.01865,2.97444,2.594,2.43213,2.28237
UGRB_M074,Ganges,1,sparsely grass-vegetated-cobble-pebble gravel,-0.176398602,-0.171535986,1.16167,3.03033,0.01548,0.03667,4.01775,3.3691,2.89428,2.76526
UGRB_M075,Ganges,1,sparsely grass-vegetated-cobble-pebble gravel,0.44481265,0.374528328,1.13067,3.07517,0.01543,0.03888,2.463,2.16132,2.6917,2.59347
UGRB_M076,Ganges,1,sparsely grass-vegetated-cobble-pebble gravel,0.003360653,0.003262847,0.94733,2.00717,0.01456,0.02582,3.76565,2.8433,2.91268,2.69156
UGRB_M077,Ganges,1,sparsely grass-vegetated-cobble-pebble gravel,0.007253788,0.007005638,0.66567,1.78233,0.00879,0.02253,8.05458,7.74992,2.62688,2.57241
UGRB_M078,Ganges,1,sparsely grass-vegetated-cobble-pebble gravel,0.089173998,0.078472532,1.64833,3.15733,0.02159,0.04049,5.2463,5.32068,2.78466,2.75145
UGRB_M079,Ganges,1,sparsely grass-vegetated-cobble-pebble gravel,0.000921587,0.000883801,0.97967,1.63867,0.01092,0.01213,4.55366,3.17453,2.78704,2.24326
UGRB_M080,Ganges,1,sparsely grass-vegetated-cobble-pebble gravel,0.002059382,0.002150861,1.921,2.01433,0.02432,0.03364,5.09786,6.83788,3.06669,3.39694
UGRB_M081,Ganges,1,sparsely grass-vegetated-cobble-pebble gravel,-0.229716731,-0.209888825,2.30347,7.69317,0.02686,0.10769,3.29065,3.72729,1.88029,2.11943
UGRB_M082,Ganges,1,sparsely grass-vegetated-cobble-pebble gravel,0.066469658,0.047309782,1.11222,3.3095,0.01295,0.04143,3.39109,5.06452,1.63722,1.73039
UIRB_M001,Indus,5,densely grass-vegetated-coarse-grained sand,0.001042576,0.001016165,3.43861,4.00383,0.04149,0.03086,4.88158,3.07086,0.997,0.37877
UIRB_M002,Indus,5,densely grass-vegetated-coarse-grained sand,0.136143563,0.13486404,0.74433,1.37283,0.00921,0.01371,3.12972,2.29138,1.06443,0.71046
UIRB_M003,Indus,5,densely grass-vegetated-coarse-grained sand,0.12674539,0.124616918,1.86097,2.91733,0.01659,0.0234,2.52415,2.03576,0.61276,0.43218
UIRB_M004,Indus,5,densely grass-vegetated-coarse-grained sand,0.18725569,0.171943583,1.52533,3.13233,0.01352,0.02333,1.39396,1.15685,0.58619,0.33495
UIRB_M005,Indus,5,densely grass-vegetated-coarse-grained sand,-0.211280768,-0.163637622,1.97708,3.16333,0.02094,0.03014,2.42636,2.28376,1.13076,0.95237
UIRB_M006,Indus,5,densely grass-vegetated-coarse-grained sand,0.192699886,0.179676283,2.46867,7.30983,0.03184,0.09877,3.26184,2.78935,1.16096,1.10706
UIRB_M007,Indus,5,densely grass-vegetated-coarse-grained sand,0.141779618,0.114106621,0.995,1.465,0.00752,0.00897,1.30747,0.8904,0.8871,0.55148
UIRB_M008,Indus,5,densely grass-vegetated-coarse-grained sand,0.003110928,0.003057652,1.657,2.79133,0.00783,0.01268,1.2737,1.28025,-0.25363,-0.30565
UIRB_M009,Indus,5,densely grass-vegetated-coarse-grained sand,0.001508148,0.001558887,4.012,5.11517,0.04284,0.03626,2.72072,1.71811,0.84295,0.26388
UIRB_M010,Indus,5,densely grass-vegetated-coarse-grained sand,-0.065410933,-0.07052127,3.07933,3.44417,0.03114,0.03115,4.46101,3.36535,1.10886,0.88441
UIRB_M011,Indus,5,densely grass-vegetated-coarse-grained sand,0.005558026,0.004630434,2.302,4.06167,0.02726,0.03677,1.7866,1.71213,1.00462,0.62999
