meander_id,tributario,decada,temp_C,precip_mm,glacier_index,ndvi,meltwater_AMB,discharge_Q,sediment_Qs,migration_m_yr,migration_norm,RPMI
LTR_M028,LTR,2010s,-0.28,20.35,26.99,0.214,-0.00341,165.54,1.21,2.51,0.047,0.0047
LTR_M029,LTR,2010s,-0.24,20.35,26.99,0.214,-0.00342,165.54,1.21,1.64,0.035,0.0035
LTR_M030,LTR,2010s,-0.24,20.35,26.99,0.214,-0.00342,165.54,1.21,3.37,0.091,0.0091
LTR_M031,LTR,2010s,-0.24,20.35,26.99,0.214,-0.00342,165.54,1.21,2.4,0.055,0.0055
LTR_M032,LTR,2010s,-0.19,20.56,26.99,0.214,-0.00341,165.54,1.21,3.53,0.065,0.0065
LTR_M033,LTR,2010s,-0.19,20.56,26.99,0.214,-0.00342,165.54,1.21,3.3,0.068,0.0068
LTR_M034,LTR,2010s,-0.19,20.56,26.99,0.214,-0.00342,165.54,1.21,,,
LTR_M035,LTR,2010s,-0.19,20.53,26.99,0.214,-0.00342,165.54,1.21,2.25,0.039,0.0039
LTR_M036,LTR,2010s,-0.21,20.65,26.99,0.214,-0.00342,165.54,1.21,3.68,0.066,0.0066
LTR_M037,LTR,2010s,-0.21,20.65,26.99,0.214,-0.00343,165.54,1.21,3.63,0.063,0.0063
LTR_M038,LTR,2010s,-0.21,20.65,26.99,0.214,-0.00343,165.54,1.21,0.79,0.014,0.0014
LTR_M039,LTR,2010s,-0.22,20.7,26.99,0.214,-0.00343,165.54,1.21,8.25,0.182,0.0182
LTR_M040,LTR,2010s,-0.22,20.9,26.99,0.214,-0.00343,165.54,1.21,,,
LTR_M041,LTR,2010s,-0.29,20.85,26.99,0.214,-0.00344,165.54,1.21,,,
LTR_M061,LTR,2010s,-0.17,21.98,26.99,0.214,-0.0035,165.54,1.21,1.3,0.023,0.0023
LTR_M062,LTR,2010s,-0.21,22.05,26.99,0.214,-0.0035,165.54,1.21,0.82,0.015,0.0015
LTR_M063,LTR,2010s,-0.09,22.11,26.99,0.214,-0.0035,165.54,1.21,1.69,0.035,0.0035
LTR_M064,LTR,2010s,-0.09,22.11,26.99,0.214,-0.0035,165.54,1.21,0.94,0.019,0.0019
LTR_M065,LTR,2010s,-0.1,22.13,26.99,0.214,-0.0035,165.54,1.21,1.54,0.024,0.0024
LTR_M066,LTR,2010s,-0.09,22.15,26.99,0.214,-0.00349,165.54,1.21,1.04,0.014,0.0014
LTR_M067,LTR,2010s,-0.15,22.14,26.99,0.214,-0.00349,165.54,1.21,1.39,0.033,0.0033
LTR_M068,LTR,2010s,-0.14,22.19,26.99,0.214,-0.00349,165.54,1.21,1.27,0.033,0.0033
LTR_M069,LTR,2010s,-0.14,22.19,26.99,0.214,-0.00349,165.54,1.21,1.53,0.042,0.0042
LTR_M070,LTR,2010s,-0.14,22.19,26.99,0.214,-0.00348,165.54,1.21,1.31,0.036,0.0036
LTR_M071,LTR,2010s,-0.03,22.31,26.99,0.214,-0.00348,165.54,1.21,0.91,0.027,0.0027
LTR_M072,LTR,2010s,-0.03,22.31,26.99,0.214,-0.00348,165.54,1.21,0.95,0.028,0.0028
LTR_M073,LTR,2010s,-0.03,22.31,26.99,0.214,-0.00348,165.54,1.21,0.9,0.024,0.0024
LTR_M074,LTR,2010s,-0.03,22.31,26.99,0.214,-0.00348,165.54,1.21,0.81,0.026,0.0026
LTR_M075,LTR,2010s,-0.03,22.31,26.99,0.214,-0.00348,165.54,1.21,0.84,0.028,0.0028
LTR_M076,LTR,2010s,-0.03,22.31,26.99,0.214,-0.00348,165.54,1.21,1.41,0.042,0.0042
LTR_M077,LTR,2010s,-0.03,22.31,26.99,0.214,-0.00348,165.54,1.21,1.77,0.054,0.0054
LTR_M078,LTR,2010s,-0.03,22.31,26.99,0.214,-0.00348,165.54,1.21,1.33,0.042,0.0042
LTR_M079,LTR,2010s,-0.03,22.31,26.99,0.214,-0.00348,165.54,1.21,2.1,0.055,0.0055
LTR_M080,LTR,2010s,-0.03,22.32,26.99,0.214,-0.00348,165.54,1.21,1.17,0.033,0.0033
LTR_M081,LTR,2010s,0.01,22.52,26.99,0.214,-0.00348,165.54,1.21,1.77,0.055,0.0055
LTR_M082,LTR,2010s,0.01,22.52,26.99,0.214,-0.00348,165.54,1.21,1.46,0.045,0.0045
LTR_M083,LTR,2010s,0.01,22.52,26.99,0.214,-0.00348,165.54,1.21,2.04,0.063,0.0063
LTR_M084,LTR,2010s,0.01,22.52,26.99,0.214,-0.00348,165.54,1.21,1.47,0.05,0.005
LTR_M085,LTR,2010s,0.01,22.52,26.99,0.214,-0.00348,165.54,1.21,1.05,0.025,0.0025
LTR_M086,LTR,2010s,0.01,22.52,26.99,0.214,-0.00348,165.54,1.21,1.36,0.029,0.0029
LTR_M087,LTR,2010s,0.01,22.52,26.99,0.214,-0.00348,165.54,1.21,2.72,0.069,0.0069
LTR_M088,LTR,2010s,0.02,22.53,26.99,0.214,-0.00348,165.54,1.21,1.93,0.05,0.005
LTR_M089,LTR,2010s,0.02,22.53,26.99,0.214,-0.00348,165.54,1.21,1.5,0.038,0.0038
LTR_M090,LTR,2010s,0.04,22.6,26.99,0.214,-0.00347,165.54,1.21,1.82,0.054,0.0054
LTR_M091,LTR,2010s,0.04,22.6,26.99,0.214,-0.00347,165.54,1.21,1.43,0.044,0.0044
LTR_M092,LTR,2010s,0.06,22.73,26.99,0.214,-0.00347,165.54,1.21,1.28,0.03,0.003
LTR_M093,LTR,2010s,0.06,22.73,26.99,0.214,-0.00347,165.54,1.21,2.0,0.047,0.0047
LTR_M094,LTR,2010s,0.06,22.73,26.99,0.214,-0.00347,165.54,1.21,1.92,0.036,0.0036
LTR_M095,LTR,2010s,0.05,22.66,26.99,0.214,-0.00347,165.54,1.21,1.69,0.032,0.0032
LTR_M096,LTR,2010s,0.05,22.66,26.99,0.214,-0.00346,165.54,1.21,1.44,0.024,0.0024
LTR_M097,LTR,2010s,0.05,22.66,26.99,0.214,-0.00346,165.54,1.21,1.78,0.033,0.0033
LTR_M098,LTR,2010s,-0.07,22.26,26.99,0.214,-0.00347,165.54,1.21,1.47,0.021,0.0021
LTR_M099,LTR,2010s,-0.04,22.53,26.99,0.214,-0.0035,165.54,1.21,0.89,0.023,0.0023
LTR_M100,LTR,2010s,-0.04,22.55,26.99,0.214,-0.0035,165.54,1.21,,,
LTR_M101,LTR,2010s,-0.05,22.61,26.99,0.214,-0.0035,165.54,1.21,1.33,0.029,0.0029
LTR_M102,LTR,2010s,-0.05,22.61,26.99,0.214,-0.0035,165.54,1.21,2.02,0.039,0.0039
LTR_M103,LTR,2010s,-0.05,22.61,26.99,0.214,-0.00349,165.54,1.21,1.99,0.042,0.0042
LTR_M104,LTR,2010s,-0.04,22.61,26.99,0.214,-0.00349,165.54,1.21,1.48,0.031,0.0031
LTR_M105,LTR,2010s,0.04,22.6,26.99,0.214,-0.00348,165.54,1.21,,,
LTR_M106,LTR,2010s,-0.01,22.69,26.99,0.214,-0.00349,165.54,1.21,2.1,0.028,0.0028
LTR_M107,LTR,2010s,0.05,22.73,26.99,0.214,-0.00348,165.54,1.21,0.83,0.011,0.0011
LTR_M108,LTR,2010s,0.05,22.73,26.99,0.214,-0.00348,165.54,1.21,1.43,0.018,0.0018
LTR_M109,LTR,2010s,0.05,22.75,26.99,0.214,-0.00347,165.54,1.21,1.62,0.022,0.0022
LTR_M110,LTR,2010s,0.1,22.72,26.99,0.214,-0.00346,165.54,1.21,1.64,0.017,0.0017
LTR_M111,LTR,2010s,0.1,22.65,26.99,0.214,-0.00345,165.54,1.21,1.21,0.013,0.0013
LTR_M112,LTR,2010s,0.15,22.65,26.99,0.214,-0.00344,165.54,1.21,1.88,0.023,0.0023
LTR_M113,LTR,2010s,0.17,22.63,26.99,0.214,-0.00344,165.54,1.21,3.76,0.039,0.0039
LTR_M114,LTR,2010s,0.21,22.62,26.99,0.214,-0.00343,165.54,1.21,2.79,0.033,0.0033
LTR_M115,LTR,2010s,0.21,22.62,26.99,0.214,-0.00342,165.54,1.21,2.0,0.022,0.0022
LTR_M116,LTR,2010s,0.19,22.57,26.99,0.214,-0.00342,165.54,1.21,2.12,0.022,0.0022
LTR_M117,LTR,2010s,0.29,22.63,26.99,0.214,-0.00341,165.54,1.21,1.26,0.018,0.0018
LTR_M118,LTR,2010s,0.31,22.63,26.99,0.214,-0.0034,165.54,1.21,1.19,0.014,0.0014
LTR_M119,LTR,2010s,0.36,22.7,26.99,0.214,-0.00339,165.54,1.21,1.23,0.018,0.0018
LTR_M120,LTR,2010s,0.37,22.76,26.99,0.214,-0.00339,165.54,1.21,2.36,0.041,0.0041
LTR_M121,LTR,2010s,0.38,22.74,26.99,0.214,-0.00338,165.54,1.21,1.26,0.017,0.0017
LTR_M122,LTR,2010s,0.41,22.67,26.99,0.214,-0.00338,165.54,1.21,2.43,0.029,0.0029
LTR_M123,LTR,2010s,0.42,22.9,26.99,0.214,-0.00338,165.54,1.21,0.79,0.011,0.0011
LTR_M124,LTR,2010s,0.42,22.9,26.99,0.214,-0.00337,165.54,1.21,1.88,0.02,0.002
LTR_M125,LTR,2010s,0.43,22.92,26.99,0.214,-0.00337,165.54,1.21,1.26,0.013,0.0013
LTR_M126,LTR,2010s,0.44,22.91,26.99,0.214,-0.00336,165.54,1.21,1.43,0.017,0.0017
LTR_M127,LTR,2010s,0.43,22.98,26.99,0.214,-0.00336,165.54,1.21,1.52,0.022,0.0022
LTR_M128,LTR,2010s,0.43,23.0,26.99,0.214,-0.00335,165.54,1.21,1.11,0.014,0.0017
RTR_M01,RTR,2010s,0.56,28.0,26.99,0.214,-0.00314,165.54,1.21,0.68,0.015,0.0015
RTR_M02,RTR,2010s,0.45,27.71,26.99,0.214,-0.00314,165.54,1.21,0.55,0.015,0.0015
RTR_M03,RTR,2010s,0.45,27.71,26.99,0.214,-0.00314,165.54,1.21,0.52,0.012,0.0012
RTR_M04,RTR,2010s,0.45,27.71,26.99,0.214,-0.00313,165.54,1.21,0.58,0.016,0.0016
RTR_M05,RTR,2010s,0.59,27.83,26.99,0.214,-0.00314,165.54,1.21,0.58,0.02,0.002
RTR_M06,RTR,2010s,0.59,27.83,26.99,0.214,-0.00313,165.54,1.21,0.67,0.02,0.002
RTR_M07,RTR,2010s,0.59,27.83,26.99,0.214,-0.00314,165.54,1.21,0.71,0.019,0.0019
RTR_M08,RTR,2010s,0.59,27.71,26.99,0.214,-0.00314,165.54,1.21,0.54,0.013,0.0013
RTR_M09,RTR,2010s,0.59,27.7,26.99,0.214,-0.00314,165.54,1.21,0.5,0.012,0.0012
RTR_M10,RTR,2010s,0.59,27.7,26.99,0.214,-0.00314,165.54,1.21,0.72,0.022,0.0022
RTR_M11,RTR,2010s,0.59,27.7,26.99,0.214,-0.00314,165.54,1.21,0.84,0.025,0.0025
RTR_M12,RTR,2010s,0.6,27.66,26.99,0.214,-0.00314,165.54,1.21,0.74,0.021,0.0021
RTR_M13,RTR,2010s,0.6,27.66,26.99,0.214,-0.00314,165.54,1.21,0.6,0.02,0.002
RTR_M14,RTR,2010s,0.58,27.67,26.99,0.214,-0.00314,165.54,1.21,1.11,0.03,0.003
RTR_M15,RTR,2010s,0.58,27.67,26.99,0.214,-0.00314,165.54,1.21,0.69,0.014,0.0014
RTR_M16,RTR,2010s,0.58,27.67,26.99,0.214,-0.00314,165.54,1.21,0.6,0.014,0.0014
RTR_M17,RTR,2010s,0.59,27.66,26.99,0.214,-0.00314,165.54,1.21,1.56,0.037,0.0037
RTR_M18,RTR,2010s,0.55,27.28,26.99,0.214,-0.00314,165.54,1.21,0.67,0.014,0.0014
RTR_M19,RTR,2010s,0.55,27.28,26.99,0.214,-0.00314,165.54,1.21,1.1,0.021,0.0021
RTR_M20,RTR,2010s,0.55,27.25,26.99,0.214,-0.00314,165.54,1.21,0.62,0.016,0.0016
RTR_M21,RTR,2010s,0.55,27.25,26.99,0.214,-0.00315,165.54,1.21,0.93,0.022,0.0022
RTR_M22,RTR,2010s,0.57,27.51,26.99,0.214,-0.00315,165.54,1.21,1.34,0.019,0.0019
RTR_M23,RTR,2010s,0.41,27.12,26.99,0.214,-0.00315,165.54,1.21,0.67,0.017,0.0017
RTR_M24,RTR,2010s,0.58,27.2,26.99,0.214,-0.00315,165.54,1.21,1.76,0.022,0.0022
RTR_M25,RTR,2010s,0.58,27.2,26.99,0.214,-0.00315,165.54,1.21,1.52,0.028,0.0028
RTR_M26,RTR,2010s,0.58,27.25,26.99,0.214,-0.00316,165.54,1.21,2.09,0.039,0.0039
RTR_M27,RTR,2010s,0.5,27.19,26.99,0.214,-0.00316,165.54,1.21,2.48,0.034,0.0034
RTR_M28,RTR,2010s,0.5,27.13,26.99,0.214,-0.00317,165.54,1.21,,,
RTR_M29,RTR,2010s,0.5,27.13,26.99,0.214,-0.00317,165.54,1.21,4.69,0.089,0.0089
RTR_M31,RTR,2010s,0.49,26.71,26.99,0.214,-0.00317,165.54,1.21,2.41,0.039,0.0039
RTR_M32,RTR,2010s,0.49,26.67,26.99,0.214,-0.00317,165.54,1.21,0.8,0.016,0.0016
RTR_M33,RTR,2010s,0.54,26.68,26.99,0.214,-0.00317,165.54,1.21,2.83,0.043,0.0043
RTR_M34,RTR,2010s,0.56,26.59,26.99,0.214,-0.00317,165.54,1.21,,,
RTR_M35,RTR,2010s,0.56,26.59,26.99,0.214,-0.00317,165.54,1.21,1.75,0.034,0.0043
RTR_M37,RTR,2010s,0.57,26.47,26.99,0.214,-0.00317,165.54,1.21,0.95,0.009,0.0009
RTR_M38,RTR,2010s,0.57,26.47,26.99,0.214,-0.00318,165.54,1.21,1.52,0.022,0.0022
RTR_M39,RTR,2010s,0.52,25.92,26.99,0.214,-0.00317,165.54,1.21,0.96,0.011,0.0011
RTR_M40,RTR,2010s,0.61,25.86,26.99,0.214,-0.00316,165.54,1.21,2.17,0.025,0.0025
RTR_M41,RTR,2010s,0.61,25.87,26.99,0.214,-0.00316,165.54,1.21,1.87,0.031,0.0031
RTR_M42,RTR,2010s,0.64,25.87,26.99,0.214,-0.00316,165.54,1.21,0.99,0.02,0.002
RTR_M44,RTR,2010s,0.67,25.72,26.99,0.214,-0.00315,165.54,1.21,0.83,0.017,0.0017
RTR_M45,RTR,2010s,0.68,25.68,26.99,0.214,-0.00314,165.54,1.21,1.32,0.019,0.0019
RTR_M46,RTR,2010s,0.68,25.68,26.99,0.214,-0.00313,165.54,1.21,1.75,0.018,0.0018
RTR_M47,RTR,2010s,0.66,25.45,26.99,0.214,-0.00311,165.54,1.21,1.48,0.013,0.0013
RTR_M48,RTR,2010s,0.66,25.45,26.99,0.214,-0.00311,165.54,1.21,3.43,0.032,0.0032
RTR_M49,RTR,2010s,0.64,25.35,26.99,0.214,-0.00309,165.54,1.21,1.16,0.01,0.001
RTR_M50,RTR,2010s,0.62,25.26,26.99,0.214,-0.00308,165.54,1.21,1.39,0.009,0.0009
RTR_M51,RTR,2010s,0.62,25.55,26.99,0.214,-0.00307,165.54,1.21,1.56,0.01,0.001
RTR_M52,RTR,2010s,0.62,25.0,26.99,0.214,-0.00305,165.54,1.21,1.46,0.009,0.0009
RTR_M53,RTR,2010s,0.63,24.97,26.99,0.214,-0.00305,165.54,1.21,1.51,0.018,0.0018
CR_M001,CR,2010s,0.13,19.53,26.99,0.214,-0.00286,165.54,1.21,1.16,0.029,0.0029
CR_M002,CR,2010s,0.13,19.53,26.99,0.214,-0.00286,165.54,1.21,1.11,0.02,0.002
CR_M003,CR,2010s,0.13,19.53,26.99,0.214,-0.00285,165.54,1.21,0.98,0.022,0.0022
CR_M004,CR,2010s,0.09,19.56,26.99,0.214,-0.00285,165.54,1.21,2.06,0.029,0.0029
CR_M005,CR,2010s,0.05,19.51,26.99,0.214,-0.00285,165.54,1.21,0.94,0.019,0.0019
CR_M006,CR,2010s,0.13,19.51,26.99,0.214,-0.00285,165.54,1.21,1.46,0.032,0.0032
CR_M007,CR,2010s,0.13,19.51,26.99,0.214,-0.00284,165.54,1.21,1.0,0.017,0.0017
CR_M029,CR,2010s,0.38,19.71,26.99,0.214,-0.00279,165.54,1.21,3.22,0.069,0.0069
CR_M030,CR,2010s,0.38,19.71,26.99,0.214,-0.00279,165.54,1.21,1.61,0.033,0.0041
CR_M031,CR,2010s,0.4,19.71,26.99,0.214,-0.00279,165.54,1.21,3.01,0.048,0.0048
CR_M032,CR,2010s,0.42,19.58,26.99,0.214,-0.00278,165.54,1.21,1.57,0.022,0.0022
CR_M033,CR,2010s,0.42,19.58,26.99,0.214,-0.00278,165.54,1.21,2.02,0.032,0.0032
CR_M034,CR,2010s,0.42,19.6,26.99,0.214,-0.00278,165.54,1.21,1.47,0.031,0.0031
CR_M035,CR,2010s,0.44,19.61,26.99,0.214,-0.00277,165.54,1.21,2.09,0.028,0.0028
CR_M036,CR,2010s,0.45,19.62,26.99,0.214,-0.00277,165.54,1.21,1.51,0.041,0.0041
CR_M037,CR,2010s,0.45,19.62,26.99,0.214,-0.00277,165.54,1.21,1.34,0.017,0.0017
CR_M038,CR,2010s,0.45,19.62,26.99,0.214,-0.00276,165.54,1.21,0.9,0.017,0.0017
CR_M039,CR,2010s,0.45,19.62,26.99,0.214,-0.00276,165.54,1.21,1.27,0.022,0.0022
CR_M040,CR,2010s,0.46,19.56,26.99,0.214,-0.00276,165.54,1.21,1.7,0.028,0.0028
CR_M041,CR,2010s,0.46,19.56,26.99,0.214,-0.00276,165.54,1.21,0.97,0.019,0.0024
CR_M042,CR,2010s,0.46,19.56,26.99,0.214,-0.00275,165.54,1.21,,,
CR_M043,CR,2010s,0.46,19.56,26.99,0.214,-0.00275,165.54,1.21,1.56,0.034,0.0034
CR_M044,CR,2010s,0.47,19.54,26.99,0.214,-0.00275,165.54,1.21,2.04,0.036,0.0036
CR_M045,CR,2010s,0.46,19.48,26.99,0.214,-0.00275,165.54,1.21,1.1,0.025,0.0025
CR_M046,CR,2010s,0.46,19.48,26.99,0.214,-0.00274,165.54,1.21,1.79,0.033,0.0033
CR_M047,CR,2010s,0.5,19.62,26.99,0.214,-0.00274,165.54,1.21,8.94,0.175,0.0221
CR_M048,CR,2010s,0.5,19.55,26.99,0.214,-0.00274,165.54,1.21,2.21,0.049,0.0049
CR_M049,CR,2010s,0.5,19.55,26.99,0.214,-0.00274,165.54,1.21,1.29,0.025,0.0025
CR_M050,CR,2010s,0.5,19.55,26.99,0.214,-0.00273,165.54,1.21,2.04,0.052,0.0052
CR_M051,CR,2010s,0.5,19.55,26.99,0.214,-0.00273,165.54,1.21,2.19,0.048,0.0048
CR_M052,CR,2010s,0.5,19.53,26.99,0.214,-0.00273,165.54,1.21,1.55,0.028,0.0028
CR_M053,CR,2010s,0.48,19.46,26.99,0.214,-0.00273,165.54,1.21,1.72,0.033,0.0033
CR_M054,CR,2010s,0.48,19.46,26.99,0.214,-0.00272,165.54,1.21,1.72,0.03,0.003
CR_M055,CR,2010s,0.48,19.46,26.99,0.214,-0.00272,165.54,1.21,1.49,0.025,0.0025
CR_M056,CR,2010s,0.52,19.52,26.99,0.214,-0.00271,165.54,1.21,1.5,0.025,0.0025
CR_M057,CR,2010s,0.52,19.52,26.99,0.214,-0.00271,165.54,1.21,3.08,0.056,0.0056
CR_M058,CR,2010s,0.51,19.45,26.99,0.214,-0.00271,165.54,1.21,1.45,0.028,0.0028
CR_M059,CR,2010s,0.51,19.45,26.99,0.214,-0.00271,165.54,1.21,1.19,0.024,0.0024
CR_M060,CR,2010s,0.51,19.45,26.99,0.214,-0.00271,165.54,1.21,1.22,0.017,0.0017
CR_M061,CR,2010s,0.51,19.45,26.99,0.214,-0.0027,165.54,1.21,1.28,0.024,0.0024
CR_M073,CR,2010s,0.53,19.28,26.99,0.214,-0.00267,165.54,1.21,3.74,0.059,0.0059
CR_M074,CR,2010s,0.58,19.47,26.99,0.214,-0.00267,165.54,1.21,2.05,0.032,0.0032
CR_M075,CR,2010s,0.54,19.29,26.99,0.214,-0.00266,165.54,1.21,2.79,0.044,0.0044
CR_M076,CR,2010s,0.55,19.29,26.99,0.214,-0.00266,165.54,1.21,1.39,0.027,0.0027
CR_M077,CR,2010s,0.61,19.48,26.99,0.214,-0.00266,165.54,1.21,1.75,0.034,0.0034
CR_M078,CR,2010s,0.6,19.49,26.99,0.214,-0.00265,165.54,1.21,1.39,0.028,0.0028
CR_M079,CR,2010s,0.62,19.56,26.99,0.214,-0.00265,165.54,1.21,4.2,0.07,0.007
CR_M084,CR,2010s,0.68,19.62,26.99,0.214,-0.00262,165.54,1.21,4.75,0.074,0.0074
CR_M085,CR,2010s,0.67,19.62,26.99,0.214,-0.00261,165.54,1.21,,,
CR_M086,CR,2010s,0.67,19.62,26.99,0.214,-0.00261,165.54,1.21,3.84,0.061,0.0061
CR_M087,CR,2010s,0.54,19.48,26.99,0.214,-0.00259,165.54,1.21,2.12,0.017,0.0022
CR_M088,CR,2010s,0.54,19.54,26.99,0.214,-0.00259,165.54,1.21,2.7,0.037,0.0037
CR_M089,CR,2010s,0.62,19.78,26.99,0.214,-0.00259,165.54,1.21,1.98,0.029,0.0036
CR_M090,CR,2010s,0.56,19.64,26.99,0.214,-0.00258,165.54,1.21,3.22,0.039,0.0039
CR_M091,CR,2010s,0.61,19.83,26.99,0.214,-0.00258,165.54,1.21,,,
CR_M092,CR,2010s,0.61,19.83,26.99,0.214,-0.00258,165.54,1.21,1.28,0.018,0.0018
CR_M104,CR,2010s,1.4,22.64,26.99,0.214,-0.00241,165.54,1.21,2.67,0.03,0.003
CR_M107,CR,2010s,1.48,22.97,26.99,0.214,-0.00237,165.54,1.21,2.09,0.023,0.0023
CR_M108,CR,2010s,1.5,23.15,26.99,0.214,-0.00237,165.54,1.21,1.43,0.019,0.0019
CR_M109,CR,2010s,1.5,23.08,26.99,0.214,-0.00236,165.54,1.21,4.42,0.042,0.0053
CR_M111,CR,2010s,1.52,23.29,26.99,0.214,-0.00236,165.54,1.21,3.46,0.025,0.0025
CR_M112,CR,2010s,1.52,23.29,26.99,0.214,-0.00235,165.54,1.21,5.49,0.067,0.0067
CR_M113,CR,2010s,1.53,23.29,26.99,0.214,-0.00235,165.54,1.21,3.84,0.047,0.0047
CR_M114,CR,2010s,1.54,23.28,26.99,0.214,-0.00235,165.54,1.21,4.19,0.067,0.0067
CR_M115,CR,2010s,1.54,23.45,26.99,0.214,-0.00235,165.54,1.21,1.72,0.027,0.0034
CR_M116,CR,2010s,1.57,23.73,26.99,0.214,-0.00235,165.54,1.21,1.91,0.02,0.002
CR_M117,CR,2010s,1.57,23.62,26.99,0.214,-0.00234,165.54,1.21,3.53,0.055,0.0055
CR_M118,CR,2010s,1.58,23.75,26.99,0.214,-0.00234,165.54,1.21,2.22,0.037,0.0037
CR_M119,CR,2010s,1.58,23.75,26.99,0.214,-0.00233,165.54,1.21,1.93,0.036,0.0036
CR_M120,CR,2010s,1.62,23.83,26.99,0.214,-0.00233,165.54,1.21,2.07,0.029,0.0029
CR_M121,CR,2010s,1.61,23.82,26.99,0.214,-0.00233,165.54,1.21,1.67,0.012,0.0012
CR_M122,CR,2010s,1.61,23.78,26.99,0.214,-0.00233,165.54,1.21,1.87,0.03,0.003
CR_M123,CR,2010s,1.63,23.93,26.99,0.214,-0.00233,165.54,1.21,2.39,0.037,0.0037
CR_M124,CR,2010s,1.66,24.04,26.99,0.214,-0.00233,165.54,1.21,1.48,0.019,0.0019
PR_M001,PR,2010s,2.63,32.85,8.1,0.171,-0.00833,1360.75,132.06,4.15,0.118,0.0149
PR_M002,PR,2010s,2.64,32.89,8.1,0.171,-0.00835,1360.75,132.06,5.84,0.157,0.0198
PR_M003,PR,2010s,2.68,32.89,8.1,0.171,-0.00836,1360.75,132.06,9.77,0.248,0.0312
PR_M004,PR,2010s,2.7,33.09,8.1,0.171,-0.00838,1360.75,132.06,7.86,0.196,0.0247
PR_M005,PR,2010s,2.71,33.13,8.1,0.171,-0.00838,1360.75,132.06,3.24,0.065,0.0065
PR_M006,PR,2010s,2.66,32.89,8.1,0.171,-0.00839,1360.75,132.06,5.01,0.126,0.0126
PR_M007,PR,2010s,2.66,32.88,8.1,0.171,-0.0084,1360.75,132.06,3.21,0.081,0.0081
PR_M008,PR,2010s,2.73,33.12,8.1,0.171,-0.00842,1360.75,132.06,4.2,0.081,0.0081
PR_M009,PR,2010s,2.73,33.12,8.1,0.171,-0.00844,1360.75,132.06,4.53,0.104,0.0104
PR_M010,PR,2010s,2.73,33.15,8.1,0.171,-0.00846,1360.75,132.06,4.51,0.1,0.01
PR_M011,PR,2010s,2.73,33.15,8.1,0.171,-0.00848,1360.75,132.06,2.14,0.053,0.0053
PR_M012,PR,2010s,2.73,33.37,8.1,0.171,-0.00851,1360.75,132.06,4.48,0.096,0.0096
PR_M013,PR,2010s,2.73,33.37,8.1,0.171,-0.00852,1360.75,132.06,3.38,0.097,0.0097
PR_M014,PR,2010s,2.73,33.37,8.1,0.171,-0.00852,1360.75,132.06,6.51,0.164,0.0164
PR_M015,PR,2010s,2.74,33.36,8.1,0.171,-0.00854,1360.75,132.06,6.82,0.179,0.0179
PR_M016,PR,2010s,2.71,33.29,8.1,0.171,-0.00855,1360.75,132.06,3.02,0.08,0.008
PR_M017,PR,2010s,2.71,33.29,8.1,0.171,-0.00858,1360.75,132.06,4.35,0.113,0.0113
PR_M018,PR,2010s,2.77,33.42,8.1,0.171,-0.00868,1360.75,132.06,2.14,0.044,0.0044
PR_M019,PR,2010s,2.77,33.42,8.1,0.171,-0.0087,1360.75,132.06,,,
PR_M020,PR,2010s,2.72,33.46,8.1,0.171,-0.00876,1360.75,132.06,2.73,0.064,0.0064
PR_M021,PR,2010s,2.72,33.46,8.1,0.171,-0.00881,1360.75,132.06,2.15,0.038,0.0038
PR_M022,PR,2010s,2.78,33.6,8.1,0.171,-0.00885,1360.75,132.06,4.68,0.093,0.0093
PR_M023,PR,2010s,2.78,33.61,8.1,0.171,-0.00887,1360.75,132.06,7.91,0.156,0.0156
PR_M024,PR,2010s,2.78,33.79,8.1,0.171,-0.00887,1360.75,132.06,4.61,0.099,0.0099
PR_M025,PR,2010s,2.72,33.7,8.1,0.171,-0.00885,1360.75,132.06,3.91,0.082,0.0082
PR_M026,PR,2010s,2.72,33.7,8.1,0.171,-0.00886,1360.75,132.06,4.43,0.104,0.0104
PR_M027,PR,2010s,2.72,33.7,8.1,0.171,-0.00887,1360.75,132.06,2.9,0.077,0.0077
PR_M028,PR,2010s,2.71,33.94,8.1,0.171,-0.00888,1360.75,132.06,6.63,0.156,0.0156
PR_M029,PR,2010s,2.71,33.94,8.1,0.171,-0.00889,1360.75,132.06,,,
PR_M030,PR,2010s,2.71,33.94,8.1,0.171,-0.0089,1360.75,132.06,,,
PR_M031,PR,2010s,2.71,33.94,8.1,0.171,-0.00891,1360.75,132.06,,,
PR_M032,PR,2010s,2.75,34.11,8.1,0.171,-0.00893,1360.75,132.06,,,
PR_M033,PR,2010s,2.75,34.11,8.1,0.171,-0.00893,1360.75,132.06,,,
PR_M034,PR,2010s,2.75,34.11,8.1,0.171,-0.00895,1360.75,132.06,,,
PR_M035,PR,2010s,2.74,34.25,8.1,0.171,-0.00899,1360.75,132.06,,,
PR_M036,PR,2010s,2.74,34.25,8.1,0.171,-0.00902,1360.75,132.06,2.16,0.052,0.0052
PR_M037,PR,2010s,2.74,34.25,8.1,0.171,-0.00904,1360.75,132.06,2.09,0.047,0.0047
PR_M038,PR,2010s,2.74,34.28,8.1,0.171,-0.00906,1360.75,132.06,1.06,0.013,0.0013
PR_M039,PR,2010s,2.75,34.63,8.1,0.171,-0.00908,1360.75,132.06,6.71,0.132,0.0132
PR_M040,PR,2010s,2.75,34.63,8.1,0.171,-0.0091,1360.75,132.06,2.68,0.055,0.0055
