basin_id,export_ene,export_feb,export_mar,export_abr,export_may,export_jun,export_jul,export_ago,export_sep,export_oct,export_nov,export_dic
3482,1.23,6.93,0.7,0.2,0.14,0.04,0.05,0.04,0.08,0.04,0.06,1.83
3483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3485,0.0,0.0,0.0,0.0,0.38,0.82,0.16,0.14,0.18,0.03,0.0,0.0
3486,0.17,0.07,0.06,0.14,0.38,0.94,1.08,0.3,0.16,0.06,0.04,0.03
3487,0.03,0.02,0.01,0.03,0.06,0.16,0.2,0.08,0.04,0.02,0.01,0.01
3488,0.09,0.04,0.04,0.08,0.19,0.6,0.54,0.2,0.11,0.04,0.03,0.02
3489,0.01,0.01,0.01,0.04,0.03,0.01,0.02,0.04,0.02,0.02,0.01,0.01
3490,0.0,0.0,0.0,0.0,0.03,0.21,0.06,0.02,0.04,0.02,0.02,0.01
3491,0.0,0.0,0.0,0.0,0.06,0.26,0.11,0.04,0.07,0.04,0.06,0.02
3492,0.0,0.0,0.0,0.0,0.05,0.23,0.08,0.04,0.04,0.02,0.02,0.01
3493,0.01,0.0,0.0,0.0,0.11,0.07,0.02,0.05,0.06,0.02,0.0,0.0
3494,0.0,0.0,0.0,0.0,0.0,0.12,0.15,0.04,0.01,0.0,0.0,0.0
3495,0.01,0.18,0.27,0.44,2.35,6.4,0.91,0.32,0.13,0.03,0.12,0.03
3496,0.05,0.05,0.05,0.29,0.1,0.05,0.05,0.07,0.05,0.04,0.05,0.03
3497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.01,0.0,0.0
3498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,2.43,0.02,0.01,0.01,0.01,0.02,1.39,0.65,0.03,0.02,0.03,0.02
3501,41.38,0.22,0.06,0.0,0.0,0.0,93.73,32.05,0.45,0.03,1.97,1.18
3502,0.01,0.02,0.02,0.03,0.03,0.04,0.03,0.03,0.03,0.02,0.01,0.01
3503,2.44,2.58,2.06,1.7,1.39,7.16,5.91,4.1,8.16,7.38,5.37,4.12
3504,29.38,22.93,7.87,13.38,3.84,3.2,1.59,1.08,1.21,2.65,7.58,19.88
3505,0.0,0.01,0.01,0.01,0.01,0.01,0.54,1.25,0.1,0.06,0.03,0.02
3506,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.02,0.02,0.02,0.02
3507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.01,0.0,0.0
3508,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3510,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
3511,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0
3512,1.41,0.92,1.23,0.82,0.87,3.64,3.93,3.05,3.46,3.33,3.43,3.0
3513,0.05,0.06,0.09,0.07,0.08,0.23,0.38,0.4,0.42,0.24,0.13,0.07
3514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.01,0.0,0.0
3518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3519,0.02,0.03,0.04,0.05,0.05,0.08,0.07,0.07,0.05,0.04,0.02,0.02
3520,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0
3521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.0,0.0
3522,0.04,0.03,0.05,0.02,0.01,0.01,0.0,0.01,0.01,0.01,0.02,0.03
3523,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0,0.0,0.0
3530,0.59,0.52,0.51,0.4,0.28,0.18,0.01,0.31,0.24,0.31,0.32,0.59
3534,0.0,0.0,0.0,0.0,0.01,0.0,0.09,0.01,0.0,0.0,0.0,0.0
3536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.0
3538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3539,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3540,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0
3542,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.02,0.0,0.0
3543,0.1,0.0,0.0,0.0,0.0,0.0,0.33,0.01,0.0,0.0,0.0,0.01
3544,0.01,0.01,0.01,0.02,0.02,0.1,0.07,0.07,0.1,0.04,0.04,0.03
3545,0.1,0.05,0.05,0.1,0.19,2.54,2.39,0.75,0.88,0.28,0.11,0.06
3546,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
3547,0.0,0.0,0.0,0.01,0.03,0.02,0.01,0.01,0.0,0.0,0.0,0.0
3548,0.0,0.0,0.0,0.0,0.0,0.11,0.07,0.02,0.01,0.0,0.0,0.0
3549,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.01,0.01,0.0,0.0,0.0
3550,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
3551,0.0,0.0,0.0,0.0,0.28,0.49,0.16,0.08,0.18,0.05,0.06,0.01
3552,0.0,0.0,0.0,0.0,0.0,0.02,0.14,0.01,0.0,0.0,0.0,0.0
3553,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.0,0.01,0.0,0.0,0.0
3555,1.02,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.01
3556,0.09,0.12,0.16,0.3,0.1,0.26,0.64,0.59,0.92,1.07,0.25,0.13
3557,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.17,0.03,0.01,0.0
3558,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.01,0.0,0.0
3559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0
3560,0.51,4.94,2.83,0.12,2.0,0.17,1.12,0.11,0.64,0.9,0.2,0.13
3563,0.01,0.01,0.02,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.03
3564,0.0,0.0,0.0,0.01,0.01,0.02,0.04,0.06,0.09,0.06,0.01,0.01
3565,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.04,0.03,0.01,0.05,0.0
3566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3569,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.01,0.0,0.0
3570,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3571,0.02,0.02,0.03,0.04,0.03,0.05,0.08,0.08,0.12,0.1,0.05,0.05
3572,0.0,0.0,0.01,0.03,0.01,0.04,0.12,0.11,0.18,0.12,0.02,0.01
3574,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.02,0.0,0.0
3575,0.0,0.0,0.0,0.0,0.0,0.19,0.07,0.03,0.01,0.0,0.0,0.0
3576,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.0
3577,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.02,0.0,0.0,0.0,0.0
3579,0.01,0.02,0.04,0.09,0.05,0.08,0.16,0.16,0.14,0.23,0.05,0.03
3580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3581,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0
3582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3584,0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.04,0.04,0.01,0.01
3585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0
3587,0.52,0.3,0.79,1.28,2.13,0.93,0.68,0.79,0.42,0.39,0.63,0.49
3589,0.01,0.01,0.01,0.01,0.01,0.25,0.03,0.06,0.03,0.03,0.01,0.01
3591,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.01,0.0,0.0,0.0
3592,0.05,0.07,0.05,0.02,0.01,0.01,0.0,0.01,0.03,0.0,0.12,0.12
3593,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.01,0.0,0.0
3594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0
3596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0
3597,0.21,0.64,0.93,0.29,0.58,0.08,0.1,0.05,0.23,0.5,0.19,0.07
3598,1.7,0.7,0.62,2.78,1.42,0.76,0.15,0.12,0.1,0.24,0.85,1.51
3599,0.32,0.16,0.16,0.33,0.17,0.02,0.01,0.01,0.01,0.03,0.19,0.41
3600,1.03,0.05,0.04,0.05,0.06,0.06,3.32,0.78,0.05,0.04,0.33,0.38
3601,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.02,0.04,0.05,0.01,0.01
3602,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0
3603,0.0,0.0,0.0,0.0,0.0,0.8,0.38,0.42,0.17,0.0,0.0,0.0
3604,0.0,0.03,0.06,0.06,0.18,0.47,0.06,0.05,0.15,0.01,0.01,0.01
3605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0
3606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.02,0.01,0.0
3607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
3608,0.1,0.05,0.11,0.06,0.12,0.03,0.02,0.06,0.03,0.09,0.08,0.15
3609,0.05,0.05,0.05,0.02,0.15,0.02,0.32,0.46,0.31,0.01,0.09,0.13
3610,0.01,0.03,0.05,0.08,0.1,0.15,0.18,0.09,0.08,0.02,0.02,0.01
3611,0.01,0.01,0.02,0.02,0.03,0.03,0.06,0.06,0.06,0.07,0.03,0.01
3612,0.31,0.36,1.76,2.0,0.74,0.65,2.34,1.45,3.73,0.64,0.59,0.21
3613,0.01,0.0,0.01,0.01,0.01,0.08,0.02,0.03,0.02,0.01,0.01,0.01
3615,0.0,0.0,0.0,0.01,0.03,0.01,0.01,0.01,0.0,0.0,0.0,0.0
3616,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0
3618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0
3619,0.07,0.28,1.15,1.2,3.7,4.9,0.24,0.32,1.87,0.15,0.07,0.13
3620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3621,0.0,0.0,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.0
3622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0
3623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0
3624,0.03,0.01,0.03,0.03,0.06,0.06,0.01,0.04,0.02,0.04,0.04,0.04
3625,0.01,0.01,0.02,0.02,0.01,0.02,0.03,0.03,0.04,0.01,0.0,0.0
3626,0.02,0.05,0.21,0.33,0.69,0.71,0.47,0.4,0.45,0.08,0.08,0.03
3627,0.07,0.07,0.09,0.07,0.07,0.05,0.03,0.03,0.03,0.02,0.02,0.03
3628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
3630,0.0,0.0,0.0,0.0,0.0,0.11,0.03,0.01,0.01,0.0,0.0,0.0
3631,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.01,0.0,0.0,0.0,0.0
3632,0.1,0.06,0.34,0.21,0.15,0.11,0.64,0.44,0.32,0.01,0.02,0.03
3633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3635,0.16,0.06,0.38,0.29,0.39,0.22,0.14,0.17,0.1,0.28,0.23,0.12
3636,0.08,0.04,0.16,0.21,0.39,0.24,0.22,0.19,0.13,0.24,0.22,0.21
3638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0
3640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0
3642,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.03,0.08
3643,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.01,0.01,0.01,0.0,0.0
3644,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0
3645,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.01,0.01,0.01,0.0,0.0
3648,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
3649,0.02,0.01,0.03,0.03,0.05,0.04,0.02,0.02,0.01,0.01,0.01,0.01
3650,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,0.0
3651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
3652,0.08,0.07,0.19,0.1,0.12,0.09,0.07,0.08,0.06,0.08,0.06,0.06
3653,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.0
3654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3656,0.14,0.22,0.22,0.12,0.14,0.08,0.11,0.21,0.07,0.03,0.03,0.1
3657,2.77,19.57,42.35,76.19,57.2,51.33,28.78,4.77,35.64,34.43,5.58,10.63
3658,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0
3659,0.02,0.03,0.13,0.16,0.05,0.06,0.1,0.12,0.19,0.06,0.01,0.01
3660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
3661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0
3667,0.04,0.08,0.17,0.17,0.06,0.01,0.0,0.0,0.01,0.04,0.14,0.31
3669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3670,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
3671,0.0,0.0,0.0,0.01,0.37,0.23,0.11,0.09,0.07,0.02,0.01,0.01
3672,0.0,0.0,0.0,0.0,0.0,0.17,0.02,0.03,0.02,0.01,0.0,0.0
3673,0.04,0.01,0.11,0.57,0.33,0.85,0.9,0.17,1.02,0.02,0.09,0.03
3674,0.01,0.0,0.02,0.12,0.06,0.11,0.29,0.07,0.11,0.01,0.01,0.01
3676,0.02,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.02
3677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3679,0.02,0.02,0.09,0.05,0.02,0.0,0.03,0.01,0.03,0.04,0.02,0.01
3680,0.23,0.11,0.64,0.07,0.08,0.01,0.09,0.03,0.27,0.16,0.15,0.01
3681,0.01,0.01,0.04,0.13,0.1,0.08,0.06,0.04,0.03,0.04,0.02,0.01
3682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3683,0.0,0.0,0.0,0.01,0.01,0.05,0.11,0.02,0.01,0.0,0.0,0.0
3684,0.0,0.0,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.0,0.0
3685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3686,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3687,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3688,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3690,0.01,0.01,0.03,0.01,0.01,0.02,0.02,0.03,0.02,0.01,0.01,0.01
3691,0.18,0.04,0.44,0.07,0.05,0.0,0.08,0.03,0.19,0.18,0.07,0.01
3692,0.0,0.0,0.01,0.02,0.02,0.02,0.16,0.1,0.03,0.02,0.01,0.01
3693,0.05,0.04,0.19,0.25,0.31,0.24,0.14,0.2,0.19,0.17,0.07,0.03
3694,0.05,0.02,0.06,0.05,0.14,0.28,0.25,0.16,0.04,0.06,0.03,0.02
3695,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.01,0.02,0.01,0.0,0.0
3696,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.01,0.01,0.01,0.0,0.0
3697,0.0,0.0,0.0,0.0,0.02,0.13,0.03,0.01,0.01,0.01,0.0,0.0
3698,0.0,0.0,0.0,0.0,0.06,0.27,0.06,0.04,0.03,0.02,0.01,0.02
3699,0.01,0.01,0.01,0.01,0.02,0.07,0.03,0.02,0.02,0.01,0.01,0.02
3700,0.0,0.0,0.02,0.06,0.05,0.11,0.14,0.07,0.08,0.01,0.0,0.0
3701,0.0,0.0,0.0,0.01,0.01,0.03,0.06,0.02,0.05,0.0,0.0,0.0
3702,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.0,0.01,0.01
3703,0.05,0.06,0.07,0.02,0.03,0.04,0.02,0.03,0.02,0.01,0.01,0.0
3704,0.02,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3706,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
3707,0.01,0.0,0.14,0.02,0.07,0.37,0.11,0.22,0.15,0.0,0.06,0.18
3708,0.0,0.0,0.0,0.0,0.01,0.03,0.11,0.02,0.01,0.0,0.0,0.0
3709,0.05,0.03,0.08,0.06,0.15,0.54,0.26,0.14,0.05,0.06,0.06,0.03
3710,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0
3711,0.01,0.01,0.03,0.03,0.02,0.01,0.02,0.04,0.05,0.02,0.03,0.01
3713,0.0,0.0,0.01,0.04,0.03,0.02,0.09,0.07,0.03,0.01,0.01,0.0
3715,0.0,0.0,0.0,0.02,0.02,0.02,0.03,0.03,0.01,0.0,0.0,0.0
3717,0.0,0.0,0.01,0.02,0.02,0.12,0.25,0.03,0.13,0.01,0.0,0.0
3718,0.0,0.0,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.0,0.0,0.0
3719,0.01,0.01,0.06,0.19,0.17,0.49,0.91,0.09,0.48,0.03,0.03,0.01
3720,0.85,0.84,0.92,2.8,0.64,1.7,3.04,1.45,2.07,0.86,0.45,0.46
3722,0.0,0.0,0.01,0.02,0.05,0.03,0.15,0.05,0.04,0.01,0.0,0.0
3724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3725,0.0,0.0,0.0,0.01,0.02,0.01,0.03,0.03,0.02,0.0,0.0,0.0
3726,0.01,0.02,0.03,0.03,0.01,0.02,0.02,0.03,0.02,0.02,0.03,0.01
3728,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
3729,0.14,0.07,0.0,0.01,0.01,0.04,0.0,0.03,0.07,0.21,0.53,0.02
3730,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.09,0.14,0.36,0.34,0.18
3731,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0
3732,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3733,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0
3734,0.1,0.13,0.32,0.31,0.2,0.23,0.29,0.37,0.39,0.28,0.2,0.13
3735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01
3736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.03,0.01
3737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3738,0.0,0.0,0.0,0.01,0.01,0.02,0.02,0.02,0.01,0.0,0.0,0.0
3740,0.01,0.01,0.03,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01
3742,0.06,0.09,0.35,0.41,0.74,3.79,1.68,4.1,2.11,0.14,0.27,1.11
3744,0.0,0.0,0.0,0.0,0.0,0.37,0.65,0.15,0.07,0.0,0.0,0.0
3745,0.0,0.0,0.0,0.0,0.01,0.1,1.43,0.41,0.01,0.0,0.0,0.0
3746,0.07,0.03,0.04,0.23,0.42,1.05,0.84,0.59,0.09,0.1,0.03,0.03
3747,0.03,0.01,0.03,0.07,0.1,0.23,0.18,0.12,0.03,0.05,0.02,0.01
3748,0.08,0.03,0.07,0.13,0.23,0.3,0.2,0.28,0.06,0.11,0.05,0.03
3749,0.05,0.04,0.17,0.76,1.62,1.27,1.4,0.26,1.05,0.48,0.16,0.07
3750,0.01,0.01,0.03,0.12,0.17,0.11,0.29,0.12,0.12,0.05,0.02,0.01
3751,0.59,0.66,4.99,12.15,12.01,13.37,13.26,7.82,9.98,5.9,1.53,1.03
3752,9.56,6.14,31.08,13.52,2.14,0.6,2.8,1.21,1.7,10.94,5.66,3.38
3753,0.03,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.02,0.02
3754,0.0,0.0,0.0,0.01,0.03,0.01,0.01,0.07,0.02,0.09,0.06,0.0
3755,0.01,0.01,0.02,0.02,0.06,0.03,0.1,0.32,0.09,0.14,0.14,0.01
3756,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01
3757,0.0,0.0,0.01,0.05,0.02,0.03,0.05,0.07,0.03,0.01,0.0,0.0
3758,0.35,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.03,0.02
3760,0.88,0.41,0.42,0.6,0.8,0.18,7.76,0.71,0.52,0.65,0.33,0.01
3761,0.01,0.0,0.01,0.02,0.01,0.0,0.01,0.02,0.0,0.01,0.0,0.0
3762,7.77,3.78,3.64,8.96,10.42,6.71,12.63,9.85,6.06,14.48,7.85,5.47
3765,0.05,0.06,0.08,0.07,0.03,0.05,0.04,0.05,0.1,0.04,0.06,0.05
3766,0.0,0.0,0.0,0.01,0.01,0.08,0.53,0.15,0.02,0.0,0.0,0.0
3767,0.03,0.03,0.03,0.04,0.04,0.46,0.19,0.08,0.04,0.03,0.03,0.03
3768,0.02,0.01,0.08,0.04,0.04,0.02,0.01,0.02,0.08,0.03,0.02,0.01
3769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3770,0.01,0.01,0.02,0.05,0.02,0.02,0.05,0.08,0.05,0.01,0.0,0.0
3771,0.18,0.02,2.14,2.71,1.4,0.13,0.07,0.08,0.05,0.04,0.78,4.61
3772,0.51,0.31,1.41,2.98,1.11,0.55,0.32,0.59,0.63,0.59,0.33,3.24
3773,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.1,0.0
3774,0.06,0.06,0.04,0.03,0.04,0.07,0.04,0.07,0.07,0.07,0.09,0.1
3775,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.0
3776,0.02,0.01,0.05,0.04,0.18,0.47,0.17,0.6,0.53,0.08,0.02,0.31
3777,0.1,0.02,0.04,0.01,0.01,0.0,0.06,0.01,0.01,0.02,0.04,0.0
3778,0.02,0.01,0.05,0.11,0.12,0.07,0.19,0.16,0.19,0.02,0.05,0.02
3779,0.01,0.02,0.06,0.15,0.14,0.05,0.79,0.15,0.28,0.08,0.02,0.01
3780,0.04,0.03,0.08,0.14,0.06,0.05,0.16,0.26,0.2,0.03,0.02,0.03
3781,0.0,0.0,0.01,0.01,0.01,0.01,0.04,0.05,0.03,0.0,0.0,0.0
3782,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3783,0.06,0.06,0.08,0.1,0.12,0.06,0.02,0.04,0.03,0.04,0.02,0.02
3784,0.0,0.0,0.01,0.02,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0
3785,0.03,0.03,0.13,0.23,0.13,0.13,0.09,0.16,0.1,0.04,0.02,0.17
3786,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.04,0.01,0.04,0.01,0.0
3787,0.03,0.01,0.02,0.01,0.02,0.0,0.05,0.01,0.01,0.01,0.01,0.0
3788,0.5,0.17,0.23,0.08,0.12,0.0,0.31,0.06,0.04,0.11,0.09,0.0
3789,0.2,0.16,0.18,0.37,0.5,0.53,0.98,0.77,0.44,0.24,0.1,0.1
3790,0.01,0.03,0.09,0.09,0.06,0.04,0.02,0.03,0.03,0.01,0.01,0.01
3791,0.0,0.0,0.0,0.0,0.0,0.15,0.01,0.02,0.03,0.03,0.0,0.0
3792,0.01,0.01,0.02,0.04,0.04,0.05,0.14,0.15,0.03,0.02,0.01,0.01
3793,0.01,0.01,0.04,0.09,0.08,0.07,0.12,0.11,0.16,0.04,0.02,0.01
3794,0.78,0.46,1.27,0.18,0.23,0.28,0.1,0.13,0.16,0.25,0.18,0.29
3795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3797,0.41,0.35,0.53,0.34,0.27,0.31,1.08,1.03,0.73,1.03,0.75,0.45
3798,0.0,0.0,0.01,0.01,0.01,0.01,0.03,0.02,0.01,0.01,0.0,0.0
3799,0.02,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800,0.01,0.02,0.35,0.22,0.09,0.01,0.0,0.01,0.0,0.01,0.02,0.16
3801,0.03,0.0,0.23,0.37,0.14,0.0,0.0,0.0,0.0,0.0,0.11,0.25
3803,0.01,0.01,0.02,0.06,0.1,0.04,0.06,0.11,0.05,0.03,0.01,0.01
3805,0.0,0.0,0.02,0.04,0.03,0.02,0.05,0.05,0.03,0.02,0.01,0.0
3806,0.01,0.01,0.05,0.14,0.08,0.06,0.13,0.18,0.09,0.03,0.01,0.01
3807,0.03,0.02,0.09,0.25,0.13,0.09,0.22,0.15,0.14,0.05,0.01,0.02
