species,taxonomic_class,country,iucn_red_list,adult_body_mass_g,gen_length_y,price_cpi_eur
Lanius excubitor,Aves,Spain,LC,6398333334.0,,95.44488309657
Lanius excubitor,Aves,Estonia,LC,6398333334.0,,36.2863977285218
Lanius excubitor,Aves,Slovak Republic,LC,6398333334.0,,2192.49080129097
Lanius excubitor,Aves,Ukraine,LC,6398333334.0,,48.0939091207717
Lanius excubitor,Aves,Latvia,LC,6398333334.0,,918.874207412924
Lanius excubitor excubitor,Aves,Russian Federation,,6398333334.0,,267.486803204951
Lanius excubitoroides,Aves,Hungary,LC,5375.0,,82.2256010229816
Lanius isabellinus,Aves,Hungary,LC,285.0,,82.2256010229816
Lanius meridionalis,Aves,Spain,VU,6345.0,,150.0
Lanius meridionalis,Aves,Spain,VU,6345.0,,312.945698944839
Lanius meridionalis,Aves,Hungary,VU,6345.0,,82.2256010229816
Lanius minor,Aves,Spain,LC,46925.0,,217.653904349785
Lanius minor,Aves,Hungary,LC,46925.0,,205.564002557454
Lanius minor,Aves,Spain,LC,46925.0,,79.7518178687677
Lanius minor,Aves,Croatia,LC,46925.0,,845.17837919828
Lanius minor,Aves,Spain,LC,46925.0,,6258.91397889678
Lanius minor,Aves,Serbia,LC,46925.0,,513.566450019447
Lanius minor,Aves,Slovak Republic,LC,46925.0,,3288.73620193645
Lanius nubicus,Aves,Hungary,LC,228.0,,82.2256010229816
Lanius nubicus,Aves,Serbia,LC,228.0,,513.566450019447
Lanius schach,Aves,Hungary,LC,506.0,,82.2256010229816
Lanius senator,Aves,Spain,NT,36.0,,79.7518178687677
Lanius senator,Aves,Spain,NT,36.0,,104.315232981613
Lanius senator,Aves,Spain,NT,36.0,,95.44488309657
Lanius senator,Aves,Hungary,NT,36.0,,205.564002557454
Lanius senator,Aves,Croatia,NT,36.0,,375.634835199236
Lanius senator,Aves,Spain,NT,36.0,,3000.0
Lanius senator,Aves,Spain,NT,36.0,,38.5550475372294
Lanius senator,Aves,Slovak Republic,NT,36.0,,3288.73620193645
Lanius senator,Aves,Armenia,NT,36.0,,47.5427802715736
Lanius senator,Aves,Ukraine,NT,36.0,,48.0939091207717
Larus argentatus,Aves,Spain,LC,1085.0,,75.2562159259618
Larus argentatus,Aves,Spain,LC,1085.0,,20.0
Larus argentatus,Aves,Spain,LC,1085.0,,47.722441548285
Larus argentatus,Aves,Hungary,LC,1085.0,,41.1128005114908
Larus argentatus,Aves,Slovak Republic,LC,1085.0,,548.122700322742
Larus argentatus,Aves,Spain,LC,1085.0,,40.129435975592
Larus armenicus,Aves,Hungary,LC,871.0,,82.2256010229816
Larus armenicus,Aves,Armenia,LC,871.0,,95.0855605431472
Larus cachinnans,Aves,Croatia,LC,10895.0,,250.423223466157
Larus cachinnans,Aves,Spain,LC,10895.0,,97.6875220608422
Larus cachinnans,Aves,Spain,LC,10895.0,,112.884323888943
Larus cachinnans,Aves,Spain,LC,10895.0,,104.431383886264
Larus cachinnans,Aves,Hungary,LC,10895.0,,4.11128005114908
Larus cachinnans,Aves,Spain,LC,10895.0,,47.722441548285
Larus cachinnans,Aves,Slovak Republic,LC,10895.0,,548.122700322742
Larus cachinnans,Aves,Spain,LC,10895.0,,40.129435975592
Larus canus,Aves,Spain,LC,41575.0,,286.33464928971
Larus canus,Aves,Spain,LC,41575.0,,312.945698944839
Larus canus,Aves,Hungary,LC,41575.0,,41.1128005114908
Larus canus,Aves,Spain,LC,41575.0,,752.562159259618
Larus canus,Aves,Spain,LC,41575.0,,771.100950744589
Larus canus,Aves,Croatia,LC,41575.0,,751.269670398471
Larus canus,Aves,Spain,LC,41575.0,,108.826952174892
Larus canus,Aves,Spain,LC,41575.0,,450.0
Larus canus,Aves,Finland,LC,41575.0,,106.607810481172
Larus canus,Aves,Spain,LC,41575.0,,797.518178687677
Larus canus,Aves,Slovak Republic,LC,41575.0,,1096.24540064548
Larus canus,Aves,North Macedonia,LC,41575.0,,574.721756413222
Larus delawarensis,Aves,Hungary,LC,5185.0,,41.1128005114908
Larus delawarensis,Aves,Slovak Republic,LC,5185.0,,548.122700322742
Larus fuscus,Aves,Spain,LC,101025.0,,450.0
Larus fuscus,Aves,Spain,LC,101025.0,,104.431383886264
Larus fuscus,Aves,Finland,LC,101025.0,,799.030817170761
Larus fuscus,Aves,Hungary,LC,101025.0,,41.1128005114908
Larus fuscus,Aves,Spain,LC,101025.0,,75.2562159259618
Larus fuscus,Aves,Spain,LC,101025.0,,94.3166918849068
Larus fuscus,Aves,Spain,LC,101025.0,,97.6875220608422
Larus fuscus,Aves,Croatia,LC,101025.0,,375.634835199236
Larus fuscus,Aves,Slovak Republic,LC,101025.0,,548.122700322742
Larus fuscus,Aves,Estonia,LC,101025.0,,9.07159943213044
Larus glaucoides,Aves,Hungary,LC,863.0,,41.1128005114908
Larus glaucoides thayeri,Aves,Hungary,LC,1012625.0,,82.2256010229816
Larus hyperboreus,Aves,Hungary,LC,16055.0,,41.1128005114908
Larus hyperboreus,Aves,Slovak Republic,LC,16055.0,,548.122700322742
Larus ichthyaetus,Aves,Russian Federation,LC,14235.0,,267.486803204951
Larus ichthyaetus,Aves,Ukraine,LC,14235.0,,48.0939091207717
Larus marinus,Aves,Spain,LC,16585.0,,286.33464928971
Larus marinus,Aves,Spain,LC,16585.0,,225.768647777885
Larus marinus,Aves,Hungary,LC,16585.0,,41.1128005114908
Larus marinus,Aves,Spain,LC,16585.0,,358.883180409454
Larus marinus,Aves,Spain,LC,16585.0,,312.945698944839
Larus marinus,Aves,Spain,LC,16585.0,,217.653904349785
Larus marinus,Aves,Spain,LC,16585.0,,450.0
Larus marinus,Aves,Slovak Republic,LC,16585.0,,548.122700322742
Larus melanocephalus,Aves,Serbia,LC,256.0,,1027.13290003889
Larus michahellis,Aves,Spain,LC,10895.0,,20.0
Larus michahellis,Aves,Slovak Republic,LC,10895.0,,548.122700322742
Larus michahellis,Aves,Spain,LC,10895.0,,3.15892323664267
Larus minutus,Aves,Moldova,LC,1185.0,,534.843289948754
Larus minutus,Aves,Estonia,LC,1185.0,,9.07159943213044
Larus relictus,Aves,Russian Federation,VU,3915.0,,267.486803204951
Larus ridibundus,Aves,Spain,LC,2716666667.0,,40.129435975592
Larus ridibundus,Aves,Spain,LC,2716666667.0,,3.15892323664267
Larus saundersi,Aves,Russian Federation,VU,1965.0,,1337.43401602475
Larus smithsonianus,Aves,Hungary,LC,1085.0,,82.2256010229816
Leiothlypis peregrina,Aves,Hungary,LC,955.0,,82.2256010229816
Lemmus lemmus,Mammalia,Finland,LC,6881.0,0.8437850787132101,70.7200326954306
Leptoptilos crumenifer,Aves,Hungary,LC,6400.0,,82.2256010229816
Lepus capensis,Mammalia,Spain,LC,2202555.0,2.867287282683094,80.8902200054617
Lepus capensis,Mammalia,Spain,LC,2202555.0,2.867287282683094,2.72891313417636
Lepus capensis,Mammalia,Spain,LC,2202555.0,2.867287282683094,139.241845181686
Lepus capensis,Mammalia,Spain,LC,2202555.0,2.867287282683094,21.7653904349785
Lepus capensis,Mammalia,Spain,LC,2202555.0,2.867287282683094,199.243818279175
Lepus capensis,Mammalia,Spain,LC,2202555.0,2.867287282683094,199.243818279175
Lepus castroviejoi,Mammalia,Spain,VU,282241.0,2.867287282683094,637.049519389605
Lepus europaeus,Mammalia,Spain,LC,367333.0,1.998631074606434,79.7518178687677
Lepus europaeus,Mammalia,Spain,LC,367333.0,1.998631074606434,637.049519389605
Lepus europaeus,Mammalia,Romania,LC,367333.0,1.998631074606434,241.283192896085
Lepus europaeus,Mammalia,Montenegro,LC,367333.0,1.998631074606434,273.310008128185
Lepus europaeus,Mammalia,North Macedonia,LC,367333.0,1.998631074606434,57.4721756413222
Lepus europaeus,Mammalia,Croatia,LC,367333.0,1.998631074606434,222.389677215709
Lepus europaeus,Mammalia,Bulgaria,LC,367333.0,1.998631074606434,110.834944722429
Lepus europaeus,Mammalia,Finland,LC,367333.0,1.998631074606434,105.939372501468
Lepus europaeus,Mammalia,Slovenia,LC,367333.0,1.998631074606434,381.110444432077
Lepus europaeus,Mammalia,Ukraine,LC,367333.0,1.998631074606434,281.488986772088
Lepus europaeus,Mammalia,Hungary,LC,367333.0,1.998631074606434,214.304611685506
Lepus europaeus,Mammalia,Slovak Republic,LC,367333.0,1.998631074606434,222.747345348261
Lepus europaeus,Mammalia,Moldova,LC,367333.0,1.998631074606434,445.702741623961
Lepus europaeus,Mammalia,Spain,LC,367333.0,1.998631074606434,157.287321997614
Lepus europaeus,Mammalia,Bosnia and Herzegovina,LC,367333.0,1.998631074606434,587.566599023797
Lepus europaeus,Mammalia,Kosovo,LC,367333.0,1.998631074606434,2051.83394047464
Lepus europaeus,Mammalia,Georgia,LC,367333.0,1.998631074606434,0.894103421488815
Lepus europaeus,Mammalia,Lithuania,LC,367333.0,1.998631074606434,349.708516316286
Lepus europaeus,Mammalia,Serbia,LC,367333.0,1.998631074606434,357.593756527647
Lepus europaeus,Mammalia,Switzerland,LC,367333.0,1.998631074606434,112.012845580902
Lepus europaeus,Mammalia,Switzerland,LC,367333.0,1.998631074606434,101.164831127023
Lepus europaeus,Mammalia,Switzerland,LC,367333.0,1.998631074606434,125.803874657773
Lepus europaeus,Mammalia,Switzerland,LC,367333.0,1.998631074606434,134.363338227133
Lepus europaeus,Mammalia,Switzerland,LC,367333.0,1.998631074606434,621.554010977794
Lepus europaeus,Mammalia,Latvia,LC,367333.0,1.998631074606434,117.339737798139
Lepus europaeus,Mammalia,Switzerland,LC,367333.0,1.998631074606434,138.177105995825
Lepus europaeus,Mammalia,Spain,LC,367333.0,1.998631074606434,314.574643995227
Lepus granatensis,Mammalia,Spain,LC,232394.0,2.867287282683094,637.049519389605
Lepus granatensis,Mammalia,Spain,LC,232394.0,2.867287282683094,71.25
Lepus granatensis,Mammalia,Spain,LC,232394.0,2.867287282683094,58.9665670839965
Lepus granatensis,Mammalia,Spain,LC,232394.0,2.867287282683094,79.2028341623527
Lepus timidus,Mammalia,Hungary,LC,3027715.0,2.867287282683094,82.2256010229816
Lepus timidus,Mammalia,Finland,LC,3027715.0,2.867287282683094,211.878745002935
Lepus timidus,Mammalia,Ukraine,LC,3027715.0,2.867287282683094,698.700858897409
Lepus timidus,Mammalia,Latvia,LC,3027715.0,2.867287282683094,117.339737798139
Lepus timidus,Mammalia,Lithuania,LC,3027715.0,2.867287282683094,1017.96192972987
Lepus timidus,Mammalia,Switzerland,LC,3027715.0,2.867287282683094,67.4432207513489
Lepus timidus,Mammalia,Switzerland,LC,3027715.0,2.867287282683094,134.363338227133
Leucophaeus atricilla atricilla,Aves,Hungary,LC,308.0,,82.2256010229816
Leucophaeus pipixcan,Aves,Hungary,LC,280.0,,41.1128005114908
Leucopleurus acutus,Mammalia,Russian Federation,NE,18651755.0,12.72536988364134,241.250551318769
Limnocorax flavirostra,Aves,Hungary,LC,2035.0,,82.2256010229816
Limnodromus griseus,Aves,Hungary,LC,110375.0,,82.2256010229816
Limnodromus scolopaceus,Aves,Hungary,LC,108125.0,,41.1128005114908
Limnodromus semipalmatus,Aves,Russian Federation,NT,19875.0,,668.717008012376
Limosa haemastica,Aves,Hungary,LC,2555.0,,82.2256010229816
Limosa lapponica,Aves,Spain,NT,3115.0,,450.0
Limosa lapponica,Aves,Spain,NT,3115.0,,312.945698944839
Limosa lapponica,Aves,Spain,NT,3115.0,,286.33464928971
Limosa lapponica,Aves,Romania,NT,3115.0,,289.539831475302
Limosa lapponica,Aves,Finland,NT,3115.0,,1420.73379116492
Limosa lapponica,Aves,Spain,NT,3115.0,,358.883180409454
Limosa lapponica,Aves,Croatia,NT,3115.0,,1502.53934079694
Limosa lapponica,Aves,Hungary,NT,3115.0,,41.1128005114908
Limosa lapponica,Aves,Slovak Republic,NT,3115.0,,3288.73620193645
Limosa lapponica,Aves,Estonia,NT,3115.0,,9.07159943213044
Limosa limosa,Aves,Finland,NT,3065.0,,799.030817170761
Limosa limosa,Aves,Hungary,NT,3065.0,,411.128005114908
Limosa limosa,Aves,Romania,NT,3065.0,,53.6184873102411
Limosa limosa,Aves,Spain,NT,3065.0,,358.883180409454
Limosa limosa,Aves,Spain,NT,3065.0,,286.33464928971
Limosa limosa,Aves,Spain,NT,3065.0,,231.330285223377
Limosa limosa,Aves,Spain,NT,3065.0,,450.0
Limosa limosa,Aves,Croatia,NT,3065.0,,751.269670398471
Limosa limosa,Aves,Spain,NT,3065.0,,312.945698944839
Limosa limosa,Aves,Serbia,NT,3065.0,,1027.13290003889
Limosa limosa,Aves,Estonia,NT,3065.0,,18.1431988642609
Limosa limosa,Aves,Slovak Republic,NT,3065.0,,32887.3620193645
Limosa limosa,Aves,Armenia,NT,3065.0,,190.171121086294
Limosa limosa,Aves,Latvia,NT,3065.0,,918.874207412924
Linaria cannabina,Aves,Slovak Republic,LC,1895.0,,328.873620193645
Linaria cannabina,Aves,Spain,LC,1895.0,,36.2756507249641
Linaria cannabina,Aves,Spain,LC,1895.0,,19.088976619314
Linaria cannabina,Aves,Spain,LC,1895.0,,30.0
Linaria cannabina,Aves,Spain,LC,1895.0,,75.2562159259618
Linaria cannabina,Aves,Hungary,LC,1895.0,,41.1128005114908
Linaria cannabina,Aves,Finland,LC,1895.0,,52.7761438025602
Linaria cannabina,Aves,Spain,LC,1895.0,,104.315232981613
Linaria cannabina,Aves,Spain,LC,1895.0,,75.2562159259618
Linaria cannabina,Aves,Croatia,NE,1895.0,,125.211611733079
Linaria cannabina,Aves,Spain,LC,1895.0,,52.9722242587591
Linaria flavirostris,Aves,Slovak Republic,LC,154.0,,548.122700322742
Linaria flavirostris,Aves,Hungary,LC,154.0,,41.1128005114908
Linaria flavirostris,Aves,Finland,LC,154.0,,354.655686353204
Locustella certhiola,Aves,Hungary,LC,15.0,,82.2256010229816
Locustella fasciolata,Aves,Hungary,LC,2715.0,,82.2256010229816
Locustella fluviatilis,Aves,Croatia,LC,18025.0,,375.634835199236
Locustella fluviatilis,Aves,Hungary,LC,18025.0,,205.564002557454
Locustella fluviatilis,Aves,Finland,LC,18025.0,,265.991764764903
Locustella fluviatilis,Aves,Slovak Republic,LC,18025.0,,548.122700322742
Locustella lanceolata,Aves,Hungary,LC,1145.0,,82.2256010229816
Locustella luscinioides,Aves,Spain,LC,1475.0,,312.945698944839
Locustella luscinioides,Aves,Spain,LC,1475.0,,181.378253624821
Locustella luscinioides,Aves,Spain,LC,1475.0,,65.1250147072281
Locustella luscinioides,Aves,Spain,LC,1475.0,,4000.0
Locustella luscinioides,Aves,Spain,LC,1475.0,,95.44488309657
Locustella luscinioides,Aves,Croatia,LC,1475.0,,751.269670398471
Locustella luscinioides,Aves,Spain,LC,1475.0,,48.7346458135899
Locustella luscinioides,Aves,Spain,LC,1475.0,,38.5550475372294
Locustella luscinioides,Aves,Finland,LC,1475.0,,124.551699374042
Locustella luscinioides,Aves,Hungary,LC,1475.0,,205.564002557454
Locustella luscinioides,Aves,Armenia,LC,1475.0,,38.0342242172589
Locustella luscinioides,Aves,Slovak Republic,LC,1475.0,,548.122700322742
Locustella luscinioides,Aves,Latvia,LC,1475.0,,918.874207412924
Locustella naevia,Aves,Spain,LC,133.0,,150.0
Locustella naevia,Aves,Finland,LC,133.0,,52.7761438025602
Locustella naevia,Aves,Spain,LC,133.0,,38.5550475372294
Locustella naevia,Aves,Hungary,LC,133.0,,205.564002557454
Locustella naevia,Aves,Croatia,LC,133.0,,375.634835199236
Locustella naevia,Aves,Spain,LC,133.0,,104.315232981613
Locustella naevia,Aves,Spain,LC,133.0,,95.44488309657
Locustella naevia,Aves,Slovak Republic,LC,133.0,,548.122700322742
Locustella pryeri,Aves,Russian Federation,NT,14375.0,,267.486803204951
Lophodytes cucullatus,Aves,Hungary,NE,6135.0,,82.2256010229816
Lophophanes cristatus,Aves,Spain,LC,11075.0,,150.0
Lophophanes cristatus,Aves,Slovak Republic,LC,11075.0,,548.122700322742
Lophophanes cristatus,Aves,Spain,LC,11075.0,,38.5550475372294
Lophophanes cristatus,Aves,Spain,LC,11075.0,,79.7518178687677
Lophophanes cristatus,Aves,Spain,LC,11075.0,,104.315232981613
Lophophanes cristatus,Aves,Finland,LC,11075.0,,17.9438888928705
Lophophanes cristatus,Aves,Croatia,LC,11075.0,,250.423223466157
Lophophanes cristatus,Aves,Spain,LC,11075.0,,95.44488309657
Lophophanes cristatus,Aves,Hungary,LC,11075.0,,41.1128005114908
Lophortyx californica,Aves,Spain,NE,1715.0,,40.129435975592
Loxia curvirostra,Aves,Croatia,LC,395.0,,375.634835199236
Loxia curvirostra,Aves,Hungary,LC,395.0,,41.1128005114908
Loxia curvirostra,Aves,Spain,LC,395.0,,900.0
Loxia curvirostra,Aves,Spain,LC,395.0,,79.7518178687677
Loxia curvirostra,Aves,Spain,LC,395.0,,104.315232981613
Loxia curvirostra,Aves,Spain,LC,395.0,,75.2562159259618
Loxia curvirostra,Aves,Finland,LC,395.0,,35.8877777857409
Loxia curvirostra,Aves,Spain,LC,395.0,,572.66929857942
Loxia curvirostra,Aves,Spain,LC,395.0,,38.5550475372294
Loxia curvirostra,Aves,Slovak Republic,LC,395.0,,548.122700322742
Loxia curvirostra,Aves,Armenia,LC,395.0,,28.5256681629442
Loxia leucoptera,Aves,Hungary,LC,298.0,,41.1128005114908
Loxia leucoptera,Aves,Finland,LC,298.0,,533.039052405858
Loxia leucoptera,Aves,Slovak Republic,LC,298.0,,1096.24540064548
Loxia pytyopsittacus,Aves,Hungary,LC,5325.0,,82.2256010229816
Loxia pytyopsittacus,Aves,Finland,LC,5325.0,,70.7200326954306
Loxia scotica,Aves,Hungary,LC,40925.0,,82.2256010229816
Lullula arborea,Aves,Croatia,LC,269.0,,375.634835199236
Lullula arborea,Aves,Spain,LC,269.0,,38.5550475372294
Lullula arborea,Aves,Spain,LC,269.0,,150.0
Lullula arborea,Aves,Spain,LC,269.0,,79.7518178687677
Lullula arborea,Aves,Spain,LC,269.0,,104.315232981613
Lullula arborea,Aves,Spain,LC,269.0,,112.884323888943
Lullula arborea,Aves,Hungary,LC,269.0,,205.564002557454
Lullula arborea,Aves,Spain,LC,269.0,,108.826952174892
Lullula arborea,Aves,Finland,LC,269.0,,1065.02258193566
Lullula arborea,Aves,Spain,LC,269.0,,95.44488309657
Lullula arborea,Aves,Slovak Republic,LC,269.0,,1096.24540064548
Lullula arborea,Aves,Estonia,LC,269.0,,9.07159943213044
Lullula arborea,Aves,Serbia,LC,269.0,,308.139870011668
Lullula arborea,Aves,Latvia,LC,269.0,,918.874207412924
Luscinia calliope,Aves,Hungary,LC,2115.0,,82.2256010229816
Luscinia cyane,Aves,Hungary,LC,1465.0,,82.2256010229816
Luscinia luscinia,Aves,Finland,LC,25.0,,265.991764764903
Luscinia luscinia,Aves,Hungary,LC,25.0,,411.128005114908
Luscinia luscinia,Aves,Slovak Republic,LC,25.0,,1096.24540064548
Luscinia luscinia,Aves,Croatia,NE,25.0,,375.634835199236
Luscinia megarhynchos,Aves,Spain,LC,1993333333.0,,150.512431851924
Luscinia megarhynchos,Aves,Spain,LC,1993333333.0,,95.44488309657
Luscinia megarhynchos,Aves,Hungary,LC,1993333333.0,,41.1128005114908
Luscinia megarhynchos,Aves,Spain,LC,1993333333.0,,79.7518178687677
Luscinia megarhynchos,Aves,Spain,LC,1993333333.0,,104.315232981613
Luscinia megarhynchos,Aves,Spain,LC,1993333333.0,,150.0
Luscinia megarhynchos,Aves,Serbia,LC,1993333333.0,,102.713290003889
Luscinia megarhynchos,Aves,Slovak Republic,LC,1993333333.0,,548.122700322742
Luscinia megarhynchos,Aves,Croatia,NE,1993333333.0,,93.9087087998089
Luscinia svecica,Aves,Spain,LC,173.0,,104.315232981613
Luscinia svecica,Aves,Spain,LC,173.0,,38.5550475372294
Luscinia svecica,Aves,Spain,LC,173.0,,65.1250147072281
Luscinia svecica,Aves,Spain,LC,173.0,,150.512431851924
Luscinia svecica,Aves,Spain,LC,173.0,,95.44488309657
Luscinia svecica,Aves,Spain,LC,173.0,,48.7346458135899
Luscinia svecica,Aves,Finland,LC,173.0,,142.495588266912
Luscinia svecica,Aves,Spain,LC,173.0,,150.0
Luscinia svecica,Aves,Hungary,LC,173.0,,205.564002557454
Luscinia svecica,Aves,Spain,LC,173.0,,79.7518178687677
Luscinia svecica,Aves,Slovak Republic,LC,173.0,,5481.22700322742
Luscinia svecica,Aves,Estonia,LC,173.0,,9.07159943213044
Luscinia svecica,Aves,Moldova,LC,173.0,,891.405483247923
Luscinia svecica,Aves,Latvia,LC,173.0,,918.8742074129244
Luscinia svecica,Aves,Croatia,NE,173.0,,751.269670398471
Lutra lutra,Mammalia,Spain,NT,7809345.0,7.591956422568104,6258.91397889678
Lutra lutra,Mammalia,Spain,NT,7809345.0,7.591956422568104,2170.83382357427
Lutra lutra,Mammalia,Spain,NT,7809345.0,7.591956422568104,13924.1845181685
Lutra lutra,Mammalia,Spain,NT,7809345.0,7.591956422568104,4785.10907212606
Lutra lutra,Mammalia,Spain,NT,7809345.0,7.591956422568104,2356.88056236873
Lutra lutra,Mammalia,Spain,NT,7809345.0,7.591956422568104,3129.45698944839
Lutra lutra,Mammalia,Spain,NT,7809345.0,7.591956422568104,3084.40380297835
Lutra lutra,Mammalia,Spain,NT,7809345.0,7.591956422568104,4000.0
Lutra lutra,Mammalia,Croatia,NT,7809345.0,7.591956422568104,4695.43543999045
Lutra lutra,Mammalia,Spain,NT,7809345.0,7.591956422568104,2902.05205799713
Lutra lutra,Mammalia,Spain,NT,7809345.0,7.591956422568104,5267.93511481733
Lutra lutra,Mammalia,Hungary,NT,7809345.0,7.591956422568104,1027.82001278727
Lutra lutra,Mammalia,Romania,NT,7809345.0,7.591956422568104,2144.73949240964
Lutra lutra,Mammalia,Spain,NT,7809345.0,7.591956422568104,2545.1968825752
Lutra lutra,Mammalia,Spain,NT,7809345.0,7.591956422568104,181.927542278424
Lutra lutra,Mammalia,Serbia,NT,7809345.0,7.591956422568104,2567.83225009724
Lutra lutra,Mammalia,Finland,NT,7809345.0,7.591956422568104,1271.27247001761
Lutra lutra,Mammalia,Slovak Republic,NT,7809345.0,7.591956422568104,2192.49080129097
Lutra lutra,Mammalia,Armenia,NT,7809345.0,7.591956422568104,950.855605431472
Lutra lutra,Mammalia,Moldova,NT,7809345.0,7.591956422568104,713.124386598338
Lutra lutra,Mammalia,North Macedonia,NT,7809345.0,7.591956422568104,34483.3053847933
Lutra lutra,Mammalia,Belarus,NT,7809345.0,7.591956422568104,1338.93030324962
Lutra lutra,Mammalia,Estonia,NT,7809345.0,7.591956422568104,362.863977285218
Lutra lutra,Mammalia,Russian Federation,NT,7809345.0,7.591956422568104,378.226677236558
Lutra lutra,Mammalia,Kosovo,NT,7809345.0,7.591956422568104,2279.81548941627
Lutra lutra,Mammalia,Serbia,NT,7809345.0,7.591956422568104,3575.93756527647
Lutra lutra,Mammalia,Bosnia and Herzegovina,NT,7809345.0,7.591956422568104,1762.69979707139
Lutra lutra,Mammalia,Ukraine,NT,7809345.0,7.591956422568104,1201.41612687409
Lutra lutra,Mammalia,Latvia,NT,7809345.0,7.591956422568104,918.874207412924
Lutra lutra,Mammalia,Lithuania,NT,7809345.0,7.591956422568104,2035.92385945974
Lutra lutra,Mammalia,Switzerland,NT,7809345.0,7.591956422568104,6718.16691135665
Lutra lutra meridionalis,Mammalia,Russian Federation,,7809345.0,7.591956422568104,1069.9472128198
Lymnocryptes minimus,Aves,Spain,LC,52.0,,101.5718220299
Lymnocryptes minimus,Aves,Spain,LC,52.0,,637.049519389605
Lymnocryptes minimus,Aves,Romania,LC,52.0,,101.875125889458
Lymnocryptes minimus,Aves,Spain,LC,52.0,,47.722441548285
Lymnocryptes minimus,Aves,Spain,LC,52.0,,225.768647777885
Lymnocryptes minimus,Aves,Spain,LC,52.0,,75.0
Lymnocryptes minimus,Aves,Spain,LC,52.0,,192.775237686147
Lymnocryptes minimus,Aves,Croatia,LC,52.0,,1001.69289386463
Lymnocryptes minimus,Aves,Spain,LC,52.0,,225.768647777885
Lymnocryptes minimus,Aves,Spain,LC,52.0,,48.7346458135899
Lymnocryptes minimus,Aves,Spain,LC,52.0,,358.883180409454
Lymnocryptes minimus,Aves,Hungary,LC,52.0,,41.1128005114908
Lymnocryptes minimus,Aves,Spain,LC,52.0,,312.945698944839
Lymnocryptes minimus,Aves,Finland,LC,52.0,,621.702973994159
