sciName,order,family,genus,BioRealm,DOMESTICATED_large,extinct,Synanthropy_level_simple,WildMeat,Traded_all,Traded_legal,Traded_illegal,Traded_all_live,Traded_all_product,timeTraded_all_1980_2019,Zoonose_vector_1,ZOONOTIC_NB_all,Zoonose_virus_vector_1,ZOONOTIC_NB_viruses,PhyloDist_Homosapiens_mean,pubs_pubmed_all_log,pubs_X
Leopoldamys_sabanus,RODENTIA,MURIDAE,Leopoldamys,multiple,no,0,no,yes,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698054702231,2.484906649788,0.06839033700792085
Leopoldamys_siporanus,RODENTIA,MURIDAE,Leopoldamys,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698053804391,0,0
Limnomys_bryophilus,RODENTIA,MURIDAE,Limnomys,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698052273231,0,0
Limnomys_sibuanus,RODENTIA,MURIDAE,Limnomys,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698052273231,0,0
Margaretamys_beccarii,RODENTIA,MURIDAE,Margaretamys,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698052676841,0,0
Margaretamys_christinae,RODENTIA,MURIDAE,Margaretamys,Australoceania,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698049881581,0,0
Margaretamys_elegans,RODENTIA,MURIDAE,Margaretamys,Australoceania,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698048465176,0.6931471805599453,0
Margaretamys_parvus,RODENTIA,MURIDAE,Margaretamys,Australoceania,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698049415436,0.6931471805599453,0.02323705875925246
Maxomys_alticola,RODENTIA,MURIDAE,Maxomys,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698055894901,0,0
Maxomys_baeodon,RODENTIA,MURIDAE,Maxomys,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698056400281,0,0
Maxomys_bartelsii,RODENTIA,MURIDAE,Maxomys,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698056106581,0.6931471805599453,0.02323705875925246
Maxomys_dollmani,RODENTIA,MURIDAE,Maxomys,Australoceania,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698051480436,0,0
Maxomys_hellwaldii,RODENTIA,MURIDAE,Maxomys,Australoceania,no,0,no,yes,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698051467836,0,0
Maxomys_hylomyoides,RODENTIA,MURIDAE,Maxomys,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698054785096,0,0
Maxomys_inas,RODENTIA,MURIDAE,Maxomys,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698054831131,0,0
Maxomys_inflatus,RODENTIA,MURIDAE,Maxomys,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698054935036,0,0
Maxomys_moi,RODENTIA,MURIDAE,Maxomys,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698054086811,0.6931471805599453,0
Maxomys_musschenbroekii,RODENTIA,MURIDAE,Maxomys,Australoceania,no,0,no,yes,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698054619986,1.6094379124341,0.04828952233593779
Maxomys_ochraceiventer,RODENTIA,MURIDAE,Maxomys,Indomalaya,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698053227681,0,0
Maxomys_pagensis,RODENTIA,MURIDAE,Maxomys,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698060322631,0,0
Maxomys_panglima,RODENTIA,MURIDAE,Maxomys,Indomalaya,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698057914931,1.6094379124341,0.04828952233593779
Maxomys_rajah,RODENTIA,MURIDAE,Maxomys,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698059850116,1.791759469228055,0.04931333494885793
Maxomys_surifer,RODENTIA,MURIDAE,Maxomys,Indomalaya,no,0,yes,no,yes,yes,no,no,yes,0,Zoonotic,1,NotZoonotic,0,150.4698054221631,2.639057329615258,0.09506718005220575
Maxomys_tajuddinii,RODENTIA,MURIDAE,Maxomys,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698054530886,0,0
Maxomys_wattsi,RODENTIA,MURIDAE,Maxomys,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698054917731,0,0
Maxomys_whiteheadi,RODENTIA,MURIDAE,Maxomys,Indomalaya,no,0,yes,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698053592086,2.302585092994046,0.0603331948538738
Melasmothrix_naso,RODENTIA,MURIDAE,Melasmothrix,Australoceania,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698054582231,0,0
Micromys_erythrotis,RODENTIA,MURIDAE,Micromys,multiple,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698054874431,1.09861228866811,0
Micromys_minutus,RODENTIA,MURIDAE,Micromys,Palearctic,no,0,yes,no,yes,yes,no,yes,yes,0,Zoonotic,4,Zoonotic,3,150.4698054874431,4.51085950651685,0.1503601409824889
Nesokia_bunnii,RODENTIA,MURIDAE,Nesokia,Palearctic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698054606011,0,0
Nesokia_indica,RODENTIA,MURIDAE,Nesokia,multiple,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698054606011,3.784189633918261,0.123868688430338
Nesoromys_ceramicus,RODENTIA,MURIDAE,Nesoromys,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698048949521,0,0
Niviventer_andersoni,RODENTIA,MURIDAE,Niviventer,Palearctic,no,0,no,no,no,no,no,no,no,0,Zoonotic,1,NotZoonotic,0,150.4698057155551,1.386294361119891,0.03336980389342549
Niviventer_brahma,RODENTIA,MURIDAE,Niviventer,multiple,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698054480926,0.6931471805599453,0
Niviventer_bukit,RODENTIA,MURIDAE,Niviventer,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698057155551,0,0
Niviventer_cameroni,RODENTIA,MURIDAE,Niviventer,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698057126506,0,0
Niviventer_confucianus,RODENTIA,MURIDAE,Niviventer,multiple,no,0,no,no,no,no,no,no,no,0,Zoonotic,3,Zoonotic,1,150.4698054555051,3.610917912644224,0.1261527719792284
Niviventer_coninga,RODENTIA,MURIDAE,Niviventer,Palearctic,no,0,no,no,no,no,no,no,no,0,Zoonotic,1,NotZoonotic,0,150.4698056268801,0,0
Niviventer_cremoriventer,RODENTIA,MURIDAE,Niviventer,Indomalaya,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698054348991,1.09861228866811,0
Niviventer_culturatus,RODENTIA,MURIDAE,Niviventer,Palearctic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698055593751,0,0
Niviventer_eha,RODENTIA,MURIDAE,Niviventer,multiple,no,0,no,yes,no,no,no,no,no,0,Zoonotic,1,NotZoonotic,0,150.4698054435526,0.6931471805599453,0.02323705875925246
Niviventer_excelsior,RODENTIA,MURIDAE,Niviventer,Palearctic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698056969701,1.09861228866811,0
Niviventer_fengi,RODENTIA,MURIDAE,Niviventer,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698057155551,0,0
Niviventer_fraternus,RODENTIA,MURIDAE,Niviventer,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698056736926,0,0
Niviventer_fulvescens,RODENTIA,MURIDAE,Niviventer,multiple,no,0,yes,no,yes,yes,no,no,yes,0,Zoonotic,1,NotZoonotic,0,150.4698053816451,2.833213344056216,0.1098642763694524
Niviventer_gladiusmaculus,RODENTIA,MURIDAE,Niviventer,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698057155551,0,0
Niviventer_hinpoon,RODENTIA,MURIDAE,Niviventer,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698054875486,0,0
Niviventer_huang,RODENTIA,MURIDAE,Niviventer,Palearctic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698057155551,0,0
Niviventer_lepturus,RODENTIA,MURIDAE,Niviventer,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698054653626,0,0
Niviventer_lotipes,RODENTIA,MURIDAE,Niviventer,Palearctic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698057155551,0.6931471805599453,0
Niviventer_mekongis,RODENTIA,MURIDAE,Niviventer,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698057155551,0,0
Niviventer_niviventer,RODENTIA,MURIDAE,Niviventer,Palearctic,no,0,no,no,no,no,no,no,no,0,Zoonotic,2,NotZoonotic,0,150.46980540315,1.791759469228055,0.07082051609058544
Niviventer_pianmaensis,RODENTIA,MURIDAE,Niviventer,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698057155551,0,0
Niviventer_rapit,RODENTIA,MURIDAE,Niviventer,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698054607001,0,0
Niviventer_sacer,RODENTIA,MURIDAE,Niviventer,Palearctic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698057155551,0.6931471805599453,0
Niviventer_tenaster,RODENTIA,MURIDAE,Niviventer,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698056931586,0,0
Palawanomys_furvus,RODENTIA,MURIDAE,Palawanomys,Indomalaya,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698049656781,0,0
Papagomys_armandvillei,RODENTIA,MURIDAE,Papagomys,Australoceania,no,0,no,yes,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698043122351,0,0
Paucidentomys_vermidax,RODENTIA,MURIDAE,Paucidentomys,Australoceania,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698054767276,0,0
Paulamys_naso,RODENTIA,MURIDAE,Paulamys,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698053015766,0,0
Rattus_adustus,RODENTIA,MURIDAE,Rattus,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698051788471,0,0
Rattus_andamanensis,RODENTIA,MURIDAE,Rattus,multiple,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698051973561,2.397895272798371,0.08418651693295329
Rattus_arfakiensis,RODENTIA,MURIDAE,Rattus,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698051788471,0,0
Rattus_argentiventer,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,no,no,yes,yes,yes,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698051157246,3.465735902799727,0.1398173802230823
Rattus_arrogans,RODENTIA,MURIDAE,Rattus,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.469805108695,0,0
Rattus_baluensis,RODENTIA,MURIDAE,Rattus,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.469805127928,0,0
Rattus_blangorum,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698049229336,0,0
Rattus_bontanus,RODENTIA,MURIDAE,Rattus,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698052413621,0,0
Rattus_burrus,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698049189435,0,0
Rattus_colletti,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698054637781,1.386294361119891,0
Rattus_detentus,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,yes,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698051788471,0,0
Rattus_elaphinus,RODENTIA,MURIDAE,Rattus,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698052396591,0,0
Rattus_enganus,RODENTIA,MURIDAE,Rattus,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698050586751,0,0
Rattus_everetti,RODENTIA,MURIDAE,Rattus,Indomalaya,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698051116831,1.6094379124341,0.04828952233593779
Rattus_exulans,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,yes,no,yes,yes,no,no,yes,0,Zoonotic,4,Zoonotic,4,150.4698051999216,4.59511985013459,0.1548537627646851
Rattus_facetus,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698051788471,0,0
Rattus_feliceus,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698049419371,0,0
Rattus_fuscipes,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,no,no,yes,yes,no,no,yes,0,Zoonotic,2,Zoonotic,1,150.4698048340121,3.988984046564275,0.1068937575311637
Rattus_giluwensis,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698049815161,0,0
Rattus_hainaldi,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698050632021,0,0
Rattus_hoffmanni,RODENTIA,MURIDAE,Rattus,Indomalaya,no,0,no,yes,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698051646951,1.09861228866811,0
Rattus_hoogerwerfi,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698051757121,0,0
Rattus_jobiensis,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,yes,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.469805217238,0,0
Rattus_koopmani,RODENTIA,MURIDAE,Rattus,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698049729555,0,0
Rattus_korinchi,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698053134932,0.6931471805599453,0
Rattus_leucopus,RODENTIA,MURIDAE,Rattus,multiple,no,0,yes,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698051009186,1.6094379124341,0.04828952233593779
Rattus_losea,RODENTIA,MURIDAE,Rattus,Indomalaya,no,0,yes,no,no,no,no,no,no,0,Zoonotic,3,Zoonotic,2,150.469805065193,4.07753744390572,0.1714503611297006
Rattus_lugens,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698052725306,0,0
Rattus_lutreola,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,no,no,no,no,no,no,no,0,Zoonotic,1,Zoonotic,1,150.4698049530241,2.302585092994046,0.06908668760658772
Rattus_macleari,RODENTIA,MURIDAE,Rattus,Indomalaya,no,1,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698050700297,1.09861228866811,0.03023633288979501
Rattus_marmosurus,RODENTIA,MURIDAE,Rattus,Indomalaya,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.469805175642,0,0
Rattus_mindorensis,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698050756586,0,0
Rattus_mollicomulus,RODENTIA,MURIDAE,Rattus,Palearctic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698053035941,0,0
Rattus_montanus,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698050614383,0,0
Rattus_mordax,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,yes,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698050189311,0,0
Rattus_morotaiensis,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,yes,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698048889476,0,0
Rattus_nativitatis,RODENTIA,MURIDAE,Rattus,Indomalaya,no,1,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698050903491,0,0
Rattus_nikenii,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698050708073,0,0
Rattus_niobe,RODENTIA,MURIDAE,Rattus,multiple,no,0,yes,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698049392786,1.09861228866811,0.03023633288979501
Rattus_nitidus,RODENTIA,MURIDAE,Rattus,multiple,no,0,yes,no,no,no,no,no,no,0,Zoonotic,3,Zoonotic,2,150.4698049106136,2.564949357461537,0.1039701404401245
Rattus_norvegicus,RODENTIA,MURIDAE,Rattus,Australoceania,yes,0,yes,no,yes,yes,yes,yes,yes,0,Zoonotic,71,Zoonotic,24,150.4698049617408,8.352554369474591,0.2296022206092647
Rattus_novaeguineae,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698049975856,0,0
Rattus_omichlodes,RODENTIA,MURIDAE,Rattus,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698049871041,0,0
Rattus_osgoodi,RODENTIA,MURIDAE,Rattus,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698051607761,0,0
Rattus_palmarum,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698050847086,0,0
Rattus_pelurus,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698050546816,0,0
Rattus_pococki,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698054143536,0,0
Rattus_praetor,RODENTIA,MURIDAE,Rattus,multiple,no,0,yes,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698049944851,1.09861228866811,0
Rattus_pyctoris,RODENTIA,MURIDAE,Rattus,Palearctic,no,0,yes,no,yes,yes,no,no,yes,0,Zoonotic,1,Zoonotic,1,150.4698049932136,0.6931471805599453,0.02323705875925246
Rattus_ranjiniae,RODENTIA,MURIDAE,Rattus,multiple,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698050457201,0,0
Rattus_rattus,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,yes,no,yes,yes,no,yes,yes,0,Zoonotic,67,Zoonotic,24,150.469805134199,7.098375638590786,0.2554091183878968
Rattus_richardsoni,RODENTIA,MURIDAE,Rattus,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698054735081,0,0
Rattus_sakeratensis,RODENTIA,MURIDAE,Rattus,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698051788471,0.6931471805599453,0
Rattus_salocco,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698050169661,0,0
Rattus_sanila,RODENTIA,MURIDAE,Rattus,Australoceania,no,1,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698051788471,0,0
Rattus_satarae,RODENTIA,MURIDAE,Rattus,Palearctic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698056575441,0.6931471805599453,0
Rattus_simalurensis,RODENTIA,MURIDAE,Rattus,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698050327292,0,0
Rattus_sordidus,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,no,no,no,no,no,no,no,0,Zoonotic,1,Zoonotic,1,150.4698049662316,1.09861228866811,0
Rattus_steini,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,yes,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698049891061,0,0
Rattus_stoicus,RODENTIA,MURIDAE,Rattus,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698051509606,0,0
Rattus_tanezumi,RODENTIA,MURIDAE,Rattus,multiple,no,0,yes,no,no,no,no,no,no,0,Zoonotic,6,Zoonotic,3,150.4698052129725,4.709530201312334,0.1797308454003762
Rattus_tawitawiensis,RODENTIA,MURIDAE,Rattus,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698052198701,0,0
Rattus_timorensis,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698051414921,0.6931471805599453,0
Rattus_tiomanicus,RODENTIA,MURIDAE,Rattus,Indomalaya,no,0,yes,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698051168335,3.401197381662155,0.143674129775907
Rattus_tunneyi,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698049562331,1.386294361119891,0
Rattus_vandeuseni,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698051863146,0,0
Rattus_verecundus,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,yes,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698051019051,0,0
Rattus_villosissimus,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,no,no,yes,yes,no,yes,no,0,NotZoonotic,0,NotZoonotic,0,150.4698050073116,1.945910149055313,0.03580214071068193
Rattus_xanthurus,RODENTIA,MURIDAE,Rattus,Australoceania,no,0,no,yes,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698051463746,1.6094379124341,0.05962003681537572
Saxatilomys_paulinae,RODENTIA,MURIDAE,Saxatilomys,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698056569331,1.09861228866811,0
Sommeromys_macrorhinos,RODENTIA,MURIDAE,Sommeromys,Australoceania,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698046916331,0,0
Srilankamys_ohiensis,RODENTIA,MURIDAE,Srilankamys,Palearctic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698050075986,0,0
Sundamys_annandalei,RODENTIA,MURIDAE,Sundamys,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698051844456,1.791759469228055,0.07082051609058544
Sundamys_infraluteus,RODENTIA,MURIDAE,Sundamys,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698048918886,0,0
Sundamys_maxi,RODENTIA,MURIDAE,Sundamys,Indomalaya,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698048800341,0,0
Sundamys_muelleri,RODENTIA,MURIDAE,Sundamys,Indomalaya,no,0,no,yes,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698048938306,2.833213344056216,0.1321296624608166
Taeromys_arcuatus,RODENTIA,MURIDAE,Taeromys,Australoceania,no,0,yes,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698051145913,0,0
Taeromys_callitrichus,RODENTIA,MURIDAE,Taeromys,Australoceania,no,0,no,yes,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698052011833,0,0
Taeromys_celebensis,RODENTIA,MURIDAE,Taeromys,Australoceania,no,0,no,yes,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698052312808,0.6931471805599453,0.02323705875925246
Taeromys_dominator,RODENTIA,MURIDAE,Taeromys,Australoceania,no,0,no,yes,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698052039409,1.945910149055313,0.06037151314966155
Taeromys_hamatus,RODENTIA,MURIDAE,Taeromys,Australoceania,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698052772704,0,0
Taeromys_microbullatus,RODENTIA,MURIDAE,Taeromys,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698051529033,0,0
Taeromys_punicans,RODENTIA,MURIDAE,Taeromys,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698052099658,0,0
Taeromys_taerae,RODENTIA,MURIDAE,Taeromys,Australoceania,no,0,no,yes,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698051019828,0,0
Tarsomys_apoensis,RODENTIA,MURIDAE,Tarsomys,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698053180831,0,0
Tarsomys_echinatus,RODENTIA,MURIDAE,Tarsomys,Australoceania,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,150.4698053180831,0,0
Tateomys_macrocercus,RODENTIA,MURIDAE,Tateomys,Australoceania,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,150.4698054448481,0.6931471805599453,0
