condado,estado,ibd_medio_cm,grupo_ancestria
Pickett,Tennessee,0.202257520455272,Southern Colonial
Tallapoosa,Alabama,0.202168846367274,Southern Colonial
Rhea,Tennessee,0.202003365317946,Southern Colonial
Nash,North Carolina,0.201995233670508,Southern Colonial
Overton,Tennessee,0.201916865807186,Southern Colonial
Crenshaw,Alabama,0.201635125235517,Southern Colonial
Shelby,Alabama,0.2016280288262,Southern Colonial
Boyle,Kentucky,0.201590389936308,Southern Colonial
Walton,Georgia,0.201504456044646,Southern Colonial
Yell,Arkansas,0.201284020505013,Southern Colonial
Montgomery,Arkansas,0.201143631826577,Southern Colonial
Charlotte,Virginia,0.201131287627351,Southern Colonial
Izard,Arkansas,0.201091488215921,Southern Colonial
Benton,Tennessee,0.201029181080047,Southern Colonial
Knox,Tennessee,0.200890351451775,Southern Colonial
Grayson,Virginia,0.200812233874889,Southern Colonial
Morgan,Alabama,0.200568553333621,Southern Colonial
Comanche,Texas,0.200383331635197,Southern Colonial
Ashe,North Carolina,0.200368335651986,Southern Colonial
Titus,Texas,0.200206053539478,Southern Colonial
Anderson,South Carolina,0.200194231600682,Southern Colonial
Hardin,Tennessee,0.200170937211622,Southern Colonial
Cannon,Tennessee,0.200159206126049,Southern Colonial
Haywood,North Carolina,0.199850759852432,Southern Colonial
Brown,Texas,0.199543814178993,Southern Colonial
Lincoln,Tennessee,0.199497663723179,Southern Colonial
Shelby,Texas,0.199417796625028,Southern Colonial
Sharp,Arkansas,0.199401574918543,Southern Colonial
Saline,Arkansas,0.199353098616715,Southern Colonial
Scott,Arkansas,0.199196748715129,Southern Colonial
Independence,Arkansas,0.199180125539843,Southern Colonial
Franklin,Texas,0.1990127294042,Southern Colonial
Chester,Tennessee,0.198944869416258,Southern Colonial
Avery,North Carolina,0.19875634826425,Southern Colonial
Pike,Arkansas,0.198612563580406,Southern Colonial
Carroll,Tennessee,0.198580392951548,Southern Colonial
Calhoun,Alabama,0.198405104308219,Southern Colonial
Grundy,Tennessee,0.198314548559214,Southern Colonial
Troup,Georgia,0.198278223178773,Southern Colonial
Clinton,Kentucky,0.198142674073461,Southern Colonial
Coffee,Georgia,0.197979435531117,Southern Colonial
King,Texas,0.197939955019937,Southern Colonial
Clayton,Georgia,0.197930646054757,Southern Colonial
Warren,Tennessee,0.197930458971402,Southern Colonial
Estill,Kentucky,0.19789151260328,Southern Colonial
Bradley,Tennessee,0.197847367322778,Southern Colonial
Sumner,Tennessee,0.197792519237832,Southern Colonial
Moore,Tennessee,0.197600926573611,Southern Colonial
Ralls,Missouri,0.19758827556823,Southern Colonial
Trinity,Texas,0.19753005494544,Southern Colonial
Clark,Arkansas,0.197331738409175,Southern Colonial
Jefferson,Tennessee,0.197232805757311,Southern Colonial
Wise,Virginia,0.197211011701332,Southern Colonial
Jackson,North Carolina,0.197033653362839,Southern Colonial
Newton,Arkansas,0.196961635136474,Southern Colonial
Bedford,Tennessee,0.196745603087906,Southern Colonial
Irwin,Georgia,0.196635053249075,Southern Colonial
Searcy,Arkansas,0.196532913564807,Southern Colonial
Van Zandt,Texas,0.196279359256599,Southern Colonial
Lee,Kentucky,0.196067620519727,Southern Colonial
Fulton,Arkansas,0.196036165724102,Southern Colonial
Hickman,Tennessee,0.196020895892734,Southern Colonial
Harnett,North Carolina,0.19598220362235,Southern Colonial
Fulton,Georgia,0.195960245002422,Southern Colonial
Madison,Georgia,0.195950094820557,Southern Colonial
Pulaski,Kentucky,0.195752579512043,Southern Colonial
Smith,Mississippi,0.195747192607609,Southern Colonial
Macon,Tennessee,0.195595145729074,Southern Colonial
Lincoln,West Virginia,0.195522677421304,Southern Colonial
Loudon,Tennessee,0.195271208146619,Southern Colonial
Blount,Tennessee,0.195082422778288,Southern Colonial
Jeff Davis,Georgia,0.195039541399467,Southern Colonial
Greene,Mississippi,0.194898579500717,Southern Colonial
Montague,Texas,0.194845011544128,Southern Colonial
McNairy,Tennessee,0.194802463581969,Southern Colonial
Grayson,Texas,0.194695599774135,Southern Colonial
Rutherford,Tennessee,0.194487351122462,Southern Colonial
Cleburne,Arkansas,0.194464026101944,Southern Colonial
Douglas,Georgia,0.194453911326455,Southern Colonial
Hopkins,Texas,0.194444778567385,Southern Colonial
Dickson,Tennessee,0.194296497848781,Southern Colonial
Garland,Arkansas,0.194270268022358,Southern Colonial
Franklin,North Carolina,0.194236400073042,Southern Colonial
Coweta,Georgia,0.194147962108618,Southern Colonial
Alamance,North Carolina,0.194029978437834,Southern Colonial
Fannin,Texas,0.193962345598079,Southern Colonial
Wyoming,West Virginia,0.19395004449651,Southern Colonial
Gaines,Texas,0.19388504851412,Southern Colonial
Grant,Arkansas,0.19382214750739,Southern Colonial
Glasscock,Texas,0.193794659641379,Southern Colonial
Calhoun,Florida,0.193623733909347,Southern Colonial
Caldwell,North Carolina,0.193415995324283,Southern Colonial
Boone,Missouri,0.193023605181195,Southern Colonial
Trousdale,Tennessee,0.192958798188143,Southern Colonial
Polk,Texas,0.192947209216208,Southern Colonial
Monroe,Mississippi,0.192851553215842,Southern Colonial
Holmes,Florida,0.192795755193361,Southern Colonial
Weakley,Tennessee,0.192110968155355,Southern Colonial
Lawrence,Kentucky,0.192003689972655,Southern Colonial
Wise,Texas,0.191971425392837,Southern Colonial
Union,North Carolina,0.191595231963083,Southern Colonial
Randolph,North Carolina,0.191512215656233,Southern Colonial
Robertson,Tennessee,0.19136416522514,Southern Colonial
Chattooga,Georgia,0.191352916580168,Southern Colonial
Callahan,Texas,0.191041213612185,Southern Colonial
Shackelford,Texas,0.190706025568852,Southern Colonial
Borden,Texas,0.190505841253307,Southern Colonial
Nacogdoches,Texas,0.190490635136175,Southern Colonial
Johnson,Kentucky,0.190453113136936,Southern Colonial
Craighead,Arkansas,0.190388922170878,Southern Colonial
Donley,Texas,0.190325039368465,Southern Colonial
Oregon,Missouri,0.190189132704697,Southern Colonial
Lamar,Mississippi,0.190048633980575,Southern Colonial
Greene,Tennessee,0.190034579759946,Southern Colonial
Polk,Arkansas,0.189983838476457,Southern Colonial
Potter,Texas,0.189897979180431,Southern Colonial
San Augustine,Texas,0.189827701488506,Southern Colonial
Somervell,Texas,0.189710394189619,Southern Colonial
Wayne,Mississippi,0.18970121306164,Southern Colonial
Hood,Texas,0.189690703151851,Southern Colonial
Garrard,Kentucky,0.189441141766535,Southern Colonial
Covington,Alabama,0.189402886057964,Southern Colonial
Tuscaloosa,Alabama,0.189342780774582,Southern Colonial
Wayne,North Carolina,0.189031091078911,Southern Colonial
Lake,Tennessee,0.188954507759589,Southern Colonial
Van Buren,Arkansas,0.188935544306606,Southern Colonial
Wilkes,North Carolina,0.188934045329487,Southern Colonial
Lincoln,North Carolina,0.188847076563805,Southern Colonial
Newton,Georgia,0.188596905580234,Southern Colonial
Sullivan,Tennessee,0.188189045748162,Southern Colonial
Erath,Texas,0.188072123169407,Southern Colonial
Casey,Kentucky,0.18803475102778,Southern Colonial
Wake,North Carolina,0.18802486267246,Southern Colonial
Pontotoc,Oklahoma,0.187974432077204,Southern Colonial
Dyer,Tennessee,0.18777631420081,Southern Colonial
Rains,Texas,0.187721285706466,Southern Colonial
Morgan,Kentucky,0.187468009699586,Southern Colonial
Lynn,Texas,0.187464131770894,Southern Colonial
Eastland,Texas,0.18740247915264,Southern Colonial
Wayne,Kentucky,0.187365689136129,Southern Colonial
Hot Spring,Arkansas,0.187254922535973,Southern Colonial
Jack,Texas,0.187222848527166,Southern Colonial
Lanier,Georgia,0.187181851969723,Southern Colonial
Dent,Missouri,0.187077858520535,Southern Colonial
Perry,Mississippi,0.186924681506769,Southern Colonial
Charlton,Georgia,0.186820435139725,Southern Colonial
Parker,Texas,0.186550339893448,Southern Colonial
Madison,Kentucky,0.186530503871618,Southern Colonial
Jones,Mississippi,0.186508594541381,Southern Colonial
Dickens,Texas,0.186360746705802,Southern Colonial
Heard,Georgia,0.186223799163812,Southern Colonial
Maury,Tennessee,0.186085389273679,Southern Colonial
Johnson,Arkansas,0.186052819715971,Southern Colonial
Denton,Texas,0.186038064392496,Southern Colonial
Hickman,Kentucky,0.185892899592889,Southern Colonial
Delta,Texas,0.185878004493141,Southern Colonial
Caldwell,Kentucky,0.185854441967895,Southern Colonial
Neshoba,Mississippi,0.185787234132062,Southern Colonial
Green,Kentucky,0.1857214515101,Southern Colonial
Bacon,Georgia,0.185530566471916,Southern Colonial
Pottawatomie,Oklahoma,0.185480592673222,Southern Colonial
Miller,Georgia,0.185440968440167,Southern Colonial
Monroe,Kentucky,0.185395866971789,Southern Colonial
Union,Mississippi,0.18538951201993,Southern Colonial
Houston,Tennessee,0.185192932967687,Southern Colonial
Calhoun,Mississippi,0.185053658256693,Southern Colonial
Madison,Virginia,0.185000287122319,Southern Colonial
Cherokee,Texas,0.184905291137543,Southern Colonial
Okeechobee,Florida,0.184694019745829,Southern Colonial
Obion,Tennessee,0.1845424491446,Southern Colonial
Trigg,Kentucky,0.184506151612718,Southern Colonial
Boyd,Kentucky,0.184493619128819,Southern Colonial
McDowell,West Virginia,0.184483373350304,Southern Colonial
Monroe,Georgia,0.184447357500091,Southern Colonial
Concho,Texas,0.184348484317123,Southern Colonial
Winn,Louisiana,0.184337497145049,Southern Colonial
Motley,Texas,0.184298245136334,Southern Colonial
Crockett,Tennessee,0.184290206609121,Southern Colonial
Montgomery,North Carolina,0.184259647335101,Southern Colonial
Wood,Texas,0.184192280252957,Southern Colonial
Sebastian,Arkansas,0.184157427367777,Southern Colonial
Geneva,Alabama,0.184132287828011,Southern Colonial
Barren,Kentucky,0.183954434716496,Southern Colonial
Calloway,Kentucky,0.18386305237753,Southern Colonial
Pope,Arkansas,0.183826342532374,Southern Colonial
Collin,Texas,0.183814061651477,Southern Colonial
Johnson,Tennessee,0.183784985364544,Southern Colonial
Gulf,Florida,0.183719880954555,Southern Colonial
Stephens,Texas,0.183684955260559,Southern Colonial
Montgomery,Tennessee,0.183683695462496,Southern Colonial
Jackson,Colorado,0.183619482160912,Southern Colonial
Haskell,Oklahoma,0.183564318356883,Southern Colonial
Harmon,Oklahoma,0.183538697741863,Southern Colonial
Pittsylvania,Virginia,0.183483970356698,Southern Colonial
Haskell,Texas,0.183473808315782,Southern Colonial
Coke,Texas,0.183462948880236,Southern Colonial
Union,Louisiana,0.183460822354394,Southern Colonial
Covington,Mississippi,0.183456482904327,Southern Colonial
Davidson,Tennessee,0.183421148979905,Southern Colonial
Anderson,Texas,0.183352935534841,Southern Colonial
Marion,Arkansas,0.183327640346612,Southern Colonial
Iredell,North Carolina,0.183271484265702,Southern Colonial
Butler,Kentucky,0.183227921405934,Southern Colonial
Roberts,Texas,0.183144619587396,Southern Colonial
Caswell,North Carolina,0.183059213968648,Southern Colonial
Webster,Mississippi,0.183015643831879,Southern Colonial
Gaston,North Carolina,0.182938425524217,Southern Colonial
Palo Pinto,Texas,0.18289635290257,Southern Colonial
Turner,Georgia,0.182869710672882,Southern Colonial
Lincoln,Kentucky,0.18275885953982,Southern Colonial
Brantley,Georgia,0.182735186683219,Southern Colonial
Fisher,Texas,0.182694470844682,Southern Colonial
Wayne,Georgia,0.182622538552236,Southern Colonial
Elmore,Alabama,0.182542664020915,Southern Colonial
Curry,New Mexico,0.18253462994216,Southern Colonial
Williamson,Tennessee,0.182428538296758,Southern Colonial
Atoka,Oklahoma,0.182397762064561,Southern Colonial
Garza,Texas,0.182367539643835,Southern Colonial
Bland,Virginia,0.182341342593445,Southern Colonial
Glascock,Georgia,0.182044605797686,Southern Colonial
Lawrence,Arkansas,0.182004242360474,Southern Colonial
Alexander,North Carolina,0.181964518318193,Southern Colonial
Raleigh,West Virginia,0.18195315706152,Southern Colonial
Crisp,Georgia,0.181952692484077,Southern Colonial
Greene,Arkansas,0.18184490223891,Southern Colonial
Lee,Mississippi,0.181787757550746,Southern Colonial
Durham,North Carolina,0.181732416786671,Southern Colonial
Grady,Oklahoma,0.181704962724396,Southern Colonial
Beckham,Oklahoma,0.181596053531094,Southern Colonial
Lee,North Carolina,0.181498669175072,Southern Colonial
Newton,Mississippi,0.18134126968818,Southern Colonial
Pike,Georgia,0.181339207395977,Southern Colonial
Nolan,Texas,0.18126798604698,Southern Colonial
Nelson,Virginia,0.181252315472301,Southern Colonial
Bibb,Alabama,0.181059771261746,Southern Colonial
Madison,Alabama,0.181044469128189,Southern Colonial
Hamblen,Tennessee,0.180990258129969,Southern Colonial
Baylor,Texas,0.180912313645052,Southern Colonial
Chambers,Alabama,0.180904638402267,Southern Colonial
Cabell,West Virginia,0.180860904639589,Southern Colonial
Logan,Arkansas,0.180856101599655,Southern Colonial
Grady,Georgia,0.180801134276454,Southern Colonial
Santa Rosa,Florida,0.180776568385588,Southern Colonial
Rockingham,North Carolina,0.180713807572224,Southern Colonial
Angelina,Texas,0.180712884293193,Southern Colonial
Emanuel,Georgia,0.180677137188344,Southern Colonial
Madison,Arkansas,0.180631957537179,Southern Colonial
Smyth,Virginia,0.180619560375606,Southern Colonial
Cotton,Oklahoma,0.180588992460433,Southern Colonial
Clinch,Georgia,0.180503715115607,Southern Colonial
Carter,Kentucky,0.180462624186661,Southern Colonial
Real,Texas,0.180441210179449,Southern Colonial
Johnston,Oklahoma,0.180301424634299,Southern Colonial
Henry,Kentucky,0.180252653631942,Southern Colonial
Llano,Texas,0.18023312882342,Southern Colonial
Berrien,Georgia,0.180100795099527,Southern Colonial
Escambia,Alabama,0.180019112588519,Southern Colonial
Marshall,Kentucky,0.17998139417834,Southern Colonial
Boone,Arkansas,0.179953654513818,Southern Colonial
Stephens,Oklahoma,0.17987969369342,Southern Colonial
Cumberland,Kentucky,0.179818327762203,Southern Colonial
Tift,Georgia,0.179818155140745,Southern Colonial
Webster,Kentucky,0.17978103341349,Southern Colonial
Clay,Arkansas,0.17977413725984,Southern Colonial
Ellis,Texas,0.17969201258882,Southern Colonial
McCurtain,Oklahoma,0.179687466082754,Southern Colonial
Marion,Mississippi,0.179606132886623,Southern Colonial
Johnson,Georgia,0.179585494050402,Southern Colonial
Jessamine,Kentucky,0.17938768205713,Southern Colonial
Bryan,Oklahoma,0.179351621630218,Southern Colonial
Alexandria,Virginia,0.178973712014969,Southern Colonial
Forrest,Mississippi,0.178940530241199,Southern Colonial
Burke,North Carolina,0.17891886578564,Southern Colonial
Summers,West Virginia,0.178895243403486,Southern Colonial
Powell,Kentucky,0.178671837895016,Southern Colonial
Sequoyah,Oklahoma,0.17858714536161,Southern Colonial
Love,Oklahoma,0.178576179075447,Southern Colonial
Young,Texas,0.178566866467185,Southern Colonial
Limestone,Alabama,0.178561617224902,Southern Colonial
Wilson,Tennessee,0.178553227920831,Southern Colonial
Stone,Missouri,0.178544731357618,Southern Colonial
DeKalb,Georgia,0.178501164073912,Southern Colonial
Little River,Arkansas,0.178437539924116,Southern Colonial
Hunt,Texas,0.17843210106949,Southern Colonial
Gibson,Tennessee,0.178403672007079,Southern Colonial
Houston,Alabama,0.178290738299712,Southern Colonial
Logan,West Virginia,0.178164334338657,Southern Colonial
Limestone,Texas,0.178162408023469,Southern Colonial
Crawford,Arkansas,0.178139857965007,Southern Colonial
Upson,Georgia,0.178064269843815,Southern Colonial
Choctaw,Mississippi,0.178005439528214,Southern Colonial
Dunklin,Missouri,0.177964886575523,Southern Colonial
Kent,Texas,0.177894102712152,Southern Colonial
Adair,Kentucky,0.177878295655441,Southern Colonial
Jackson,Arkansas,0.177874706431825,Southern Colonial
Lyon,Kentucky,0.177857114642365,Southern Colonial
Crosby,Texas,0.177856698212971,Southern Colonial
Hughes,Oklahoma,0.177757184776048,Southern Colonial
Johnson,Texas,0.177744363347275,Southern Colonial
Hardeman,Tennessee,0.177693996349497,Southern Colonial
Hardeman,Texas,0.17768699608855,Southern Colonial
Dawson,Texas,0.177682115639716,Southern Colonial
Washington,Virginia,0.177681860506702,Southern Colonial
