estado,pais,ibd_medio_cm,grupo_ancestria
Shropshire,United Kingdom,0.000853661868317339,Scandinavian American
Tasmania,Australia,0.0008518671228936,Scandinavian American
Alberta,Canada,0.000844998222199933,Scandinavian American
Niedersachsen,Germany,0.000835188311303475,Scandinavian American
Ohio,United States,0.000824459705995258,Scandinavian American
Utah,United States,0.000821168097718592,Scandinavian American
West Lothian,United Kingdom,0.000817238562311949,Scandinavian American
Vermont,United States,0.000788060695121819,Scandinavian American
Colorado,United States,0.000786216395775185,Scandinavian American
Pembrokeshire,United Kingdom,0.000779363942526799,Scandinavian American
Maryland,United States,0.000779211590254927,Scandinavian American
Scottish Borders,United Kingdom,0.0007611901625099,Scandinavian American
Louisiana,United States,0.000757037390904064,Scandinavian American
Uppsala,Sweden,0.0007380458420836,Scandinavian American
Arizona,United States,0.000735149943060859,Scandinavian American
British Columbia,Canada,0.000734046958570666,Scandinavian American
New York,United States,0.000732374668134828,Scandinavian American
Finstroem,Ã­Âland,0.0007315089490731,Scandinavian American
Flintshire,United Kingdom,0.0007269901107315,Scandinavian American
Cumbria,United Kingdom,0.000724124026492485,Scandinavian American
North Ayrshire,United Kingdom,0.00072060196029925,Scandinavian American
Leicestershire,United Kingdom,0.00072028472491465,Scandinavian American
Maine,United States,0.000719486559547227,Scandinavian American
Angus,United Kingdom,0.0007107733710664,Scandinavian American
Midtjylland,Denmark,0.00069879651179485,Scandinavian American
Monmouthshire,United Kingdom,0.0006984993639834,Scandinavian American
East Renfrewshire,United Kingdom,0.00069131878535775,Scandinavian American
Nevada,United States,0.000688701762655735,Scandinavian American
Torfaen,United Kingdom,0.0006831464597009,Scandinavian American
California,United States,0.0006830706419015,Scandinavian American
West Dunbartonshire,United Kingdom,0.00067699176020585,Scandinavian American
Cardiff,United Kingdom,0.0006418384893298,Scandinavian American
Blaenau Gwent,United Kingdom,0.0006402564098975,Scandinavian American
Derbyshire,United Kingdom,0.000635769094033871,Scandinavian American
Wrexham,United Kingdom,0.0006258635833852,Scandinavian American
Fife,United Kingdom,0.000617057543497475,Scandinavian American
Essex,United Kingdom,0.000612828160763975,Scandinavian American
Derry and Strabane,United Kingdom,0.0006107612127813,Scandinavian American
Cornwall,United Kingdom,0.000610059515759433,Scandinavian American
Lisburn and Castlereagh,United Kingdom,0.0006083490546885,Scandinavian American
Argyll and Bute,United Kingdom,0.000603701522966933,Scandinavian American
North Lanarkshire,United Kingdom,0.0005988907670986,Scandinavian American
Caerphilly,United Kingdom,0.0005969443436871,Scandinavian American
Ontario,Canada,0.000591551619750374,Scandinavian American
North Yorkshire,United Kingdom,0.0005888352082684,Scandinavian American
New Hampshire,United States,0.000581708832922123,Scandinavian American
Pennsylvania,United States,0.000571605248764805,Scandinavian American
Durham,United Kingdom,0.000559026045013166,Scandinavian American
New Jersey,United States,0.000555485068963391,Scandinavian American
Thuringia,Germany,0.0005517288995439,Scandinavian American
Merseyside,United Kingdom,0.000551379398600833,Scandinavian American
Lancashire,United Kingdom,0.00054921230240479,Scandinavian American
Inverclyde,United Kingdom,0.0005460946626045,Scandinavian American
Delaware,United States,0.000540373483180556,Scandinavian American
Luton,United Kingdom,0.0005389615483009,Scandinavian American
Mid Ulster,United Kingdom,0.000538795752931173,Scandinavian American
Swindon,United Kingdom,0.000538487279546,Scandinavian American
Lubusz,Poland,0.0005345474711711,Scandinavian American
Dumfries and Galloway,United Kingdom,0.000534271393511833,Scandinavian American
Northumberland,United Kingdom,0.0005314890754126,Scandinavian American
Iles du Vent,French Polynesia,0.0005299377567502,Scandinavian American
South Ayrshire,United Kingdom,0.0005293969180812,Scandinavian American
Connecticut,United States,0.00052827064223729,Scandinavian American
West Sussex,United Kingdom,0.00052715328014305,Scandinavian American
Cheshire East,United Kingdom,0.000525192038265833,Scandinavian American
Medway,United Kingdom,0.00052279936170605,Scandinavian American
South Lanarkshire,United Kingdom,0.00051825914100835,Scandinavian American
Karelia,Russia,0.0005175234703645,Scandinavian American
Harju,Estonia,0.0005133157487127,Scandinavian American
West Berkshire,United Kingdom,0.000513081297545366,Scandinavian American
Wiltshire,United Kingdom,0.000509807991741199,Scandinavian American
Carmarthenshire,United Kingdom,0.000509130065048769,Scandinavian American
Merthyr Tydfil,United Kingdom,0.0005084274183474,Scandinavian American
North Side,Cayman Islands,0.0005051350934246,Scandinavian American
Thessaly and Central Greece,Greece,0.000499761723464,Scandinavian American
Greater Manchester,United Kingdom,0.000497861964549498,Scandinavian American
Stockholm,Sweden,0.000497738652440008,Scandinavian American
Staffordshire,United Kingdom,0.00049304037404564,Scandinavian American
East Ayrshire,United Kingdom,0.0004917900571053,Scandinavian American
Friesland,Netherlands,0.0004865755643697,Scandinavian American
Cheshire West and Chester,United Kingdom,0.000484213106301425,Scandinavian American
Victoria,Australia,0.00047967679470735,Scandinavian American
Salzburg,Austria,0.0004796598949233,Scandinavian American
Vale of Glamorgan,United Kingdom,0.0004794888373454,Scandinavian American
Newport,United Kingdom,0.0004794807800765,Scandinavian American
Stirling,United Kingdom,0.0004769698663033,Scandinavian American
Gelderland,Netherlands,0.0004768077626577,Scandinavian American
Schleswig-Holstein,Germany,0.0004746659987802,Scandinavian American
New South Wales,Australia,0.00047132838466785,Scandinavian American
Manitoba,Canada,0.000471098858203599,Scandinavian American
Diekirch,Luxembourg,0.0004703174174032,Scandinavian American
Aberdeenshire,United Kingdom,0.0004691119901088,Scandinavian American
Upper Austria,Austria,0.0004646650597564,Scandinavian American
Warrington,United Kingdom,0.00046171654995375,Scandinavian American
West Midlands,United Kingdom,0.000458343901756074,Scandinavian American
Hertfordshire,United Kingdom,0.00045779452795965,Scandinavian American
Bath and North East Somerset,United Kingdom,0.0004575536668439,Scandinavian American
Somerset,United Kingdom,0.000457542423168299,Scandinavian American
Hessen,Germany,0.00045677838966665,Scandinavian American
Stoke-on-Trent,United Kingdom,0.0004529030499635,Scandinavian American
Worcestershire,United Kingdom,0.0004514554090303,Scandinavian American
West Yorkshire,United Kingdom,0.000450514878587266,Scandinavian American
York,United Kingdom,0.0004481854349674,Scandinavian American
Orkney Islands,United Kingdom,0.0004471482911396,Scandinavian American
Peterborough,United Kingdom,0.0004462751814946,Scandinavian American
Eastern Cape,South Africa,0.000444971609140399,Scandinavian American
Vysocina,Czech Republic,0.0004430055718809,Scandinavian American
Rhode Island,United States,0.000441843261004268,Scandinavian American
South Yorkshire,United Kingdom,0.000439924215352374,Scandinavian American
Queensland,Australia,0.000437710457042133,Scandinavian American
Limerick,Ireland,0.0004345867238265,Scandinavian American
Warwickshire,United Kingdom,0.000431666962363098,Scandinavian American
Kanagawa,Japan,0.0004313126533766,Scandinavian American
Highland,United Kingdom,0.0004298792301526,Scandinavian American
Bremen,Germany,0.0004273180676355,Scandinavian American
Stockton-on-Tees,United Kingdom,0.0004269249690098,Scandinavian American
Massachusetts,United States,0.000425385104917259,Scandinavian American
Northamptonshire,United Kingdom,0.000424304808014033,Scandinavian American
Greater London,United Kingdom,0.000422632176784114,Scandinavian American
Oxfordshire,United Kingdom,0.000421923080082366,Scandinavian American
Buckinghamshire,United Kingdom,0.0004203522743415,Scandinavian American
Dundee,United Kingdom,0.000419235507818,Scandinavian American
North Down and Ards,United Kingdom,0.0004185763743595,Scandinavian American
Arusha,Tanzania,0.0004161385528172,Scandinavian American
Western Australia,Australia,0.0004159608969765,Scandinavian American
Blackburn with Darwen,United Kingdom,0.0004133267625395,Scandinavian American
Plymouth,United Kingdom,0.0004116960321036,Scandinavian American
HÃ¶fuÃ°borgarsvÃ¦Ã°i,Iceland,0.0004091429576638,Scandinavian American
Chihuahua,Mexico,0.000399277964412232,Scandinavian American
South Australia,Australia,0.0003981059883809,Scandinavian American
Antrim and Newtownabbey,United Kingdom,0.0003978197035922,Scandinavian American
Suffolk,United Kingdom,0.00039755836722915,Scandinavian American
Bern,Switzerland,0.0003939992315262,Scandinavian American
Kent,United Kingdom,0.000393728029240101,Scandinavian American
Falkirk,United Kingdom,0.0003931927553101,Scandinavian American
Moray,United Kingdom,0.0003911984144344,Scandinavian American
Nottinghamshire,United Kingdom,0.000387446093812651,Scandinavian American
Baden-Wurttemberg,Germany,0.000386392406617477,Scandinavian American
Glasgow,United Kingdom,0.000385084378976075,Scandinavian American
Ayre,Isle of Man,0.0003812416033754,Scandinavian American
Central Bedfordshire,United Kingdom,0.00038077168261475,Scandinavian American
Lincolnshire,United Kingdom,0.000380755939121533,Scandinavian American
Zurich,Switzerland,0.0003787603022352,Scandinavian American
Nordrhein-Westfalen,Germany,0.000375982049178542,Scandinavian American
Hartlepool,United Kingdom,0.0003759491685412,Scandinavian American
Sachsen,Germany,0.000375111229500825,Scandinavian American
Obwalden,Switzerland,0.0003702588680687,Scandinavian American
Laoighis,Ireland,0.0003691103347901,Scandinavian American
Tyne and Wear,United Kingdom,0.000368741081218166,Scandinavian American
Midlothian,United Kingdom,0.0003686229137639,Scandinavian American
Longford,Ireland,0.0003675199245794,Scandinavian American
East Riding of Yorkshire,United Kingdom,0.0003660765161334,Scandinavian American
New Brunswick,Canada,0.000365163556578439,Scandinavian American
Kerry,Ireland,0.000357196391081666,Scandinavian American
Devon,United Kingdom,0.0003539306822792,Scandinavian American
Leitrim,Ireland,0.000353394223936,Scandinavian American
Jeollabuk-do,South Korea,0.0003483137449423,Scandinavian American
Monaghan,Ireland,0.0003442085318204,Scandinavian American
Galway,Ireland,0.000338440544258567,Scandinavian American
Nova Scotia,Canada,0.000336763948112725,Scandinavian American
Fermanagh and Omagh,United Kingdom,0.0003342459999581,Scandinavian American
East Sussex,United Kingdom,0.000334146804372766,Scandinavian American
Bayern,Germany,0.000332342316980716,Scandinavian American
Portsmouth,United Kingdom,0.0003320090066913,Scandinavian American
Wexford,Ireland,0.0003311506601089,Scandinavian American
Utrecht,Netherlands,0.0003304914801198,Scandinavian American
Cavan,Ireland,0.00033015811658815,Scandinavian American
Cambridgeshire,United Kingdom,0.0003279903419239,Scandinavian American
Pest,Hungary,0.0003227199983667,Scandinavian American
Pomeranian,Poland,0.0003184676993763,Scandinavian American
Kildare,Ireland,0.0003137186214409,Scandinavian American
Otago,New Zealand,0.0003124201277554,Scandinavian American
Atlantico Sur,Nicaragua,0.0003112550077842,Scandinavian American
Kilkenny,Ireland,0.000306807614775,Scandinavian American
Rheinland-Pfalz,Germany,0.000305707091633599,Scandinavian American
Tipperary,Ireland,0.0002949496104363,Scandinavian American
Sverdlovsk,Russia,0.0002860348970769,Scandinavian American
Central Luzon,Philippines,0.000284475919179681,Scandinavian American
Central Bohemian,Czech Republic,0.000283719376719,Scandinavian American
Norfolk,United Kingdom,0.000279882731970336,Scandinavian American
District of Columbia,United States,0.000277905883976731,Scandinavian American
Perthshire and Kinross,United Kingdom,0.000277213900861656,Scandinavian American
Roscommon,Ireland,0.000277064777967666,Scandinavian American
Saint Michael,Barbados,0.0002749692272695,Scandinavian American
Dorset,United Kingdom,0.0002730096401106,Scandinavian American
Mayo,Ireland,0.0002726990562092,Scandinavian American
Carlow,Ireland,0.0002689225375617,Scandinavian American
West Pomeranian,Poland,0.0002666538430665,Scandinavian American
Hamburg,Germany,0.000259778947769945,Scandinavian American
Clare,Ireland,0.000258552001196531,Scandinavian American
Cork,Ireland,0.000255284714658549,Scandinavian American
Nouvelle-Aquitaine,France,0.0002546972414441,Scandinavian American
Belfast,United Kingdom,0.00025321758191865,Scandinavian American
Castelo Branco,Portugal,0.000253048773005,Scandinavian American
Saratov,Russia,0.0002512772143865,Scandinavian American
North Lincolnshire,United Kingdom,0.0002512400292833,Scandinavian American
Zuid-Holland,Netherlands,0.000249822229939,Scandinavian American
Renfrewshire,United Kingdom,0.000249696933558199,Scandinavian American
Lodz,Poland,0.00024923805422195,Scandinavian American
Quebec,Canada,0.000249073173481974,Scandinavian American
Bristol,United Kingdom,0.000248034572793318,Scandinavian American
Midlands,Zimbabwe,0.0002448480815353,Scandinavian American
Grand Est,France,0.0002420879116593,Scandinavian American
Bangkok Metropolis,Thailand,0.0002399874955921,Scandinavian American
Wellington,New Zealand,0.0002396324982362,Scandinavian American
Pais Vasco,Spain,0.0002395411943654,Scandinavian American
Groningen,Netherlands,0.000239048747865,Scandinavian American
Sachsen-Anhalt,Germany,0.000237372706757,Scandinavian American
Wallonie,Belgium,0.000237093023738,Scandinavian American
Isle of Wight,United Kingdom,0.000236810252711,Scandinavian American
Dubrovacko-Neretvanska,Croatia,0.0002351261171226,Scandinavian American
KwaZulu-Natal,South Africa,0.0002337629041994,Scandinavian American
Emilia-Romagna,Italy,0.0002319793086335,Scandinavian American
Crete,Greece,0.00022761582157895,Scandinavian American
Bruxelles,Belgium,0.0002237659009796,Scandinavian American
Heilongjiang,China,0.000221325464303,Scandinavian American
New Providence,Bahamas,0.0002209867525693,Scandinavian American
Coastal-Karst,Slovenia,0.0002207372750651,Scandinavian American
Paernu,Estonia,0.0002147809393646,Scandinavian American
Clarendon,Jamaica,0.00021199281486235,Scandinavian American
Toscana,Italy,0.000211585647833066,Scandinavian American
Belgrade,Serbia,0.0002107693573866,Scandinavian American
South Moravian,Czech Republic,0.0002094104070144,Scandinavian American
Louth,Ireland,0.0002077088062973,Scandinavian American
Lazio,Italy,0.00020600924125555,Scandinavian American
Dublin,Ireland,0.000203315177244904,Scandinavian American
Attica,Greece,0.0002018840036021,Scandinavian American
Hawaii,United States,0.000200132197325763,Scandinavian American
Osaka,Japan,0.0001982593740497,Scandinavian American
Sligo,Ireland,0.0001973279151628,Scandinavian American
Noord-Holland,Netherlands,0.0001970081069289,Scandinavian American
Kauno,Lithuania,0.0001956413051165,Scandinavian American
Saint John,Barbados,0.0001933258533226,Scandinavian American
Kirovohrad,Ukraine,0.0001930555681169,Scandinavian American
Newfoundland and Labrador,Canada,0.000192632466616576,Scandinavian American
Tokyo,Japan,0.00019134759753285,Scandinavian American
Donegal,Ireland,0.000189976980401542,Scandinavian American
Liguria,Italy,0.0001890407297276,Scandinavian American
Lublin,Poland,0.000185714075422,Scandinavian American
Sonora,Mexico,0.000182292138484656,Scandinavian American
Calabria,Italy,0.0001795275650122,Scandinavian American
Wien,Austria,0.0001769344759275,Scandinavian American
Riga,Latvia,0.00017642912021555,Scandinavian American
Central Visayas,Philippines,0.0001758479439039,Scandinavian American
Normandie,France,0.0001749306233691,Scandinavian American
Masovia,Poland,0.0001744020152544,Scandinavian American
Seoul,South Korea,0.0001718161222046,Scandinavian American
Meath,Ireland,0.0001695276663033,Scandinavian American
Saint Andrew,Jamaica,0.0001674822133705,Scandinavian American
Sicily,Italy,0.000165649995005084,Scandinavian American
Kaliningrad,Russia,0.0001583386677383,Scandinavian American
Grad Zagreb,Croatia,0.0001579480060771,Scandinavian American
West Bengal,India,0.0001577844244025,Scandinavian American
Silesian,Poland,0.000157533272375912,Scandinavian American
Lesser Poland,Poland,0.0001572680193488,Scandinavian American
Gauteng,South Africa,0.000156190761872263,Scandinavian American
Saint Mary,Jamaica,0.0001552359555143,Scandinavian American
Curacao,Curacao,0.000153640630347,Scandinavian American
Fukuoka,Japan,0.0001520683198471,Scandinavian American
Tramuntana,Malta,0.0001513193768013,Scandinavian American
Prague,Czech Republic,0.000150426383288388,Scandinavian American
Bratislava,Slovakia,0.000149902514658,Scandinavian American
