depth_m,age_AD,CH4
111.429,1782.74,788
111.434,1782.72,788.7
111.439,1782.7,789
111.444,1782.68,788.7
111.449,1782.66,789.4
111.454,1782.64,788.3
111.459,1782.62,786.7
111.464,1782.6,786.6
111.47,1782.58,787.3
111.475,1782.56,785.3
111.48,1782.54,786
111.485,1782.52,785.9
111.49,1782.5,787.6
111.495,1782.48,787.7
111.5,1782.46,787.3
111.506,1782.44,787.5
111.511,1782.42,786
111.516,1782.4,787
111.521,1782.38,787.2
111.526,1782.36,786
111.531,1782.34,785
111.536,1782.32,783.8
111.541,1782.3,784.4
111.547,1782.28,784.3
111.552,1782.26,783.9
111.557,1782.24,783.7
111.562,1782.22,783.3
111.567,1782.2,782.6
111.572,1782.18,782.6
111.577,1782.16,783.1
111.582,1782.14,782.8
111.587,1782.12,783
111.592,1782.1,783.2
111.598,1782.08,782.7
111.603,1782.06,783.9
111.608,1782.04,783.1
111.613,1782.02,782.3
111.618,1782,781.8
111.623,1781.98,782.1
111.628,1781.96,781
111.634,1781.94,781.2
111.639,1781.91,780
111.644,1781.89,781.9
111.649,1781.87,779.3
111.654,1781.85,779.5
111.659,1781.83,777.2
111.665,1781.8,779.4
111.67,1781.78,778.6
111.675,1781.76,778.3
111.68,1781.74,778.5
111.686,1781.71,779.5
111.691,1781.69,778.3
111.697,1781.67,779.2
111.702,1781.65,779.5
111.707,1781.62,778.3
111.712,1781.6,779.3
111.718,1781.58,778.9
111.723,1781.56,778.8
111.728,1781.53,777.6
111.734,1781.51,779.2
111.739,1781.49,779.1
111.744,1781.47,780
111.749,1781.44,779.6
111.755,1781.42,778.8
111.76,1781.4,777.4
111.765,1781.37,777.3
111.771,1781.35,775.7
111.776,1781.33,775.5
111.781,1781.31,775.6
111.786,1781.28,773.4
111.792,1781.26,774.3
111.797,1781.24,774.2
111.802,1781.22,775.1
111.807,1781.19,773.7
111.813,1781.17,773.7
111.818,1781.15,772.3
111.823,1781.13,772.5
111.829,1781.1,771.7
111.834,1781.08,772.7
111.839,1781.06,773.3
111.845,1781.04,773.8
111.85,1781.01,772.7
111.855,1780.99,773.1
111.86,1780.96,772.1
111.866,1780.94,771.3
111.871,1780.91,771.7
111.876,1780.88,772
111.882,1780.86,770.9
111.887,1780.83,771.6
111.892,1780.81,771.2
111.897,1780.78,770.6
111.903,1780.75,771.4
111.908,1780.73,771.1
111.913,1780.7,772
111.918,1780.67,770.6
111.924,1780.65,771.3
111.929,1780.62,771.3
111.934,1780.6,770.6
111.94,1780.57,771.5
111.945,1780.54,771.9
111.95,1780.52,770.8
111.956,1780.49,771.8
111.961,1780.46,771.2
111.966,1780.44,771.5
111.972,1780.41,771.7
111.977,1780.38,771.9
111.982,1780.36,772.4
111.987,1780.33,772.8
111.993,1780.3,773.8
111.998,1780.28,773.1
112.003,1780.25,773.3
112.008,1780.23,772.6
112.014,1780.2,773.9
112.019,1780.17,773.6
112.024,1780.15,775
112.03,1780.12,774.1
112.035,1780.09,775.4
112.04,1780.07,776.4
112.046,1780.04,777
112.051,1780.01,777.8
112.056,1779.99,776.5
112.061,1779.97,778.4
112.067,1779.95,779.9
112.072,1779.93,781.7
112.077,1779.91,781.5
112.082,1779.89,781.2
112.088,1779.87,782.4
112.093,1779.85,782.1
112.098,1779.83,782.7
112.104,1779.81,781.5
112.109,1779.79,781.8
112.114,1779.77,779.6
112.119,1779.75,778.8
112.125,1779.73,779.6
112.13,1779.71,778
112.135,1779.69,778.2
112.141,1779.67,778.5
112.146,1779.65,779.2
112.151,1779.63,778.8
112.157,1779.61,780.8
112.162,1779.59,782.4
112.167,1779.57,780.4
112.172,1779.55,779.7
112.178,1779.53,780.1
112.183,1779.51,779.7
112.188,1779.49,780.3
112.194,1779.47,782.4
112.199,1779.45,781.9
112.204,1779.43,782.5
112.209,1779.41,782
112.215,1779.39,783.3
112.22,1779.37,784
112.225,1779.35,783.7
112.231,1779.32,784
112.236,1779.3,785.6
112.241,1779.28,784.3
112.246,1779.26,786.2
112.252,1779.24,785.1
112.257,1779.22,785
112.262,1779.2,786.9
112.268,1779.18,785.4
112.273,1779.16,786.1
112.278,1779.14,785.4
112.283,1779.12,786
112.289,1779.1,785.7
112.294,1779.08,786.1
112.299,1779.06,785.3
112.305,1779.04,786.7
112.31,1779.02,786.2
112.315,1779,786
112.32,1778.98,785.7
112.326,1778.95,785.5
112.331,1778.93,785.2
112.336,1778.9,786.2
112.342,1778.88,785.9
112.347,1778.85,785.7
112.352,1778.83,785
112.358,1778.8,783.9
112.363,1778.78,785.5
112.368,1778.75,784.3
112.373,1778.73,782.6
112.379,1778.7,783.8
112.384,1778.68,784.8
112.389,1778.65,783.5
112.395,1778.63,784.2
112.4,1778.6,785.4
112.405,1778.57,784.4
112.41,1778.55,784.6
112.416,1778.53,783.7
112.421,1778.5,783.2
112.426,1778.47,783.2
112.432,1778.45,783
112.437,1778.42,784.4
112.442,1778.4,784.2
112.447,1778.37,783.5
112.453,1778.35,783.2
112.458,1778.32,784
112.463,1778.3,783.3
112.469,1778.27,783.5
112.474,1778.25,785.1
112.479,1778.22,783.4
112.485,1778.2,783.7
112.49,1778.17,782.1
112.495,1778.15,780.9
112.5,1778.12,781.9
112.506,1778.1,781.8
112.511,1778.07,780.4
112.516,1778.05,779.7
112.521,1778.02,780.3
112.527,1778,781.5
112.532,1777.97,782.6
112.537,1777.94,783
112.543,1777.91,783.1
112.548,1777.88,783
112.553,1777.86,782.2
112.559,1777.83,783.7
112.564,1777.8,785
112.569,1777.77,783.2
112.574,1777.74,782.9
112.579,1777.72,784.3
112.585,1777.69,783.3
112.59,1777.66,782.6
112.596,1777.63,781.7
112.601,1777.6,781.5
112.606,1777.58,782.4
112.611,1777.55,782.6
112.617,1777.52,780.6
112.622,1777.49,781.2
112.627,1777.46,781.4
112.633,1777.44,779.8
112.638,1777.41,780.2
112.643,1777.38,780.8
112.648,1777.35,779.9
112.653,1777.33,780.3
112.659,1777.3,780.1
112.664,1777.27,778.6
112.67,1777.24,778.8
112.675,1777.21,779.9
112.68,1777.18,780.3
112.686,1777.16,780.4
112.691,1777.13,780.9
112.696,1777.1,783
112.701,1777.07,782.4
112.707,1777.04,782.8
112.712,1777.02,785.2
112.717,1776.99,784.5
112.722,1776.97,786.1
112.728,1776.95,785.8
112.733,1776.93,786.4
112.738,1776.91,786.5
112.744,1776.89,785.7
112.749,1776.87,785.1
112.754,1776.85,783.8
112.759,1776.83,782.8
112.764,1776.81,784
112.769,1776.79,782.7
112.774,1776.77,782.4
112.779,1776.75,782.7
112.784,1776.73,781.3
112.789,1776.71,781.6
112.795,1776.7,782.8
112.8,1776.68,782.9
112.805,1776.66,782.1
112.81,1776.64,782.6
112.815,1776.62,781.4
112.82,1776.6,783.1
112.825,1776.58,783
112.83,1776.56,783.2
112.835,1776.54,781.8
112.84,1776.52,782.4
112.845,1776.5,781.3
112.85,1776.48,780.1
112.856,1776.46,779.1
112.86,1776.44,780.6
112.866,1776.42,780.1
112.871,1776.4,778.7
112.876,1776.39,778.9
112.881,1776.37,778.3
112.886,1776.35,777.6
112.891,1776.33,778
112.896,1776.31,777.7
112.901,1776.29,777.2
112.906,1776.27,778.6
112.911,1776.25,779.1
112.916,1776.23,778.2
112.921,1776.21,777.4
112.926,1776.19,779.7
112.932,1776.17,779.7
112.937,1776.15,779.4
112.942,1776.13,779.7
112.947,1776.11,780.3
112.952,1776.09,780.6
112.957,1776.07,781.8
112.962,1776.06,783.1
112.967,1776.04,784.3
112.972,1776.02,785.8
112.977,1776,786.2
112.982,1775.97,787.1
112.987,1775.95,787.9
112.992,1775.93,787.2
112.998,1775.9,787.7
113.003,1775.88,788.6
113.008,1775.86,789.5
113.012,1775.84,787.6
113.018,1775.81,788.3
113.023,1775.79,786.8
113.028,1775.77,787.5
113.033,1775.74,785
113.038,1775.72,783.9
113.043,1775.7,783.6
113.048,1775.68,783.1
113.053,1775.65,783.1
113.058,1775.63,783.7
113.064,1775.61,784.8
113.069,1775.58,786
113.074,1775.56,787.4
113.079,1775.54,790.6
113.084,1775.52,789.4
113.089,1775.49,788.4
113.094,1775.47,789.2
113.099,1775.45,789.2
113.104,1775.42,789.1
113.109,1775.4,789.5
113.114,1775.38,790.5
113.119,1775.36,790.9
113.124,1775.33,791.1
113.129,1775.31,791.3
113.135,1775.29,790.7
113.14,1775.26,790.7
113.145,1775.24,790.3
113.15,1775.22,788.1
113.155,1775.2,786.5
113.16,1775.17,786.1
113.165,1775.15,785.1
113.17,1775.13,784.9
113.175,1775.1,785.9
113.18,1775.08,785.9
113.185,1775.06,783.4
113.19,1775.04,784.6
113.195,1775.01,784.6
113.2,1774.99,785.7
113.205,1774.97,784.3
113.211,1774.95,785.1
113.216,1774.93,786.3
113.221,1774.91,787.4
113.226,1774.89,787.3
113.231,1774.86,786.9
113.236,1774.84,786.3
113.241,1774.82,787.3
113.246,1774.8,785.9
113.251,1774.78,785.9
113.256,1774.76,785.6
113.261,1774.74,784.8
113.266,1774.72,784.8
113.272,1774.7,783.7
113.277,1774.68,783.1
113.282,1774.65,784.3
113.287,1774.63,782
113.292,1774.61,781.6
113.297,1774.59,781.7
113.302,1774.57,780.7
113.307,1774.55,780.2
113.312,1774.53,781.3
113.317,1774.51,780.9
113.322,1774.49,781.1
113.327,1774.47,780.8
113.332,1774.45,780
113.337,1774.42,781.2
113.343,1774.4,780.9
113.348,1774.38,781.8
113.353,1774.36,781.3
113.358,1774.34,780.9
113.363,1774.32,780.3
113.368,1774.3,779.8
113.373,1774.28,780.4
113.378,1774.26,779.9
113.383,1774.23,779.4
113.388,1774.21,780.4
113.393,1774.19,778.8
113.398,1774.17,779.7
113.403,1774.15,780.1
113.409,1774.13,780.5
113.414,1774.11,779.6
113.419,1774.09,779.3
113.424,1774.07,778.9
113.429,1774.05,778
113.434,1774.02,779.4
113.439,1774,778.2
113.444,1773.98,778
113.449,1773.95,778.4
113.454,1773.92,778.6
113.459,1773.89,777
113.464,1773.86,779
113.469,1773.83,777.8
113.474,1773.8,779.1
113.479,1773.78,778.2
113.485,1773.75,779.1
113.49,1773.72,776.9
113.495,1773.69,778
113.5,1773.66,777.1
113.505,1773.63,777.1
113.51,1773.6,777.3
113.515,1773.57,778
113.52,1773.55,776.9
113.525,1773.52,776.4
113.53,1773.49,776.9
113.535,1773.46,775.5
113.54,1773.43,776.5
113.545,1773.4,776.6
113.551,1773.37,775.5
113.556,1773.34,775.1
113.561,1773.32,774.1
113.566,1773.29,774.4
113.571,1773.26,775
113.576,1773.23,775.4
113.581,1773.2,773.1
113.586,1773.17,773.5
113.591,1773.14,772
113.596,1773.11,773.7
113.601,1773.09,772.7
113.606,1773.06,773.1
113.611,1773.03,773.5
113.617,1773,775.6
113.622,1772.97,774.2
113.627,1772.94,774.3
113.632,1772.91,775
113.637,1772.88,776.9
113.642,1772.86,776.5
113.647,1772.83,777.1
113.652,1772.8,776.4
113.657,1772.77,776.7
113.662,1772.74,776.6
113.667,1772.71,776.8
113.672,1772.68,777
113.677,1772.65,777.2
113.682,1772.62,775.9
113.688,1772.59,777.3
113.693,1772.57,777.4
113.698,1772.54,777.5
113.703,1772.51,776.3
113.708,1772.48,776.2
113.713,1772.45,777.4
113.718,1772.42,775.4
113.723,1772.39,775.4
113.728,1772.36,773.8
113.733,1772.33,774.2
113.738,1772.31,774.4
113.743,1772.28,775.9
113.748,1772.25,775.7
113.753,1772.22,776.9
113.759,1772.19,775.6
113.764,1772.16,774.6
113.769,1772.13,773.7
113.774,1772.1,774.3
113.779,1772.07,774.7
113.784,1772.05,776
113.789,1772.02,776.8
113.794,1771.99,777.8
113.799,1771.97,778.5
113.804,1771.95,778
113.809,1771.92,779.9
113.814,1771.9,780.8
113.82,1771.88,780.5
113.824,1771.86,779.6
113.83,1771.83,780.5
113.835,1771.81,779.4
113.84,1771.79,778.6
113.845,1771.77,778.2
113.85,1771.74,775.5
113.855,1771.72,775.9
113.86,1771.7,775.1
113.865,1771.68,775.5
113.87,1771.65,775.7
113.875,1771.63,775.7
113.881,1771.61,775.6
113.886,1771.59,779.3
113.891,1771.57,777.6
113.896,1771.54,776.3
113.901,1771.52,774.6
113.906,1771.5,774.2
113.911,1771.47,773.5
113.916,1771.45,772.9
113.921,1771.43,773.2
113.927,1771.41,772.5
113.931,1771.39,774
113.937,1771.36,773.5
113.942,1771.34,774.3
113.947,1771.32,773.7
113.952,1771.3,774.9
113.957,1771.27,775
113.962,1771.25,773.8
113.967,1771.23,774
113.973,1771.2,773.1
113.978,1771.18,773.4
113.983,1771.16,772.8
113.988,1771.14,772.1
113.993,1771.12,771.7
113.998,1771.09,770.6
114.003,1771.07,770
114.008,1771.05,770.2
114.013,1771.02,769.7
114.019,1771,768.7
114.024,1770.98,770.2
114.029,1770.96,769.9
114.034,1770.94,768.7
114.039,1770.92,770.6
114.044,1770.89,771.1
114.049,1770.87,771.1
114.054,1770.85,770.5
114.059,1770.83,772.4
114.064,1770.81,771.1
114.07,1770.79,772.7
114.074,1770.77,772.2
114.08,1770.75,773.2
114.085,1770.72,773.7
114.09,1770.7,773.6
114.095,1770.68,773.9
114.1,1770.66,773.5
114.105,1770.64,772.3
114.11,1770.62,772.2
114.116,1770.59,773.1
114.121,1770.57,773.3
114.126,1770.55,772.8
114.131,1770.53,773.5
114.136,1770.51,774.3
114.141,1770.49,774.4
114.146,1770.46,775.5
114.151,1770.44,775.8
114.156,1770.42,776
114.161,1770.4,776.4
114.166,1770.38,776.6
114.172,1770.36,776.9
114.177,1770.34,776.8
114.182,1770.31,775.8
114.187,1770.29,777.6
114.192,1770.27,775.9
114.197,1770.25,774.5
114.202,1770.23,773.9
114.207,1770.21,773.1
114.212,1770.19,774.6
114.218,1770.16,775.1
114.223,1770.14,774.9
114.228,1770.12,775.7
114.233,1770.1,776.7
114.238,1770.08,777.3
114.243,1770.06,778.7
114.248,1770.03,777.4
114.253,1770.01,776.9
114.258,1769.99,777.9
114.264,1769.97,777.1
114.269,1769.96,778
114.274,1769.94,778.6
114.279,1769.92,778.7
114.284,1769.9,778
114.289,1769.88,780
114.294,1769.87,779.2
114.299,1769.85,780.1
114.304,1769.83,778.6
114.31,1769.81,779.1
114.315,1769.79,779.2
114.32,1769.78,781.4
114.325,1769.76,780.5
114.33,1769.74,782.6
114.335,1769.72,782.5
114.34,1769.7,781.4
114.345,1769.69,782
114.35,1769.67,782
114.356,1769.65,781.7
114.361,1769.63,781.8
114.366,1769.61,781.8
114.371,1769.6,783.3
114.376,1769.58,782.7
114.381,1769.56,781.3
114.386,1769.54,782.7
114.391,1769.52,781.7
114.396,1769.51,780
114.401,1769.49,781.6
114.406,1769.47,780.6
114.412,1769.45,780.2
114.417,1769.43,781.9
114.422,1769.42,781.5
114.427,1769.4,781.7
114.432,1769.38,781
114.437,1769.36,781.1
114.442,1769.34,780.4
114.447,1769.32,781.6
114.453,1769.31,781.2
114.458,1769.29,781
114.463,1769.27,781.8
114.468,1769.25,780.6
114.473,1769.23,781.1
114.478,1769.22,780.3
114.483,1769.2,781.5
114.488,1769.18,780
114.493,1769.16,780.7
114.498,1769.15,780.8
114.503,1769.13,780.6
114.509,1769.11,780.3
114.514,1769.09,779.2
114.519,1769.07,779.5
114.524,1769.05,779.8
114.529,1769.04,779.3
114.534,1769.02,778.6
114.539,1769,779.5
114.544,1768.98,778
114.55,1768.96,778.4
114.555,1768.94,776.7
114.56,1768.92,777.4
114.565,1768.9,776.3
114.57,1768.88,776.5
114.575,1768.86,775.3
114.58,1768.84,774.9
114.585,1768.82,773.2
114.59,1768.8,772.9
114.596,1768.78,772.5
114.601,1768.76,771.6
114.606,1768.74,771.5
114.611,1768.72,770.9
114.616,1768.7,771.3
114.621,1768.67,771.4
114.626,1768.65,772
114.631,1768.63,769.9
114.636,1768.61,771.8
114.641,1768.59,771.2
114.647,1768.57,772
114.652,1768.55,771.8
114.657,1768.53,771.1
114.662,1768.51,770.7
114.667,1768.49,769.2
114.672,1768.47,767.8
114.677,1768.45,766.8
114.682,1768.43,767.4
114.687,1768.41,767.5
114.693,1768.39,768.2
114.698,1768.37,768.8
114.703,1768.35,769.8
114.708,1768.33,771
114.713,1768.31,769.4
114.718,1768.29,768.7
114.723,1768.27,769.3
114.728,1768.25,767.8
114.733,1768.23,768.1
114.738,1768.21,767.8
114.743,1768.19,767.4
114.749,1768.17,766.2
114.754,1768.15,763.9
115.099,1766.68,779.9
115.104,1766.65,780
115.109,1766.62,780.1
115.113,1766.59,779.4
115.118,1766.56,778.1
115.123,1766.53,777.4
115.128,1766.49,777.1
115.133,1766.46,779.1
115.138,1766.43,777.5
115.143,1766.4,777.6
115.148,1766.37,778.5
115.153,1766.34,776.5
115.158,1766.31,776.7
115.163,1766.27,777.7
115.168,1766.24,776.5
115.172,1766.21,776.9
115.177,1766.18,777
115.182,1766.15,776.5
115.187,1766.12,776.7
115.192,1766.09,775.9
115.197,1766.05,777.2
115.202,1766.02,775.8
115.207,1765.99,777.5
115.212,1765.96,778
115.217,1765.93,776.2
115.221,1765.91,776.3
115.226,1765.88,775.9
115.231,1765.85,777.6
115.236,1765.82,776.3
115.241,1765.79,777
115.246,1765.76,776.9
115.251,1765.73,775.9
115.256,1765.7,775.6
115.261,1765.68,775.8
115.266,1765.65,775
115.271,1765.62,776.5
115.276,1765.59,775.7
115.28,1765.56,776.5
115.285,1765.53,775.6
115.29,1765.5,776.5
115.295,1765.47,776.6
115.3,1765.45,777.2
115.305,1765.42,775.6
115.31,1765.39,777.5
115.315,1765.36,777.2
115.319,1765.33,776.4
115.325,1765.3,775.6
115.329,1765.27,775.3
115.334,1765.25,775
115.339,1765.22,775.6
115.344,1765.19,775
115.349,1765.16,775.2
115.354,1765.13,775.8
115.359,1765.1,776
115.364,1765.07,775.8
115.369,1765.05,776.5
115.373,1765.02,776.4
115.378,1764.99,776.9
115.383,1764.96,776.1
115.388,1764.93,776.5
115.393,1764.9,777.3
115.398,1764.87,776
115.493,1764.33,775.7
115.498,1764.3,775.6
115.503,1764.27,776.2
115.508,1764.25,776.4
115.513,1764.22,775.4
115.518,1764.19,775.4
115.522,1764.16,775.5
115.78,1762.93,775.1
115.785,1762.91,776.9
115.79,1762.89,776.6
115.795,1762.87,776.1
115.8,1762.85,776.8
115.804,1762.82,775.4
115.809,1762.8,775.5
115.814,1762.78,775.3
115.819,1762.76,775.2
115.824,1762.74,775.3
115.829,1762.72,776.7
115.834,1762.7,776
115.839,1762.68,776.3
115.844,1762.66,777.9
115.849,1762.64,776
115.854,1762.62,776.1
115.859,1762.6,776.7
115.864,1762.58,777.3
115.869,1762.55,776.4
115.874,1762.53,777.5
115.879,1762.51,777.3
115.884,1762.49,777.9
115.889,1762.47,778.6
115.894,1762.45,777.8
115.899,1762.43,778.3
115.904,1762.41,778.8
115.909,1762.39,777
115.913,1762.37,777.8
115.918,1762.35,777.6
115.923,1762.33,776.8
115.928,1762.31,777.1
115.933,1762.29,776.5
115.938,1762.27,775.6
115.943,1762.25,775.6
115.948,1762.22,777.2
115.953,1762.2,776.1
115.958,1762.18,775.7
115.963,1762.16,776.5
115.968,1762.14,775.4
115.973,1762.12,775.7
115.978,1762.1,774.6
115.983,1762.08,775.3
115.988,1762.06,774.7
115.993,1762.04,774.1
115.998,1762.02,774.2
116.002,1762,774.3
116.007,1761.98,773
116.012,1761.95,772.6
116.017,1761.93,772.9
116.022,1761.91,773.2
116.027,1761.89,773.4
116.032,1761.87,773.4
116.037,1761.85,773.5
116.042,1761.83,773.6
116.047,1761.81,773.1
116.052,1761.79,771.6
116.057,1761.77,772.4
116.062,1761.74,772.8
116.068,1761.72,772.2
116.073,1761.7,772
116.078,1761.68,771.1
116.083,1761.66,771.5
116.088,1761.63,772.3
116.093,1761.61,771.4
116.099,1761.59,771.4
116.104,1761.57,771.3
116.109,1761.55,771.1
116.114,1761.53,771.2
116.119,1761.5,770.6
116.124,1761.48,771.3
116.129,1761.46,771.9
116.135,1761.44,772
116.14,1761.42,771.9
116.145,1761.4,773.1
116.15,1761.37,771.2
116.155,1761.35,770.6
116.16,1761.33,771
116.165,1761.31,769.4
116.171,1761.29,768.9
116.176,1761.26,768.8
116.181,1761.24,766.6
116.186,1761.22,768
116.191,1761.2,769.1
116.197,1761.18,768.2
116.202,1761.16,767.3
116.207,1761.13,766.4
116.212,1761.11,767.4
116.217,1761.09,766.5
116.222,1761.07,766.8
116.228,1761.05,765.5
116.233,1761.03,767.1
116.238,1761,767.2
116.243,1760.98,767.4
116.248,1760.97,766.8
116.253,1760.95,766.9
116.259,1760.93,766.2
116.264,1760.91,767.9
116.269,1760.89,768
116.274,1760.88,768.4
116.279,1760.86,768.1
116.284,1760.84,769.1
116.289,1760.82,769.2
116.295,1760.8,768.3
116.3,1760.79,768.2
116.305,1760.77,768.2
116.31,1760.75,768.9
116.315,1760.73,766.6
116.32,1760.71,766.3
116.326,1760.7,768
116.331,1760.68,767.1
116.336,1760.66,765.2
116.341,1760.64,767.8
116.346,1760.62,767.6
116.351,1760.61,766.6
116.357,1760.59,767.7
116.362,1760.57,767.5
116.367,1760.55,766.9
116.372,1760.53,767.7
116.377,1760.52,767.3
116.383,1760.5,766.4
116.388,1760.48,766.9
116.393,1760.46,765.6
116.398,1760.44,766.4
116.403,1760.43,767.2
116.408,1760.41,767.1
116.413,1760.39,767.2
116.419,1760.37,767
116.424,1760.35,766.1
116.429,1760.34,766.2
116.434,1760.32,766.4
116.439,1760.3,766.1
116.444,1760.28,766.7
116.45,1760.26,766.4
116.455,1760.24,767.1
116.46,1760.23,767.5
116.465,1760.21,768.2
116.47,1760.19,768.4
116.475,1760.17,769.3
116.481,1760.15,769.7
116.486,1760.14,770.4
116.491,1760.12,770.3
116.496,1760.1,769.7
116.501,1760.08,769.8
116.506,1760.06,769.2
116.512,1760.05,768.6
116.517,1760.03,769.2
116.522,1760.01,769
116.527,1759.99,767
116.532,1759.97,766.4
116.537,1759.94,768.1
116.543,1759.92,766.5
116.548,1759.9,766.6
116.553,1759.88,766.6
116.558,1759.85,766.9
116.563,1759.83,767.4
116.568,1759.81,766.9
116.573,1759.78,766.7
116.579,1759.76,765.6
116.584,1759.74,766.9
116.589,1759.71,766.9
116.594,1759.69,766.6
116.599,1759.67,766.5
116.604,1759.65,767.3
116.61,1759.62,768.8
116.615,1759.6,767.7
116.62,1759.58,769
116.625,1759.55,767.7
116.63,1759.53,769
116.636,1759.51,768.2
116.641,1759.49,769.4
116.646,1759.46,769.1
116.651,1759.44,770.4
116.656,1759.42,770.1
116.661,1759.39,771.8
116.667,1759.37,770.8
116.672,1759.35,772.9
116.677,1759.33,772.9
116.682,1759.3,772.7
116.687,1759.28,775.1
116.692,1759.26,775.3
116.697,1759.23,775
116.703,1759.21,773
116.708,1759.19,774.3
116.713,1759.17,773.7
116.718,1759.14,772.2
116.723,1759.12,771.7
116.729,1759.1,771.8
116.734,1759.07,772
116.739,1759.05,771.3
