site_code,lat,lon,proteccion,proteccion_detallada,edad_mpa,biomasa_piscivoros,riqueza_peces
RAJA25,-0.59765,130.56162,protección parcial,parcial,7.0,-2.4821733557870593,0.20483105503126425
RAJA26,-0.5918100000000001,130.57585,protección parcial,parcial,7.0,-0.15800640304691627,2.1517264966729046
RAJA27,-0.41728000000000004,130.5677,sin protección,sin protección,,-0.31510761757500494,0.09030779375822658
RAJA28,-0.46386000000000005,130.68643,protección parcial,parcial,7.0,0.06633914882833594,1.7795258975355321
RAJA3,-0.56898,130.66519,protección parcial,parcial,7.0,-0.83514382491875,2.438034649855499
RAJA3,-0.56898,130.66519,protección parcial,parcial,7.0,0.8455893877934483,2.810235248992871
RAJA30,-0.70385,130.70863,protección parcial,parcial,7.0,-0.29386209608461467,1.9226799741268292
RAJA31,-0.58148,130.55201,protección total,total (otras),7.0,-0.9844959042483504,1.2641712218068626
RAJA31,-0.58148,130.55201,protección total,total (otras),7.0,0.19392312598415806,1.1782787758520843
RAJA32,-0.45155,130.69332,protección total,total (otras),7.0,0.7455767417014828,2.180357311991164
RAJA32,-0.45155,130.69332,protección total,total (otras),7.0,0.30671663084234396,1.579110190307716
RAJA33,-0.49793000000000004,130.72743,protección parcial,parcial,7.0,0.2508444485490368,2.3521422039007205
RAJA34,-0.9557899999999999,131.14981,protección parcial,parcial,11.0,0.7060725351066615,1.235540406488603
RAJA35,0.17251,130.03017,protección parcial,parcial,9.0,-0.2790140438591762,-0.22463117474262698
RAJA36,0.17229,130.00685,protección parcial,parcial,9.0,0.225118486370002,2.0658340507181263
RAJA37,0.17065999999999998,130.00693,protección parcial,parcial,9.0,0.18886816040359894,0.34798513162256134
RAJA38,-0.5093,130.45433,protección parcial,parcial,11.0,0.9833069485401504,1.7795258975355321
RAJA39,-0.51312,130.45983999999999,protección parcial,parcial,11.0,0.47352580253133336,1.5504793749894568
RAJA4,-0.55917,130.68728000000002,protección total,total (otras),7.0,-0.02444997481581486,2.409403834537239
RAJA40,-0.5220899999999999,130.45988,protección parcial,parcial,11.0,1.3095302605652304,1.6077410056259755
RAJA41,-0.5635,130.51994,protección parcial,parcial,11.0,0.7844026501441084,2.7529736183563522
RAJA42,-2.00037,130.64153000000002,protección parcial,parcial,6.0,0.4068416038778641,1.836787528172051
RAJA43,-2.00466,130.63654,protección parcial,parcial,6.0,-2.4821733557870593,-0.4250468819704429
RAJA44,-2.00821,130.62825,protección parcial,parcial,6.0,1.2963631522975345,1.6077410056259755
RAJA45,-1.9710299999999998,130.46458,protección parcial,parcial,6.0,0.03961522295418474,-0.31052362069740524
RAJA49,-2.2191400000000003,130.54764,protección total,total (otras),6.0,1.015053771741857,0.8633398073512307
RAJA5,-0.5608,130.54279,protección parcial,parcial,7.0,0.628615174648384,1.149647960533825
RAJA50,-2.22591,130.6011,protección total,total (otras),6.0,1.4562202220288476,2.5811887264467956
RAJA51,-2.2208200000000002,130.6115,protección total,total (otras),6.0,0.9310550092747228,1.2069095911703438
RAJA52,-2.19118,130.60385,protección total,total (otras),6.0,0.49889796533767694,2.3807730192189798
RAJA53,-2.02469,130.69228999999999,protección parcial,parcial,6.0,0.6536547545648702,2.266249757945942
RAJA54,-2.02615,130.683,protección parcial,parcial,6.0,0.5074435178294852,0.9206014379877496
RAJA6,-0.55658,130.6901,protección total,total (otras),7.0,1.4863053786957492,4.041360307678026
RAJA6,-0.55658,130.6901,protección total,total (otras),7.0,0.980753653646187,2.667081172401574
RAJA7,-0.55304,130.69444,protección total,total (otras),7.0,0.4372341960538705,3.2396974787667623
RAJA9,-0.54304,130.69269,protección total,total (otras),7.0,0.6636548024811625,2.953389325584168
RAJA9,-0.54304,130.69269,protección total,total (otras),7.0,0.18034343970899894,1.979941604763348
RED1,23.417579999999997,35.98514,sin protección,sin protección,,0.7924929281027637,0.03304616312170775
RED13,25.0712,34.93801,sin protección,sin protección,,-0.10757284982577738,-0.0814770981513299
RED18,27.669279098510742,35.44166946411133,sin protección,sin protección,,0.39236994526164426,0.3193543163043019
RT1,11.1773,166.89346,sin protección,sin protección,,-2.4821733557870593,-0.8831399270625935
RT10,11.16958,166.7742,sin protección,sin protección,,0.8371866445900876,0.1475694243947454
RT2,11.1551,166.89014,sin protección,sin protección,,0.8554484997991066,0.7774473613964525
RT3,11.1521,166.83543,sin protección,sin protección,,0.6514524841239832,1.0637555145790467
RT4,11.167010000000001,166.7572,sin protección,sin protección,,-0.041475713792250186,0.5770316541686367
RT6,11.16352,166.88789,sin protección,sin protección,,0.09022389951308167,-0.711355035153037
SEY1,-4.5617,55.43125,sin protección,sin protección,,-2.4821733557870593,0.49113920821385837
SEY1,-4.5617,55.43125,sin protección,sin protección,,0.02893464392309761,-0.6540934045165182
SEY10,-4.66513,55.37209,sin protección,sin protección,,0.570288229239941,0.6629241001234149
SEY11,-4.668700218200684,55.395408630371094,sin protección,sin protección,,0.05413050190161339,1.006493883942528
SEY11,-4.668700218200684,55.395408630371094,sin protección,sin protección,,-0.3685172313988866,0.3193543163043019
SEY12,-4.61929,55.390119999999996,sin protección,sin protección,,-0.7411309706262006,0.4338775775773396
SEY12,-4.61929,55.390119999999996,sin protección,sin protección,,-0.7923000390777064,-0.7686166657895559
SEY2,-4.594590187072754,55.426979064941406,sin protección,sin protección,,0.001224091361426355,0.7201857307599338
SEY2,-4.594590187072754,55.426979064941406,sin protección,sin protección,,0.15614223219574083,-0.024215467514811077
SEY3,-4.63837,55.37519,protección total,total (grande y antigua),33.0,1.187834452224516,0.37661594694082073
SEY3,-4.63837,55.37519,protección total,total (grande y antigua),33.0,0.14842915683648156,0.17620023971300483
SEY4,-4.63901,55.36755,protección total,total (grande y antigua),33.0,-0.143219685611506,1.1210171452155655
SEY4,-4.63901,55.36755,protección total,total (grande y antigua),33.0,0.1312328071749217,0.4338775775773396
SEY5,-4.61534,55.40671,sin protección,sin protección,,-0.09063974348652724,0.5484008388503773
SEY5,-4.61534,55.40671,sin protección,sin protección,,-0.5265828090908757,-0.7686166657895559
SEY7,-4.59893,55.42454,sin protección,sin protección,,-0.25838636648217134,0.8633398073512307
SEY7,-4.59893,55.42454,sin protección,sin protección,,0.40491531380296003,-0.13873872878784874
SEY8,-4.58461,55.42991,sin protección,sin protección,,0.7413029065777647,0.20483105503126425
SEY9,-4.61066,55.417609999999996,sin protección,sin protección,,0.2454728168574224,0.8347089920329713
SEY9,-4.61066,55.417609999999996,sin protección,sin protección,,0.026453681901153204,0.4338775775773396
SOL1,-8.09965,156.86837,sin protección,sin protección,,-0.03573946036003517,2.0944648660363856
SOL2,-8.134739999999999,156.96666000000002,sin protección,sin protección,,0.5469244345109306,3.0106509562206867
SOL4,-8.01299,156.75628,sin protección,sin protección,,0.30010998404617,3.1824358481302433
TCI1,21.8166,-72.18342,sin protección,sin protección,,-0.7726025897609308,-1.05492481897215
TCI2,21.81508,-72.1862,sin protección,sin protección,,-0.6457795084790703,-1.1121864496086689
TI1,-7.1134699999999995,131.42937,sin protección,sin protección,,-0.9468048351281,1.3214328524433814
TI2,-7.232660000000001,131.36471,sin protección,sin protección,,-1.5099007169347494,1.5218485596711973
TI3,-7.23763,131.37014,sin protección,sin protección,,0.2326658745956752,2.6384503570833147
TI4,-7.44936,131.25861,sin protección,sin protección,,0.9799362041136391,0.0044153478034483365
TI7,-8.12118,131.11498,sin protección,sin protección,,-0.8989644871790012,2.2948805732642015
TI8,-8.31348,130.75911000000002,sin protección,sin protección,,0.6850437303632231,1.9513107894450885
TONGA1,-19.83026,-174.4173,sin protección,sin protección,,-2.4821733557870593,0.7201857307599338
TONGA10,-18.7158,-174.14896000000002,sin protección,sin protección,,-2.4821733557870593,-0.8258782964260747
TONGA10,-18.7158,-174.14896000000002,sin protección,sin protección,,-0.805195819011007,0.3193543163043019
TONGA11,-18.717489999999998,-174.14868,sin protección,sin protección,,-1.6609202237622578,-0.7399858504712965
TONGA11,-18.717489999999998,-174.14868,sin protección,sin protección,,-0.6435542908932449,0.03304616312170775
TONGA12,-18.69375,-174.13804,sin protección,sin protección,,-1.0079730400089344,0.5770316541686367
TONGA12,-18.69375,-174.13804,sin protección,sin protección,,-2.4821733557870593,-0.31052362069740524
TONGA13,-18.692,-174.13804,sin protección,sin protección,,-2.4821733557870593,0.6056624694868961
TONGA13,-18.692,-174.13804,sin protección,sin protección,,-2.4821733557870593,0.949232253306009
TONGA14,-18.688270000000003,-174.04477,sin protección,sin protección,,-2.4821733557870593,-0.0814770981513299
TONGA14,-18.688270000000003,-174.04477,sin protección,sin protección,,-2.4821733557870593,1.1782787758520843
TONGA2,-19.8358,-174.4193,sin protección,sin protección,,-1.2755428023992912,0.03304616312170775
TONGA2,-19.8358,-174.4193,sin protección,sin protección,,-1.2755428023992912,0.8347089920329713
TONGA3,-19.93805,-174.7136,protección parcial,parcial,2.0,-2.4821733557870593,-0.0814770981513299
TONGA4,-19.9355,-174.72811000000002,protección parcial,parcial,2.0,-0.8922804622055355,-0.052846282833070496
TONGA4,-19.9355,-174.72811000000002,protección parcial,parcial,2.0,-2.4821733557870593,0.1475694243947454
TONGA5,-20.1081,-174.72811000000002,sin protección,sin protección,,-0.342728987467771,1.6936334515807538
TONGA6,-20.10828,-174.70102,sin protección,sin protección,,-0.14116473816620653,1.292802037125122
TONGA6,-20.10828,-174.70102,sin protección,sin protección,,-2.4821733557870593,1.006493883942528
TONGA7,-20.02291,-174.68276,protección parcial,parcial,3.0,-2.4821733557870593,0.949232253306009
TONGA7,-20.02291,-174.68276,protección parcial,parcial,3.0,-2.4821733557870593,0.7774473613964525
TONGA8,-18.7146,-174.10287,sin protección,sin protección,,-0.8630203755251091,0.26209268566778304
TONGA9,-18.71621,-174.08363,sin protección,sin protección,,-0.6090986948865968,0.5197700235321178
TONGA9,-18.71621,-174.08363,sin protección,sin protección,,-2.4821733557870593,0.6629241001234149
TS1,-10.6055,141.9158,protección parcial,parcial,28.0,-0.7809219330222733,-1.8184132274590676
TS10,-10.24569,142.47558999999998,sin protección,sin protección,,0.6186141199323248,-0.4823085126069617
TS13,-10.066310000000001,143.87446,sin protección,sin protección,,1.269786631977777,0.5484008388503773
TS14,-10.0599,143.88299999999998,sin protección,sin protección,,0.25709275362916073,1.235540406488603
TS14,-10.0599,143.88299999999998,sin protección,sin protección,,0.5828883042910041,0.6915549154416742
TS14,-10.0599,143.88299999999998,sin protección,sin protección,,-0.00019336340965713227,0.6056624694868961
TS15,-10.05785,143.84266000000002,sin protección,sin protección,,0.9535934936504054,1.6936334515807538
TS16,-10.05737,143.83831999999998,sin protección,sin protección,,0.5394274102710896,1.2069095911703438
TS17,-9.97146,144.1537,sin protección,sin protección,,1.1084789360749634,2.667081172401574
TS19,-9.96049,144.15589,sin protección,sin protección,,1.4766314666306837,0.34798513162256134
TS20,-9.958260000000001,144.15061,sin protección,sin protección,,0.7757252168819735,0.37661594694082073
TS20,-9.958260000000001,144.15061,sin protección,sin protección,,-2.027412295385511,0.118938609076486
TS20,-9.958260000000001,144.15061,sin protección,sin protección,,-0.5489129097782381,0.17620023971300483
TS21,-9.9513,144.03178,sin protección,sin protección,,-0.0028803554927975647,1.3214328524433814
TS21,-9.9513,144.03178,sin protección,sin protección,,0.29514580077936614,1.6650026362624943
TS22,-9.94215,144.02049,sin protección,sin protección,,0.9602162390294727,2.3235113885824608
TS23,-9.880239999999999,143.4815,sin protección,sin protección,,1.5032621103761794,0.23346187034952365
TS24,-9.87725,143.48535,sin protección,sin protección,,1.351248918796859,1.1782787758520843
TS25,-9.8559,143.59106,sin protección,sin protección,,0.6431839700995796,0.6056624694868961
TS27,-9.7946,142.62988,sin protección,sin protección,,1.687394376321924,-0.5395701432434805
TS28,-10.60343,141.90698,protección parcial,parcial,35.0,-0.38109058394081397,-1.598910310019079
TS29,-10.1,143.32,sin protección,sin protección,,0.8512681999951963,0.7488165460781931
TS3,-10.60265,141.90855,protección parcial,parcial,30.0,0.34597822330872074,-1.398494602791263
TS3,-10.60265,141.90855,protección parcial,parcial,30.0,-0.33538108682423695,-1.398494602791263
TS3,-10.60265,141.90855,protección parcial,parcial,30.0,-0.637995227604739,-1.4843870487460413
TS4,-10.522739999999999,143.09259,sin protección,sin protección,,0.5222426805113524,0.26209268566778304
TS4,-10.522739999999999,143.09259,sin protección,sin protección,,0.7190313909762572,-0.31052362069740524
TS4,-10.522739999999999,143.09259,sin protección,sin protección,,1.1059901803464953,-0.31052362069740524
TS5,-10.51905,143.09294,sin protección,sin protección,,1.2240809365790768,-0.19600035942436755
TS5,-10.51905,143.09294,sin protección,sin protección,,1.405329597887904,0.6342932848051555
TS5,-10.51905,143.09294,sin protección,sin protección,,0.3400855010108189,-0.16736954410610816
TS6,-10.383519999999999,143.929,sin protección,sin protección,,-1.1982332418214083,1.8940491588085697
TS7,-10.287930000000001,143.71759,sin protección,sin protección,,0.716998759440221,1.3786944830799002
TS7,-10.287930000000001,143.71759,sin protección,sin protección,,0.6468540595174425,2.0372032353998666
TS7,-10.287930000000001,143.71759,sin protección,sin protección,,-0.3685172313988866,1.092386329897306
TS7,-10.287930000000001,143.71759,sin protección,sin protección,,0.8531243478930077,1.5504793749894568
TS7,-10.287930000000001,143.71759,sin protección,sin protección,,0.688352462592444,1.0637555145790467
TS8,-10.2875,143.70978,sin protección,sin protección,,0.5494288834208501,1.4073252983981597
TS8,-10.2875,143.70978,sin protección,sin protección,,0.600990748256902,2.266249757945942
TS8,-10.2875,143.70978,sin protección,sin protección,,1.2188429822914717,1.3500636677616409
TS8,-10.2875,143.70978,sin protección,sin protección,,0.8958540845874416,0.49113920821385837
TS8,-10.2875,143.70978,sin protección,sin protección,,1.027871663878677,1.5218485596711973
TS9,-10.24809,142.47267,sin protección,sin protección,,0.8109318199269444,-0.36778525133392403
TZN10,-6.28,39.18,sin protección,sin protección,,-2.4821733557870593,-0.36778525133392403
TZN12,-6.28,39.18,protección total,total (grande y antigua),30.0,0.32067866614239815,1.0351246992607872
TZN13,-5.86,39.21,sin protección,sin protección,,-0.6745306433300567,-0.6827242198347776
TZN14,-5.76,39.22,sin protección,sin protección,,-0.6095922357319205,0.17620023971300483
