biomasa_piscivoros,biomasa_herbivoros,riqueza_peces,NN_score,NP_score,proteccion
3.5001511925175244,3.506498770396231,19.0,0.10953736178620001,-0.6011645691376735,sin protección
3.6957385420485194,3.450319082180104,21.0,0.2993364753527051,-0.6179451095462517,sin protección
3.0328880507268465,3.7547508964842717,17.0,0.07665751001332317,-0.5147618695354373,sin protección
3.9843994858178617,3.7793806000936305,15.0,0.15822702646935713,-0.6630033452966897,sin protección
5.253477586398951,3.3466310387104015,33.0,0.26631495672343924,0.25188991979234493,sin protección
4.700312776851762,3.185005223087112,29.0,0.31530874363326344,0.038085905116256806,sin protección
3.8032635199684552,3.732575829676317,35.0,0.2339794198223047,-0.020197534984039547,sin protección
4.071430323699051,3.5289739588790847,39.0,0.45193467919100905,-0.19361451811487365,sin protección
0.0,3.4030366142743924,22.0,-0.6102621070555817,-0.20123066215768384,sin protección
1.9866235957377347,2.9183791317706973,21.0,-0.12289771077236986,-0.2520177699633959,sin protección
3.8577429890998887,3.5649578589334596,27.0,0.5144911778997664,0.9368952987719132,sin protección
2.6058037723903675,3.4668797043825217,21.0,-0.6069440512525093,-0.27449074907651333,sin protección
0.0,3.194368453134957,22.0,-1.0931528098212318,-0.5391631811576374,sin protección
0.0,4.03322140165439,27.0,-0.4873185506829717,-0.41365079954564,sin protección
2.3158214058050075,2.4245147482428653,17.0,-0.5323663551556398,-0.8771166899500945,protección parcial
4.4357782896719025,2.843762553396018,18.0,0.03514565428635767,-1.0898321864307243,protección parcial
