id,Distribution,Upper,Weight,n_languages
loose lognormal weighted,lognormal,loose,weighted,5615.0
loose lognormal weighted,lognormal,loose,weighted,5889.0
loose lognormal weighted,lognormal,loose,weighted,5832.0
loose lognormal weighted,lognormal,loose,weighted,5948.0
loose lognormal weighted,lognormal,loose,weighted,6260.0
loose lognormal weighted,lognormal,loose,weighted,6176.0
loose lognormal weighted,lognormal,loose,weighted,6191.0
loose lognormal weighted,lognormal,loose,weighted,6365.0
loose lognormal weighted,lognormal,loose,weighted,6471.0
loose lognormal weighted,lognormal,loose,weighted,5106.0
loose lognormal weighted,lognormal,loose,weighted,5174.0
loose lognormal weighted,lognormal,loose,weighted,5246.0
loose lognormal weighted,lognormal,loose,weighted,5365.0
loose lognormal weighted,lognormal,loose,weighted,5552.0
loose lognormal weighted,lognormal,loose,weighted,5695.0
loose lognormal weighted,lognormal,loose,weighted,5754.0
loose lognormal weighted,lognormal,loose,weighted,5914.0
loose lognormal weighted,lognormal,loose,weighted,5938.0
loose lognormal weighted,lognormal,loose,weighted,6088.0
loose lognormal weighted,lognormal,loose,weighted,6097.0
loose lognormal weighted,lognormal,loose,weighted,6182.0
loose lognormal weighted,lognormal,loose,weighted,6334.0
loose lognormal weighted,lognormal,loose,weighted,6536.0
loose lognormal weighted,lognormal,loose,weighted,6759.0
loose lognormal weighted,lognormal,loose,weighted,6593.0
loose lognormal weighted,lognormal,loose,weighted,6927.0
loose lognormal weighted,lognormal,loose,weighted,6952.0
loose lognormal weighted,lognormal,loose,weighted,7209.0
loose lognormal weighted,lognormal,loose,weighted,7095.0
loose lognormal weighted,lognormal,loose,weighted,7172.0
loose lognormal weighted,lognormal,loose,weighted,7409.0
loose lognormal weighted,lognormal,loose,weighted,7443.0
loose lognormal weighted,lognormal,loose,weighted,7531.0
loose lognormal weighted,lognormal,loose,weighted,7731.0
loose lognormal weighted,lognormal,loose,weighted,7902.0
loose lognormal weighted,lognormal,loose,weighted,7988.0
loose lognormal weighted,lognormal,loose,weighted,4719.0
loose lognormal weighted,lognormal,loose,weighted,4868.0
loose lognormal weighted,lognormal,loose,weighted,5001.0
loose lognormal weighted,lognormal,loose,weighted,5063.0
loose lognormal weighted,lognormal,loose,weighted,5046.0
loose lognormal weighted,lognormal,loose,weighted,5294.0
loose lognormal weighted,lognormal,loose,weighted,5535.0
loose lognormal weighted,lognormal,loose,weighted,5741.0
loose lognormal weighted,lognormal,loose,weighted,5721.0
loose lognormal weighted,lognormal,loose,weighted,5805.0
loose lognormal weighted,lognormal,loose,weighted,5802.0
loose lognormal weighted,lognormal,loose,weighted,6015.0
loose lognormal weighted,lognormal,loose,weighted,6128.0
loose lognormal weighted,lognormal,loose,weighted,6217.0
loose lognormal weighted,lognormal,loose,weighted,6368.0
loose lognormal weighted,lognormal,loose,weighted,6461.0
loose lognormal weighted,lognormal,loose,weighted,6608.0
loose lognormal weighted,lognormal,loose,weighted,6574.0
loose lognormal weighted,lognormal,loose,weighted,6792.0
loose lognormal weighted,lognormal,loose,weighted,6868.0
loose lognormal weighted,lognormal,loose,weighted,7031.0
loose lognormal weighted,lognormal,loose,weighted,6981.0
loose lognormal weighted,lognormal,loose,weighted,7202.0
loose lognormal weighted,lognormal,loose,weighted,7341.0
loose lognormal weighted,lognormal,loose,weighted,7393.0
loose lognormal weighted,lognormal,loose,weighted,7463.0
loose lognormal weighted,lognormal,loose,weighted,7415.0
loose lognormal weighted,lognormal,loose,weighted,4778.0
loose lognormal weighted,lognormal,loose,weighted,4887.0
loose lognormal weighted,lognormal,loose,weighted,4883.0
loose lognormal weighted,lognormal,loose,weighted,5032.0
loose lognormal weighted,lognormal,loose,weighted,5189.0
loose lognormal weighted,lognormal,loose,weighted,5432.0
loose lognormal weighted,lognormal,loose,weighted,5339.0
loose lognormal weighted,lognormal,loose,weighted,5570.0
loose lognormal weighted,lognormal,loose,weighted,5662.0
loose lognormal weighted,lognormal,loose,weighted,5852.0
loose lognormal weighted,lognormal,loose,weighted,5861.0
loose lognormal weighted,lognormal,loose,weighted,6012.0
loose lognormal weighted,lognormal,loose,weighted,5931.0
loose lognormal weighted,lognormal,loose,weighted,6131.0
loose lognormal weighted,lognormal,loose,weighted,6333.0
loose lognormal weighted,lognormal,loose,weighted,6375.0
loose lognormal weighted,lognormal,loose,weighted,6349.0
loose lognormal weighted,lognormal,loose,weighted,6548.0
loose lognormal weighted,lognormal,loose,weighted,6853.0
loose lognormal weighted,lognormal,loose,weighted,6771.0
loose lognormal weighted,lognormal,loose,weighted,6834.0
loose lognormal weighted,lognormal,loose,weighted,6995.0
loose lognormal weighted,lognormal,loose,weighted,6979.0
loose lognormal weighted,lognormal,loose,weighted,7339.0
loose lognormal weighted,lognormal,loose,weighted,7471.0
loose lognormal weighted,lognormal,loose,weighted,7421.0
loose lognormal weighted,lognormal,loose,weighted,7533.0
loose lognormal weighted,lognormal,loose,weighted,5278.0
loose lognormal weighted,lognormal,loose,weighted,5347.0
loose lognormal weighted,lognormal,loose,weighted,5541.0
loose lognormal weighted,lognormal,loose,weighted,5470.0
loose lognormal weighted,lognormal,loose,weighted,5687.0
loose lognormal weighted,lognormal,loose,weighted,5817.0
loose lognormal weighted,lognormal,loose,weighted,5912.0
loose lognormal weighted,lognormal,loose,weighted,5945.0
loose lognormal weighted,lognormal,loose,weighted,6223.0
loose lognormal weighted,lognormal,loose,weighted,6242.0
loose lognormal weighted,lognormal,loose,weighted,6276.0
loose lognormal weighted,lognormal,loose,weighted,6375.0
loose lognormal weighted,lognormal,loose,weighted,6612.0
loose lognormal weighted,lognormal,loose,weighted,6765.0
loose lognormal weighted,lognormal,loose,weighted,6753.0
loose lognormal weighted,lognormal,loose,weighted,6857.0
loose lognormal weighted,lognormal,loose,weighted,7041.0
loose lognormal weighted,lognormal,loose,weighted,7163.0
loose lognormal weighted,lognormal,loose,weighted,7363.0
loose lognormal weighted,lognormal,loose,weighted,7450.0
loose lognormal weighted,lognormal,loose,weighted,7476.0
loose lognormal weighted,lognormal,loose,weighted,7585.0
loose lognormal weighted,lognormal,loose,weighted,7675.0
loose lognormal weighted,lognormal,loose,weighted,7896.0
loose lognormal weighted,lognormal,loose,weighted,7930.0
loose lognormal weighted,lognormal,loose,weighted,8176.0
loose lognormal weighted,lognormal,loose,weighted,8258.0
loose lognormal weighted,lognormal,loose,weighted,4513.0
loose lognormal weighted,lognormal,loose,weighted,4700.0
loose lognormal weighted,lognormal,loose,weighted,4782.0
loose lognormal weighted,lognormal,loose,weighted,4915.0
loose lognormal weighted,lognormal,loose,weighted,5033.0
loose lognormal weighted,lognormal,loose,weighted,5144.0
loose lognormal weighted,lognormal,loose,weighted,5244.0
loose lognormal weighted,lognormal,loose,weighted,5376.0
loose lognormal weighted,lognormal,loose,weighted,5402.0
loose lognormal weighted,lognormal,loose,weighted,5491.0
loose lognormal weighted,lognormal,loose,weighted,5661.0
loose lognormal weighted,lognormal,loose,weighted,5831.0
loose lognormal weighted,lognormal,loose,weighted,6008.0
loose lognormal weighted,lognormal,loose,weighted,5890.0
loose lognormal weighted,lognormal,loose,weighted,6165.0
loose lognormal weighted,lognormal,loose,weighted,6191.0
loose lognormal weighted,lognormal,loose,weighted,6451.0
loose lognormal weighted,lognormal,loose,weighted,6536.0
loose lognormal weighted,lognormal,loose,weighted,6542.0
loose lognormal weighted,lognormal,loose,weighted,6480.0
loose lognormal weighted,lognormal,loose,weighted,6700.0
loose lognormal weighted,lognormal,loose,weighted,6850.0
loose lognormal weighted,lognormal,loose,weighted,6959.0
loose lognormal weighted,lognormal,loose,weighted,7028.0
loose lognormal weighted,lognormal,loose,weighted,7145.0
loose lognormal weighted,lognormal,loose,weighted,7286.0
loose lognormal weighted,lognormal,loose,weighted,7454.0
loose lognormal weighted,lognormal,loose,weighted,5231.0
loose lognormal weighted,lognormal,loose,weighted,5198.0
loose lognormal weighted,lognormal,loose,weighted,5470.0
loose lognormal weighted,lognormal,loose,weighted,5525.0
loose lognormal weighted,lognormal,loose,weighted,5577.0
loose lognormal weighted,lognormal,loose,weighted,5655.0
loose lognormal weighted,lognormal,loose,weighted,5858.0
loose lognormal weighted,lognormal,loose,weighted,6087.0
loose lognormal weighted,lognormal,loose,weighted,6165.0
loose lognormal weighted,lognormal,loose,weighted,6193.0
loose lognormal weighted,lognormal,loose,weighted,6414.0
loose lognormal weighted,lognormal,loose,weighted,6391.0
loose lognormal weighted,lognormal,loose,weighted,6489.0
loose lognormal weighted,lognormal,loose,weighted,6803.0
loose lognormal weighted,lognormal,loose,weighted,6838.0
loose lognormal weighted,lognormal,loose,weighted,7022.0
loose lognormal weighted,lognormal,loose,weighted,7155.0
loose lognormal weighted,lognormal,loose,weighted,7185.0
loose lognormal weighted,lognormal,loose,weighted,7342.0
loose lognormal weighted,lognormal,loose,weighted,7451.0
loose lognormal weighted,lognormal,loose,weighted,7397.0
loose lognormal weighted,lognormal,loose,weighted,7504.0
loose lognormal weighted,lognormal,loose,weighted,7873.0
loose lognormal weighted,lognormal,loose,weighted,7698.0
loose lognormal weighted,lognormal,loose,weighted,7887.0
loose lognormal weighted,lognormal,loose,weighted,8002.0
loose lognormal weighted,lognormal,loose,weighted,8159.0
loose lognormal weighted,lognormal,loose,weighted,4600.0
loose lognormal weighted,lognormal,loose,weighted,4509.0
loose lognormal weighted,lognormal,loose,weighted,4538.0
loose lognormal weighted,lognormal,loose,weighted,4714.0
loose lognormal weighted,lognormal,loose,weighted,5123.0
loose lognormal weighted,lognormal,loose,weighted,4980.0
loose lognormal weighted,lognormal,loose,weighted,5139.0
loose lognormal weighted,lognormal,loose,weighted,5255.0
loose lognormal weighted,lognormal,loose,weighted,5548.0
loose lognormal weighted,lognormal,loose,weighted,5397.0
loose lognormal weighted,lognormal,loose,weighted,5564.0
loose lognormal weighted,lognormal,loose,weighted,5799.0
loose lognormal weighted,lognormal,loose,weighted,5742.0
loose lognormal weighted,lognormal,loose,weighted,5819.0
loose lognormal weighted,lognormal,loose,weighted,5962.0
loose lognormal weighted,lognormal,loose,weighted,6134.0
loose lognormal weighted,lognormal,loose,weighted,6268.0
loose lognormal weighted,lognormal,loose,weighted,6106.0
loose lognormal weighted,lognormal,loose,weighted,6550.0
loose lognormal weighted,lognormal,loose,weighted,6556.0
loose lognormal weighted,lognormal,loose,weighted,6571.0
loose lognormal weighted,lognormal,loose,weighted,6715.0
loose lognormal weighted,lognormal,loose,weighted,6841.0
loose lognormal weighted,lognormal,loose,weighted,7048.0
loose lognormal weighted,lognormal,loose,weighted,6972.0
loose lognormal weighted,lognormal,loose,weighted,7054.0
loose lognormal weighted,lognormal,loose,weighted,7231.0
loose lognormal weighted,lognormal,loose,weighted,5308.0
loose lognormal weighted,lognormal,loose,weighted,5206.0
loose lognormal weighted,lognormal,loose,weighted,5520.0
loose lognormal weighted,lognormal,loose,weighted,5601.0
loose lognormal weighted,lognormal,loose,weighted,5646.0
loose lognormal weighted,lognormal,loose,weighted,5790.0
loose lognormal weighted,lognormal,loose,weighted,5918.0
loose lognormal weighted,lognormal,loose,weighted,6040.0
loose lognormal weighted,lognormal,loose,weighted,6057.0
loose lognormal weighted,lognormal,loose,weighted,6201.0
loose lognormal weighted,lognormal,loose,weighted,6282.0
loose lognormal weighted,lognormal,loose,weighted,6548.0
loose lognormal weighted,lognormal,loose,weighted,6435.0
loose lognormal weighted,lognormal,loose,weighted,6608.0
loose lognormal weighted,lognormal,loose,weighted,6933.0
loose lognormal weighted,lognormal,loose,weighted,6836.0
loose lognormal weighted,lognormal,loose,weighted,7034.0
loose lognormal weighted,lognormal,loose,weighted,7203.0
loose lognormal weighted,lognormal,loose,weighted,7282.0
loose lognormal weighted,lognormal,loose,weighted,7329.0
loose lognormal weighted,lognormal,loose,weighted,7491.0
loose lognormal weighted,lognormal,loose,weighted,7576.0
loose lognormal weighted,lognormal,loose,weighted,7698.0
loose lognormal weighted,lognormal,loose,weighted,7872.0
loose lognormal weighted,lognormal,loose,weighted,7950.0
loose lognormal weighted,lognormal,loose,weighted,8243.0
loose lognormal weighted,lognormal,loose,weighted,8172.0
loose lognormal weighted,lognormal,loose,weighted,4770.0
loose lognormal weighted,lognormal,loose,weighted,4935.0
loose lognormal weighted,lognormal,loose,weighted,4878.0
loose lognormal weighted,lognormal,loose,weighted,4995.0
loose lognormal weighted,lognormal,loose,weighted,5085.0
loose lognormal weighted,lognormal,loose,weighted,5078.0
loose lognormal weighted,lognormal,loose,weighted,5298.0
loose lognormal weighted,lognormal,loose,weighted,5441.0
loose lognormal weighted,lognormal,loose,weighted,5641.0
loose lognormal weighted,lognormal,loose,weighted,5653.0
loose lognormal weighted,lognormal,loose,weighted,5674.0
loose lognormal weighted,lognormal,loose,weighted,5815.0
loose lognormal weighted,lognormal,loose,weighted,5909.0
loose lognormal weighted,lognormal,loose,weighted,6152.0
loose lognormal weighted,lognormal,loose,weighted,5911.0
loose lognormal weighted,lognormal,loose,weighted,6269.0
loose lognormal weighted,lognormal,loose,weighted,6408.0
loose lognormal weighted,lognormal,loose,weighted,6448.0
loose lognormal weighted,lognormal,loose,weighted,6705.0
loose lognormal weighted,lognormal,loose,weighted,6716.0
loose lognormal weighted,lognormal,loose,weighted,6866.0
loose lognormal weighted,lognormal,loose,weighted,7019.0
loose lognormal weighted,lognormal,loose,weighted,6965.0
loose lognormal weighted,lognormal,loose,weighted,7034.0
loose lognormal weighted,lognormal,loose,weighted,7231.0
loose lognormal weighted,lognormal,loose,weighted,7245.0
loose lognormal weighted,lognormal,loose,weighted,7571.0
loose lognormal weighted,lognormal,loose,weighted,4284.0
loose lognormal weighted,lognormal,loose,weighted,4453.0
loose lognormal weighted,lognormal,loose,weighted,4378.0
loose lognormal weighted,lognormal,loose,weighted,4568.0
loose lognormal weighted,lognormal,loose,weighted,4567.0
loose lognormal weighted,lognormal,loose,weighted,4718.0
loose lognormal weighted,lognormal,loose,weighted,4846.0
loose lognormal weighted,lognormal,loose,weighted,4895.0
loose lognormal weighted,lognormal,loose,weighted,5165.0
loose lognormal weighted,lognormal,loose,weighted,5092.0
loose lognormal weighted,lognormal,loose,weighted,5136.0
loose lognormal weighted,lognormal,loose,weighted,5334.0
loose lognormal weighted,lognormal,loose,weighted,5378.0
loose lognormal weighted,lognormal,loose,weighted,5507.0
loose lognormal weighted,lognormal,loose,weighted,5594.0
loose lognormal weighted,lognormal,loose,weighted,5783.0
loose lognormal weighted,lognormal,loose,weighted,5933.0
loose lognormal weighted,lognormal,loose,weighted,5972.0
loose lognormal weighted,lognormal,loose,weighted,6049.0
loose lognormal weighted,lognormal,loose,weighted,6096.0
loose lognormal weighted,lognormal,loose,weighted,6197.0
