mjd,year,mag,magerr,filter
60284.249417,2023.9281,20.462,0.384,ATLAS_c
60285.336887,2023.9311,20.522,0.493,ATLAS_c
60285.340083,2023.9311,20.625,0.462,ATLAS_c
60288.305691,2023.9392,20.377,0.475,ATLAS_o
60288.325282,2023.9393,20.077,0.402,ATLAS_o
60292.209535,2023.9499,19.824,0.278,ATLAS_o
60292.2336,2023.9500,20.302,0.458,ATLAS_o
60305.278749,2023.9857,18.862,0.276,ATLAS_o
60305.299515,2023.9858,19.292,0.436,ATLAS_o
60307.276411,2023.9912,19.421,0.306,ATLAS_o
60308.302346,2023.9940,19.721,0.488,ATLAS_o
60311.276635,2024.0021,19.955,0.362,ATLAS_o
60311.281968,2024.0021,19.69,0.355,ATLAS_o
60312.253663,2024.0048,19.821,0.294,ATLAS_o
60315.27006,2024.0131,19.838,0.332,ATLAS_o
60320.254813,2024.0267,20.33,0.497,ATLAS_o
60320.264962,2024.0267,20.126,0.455,ATLAS_o
60324.294145,2024.0378,20.16,0.467,ATLAS_o
60325.275533,2024.0405,19.776,0.42,ATLAS_o
60327.225899,2024.0458,19.9,0.383,ATLAS_o
60331.247838,2024.0568,19.432,0.431,ATLAS_o
60335.233041,2024.0677,19.081,0.37,ATLAS_o
60337.229652,2024.0732,19.603,0.36,ATLAS_o
60339.223214,2024.0786,19.911,0.484,ATLAS_o
60454.588868,2024.3945,17.002,0.31,ATLAS_o
60455.572049,2024.3972,19.658,0.369,ATLAS_o
60455.586936,2024.3972,19.717,0.412,ATLAS_o
60455.603157,2024.3973,19.456,0.48,ATLAS_o
60455.605332,2024.3973,19.763,0.456,ATLAS_o
60460.568731,2024.4109,18.744,0.438,ATLAS_o
60461.594535,2024.4137,19.307,0.355,ATLAS_o
60463.541086,2024.4190,19.977,0.37,ATLAS_o
60463.544261,2024.4190,20.067,0.365,ATLAS_o
60465.595018,2024.4246,20.248,0.3,ATLAS_o
60467.551526,2024.4300,19.385,0.152,ATLAS_o
60467.554696,2024.4300,20.159,0.401,ATLAS_o
60467.560228,2024.4300,20.192,0.385,ATLAS_o
60467.575023,2024.4300,20.11,0.341,ATLAS_o
60467.61601,2024.4302,19.753,0.404,ATLAS_o
60470.546474,2024.4382,20.383,0.486,ATLAS_o
60470.556523,2024.4382,20.032,0.327,ATLAS_o
60471.53287,2024.4409,19.652,0.229,ATLAS_o
60471.536104,2024.4409,19.841,0.234,ATLAS_o
60471.542105,2024.4409,20.285,0.388,ATLAS_o
60471.574662,2024.4410,19.998,0.46,ATLAS_o
60471.5861,2024.4410,20.158,0.435,ATLAS_o
60472.589295,2024.4438,19.809,0.237,ATLAS_o
60472.615854,2024.4438,19.382,0.461,ATLAS_o
60473.543776,2024.4464,19.644,0.239,ATLAS_o
60473.546937,2024.4464,19.85,0.333,ATLAS_o
60473.552376,2024.4464,20.44,0.495,ATLAS_o
60475.540985,2024.4519,19.988,0.311,ATLAS_o
60475.563632,2024.4519,20.058,0.342,ATLAS_o
60475.571263,2024.4519,20.147,0.39,ATLAS_o
60476.558011,2024.4546,19.889,0.274,ATLAS_o
60476.561246,2024.4547,19.397,0.175,ATLAS_o
60477.533937,2024.4573,19.718,0.252,ATLAS_o
60481.585284,2024.4684,20.238,0.462,ATLAS_o
60481.619184,2024.4685,19.2,0.458,ATLAS_o
60485.576604,2024.4793,19.802,0.372,ATLAS_o
60487.534017,2024.4847,19.961,0.396,ATLAS_o
60487.554741,2024.4847,20.095,0.429,ATLAS_o
60489.531276,2024.4902,19.839,0.389,ATLAS_o
60489.547334,2024.4902,20.198,0.428,ATLAS_o
60489.55484,2024.4902,19.996,0.447,ATLAS_o
60492.555527,2024.4984,20.079,0.319,ATLAS_o
60492.557832,2024.4984,19.909,0.282,ATLAS_o
60492.560603,2024.4985,20.571,0.398,ATLAS_o
60492.581181,2024.4985,20.562,0.396,ATLAS_o
60493.442473,2024.5009,19.72,0.262,ATLAS_o
60493.467236,2024.5009,19.767,0.267,ATLAS_o
60493.470851,2024.5009,20.416,0.427,ATLAS_o
60495.50947,2024.5065,20.229,0.463,ATLAS_o
60497.499521,2024.5120,20.105,0.325,ATLAS_o
60497.502292,2024.5120,19.808,0.257,ATLAS_o
60497.512415,2024.5120,19.934,0.305,ATLAS_o
60497.529323,2024.5121,20.2,0.392,ATLAS_o
60499.548975,2024.5176,20.099,0.365,ATLAS_o
60500.499119,2024.5202,19.833,0.229,ATLAS_o
60500.50388,2024.5202,19.701,0.234,ATLAS_o
60500.5113,2024.5202,20.192,0.355,ATLAS_o
60504.439743,2024.5310,19.677,0.41,ATLAS_o
60504.483663,2024.5311,19.699,0.23,ATLAS_o
60504.531659,2024.5312,20.219,0.372,ATLAS_o
60504.533507,2024.5312,20.104,0.394,ATLAS_o
60504.536743,2024.5312,19.802,0.216,ATLAS_o
60504.542948,2024.5313,19.849,0.214,ATLAS_o
60505.464904,2024.5338,20.103,0.346,ATLAS_o
60505.485752,2024.5338,20.05,0.269,ATLAS_o
60505.529748,2024.5340,20.516,0.488,ATLAS_o
60505.532915,2024.5340,20.109,0.365,ATLAS_o
60505.543597,2024.5340,20.444,0.479,ATLAS_o
60507.517244,2024.5394,19.822,0.388,ATLAS_o
60507.522674,2024.5394,20.02,0.396,ATLAS_o
60507.528115,2024.5394,20.094,0.358,ATLAS_o
60508.528364,2024.5422,19.829,0.249,ATLAS_o
60508.53021,2024.5422,19.856,0.245,ATLAS_o
60508.532979,2024.5422,20.578,0.47,ATLAS_o
60508.546071,2024.5422,20.095,0.341,ATLAS_o
60509.517288,2024.5449,19.943,0.356,ATLAS_o
60510.513164,2024.5476,19.554,0.302,ATLAS_o
60510.539345,2024.5477,19.877,0.357,ATLAS_o
60511.503578,2024.5503,19.539,0.402,ATLAS_o
60513.443662,2024.5556,19.42,0.397,ATLAS_o
60513.468353,2024.5557,19.701,0.433,ATLAS_o
60517.488846,2024.5667,20.22,0.461,ATLAS_o
60517.491156,2024.5667,20.026,0.371,ATLAS_o
60518.563932,2024.5696,19.629,0.211,ATLAS_o
60518.567225,2024.5697,20.42,0.461,ATLAS_o
60519.451888,2024.5721,19.964,0.378,ATLAS_o
60519.50981,2024.5722,19.794,0.303,ATLAS_o
60520.49302,2024.5749,20.29,0.404,ATLAS_o
60520.519162,2024.5750,20.476,0.478,ATLAS_o
60522.492585,2024.5804,20.122,0.31,ATLAS_o
60522.497557,2024.5804,19.578,0.205,ATLAS_o
60522.503433,2024.5804,20.134,0.354,ATLAS_o
60523.546049,2024.5833,20.645,0.43,ATLAS_o
60523.580967,2024.5834,20.205,0.304,ATLAS_o
60524.498157,2024.5859,19.749,0.22,ATLAS_o
60524.514534,2024.5859,20.218,0.356,ATLAS_o
60524.518424,2024.5860,20.429,0.34,ATLAS_o
60525.447972,2024.5885,20.213,0.33,ATLAS_o
60525.463271,2024.5885,19.769,0.229,ATLAS_o
60525.498943,2024.5886,19.854,0.348,ATLAS_o
60525.502563,2024.5886,19.966,0.304,ATLAS_o
60525.513873,2024.5887,20.391,0.439,ATLAS_o
60525.570964,2024.5888,20.12,0.269,ATLAS_o
60526.458796,2024.5913,19.642,0.229,ATLAS_o
60526.482954,2024.5913,20.569,0.481,ATLAS_o
60526.490188,2024.5913,19.868,0.332,ATLAS_o
60526.493356,2024.5914,19.992,0.276,ATLAS_o
60526.519086,2024.5914,19.367,0.352,ATLAS_o
60527.50138,2024.5941,19.961,0.241,ATLAS_o
60527.504346,2024.5941,20.413,0.376,ATLAS_o
60527.540092,2024.5942,20.4,0.347,ATLAS_o
60527.543324,2024.5942,19.845,0.197,ATLAS_o
60527.546792,2024.5942,20.502,0.345,ATLAS_o
60528.462278,2024.5967,20.057,0.286,ATLAS_o
60528.481188,2024.5968,20.002,0.29,ATLAS_o
60528.483034,2024.5968,19.889,0.287,ATLAS_o
60529.46855,2024.5995,20.305,0.397,ATLAS_o
60529.482343,2024.5995,20.016,0.285,ATLAS_o
60529.484153,2024.5995,20.045,0.349,ATLAS_o
60529.525328,2024.5997,20.422,0.425,ATLAS_o
60529.564164,2024.5998,19.661,0.201,ATLAS_o
60531.427453,2024.6049,20.341,0.42,ATLAS_c
60531.430626,2024.6049,20.281,0.404,ATLAS_c
60533.451182,2024.6104,20.114,0.402,ATLAS_o
60535.534313,2024.6161,20.5,0.447,ATLAS_o
60535.542439,2024.6161,20.39,0.346,ATLAS_o
60536.501829,2024.6188,20.135,0.357,ATLAS_o
60536.505739,2024.6188,20.452,0.482,ATLAS_o
60536.539167,2024.6189,19.798,0.286,ATLAS_o
60536.544694,2024.6189,19.93,0.329,ATLAS_o
60537.528113,2024.6216,19.717,0.244,ATLAS_c
60537.556727,2024.6216,20.231,0.388,ATLAS_c
60538.450373,2024.6241,19.359,0.234,ATLAS_o
60538.469545,2024.6241,19.857,0.429,ATLAS_o
60539.508168,2024.6270,20.091,0.492,ATLAS_o
60540.518638,2024.6298,19.376,0.285,ATLAS_o
60544.421617,2024.6404,19.779,0.42,ATLAS_o
60544.424544,2024.6405,19.913,0.49,ATLAS_o
60546.363008,2024.6458,20.201,0.386,ATLAS_o
60546.387161,2024.6458,20.081,0.421,ATLAS_o
60549.40458,2024.6541,20.442,0.429,ATLAS_o
60549.446015,2024.6542,19.765,0.227,ATLAS_o
60549.480256,2024.6543,20.037,0.315,ATLAS_o
60553.468042,2024.6652,20.191,0.359,ATLAS_o
60553.478262,2024.6652,20.069,0.317,ATLAS_o
60554.427609,2024.6678,19.736,0.235,ATLAS_o
60554.459907,2024.6679,19.912,0.28,ATLAS_o
60554.463071,2024.6679,20.66,0.492,ATLAS_o
60554.46365,2024.6679,19.999,0.307,ATLAS_o
60554.468173,2024.6679,20.337,0.391,ATLAS_o
60554.502172,2024.6680,20.333,0.449,ATLAS_o
60554.508223,2024.6681,20.154,0.443,ATLAS_o
60555.443284,2024.6706,20.136,0.4,ATLAS_o
60555.446518,2024.6706,20.408,0.455,ATLAS_o
60555.453581,2024.6706,20.631,0.459,ATLAS_o
60555.458666,2024.6707,19.9,0.329,ATLAS_o
60555.462,2024.6707,20.111,0.367,ATLAS_o
60555.471212,2024.6707,20.213,0.359,ATLAS_o
60555.477312,2024.6707,20.32,0.458,ATLAS_o
60556.435414,2024.6733,19.7,0.226,ATLAS_o
60556.441773,2024.6734,19.834,0.298,ATLAS_o
60556.459235,2024.6734,20.321,0.43,ATLAS_o
60557.388045,2024.6759,19.684,0.212,ATLAS_o
60557.391199,2024.6760,20.178,0.362,ATLAS_o
60557.425967,2024.6760,20.229,0.401,ATLAS_o
60558.439358,2024.6788,20.254,0.448,ATLAS_o
60560.373335,2024.6841,19.766,0.241,ATLAS_o
60560.410162,2024.6842,19.612,0.215,ATLAS_o
60562.49487,2024.6899,20.228,0.401,ATLAS_o
60563.424195,2024.6925,20.241,0.367,ATLAS_o
60563.428321,2024.6925,20.326,0.485,ATLAS_o
60563.438432,2024.6925,20.241,0.335,ATLAS_o
60563.445881,2024.6925,19.972,0.292,ATLAS_o
60563.481074,2024.6926,20.436,0.483,ATLAS_o
60563.496219,2024.6927,20.175,0.381,ATLAS_o
60565.403292,2024.6979,19.76,0.332,ATLAS_o
60565.411883,2024.6979,20.022,0.447,ATLAS_o
60566.440644,2024.7007,19.826,0.303,ATLAS_o
60567.407575,2024.7034,19.646,0.282,ATLAS_o
60567.411749,2024.7034,19.63,0.252,ATLAS_o
60572.471347,2024.7172,19.683,0.452,ATLAS_o
60575.491696,2024.7255,19.267,0.284,ATLAS_o
60576.437026,2024.7281,19.67,0.386,ATLAS_o
60577.427415,2024.7308,18.436,0.41,ATLAS_o
60578.389903,2024.7334,20.397,0.487,ATLAS_c
60578.405082,2024.7335,20.097,0.364,ATLAS_c
60581.384319,2024.7416,20.497,0.444,ATLAS_c
60582.405785,2024.7444,19.852,0.226,ATLAS_c
60583.386835,2024.7471,19.87,0.303,ATLAS_o
60583.40922,2024.7472,20.223,0.395,ATLAS_o
60584.383717,2024.7499,20.107,0.326,ATLAS_o
60584.396625,2024.7499,19.858,0.275,ATLAS_o
60584.399863,2024.7499,19.986,0.345,ATLAS_o
60585.378989,2024.7526,20.371,0.438,ATLAS_o
60585.398869,2024.7526,20.307,0.41,ATLAS_o
60586.367832,2024.7553,20.217,0.369,ATLAS_c
60586.370995,2024.7553,20.425,0.444,ATLAS_c
60587.381443,2024.7581,19.687,0.263,ATLAS_o
60589.381381,2024.7635,20.363,0.482,ATLAS_o
60589.384161,2024.7635,20.019,0.313,ATLAS_o
60589.390629,2024.7636,19.958,0.316,ATLAS_o
60589.399086,2024.7636,20.329,0.394,ATLAS_c
60589.41284,2024.7636,20.202,0.375,ATLAS_o
60590.368498,2024.7662,19.883,0.271,ATLAS_c
60591.337942,2024.7689,19.871,0.343,ATLAS_o
60591.349724,2024.7689,20.079,0.401,ATLAS_o
60592.345447,2024.7717,19.666,0.242,ATLAS_o
60592.356343,2024.7717,20.249,0.397,ATLAS_o
60592.366583,2024.7717,19.702,0.288,ATLAS_o
60593.364012,2024.7744,20.222,0.418,ATLAS_o
60593.376365,2024.7745,19.594,0.22,ATLAS_o
60595.344436,2024.7799,20.07,0.399,ATLAS_o
60595.348062,2024.7799,19.882,0.341,ATLAS_o
60595.364396,2024.7799,20.174,0.369,ATLAS_o
60597.365717,2024.7854,19.678,0.417,ATLAS_o
60599.341058,2024.7908,18.96,0.355,ATLAS_o
60599.351034,2024.7908,18.811,0.361,ATLAS_o
60601.385484,2024.7964,19.439,0.351,ATLAS_o
60601.38911,2024.7964,19.615,0.392,ATLAS_o
60601.399254,2024.7964,19.791,0.499,ATLAS_o
60602.437999,2024.7993,19.538,0.348,ATLAS_o
60602.465679,2024.7994,19.194,0.332,ATLAS_o
60603.398494,2024.8019,19.63,0.406,ATLAS_o
60603.424977,2024.8020,19.901,0.483,ATLAS_o
60605.360796,2024.8073,19.936,0.355,ATLAS_o
60605.402826,2024.8074,19.639,0.358,ATLAS_o
60605.403729,2024.8074,20.17,0.484,ATLAS_o
60606.399341,2024.8101,19.639,0.399,ATLAS_o
60607.332626,2024.8127,20.11,0.298,ATLAS_c
60607.335098,2024.8127,20.174,0.381,ATLAS_o
60607.342026,2024.8127,20.151,0.375,ATLAS_o
60607.352012,2024.8127,20.152,0.334,ATLAS_o
60608.379884,2024.8156,19.825,0.234,ATLAS_c
60613.324783,2024.8291,20.582,0.485,ATLAS_c
60616.345496,2024.8374,20.197,0.387,ATLAS_c
60617.314113,2024.8400,20.18,0.403,ATLAS_o
60617.323152,2024.8400,19.929,0.341,ATLAS_o
60617.333319,2024.8401,19.936,0.263,ATLAS_o
60620.450123,2024.8486,20.117,0.491,ATLAS_o
60620.455663,2024.8486,20.156,0.42,ATLAS_o
60620.459831,2024.8486,19.754,0.309,ATLAS_o
60625.341055,2024.8620,20.018,0.49,ATLAS_o
60630.399976,2024.8758,18.986,0.407,ATLAS_o
60631.291888,2024.8783,19.583,0.411,ATLAS_o
60634.395227,2024.8868,19.675,0.331,ATLAS_o
60636.306198,2024.8920,20.351,0.385,ATLAS_o
60636.316147,2024.8920,20.38,0.466,ATLAS_o
