caseid,peso,grupo_experimental,apoya_nacionalismo_blanco,apoya_sin_descripcion,apoya_con_descripcion,genero,edad,edad_grupo,educacion,ingreso_percentil,ingreso_quintil,asistencia_religiosa,partido,ideologia,voto_2020,dificultades_personales_n,amigos_solo_online_n,redes_frecuencia,redes_politica_n,identidad_blanca_indice,apoyo_violencia_indice,conspiracion_indice,condado_pct_blanco_2019,condado_cambio_pct_blanco,condado_distress,condado_ruralidad,info_pct_correcto
1644509871,1.79509746591075,treated,0,,0.0,Man,32,30-44,High school graduate,86.0,81-100%,Seldom,Independent,Moderate,Did not vote,1,1.0,2.0,1.0,5.198385579810352,0.0,17.999263376361302,86.968994140625,-3.92193603515625,0.4961681067943573,Medium/small metro,20.0
1644525061,1.33780835555935,control,0,0.0,,Man,41,30-44,4-year,52.0,41-60%,Weekly,Democrat,Moderate,Biden,0,0.0,2.0,0.0,59.24519273907003,0.0,8.595466696283037,29.134002685546875,-6.929679870605469,-0.26874977350234985,Central metro,40.0
1644118141,1.14255762475469,treated,0,,0.0,Woman,66,65+,High school graduate,60.0,41-60%,Weekly,Republican,Very conservative,Trump,0,0.0,4.0,1.0,51.12943525204997,0.0,95.29810165996085,61.21860122680664,-2.70123291015625,0.7968421578407288,Medium/small metro,90.0
1644547931,0.711839869639119,treated,0,,0.0,Woman,44,30-44,Some college,75.0,61-80%,Seldom,Republican,Very conservative,Trump,2,0.0,1.0,1.0,49.780258775680444,0.0,57.7871367124878,64.2057113647461,-3.7186965942382812,-0.5949047207832336,Medium/small metro,80.0
1643966853,1.04035051738495,control,0,0.0,,Woman,50,45-64,High school graduate,10.0,0-20%,Never,Independent,Moderate,Did not vote,4,0.0,3.0,1.0,43.60025609029983,0.0,91.40453330371696,91.20469665527344,-2.2766189575195312,0.45593616366386414,Non-metro,90.0
1640076209,0.441855342552791,treated,1,,1.0,Woman,23,18-29,Some college,60.0,41-60%,Weekly,Democrat,Moderate,Biden,0,0.0,3.0,0.0,50.000000000000014,33.333333333333336,50.0,83.66969299316406,-4.513359069824219,-1.7910032272338867,Suburban metro,20.0
1644590825,0.462734001237144,treated,0,,0.0,Woman,32,30-44,High school graduate,52.0,41-60%,Never,Democrat,Moderate,Biden,0,0.0,2.0,2.0,37.06229744612518,0.0,29.70189834003913,85.11876678466797,-4.3289947509765625,-0.25747668743133545,Suburban metro,0.0
1644627975,0.504609464742257,treated,0,,0.0,Other,44,30-44,Post-grad,52.0,41-60%,Never,Independent,Very liberal,Biden,2,0.0,2.0,3.0,0.0,0.0,100.0,26.203954696655273,-2.6932945251464844,-0.22114193439483643,Central metro,80.0
1644628285,3.72782680026016,treated,0,,0.0,Woman,29,18-29,Some college,43.0,41-60%,Seldom,Independent,Moderate,Did not vote,3,0.0,1.0,0.0,57.000366218053486,0.0,58.59546669628303,88.228515625,-3.4956130981445312,-0.5817771553993225,Suburban metro,0.0
1644693801,0.484534102530356,treated,0,,0.0,Woman,30,30-44,2-year,10.0,0-20%,Seldom,Democrat,Very liberal,Biden,3,0.0,1.0,1.0,44.35325082939422,0.0,0.0,94.65655517578125,-1.5399856567382812,0.03641045466065407,Non-metro,40.0
1644718339,0.260598785954835,control,0,0.0,,Woman,22,18-29,Some college,,,Weekly,Democrat,Moderate,Biden,0,0.0,3.0,0.0,50.000000000000014,0.0,50.0,94.06525421142578,-0.7900161743164062,0.0597572922706604,Non-metro,20.0
1644291021,0.993242989621125,control,0,0.0,,Woman,41,30-44,Some college,86.0,81-100%,Don't know,Republican,Conservative,Trump,1,0.0,1.0,1.0,41.69016522263271,0.0,100.0,42.28560256958008,-2.9276657104492188,-0.09489163011312485,Central metro,50.0
1644744463,0.466044696957084,control,0,0.0,,Man,27,18-29,Some college,,,Weekly,Democrat,Moderate,Biden,0,0.0,3.0,0.0,50.000000000000014,0.0,50.0,63.299564361572266,-7.674938201904297,0.5113489031791687,Suburban metro,20.0
1642827455,0.670585184449675,treated,0,,0.0,Man,34,30-44,Post-grad,86.0,81-100%,Weekly,Independent,Moderate,Biden,1,0.0,5.0,0.0,10.266586686129788,0.0,75.0,58.87910079956055,-9.21535873413086,-0.3737664520740509,Medium/small metro,70.0
1644710657,0.573720590643321,treated,0,,0.0,Woman,67,65+,High school graduate,43.0,41-60%,Seldom,Democrat,Very liberal,Biden,0,0.0,2.0,0.0,51.73005756040325,0.0,13.297365036322171,84.667724609375,-2.6185455322265625,-0.4095795750617981,Suburban metro,100.0
1644951941,0.923043466430049,treated,0,,0.0,Man,77,65+,Some college,52.0,41-60%,Monthly,Republican,Conservative,Trump,0,0.0,5.0,0.0,40.90706597848784,0.0,29.70189834003913,74.43702697753906,-5.169769287109375,-0.6606752276420593,Medium/small metro,100.0
1645337707,0.767488483599509,treated,0,,0.0,Woman,63,45-64,Some college,52.0,41-60%,Weekly,Republican,Very conservative,Trump,0,0.0,5.0,0.0,22.182895292944856,0.0,29.70189834003913,73.84956359863281,-4.7071990966796875,-0.3430790901184082,Medium/small metro,90.0
1645380199,0.8167728791524,control,0,0.0,,Man,52,45-64,High school graduate,91.0,81-100%,Never,Republican,Conservative,Trump,0,0.0,5.0,0.0,35.26658668612979,0.0,66.40453330371697,35.319244384765625,-7.162967681884766,-0.562179446220398,Central metro,80.0
1644968457,0.428215067060902,control,0,0.0,,Man,43,30-44,High school graduate,,,Never,Independent,Moderate,Biden,2,,1.0,3.0,21.531671980592915,0.0,4.701898340039135,71.85481262207031,-8.182746887207031,-1.1466830968856812,Suburban metro,90.0
1645431653,0.579712015233883,treated,0,,0.0,Woman,21,18-29,High school graduate,60.0,41-60%,Weekly,Republican,Very conservative,Trump,0,0.0,4.0,0.0,29.08299431084378,19.237135394828886,0.0,93.830078125,-2.8044509887695312,-0.9002284407615662,Non-metro,70.0
1644862013,0.459819507235011,treated,0,,0.0,Woman,23,18-29,High school graduate,,,Never,Democrat,Very liberal,Biden,5,3.0,2.0,0.0,11.714201055484285,0.0,4.701898340039135,78.27603912353516,-3.035400390625,-0.9011847972869873,Medium/small metro,20.0
1644305523,0.548136840945469,control,0,0.0,,Woman,29,18-29,4-year,52.0,41-60%,Weekly,Republican,Conservative,Trump,2,,2.0,3.0,84.46937453446776,0.0,49.213599911150894,29.58929443359375,-6.949165344238281,-0.15158569812774658,Central metro,90.0
1645570477,0.719801034768679,control,0,0.0,,Man,66,65+,High school graduate,52.0,41-60%,Never,Democrat,Liberal,Biden,0,1.0,2.0,0.0,24.890129387840226,0.0,0.0,88.52165222167969,-2.4373703002929688,-0.6493744850158691,Suburban metro,80.0
1645558403,0.707041194192115,treated,0,,0.0,Woman,73,65+,High school graduate,60.0,41-60%,Never,Democrat,Moderate,Biden,0,0.0,5.0,0.0,61.844385528975195,0.0,50.0,35.319244384765625,-7.162967681884766,-0.562179446220398,Central metro,50.0
1645602313,1.51792078919265,treated,1,,1.0,Woman,37,30-44,Some college,,,Seldom,Not sure,Not sure,Did not vote,3,0.0,4.0,2.0,80.28435264073363,0.0,91.40453330371696,54.17247772216797,3.343647003173828,-0.57807856798172,Central metro,0.0
1645602261,1.77875453226127,treated,0,,0.0,Woman,85,65+,No HS,22.0,21-40%,Weekly,Republican,Conservative,Trump,0,0.0,3.0,0.0,44.48343530288512,0.0,50.0,94.064697265625,-1.130523681640625,-0.04592093825340271,Non-metro,30.0
1645639135,0.629812499583086,treated,0,,0.0,Man,36,30-44,High school graduate,68.0,61-80%,Yearly,Republican,Very conservative,Trump,2,0.0,2.0,3.0,12.86577947603496,0.0,46.1064316437561,84.22270965576172,-2.0900955200195312,-0.7832187414169312,Suburban metro,90.0
1645683995,4.03394510122609,control,0,0.0,,Man,22,18-29,High school graduate,43.0,41-60%,Never,Democrat,Liberal,Did not vote,1,,1.0,1.0,27.24482652101655,0.0,50.0,71.73170471191406,-6.505348205566406,-0.7043969631195068,Suburban metro,100.0
1645346123,1.49002034214731,treated,0,,0.0,Man,39,30-44,High school graduate,,,Weekly,Republican,Conservative,Trump,0,0.0,2.0,1.0,33.77651528694345,0.0,66.40453330371697,88.54834747314453,-3.1245651245117188,-1.4001176357269287,Suburban metro,90.0
1645733295,1.8815144226265,control,0,0.0,,Woman,19,18-29,High school graduate,1.0,0-20%,Never,Independent,Not sure,Did not vote,2,0.0,8.0,0.0,50.000000000000014,0.0,50.0,83.13426208496094,-1.0964584350585938,-1.326987385749817,Suburban metro,0.0
1644820103,0.533140746581039,control,0,0.0,,Man,59,45-64,High school graduate,52.0,41-60%,Never,Democrat,Liberal,Biden,0,,5.0,0.0,6.645999949164846,0.0,16.404533303716963,42.77462387084961,-9.007991790771484,-0.19702109694480896,Central metro,90.0
1645880861,0.370580739117042,control,0,0.0,,Woman,20,18-29,Some college,,,Weekly,Republican,Conservative,Trump,0,0.0,5.0,0.0,25.798972534397855,0.0,25.80832998379523,70.12751770019531,-4.028495788574219,-0.6734936833381653,Medium/small metro,60.0
1645742267,0.186766589606601,treated,0,,0.0,Woman,20,18-29,Some college,75.0,61-80%,Never,Democrat,Liberal,Biden,1,0.0,2.0,1.0,36.69212681141735,0.0,38.29736503632217,92.29816436767578,-2.13897705078125,-0.38597676157951355,Suburban metro,40.0
1645974625,0.207006011752896,control,0,0.0,,Woman,21,18-29,High school graduate,91.0,81-100%,Seldom,Democrat,Liberal,Biden,0,0.0,1.0,3.0,53.5763693243973,0.0,50.0,26.203954696655273,-2.6932945251464844,-0.22114193439483643,Central metro,50.0
1645781547,0.650280558656259,control,0,0.0,,Man,29,18-29,Some college,,,Weekly,Democrat,Moderate,Biden,0,0.0,3.0,0.0,50.000000000000014,0.0,50.0,42.28560256958008,-2.9276657104492188,-0.09489163011312485,Central metro,20.0
1646592943,0.735987425707644,control,0,0.0,,Woman,62,45-64,Some college,75.0,61-80%,Weekly,Republican,Very conservative,Trump,1,0.0,5.0,0.0,67.23860878186859,0.0,4.701898340039135,57.5067024230957,-6.816959381103516,0.7426571249961853,Medium/small metro,90.0
1646593073,0.383646803412043,treated,0,,0.0,Woman,53,45-64,Some college,75.0,61-80%,Yearly,Democrat,Moderate,Biden,1,0.0,2.0,0.0,48.792371791862415,0.0,54.701898340039136,48.96409606933594,-3.1944007873535156,-1.1699702739715576,Central metro,60.0
1646593009,1.80650539767286,treated,0,,0.0,Man,40,30-44,Some college,32.0,21-40%,Seldom,Republican,Conservative,Trump,3,0.0,2.0,1.0,18.490385478140038,0.0,100.0,55.245628356933594,-9.022911071777344,0.09490387886762619,Central metro,50.0
1646620491,0.756341667528839,treated,0,,0.0,Man,61,45-64,High school graduate,10.0,0-20%,Yearly,Independent,Moderate,Other,3,0.0,2.0,0.0,54.30717610624149,0.0,0.0,31.84864616394043,-7.514257431030273,0.037325065582990646,Medium/small metro,80.0
1646682447,0.675861528664179,treated,0,,0.0,Man,38,30-44,Some college,10.0,0-20%,Seldom,Independent,Not sure,Other,1,0.0,3.0,2.0,32.06677158787133,0.0,79.70189834003914,83.63239288330078,-4.04608154296875,-0.13271760940551758,Medium/small metro,40.0
1646690355,0.455446112395809,control,0,0.0,,Woman,57,45-64,Some college,52.0,41-60%,Never,Democrat,Liberal,Biden,0,0.0,1.0,1.0,23.19977974449268,0.0,0.0,55.241024017333984,-3.7933311462402344,-0.7903984785079956,Central metro,90.0
1646777045,0.362064694127699,treated,0,,0.0,Woman,29,18-29,4-year,10.0,0-20%,Seldom,Democrat,Liberal,Biden,3,3.0,3.0,0.0,15.662570321758981,0.0,83.59546669628303,57.891075134277344,-6.212837219238281,-0.7420592308044434,Medium/small metro,90.0
1643640577,0.622260947719218,control,0,0.0,,Man,38,30-44,4-year,22.0,21-40%,Seldom,Democrat,Liberal,Biden,3,0.0,1.0,3.0,10.13640221263888,0.0,0.0,72.56009674072266,-5.315650939941406,-0.08388791978359222,Medium/small metro,60.0
1646962075,1.83915911334324,control,0,0.0,,Woman,45,45-64,High school graduate,60.0,41-60%,Never,Not sure,Not sure,Did not vote,1,,1.0,0.0,50.000000000000014,0.0,75.0,67.44738006591797,-6.0000457763671875,-0.09262759238481522,Central metro,
1647255883,0.194760401655506,control,0,0.0,,Woman,19,18-29,Some college,10.0,0-20%,Never,Democrat,Moderate,Biden,2,0.0,1.0,2.0,0.0,0.0,71.1064316437561,55.245628356933594,-9.022911071777344,0.09490387886762619,Central metro,20.0
1647302665,1.34177366266439,treated,0,,0.0,Man,29,18-29,High school graduate,52.0,41-60%,Never,Republican,Very conservative,Trump,0,0.0,5.0,0.0,41.31196432694134,0.0,34.403796680078266,51.73329162597656,-5.464199066162109,-0.21049226820468903,Medium/small metro,80.0
1647427767,0.194760401655506,control,0,0.0,,Woman,28,18-29,2-year,22.0,21-40%,Yearly,Democrat,Very liberal,Biden,1,0.0,1.0,1.0,4.9380166328285275,0.0,0.0,69.61873626708984,-6.4325408935546875,-0.0808510035276413,Medium/small metro,90.0
1647561861,1.29347211207153,treated,0,,0.0,Man,25,18-29,4-year,75.0,61-80%,Weekly,Democrat,Moderate,Biden,0,0.0,4.0,0.0,11.714201055484285,0.0,0.0,60.025779724121094,-5.14105224609375,-1.4029808044433594,Central metro,50.0
1646661271,0.840741126194932,treated,0,,0.0,Woman,26,18-29,Some college,,,Weekly,Democrat,Moderate,Trump,0,0.0,3.0,0.0,50.000000000000014,0.0,50.0,94.25284576416016,-1.6450347900390625,-0.29270580410957336,Non-metro,20.0
1648661349,1.73235857680179,treated,1,,1.0,Man,43,30-44,Some college,86.0,81-100%,Seldom,Republican,Conservative,Trump,0,0.0,4.0,0.0,74.14673806075105,100.0,100.0,77.2930908203125,-1.4222030639648438,-0.5551180839538574,Medium/small metro,100.0
1648678775,1.35010497287805,control,0,0.0,,Man,44,30-44,Some college,1.0,0-20%,Never,Republican,Moderate,Trump,2,0.0,2.0,1.0,85.70692001594169,,76.59473007264434,68.62506103515625,-5.0199737548828125,0.7006579637527466,Medium/small metro,50.0
1648753187,0.359382924446909,treated,0,,0.0,Man,50,45-64,Some college,43.0,41-60%,Never,Democrat,Conservative,Biden,3,0.0,4.0,0.0,8.868752226114458,0.0,25.80832998379523,93.4743423461914,-1.334014892578125,0.368208110332489,Non-metro,90.0
1648752677,0.711839869639119,control,0,0.0,,Woman,43,30-44,Some college,75.0,61-80%,Weekly,Republican,Conservative,Trump,0,,2.0,3.0,81.88605503481554,22.487704525630676,38.29736503632217,31.680471420288086,-14.199430465698242,-0.937870442867279,Suburban metro,70.0
1648754351,0.526351122970987,control,0,0.0,,Man,66,65+,Some college,52.0,41-60%,Never,Republican,Liberal,Trump,0,0.0,3.0,3.0,47.59739705340359,0.0,0.0,81.27716827392578,-6.015251159667969,-0.35409995913505554,Suburban metro,50.0
1648786923,1.14949915384486,control,0,0.0,,Man,45,45-64,Some college,10.0,0-20%,Never,Democrat,Very liberal,Did not vote,4,0.0,1.0,1.0,57.52917916175016,0.0,35.19019676892737,64.2057113647461,-3.7186965942382812,-0.5949047207832336,Medium/small metro,100.0
1647980363,0.401306468444425,control,0,0.0,,Man,33,30-44,Some college,60.0,41-60%,Yearly,Democrat,Liberal,Biden,1,1.0,4.0,3.0,77.69142972907619,64.21254444609025,57.809066607433934,27.491167068481445,-2.997760772705078,1.284661889076233,Central metro,80.0
1648887223,0.52841238865829,control,0,0.0,,Woman,76,65+,High school graduate,43.0,41-60%,Never,Democrat,Very liberal,Biden,1,,3.0,0.0,26.844368743641198,0.0,0.0,69.69398498535156,-4.36767578125,-0.5464001297950745,Central metro,100.0
1648922751,0.734256979996947,control,0,0.0,,Man,24,18-29,Some college,32.0,21-40%,Monthly,Democrat,Liberal,Biden,2,0.0,3.0,2.0,65.77512112226113,0.0,70.29810165996086,26.203954696655273,-2.6932945251464844,-0.22114193439483643,Central metro,50.0
1649108057,0.463494384244652,treated,0,,0.0,Man,68,65+,Some college,10.0,0-20%,Never,Independent,Moderate,Biden,1,0.0,5.0,0.0,12.735595002544052,0.0,9.403796680078264,75.6557846069336,-5.595085144042969,-0.5420802235603333,Medium/small metro,100.0
1649172421,1.02407830991132,treated,0,,0.0,Woman,30,30-44,4-year,43.0,41-60%,Monthly,Democrat,Moderate,Biden,0,,2.0,2.0,44.35325082939422,0.0,9.403796680078264,67.44738006591797,-6.0000457763671875,-0.09262759238481522,Central metro,30.0
1649171439,0.881268210019337,treated,0,,0.0,Man,32,30-44,2-year,22.0,21-40%,Monthly,Democrat,Moderate,Biden,1,0.0,2.0,2.0,15.891192688234867,0.0,4.701898340039135,90.59391784667969,-2.8224334716796875,-0.33417707681655884,Non-metro,100.0
1649194787,1.23349117927642,control,0,0.0,,Woman,52,45-64,Some college,22.0,21-40%,Seldom,Republican,Conservative,Trump,1,0.0,3.0,1.0,36.467945016019634,0.0,75.0,80.03704833984375,-4.12652587890625,-0.3027540445327759,Medium/small metro,70.0
1649195333,1.17894753612147,treated,0,,0.0,Woman,23,18-29,4-year,86.0,81-100%,Monthly,Republican,Conservative,Trump,1,0.0,2.0,1.0,7.667393896224615,0.0,67.9992633763613,45.55858612060547,-5.690952301025391,-0.8244234323501587,Central metro,60.0
1649278887,0.360542078257584,treated,0,,0.0,Man,66,65+,High school graduate,60.0,41-60%,Never,Democrat,Very liberal,Biden,1,0.0,5.0,0.0,100.0,0.0,50.0,75.29434204101562,-4.447105407714844,-1.1113197803497314,Medium/small metro,60.0
1649301311,0.538338590733137,control,0,0.0,,Man,19,18-29,Some college,,,Yearly,Independent,Moderate,Trump,0,0.0,1.0,0.0,10.13640221263888,24.9418267462071,100.0,78.51620483398438,-3.6711349487304688,-0.24310432374477386,Central metro,80.0
1649308837,1.15278149821633,control,0,0.0,,Man,64,45-64,High school graduate,,,Seldom,Republican,Very conservative,Trump,1,3.0,5.0,0.0,50.000000000000014,0.0,50.0,89.47418212890625,-1.5970916748046875,-0.18568505346775055,Suburban metro,60.0
1649308927,2.83095044141354,control,0,0.0,,Woman,31,30-44,Some college,43.0,41-60%,Seldom,Republican,Moderate,Did not vote,0,0.0,2.0,2.0,33.530259247478796,0.0,63.29736503632217,87.5305404663086,-3.5861740112304688,-0.12435371428728104,Medium/small metro,50.0
1649331461,1.02693650947652,treated,0,,0.0,Woman,58,45-64,Some college,60.0,41-60%,Weekly,Republican,Moderate,Trump,0,1.0,2.0,1.0,41.91258663529463,0.0,25.0,89.60885620117188,-3.5899810791015625,-0.9497218132019043,Medium/small metro,40.0
1649580443,0.390123040382714,treated,0,,0.0,Woman,43,30-44,2-year,60.0,41-60%,Yearly,Democrat,Moderate,Biden,1,0.0,2.0,0.0,44.35325082939422,0.0,16.404533303716963,87.29669952392578,-3.7166290283203125,0.00680156284943223,Non-metro,50.0
1649647171,0.566210542657797,control,1,1.0,,Man,46,45-64,Some college,1.0,0-20%,Weekly,Democrat,Moderate,Biden,1,2.0,2.0,1.0,90.64493664877021,64.21254444609025,57.809066607433934,85.22021484375,-2.6423721313476562,-0.10829783231019974,Medium/small metro,20.0
1649704905,0.426891031457999,control,0,0.0,,Man,74,65+,2-year,10.0,0-20%,Never,Democrat,Liberal,Biden,2,0.0,5.0,0.0,61.24552360335771,0.0,0.0,51.73329162597656,-5.464199066162109,-0.21049226820468903,Medium/small metro,70.0
1649717639,0.211006669604749,control,0,0.0,,Woman,48,45-64,High school graduate,32.0,21-40%,Yearly,Democrat,Moderate,Biden,2,1.0,2.0,1.0,69.59774648612309,0.0,63.29736503632217,76.26127624511719,-4.943443298339844,0.2484273463487625,Medium/small metro,90.0
1649760503,0.481718789407916,control,0,0.0,,Man,56,45-64,High school graduate,22.0,21-40%,Never,Republican,Liberal,Trump,0,0.0,4.0,0.0,55.65903277095339,0.0,32.80906660743393,92.9478759765625,-1.6677017211914062,-0.6842828989028931,Non-metro,60.0
1649773727,0.282926307523852,control,0,0.0,,Other,18,18-29,Some college,43.0,41-60%,Never,Independent,Moderate,Biden,3,1.0,2.0,2.0,26.45388424760225,0.0,41.40453330371697,90.35456848144531,-3.1010513305664062,-1.1718904972076416,Medium/small metro,0.0
1649779761,0.683816569669797,treated,0,,0.0,Man,48,45-64,Some college,43.0,41-60%,Yearly,Independent,Conservative,Trump,0,0.0,2.0,2.0,68.26176311166415,0.0,50.0,96.18338012695312,-1.0285491943359375,0.5093270540237427,Medium/small metro,70.0
1649796899,0.52841238865829,control,0,0.0,,Woman,86,65+,High school graduate,10.0,0-20%,Don't know,Democrat,Moderate,Biden,0,,8.0,0.0,74.77581820460229,0.0,61.70263496367784,51.73329162597656,-5.464199066162109,-0.21049226820468903,Medium/small metro,80.0
1649824391,0.455446112395809,control,0,0.0,,Woman,49,45-64,Some college,1.0,0-20%,Never,Democrat,Very liberal,Biden,0,0.0,1.0,2.0,0.0,0.0,0.0,40.588294982910156,-6.1131134033203125,-0.953155517578125,Central metro,100.0
1649835281,3.09675730628714,treated,0,,0.0,Man,40,30-44,High school graduate,52.0,41-60%,Seldom,Democrat,Liberal,Did not vote,2,0.0,3.0,0.0,50.000000000000014,0.0,32.80906660743393,62.74293518066406,-7.985496520996094,0.18941783905029297,Medium/small metro,60.0
1649835613,0.711839869639119,control,0,1.0,,Woman,38,30-44,Some college,52.0,41-60%,Never,Republican,Moderate,Trump,0,0.0,2.0,3.0,84.23899178525606,0.0,58.59546669628303,52.51641845703125,-3.5080032348632812,1.251381516456604,Non-metro,60.0
1649835705,1.59911049403927,treated,0,,0.0,Man,53,45-64,Some college,1.0,0-20%,Seldom,Republican,Very conservative,Trump,0,0.0,1.0,0.0,53.9748840814198,0.0,79.70189834003914,79.02989959716797,-7.490776062011719,-0.40004321932792664,Suburban metro,90.0
1649850735,0.681576746167883,control,0,0.0,,Woman,65,65+,2-year,43.0,41-60%,Never,Democrat,Liberal,Biden,1,0.0,3.0,0.0,22.176625414697114,0.0,9.403796680078264,82.01113891601562,-5.185272216796875,-0.11669273674488068,Medium/small metro,90.0
1649872885,2.07350498619538,treated,0,,0.0,Woman,52,45-64,Some college,43.0,41-60%,Seldom,Democrat,Very liberal,Did not vote,0,0.0,2.0,2.0,40.77688150499692,10.845628807702655,75.0,52.26545715332031,-5.750404357910156,0.2017039954662323,Medium/small metro,60.0
1649876743,0.590198893462295,control,0,0.0,,Woman,31,30-44,High school graduate,10.0,0-20%,Weekly,Republican,Not sure,Trump,1,0.0,1.0,0.0,59.37713759529673,,50.0,95.7830581665039,-0.7418899536132812,0.5955725908279419,Non-metro,10.0
