model,x_m,y_m
Sommers_minimumiceextent,503000.0,-2467200.0
Sommers_minimumiceextent,506200.0,-2464000.0
Sommers_minimumiceextent,503000.0,-2460800.0
Sommers_minimumiceextent,502200.0,-2460000.0
Sommers_minimumiceextent,502200.0,-2456000.0
Sommers_minimumiceextent,503000.0,-2455200.0
Sommers_minimumiceextent,506200.0,-2452000.0
Sommers_minimumiceextent,506200.0,-2448000.0
Sommers_minimumiceextent,507000.0,-2447200.0
Sommers_minimumiceextent,510200.0,-2444000.0
Sommers_minimumiceextent,507000.0,-2440800.0
Sommers_minimumiceextent,506200.0,-2440000.0
Sommers_minimumiceextent,506200.0,-2436000.0
Sommers_minimumiceextent,503000.0,-2432800.0
Sommers_minimumiceextent,502200.0,-2432000.0
Sommers_minimumiceextent,502200.0,-2428000.0
Sommers_minimumiceextent,499000.0,-2424800.0
Sommers_minimumiceextent,495800.0,-2428000.0
Sommers_minimumiceextent,495000.0,-2428800.0
Sommers_minimumiceextent,494200.0,-2428000.0
Sommers_minimumiceextent,494200.0,-2424000.0
Sommers_minimumiceextent,495000.0,-2423200.0
Sommers_minimumiceextent,499000.0,-2423200.0
Sommers_minimumiceextent,502200.0,-2420000.0
Sommers_minimumiceextent,499000.0,-2416800.0
Sommers_minimumiceextent,498200.0,-2416000.0
Sommers_minimumiceextent,499000.0,-2415200.0
Sommers_minimumiceextent,502200.0,-2412000.0
Sommers_minimumiceextent,503000.0,-2411200.0
Sommers_minimumiceextent,506200.0,-2408000.0
Sommers_minimumiceextent,506200.0,-2404000.0
Sommers_minimumiceextent,506200.0,-2400000.0
Sommers_minimumiceextent,503000.0,-2396800.0
Sommers_minimumiceextent,502200.0,-2396000.0
Sommers_minimumiceextent,503000.0,-2395200.0
Sommers_minimumiceextent,507000.0,-2395200.0
Sommers_minimumiceextent,511000.0,-2395200.0
Sommers_minimumiceextent,514200.0,-2392000.0
Sommers_minimumiceextent,511000.0,-2388800.0
Sommers_minimumiceextent,510200.0,-2388000.0
Sommers_minimumiceextent,511000.0,-2387200.0
Sommers_minimumiceextent,514200.0,-2384000.0
Sommers_minimumiceextent,515000.0,-2383200.0
Sommers_minimumiceextent,519000.0,-2383200.0
Sommers_minimumiceextent,522200.0,-2380000.0
Sommers_minimumiceextent,522200.0,-2376000.0
Sommers_minimumiceextent,522200.0,-2372000.0
Sommers_minimumiceextent,523000.0,-2371200.0
Sommers_minimumiceextent,527000.0,-2371200.0
Sommers_minimumiceextent,531000.0,-2371200.0
Sommers_minimumiceextent,531800.0,-2372000.0
Sommers_minimumiceextent,535000.0,-2375200.0
Sommers_minimumiceextent,538200.0,-2372000.0
Sommers_minimumiceextent,538200.0,-2368000.0
Sommers_minimumiceextent,538200.0,-2364000.0
Sommers_minimumiceextent,538200.0,-2360000.0
Sommers_minimumiceextent,535000.0,-2356800.0
Sommers_minimumiceextent,534200.0,-2356000.0
Sommers_minimumiceextent,534200.0,-2352000.0
Sommers_minimumiceextent,534200.0,-2348000.0
Sommers_minimumiceextent,535000.0,-2347200.0
Sommers_minimumiceextent,538200.0,-2344000.0
Sommers_minimumiceextent,538200.0,-2340000.0
Sommers_minimumiceextent,538200.0,-2336000.0
Sommers_minimumiceextent,535000.0,-2332800.0
Sommers_minimumiceextent,531000.0,-2332800.0
Sommers_minimumiceextent,527000.0,-2332800.0
Sommers_minimumiceextent,523000.0,-2332800.0
Sommers_minimumiceextent,519000.0,-2332800.0
Sommers_minimumiceextent,518200.0,-2332000.0
Sommers_minimumiceextent,519000.0,-2331200.0
Sommers_minimumiceextent,523000.0,-2331200.0
Sommers_minimumiceextent,527000.0,-2331200.0
Sommers_minimumiceextent,531000.0,-2331200.0
Sommers_minimumiceextent,534200.0,-2328000.0
Sommers_minimumiceextent,531000.0,-2324800.0
Sommers_minimumiceextent,530200.0,-2324000.0
Sommers_minimumiceextent,527000.0,-2320800.0
Sommers_minimumiceextent,526200.0,-2320000.0
Sommers_minimumiceextent,526200.0,-2316000.0
Sommers_minimumiceextent,527000.0,-2315200.0
Sommers_minimumiceextent,527800.0,-2316000.0
Sommers_minimumiceextent,531000.0,-2319200.0
Sommers_minimumiceextent,531800.0,-2320000.0
Sommers_minimumiceextent,535000.0,-2323200.0
Sommers_minimumiceextent,535800.0,-2324000.0
Sommers_minimumiceextent,535800.0,-2328000.0
Sommers_minimumiceextent,539000.0,-2331200.0
Sommers_minimumiceextent,543000.0,-2331200.0
Sommers_minimumiceextent,547000.0,-2331200.0
Sommers_minimumiceextent,547800.0,-2332000.0
Sommers_minimumiceextent,551000.0,-2335200.0
Sommers_minimumiceextent,555000.0,-2335200.0
Sommers_minimumiceextent,558200.0,-2332000.0
Sommers_minimumiceextent,558200.0,-2328000.0
Sommers_minimumiceextent,559000.0,-2327200.0
Sommers_minimumiceextent,563000.0,-2327200.0
Sommers_minimumiceextent,566200.0,-2324000.0
Sommers_minimumiceextent,567000.0,-2323200.0
Sommers_minimumiceextent,571000.0,-2323200.0
Sommers_minimumiceextent,575000.0,-2323200.0
Sommers_minimumiceextent,578200.0,-2320000.0
Sommers_minimumiceextent,579000.0,-2319200.0
Sommers_minimumiceextent,583000.0,-2319200.0
Sommers_minimumiceextent,587000.0,-2319200.0
Sommers_minimumiceextent,590200.0,-2316000.0
Sommers_minimumiceextent,590200.0,-2312000.0
Sommers_minimumiceextent,591000.0,-2311200.0
Sommers_minimumiceextent,594200.0,-2308000.0
Sommers_minimumiceextent,594200.0,-2304000.0
Sommers_minimumiceextent,594200.0,-2300000.0
Sommers_minimumiceextent,591000.0,-2296800.0
Sommers_minimumiceextent,590200.0,-2296000.0
Sommers_minimumiceextent,591000.0,-2295200.0
Sommers_minimumiceextent,595000.0,-2295200.0
Sommers_minimumiceextent,595800.0,-2296000.0
Sommers_minimumiceextent,599000.0,-2299200.0
Sommers_minimumiceextent,603000.0,-2299200.0
Sommers_minimumiceextent,607000.0,-2299200.0
Sommers_minimumiceextent,611000.0,-2299200.0
Sommers_minimumiceextent,614200.0,-2296000.0
Sommers_minimumiceextent,614200.0,-2292000.0
Sommers_minimumiceextent,614200.0,-2288000.0
Sommers_minimumiceextent,611000.0,-2284800.0
Sommers_minimumiceextent,610200.0,-2284000.0
Sommers_minimumiceextent,611000.0,-2283200.0
Sommers_minimumiceextent,615000.0,-2283200.0
Sommers_minimumiceextent,615800.0,-2284000.0
Sommers_minimumiceextent,619000.0,-2287200.0
Sommers_minimumiceextent,622200.0,-2284000.0
Sommers_minimumiceextent,622200.0,-2280000.0
Sommers_minimumiceextent,623000.0,-2279200.0
Sommers_minimumiceextent,623800.0,-2280000.0
Sommers_minimumiceextent,627000.0,-2283200.0
Sommers_minimumiceextent,631000.0,-2283200.0
Sommers_minimumiceextent,635000.0,-2283200.0
Sommers_minimumiceextent,635800.0,-2284000.0
Sommers_minimumiceextent,639000.0,-2287200.0
Sommers_minimumiceextent,643000.0,-2287200.0
Sommers_minimumiceextent,646200.0,-2284000.0
Sommers_minimumiceextent,646200.0,-2280000.0
Sommers_minimumiceextent,647000.0,-2279200.0
Sommers_minimumiceextent,651000.0,-2279200.0
Sommers_minimumiceextent,655000.0,-2279200.0
Sommers_minimumiceextent,658200.0,-2276000.0
Sommers_minimumiceextent,658200.0,-2272000.0
Sommers_minimumiceextent,659000.0,-2271200.0
Sommers_minimumiceextent,663000.0,-2271200.0
Sommers_minimumiceextent,667000.0,-2271200.0
Sommers_minimumiceextent,671000.0,-2271200.0
Sommers_minimumiceextent,674200.0,-2268000.0
Sommers_minimumiceextent,671000.0,-2264800.0
Sommers_minimumiceextent,670200.0,-2264000.0
Sommers_minimumiceextent,671000.0,-2263200.0
Sommers_minimumiceextent,675000.0,-2263200.0
Sommers_minimumiceextent,679000.0,-2263200.0
Sommers_minimumiceextent,682200.0,-2260000.0
Sommers_minimumiceextent,683000.0,-2259200.0
Sommers_minimumiceextent,687000.0,-2259200.0
Sommers_minimumiceextent,690200.0,-2256000.0
Sommers_minimumiceextent,690200.0,-2252000.0
Sommers_minimumiceextent,691000.0,-2251200.0
Sommers_minimumiceextent,695000.0,-2251200.0
Sommers_minimumiceextent,699000.0,-2251200.0
Sommers_minimumiceextent,702200.0,-2248000.0
Sommers_minimumiceextent,699000.0,-2244800.0
Sommers_minimumiceextent,695000.0,-2244800.0
Sommers_minimumiceextent,694200.0,-2244000.0
Sommers_minimumiceextent,695000.0,-2243200.0
Sommers_minimumiceextent,699000.0,-2243200.0
Sommers_minimumiceextent,702200.0,-2240000.0
Sommers_minimumiceextent,702200.0,-2236000.0
Sommers_minimumiceextent,703000.0,-2235200.0
Sommers_minimumiceextent,703800.0,-2236000.0
Sommers_minimumiceextent,707000.0,-2239200.0
Sommers_minimumiceextent,710200.0,-2236000.0
Sommers_minimumiceextent,710200.0,-2232000.0
Sommers_minimumiceextent,711000.0,-2231200.0
Sommers_minimumiceextent,715000.0,-2231200.0
Sommers_minimumiceextent,718200.0,-2228000.0
Sommers_minimumiceextent,718200.0,-2224000.0
Sommers_minimumiceextent,719000.0,-2223200.0
Sommers_minimumiceextent,722200.0,-2220000.0
Sommers_minimumiceextent,723000.0,-2219200.0
Sommers_minimumiceextent,727000.0,-2219200.0
Sommers_minimumiceextent,730200.0,-2216000.0
Sommers_minimumiceextent,730200.0,-2212000.0
Sommers_minimumiceextent,730200.0,-2208000.0
Sommers_minimumiceextent,731000.0,-2207200.0
Sommers_minimumiceextent,735000.0,-2207200.0
Sommers_minimumiceextent,739000.0,-2207200.0
Sommers_minimumiceextent,742200.0,-2204000.0
Sommers_minimumiceextent,742200.0,-2200000.0
Sommers_minimumiceextent,743000.0,-2199200.0
Sommers_minimumiceextent,746200.0,-2196000.0
Sommers_minimumiceextent,747000.0,-2195200.0
Sommers_minimumiceextent,751000.0,-2195200.0
Sommers_minimumiceextent,754200.0,-2192000.0
Sommers_minimumiceextent,755000.0,-2191200.0
Sommers_minimumiceextent,758200.0,-2188000.0
Sommers_minimumiceextent,759000.0,-2187200.0
Sommers_minimumiceextent,763000.0,-2187200.0
Sommers_minimumiceextent,766200.0,-2184000.0
Sommers_minimumiceextent,766200.0,-2180000.0
Sommers_minimumiceextent,763000.0,-2176800.0
Sommers_minimumiceextent,762200.0,-2176000.0
Sommers_minimumiceextent,762200.0,-2172000.0
Sommers_minimumiceextent,759000.0,-2168800.0
Sommers_minimumiceextent,758200.0,-2168000.0
Sommers_minimumiceextent,759000.0,-2167200.0
Sommers_minimumiceextent,762200.0,-2164000.0
Sommers_minimumiceextent,762200.0,-2160000.0
Sommers_minimumiceextent,762200.0,-2156000.0
Sommers_minimumiceextent,763000.0,-2155200.0
Sommers_minimumiceextent,766200.0,-2152000.0
Sommers_minimumiceextent,767000.0,-2151200.0
Sommers_minimumiceextent,771000.0,-2151200.0
Sommers_minimumiceextent,775000.0,-2151200.0
Sommers_minimumiceextent,778200.0,-2148000.0
Sommers_minimumiceextent,778200.0,-2144000.0
Sommers_minimumiceextent,778200.0,-2140000.0
Sommers_minimumiceextent,775000.0,-2136800.0
Sommers_minimumiceextent,771800.0,-2140000.0
Sommers_minimumiceextent,771000.0,-2140800.0
Sommers_minimumiceextent,770200.0,-2140000.0
Sommers_minimumiceextent,770200.0,-2136000.0
Sommers_minimumiceextent,771000.0,-2135200.0
Sommers_minimumiceextent,775000.0,-2135200.0
Sommers_minimumiceextent,779000.0,-2135200.0
Sommers_minimumiceextent,782200.0,-2132000.0
Sommers_minimumiceextent,783000.0,-2131200.0
Sommers_minimumiceextent,786200.0,-2128000.0
Sommers_minimumiceextent,786200.0,-2124000.0
Sommers_minimumiceextent,786200.0,-2120000.0
Sommers_minimumiceextent,783000.0,-2116800.0
Sommers_minimumiceextent,782200.0,-2116000.0
Sommers_minimumiceextent,783000.0,-2115200.0
Sommers_minimumiceextent,787000.0,-2115200.0
Sommers_minimumiceextent,790200.0,-2112000.0
Sommers_minimumiceextent,790200.0,-2108000.0
Sommers_minimumiceextent,791000.0,-2107200.0
Sommers_minimumiceextent,795000.0,-2107200.0
Sommers_minimumiceextent,798200.0,-2104000.0
Sommers_minimumiceextent,799000.0,-2103200.0
Sommers_minimumiceextent,802200.0,-2100000.0
Sommers_minimumiceextent,802200.0,-2096000.0
Sommers_minimumiceextent,802200.0,-2092000.0
Sommers_minimumiceextent,803000.0,-2091200.0
Sommers_minimumiceextent,806200.0,-2088000.0
Sommers_minimumiceextent,806200.0,-2084000.0
Sommers_minimumiceextent,807000.0,-2083200.0
Sommers_minimumiceextent,810200.0,-2080000.0
Sommers_minimumiceextent,811000.0,-2079200.0
Sommers_minimumiceextent,814200.0,-2076000.0
Sommers_minimumiceextent,814200.0,-2072000.0
Sommers_minimumiceextent,815000.0,-2071200.0
Sommers_minimumiceextent,819000.0,-2071200.0
Sommers_minimumiceextent,823000.0,-2071200.0
Sommers_minimumiceextent,826200.0,-2068000.0
Sommers_minimumiceextent,826200.0,-2064000.0
Sommers_minimumiceextent,823000.0,-2060800.0
Sommers_minimumiceextent,822200.0,-2060000.0
Sommers_minimumiceextent,822200.0,-2056000.0
Sommers_minimumiceextent,822200.0,-2052000.0
Sommers_minimumiceextent,819000.0,-2048800.0
Sommers_minimumiceextent,815000.0,-2048800.0
Sommers_minimumiceextent,814200.0,-2048000.0
Sommers_minimumiceextent,815000.0,-2047200.0
Sommers_minimumiceextent,819000.0,-2047200.0
Sommers_minimumiceextent,822200.0,-2044000.0
Sommers_minimumiceextent,822200.0,-2040000.0
Sommers_minimumiceextent,822200.0,-2036000.0
Sommers_minimumiceextent,823000.0,-2035200.0
Sommers_minimumiceextent,826200.0,-2032000.0
Sommers_minimumiceextent,827000.0,-2031200.0
Sommers_minimumiceextent,830200.0,-2028000.0
Sommers_minimumiceextent,830200.0,-2024000.0
Sommers_minimumiceextent,830200.0,-2020000.0
Sommers_minimumiceextent,830200.0,-2016000.0
Sommers_minimumiceextent,827000.0,-2012800.0
Sommers_minimumiceextent,823800.0,-2016000.0
Sommers_minimumiceextent,823000.0,-2016800.0
Sommers_minimumiceextent,819000.0,-2016800.0
Sommers_minimumiceextent,815000.0,-2016800.0
Sommers_minimumiceextent,811800.0,-2020000.0
Sommers_minimumiceextent,811000.0,-2020800.0
Sommers_minimumiceextent,807000.0,-2020800.0
Sommers_minimumiceextent,803000.0,-2020800.0
Sommers_minimumiceextent,799000.0,-2020800.0
Sommers_minimumiceextent,795800.0,-2024000.0
Sommers_minimumiceextent,795000.0,-2024800.0
Sommers_minimumiceextent,794200.0,-2024000.0
Sommers_minimumiceextent,791000.0,-2020800.0
Sommers_minimumiceextent,787000.0,-2020800.0
Sommers_minimumiceextent,783800.0,-2024000.0
Sommers_minimumiceextent,783000.0,-2024800.0
Sommers_minimumiceextent,782200.0,-2024000.0
Sommers_minimumiceextent,779000.0,-2020800.0
Sommers_minimumiceextent,775000.0,-2020800.0
Sommers_minimumiceextent,771800.0,-2024000.0
Sommers_minimumiceextent,771000.0,-2024800.0
Sommers_minimumiceextent,770200.0,-2024000.0
Sommers_minimumiceextent,767000.0,-2020800.0
Sommers_minimumiceextent,763800.0,-2024000.0
Sommers_minimumiceextent,763000.0,-2024800.0
Sommers_minimumiceextent,759000.0,-2024800.0
Sommers_minimumiceextent,758200.0,-2024000.0
Sommers_minimumiceextent,755000.0,-2020800.0
Sommers_minimumiceextent,751000.0,-2020800.0
Sommers_minimumiceextent,747800.0,-2024000.0
Sommers_minimumiceextent,747000.0,-2024800.0
Sommers_minimumiceextent,743000.0,-2024800.0
Sommers_minimumiceextent,739000.0,-2024800.0
Sommers_minimumiceextent,735000.0,-2024800.0
Sommers_minimumiceextent,731000.0,-2024800.0
Sommers_minimumiceextent,727800.0,-2028000.0
Sommers_minimumiceextent,727000.0,-2028800.0
Sommers_minimumiceextent,723800.0,-2032000.0
Sommers_minimumiceextent,723000.0,-2032800.0
Sommers_minimumiceextent,722200.0,-2032000.0
Sommers_minimumiceextent,719000.0,-2028800.0
Sommers_minimumiceextent,715000.0,-2028800.0
Sommers_minimumiceextent,711000.0,-2028800.0
Sommers_minimumiceextent,707800.0,-2032000.0
Sommers_minimumiceextent,707000.0,-2032800.0
Sommers_minimumiceextent,703800.0,-2036000.0
Sommers_minimumiceextent,703800.0,-2040000.0
Sommers_minimumiceextent,703800.0,-2044000.0
Sommers_minimumiceextent,703800.0,-2048000.0
Sommers_minimumiceextent,703800.0,-2052000.0
Sommers_minimumiceextent,703000.0,-2052800.0
Sommers_minimumiceextent,702200.0,-2052000.0
Sommers_minimumiceextent,702200.0,-2048000.0
Sommers_minimumiceextent,699000.0,-2044800.0
Sommers_minimumiceextent,695800.0,-2048000.0
Sommers_minimumiceextent,695000.0,-2048800.0
Sommers_minimumiceextent,691800.0,-2052000.0
Sommers_minimumiceextent,691000.0,-2052800.0
Sommers_minimumiceextent,687000.0,-2052800.0
Sommers_minimumiceextent,683000.0,-2052800.0
Sommers_minimumiceextent,679000.0,-2052800.0
Sommers_minimumiceextent,675000.0,-2052800.0
Sommers_minimumiceextent,671800.0,-2056000.0
Sommers_minimumiceextent,671000.0,-2056800.0
Sommers_minimumiceextent,667800.0,-2060000.0
Sommers_minimumiceextent,667000.0,-2060800.0
Sommers_minimumiceextent,663800.0,-2064000.0
Sommers_minimumiceextent,663800.0,-2068000.0
Sommers_minimumiceextent,663800.0,-2072000.0
Sommers_minimumiceextent,663800.0,-2076000.0
Sommers_minimumiceextent,663800.0,-2080000.0
Sommers_minimumiceextent,663800.0,-2084000.0
Sommers_minimumiceextent,667000.0,-2087200.0
Sommers_minimumiceextent,667800.0,-2088000.0
Sommers_minimumiceextent,667000.0,-2088800.0
Sommers_minimumiceextent,663000.0,-2088800.0
Sommers_minimumiceextent,662200.0,-2088000.0
Sommers_minimumiceextent,662200.0,-2084000.0
Sommers_minimumiceextent,659000.0,-2080800.0
Sommers_minimumiceextent,655000.0,-2080800.0
Sommers_minimumiceextent,651800.0,-2084000.0
Sommers_minimumiceextent,651000.0,-2084800.0
Sommers_minimumiceextent,647000.0,-2084800.0
Sommers_minimumiceextent,643800.0,-2088000.0
Sommers_minimumiceextent,643000.0,-2088800.0
Sommers_minimumiceextent,642200.0,-2088000.0
Sommers_minimumiceextent,639000.0,-2084800.0
Sommers_minimumiceextent,635000.0,-2084800.0
Sommers_minimumiceextent,631000.0,-2084800.0
Sommers_minimumiceextent,627800.0,-2088000.0
Sommers_minimumiceextent,627000.0,-2088800.0
Sommers_minimumiceextent,626200.0,-2088000.0
Sommers_minimumiceextent,623000.0,-2084800.0
Sommers_minimumiceextent,622200.0,-2084000.0
Sommers_minimumiceextent,622200.0,-2080000.0
Sommers_minimumiceextent,619000.0,-2076800.0
Sommers_minimumiceextent,615800.0,-2080000.0
Sommers_minimumiceextent,615000.0,-2080800.0
Sommers_minimumiceextent,614200.0,-2080000.0
Sommers_minimumiceextent,614200.0,-2076000.0
Sommers_minimumiceextent,614200.0,-2072000.0
Sommers_minimumiceextent,615000.0,-2071200.0
Sommers_minimumiceextent,618200.0,-2068000.0
Sommers_minimumiceextent,618200.0,-2064000.0
Sommers_minimumiceextent,618200.0,-2060000.0
Sommers_minimumiceextent,618200.0,-2056000.0
Sommers_minimumiceextent,618200.0,-2052000.0
Sommers_minimumiceextent,618200.0,-2048000.0
Sommers_minimumiceextent,615000.0,-2044800.0
Sommers_minimumiceextent,611000.0,-2044800.0
Sommers_minimumiceextent,607800.0,-2048000.0
Sommers_minimumiceextent,607000.0,-2048800.0
Sommers_minimumiceextent,603800.0,-2052000.0
Sommers_minimumiceextent,603000.0,-2052800.0
Sommers_minimumiceextent,599000.0,-2052800.0
Sommers_minimumiceextent,595800.0,-2056000.0
Sommers_minimumiceextent,595000.0,-2056800.0
Sommers_minimumiceextent,594200.0,-2056000.0
Sommers_minimumiceextent,594200.0,-2052000.0
Sommers_minimumiceextent,595000.0,-2051200.0
Sommers_minimumiceextent,598200.0,-2048000.0
Sommers_minimumiceextent,599000.0,-2047200.0
Sommers_minimumiceextent,602200.0,-2044000.0
Sommers_minimumiceextent,603000.0,-2043200.0
Sommers_minimumiceextent,606200.0,-2040000.0
Sommers_minimumiceextent,603000.0,-2036800.0
Sommers_minimumiceextent,599000.0,-2036800.0
Sommers_minimumiceextent,598200.0,-2036000.0
Sommers_minimumiceextent,599000.0,-2035200.0
Sommers_minimumiceextent,602200.0,-2032000.0
Sommers_minimumiceextent,599000.0,-2028800.0
Sommers_minimumiceextent,598200.0,-2028000.0
Sommers_minimumiceextent,598200.0,-2024000.0
Sommers_minimumiceextent,599000.0,-2023200.0
Sommers_minimumiceextent,602200.0,-2020000.0
Sommers_minimumiceextent,603000.0,-2019200.0
Sommers_minimumiceextent,607000.0,-2019200.0
Sommers_minimumiceextent,610200.0,-2016000.0
Sommers_minimumiceextent,610200.0,-2012000.0
Sommers_minimumiceextent,610200.0,-2008000.0
Sommers_minimumiceextent,607000.0,-2004800.0
Sommers_minimumiceextent,606200.0,-2004000.0
Sommers_minimumiceextent,606200.0,-2000000.0
Sommers_minimumiceextent,603000.0,-1996800.0
Sommers_minimumiceextent,602200.0,-1996000.0
Sommers_minimumiceextent,603000.0,-1995200.0
Sommers_minimumiceextent,606200.0,-1992000.0
Sommers_minimumiceextent,607000.0,-1991200.0
