t_gpx_s,log,fase,voltaje_v,corriente_a,potencia_w,rapidez_odometria_mps,temp_motor_max_c,temp_cuerpo_c
8324.23,2,carrera,61.24,4.238,259.54,2.57,50,38
8325.23,2,carrera,62.05,4.179,259.31,2.658,50,36
8326.23,2,carrera,61.66,7.037,433.9,2.696,50,36
8327.23,2,carrera,62.09,4.887,303.43,2.514,50,38
8328.23,2,carrera,62.51,2.97,185.65,2.601,50,37
8329.23,2,carrera,61.24,4.69,287.22,2.733,51,37
8330.23,2,carrera,60.04,5.294,317.85,2.578,50,38
8331.23,2,carrera,61.63,3.679,226.74,2.58,50,37
8332.23,2,carrera,61.44,4.553,279.74,2.631,50,36
8333.23,2,carrera,61.63,6.889,424.57,2.736,50,38
8334.23,2,carrera,61.27,5.678,347.89,2.54,50,37
8335.23,2,carrera,61.99,2.195,136.07,2.542,50,37
8336.23,2,carrera,60.95,5.223,318.34,2.715,50,36
8337.23,2,carrera,60.36,7.861,474.49,2.71,50,37
8338.23,2,carrera,61.76,4.659,287.74,2.545,50,37
8339.23,2,carrera,61.99,4.235,262.53,2.615,50,37
8340.23,2,carrera,60.98,5.301,323.25,2.765,50,36
8341.23,2,carrera,60.85,6.988,425.22,2.685,50,38
8342.23,2,carrera,61.57,3.815,234.89,2.547,50,37
8343.23,2,carrera,62.87,2.542,159.82,2.576,50,37
8344.23,2,carrera,59.97,3.253,195.08,2.715,50,36
8345.23,2,carrera,61.86,7.931,490.61,2.704,50,36
8346.23,2,carrera,61.14,5.573,340.73,2.586,50,39
8347.23,2,carrera,61.5,3.176,195.32,2.572,50,37
8348.23,2,carrera,62.25,6.85,426.41,2.694,50,38
8349.23,2,carrera,61.99,7.353,455.81,2.759,50,36
8350.23,2,carrera,60.56,5.15,311.88,2.616,50,38
8351.23,2,carrera,61.76,2.985,184.35,2.525,50,37
8352.23,2,carrera,60.85,5.918,360.11,2.66,50,36
8353.23,2,carrera,60.46,4.68,282.95,2.672,50,38
8354.23,2,carrera,62.05,4.377,271.59,2.542,50,37
8355.23,2,carrera,61.79,3.876,239.5,2.576,50,38
8356.23,2,carrera,60.95,5.721,348.69,2.76,50,36
8357.23,2,carrera,61.27,4.612,282.58,2.669,50,38
8358.23,2,carrera,63.06,4.177,263.4,2.534,50,37
8359.23,2,carrera,61.92,3.185,197.22,2.596,50,37
8360.23,2,carrera,62.31,4.758,296.47,2.746,50,37
8361.23,2,carrera,61.17,6.486,396.75,2.59,50,38
8362.23,2,carrera,60.78,3.446,209.45,2.575,50,38
8363.23,2,carrera,61.4,5.784,355.14,2.708,50,38
8364.23,2,carrera,61.89,6.448,399.07,2.72,50,38
8365.23,2,carrera,62.02,4.68,290.25,2.526,50,37
8366.23,2,carrera,61.6,1.276,78.6,2.558,50,39
8367.23,2,carrera,61.89,4.196,259.69,2.727,50,38
8368.23,2,carrera,61.08,8.056,492.06,2.664,50,38
8369.23,2,carrera,61.11,3.621,221.28,2.555,50,36
8370.24,2,carrera,61.99,5.781,358.36,2.623,50,37
8371.23,2,carrera,62.02,5.738,355.87,2.752,50,38
8372.23,2,carrera,60.72,3.428,208.15,2.615,50,38
8373.23,2,carrera,62.05,3.786,234.92,2.544,50,38
8374.23,2,carrera,62.18,3.967,246.67,2.611,50,38
8375.24,2,carrera,60.78,3.203,194.68,2.768,50,37
8376.24,2,carrera,61.37,5.005,307.16,2.662,50,37
8377.24,2,carrera,61.63,3.902,240.48,2.555,50,37
8378.24,2,carrera,62.31,3.317,206.68,2.58,50,37
8379.24,2,carrera,61.5,5.545,341.02,2.751,50,39
8380.24,2,carrera,61.44,5.586,343.2,2.571,50,37
8381.24,2,carrera,61.14,2.414,147.59,2.557,50,38
8382.24,2,carrera,61.76,5.175,319.61,2.658,50,37
8383.24,2,carrera,61.04,9.601,586.05,2.694,50,38
8384.24,2,carrera,60.46,3.661,221.34,2.574,50,36
8385.24,2,carrera,62.22,3.727,231.89,2.573,50,39
8386.24,2,carrera,61.08,5.111,312.18,2.637,50,38
8387.24,2,carrera,61.37,8.066,495.01,2.702,50,36
8388.24,2,carrera,61.14,3.875,236.92,2.552,50,37
8389.24,2,carrera,62.44,3.513,219.35,2.583,50,38
8390.24,2,carrera,61.63,4.705,289.97,2.736,50,38
8391.24,2,carrera,61.4,6.621,406.53,2.658,50,37
8392.24,2,carrera,61.53,3.694,227.29,2.547,50,37
8393.24,2,carrera,62.93,2.761,173.75,2.603,50,38
8394.24,2,carrera,61.83,5.913,365.6,2.755,50,37
8395.24,2,carrera,61.66,6.709,413.68,2.621,50,36
8396.24,2,carrera,60.62,3.362,203.8,2.544,50,36
8397.24,2,carrera,61.86,4.41,272.8,2.642,50,36
8398.24,2,carrera,62.12,5.773,358.62,2.73,50,37
8399.24,2,carrera,62.05,4.465,277.05,2.548,50,37
8400.24,2,carrera,61.89,3.431,212.34,2.61,50,37
8401.24,2,carrera,61.57,5.2,320.16,2.685,50,36
8402.24,2,carrera,61.14,8.797,537.85,2.703,50,38
8403.24,2,carrera,59.94,3.637,218.0,2.547,50,37
8404.24,2,carrera,60.95,2.876,175.29,2.603,50,37
8405.24,2,carrera,61.21,6.259,383.11,2.644,50,36
8406.24,2,carrera,62.28,7.627,475.01,2.725,50,37
8407.24,2,carrera,61.04,2.874,175.43,2.563,50,38
8408.24,2,carrera,61.73,2.557,157.84,2.564,50,37
8409.24,2,carrera,61.99,4.84,300.03,2.707,50,37
8410.24,2,carrera,61.76,8.656,534.59,2.69,50,36
8411.24,2,carrera,60.59,4.159,251.99,2.567,50,38
8412.24,2,carrera,61.79,3.317,204.96,2.581,50,36
8413.24,2,carrera,61.63,3.872,238.63,2.636,50,38
8414.24,2,carrera,61.04,4.951,302.21,2.741,50,37
8415.24,2,carrera,60.62,7.356,445.92,2.635,50,37
8416.24,2,carrera,60.3,3.23,194.77,2.524,50,38
8417.24,2,carrera,61.7,5.554,342.68,2.614,50,38
8418.24,2,carrera,61.83,4.471,276.44,2.741,50,37
8419.24,2,carrera,60.72,4.779,290.18,2.668,50,38
8420.24,2,carrera,61.92,5.093,315.36,2.584,50,36
8421.24,2,carrera,61.44,2.775,170.5,2.599,50,37
8422.24,2,carrera,61.89,4.522,279.87,2.671,50,36
8423.24,2,carrera,61.14,7.518,459.65,2.675,50,36
8424.24,2,carrera,61.34,4.173,255.97,2.579,50,37
8425.24,2,carrera,60.59,4.396,266.35,2.593,50,36
8426.24,2,carrera,62.05,4.796,297.59,2.595,50,37
8427.24,2,carrera,61.57,6.238,384.07,2.487,50,37
8428.24,2,carrera,61.6,4.448,274.0,2.538,50,36
8429.24,2,carrera,61.5,2.432,149.57,2.591,50,37
8430.24,2,carrera,61.44,4.505,276.79,2.739,50,38
8431.24,2,carrera,60.46,7.67,463.73,2.668,50,36
8432.24,2,carrera,61.79,4.386,271.01,2.577,50,37
8433.24,2,carrera,61.57,4.996,307.6,2.605,50,37
8434.24,2,carrera,61.96,5.535,342.95,2.776,50,37
8435.24,2,carrera,60.0,7.279,436.74,2.73,50,36
8436.24,2,carrera,61.04,4.414,269.43,2.556,51,37
8437.24,2,carrera,62.12,2.487,154.49,2.534,50,36
8438.24,2,carrera,60.52,2.991,181.02,2.669,50,37
8439.24,2,carrera,61.21,5.749,351.9,2.628,50,37
8440.24,2,carrera,61.96,4.482,277.7,2.561,50,36
8441.24,2,carrera,62.22,4.925,306.43,2.608,50,38
8442.24,2,carrera,61.92,6.157,381.24,2.768,51,37
8443.24,2,carrera,60.46,4.766,288.15,2.589,50,37
8444.24,2,carrera,62.22,2.812,174.96,2.538,51,37
8445.24,2,carrera,62.12,4.765,296.0,2.587,50,39
8446.24,2,carrera,61.57,8.148,501.67,2.714,51,38
8447.24,2,carrera,60.17,3.235,194.65,2.607,51,38
8448.24,2,carrera,61.5,4.4,270.6,2.603,50,38
8449.24,2,carrera,60.69,5.41,328.33,2.707,51,36
8450.24,2,carrera,60.98,5.821,354.96,2.675,50,38
8451.24,2,carrera,63.13,4.314,272.34,2.585,51,38
8452.24,2,carrera,61.57,2.182,134.35,2.58,50,37
8453.24,2,carrera,61.24,5.254,321.75,2.709,51,37
8454.24,2,carrera,61.92,5.558,344.15,2.686,51,38
8455.24,2,carrera,61.24,4.533,277.6,2.577,50,37
8456.24,2,carrera,60.65,3.846,233.26,2.57,50,36
8457.24,2,carrera,61.44,5.476,336.45,2.665,51,36
8458.24,2,carrera,61.3,7.305,447.8,2.669,51,38
8459.24,2,carrera,62.28,4.847,301.87,2.538,51,38
8460.24,2,carrera,61.86,3.048,188.55,2.597,51,38
8461.24,2,carrera,61.96,4.152,257.26,2.757,51,38
8462.24,2,carrera,61.86,7.844,485.23,2.662,51,38
8463.24,2,carrera,60.49,4.667,282.31,2.563,51,37
8464.24,2,carrera,61.63,3.175,195.68,2.607,51,38
8465.25,2,carrera,60.52,4.139,250.49,2.747,51,39
8466.25,2,carrera,61.5,8.468,520.78,2.661,51,38
8467.25,2,carrera,61.37,6.017,369.26,2.562,51,38
8468.25,2,carrera,60.62,3.551,215.26,2.595,51,38
8469.25,2,carrera,62.05,2.337,145.01,2.637,51,39
8470.25,2,carrera,61.83,3.293,203.61,2.763,51,39
8471.25,2,carrera,61.92,8.369,518.21,2.668,51,37
8472.25,2,carrera,61.21,4.053,248.08,2.558,51,38
8473.25,2,carrera,61.47,3.613,222.09,2.633,51,38
8474.25,2,carrera,61.4,6.132,376.5,2.683,51,37
8475.25,2,carrera,59.94,5.386,322.84,2.675,51,38
8476.25,2,carrera,61.89,3.675,227.45,2.542,51,36
8477.25,2,carrera,62.15,3.098,192.54,2.575,51,39
8478.25,2,carrera,61.6,3.558,219.17,2.713,51,38
8479.25,2,carrera,61.76,4.08,251.98,2.579,51,36
8480.25,2,carrera,61.7,4.445,274.26,2.561,51,37
8481.25,2,carrera,61.99,4.12,255.4,2.616,51,38
8482.25,2,carrera,61.79,6.365,393.29,2.758,51,38
8483.25,2,carrera,61.27,4.685,287.05,2.577,51,38
8484.25,2,carrera,61.57,3.866,238.03,2.592,51,38
8485.25,2,carrera,61.73,4.352,268.65,2.593,51,36
8486.25,2,carrera,61.4,4.216,258.86,2.766,51,38
8487.25,2,carrera,59.94,6.522,390.93,2.656,51,38
8488.25,2,carrera,61.27,3.747,229.58,2.55,51,37
8489.25,2,carrera,61.66,4.247,261.87,2.603,51,37
8490.25,2,carrera,61.73,4.521,279.08,2.74,51,38
8491.25,2,carrera,61.01,6.938,423.29,2.594,51,37
8492.25,2,carrera,61.04,3.691,225.3,2.55,51,36
8493.25,2,carrera,61.27,4.879,298.94,2.619,51,37
8494.25,2,carrera,62.18,4.799,298.4,2.758,51,38
8495.25,2,carrera,61.17,4.202,257.04,2.565,51,38
8496.25,2,carrera,61.3,3.671,225.03,2.546,51,37
8497.25,2,carrera,61.47,5.418,333.04,2.67,51,38
8498.25,2,carrera,60.91,9.188,559.64,2.669,50,38
8499.25,2,carrera,60.39,4.332,261.61,2.53,51,38
8500.25,2,carrera,61.3,2.152,131.92,2.587,51,39
8501.25,2,carrera,60.78,4.483,272.48,2.675,51,37
8502.25,2,carrera,61.99,9.29,575.89,2.652,51,38
8503.25,2,carrera,60.98,4.231,258.01,2.55,51,38
8504.25,2,carrera,61.57,4.443,273.56,2.614,51,37
8505.25,2,carrera,61.44,5.279,324.34,2.751,51,38
8506.25,2,carrera,60.43,6.597,398.66,2.636,51,38
8507.25,2,carrera,60.91,3.06,186.38,2.551,51,38
8508.25,2,carrera,61.73,4.595,283.65,2.602,51,37
8509.25,2,carrera,61.3,6.235,382.21,2.702,51,37
8510.25,2,carrera,61.96,3.934,243.75,2.558,51,38
8511.25,2,carrera,61.34,2.756,169.05,2.579,51,37
8512.25,2,carrera,62.41,5.952,371.46,2.697,51,36
8513.25,2,carrera,60.46,8.654,523.22,2.659,51,37
8514.25,2,carrera,60.72,4.379,265.89,2.596,51,38
8515.25,2,carrera,61.99,3.72,230.6,2.549,51,36
8516.25,2,carrera,60.72,4.374,265.59,2.7,51,37
8517.25,2,carrera,61.04,6.373,389.01,2.649,51,37
8518.25,2,carrera,61.6,4.676,288.04,2.574,51,37
8519.25,2,carrera,61.5,2.982,183.39,2.615,51,37
8520.25,2,carrera,60.04,5.13,308.01,2.728,51,36
8521.25,2,carrera,60.91,4.618,281.28,2.622,51,37
8522.25,2,carrera,61.79,3.83,236.66,2.527,51,38
8523.25,2,carrera,61.3,3.827,234.6,2.616,51,37
8524.25,2,carrera,61.79,7.369,455.33,2.713,51,37
8525.25,2,carrera,60.36,4.256,256.89,2.573,51,37
8526.25,2,carrera,60.98,3.023,184.34,2.607,51,37
8527.26,2,carrera,61.27,6.485,397.34,2.641,51,38
8528.26,2,carrera,61.3,6.749,413.71,2.752,51,38
8529.26,2,carrera,61.5,6.338,389.79,2.623,51,37
8530.26,2,carrera,60.65,3.934,238.6,2.579,51,36
8531.26,2,carrera,61.14,3.613,220.9,2.659,51,38
8532.26,2,carrera,61.01,5.055,308.41,2.729,51,37
8533.26,2,carrera,61.7,8.761,540.55,2.686,51,38
8534.26,2,carrera,60.56,4.22,255.56,2.579,51,36
8535.26,2,carrera,62.09,3.224,200.18,2.586,51,39
8536.26,2,carrera,61.57,5.014,308.71,2.718,51,37
8537.26,2,carrera,61.08,8.681,530.24,2.679,51,36
8538.26,2,carrera,60.62,4.348,263.58,2.568,51,36
8539.26,2,carrera,62.38,2.705,168.74,2.525,51,38
8540.26,2,carrera,61.44,4.648,285.57,2.696,51,38
8541.26,2,carrera,61.5,6.074,373.55,2.75,51,38
8542.26,2,carrera,61.04,6.67,407.14,2.591,51,36
8543.26,2,carrera,61.6,3.568,219.79,2.554,51,38
8544.26,2,carrera,61.96,6.134,380.06,2.648,51,38
8545.26,2,carrera,61.44,3.832,235.44,2.729,51,39
8546.26,2,carrera,61.66,5.389,332.29,2.657,51,37
8547.26,2,carrera,61.7,6.721,414.69,2.623,51,37
8548.26,2,carrera,61.11,3.702,226.23,2.544,51,36
8549.26,2,carrera,60.62,5.937,359.9,2.697,51,38
8550.26,2,carrera,60.88,6.204,377.7,2.742,51,38
8551.26,2,carrera,61.14,5.566,340.31,2.607,51,37
8552.26,2,carrera,61.44,4.272,262.47,2.566,51,38
8553.26,2,carrera,61.66,6.161,379.89,2.686,51,36
8554.26,2,carrera,61.47,7.659,470.8,2.701,51,37
8555.27,2,carrera,60.65,4.619,280.14,2.531,51,36
8556.27,2,carrera,61.73,2.376,146.67,2.571,51,37
8557.27,2,carrera,61.47,3.818,234.69,2.689,51,37
8558.27,2,carrera,61.47,7.143,439.08,2.614,51,37
8559.27,2,carrera,61.24,4.338,265.66,2.558,51,38
8560.27,2,carrera,61.24,3.894,238.47,2.624,51,37
8561.27,2,carrera,61.08,6.007,366.91,2.748,51,39
8562.27,2,carrera,61.99,7.209,446.89,2.612,51,37
8563.27,2,carrera,60.46,3.302,199.64,2.532,51,38
8564.27,2,carrera,61.86,4.174,258.2,2.618,51,37
8565.27,2,carrera,62.48,3.442,215.06,2.761,51,39
8566.27,2,carrera,61.76,4.866,300.52,2.675,51,38
8567.27,2,carrera,61.66,4.554,280.8,2.565,51,36
8568.27,2,carrera,61.47,4.528,278.34,2.593,51,37
8569.27,2,carrera,61.37,5.579,342.38,2.746,51,39
8570.27,2,carrera,59.74,3.48,207.9,2.548,51,37
8571.27,2,carrera,61.83,2.4,148.39,2.574,51,37
8572.27,2,carrera,61.66,4.696,289.56,2.648,52,36
8573.27,2,carrera,61.89,8.266,511.58,2.704,51,37
8574.27,2,carrera,60.69,3.732,226.5,2.574,51,37
8575.27,2,carrera,61.3,3.941,241.58,2.617,51,38
8576.27,2,carrera,60.75,5.293,321.55,2.731,51,38
8577.27,2,carrera,61.34,6.632,406.81,2.627,51,38
8578.27,2,carrera,60.91,3.499,213.12,2.539,51,38
8579.27,2,carrera,61.6,3.372,207.72,2.608,51,38
8580.27,2,carrera,62.61,4.273,267.53,2.734,51,37
8581.27,2,carrera,60.62,6.788,411.49,2.654,51,37
8582.27,2,carrera,61.17,4.324,264.5,2.573,51,37
8583.27,2,carrera,61.34,3.168,194.33,2.597,51,37
8584.27,2,carrera,60.49,5.296,320.36,2.701,51,37
8585.27,2,carrera,60.0,7.411,444.66,2.681,51,36
8586.27,2,carrera,61.44,4.174,256.45,2.552,51,36
8587.27,2,carrera,61.83,1.871,115.68,2.608,51,37
8588.27,2,carrera,61.01,5.153,314.38,2.654,51,37
8589.27,2,carrera,61.27,9.086,556.7,2.714,51,36
8590.27,2,carrera,60.72,3.351,203.47,2.547,51,37
8591.27,2,carrera,61.53,3.078,189.39,2.6,52,37
8592.27,2,carrera,61.57,6.287,387.09,2.669,51,36
8593.27,2,carrera,60.88,8.609,524.12,2.71,51,36
8594.27,2,carrera,60.56,3.599,217.96,2.527,51,37
8595.27,2,carrera,62.02,3.948,244.85,2.581,51,37
8596.27,2,carrera,61.96,3.135,194.24,2.756,51,37
8597.27,2,carrera,61.66,5.418,334.07,2.604,51,38
8598.27,2,carrera,61.04,4.36,266.13,2.574,51,37
8599.27,2,carrera,61.27,5.709,349.79,2.677,52,37
8600.27,2,carrera,60.75,4.921,298.95,2.734,52,37
8601.27,2,carrera,61.79,4.191,258.96,2.605,52,37
8602.27,2,carrera,61.79,2.653,163.93,2.54,52,36
8603.27,2,carrera,61.66,5.174,319.03,2.682,51,37
8604.27,2,carrera,60.91,7.746,471.81,2.701,52,36
8605.28,2,carrera,60.98,3.395,207.03,2.596,52,37
8606.28,2,carrera,61.24,2.938,179.92,2.551,52,36
8607.28,2,carrera,61.11,5.438,332.32,2.663,52,36
8608.28,2,carrera,60.82,7.003,425.92,2.725,52,37
8609.28,2,carrera,61.73,5.296,326.92,2.538,52,37
8610.28,2,carrera,61.24,3.984,243.98,2.554,51,37
8611.28,2,carrera,61.3,6.138,376.26,2.659,52,37
8612.28,2,carrera,61.96,6.925,429.07,2.713,51,38
8613.28,2,carrera,61.27,4.842,296.67,2.557,51,37
8614.28,2,carrera,61.4,3.9,239.46,2.57,52,38
8615.28,2,carrera,60.75,4.213,255.94,2.653,51,38
8616.28,2,carrera,61.7,9.633,594.36,2.699,52,38
8617.28,2,carrera,60.62,5.274,319.71,2.538,52,37
8618.28,2,carrera,60.88,3.209,195.36,2.555,52,38
8619.28,2,carrera,61.86,5.945,367.76,2.634,52,37
8620.28,2,carrera,60.69,8.915,541.05,2.726,51,37
8621.28,2,carrera,61.17,4.209,257.46,2.573,52,37
8622.28,2,carrera,61.3,3.673,225.15,2.605,51,37
8623.28,2,carrera,60.85,7.711,469.21,2.589,52,37
8624.28,2,carrera,60.78,5.721,347.72,2.621,51,38
8625.28,2,carrera,61.5,4.665,286.9,2.752,52,37
8626.28,2,carrera,62.74,6.196,388.74,2.63,52,38
8627.28,2,carrera,61.3,3.729,228.59,2.534,52,38
8628.28,2,carrera,61.27,5.538,339.31,2.638,52,37
8629.28,2,carrera,62.31,4.806,299.46,2.752,52,38
8630.28,2,carrera,59.84,4.153,248.52,2.626,52,39
8631.28,2,carrera,61.53,3.368,207.23,2.611,52,36
8632.28,2,carrera,61.73,4.275,263.9,2.614,52,38
8633.28,2,carrera,61.63,5.407,333.23,2.686,51,37
8634.28,2,carrera,60.07,7.634,458.57,2.673,52,39
8635.28,2,carrera,60.69,3.778,229.29,2.545,52,38
8636.28,2,carrera,61.76,4.208,259.89,2.63,51,38
8637.28,2,carrera,60.49,5.138,310.8,2.731,52,37
8638.28,2,carrera,61.63,7.505,462.53,2.758,52,39
8639.28,2,carrera,59.71,3.419,204.15,2.586,52,37
8640.28,2,carrera,61.17,3.59,219.6,2.591,52,37
8641.28,2,carrera,61.01,4.342,264.91,2.612,52,37
8642.28,2,carrera,60.98,4.902,298.92,2.763,51,37
8643.28,2,carrera,61.08,8.156,498.17,2.7,52,37
8644.28,2,carrera,60.49,4.376,264.7,2.54,51,38
8645.28,2,carrera,60.49,3.446,208.45,2.573,51,37
8646.28,2,carrera,61.44,6.183,379.88,2.654,52,38
8647.28,2,carrera,61.89,7.039,435.64,2.723,52,38
8648.28,2,carrera,61.66,3.867,238.44,2.544,52,37
8649.28,2,carrera,62.35,4.189,261.18,2.515,52,38
8650.28,2,carrera,61.14,5.601,342.45,2.668,52,37
8651.28,2,carrera,61.3,10.811,662.71,2.681,51,36
8652.28,2,carrera,60.17,4.818,289.9,2.521,51,38
8653.28,2,carrera,61.5,4.745,291.82,2.506,51,37
8654.28,2,carrera,61.17,5.183,317.04,2.653,52,38
8655.28,2,carrera,60.98,9.333,569.13,2.609,51,38
8656.28,2,carrera,60.23,6.567,395.53,2.522,51,38
8657.28,2,carrera,61.7,6.257,386.06,2.576,52,39
8658.28,2,carrera,61.5,6.507,400.18,2.666,51,39
8659.28,2,carrera,58.35,5.538,323.14,2.605,51,39
8660.28,2,carrera,62.28,4.994,311.03,2.458,52,38
8661.28,2,carrera,61.57,5.3,326.32,2.52,52,37
8662.28,2,carrera,61.83,6.553,405.17,2.632,52,38
8663.28,2,carrera,59.74,9.306,555.94,2.604,52,37
8664.28,2,carrera,61.6,7.347,452.58,2.458,52,37
8665.28,2,carrera,61.01,5.723,349.16,2.479,52,37
8666.28,2,carrera,61.37,6.314,387.49,2.631,52,36
8667.28,2,carrera,61.11,10.598,647.64,2.543,52,36
8668.28,2,carrera,61.5,7.601,467.46,2.459,52,38
8669.28,2,carrera,61.7,5.343,329.66,2.461,51,37
8670.28,2,carrera,61.63,6.319,389.44,2.606,52,38
8671.28,2,carrera,61.63,12.947,797.92,2.59,52,37
8672.28,2,carrera,60.52,6.171,373.47,2.484,52,38
8673.28,2,carrera,61.08,6.265,382.67,2.515,52,37
8674.28,2,carrera,60.49,6.201,375.1,2.624,52,37
8675.28,2,carrera,60.91,12.175,741.58,2.616,52,37
8676.28,2,carrera,59.65,6.297,375.62,2.518,52,37
8677.28,2,carrera,61.4,5.207,319.71,2.525,52,37
8678.28,2,carrera,60.36,4.666,281.64,2.708,52,37
8679.28,2,carrera,61.86,8.627,533.67,2.676,52,38
8680.28,2,carrera,61.21,6.809,416.78,2.562,52,38
8681.28,2,carrera,61.01,4.724,288.21,2.541,52,37
8682.28,2,carrera,61.17,6.482,396.5,2.695,52,37
8683.28,2,carrera,59.68,5.485,327.34,2.669,52,37
8684.28,2,carrera,61.96,4.991,309.24,2.57,52,37
8685.28,2,carrera,61.4,3.081,189.17,2.59,51,39
8686.28,2,carrera,60.43,4.204,254.05,2.726,52,39
8687.28,2,carrera,61.37,5.689,349.13,2.667,52,38
8688.28,2,carrera,61.96,3.75,232.35,2.567,52,36
8689.28,2,carrera,61.14,2.778,169.85,2.575,52,38
8690.29,2,carrera,61.04,5.299,323.45,2.698,52,38
8691.29,2,carrera,61.11,7.379,450.93,2.767,52,38
8692.29,2,carrera,61.5,4.679,287.76,2.571,52,38
8693.29,2,carrera,61.6,2.221,136.81,2.53,52,37
8694.29,2,carrera,60.98,3.37,205.5,2.658,52,38
8695.29,2,carrera,61.57,6.26,385.43,2.695,52,37
8696.29,2,carrera,60.95,1.208,73.63,2.596,52,38
8697.29,2,carrera,62.15,0.559,34.74,2.631,52,38
8698.29,2,carrera,61.79,4.144,256.06,2.713,52,39
8699.29,2,carrera,61.4,5.315,326.34,2.768,52,38
8700.29,2,carrera,60.78,2.753,167.33,2.619,52,37
8701.29,2,carrera,61.21,1.149,70.33,2.639,52,37
8702.29,2,carrera,62.28,2.625,163.49,2.697,52,39
8703.29,2,carrera,61.17,2.332,142.65,2.757,52,38
8704.29,2,carrera,61.63,5.259,324.11,2.686,52,36
8705.29,2,carrera,61.34,2.083,127.77,2.597,52,37
8706.29,2,carrera,61.83,2.358,145.8,2.668,52,37
8707.29,2,carrera,61.24,2.375,145.44,2.716,52,38
8708.29,2,carrera,62.02,4.307,267.12,2.708,52,37
8709.29,2,carrera,61.63,6.604,407.0,2.667,52,36
8710.29,2,carrera,60.85,1.82,110.75,2.573,52,36
8711.29,2,carrera,61.27,4.338,265.79,2.623,52,38
8712.29,2,carrera,60.82,3.084,187.57,2.775,52,36
8713.29,2,carrera,61.73,6.073,374.89,2.605,52,36
8714.29,2,carrera,60.72,3.23,196.13,2.587,52,38
8715.29,2,carrera,61.57,2.718,167.35,2.63,52,37
8716.29,2,carrera,61.24,5.073,310.67,2.733,52,36
8717.29,2,carrera,61.6,4.09,251.94,2.691,52,36
8718.29,2,carrera,62.02,4.417,273.94,2.57,52,36
8719.29,2,carrera,61.73,3.028,186.92,2.563,52,39
8720.29,2,carrera,61.11,4.559,278.6,2.697,52,37
8721.29,2,carrera,61.17,5.428,332.03,2.735,52,38
8722.29,2,carrera,61.53,7.494,461.11,2.61,52,38
8723.29,2,carrera,60.65,3.544,214.94,2.602,52,37
8724.29,2,carrera,61.57,3.551,218.64,2.606,52,38
8725.29,2,carrera,61.6,5.11,314.78,2.772,52,38
8726.29,2,carrera,59.97,6.087,365.04,2.627,52,38
8727.29,2,carrera,62.02,4.24,262.96,2.593,52,37
8728.29,2,carrera,61.44,3.685,226.41,2.591,52,39
8729.29,2,carrera,62.12,3.586,222.76,2.751,52,36
8730.29,2,carrera,61.53,4.149,255.29,2.557,52,36
8731.29,2,carrera,61.73,4.163,256.98,2.552,52,36
8732.29,2,carrera,61.66,5.776,356.15,2.615,52,38
8733.29,2,carrera,61.34,7.577,464.77,2.723,52,37
8734.29,2,carrera,59.84,2.818,168.63,2.511,52,37
8735.29,2,carrera,61.63,3.431,211.45,2.618,52,37
8736.29,2,carrera,60.88,4.676,284.67,2.647,52,37
8737.29,2,carrera,61.21,8.058,493.23,2.656,52,36
8738.29,2,carrera,61.37,3.842,235.78,2.559,52,37
8739.29,2,carrera,61.04,3.695,225.54,2.598,52,37
8740.29,2,carrera,61.66,5.078,313.11,2.733,52,38
8741.29,2,carrera,59.0,3.233,190.75,2.582,52,37
8742.29,2,carrera,61.83,3.713,229.57,2.515,52,36
8743.29,2,carrera,61.63,3.661,225.63,2.585,52,37
8744.29,2,carrera,60.65,3.642,220.89,2.677,52,37
8745.29,2,carrera,61.08,5.761,351.88,2.604,52,38
8746.29,2,carrera,61.73,3.606,222.6,2.568,52,38
8747.29,2,carrera,61.83,4.859,300.43,2.609,52,37
8748.29,2,carrera,61.99,6.883,426.68,2.723,52,37
8749.29,2,carrera,61.14,5.892,360.24,2.565,53,38
8750.29,2,carrera,61.79,2.411,148.98,2.534,52,38
8751.29,2,carrera,61.76,4.194,259.02,2.687,52,37
8752.29,2,carrera,61.53,9.283,571.18,2.636,52,37
8753.29,2,carrera,61.7,3.564,219.9,2.573,52,38
8754.29,2,carrera,61.37,3.181,195.22,2.595,52,38
8755.29,2,carrera,60.36,4.438,267.88,2.713,52,36
8756.29,2,carrera,61.47,7.817,480.51,2.674,52,38
8757.29,2,carrera,60.62,4.139,250.91,2.556,52,36
8758.29,2,carrera,61.89,2.94,181.96,2.567,53,37
8759.29,2,carrera,60.59,3.475,210.55,2.749,52,37
8760.29,2,carrera,61.73,5.746,354.7,2.628,52,38
8761.29,2,carrera,61.63,3.663,225.75,2.573,53,37
8762.29,2,carrera,62.12,5.315,330.17,2.617,53,38
8763.29,2,carrera,62.18,7.172,445.95,2.697,53,38
8764.29,2,carrera,61.3,4.624,283.45,2.549,53,37
8765.29,2,carrera,62.02,1.76,109.16,2.548,52,38
8766.29,2,carrera,59.97,4.526,271.42,2.661,52,37
8767.29,2,carrera,60.39,7.315,441.75,2.667,52,38
8768.29,2,carrera,60.91,4.129,251.5,2.539,52,36
8769.29,2,carrera,61.17,3.922,239.91,2.613,53,38
8770.29,2,carrera,61.79,5.075,313.58,2.769,52,37
8771.29,2,carrera,60.33,5.403,325.96,2.612,52,36
8772.29,2,carrera,61.27,3.189,195.39,2.532,52,37
