t_s,lat,lon,elevacion_m,dist_acum_m,temp_aire_c
8429,36.42961540259421,128.2411807961762,58.59999847412109,22559.2,16.0
8430,36.42963191494346,128.24120678007603,58.79999923706055,22562.2,16.0
8431,36.42964725382626,128.2412315905094,58.79999923706055,22565.0,16.0
8432,36.42966410145164,128.2412550598383,58.79999923706055,22567.8,16.0
8433,36.42968279309571,128.24127601459622,58.79999923706055,22570.6,16.0
8434,36.42970182001591,128.2412986457348,58.79999923706055,22573.5,16.0
8435,36.42972084693611,128.24132136069238,58.79999923706055,22576.4,16.0
8436,36.42973735928536,128.24134483002126,58.79999923706055,22579.2,16.0
8437,36.42975420691073,128.24136880226433,58.79999923706055,22582.1,16.0
8438,36.42977214418352,128.2413919363171,58.79999923706055,22584.9,16.0
8439,36.42978982999921,128.24141263961792,59.0,22587.6,16.0
8440,36.42980600707233,128.24143552221358,59.0,22590.4,16.0
8441,36.42982201650739,128.24146100319922,59.0,22593.3,16.0
8442,36.42983743920922,128.2414855621755,59.0,22596.0,16.0
8443,36.429852191358805,128.24150919914246,59.0,22598.7,16.0
8444,36.42986719496548,128.24153224937618,59.0,22601.4,16.0
8445,36.42988186329603,128.24155806563795,59.0,22604.2,16.0
8446,36.42989695072174,128.24158472009003,59.0,22607.1,16.0
8447,36.42991228960455,128.24161045253277,59.0,22610.0,16.0
8448,36.429928969591856,128.24163568206131,59.0,22612.9,16.0
8449,36.429945565760136,128.2416607439518,59.0,22615.8,16.0
8450,36.42996165901423,128.24168748222291,59.0,22618.8,16.0
8451,36.42997699789703,128.24171505868435,59.0,22621.8,16.0
8452,36.42999267205596,128.24174389243126,59.0,22624.9,16.0
8453,36.43000725656748,128.2417735643685,59.0,22628.0,16.0
8454,36.43001991324127,128.2418021466583,59.0,22630.9,16.0
8455,36.430033491924405,128.24182930402458,59.0,22633.8,16.0
8456,36.43004497513175,128.241854198277,59.0,22636.4,16.0
8457,36.43005788326264,128.24187900871038,59.0,22639.0,16.0
8458,36.43007087521255,128.24190474115312,59.0,22641.7,16.0
8459,36.43008302897215,128.24193097651005,59.0,22644.4,16.0
8460,36.43009644001722,128.24195846915245,59.20000076293945,22647.3,16.0
8461,36.43010951578617,128.24198587797582,59.20000076293945,22650.2,16.0
8462,36.43012208864093,128.24201345443726,59.20000076293945,22653.0,16.0
8463,36.43013474531472,128.24204312637448,59.20000076293945,22656.0,16.0
8464,36.43014706671238,128.24207128956914,59.20000076293945,22658.9,16.0
8465,36.43016190268099,128.24209668673575,59.20000076293945,22661.7,16.0
8466,36.43017590045929,128.24212065897882,59.20000076293945,22664.3,16.0
8467,36.430188808590174,128.2421480678022,59.20000076293945,22667.2,16.0
8468,36.43020205199719,128.2421745546162,59.20000076293945,22670.0,16.0
8469,36.430214708670974,128.24220246635377,59.20000076293945,22672.8,16.0
8470,36.4302274491638,128.24223113246262,59.20000076293945,22675.8,16.0
8471,36.43023650161922,128.2422601338476,59.20000076293945,22678.5,16.0
8472,36.43024547025561,128.24228888377547,59.20000076293945,22681.3,16.0
8473,36.43025502562523,128.24231939390302,59.20000076293945,22684.2,16.0
8474,36.43026575446129,128.2423497363925,59.20000076293945,22687.2,16.0
8475,36.430276315659285,128.24238100089133,59.20000076293945,22690.2,16.0
8476,36.43028838559985,128.24241243302822,59.20000076293945,22693.3,16.0
8477,36.43029995262623,128.24244244024158,59.20000076293945,22696.3,16.0
8478,36.430310094729066,128.24247177690268,59.20000076293945,22699.2,16.0
8479,36.430320320650935,128.24250027537346,59.20000076293945,22702.0,16.0
8480,36.43032970838249,128.24252877384424,59.400001525878906,22704.7,16.0
8481,36.43033959902823,128.2425585296005,59.400001525878906,22707.6,16.0
8482,36.43034923821688,128.24258828535676,59.400001525878906,22710.5,16.0
8483,36.43035770393908,128.24261837638915,59.400001525878906,22713.3,16.0
8484,36.43036591820419,128.24264737777412,59.400001525878906,22716.1,16.0
8485,36.43037647940218,128.2426745351404,59.400001525878906,22718.8,16.0
8486,36.430388297885656,128.2427031174302,59.400001525878906,22721.7,16.0
8487,36.43039969727397,128.24273144826293,59.400001525878906,22724.5,16.0
8488,36.43041084520519,128.24276078492403,59.400001525878906,22727.4,16.0
8489,36.43042014911771,128.2427918817848,59.59999847412109,22730.4,16.0
8490,36.43042769283056,128.24282289482653,59.59999847412109,22733.3,16.0
8491,36.43043573945761,128.24285256676376,59.59999847412109,22736.1,16.0
8492,36.43044386990368,128.24288399890065,59.59999847412109,22739.0,16.0
8493,36.43045200034976,128.24291417375207,59.59999847412109,22741.9,16.0
8494,36.43045979551971,128.2429446838796,59.59999847412109,22744.7,16.0
8495,36.43046767450869,128.24297561310232,59.59999847412109,22747.6,16.0
8496,36.430473206564784,128.2430070452392,59.59999847412109,22750.5,16.0
8497,36.43047890625894,128.24303780682385,59.59999847412109,22753.3,16.0
8498,36.430485947057605,128.24306840077043,59.79999923706055,22756.2,16.0
8499,36.43049265258014,128.24309865944088,59.79999923706055,22759.0,16.0
8500,36.43049977719784,128.24312950484455,59.79999923706055,22761.9,16.0
8501,36.4305068179965,128.24316102080047,59.79999923706055,22764.8,16.0
8502,36.43051293678582,128.24319236911833,59.79999923706055,22767.7,16.0
8503,36.4305192232132,128.24322229251266,59.79999923706055,22770.4,16.0
8504,36.43052291125059,128.2432525511831,59.79999923706055,22773.2,16.0
8505,36.430527018383145,128.24328280985355,59.79999923706055,22775.9,16.0
8506,36.4305329695344,128.24331415817142,59.79999923706055,22778.8,16.0
8507,36.43053850159049,128.24334416538477,59.79999923706055,22781.5,16.0
8508,36.43054420128465,128.24337291531265,59.79999923706055,22784.2,16.0
8509,36.430550487712026,128.24340225197375,59.79999923706055,22786.9,16.0
8510,36.4305554330349,128.24343477375805,59.79999923706055,22789.9,16.0
8511,36.43055979162455,128.2434668764472,59.79999923706055,22792.8,16.0
8512,36.43056406639516,128.2434985600412,59.79999923706055,22795.7,16.0
8513,36.43056859262288,128.2435300759971,60.0,22798.5,16.0
8514,36.43057303503156,128.24356117285788,60.0,22801.4,16.0
8515,36.4305776450783,128.24359017424285,60.0,22804.0,16.0
8516,36.43058242276311,128.24361942708492,60.0,22806.7,16.0
8517,36.43058736808598,128.24365119449794,60.0,22809.6,16.0
8518,36.43059281632304,128.2436835486442,60.0,22812.5,16.0
8519,36.43059818074107,128.2437171600759,60.0,22815.6,16.0
8520,36.43060262314975,128.24374867603183,60.0,22818.4,16.0
8521,36.43060748465359,128.24377960525453,60.0,22821.3,16.0
8522,36.43061175942421,128.24380978010595,60.0,22824.0,16.0
8523,36.43061603419483,128.24383836239576,60.0,22826.6,16.0
8524,36.43062039278448,128.2438686210662,60.0,22829.4,16.0
8525,36.43062466755509,128.2438989635557,60.0,22832.1,16.0
8526,36.43062902614474,128.24392955750227,60.0,22834.9,16.0
8527,36.43063330091536,128.2439608220011,60.0,22837.7,16.0
8528,36.43063774332404,128.2439920026809,60.0,22840.6,16.0
8529,36.43064243718982,128.24402175843716,60.0,22843.3,16.0
8530,36.43064704723656,128.24405193328855,60.0,22846.0,16.0
8531,36.43065174110234,128.24408210814,60.0,22848.8,16.0
8532,36.43065601587296,128.24411362409592,60.0,22851.6,16.0
8533,36.43065962009132,128.24414488859475,60.0,22854.5,16.0
8534,36.43066439777613,128.24417573399842,60.0,22857.3,16.0
8535,36.43066951073706,128.24421018362045,60.0,22860.4,16.0
8536,36.43067428842187,128.24424580670893,60.0,22863.6,16.0
8537,36.43067931756377,128.24428034015,60.0,22866.8,16.0
8538,36.43068434670568,128.24431143701077,60.0,22869.6,16.0
8539,36.43069105222821,128.24434278532863,60.0,22872.5,16.0
8540,36.43069691956043,128.24437145143747,60.0,22875.2,16.0
8541,36.43070261925459,128.244401877746,60.0,22878.0,16.0
8542,36.43070840276778,128.24443222023547,60.0,22880.7,16.0
8543,36.43071343190968,128.24446365237236,60.0,22883.6,16.0
8544,36.430718125775456,128.24449508450925,60.0,22886.5,16.0
8545,36.43072290346026,128.24452810920775,60.0,22889.5,16.0
8546,36.43072650767863,128.24455895461142,60.0,22892.3,16.0
8547,36.4307296089828,128.2445877045393,60.0,22894.9,16.0
8548,36.43073279410601,128.24461720883846,60.0,22897.5,16.0
8549,36.43073614686728,128.24465023353696,60.0,22900.5,16.0
8550,36.4307401701808,128.2446814980358,60.0,22903.3,16.0
8551,36.430743942037225,128.24471184052527,60.0,22906.1,16.0
8552,36.4307470433414,128.24474461376667,60.0,22909.0,16.0
8553,36.43074972555041,128.24477680027485,60.0,22911.9,16.0
8554,36.430754251778126,128.24480923824012,60.0,22914.9,16.0
8555,36.4307589456439,128.24484176002443,60.20000076293945,22917.8,16.0
8556,36.43076472915709,128.2448747009039,60.20000076293945,22920.8,16.0
8557,36.43077093176544,128.24490755796432,60.20000076293945,22923.9,16.0
8558,36.43077738583088,128.24494058266282,60.0,22926.9,16.0
8559,36.430782582610846,128.24497184716165,60.0,22929.8,16.0
8560,36.43078819848597,128.24500218965113,60.0,22932.5,16.0
8561,36.43079297617078,128.245033537969,60.20000076293945,22935.4,16.0
8562,36.43079750239849,128.24506170116365,60.20000076293945,22938.0,16.0
8563,36.430801190435886,128.24509229511025,60.20000076293945,22940.7,16.0
8564,36.43080437555909,128.245123391971,60.0,22943.5,16.0
8565,36.43080806359649,128.2451556622982,60.20000076293945,22946.5,16.0
8566,36.43081175163388,128.24518692679703,60.20000076293945,22949.3,16.0
8567,36.43081594258547,128.24521861039102,60.20000076293945,22952.2,16.0
8568,36.430820217356086,128.24525163508952,60.20000076293945,22955.1,16.0
8569,36.43082524649799,128.2452833186835,60.20000076293945,22958.0,16.0
8570,36.43083010800183,128.24531072750688,60.20000076293945,22960.6,16.0
8571,36.4308350533247,128.24533947743475,60.20000076293945,22963.2,16.0
8572,36.43084100447595,128.24537191540003,60.20000076293945,22966.2,16.0
8573,36.430846117436886,128.24540519155562,60.20000076293945,22969.2,16.0
8574,36.4308506436646,128.24543779715896,60.20000076293945,22972.1,16.0
8575,36.43085516989231,128.24547031894326,60.20000076293945,22975.1,16.0
8576,36.43085952848196,128.2455034274608,60.20000076293945,22978.1,16.0
8577,36.430863635614514,128.24553444050252,60.20000076293945,22980.9,16.0
8578,36.43086774274707,128.245564782992,60.20000076293945,22983.7,16.0
8579,36.430871933698654,128.24559554457664,60.20000076293945,22986.5,16.0
8580,36.43087595701218,128.24562588706613,60.20000076293945,22989.2,16.0
8581,36.43087964504957,128.24565564282238,60.20000076293945,22991.9,16.0
8582,36.43088350072503,128.2456855662167,60.20000076293945,22994.6,16.0
8583,36.4308868534863,128.2457151543349,60.20000076293945,22997.3,16.0
8584,36.430890541523695,128.24574641883373,60.20000076293945,23000.1,16.0
8585,36.43089431338012,128.24577743187547,60.20000076293945,23002.9,16.0
8586,36.43089858815074,128.24580986984074,60.20000076293945,23005.9,16.0
8587,36.43090286292136,128.24584364891052,60.20000076293945,23008.9,16.0
8588,36.43090738914907,128.24587726034224,60.20000076293945,23012.0,16.0
8589,36.43091124482453,128.24590785428882,60.20000076293945,23014.7,16.0
8590,36.430915435776114,128.24593970552087,60.20000076293945,23017.6,16.0
8591,36.43091979436576,128.24597088620067,60.20000076293945,23020.5,16.0
8592,36.4309246558696,128.24600315652788,60.20000076293945,23023.4,16.0
8593,36.43092968501151,128.24603551067412,60.20000076293945,23026.3,16.0
8594,36.430935049429536,128.24606828391552,60.20000076293945,23029.3,16.0
8595,36.43093974329531,128.24610139243305,60.20000076293945,23032.3,16.0
8596,36.43094544298947,128.24613357894123,60.20000076293945,23035.3,16.0
8597,36.43094988539815,128.24616299942136,60.20000076293945,23038.0,16.0
8598,36.430954579263926,128.24619258753955,60.20000076293945,23040.7,16.0
8599,36.43095860257745,128.24622217565775,60.20000076293945,23043.4,16.0
8600,36.43096270971,128.24625327251852,60.20000076293945,23046.2,16.0
8601,36.43096765503287,128.24628529138863,60.20000076293945,23049.1,16.0
8602,36.43097234889865,128.24631739407778,60.20000076293945,23052.0,16.0
8603,36.43097712658346,128.2463502511382,60.0,23055.0,16.0
8604,36.43098182044923,128.24638268910348,60.0,23057.9,16.0
8605,36.43098634667695,128.24641428887844,60.20000076293945,23060.8,16.0
8606,36.43099137581885,128.24644689448178,60.20000076293945,23063.8,16.0
8607,36.430995650589466,128.2464784942567,60.20000076293945,23066.7,16.0
8608,36.43099975772202,128.2465077470988,60.0,23069.3,16.0
8609,36.43100361339748,128.24653741903603,60.20000076293945,23072.0,16.0
8610,36.43100797198713,128.24656843207777,60.20000076293945,23074.8,16.0
8611,36.43101249821484,128.24660036712885,60.20000076293945,23077.7,16.0
8612,36.43101735971868,128.24663263745606,60.20000076293945,23080.7,16.0
8613,36.43102213740349,128.24666515924037,60.20000076293945,23083.6,16.0
8614,36.431026915088296,128.24669709429145,60.20000076293945,23086.5,16.0
8615,36.431031692773104,128.24672861024737,60.20000076293945,23089.4,16.0
8616,36.431036135181785,128.2467598747462,60.20000076293945,23092.2,16.0
8617,36.43104007467628,128.2467897143215,60.20000076293945,23094.9,16.0
8618,36.43104610964656,128.24681762605906,60.400001525878906,23097.5,16.0
8619,36.43105457536876,128.24684880673885,60.400001525878906,23100.5,16.0
8620,36.43106337636709,128.24688124470413,60.400001525878906,23103.5,16.0
8621,36.43107209354639,128.24691284447908,60.400001525878906,23106.5,16.0
8622,36.43107972107828,128.24694310314953,60.400001525878906,23109.3,16.0
8623,36.43108760006726,128.24697269126773,60.400001525878906,23112.1,16.0
8624,36.43109539523721,128.24700236320496,60.59999847412109,23114.9,16.0
8625,36.43110319040716,128.24703195132315,60.59999847412109,23117.7,16.0
8626,36.43110914155841,128.24706313200295,60.59999847412109,23120.6,16.0
8627,36.43111551180482,128.2470954861492,60.59999847412109,23123.6,16.0
8628,36.43112087622285,128.24712658300996,60.59999847412109,23126.4,16.0
8629,36.43111609853804,128.24715516529977,60.79999923706055,23129.0,16.0
8630,36.43111517652869,128.24718567542732,60.79999923706055,23131.8,16.0
8631,36.43111567944288,128.24721685610712,60.79999923706055,23134.5,16.0
8632,36.43111609853804,128.24724895879626,60.79999923706055,23137.4,16.0
8633,36.43111844547093,128.24728164821863,60.79999923706055,23140.3,16.0
8634,36.4311217982322,128.24731551110744,60.79999923706055,23143.4,16.0
8635,36.43112489953637,128.24734912253916,60.79999923706055,23146.4,16.0
8636,36.43112816847861,128.24738214723766,60.79999923706055,23149.4,16.0
8637,36.4311321079731,128.2474134117365,60.79999923706055,23152.2,16.0
8638,36.43113520927727,128.24744425714016,60.79999923706055,23155.0,16.0
8639,36.431138310581446,128.24747761711478,60.79999923706055,23158.0,16.0
8640,36.43114116042853,128.24750930070877,60.79999923706055,23160.9,16.0
8641,36.43114501610398,128.24754022993147,61.0,23163.7,16.0
8642,36.43115029670298,128.24757065624,61.0,23166.5,16.0
8643,36.43115633167327,128.24760099872947,61.0,23169.3,16.0
8644,36.431161696091294,128.24763209559023,61.0,23172.1,16.0
8645,36.4311651326716,128.24766252189875,61.0,23174.8,16.0
8646,36.4311699103564,128.24769378639758,61.0,23177.7,16.0
8647,36.43117460422218,128.24772513471544,61.0,23180.5,16.0
8648,36.43117896281183,128.24775849469006,61.0,23183.6,16.0
8649,36.43118248321116,128.24778992682695,61.0,23186.4,16.0
8650,36.43118340522051,128.24781976640224,61.0,23189.1,16.0
8651,36.431184746325016,128.24785128235817,61.0,23191.9,16.0
8652,36.431186674162745,128.24788480997086,61.0,23194.9,16.0
8653,36.4311889372766,128.2479182537645,61.20000076293945,23197.9,16.0
8654,36.43119111657143,128.2479531224817,61.20000076293945,23201.0,16.0
8655,36.431192625314,128.24798463843763,61.20000076293945,23203.9,16.0
8656,36.43119505606592,128.2480149809271,61.20000076293945,23206.6,16.0
8657,36.43119723536074,128.2480445690453,61.400001525878906,23209.3,16.0
8658,36.43119899556041,128.24807323515415,61.400001525878906,23211.8,16.0
8659,36.4312010910362,128.248104583472,61.59999847412109,23214.6,16.0
8660,36.43120368942618,128.24813685379922,61.59999847412109,23217.5,16.0
8661,36.43120704218745,128.2481676992029,61.79999923706055,23220.3,16.0
8662,36.43120880238712,128.24819921515882,61.79999923706055,23223.2,16.0
8663,36.43121198751032,128.24822922237215,62.0,23225.9,16.0
8664,36.4312148373574,128.24825973249972,62.20000076293945,23228.6,16.0
8665,36.4312166813761,128.24828756041825,62.59999847412109,23231.1,16.0
8666,36.4312185253948,128.2483170647174,62.59999847412109,23233.8,16.0
8667,36.43122070468962,128.24834941886365,63.0,23236.7,16.0
8668,36.43122028559446,128.24838093481958,63.20000076293945,23239.5,16.0
8669,36.43122129142285,128.24841077439487,63.400001525878906,23242.2,16.0
8670,36.431223303079605,128.2484403625131,63.59999847412109,23244.8,16.0
8671,36.431225314736366,128.24846995063126,64.0,23247.5,16.0
8672,36.431227242574096,128.24850037693977,64.19999694824219,23250.2,16.0
8673,36.43122665584088,128.24853046797216,64.5999984741211,23252.9,16.0
8674,36.431224811822176,128.2485588826239,64.80000305175781,23255.4,16.0
8675,36.431222800165415,128.24858771637082,65.19999694824219,23258.0,16.0
8676,36.4312201179564,128.24861789122224,65.4000015258789,23260.7,16.0
8677,36.431217938661575,128.24864756315947,65.80000305175781,23263.4,16.0
8678,36.43121450208128,128.2486804202199,66.0,23266.4,16.0
8679,36.43120964057744,128.24871310964227,66.4000015258789,23269.3,16.0
8680,36.43120536580682,128.24874470941722,66.5999984741211,23272.2,16.0
8681,36.43120050430298,128.24877597391605,67.0,23275.1,16.0
8682,36.43119480460882,128.24880505912006,67.0,23277.7,16.0
