lat,lon,n_celdas_025,inicio_dias_decada,fin_dias_decada,temporada_dias_decada
28.5,32.5,16,-4.575,4.183,8.759
28.5,33.5,16,-5.474,3.925,9.399
28.5,34.5,16,-6.616,3.941,10.558
28.5,35.5,16,-3.502,2.816,6.318
28.5,36.5,16,-8.945,9.759,18.704
28.5,37.5,16,-12.827,10.439,23.266
28.5,38.5,16,-12.632,11.861,24.493
28.5,39.5,16,-9.924,20.654,30.578
28.5,40.5,16,-0.083,26.379,26.462
28.5,41.5,16,2.352,27.912,25.559
28.5,42.5,16,1.302,28.01,26.708
28.5,43.5,16,-5.418,20.265,25.683
28.5,44.5,16,-8.426,19.655,28.081
28.5,45.5,16,-7.872,17.886,25.758
28.5,46.5,16,-7.038,10.089,17.128
28.5,47.5,16,-5.398,12.836,18.234
28.5,48.5,14,-6.144,10.27,16.414
28.5,49.5,2,-1.569,11.011,12.58
28.5,50.5,6,-5.351,8.658,14.01
28.5,51.5,16,-2.672,11.428,14.101
28.5,52.5,16,-5.197,14.445,19.642
28.5,53.5,16,-7.879,13.685,21.565
28.5,54.5,16,-3.372,12.076,15.448
28.5,55.5,16,2.246,12.33,10.085
28.5,56.5,16,1.881,6.377,4.497
28.5,57.5,16,-0.634,9.362,9.997
28.5,58.5,16,-4.948,7.718,12.666
28.5,59.5,16,-9.419,5.506,14.925
28.5,60.5,16,-4.799,11.515,16.314
28.5,61.5,16,-3.806,8.675,12.48
28.5,62.5,16,-4.135,6.118,10.253
28.5,63.5,16,-3.172,5.334,8.506
28.5,64.5,16,-7.068,5.9,12.968
28.5,65.5,16,-7.208,7.582,14.79
28.5,66.5,16,-4.916,6.335,11.25
28.5,67.5,16,-3.649,-0.628,3.021
28.5,68.5,16,-1.378,-5.478,-4.1
28.5,69.5,16,2.015,-1.289,-3.304
28.5,70.5,16,1.852,-4.112,-5.964
28.5,71.5,16,0.892,3.007,2.116
28.5,72.5,16,-2.518,5.452,7.97
28.5,73.5,16,-1.201,3.965,5.166
28.5,74.5,16,-0.485,0.543,1.028
28.5,75.5,16,-1.111,-2.687,-1.576
28.5,76.5,16,-3.091,-3.489,-0.398
28.5,77.5,16,4.405,-1.141,-5.546
28.5,78.5,16,10.176,3.636,-6.541
28.5,79.5,16,13.543,6.656,-6.888
28.5,80.5,16,14.649,13.243,-1.407
28.5,81.5,16,15.359,13.955,-1.405
28.5,82.5,16,11.494,15.181,3.687
28.5,83.5,16,6.041,15.22,9.178
28.5,84.5,16,4.913,16.129,11.216
28.5,85.5,16,7.204,15.715,8.512
28.5,86.5,16,3.192,11.568,8.377
28.5,87.5,16,4.697,12.469,7.772
28.5,88.5,16,5.038,11.919,6.881
28.5,89.5,16,4.563,12.694,8.131
28.5,90.5,16,9.254,16.512,7.258
28.5,91.5,16,6.291,18.4,12.11
28.5,92.5,16,8.203,15.725,7.521
28.5,93.5,16,4.824,17.077,12.253
28.5,94.5,16,3.724,12.384,8.66
28.5,95.5,16,1.121,7.6,6.478
28.5,96.5,16,3.507,12.794,9.287
28.5,97.5,16,3.232,15.036,11.804
28.5,98.5,16,7.231,15.974,8.744
28.5,99.5,16,12.149,18.918,6.769
28.5,100.5,16,9.854,16.452,6.597
28.5,101.5,16,6.867,15.752,8.885
28.5,102.5,16,3.32,20.088,16.767
28.5,103.5,16,5.243,12.512,7.269
28.5,104.5,16,3.823,12.302,8.479
28.5,105.5,16,2.765,10.116,7.35
28.5,106.5,16,5.369,11.812,6.443
28.5,107.5,16,3.193,15.227,12.034
28.5,108.5,16,1.579,15.463,13.884
28.5,109.5,16,4.077,12.154,8.077
28.5,110.5,16,4.74,15.714,10.974
28.5,111.5,16,4.263,13.507,9.244
28.5,112.5,16,3.696,13.167,9.471
28.5,113.5,16,2.672,9.186,6.514
28.5,114.5,16,1.005,12.659,11.654
28.5,115.5,16,1.812,11.948,10.136
28.5,116.5,16,2.723,16.692,13.969
28.5,117.5,16,5.664,17.88,12.215
28.5,118.5,16,4.82,21.784,16.964
28.5,119.5,16,5.167,23.364,18.197
28.5,120.5,16,-0.381,19.451,19.832
28.5,121.5,16,-5.631,16.192,21.823
28.5,122.5,6,-8.166,8.795,16.961
28.5,129.5,14,-1.019,6.629,7.647
28.5,130.5,5,2.139,7.806,5.667
27.5,-115.5,6,4.352,3.266,-1.086
27.5,-114.5,15,2.49,1.845,-0.645
27.5,-113.5,16,-2.732,-0.869,1.863
27.5,-112.5,13,-0.767,7.968,8.735
27.5,-111.5,9,-10.393,-3.645,6.748
27.5,-110.5,14,-8.944,-0.781,8.163
27.5,-109.5,16,-4.775,4.199,8.974
27.5,-108.5,16,-1.81,0.567,2.377
27.5,-107.5,16,-1.58,4.671,6.251
27.5,-106.5,16,-4.441,7.512,11.953
27.5,-105.5,16,-4.844,9.515,14.358
27.5,-104.5,16,-4.064,9.532,13.595
27.5,-103.5,16,-1.451,9.243,10.694
27.5,-102.5,16,-1.5,12.17,13.67
27.5,-101.5,16,1.84,15.64,13.8
27.5,-100.5,16,4.78,14.586,9.806
27.5,-99.5,16,7.907,19.737,11.83
27.5,-98.5,16,2.382,16.063,13.681
27.5,-97.5,16,-2.116,10.229,12.345
27.5,-96.5,8,-7.313,10.225,17.539
27.5,-95.5,1,-0.819,12.029,12.848
27.5,-82.5,15,-3.41,2.981,6.391
27.5,-81.5,16,3.539,4.507,0.969
27.5,-80.5,16,1.344,1.476,0.132
27.5,-79.5,2,-1.764,21.101,22.866
27.5,-78.5,1,-9.184,16.293,25.477
27.5,-77.5,2,-10.039,17.193,27.232
27.5,-18.5,3,-17.446,3.508,20.954
27.5,-17.5,9,-12.942,5.0,17.942
27.5,-16.5,7,-9.419,-2.0,7.419
27.5,-15.5,12,-10.086,2.27,12.355
27.5,-14.5,3,-8.193,7.398,15.591
27.5,-13.5,11,-5.318,3.374,8.692
27.5,-12.5,16,-7.892,1.88,9.772
27.5,-11.5,16,-6.105,-1.72,4.385
27.5,-10.5,16,-9.021,-2.503,6.518
27.5,-9.5,16,-13.205,1.233,14.439
27.5,-8.5,16,-14.704,4.465,19.17
27.5,-7.5,16,-12.784,8.331,21.115
27.5,-6.5,16,-9.245,19.021,28.266
27.5,-5.5,16,-8.69,20.533,29.223
27.5,-4.5,16,-9.863,18.302,28.165
27.5,-3.5,16,-12.748,15.294,28.042
27.5,-2.5,16,-14.822,13.601,28.424
27.5,-1.5,16,-8.216,12.977,21.193
27.5,-0.5,16,-7.276,12.905,20.181
27.5,0.5,16,-4.11,11.525,15.636
27.5,1.5,16,-2.299,11.606,13.905
27.5,2.5,16,-2.243,12.574,14.817
27.5,3.5,16,-1.548,12.792,14.34
27.5,4.5,16,-1.726,15.056,16.782
27.5,5.5,16,-1.29,14.639,15.929
27.5,6.5,16,-1.312,14.395,15.707
27.5,7.5,16,-1.079,14.945,16.024
27.5,8.5,16,-6.28,10.603,16.883
27.5,9.5,16,-5.091,6.043,11.134
27.5,10.5,16,-0.688,8.31,8.999
27.5,11.5,16,-1.194,8.03,9.224
27.5,12.5,16,-0.252,6.448,6.7
27.5,13.5,16,4.168,8.206,4.038
27.5,14.5,16,4.55,6.025,1.475
27.5,15.5,16,4.322,6.853,2.531
27.5,16.5,16,0.294,5.675,5.381
27.5,17.5,16,-1.644,3.745,5.389
27.5,18.5,16,0.676,7.777,7.101
27.5,19.5,16,-0.204,6.645,6.849
27.5,20.5,16,0.579,5.354,4.774
27.5,21.5,16,-1.912,5.491,7.403
27.5,22.5,16,-3.045,6.046,9.091
27.5,23.5,16,-3.142,4.486,7.628
27.5,24.5,16,-2.338,4.002,6.34
27.5,25.5,16,-1.462,-0.121,1.341
27.5,26.5,16,-2.9,-1.917,0.983
27.5,27.5,16,-1.137,4.882,6.019
27.5,28.5,16,-1.499,1.363,2.862
27.5,29.5,16,-1.737,1.439,3.176
27.5,30.5,16,-1.218,4.107,5.325
27.5,31.5,16,-1.083,5.321,6.404
27.5,32.5,16,-3.803,3.019,6.822
27.5,33.5,16,-4.294,5.123,9.417
27.5,34.5,12,-7.542,13.328,20.87
27.5,35.5,14,0.465,11.758,11.293
27.5,36.5,16,-0.913,5.1,6.014
27.5,37.5,16,-4.681,9.552,14.233
27.5,38.5,16,-3.166,19.314,22.48
27.5,39.5,16,2.375,30.407,28.032
27.5,40.5,16,2.646,25.807,23.161
27.5,41.5,16,-3.165,21.415,24.58
27.5,42.5,16,-4.357,16.878,21.234
27.5,43.5,16,-12.025,13.344,25.369
27.5,44.5,16,-10.948,17.236,28.184
27.5,45.5,16,-0.726,24.353,25.08
27.5,46.5,16,-3.285,18.862,22.146
27.5,47.5,16,1.041,19.722,18.681
27.5,48.5,16,-4.267,12.639,16.905
27.5,49.5,12,-4.947,14.08,19.026
27.5,50.5,3,-10.965,4.72,15.685
27.5,51.5,10,-8.345,3.786,12.131
27.5,52.5,15,-7.678,5.291,12.97
27.5,53.5,16,-3.153,13.049,16.202
27.5,54.5,16,3.011,10.634,7.623
27.5,55.5,16,6.212,8.939,2.727
27.5,56.5,16,3.355,7.435,4.079
27.5,57.5,16,0.419,9.297,8.878
27.5,58.5,16,-5.379,10.555,15.933
27.5,59.5,16,-7.227,13.935,21.162
27.5,60.5,16,-4.78,16.915,21.694
27.5,61.5,16,-4.034,12.9,16.934
27.5,62.5,16,-4.427,5.246,9.673
27.5,63.5,16,-0.981,5.484,6.465
27.5,64.5,16,-5.436,6.142,11.578
27.5,65.5,16,-7.941,3.749,11.69
27.5,66.5,16,-4.147,-0.984,3.163
27.5,67.5,16,-3.759,-3.672,0.087
27.5,68.5,16,1.591,-4.875,-6.466
27.5,69.5,16,1.42,0.695,-0.725
27.5,70.5,16,-0.719,5.946,6.665
27.5,71.5,16,0.88,4.681,3.801
27.5,72.5,16,2.484,6.087,3.603
27.5,73.5,16,3.577,5.937,2.361
27.5,74.5,16,2.203,3.209,1.006
27.5,75.5,16,4.089,-2.918,-7.007
27.5,76.5,16,1.071,-0.702,-1.773
27.5,77.5,16,2.654,0.792,-1.862
27.5,78.5,16,8.348,3.209,-5.139
27.5,79.5,16,10.105,6.395,-3.709
27.5,80.5,16,10.976,9.729,-1.248
27.5,81.5,16,11.916,14.163,2.248
27.5,82.5,16,11.81,12.453,0.643
27.5,83.5,16,9.322,13.331,4.009
27.5,84.5,16,6.825,14.579,7.754
27.5,85.5,16,8.366,20.277,11.91
27.5,86.5,16,10.299,20.47,10.172
27.5,87.5,16,9.311,23.865,14.554
27.5,88.5,16,4.156,19.479,15.323
27.5,89.5,16,3.327,21.034,17.707
27.5,90.5,16,2.599,23.586,20.988
27.5,91.5,16,2.687,26.458,23.771
27.5,92.5,16,4.932,24.192,19.26
27.5,93.5,16,-0.757,16.732,17.489
27.5,94.5,16,-2.057,15.368,17.425
27.5,95.5,16,-1.521,13.43,14.951
27.5,96.5,16,0.995,14.181,13.186
27.5,97.5,16,3.724,10.529,6.805
27.5,98.5,16,2.385,10.403,8.018
27.5,99.5,16,3.032,18.473,15.441
27.5,100.5,16,0.986,14.779,13.792
27.5,101.5,16,1.659,17.783,16.124
27.5,102.5,16,-3.535,18.692,22.227
27.5,103.5,16,-3.657,13.794,17.452
27.5,104.5,16,0.316,10.39,10.074
27.5,105.5,16,2.428,12.95,10.522
27.5,106.5,16,3.673,14.411,10.738
27.5,107.5,16,4.011,14.409,10.398
27.5,108.5,16,4.045,14.763,10.718
27.5,109.5,16,5.28,13.541,8.261
27.5,110.5,16,5.744,12.191,6.448
27.5,111.5,16,6.834,18.374,11.541
27.5,112.5,16,4.175,14.629,10.454
27.5,113.5,16,6.311,12.834,6.524
27.5,114.5,16,4.603,16.43,11.827
27.5,115.5,16,3.016,12.41,9.394
27.5,116.5,16,1.453,12.244,10.79
27.5,117.5,16,2.021,10.642,8.621
27.5,118.5,16,-0.708,11.595,12.303
27.5,119.5,16,-0.14,14.43,14.57
27.5,120.5,16,-7.24,11.029,18.268
27.5,121.5,12,-4.06,12.558,16.618
27.5,122.5,1,1.738,19.219,17.482
27.5,127.5,1,-10.149,8.372,18.521
27.5,128.5,14,-3.416,7.288,10.704
27.5,129.5,9,0.759,11.371,10.612
27.5,130.5,2,-0.292,10.18,10.472
27.5,142.5,6,3.201,10.603,7.403
26.5,-114.5,3,8.933,8.321,-0.611
26.5,-113.5,9,0.179,3.6,3.42
26.5,-112.5,16,-2.062,2.631,4.693
26.5,-111.5,15,-2.119,5.011,7.13
26.5,-110.5,4,-9.383,1.403,10.786
26.5,-109.5,14,-6.594,1.02,7.614
26.5,-108.5,16,1.161,2.84,1.679
26.5,-107.5,16,-0.455,0.266,0.721
26.5,-106.5,16,-0.484,6.071,6.555
26.5,-105.5,16,-2.221,11.365,13.586
26.5,-104.5,16,-1.318,10.88,12.198
26.5,-103.5,16,2.491,8.958,6.467
26.5,-102.5,16,-0.958,8.686,9.644
26.5,-101.5,16,0.533,11.446,10.913
26.5,-100.5,16,5.039,13.981,8.942
26.5,-99.5,16,5.518,16.007,10.489
26.5,-98.5,16,0.862,15.451,14.589
26.5,-97.5,16,-3.575,12.625,16.2
26.5,-96.5,4,-8.636,11.073,19.709
26.5,-82.5,8,-5.548,0.399,5.947
26.5,-81.5,16,-0.967,4.099,5.065
26.5,-80.5,16,2.833,-0.212,-3.045
26.5,-79.5,4,-5.995,10.452,16.446
26.5,-78.5,9,-6.842,25.502,32.344
26.5,-77.5,14,-3.252,26.463,29.716
26.5,-76.5,2,4.056,29.466,25.409
26.5,-14.5,3,-9.333,4.056,13.389
26.5,-13.5,15,-5.55,3.004,8.554
26.5,-12.5,16,-5.313,0.068,5.381
26.5,-11.5,16,-7.742,-1.208,6.534
26.5,-10.5,16,-10.017,2.347,12.364
26.5,-9.5,16,-11.082,5.527,16.609
26.5,-8.5,16,-12.89,7.715,20.605
26.5,-7.5,16,-11.35,13.544,24.895
26.5,-6.5,16,-14.361,14.859,29.22
26.5,-5.5,16,-12.049,16.77,28.819
26.5,-4.5,16,-11.197,16.857,28.054
26.5,-3.5,16,-11.953,13.842,25.795
26.5,-2.5,16,-10.172,13.179,23.351
26.5,-1.5,16,-9.652,12.069,21.721
26.5,-0.5,16,-4.259,12.899,17.158
26.5,0.5,16,-5.038,12.082,17.12
26.5,1.5,16,-3.935,12.783,16.718
26.5,2.5,16,-1.387,13.237,14.624
26.5,3.5,16,0.591,8.401,7.811
26.5,4.5,16,0.866,9.339,8.474
26.5,5.5,16,-0.548,11.824,12.372
26.5,6.5,16,-0.778,9.755,10.533
26.5,7.5,16,-4.235,9.947,14.182
26.5,8.5,16,-5.226,6.184,11.41
26.5,9.5,16,1.186,2.912,1.725
26.5,10.5,16,0.477,4.226,3.749
26.5,11.5,16,4.833,6.443,1.609
26.5,12.5,16,5.999,7.955,1.957
26.5,13.5,16,2.901,7.797,4.897
26.5,14.5,16,4.67,11.901,7.231
26.5,15.5,16,4.651,9.481,4.83
26.5,16.5,16,5.114,12.627,7.513
26.5,17.5,16,4.359,11.814,7.455
26.5,18.5,16,-1.375,8.953,10.328
26.5,19.5,16,-2.987,7.264,10.251
26.5,20.5,16,-2.489,6.182,8.671
26.5,21.5,16,-4.378,7.844,12.222
26.5,22.5,16,-3.828,7.083,10.911
26.5,23.5,16,-4.898,6.002,10.9
26.5,24.5,16,-1.875,3.739,5.614
26.5,25.5,16,-3.892,3.472,7.363
26.5,26.5,16,-1.514,1.416,2.929
26.5,27.5,16,-0.213,1.176,1.389
26.5,28.5,16,0.347,4.225,3.879
26.5,29.5,16,1.646,6.442,4.796
26.5,30.5,16,-0.249,5.569,5.818
26.5,31.5,16,-0.532,3.904,4.436
26.5,32.5,16,1.396,5.869,4.473
26.5,33.5,16,1.663,2.11,0.447
26.5,34.5,8,-4.894,11.988,16.882
26.5,35.5,1,-6.079,8.203,14.282
26.5,36.5,14,-1.116,8.091,9.206
26.5,37.5,16,0.659,8.157,7.498
26.5,38.5,16,1.346,14.968,13.621
26.5,39.5,16,-1.535,18.054,19.588
26.5,40.5,16,-5.893,18.651,24.544
26.5,41.5,16,-6.498,24.457,30.955
26.5,42.5,16,-4.289,23.692,27.981
26.5,43.5,16,-4.344,21.691,26.035
26.5,44.5,16,1.381,21.859,20.478
26.5,45.5,16,1.905,23.341,21.436
26.5,46.5,16,0.248,16.876,16.628
26.5,47.5,16,2.677,18.297,15.621
26.5,48.5,16,4.107,19.262,15.156
26.5,49.5,16,1.952,17.141,15.189
26.5,50.5,13,-9.763,3.699,13.462
26.5,51.5,6,-12.691,1.588,14.28
26.5,52.5,1,-15.342,2.189,17.531
26.5,53.5,10,-4.474,8.616,13.09
26.5,54.5,15,2.359,8.622,6.263
26.5,55.5,16,-4.425,6.033,10.459
26.5,56.5,16,-1.533,3.473,5.006
26.5,57.5,16,2.433,8.602,6.168
26.5,58.5,16,2.509,8.034,5.526
26.5,59.5,16,0.392,13.354,12.962
26.5,60.5,16,-1.512,15.018,16.53
26.5,61.5,16,-1.333,14.672,16.006
26.5,62.5,16,2.765,15.066,12.301
26.5,63.5,16,0.508,10.477,9.969
26.5,64.5,16,-3.198,4.513,7.711
26.5,65.5,16,-1.154,2.391,3.544
26.5,66.5,16,2.259,2.379,0.121
26.5,67.5,16,1.388,-0.091,-1.479
26.5,68.5,16,7.553,4.348,-3.206
26.5,69.5,16,7.706,10.872,3.167
26.5,70.5,16,3.124,4.278,1.155
26.5,71.5,16,3.876,4.932,1.056
26.5,72.5,16,3.468,4.252,0.784
26.5,73.5,16,5.67,2.942,-2.728
26.5,74.5,16,4.379,-0.732,-5.111
26.5,75.5,16,2.067,-5.56,-7.627
26.5,76.5,16,5.106,-2.431,-7.537
26.5,77.5,16,1.833,-2.218,-4.051
26.5,78.5,16,0.879,-1.006,-1.885
26.5,79.5,16,3.096,5.526,2.43
26.5,80.5,16,6.463,6.977,0.514
26.5,81.5,16,7.199,8.208,1.009
26.5,82.5,16,6.658,8.934,2.276
26.5,83.5,16,7.497,16.284,8.786
26.5,84.5,16,11.511,20.837,9.327
26.5,85.5,16,11.699,20.722,9.023
26.5,86.5,16,11.038,22.264,11.226
26.5,87.5,16,7.784,21.791,14.007
26.5,88.5,16,4.419,20.355,15.936
26.5,89.5,16,1.834,19.952,18.118
26.5,90.5,16,-0.371,18.951,19.322
26.5,91.5,16,1.988,20.161,18.173
26.5,92.5,16,-4.517,14.885,19.401
26.5,93.5,16,0.367,19.86,19.493
26.5,94.5,16,-0.596,18.072,18.668
26.5,95.5,16,0.693,20.043,19.35
26.5,96.5,16,2.987,18.76,15.773
26.5,97.5,16,6.421,15.925,9.504
26.5,98.5,16,3.761,13.343,9.582
26.5,99.5,16,3.075,17.439,14.364
26.5,100.5,16,-0.102,15.549,15.651
26.5,101.5,16,-3.787,14.925,18.712
26.5,102.5,16,-4.694,18.072,22.766
26.5,103.5,16,-11.097,8.671,19.768
26.5,104.5,16,-7.753,8.836,16.589
26.5,105.5,16,-7.533,8.73,16.263
26.5,106.5,16,-3.119,9.724,12.843
26.5,107.5,16,-1.36,7.042,8.402
26.5,108.5,16,-0.125,8.765,8.89
26.5,109.5,16,2.689,8.406,5.717
26.5,110.5,16,4.546,9.563,5.017
26.5,111.5,16,5.312,14.173,8.861
26.5,112.5,16,4.376,11.489,7.112
26.5,113.5,16,1.279,8.958,7.679
26.5,114.5,16,1.448,11.966,10.518
26.5,115.5,16,1.931,8.931,7.0
26.5,116.5,16,3.541,12.073,8.532
26.5,117.5,16,-4.212,8.071,12.283
26.5,118.5,16,-5.01,8.788,13.798
26.5,119.5,16,-7.773,10.379,18.151
26.5,120.5,14,-9.347,9.595,18.942
26.5,123.5,2,-9.298,8.343,17.641
26.5,126.5,3,-7.637,6.341,13.978
26.5,127.5,12,-6.522,8.12,14.642
26.5,128.5,11,-3.127,9.024,12.151
26.5,131.5,2,1.511,16.881,15.37
26.5,142.5,6,0.244,9.595,9.351
25.5,-112.5,6,1.273,6.054,4.781
25.5,-111.5,16,-0.552,2.648,3.199
25.5,-110.5,11,-8.547,2.458,11.005
25.5,-109.5,10,-10.844,-4.228,6.616
25.5,-108.5,16,-1.503,0.492,1.996
25.5,-107.5,16,1.918,0.882,-1.036
25.5,-106.5,16,-1.504,0.595,2.099
25.5,-105.5,16,-0.715,12.283,12.999
25.5,-104.5,16,-1.33,15.429,16.759
25.5,-103.5,16,0.899,8.554,7.654
25.5,-102.5,16,-0.874,8.014,8.889
25.5,-101.5,16,1.006,12.653,11.646
25.5,-100.5,16,1.779,13.176,11.397
25.5,-99.5,16,0.092,12.679,12.587
25.5,-98.5,16,-1.42,14.578,15.998
25.5,-97.5,16,1.758,17.995,16.237
25.5,-96.5,4,-7.517,13.161,20.678
25.5,-81.5,11,-0.199,12.868,13.067
25.5,-80.5,16,-2.455,7.541,9.995
25.5,-79.5,8,-6.814,24.3,31.113
25.5,-78.5,4,-6.5,29.778,36.278
25.5,-77.5,13,-2.938,25.189,28.127
25.5,-76.5,11,-6.772,20.211,26.983
25.5,-75.5,2,5.21,23.674,18.465
25.5,-14.5,13,-6.788,4.496,11.285
25.5,-13.5,16,-4.578,2.496,7.074
25.5,-12.5,16,-7.084,0.891,7.975
25.5,-11.5,16,-11.303,3.219,14.521
25.5,-10.5,16,-8.821,3.404,12.225
25.5,-9.5,16,-10.099,4.196,14.295
25.5,-8.5,16,-13.302,8.791,22.093
25.5,-7.5,16,-13.193,17.216,30.41
25.5,-6.5,16,-14.486,16.859,31.345
25.5,-5.5,16,-9.805,18.205,28.01
25.5,-4.5,16,-9.214,17.064,26.278
25.5,-3.5,16,-9.939,13.353,23.292
25.5,-2.5,16,-8.482,8.446,16.928
25.5,-1.5,16,-6.799,11.025,17.823
25.5,-0.5,16,-5.036,14.168,19.204
25.5,0.5,16,-4.447,13.269,17.716
25.5,1.5,16,-5.197,12.761,17.959
25.5,2.5,16,-4.806,12.167,16.973
25.5,3.5,16,-3.329,10.637,13.966
25.5,4.5,16,-0.667,13.508,14.175
25.5,5.5,16,1.958,9.136,7.177
25.5,6.5,16,-0.187,7.945,8.133
25.5,7.5,16,-0.162,8.426,8.588
25.5,8.5,16,0.802,7.329,6.527
25.5,9.5,16,4.078,6.925,2.847
25.5,10.5,16,3.21,12.802,9.592
25.5,11.5,16,3.31,12.223,8.913
25.5,12.5,16,4.633,10.383,5.75
25.5,13.5,16,3.505,10.077,6.572
25.5,14.5,16,4.49,14.77,10.28
25.5,15.5,16,1.668,11.018,9.35
25.5,16.5,16,3.911,11.666,7.755
25.5,17.5,16,-1.62,9.74,11.36
25.5,18.5,16,-2.725,6.861,9.587
25.5,19.5,16,-1.7,6.57,8.27
25.5,20.5,16,-3.331,8.815,12.146
25.5,21.5,16,-2.791,8.554,11.344
25.5,22.5,16,-1.339,9.335,10.674
25.5,23.5,16,0.466,8.763,8.297
25.5,24.5,16,-0.581,6.171,6.752
25.5,25.5,16,-2.484,8.048,10.532
25.5,26.5,16,-3.099,8.507,11.605
25.5,27.5,16,-1.064,2.316,3.38
25.5,28.5,16,2.087,4.852,2.765
25.5,29.5,16,0.967,5.62,4.653
25.5,30.5,16,-0.091,7.962,8.053
25.5,31.5,16,2.651,7.36,4.709
25.5,32.5,16,-2.911,4.073,6.984
25.5,33.5,16,0.985,5.072,4.087
25.5,34.5,16,-0.752,3.31,4.062
25.5,35.5,2,-9.532,23.028,32.56
25.5,36.5,9,-8.445,13.166,21.611
25.5,37.5,16,-1.517,8.024,9.541
25.5,38.5,16,2.319,14.441,12.122
25.5,39.5,16,-0.94,15.156,16.095
25.5,40.5,16,-7.427,10.231,17.658
25.5,41.5,16,-6.551,14.355,20.906
25.5,42.5,16,-3.956,18.571,22.527
25.5,43.5,16,-0.875,18.259,19.134
25.5,44.5,16,3.38,18.736,15.357
25.5,45.5,16,4.977,20.263,15.286
25.5,46.5,16,-1.747,13.477,15.224
25.5,47.5,16,-0.934,14.037,14.972
25.5,48.5,16,0.863,16.773,15.911
25.5,49.5,16,1.305,15.568,14.264
25.5,50.5,16,-0.672,9.403,10.075
25.5,51.5,16,-4.178,7.982,12.159
25.5,52.5,7,-9.534,-1.504,8.03
25.5,54.5,8,-8.467,5.638,14.105
25.5,55.5,16,-7.222,5.832,13.053
25.5,56.5,14,2.103,7.556,5.453
25.5,57.5,11,-2.055,3.163,5.218
25.5,58.5,16,-2.148,-0.462,1.686
25.5,59.5,16,-2.654,3.105,5.759
25.5,60.5,16,-4.734,5.491,10.225
25.5,61.5,16,-3.401,5.559,8.959
25.5,62.5,16,0.521,7.952,7.431
25.5,63.5,16,3.109,9.739,6.63
25.5,64.5,16,3.907,7.311,3.404
25.5,65.5,16,5.329,9.089,3.76
25.5,66.5,16,7.733,14.592,6.859
25.5,67.5,16,6.751,6.777,0.026
25.5,68.5,16,10.158,-1.821,-11.98
25.5,69.5,16,8.806,0.316,-8.49
25.5,70.5,16,8.81,-0.183,-8.994
25.5,71.5,16,5.618,1.393,-4.225
25.5,72.5,16,1.924,1.577,-0.346
25.5,73.5,16,4.477,-1.8,-6.277
25.5,74.5,16,3.484,-8.278,-11.762
25.5,75.5,16,5.39,-7.543,-12.933
25.5,76.5,16,6.726,-1.976,-8.703
25.5,77.5,16,7.328,0.74,-6.588
25.5,78.5,16,1.381,-3.042,-4.422
25.5,79.5,16,-0.413,0.612,1.024
25.5,80.5,16,-0.143,6.231,6.373
25.5,81.5,16,3.642,9.841,6.199
25.5,82.5,16,5.64,10.757,5.116
25.5,83.5,16,7.249,14.632,7.383
25.5,84.5,16,10.81,17.6,6.79
25.5,85.5,16,11.9,19.286,7.386
25.5,86.5,16,14.405,22.78,8.375
25.5,87.5,16,14.742,22.907,8.165
25.5,88.5,16,12.904,23.573,10.668
25.5,89.5,16,8.66,23.92,15.26
25.5,90.5,16,4.945,22.368,17.423
25.5,91.5,16,3.61,22.4,18.791
25.5,92.5,16,4.639,25.353,20.713
25.5,93.5,16,7.665,24.451,16.786
25.5,94.5,16,9.089,28.465,19.376
25.5,95.5,16,6.203,27.537,21.333
25.5,96.5,16,6.134,21.907,15.773
25.5,97.5,16,5.727,23.527,17.8
25.5,98.5,16,1.832,17.234,15.402
25.5,99.5,16,7.357,22.372,15.015
25.5,100.5,16,5.854,19.608,13.753
25.5,101.5,16,-1.876,16.313,18.189
25.5,102.5,16,-4.869,15.563,20.433
25.5,103.5,16,-8.846,9.57,18.417
25.5,104.5,16,-9.265,7.557,16.823
25.5,105.5,16,-7.25,6.905,14.155
25.5,106.5,16,-2.546,8.685,11.231
25.5,107.5,16,-2.335,2.455,4.791
25.5,108.5,16,-2.725,3.758,6.483
25.5,109.5,16,-0.782,6.216,6.999
25.5,110.5,16,-1.088,8.323,9.411
25.5,111.5,16,2.102,13.599,11.497
25.5,112.5,16,0.561,8.818,8.257
25.5,113.5,16,1.4,11.376,9.976
25.5,114.5,16,-0.909,11.22,12.129
25.5,115.5,16,-1.995,8.746,10.741
25.5,116.5,16,-0.195,11.504,11.7
25.5,117.5,16,-6.499,11.144,17.643
25.5,118.5,16,-6.802,10.494,17.297
25.5,119.5,16,-9.079,8.484,17.563
25.5,120.5,9,-9.057,7.512,16.569
25.5,121.5,5,-9.721,12.728,22.449
25.5,122.5,2,-6.5,8.696,15.196
25.5,123.5,7,-8.137,11.384,19.521
25.5,126.5,1,-6.302,0.204,6.505
25.5,127.5,5,-6.065,3.77,9.835
25.5,128.5,3,-0.807,10.407,11.213
25.5,131.5,8,3.265,17.826,14.56
25.5,141.5,3,-14.509,4.466,18.975
24.5,-112.5,3,12.358,9.438,-2.92
24.5,-111.5,16,-1.651,2.421,4.072
24.5,-110.5,16,-4.624,2.356,6.981
24.5,-109.5,4,-12.572,-3.938,8.634
24.5,-108.5,3,-14.879,-6.961,7.918
24.5,-107.5,15,3.193,0.313,-2.881
24.5,-106.5,16,2.839,0.957,-1.883
