id,ym,Endemic,non_Endemic,Migratory,Resident,Protected,non_Protected,Nest_veg,Land_water,Herbivorous,non_Herbivorous,Small_flock,Large_flock,Richness,Evenness
210114,202105,,1.5087,,1.5087,,1.5087,0.6931,1.0027,,1.5087,1.3831,0.0,6.0,0.842
210114,202107,,1.3419,0.0,1.1541,0.0,1.1541,0.9917,0.51,,1.3419,1.1541,0.0,8.0,0.6869
210114,202109,,1.1243,0.1462,1.6522,,1.1243,0.3959,1.3701,,1.1243,1.1243,,10.0,0.4883
210114,202111,,1.8466,0.9342,1.5017,,1.8466,1.3947,1.2825,,1.8466,1.4376,0.7863,14.0,0.7343
210114,202201,,1.0705,1.5596,1.0551,0.0,1.0684,0.0165,0.7366,,1.0705,0.0554,0.701,13.0,0.4173
210114,202203,,2.3906,1.8959,1.8377,0.4433,2.3478,1.6728,2.1712,,2.3906,2.0255,1.3158,31.0,0.7027
210114,202204,,2.2036,1.2255,1.7676,,2.2036,1.136,1.7857,,2.2036,2.0868,0.0,13.0,0.8591
210114,202207,,2.1386,0.6336,1.9794,,2.1386,0.9778,1.8076,,2.1386,2.1274,0.0,18.0,0.7636
210114,202208,,3.1192,1.5607,2.8849,0.0,3.0762,2.713,2.0253,,3.1192,3.0762,0.0,25.0,0.9818
210114,202209,,1.9124,1.1437,1.6763,0.0,1.8849,1.4795,1.3013,,1.9124,1.7536,0.0,16.0,0.7361
210114,202210,,1.8071,1.1666,1.0593,0.0,1.7758,1.1551,1.0878,,1.8071,1.8473,0.0,23.0,0.6177
210114,202302,,1.4039,,1.4039,,1.4039,1.0876,0.2175,,1.4039,0.8376,0.57,8.0,0.6751
210114,202303,,2.2259,1.4972,1.7474,0.0,2.2222,1.289,1.8588,,2.2259,1.9457,1.0808,29.0,0.6978
210114,202304,,1.9292,1.3696,1.3028,0.0,1.8978,0.8908,1.5095,,1.9292,1.7266,1.3022,16.0,0.5648
210114,202305,,1.6365,,1.6365,,1.6365,0.3488,1.3824,,1.6365,1.6365,,7.0,0.841
210114,202306,,1.6391,0.0,1.4426,,1.6391,0.5763,1.2889,,1.6391,1.6391,,8.0,0.8285
210114,202308,,2.3439,0.0,2.246,,2.3439,1.7351,1.5596,,2.3439,2.3439,,13.0,0.9773
210114,202309,,0.9296,0.0,0.6874,,0.9296,0.3622,0.5004,,0.9296,0.9296,,4.0,0.6705
210114,202310,,2.213,1.1821,1.8038,0.0,2.2052,1.9905,1.2927,,2.213,2.0337,1.0629,37.0,0.6361
210114,202311,,2.2184,0.8811,1.9294,0.7963,2.2066,1.5603,1.6589,,2.2184,1.9496,0.7809,31.0,0.6792
210115,201902,,0.9761,1.0518,0.9033,0.6616,0.9563,1.1421,0.5793,,0.9761,1.5651,0.4702,22.0,0.3363
210115,201903,,0.9084,0.5654,0.8587,,0.9084,0.8766,0.277,,0.9084,0.4947,1.0664,8.0,0.4669
210115,202001,,2.3037,1.5467,1.8174,1.4708,2.0662,1.9137,1.439,,2.3037,2.2105,1.2049,36.0,0.6589
210115,202002,,1.5888,0.8772,0.9904,0.8468,0.9502,0.0,1.5202,,1.5888,0.9904,0.8772,9.0,0.8077
210115,202003,,2.4212,1.9823,1.8313,1.0424,2.1326,1.1361,2.1117,0.0,2.4207,1.6952,1.8826,79.0,0.582
210115,202004,0.0,0.3956,0.2786,3.0905,2.0198,0.3874,2.4965,0.2127,,0.3973,0.3655,2.0293,66.0,0.2522
210115,202005,,3.1883,2.658,2.5451,0.5669,3.1697,2.5567,2.5063,,3.1883,3.2033,0.3267,69.0,0.7682
210115,202006,,2.1391,0.8116,1.9306,0.6931,2.0826,1.5781,1.4648,,2.1391,2.1391,,16.0,0.8022
210115,202007,,2.2452,1.4157,1.6871,1.4185,2.2275,1.6196,1.5614,,2.2452,2.2122,0.1425,42.0,0.6436
210115,202008,,2.0519,1.0844,2.1198,1.0397,2.0446,1.4351,1.2768,,2.0519,2.0396,0.6931,32.0,0.6134
210115,202009,,0.8962,1.0986,0.6903,,0.8962,0.3046,1.3592,,0.8962,0.8295,0.0,8.0,0.4622
210115,202010,,1.6658,0.7883,1.8569,0.8617,1.4648,0.7495,1.859,,1.6658,1.5259,0.3046,23.0,0.5408
210115,202011,,2.8642,2.0836,2.3388,1.3122,2.6874,2.3763,1.9712,0.0,2.8504,2.7833,0.6002,38.0,0.8088
210115,202012,,1.6307,1.7909,0.9063,1.665,1.2823,1.179,1.6601,0.0,1.6106,1.522,0.0,28.0,0.5467
210115,202101,,2.4264,1.4927,1.9384,2.1391,1.7284,1.9672,1.4616,,2.4264,2.2439,0.8516,18.0,0.8395
210115,202103,0.0,2.2865,1.8148,1.4126,0.9921,2.13,1.0702,1.9549,,2.287,1.3925,2.1055,63.0,0.5574
210115,202104,,3.0923,2.6801,2.0741,0.7963,3.0285,2.2525,2.5691,,3.0923,2.9749,0.8949,44.0,0.8367
210115,202105,,2.5522,2.0203,2.0151,0.2302,2.4523,1.6124,2.3356,,2.5522,2.4243,0.4355,52.0,0.6861
210115,202106,,1.0397,0.6931,0.0,,1.0397,,1.0397,,1.0397,1.0397,,3.0,0.9464
210115,202109,,1.5041,0.581,1.013,0.1914,1.3171,1.1733,0.8738,,1.5041,1.3381,0.0,11.0,0.6272
210115,202110,,1.5719,1.1307,0.5538,,1.5719,0.5767,1.1193,,1.5719,1.4352,0.6365,8.0,0.7559
210115,202111,,1.3686,0.8882,0.436,0.8464,1.1353,0.2549,1.0117,,1.3686,0.9532,0.3533,12.0,0.5508
210115,202201,,2.003,1.0997,1.5107,0.8132,1.8691,1.9528,1.1109,0.0,1.8998,1.9855,0.0,26.0,0.672
210115,202202,,1.5918,0.5157,1.1819,0.0,1.5328,1.2725,0.3533,,1.5918,1.3118,0.8676,10.0,0.7163
210115,202203,,2.289,1.8904,1.4918,0.4307,2.5777,1.4233,1.9378,,2.289,2.0446,1.5557,70.0,0.5519
210115,202204,0.0,1.8905,2.4533,1.6834,0.2868,1.9283,1.656,0.612,,1.9457,1.9309,0.687,61.0,0.4834
210115,202205,,3.201,2.4974,2.6747,0.3614,3.2024,2.215,2.864,,3.201,3.1942,0.495,75.0,0.7668
210115,202206,,1.5341,0.5983,1.0362,0.0,1.3061,,1.5341,,1.5341,1.3061,0.0,5.0,0.9532
210115,202208,,2.0306,1.4934,1.6615,0.0,2.018,1.5332,1.2652,,2.0306,2.018,0.0,25.0,0.675
210115,202209,,2.0775,0.8876,1.7404,0.7589,1.9961,1.6581,1.0354,,2.0775,2.0268,0.0,18.0,0.7397
210115,202210,,1.2386,0.4906,0.6023,0.0,1.2354,0.8199,1.4174,,1.2386,1.0673,0.0,25.0,0.4075
210115,202211,,1.5167,1.9737,1.0721,0.6931,1.5003,2.4509,0.5157,0.0,1.5085,2.4958,0.3033,31.0,0.5101
210115,202212,,1.314,1.274,1.2453,1.529,1.2072,1.9274,0.4695,0.0,1.3051,2.418,0.3533,33.0,0.4033
210115,202301,,1.7503,1.0923,1.1452,0.673,1.7116,1.9172,1.0976,,1.7503,1.7503,,17.0,0.6235
210115,202302,0.0,1.0741,1.0307,0.2661,0.3725,0.8092,1.8253,0.8471,,1.0848,1.7924,0.8918,14.0,0.4111
210115,202303,,1.7423,1.6321,0.7801,1.396,1.685,0.5587,1.4293,,1.7423,1.4108,0.7511,31.0,0.5289
210115,202304,0.0,2.2262,1.8793,1.3079,0.0364,2.155,0.515,2.0447,,2.2379,1.8097,1.4015,81.0,0.5293
210115,202305,,3.2684,2.6512,2.5105,0.2797,3.2533,2.5177,2.6506,,3.2684,3.1917,0.8744,56.0,0.8264
210115,202306,,2.4752,1.8514,1.9724,0.0,2.4413,1.8387,2.0511,,2.4752,2.3157,0.7356,27.0,0.7976
210115,202307,,1.805,1.4765,1.4738,0.5916,1.7633,0.5065,1.5074,,1.805,1.4916,1.067,45.0,0.4758
210115,202308,,2.5037,1.4931,2.236,,2.5037,1.8404,1.7802,,2.5037,2.4329,0.8237,37.0,0.7132
210115,202309,,2.3523,1.3079,2.2033,1.0866,2.0764,1.5434,1.9519,,2.3523,2.1194,0.8674,48.0,0.6276
210115,202310,,2.1183,1.2317,1.8382,0.6345,1.892,1.2235,2.2659,,2.1183,1.3877,1.5046,73.0,0.5131
210115,202311,,2.7786,1.7041,2.3885,1.2886,2.7038,2.2963,1.8201,0.0,2.7648,2.5734,1.2232,56.0,0.7207
210115,202312,,2.6201,1.6036,2.232,1.626,2.5299,2.2772,1.4668,0.0,2.5469,2.5232,0.6922,40.0,0.7515
210123,201804,,2.7192,2.5094,1.6583,1.3883,2.4511,1.5343,2.5619,,2.7192,2.4609,1.5614,31.0,0.8032
210123,202010,,0.6718,0.642,1.5844,0.3809,0.0491,1.3207,0.6428,,0.6718,1.5012,0.5428,37.0,0.2522
210123,202104,,2.3547,1.9905,1.3713,1.2348,2.0629,0.7451,2.1776,,2.3547,2.081,0.9455,18.0,0.8694
210123,202210,,1.3871,1.0664,1.164,0.9776,1.2419,0.6327,1.156,,1.3871,2.0241,0.1392,27.0,0.4261
210123,202304,,2.0127,1.5647,1.3518,0.0,2.0104,0.9476,1.6667,,2.0127,1.7043,1.388,25.0,0.685
210123,202310,,1.6346,1.1049,1.879,0.952,1.3923,1.6876,1.1013,,1.6346,2.4771,0.7242,44.0,0.4833
210124,201907,,,,,,,,,,,,,1.0,
210124,202003,,0.1525,0.1366,1.4407,0.1118,2.3005,1.7481,0.1432,,0.1525,0.9886,0.0092,30.0,0.2522
210124,202004,,2.3603,1.5332,1.8462,0.6931,2.2623,0.7335,2.2262,,2.3603,1.9711,1.2283,21.0,0.8458
210124,202005,0.0,0.8487,,1.1685,,1.1685,0.9503,0.0,,1.1685,1.0549,0.0,4.0,0.8429
210124,202209,,1.3031,0.8033,1.0986,0.5004,0.7937,0.6931,0.9869,,1.3031,1.3863,0.5983,7.0,0.7404
210124,202303,,0.8465,0.8093,0.4252,0.5073,0.1318,0.6397,0.7144,,0.8465,0.2786,0.2608,34.0,0.2522
210124,202304,,1.6554,1.1843,0.7528,,1.6554,0.056,1.5855,,1.6554,0.9674,1.0357,10.0,0.7695
210124,202305,,2.441,2.1458,1.0986,0.0,2.3517,,2.441,,2.441,2.2539,0.6931,13.0,0.9837
210124,202307,0.0,1.8824,1.5868,1.4909,1.0711,1.8236,0.6818,1.7906,,1.8828,1.7446,1.475,48.0,0.53
210124,202310,,1.8076,1.273,1.5196,,1.8076,1.4226,0.8539,,1.8076,1.681,0.5623,15.0,0.6675
210124,202311,,0.2885,0.2193,1.3455,1.0259,0.2477,0.5875,0.2705,,0.2885,1.3643,0.0264,21.0,0.2522
210181,202010,,1.8393,1.3748,1.7394,0.3501,1.7047,0.3049,1.7512,,1.8393,1.5958,1.1774,23.0,0.593
210181,202011,,0.6068,0.3932,0.6365,,0.6068,0.0,0.5489,,0.6068,0.4135,0.5723,8.0,0.3278
210181,202103,,1.475,0.983,0.7484,0.285,1.4211,1.1399,1.3579,,1.475,0.7193,0.9557,29.0,0.4386
210181,202104,,2.024,1.7362,1.3467,0.1438,1.9093,0.1001,1.8709,,2.024,1.4731,1.2676,26.0,0.6579
210181,202110,,1.3132,0.8482,0.8555,0.8053,0.9964,1.2407,1.0497,,1.3132,1.7377,0.0,11.0,0.5476
210181,202203,,1.4,1.0041,0.3046,0.4199,0.9316,0.0,1.3675,,1.4,0.7142,1.2353,13.0,0.5563
210181,202204,,1.7682,1.6622,0.8033,,1.7682,0.2666,1.5175,,1.7682,1.7682,,13.0,0.7128
210181,202205,,0.9944,0.3046,1.0986,,0.9944,0.3046,1.0986,,0.9944,0.7937,0.0,7.0,0.65
210181,202210,,2.4334,1.8406,1.8853,0.1152,2.5774,1.7049,1.8819,,2.4334,2.3246,1.2348,46.0,0.6604
210181,202211,,1.4264,0.7574,0.9559,0.6365,1.4238,0.4981,0.9923,,1.4264,0.8119,0.8474,34.0,0.4086
210181,202303,,2.4222,2.1701,0.921,0.608,2.3146,0.519,2.267,,2.4222,1.7719,1.6866,72.0,0.5796
210181,202304,,2.0725,1.7381,1.2071,0.0355,1.9384,0.0666,2.0161,,2.0725,1.5809,1.1767,42.0,0.5801
210181,202307,,1.8392,0.9267,1.369,,1.8392,1.5196,0.8996,,1.8392,1.8054,0.0,15.0,0.7112
210181,202310,,1.7218,1.3507,1.8116,0.4988,1.5388,0.7824,2.0656,,1.7218,1.0474,1.7977,23.0,0.5737
210202,201512,,0.4327,0.0,0.4904,,0.4327,0.0,0.4063,,0.4327,0.0313,0.3488,5.0,0.2851
210202,201612,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,,1.0,
210202,201701,,1.279,0.8815,0.6365,0.5004,0.6837,0.5004,0.6837,,1.279,0.5297,0.639,5.0,0.7947
210202,201702,,1.1286,0.4101,0.9503,0.0,0.9736,0.9503,0.4101,,1.1286,1.1286,,5.0,0.7012
210202,201703,0.0,2.4837,2.0012,1.7115,,2.5592,2.2815,1.1622,,2.5592,2.4986,0.0,16.0,0.923
210202,201704,,2.4409,1.7332,1.808,0.0,2.3827,1.9485,1.5069,,2.4409,2.2325,1.0397,16.0,0.8804
210202,201705,,1.7941,0.9791,1.9031,0.1788,2.5962,1.4434,1.754,,1.7941,2.5794,0.2397,21.0,0.5893
210202,201706,,1.9251,,1.9251,0.6365,1.6889,1.7678,0.0,,1.9251,1.9251,,9.0,0.8762
210202,201707,,1.273,,1.273,0.6931,0.5004,0.6365,0.6365,,1.273,1.273,,4.0,0.9183
210202,201709,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,1.0,
210202,201710,0.0,2.7612,2.2625,1.9141,0.5555,2.7757,2.5753,1.3443,,2.7927,2.8122,0.1391,33.0,0.8185
210202,201711,0.0,2.0739,1.7351,1.4269,0.6931,1.9892,2.0345,0.0,,2.1539,1.8036,0.9557,14.0,0.8546
210202,201712,0.0,2.2724,1.2477,2.1242,0.6365,2.2554,2.3196,0.0,,2.3602,2.3493,0.0,16.0,0.8729
210202,201802,,2.8785,1.9806,,0.0,,,1.3347,,,2.5296,1.7076,,
210202,201803,0.0,1.9662,1.3897,1.3863,,2.0689,1.5811,1.1936,,2.0689,1.9662,0.0,10.0,0.8985
210202,201804,0.0,2.3349,2.1924,1.0397,,2.422,1.9849,1.4669,,2.422,2.5259,0.3046,16.0,0.8736
210202,201805,0.6931,2.4224,2.205,1.5171,0.0,2.5084,2.1809,1.3882,,2.5409,2.4412,0.673,18.0,0.8921
210202,201806,0.0,1.3863,,1.6094,,1.6094,1.0986,0.6931,,1.6094,1.3863,0.0,6.0,1.0
210202,201809,,0.4262,0.176,0.9557,0.0479,1.4708,0.266,1.0397,,0.4262,1.6417,0.0,7.0,0.2522
210202,201810,,1.0533,0.6365,0.6931,0.0,0.9222,0.2868,0.4293,,1.0533,0.9222,0.0,4.0,0.7598
210202,201902,,1.7931,1.1,1.1378,,1.7931,1.2613,0.9189,,1.7931,1.4846,0.5004,11.0,0.7914
210202,201905,0.0,1.5369,1.0397,1.4488,,1.7163,1.7416,0.3046,,1.7163,1.5369,0.0,10.0,0.8154
210202,201907,,1.2044,0.0,1.8252,,1.2044,1.3662,0.6537,,1.2044,1.0985,0.0,9.0,0.5762
210202,201908,,1.569,0.3411,1.2635,,1.569,1.7401,0.7418,,1.569,1.4654,0.0,12.0,0.6442
210202,201910,,1.6675,0.6931,1.2425,0.0,1.4751,1.4751,0.0,,1.6675,1.2425,0.6931,6.0,0.9306
210202,201911,,2.5232,1.0986,2.2539,,2.5232,2.2719,1.0397,,2.5232,2.441,0.0,15.0,0.982
210202,201912,,1.8564,0.0,1.7451,0.0,1.7841,1.0938,1.2285,,1.8564,1.4819,0.7356,13.0,0.2522
210202,202006,,1.3863,1.0986,0.0,0.0,1.0986,0.6931,0.6931,,1.3863,1.3863,,4.0,1.0
210202,202101,,1.6277,1.1655,0.826,0.0,1.513,0.0,1.513,,1.6277,0.8738,1.3274,14.0,0.6242
210202,202102,0.0,1.9279,1.1444,1.7795,0.0,1.9719,1.7849,1.2626,,1.9835,1.6627,1.1713,24.0,0.6609
210202,202103,0.0,2.2303,1.07,2.0621,,2.3293,2.2879,0.2403,,2.3293,2.1708,0.4101,20.0,0.8166
210202,202104,0.0,2.7266,1.9088,2.2322,0.0,2.758,2.5475,1.6041,,2.7761,2.6847,0.4293,29.0,0.8438
210202,202105,,2.8092,2.3601,1.9317,0.1549,2.812,2.2921,2.0116,,2.8092,2.7191,0.847,46.0,0.7498
210202,202106,,1.5488,,1.5488,,1.5488,1.3863,0.5236,,1.5488,1.2714,0.4397,11.0,0.7185
210202,202107,,2.1731,0.1425,2.0378,0.0,2.1584,1.8948,0.945,,2.1731,1.9479,0.6148,19.0,0.7723
210202,202108,0.0,2.0934,,2.118,,2.118,1.8831,0.5566,,2.118,1.8504,0.6775,14.0,0.8177
210202,202109,0.0,2.224,1.3523,2.1865,0.639,2.1628,2.1477,1.566,,2.2347,2.0066,1.116,34.0,0.6367
210202,202110,0.0,1.9276,2.0049,1.7672,0.0,1.9525,1.7541,0.4927,,1.9593,1.8775,0.0,27.0,0.6338
210202,202111,0.0,2.0851,0.9412,1.9204,1.0397,2.1397,2.1508,0.4446,,2.1659,1.9304,0.6079,28.0,0.7117
210202,202112,0.0,2.3577,1.0882,2.1778,0.6931,2.3663,2.0962,1.6728,,2.3774,2.0438,1.1245,30.0,0.7439
210202,202201,0.0,2.106,1.0994,2.2208,0.0,2.0461,2.392,1.3646,,2.1077,1.6105,1.4454,38.0,0.6055
210202,202202,0.0,2.47,1.3518,2.1702,0.1243,2.4728,2.2799,1.1631,,2.5322,2.2178,1.2544,34.0,0.7642
210202,202203,0.0,1.9915,0.8822,2.0191,0.965,1.989,2.1868,1.0284,,2.0117,1.6824,1.0714,40.0,0.5874
210202,202204,0.0,1.8754,0.479,2.1029,,1.8836,2.2831,0.8802,,1.8836,1.6382,0.8252,34.0,0.5605
210202,202205,,2.9445,1.7487,2.6035,0.4634,2.8626,2.5974,1.779,,2.9445,2.7782,1.1129,40.0,0.8253
210202,202206,,1.5607,,1.5607,,1.5607,1.3322,0.0,,1.5607,1.3322,0.0,6.0,0.9755
210202,202207,,1.2969,,1.2969,,1.2969,1.2147,0.0,,1.2969,1.1332,0.0,6.0,0.7238
210202,202208,,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,2.0,0.9183
210202,202209,,1.4858,0.6277,0.9422,,1.4858,1.069,0.4101,,1.4858,1.2507,0.0,6.0,0.8293
210202,202210,0.0,2.9932,2.0614,2.5711,0.0733,3.2315,2.6612,1.8445,,3.0186,3.2962,0.7084,77.0,0.7162
210202,202211,0.0,2.7635,2.1886,2.042,0.0,2.7845,2.7042,1.2794,,2.7902,2.6597,0.6895,59.0,0.7077
210202,202212,,2.2285,1.8068,1.51,0.3872,2.089,1.6707,1.6395,,2.2285,2.0926,1.2059,19.0,0.8032
210202,202301,,2.285,1.3585,2.4744,0.2204,2.17,2.3564,1.5841,,2.285,1.8745,1.4311,36.0,0.663
210202,202302,0.0,1.5214,0.8343,1.7381,0.6931,1.5233,1.6813,0.9629,,1.5305,1.2643,0.564,33.0,0.4635
210202,202303,0.0,2.1621,0.4181,2.0488,0.0,2.1835,2.0175,0.4138,,2.1894,2.0182,0.7948,38.0,0.6404
210202,202304,0.0,2.6579,1.391,2.3963,1.0986,2.6598,2.4986,1.3392,,2.6896,2.5357,0.8013,39.0,0.7643
210202,202305,,1.6084,1.5341,1.2307,0.0,1.4688,2.3385,0.1611,,1.6084,1.2914,0.9427,23.0,0.5567
210202,202306,,2.2048,0.0,2.164,,2.2048,1.9459,1.0114,,2.2048,2.2048,,11.0,0.9611
210202,202307,,1.6597,0.4922,1.932,0.0,1.6354,1.6051,1.0735,,1.6597,1.3547,0.6663,16.0,0.6484
210202,202308,,1.1914,0.0984,1.8629,0.0,1.1611,1.7695,0.6649,,1.1914,1.1202,0.0,13.0,0.5078
210202,202309,0.0,2.2475,1.4079,2.1018,,2.2911,2.1893,0.688,,2.2911,2.1297,0.4041,30.0,0.6998
210202,202310,,2.3228,0.9391,2.0939,1.9062,2.1451,2.1357,1.1177,,2.3228,2.1433,0.876,28.0,0.7281
210202,202311,0.3488,2.7334,1.3561,2.6758,0.6931,2.7704,2.6737,1.6714,,2.7965,2.4642,1.5754,36.0,0.8225
210202,202312,0.6931,2.8367,1.9707,2.4055,0.5619,2.7959,2.3926,2.0234,0.0,2.8529,2.6129,1.5564,60.0,0.7155
210203,201711,,2.2943,2.0705,0.8324,0.6365,2.1762,2.1103,0.5623,,2.2943,2.2943,,13.0,0.9277
210203,201805,,0.9609,,0.9609,0.0,0.7902,0.6931,0.6019,,0.9609,1.3322,0.0,5.0,0.597
210203,201905,,1.7931,0.6931,1.5292,,1.7931,1.213,1.0027,,1.7931,1.7931,,8.0,0.8623
210203,201906,,1.9459,,1.9459,,1.9459,1.6094,0.6931,,1.9459,1.6094,0.6931,8.0,1.0
210203,202004,,2.0794,0.0,1.9459,,2.0794,1.9459,0.0,,2.0794,1.9459,0.0,9.0,1.0
210203,202011,0.0,0.2036,0.0439,1.277,,0.3021,0.3021,,,0.3021,0.3021,,6.0,0.2522
210203,202101,,1.0986,1.0986,,,1.0986,0.0,0.6931,,1.0986,0.6931,0.0,3.0,1.0
210203,202103,0.0,1.646,0.0,1.5855,,1.7673,1.6222,0.0,,1.7673,1.5855,0.0,9.0,0.8567
210203,202104,0.0,2.2009,1.3017,1.8111,,2.2816,2.192,0.0,,2.2816,2.1739,0.0,16.0,0.8858
210203,202105,,2.0828,0.6931,1.8121,,2.0828,1.8547,0.5004,,2.0828,1.9662,0.0,11.0,0.9492
210203,202112,,1.7518,0.4896,1.4387,0.0,1.7028,1.7028,0.0,,1.7518,1.6525,0.6931,12.0,0.7849
210203,202201,,0.163,0.163,,,0.163,,0.163,,0.163,0.163,,2.0,0.2522
210203,202204,,2.8228,2.2115,2.2265,,2.8228,2.3862,1.9299,,2.8228,2.8984,0.7264,27.0,0.887
210203,202205,,2.7174,2.1632,2.0148,0.0,2.6849,2.1919,1.8514,,2.7174,2.5714,1.1559,36.0,0.7812
210203,202209,,1.1923,,1.1923,,1.1923,0.6792,0.3046,,1.1923,0.8981,0.0,4.0,0.86
210203,202210,,3.0,2.1232,2.4819,1.5998,2.7258,2.5524,2.0249,,3.0,2.9255,0.536,31.0,0.8921
210203,202211,,0.9035,0.7356,0.8382,,0.9035,1.4635,0.1087,,0.9035,0.6216,0.4012,13.0,0.3845
210203,202301,,2.3517,0.0,2.2539,0.6931,2.1458,2.1458,0.6931,,2.3517,2.2539,0.0,12.0,0.9631
210203,202302,,1.7973,0.4101,1.6368,,1.7973,1.6228,0.1425,,1.7973,1.6705,0.0,10.0,0.8405
210203,202303,,1.1943,,1.1943,,1.1943,1.1943,,,1.1943,1.1943,,5.0,0.8508
210203,202304,,2.3701,0.0,2.2824,,2.3701,2.1762,0.6365,,2.3701,2.0981,0.9503,14.0,0.9597
210203,202305,,1.6417,0.0,1.4271,,1.6417,1.4708,0.0,,1.6417,1.4708,0.0,7.0,0.9208
210203,202306,,1.7778,0.0,1.714,0.0,1.714,1.7568,0.0,,1.7778,1.5685,0.5236,10.0,0.8342
210203,202308,,0.5443,,0.5443,,0.5443,0.5623,0.0,,0.5443,0.5443,,4.0,0.6324
210203,202309,,0.7025,0.5297,0.3895,0.5297,0.3895,1.4811,0.0,,0.7025,1.4811,0.0,7.0,0.3858
210203,202310,,2.4878,0.9514,2.4441,1.0549,2.4268,2.1988,1.4163,,2.4878,2.2786,0.9421,32.0,0.7359
210203,202311,0.0,2.2362,1.9459,1.9889,0.6931,2.1972,2.4321,0.3954,,2.2745,2.3048,0.8405,25.0,0.7802
210203,202312,,2.6112,2.1334,2.2717,1.3297,2.4838,2.3837,1.1607,,2.6112,2.6162,0.3471,30.0,0.8077
210211,201501,,2.2947,1.965,1.1249,0.0,2.2834,1.0877,1.9666,,2.2947,1.7787,1.3862,18.0,0.8006
210211,201502,,1.2857,1.2489,0.0,,1.2857,0.0,1.2688,,1.2857,0.5688,0.7467,8.0,0.631
210211,201512,,1.3956,0.9879,0.4749,0.0,1.3892,0.6277,1.3288,,1.3956,0.6792,1.0731,10.0,0.6061
210211,201601,,0.5158,,0.5158,,0.5158,0.0,0.5623,,0.5158,0.1788,0.0,3.0,0.4695
210211,201701,,1.1485,0.8913,0.0,,1.1485,0.0,0.9827,,1.1485,0.0,1.1407,6.0,0.6453
210211,201702,,0.0496,0.0496,,,0.0496,,0.0496,,0.0496,0.0,0.0,2.0,0.2522
210211,201704,,1.8582,1.3863,1.3322,0.0,1.7438,0.0,1.6887,,1.8582,1.6434,0.6365,9.0,0.9083
210211,201706,,1.0549,,1.0549,,1.0549,,1.0549,,1.0549,0.6931,0.0,4.0,0.9115
210211,201801,,1.4937,1.0295,0.6398,0.5566,1.4401,1.4181,1.3066,,1.4937,1.8756,1.1622,23.0,0.4778
210211,201802,,2.1593,1.5781,1.6224,0.6931,2.1244,1.075,1.7467,,2.1593,1.4765,1.4697,18.0,0.7657
210211,201803,,0.3203,0.0,0.095,,0.3203,0.0,0.639,,0.3203,0.3203,,5.0,0.2522
210211,201811,0.0,2.7726,1.7918,2.3979,0.0,2.7726,2.6391,1.0986,,2.8332,2.7726,0.0,19.0,1.0
210211,201812,,1.4733,1.0279,0.4702,,1.4733,0.7853,0.7834,,1.4733,0.7982,0.8033,8.0,0.632
210211,201901,,0.9835,0.5151,0.0,0.0,0.9081,0.6365,0.7767,,0.9835,0.9557,0.8366,7.0,0.5054
210211,201902,,0.8912,0.0,0.7341,0.0,0.7341,0.2641,0.201,,0.8912,0.8912,,4.0,0.6429
210211,201906,,1.6094,,1.6094,0.0,1.3863,1.0986,0.6931,,1.6094,1.3863,0.0,5.0,1.0
210211,201911,,1.3863,0.0,1.0986,,1.3863,0.0,1.0986,,1.3863,1.0986,0.0,5.0,1.0
210211,202001,,2.3517,1.5607,1.7479,0.6931,2.1458,2.1458,0.6931,0.0,2.2539,2.2539,0.0,12.0,0.9782
210211,202004,0.0,3.8286,3.091,3.2189,0.6931,3.8067,3.3673,2.8904,0.0,3.8286,3.7136,1.7918,50.0,1.0
210211,202008,,0.673,,0.673,,0.673,0.673,,,0.673,0.673,,2.0,0.971
210211,202101,0.0,1.9969,1.4393,1.211,1.4942,1.9858,1.9849,1.76,,2.0005,2.2169,1.3095,41.0,0.5608
210211,202102,0.0,2.4827,1.5602,2.0324,1.5367,2.4631,2.3428,1.8063,,2.4943,2.5972,1.3567,49.0,0.6882
210211,202103,0.0,2.6349,1.8999,2.1834,0.0,2.6655,2.2168,1.7744,,2.6971,2.5736,0.5501,28.0,0.8269
210211,202104,0.0,3.2404,2.3223,2.757,0.6497,3.2016,2.4288,2.7021,,3.2548,3.04,1.6318,55.0,0.8379
210211,202105,,3.5196,2.896,2.7908,0.3622,3.4793,2.9788,2.6522,,3.5196,3.4181,1.4172,52.0,0.9072
210211,202106,,2.8215,1.3967,2.5563,0.6931,2.7867,2.1801,2.0744,,2.8215,2.6485,0.9818,37.0,0.8224
210211,202107,,2.7395,1.2367,2.5376,0.965,2.5899,2.3105,1.8181,,2.7395,2.5751,0.8609,25.0,0.8815
210211,202108,,2.7957,2.1319,2.4707,0.0,2.7854,2.3622,1.9933,,2.7957,2.7387,0.7356,36.0,0.7987
210211,202109,,3.2686,2.5887,2.589,1.7623,3.1601,2.5752,2.6336,,3.2686,3.2153,0.965,52.0,0.8455
210211,202110,,3.2557,2.9319,2.548,1.9662,3.1516,2.6476,2.4755,,3.2557,3.1743,1.0187,78.0,0.7614
210211,202111,0.0,2.8394,2.4139,2.291,1.615,2.7996,2.5688,1.5751,0.0,2.8354,2.7292,0.7723,51.0,0.7468
