iso3,year,net,net_std,imm,imm_std,emi,emi_std,imm_pop,imm_pop_std,emi_pop,emi_pop_std
DOM,2016,-52408.0,16322.558,58065.625,14026.824,110473.61,21331.18,573124.1,31524.05,1468923.8,37378.562
DOM,2017,-38138.816,16231.72,66017.22,13484.649,104156.03,12296.847,580823.25,33961.51,1520070.5,38114.566
DOM,2018,45271.03,35821.688,157324.27,34269.74,112053.234,24588.01,597118.75,38550.562,1564868.2,37603.82
DOM,2019,-24681.818,18517.729,87730.016,15222.542,112411.836,10258.054,698924.75,46667.85,1611593.5,42534.97
DOM,2020,-10168.946,27242.432,67453.1,14936.978,77622.03,13918.084,730690.9,47894.39,1658624.2,41835.734
DOM,2021,-1539.5701,16005.752,84907.63,14636.9375,86447.19,11507.921,749995.1,51286.06,1676288.0,44047.125
DOM,2022,-57849.438,19165.994,86169.72,13589.6875,144019.16,19394.525,777054.7,54092.367,1693182.9,46419.168
DOM,2023,-93660.195,34253.78,76749.24,16340.352,170409.44,31059.316,798304.2,55868.3,1760858.2,45536.992
DOM,2024,,,,,,,814352.2,60533.918,1860046.0,51147.72
DZA,1990,-18390.643,12488.305,20442.213,8552.821,38832.855,12273.355,228218.03,15353.989,1504889.8,30112.568
DZA,1991,-17587.023,10841.074,20059.451,6132.5933,37646.477,11789.038,225501.19,15527.473,1507992.2,31096.51
DZA,1992,-11350.881,6502.417,21124.377,6544.4634,32475.27,7778.978,221232.73,13392.852,1508838.5,31616.676
DZA,1993,-10462.881,6795.3394,22899.426,6163.39,33362.312,5852.4507,224507.11,12372.873,1511077.1,30509.094
DZA,1994,-4103.0283,12927.114,30507.82,10867.41,34610.85,7441.27,227471.56,13623.761,1511983.2,29227.191
DZA,1995,-3010.046,10586.746,30838.717,9899.78,33848.746,6396.35,233257.47,14650.587,1509724.4,25887.152
DZA,1996,-3361.048,9237.099,31869.383,9088.456,35230.414,8177.7476,240728.44,17792.973,1507790.4,24571.652
DZA,1997,-8159.0527,5293.73,30788.07,7399.782,38947.117,7167.966,246688.05,17079.748,1504744.5,22129.836
DZA,1998,-14381.491,7276.151,28668.6,6488.5938,43050.086,8013.505,248889.06,17447.482,1502893.8,21529.4
DZA,1999,-17796.049,4484.4014,28936.008,5227.9043,46732.055,7104.979,248597.2,17555.586,1504770.6,18397.334
DZA,2000,-23914.588,5740.38,29424.527,5351.423,53339.12,7380.473,248863.28,18315.518,1510551.0,16809.693
DZA,2001,-34623.816,6046.395,30231.615,4870.0854,64855.42,8765.004,247798.33,18900.99,1521206.4,16766.35
DZA,2002,-36147.79,6680.2227,29632.236,4474.6626,65780.03,7937.928,244538.31,19064.38,1540054.9,15651.87
DZA,2003,-40483.92,13251.692,29191.227,3823.7417,69675.15,11662.555,242884.28,20657.7,1562168.2,13134.525
DZA,2004,-38768.227,10977.165,31639.146,6126.1597,70407.37,10054.663,239248.19,21732.047,1586166.0,12938.595
DZA,2005,-30978.77,7393.278,31510.422,5036.9727,62489.195,7203.455,235845.86,24594.625,1609403.8,12882.048
DZA,2006,-28160.305,6353.9116,36261.555,6593.3496,64421.867,7310.1978,237864.61,26340.219,1629784.9,14839.379
DZA,2007,-27186.865,6626.01,36569.457,6140.6157,63756.336,7726.2246,244474.83,27505.492,1652112.1,16431.678
DZA,2008,-22013.436,5790.871,38049.96,5235.386,60063.375,6286.908,251270.72,28387.605,1673491.5,20343.07
DZA,2009,-7956.3296,8645.507,41495.523,6299.908,49451.848,7563.8774,258559.03,28586.047,1689789.4,19127.057
DZA,2010,-16999.613,5739.89,38831.67,6470.965,55831.273,6755.3364,267539.1,28780.135,1693646.8,18941.943
DZA,2011,-20080.793,6699.19,42689.88,6098.805,62770.664,7411.6597,274857.38,29582.957,1704942.9,18816.947
DZA,2012,-18937.275,4410.1606,42660.906,5679.7695,61598.18,6939.6084,282468.5,30017.545,1719684.5,20423.467
DZA,2013,-18816.338,5433.035,46299.844,6549.9795,65116.176,6372.9453,290337.8,30342.297,1733028.0,20954.07
DZA,2014,-15859.098,6876.128,46847.977,7483.3433,62707.086,7772.107,299374.53,31478.947,1747336.0,22086.771
DZA,2015,-22058.943,7090.798,45487.945,6037.8804,67546.9,7648.8184,308660.38,31611.768,1759162.2,23537.41
DZA,2016,-17415.215,7777.499,49442.453,7419.541,66857.69,7451.7646,317302.75,31854.89,1775722.6,25581.678
DZA,2017,-32741.508,8759.748,50087.305,6631.9507,82828.83,7675.7144,328037.53,32752.672,1789834.5,28914.506
DZA,2018,-37765.965,7704.133,49204.21,5341.652,86970.17,7548.482,337941.7,34110.035,1818103.4,29380.75
DZA,2019,-39180.492,7023.711,51279.996,5222.893,90460.48,6627.612,345091.7,34908.45,1848456.2,32182.434
DZA,2020,-29625.545,11628.269,50787.74,7621.431,80413.29,10343.073,352576.38,35719.797,1880255.4,34274.098
DZA,2021,-25469.387,10990.201,53064.38,7891.109,78533.75,9354.313,361875.72,36278.047,1903011.8,36901.887
DZA,2022,-29889.197,9794.803,60702.676,8952.616,90591.875,8697.525,372369.84,36417.05,1922640.6,39841.656
DZA,2023,-19657.57,13528.6455,65627.34,9068.7295,85284.914,11269.205,382791.38,37162.84,1946336.6,43762.08
DZA,2024,,,,,,,395377.38,38476.305,1962921.8,48251.258
ECU,1990,-15630.86,10144.625,10230.194,3178.2668,25861.049,8374.387,95637.36,24097.28,298750.88,91877.73
ECU,1991,-14756.175,8705.358,11210.623,2033.9315,25966.797,8775.36,96171.805,23959.445,313023.88,92904.22
ECU,1992,-18017.89,8700.052,10690.988,1394.2747,28708.873,8915.915,98658.3,23588.031,328247.1,91025.29
ECU,1993,-17389.756,7449.6235,12411.991,1741.8741,29801.746,6960.1074,100506.734,23231.223,345996.38,85756.44
ECU,1994,-20285.604,7222.736,14057.233,1661.4293,34342.84,9011.647,102719.734,23135.115,363289.22,81927.89
ECU,1995,-28377.484,12411.403,14982.5205,2171.964,43360.01,11759.354,105840.65,22908.486,384242.53,78279.625
ECU,1996,-21616.744,4600.685,16482.275,3055.6177,38099.023,7874.543,107945.875,23233.266,412079.2,73492.49
ECU,1997,-39281.94,7634.6504,16346.438,2329.2942,55628.375,12893.0,110910.47,22606.89,433802.06,70192.53
ECU,1998,-44633.715,13521.508,19026.523,4430.65,63660.242,18369.545,113787.02,22312.744,472969.44,63280.242
ECU,1999,-29821.621,15429.254,19296.408,4402.3545,49118.02,12933.739,117752.52,21921.787,518238.66,59338.0
ECU,2000,-29784.053,15790.73,22654.979,7499.5776,52439.023,14410.688,119277.73,21398.203,545815.9,57630.18
ECU,2001,-44068.07,26178.172,26141.783,8101.902,70209.84,20845.771,123022.35,20038.1,575427.6,57908.1
ECU,2002,-122613.47,76596.04,38612.598,31325.988,161226.08,69627.24,130221.19,19515.057,622533.75,60509.27
ECU,2003,-104040.74,52815.797,29663.387,7745.1836,133704.16,54583.55,148026.55,35740.87,758394.25,64698.754
ECU,2004,-57964.8,39934.098,39594.605,17396.422,97559.414,40556.695,153309.33,34421.406,862000.6,70368.9
ECU,2005,-51653.305,27353.227,46105.594,12216.247,97758.92,28408.357,165191.62,43809.95,925492.5,47953.11
ECU,2006,-21523.545,21619.623,63277.16,26389.152,84800.695,22297.62,182654.42,43587.445,987672.4,48664.484
ECU,2007,-22808.016,27978.143,71499.88,28054.346,94307.92,25428.572,212656.81,57779.363,1032124.0,55076.676
ECU,2008,30079.754,34200.004,93598.414,36708.52,63518.645,16063.066,250191.67,73792.96,1085093.8,52793.348
ECU,2009,23194.703,30137.777,77863.82,27752.883,54669.156,12226.846,306703.88,60020.582,1103877.9,51123.65
ECU,2010,-3191.705,18201.326,66182.45,13027.355,69374.17,15699.074,343808.2,64557.363,1110381.6,49439.44
ECU,2011,-21839.773,16488.867,53380.09,12883.341,75219.84,23294.006,348118.78,61429.168,1110677.9,53215.184
ECU,2012,-671.09845,9169.031,59866.33,12717.834,60537.42,9910.988,332513.0,60170.1,1109671.9,54437.184
ECU,2013,-590.96564,8732.818,65457.99,13460.06,66048.92,14215.126,331106.8,59942.684,1101459.6,56676.555
ECU,2014,-4187.392,9213.678,67099.57,13103.696,71286.984,12120.67,323207.6,60109.465,1086769.8,58054.832
ECU,2015,-858.79504,11872.087,70200.266,14099.34,71059.06,10945.791,317425.3,60897.906,1077874.5,60028.562
ECU,2016,-6057.3545,12094.337,62881.453,13055.946,68938.8,12349.676,319882.8,60344.33,1073573.8,62993.63
ECU,2017,-12930.075,14288.042,66641.92,11348.952,79571.984,13483.425,321869.7,61228.887,1074195.2,65386.105
ECU,2018,224172.31,55988.54,310906.5,56584.137,86734.24,17487.328,326067.4,62301.95,1083781.5,66922.44
ECU,2019,89686.77,34881.79,213012.12,28511.254,123325.36,13364.532,578778.4,79589.36,1104552.5,65783.96
ECU,2020,-23480.486,19614.326,76694.29,10962.334,100174.766,16964.156,707229.44,74572.79,1136747.0,67640.3
ECU,2021,-43500.688,30757.75,114705.914,15227.851,158206.6,21191.39,708078.7,71027.75,1155102.0,70968.17
ECU,2022,-80493.445,30757.9,120941.23,13753.872,201434.62,23056.93,715237.8,75613.555,1199500.0,73280.42
ECU,2023,10533.777,42474.81,157678.92,39839.03,147145.19,24035.928,711574.56,72838.83,1268824.1,74130.84
ECU,2024,,,,,,,768223.6,74873.04,1307396.8,81012.45
EGY,1990,23149.348,41002.234,82711.65,44990.74,59562.32,13916.672,129395.75,25617.67,1715688.6,137338.62
EGY,1991,-3520.8804,19607.053,50023.87,18242.379,53544.75,10663.521,134897.5,25946.348,1690413.6,136623.81
EGY,1992,15688.809,34826.895,66813.805,28958.379,51124.996,5945.9214,140990.19,24875.252,1692847.0,137543.31
EGY,1993,-18122.143,10757.87,38268.406,7391.0913,56390.547,8387.498,148412.81,24400.451,1677657.8,128413.81
EGY,1994,-24977.547,7116.6035,39558.31,5631.1577,64535.863,9251.221,152171.48,23829.533,1692582.2,126897.47
EGY,1995,-32931.535,9254.239,42695.984,5455.676,75627.53,10536.181,157099.05,23365.773,1715773.9,125300.23
EGY,1996,-40004.83,11560.408,44469.74,5157.6724,84474.56,10185.899,162807.92,22925.084,1747586.6,124371.94
EGY,1997,-43859.555,14227.682,48685.92,6363.1816,92545.484,10510.042,168887.75,22426.68,1786812.2,124195.51
EGY,1998,-45304.434,13523.314,50400.176,7247.1416,95704.59,11821.211,176928.42,22367.928,1831797.8,125235.68
EGY,1999,-38059.953,16190.581,54733.465,7792.424,92793.42,14698.719,185646.83,22127.266,1878702.1,123703.83
EGY,2000,-59847.28,26467.916,68249.266,18883.436,128096.54,28329.29,195543.8,21873.254,1919666.8,122419.945
EGY,2001,-50258.242,18602.162,66508.984,11009.943,116767.22,21388.05,204676.7,22024.02,1981705.6,117256.87
EGY,2002,-36629.586,36536.09,95744.37,28688.758,132373.94,26099.459,216224.78,22683.422,2036524.2,118696.27
EGY,2003,-85427.99,47122.55,88311.64,19967.004,173739.66,37226.82,250635.03,33152.637,2100595.0,124083.81
EGY,2004,-163609.47,81521.84,139527.89,57429.66,303137.38,59290.695,267468.3,34941.32,2195925.0,113064.91
EGY,2005,-147764.39,60436.785,148334.69,53583.01,296099.06,47393.48,294154.28,28435.254,2379291.5,115107.69
EGY,2006,-154945.66,56687.773,161497.48,55138.332,316443.12,72908.55,298686.5,30819.92,2524231.5,128669.125
EGY,2007,-157196.9,44433.812,145718.55,43017.35,302915.4,56761.484,306584.53,31302.08,2679509.0,116254.305
EGY,2008,-220547.53,64979.27,155732.36,46411.28,376279.88,79904.11,318456.75,33843.414,2840618.5,107562.47
EGY,2009,-160312.95,50041.895,156195.36,44692.79,316508.38,60757.004,328336.3,38977.66,3062689.5,107054.89
EGY,2010,-216955.48,49643.348,155446.42,37183.27,372401.94,60769.74,342163.3,41364.33,3227975.8,90658.65
EGY,2011,-273464.8,75765.07,163118.69,35797.47,436583.44,86554.98,345185.16,45074.137,3438726.8,123028.31
EGY,2012,-197900.47,72724.23,254326.58,76486.25,452227.06,70560.0,323471.03,46628.734,3679976.0,161585.25
EGY,2013,-177431.1,64657.156,300410.34,75279.1,477841.5,51041.67,336535.34,58077.336,3879886.0,156105.58
EGY,2014,-208187.17,79092.72,299006.75,64416.734,507193.94,78125.19,383827.25,60914.64,4093921.0,130421.38
EGY,2015,-108934.0,37009.645,337012.7,46056.918,445946.75,43175.316,404098.6,59382.797,4311608.0,144651.27
EGY,2016,-90032.91,37884.023,372771.97,35187.63,462804.78,42846.094,434775.3,60307.785,4439870.0,157429.77
EGY,2017,-28610.578,44354.957,386169.12,34627.664,414779.75,44240.03,471730.28,62447.31,4555424.0,163258.55
EGY,2018,-17326.793,34017.777,432384.16,34196.883,449710.84,34620.89,508064.12,64748.125,4608454.0,161081.45
EGY,2019,-41740.082,31689.234,453512.2,31007.312,495252.4,26807.277,559007.8,66639.766,4664651.0,157658.42
EGY,2020,109796.31,38825.316,482573.25,37917.414,372777.0,27393.57,607271.1,66908.17,4742436.5,153891.75
EGY,2021,-45767.383,80262.13,472761.44,60346.85,518528.75,50380.24,641365.3,68588.81,4652752.5,155822.3
EGY,2022,-351998.3,71819.25,434772.25,46228.438,786770.75,46287.1,649045.3,70665.46,4691996.5,180324.5
EGY,2023,199862.92,80253.37,767625.8,70442.97,567762.7,59253.137,697986.56,75668.766,5079009.0,183445.03
EGY,2024,,,,,,,1067143.9,89707.99,5234636.0,183244.08
ERI,1990,-26306.03,59288.242,4527.759,3767.5718,30833.785,58627.293,9729.52,1462.2415,209483.72,62032.336
ERI,1991,-136764.08,94083.66,5809.048,4788.4546,142573.11,92197.8,10071.123,1366.0695,233424.3,83167.29
ERI,1992,-129430.72,72181.75,8338.838,4815.95,137769.56,74071.34,10473.488,1232.0009,367680.78,81787.1
ERI,1993,-2762.5464,30641.496,22642.916,13362.306,25405.467,25952.252,11135.864,1179.3915,493270.94,71835.375
ERI,1994,15056.614,19416.43,28942.969,22393.688,13886.351,10148.749,12082.543,1145.1809,491084.47,62599.695
ERI,1995,5617.076,13882.732,21578.568,12954.837,15961.48,8196.138,13660.587,1226.1058,472076.06,54741.33
ERI,1996,-2383.113,18751.14,21209.945,9392.318,23593.06,15697.092,14905.572,1228.7897,462498.25,53372.316
ERI,1997,-35983.176,50067.77,20181.916,10047.149,56165.086,50903.31,16275.976,1283.3026,461253.5,60148.176
ERI,1998,-10429.303,17286.58,16836.824,8171.3594,27266.123,15866.562,17825.295,1487.3868,494105.2,69017.12
ERI,1999,-59682.863,44885.77,10805.456,5850.6543,70488.33,42869.312,18664.59,1410.1871,500219.62,63999.72
ERI,2000,11190.257,58623.555,33431.4,55337.766,22241.133,14192.092,19043.236,1255.9651,555351.7,54170.27
ERI,2001,41043.734,46592.973,58876.867,43786.99,17833.148,8214.69,19895.766,1539.3485,539572.0,77369.77
ERI,2002,41062.81,36278.12,56121.168,39047.293,15058.364,6810.272,21355.14,1704.465,494962.62,82391.18
ERI,2003,37497.844,35731.516,54084.2,34277.9,16586.36,4637.2725,22531.213,1750.768,450488.1,73272.24
ERI,2004,40471.99,25984.49,56194.074,26887.133,15722.072,3826.259,23826.729,1783.3877,410026.0,52294.316
ERI,2005,34671.21,26841.38,54168.996,26237.205,19497.787,9657.623,25012.26,1788.7936,366792.0,41171.668
ERI,2006,4214.2446,9833.36,25156.77,11492.794,20942.523,5885.7075,26015.793,1849.1016,329751.38,40346.32
ERI,2007,-4458.4487,15507.116,18265.81,12193.908,22724.27,7480.324,26920.326,1783.7592,323775.38,36773.33
ERI,2008,-33128.848,12480.144,10786.723,3820.7627,43915.566,13775.865,27875.674,1783.9968,326676.2,37911.15
ERI,2009,-15599.559,8190.7095,10818.097,3069.551,26417.652,7203.373,28430.111,1682.092,357878.53,36619.65
ERI,2010,-23828.37,13385.466,10742.714,3265.196,34571.086,13271.278,29729.041,1782.3699,372132.2,37912.81
ERI,2011,-23901.016,21076.855,11494.861,3216.1953,35395.875,20530.428,30671.959,1875.0634,394220.88,41670.71
ERI,2012,-46369.684,26445.35,10790.218,2199.3687,57159.906,26862.773,31607.545,1962.8867,416245.4,50342.875
ERI,2013,-79221.13,48993.645,9618.718,1277.1233,88839.85,47300.93,32287.496,2021.8156,460374.16,52091.727
ERI,2014,-63157.32,47443.9,16507.246,9903.485,79664.57,38560.656,32447.164,2120.8157,536531.5,54008.746
ERI,2015,-103027.71,53725.41,12853.959,5534.87,115881.67,42278.06,33889.945,1914.1713,597393.3,36571.395
ERI,2016,-36232.26,15517.489,11785.813,1822.1577,48018.07,11170.409,34135.285,2060.1018,696450.5,51276.074
ERI,2017,-62224.992,22535.652,11254.825,1643.9092,73479.83,20604.943,35187.203,2049.5986,728880.1,50449.027
ERI,2018,-43530.832,16274.339,13372.673,4072.1145,56903.504,14206.011,35603.14,2106.4043,786340.75,51706.125
ERI,2019,-23492.297,4435.6587,10594.478,1394.914,34086.77,4968.003,36543.445,2149.2642,825311.1,51937.37
ERI,2020,-22442.545,8232.727,10843.335,1512.781,33285.88,5262.1284,37193.445,2196.8584,843719.94,52629.35
ERI,2021,-20773.506,6602.5063,11137.964,1970.0443,31911.473,5014.1514,37798.844,2244.0857,860550.44,56547.598
ERI,2022,-25200.268,6947.7754,11261.372,1794.352,36461.637,5489.561,38580.914,2324.4502,875747.56,56554.945
ERI,2023,-210817.67,42717.914,11466.943,1936.8844,222284.62,44633.74,39242.336,2377.52,895295.4,57209.547
ERI,2024,,,,,,,39966.742,2493.7964,1100723.0,74768.07
ESH,1990,-1241.0602,2720.0684,1700.9354,1662.3137,2941.9956,2464.0269,2851.1987,563.7841,166948.47,16204.718
ESH,1991,-2057.129,3689.9128,2442.2456,1794.587,4499.374,2594.0498,3100.3079,540.2132,167413.2,15837.976
ESH,1992,-3903.0632,2425.7153,2204.7542,1319.4868,6107.8174,2861.439,3620.8474,516.2344,168971.44,14705.743
ESH,1993,-3462.5168,2652.1487,2695.5618,1396.7177,6158.078,3235.4307,4221.818,492.78442,172450.2,14339.361
ESH,1994,-2739.7776,3224.8555,3787.6274,2103.827,6527.405,3464.336,4847.859,480.0634,175476.97,15200.52
ESH,1995,-5751.873,5849.186,3232.7393,1286.7977,8984.613,6772.2466,5588.6353,466.6106,177837.31,13898.063
ESH,1996,-4442.7744,5673.528,3746.3733,1661.4581,8189.146,5528.5547,6143.5996,466.44345,183040.75,15685.469
ESH,1997,-2905.9478,2425.742,3698.543,1141.8783,6604.4897,2895.0874,6928.792,481.91302,187138.66,13236.543
ESH,1998,-189.60036,2833.972,5053.983,2322.841,5243.5825,1566.7036,7473.522,493.13602,189477.5,12848.576
ESH,1999,-658.90955,2325.4421,5391.494,2702.884,6050.406,2053.914,8170.817,509.6047,189248.17,11171.702
ESH,2000,-171.6057,1599.6176,5344.437,2488.9836,5516.045,1589.0078,8802.975,533.8771,189475.89,10643.2295
ESH,2001,1014.0772,3201.6045,6920.778,2887.3098,5906.7,1659.0686,9423.694,561.88434,189215.34,10228.984
ESH,2002,1367.3975,3550.1042,6973.3354,3844.4204,5605.9326,1266.8165,10161.853,602.36945,187899.6,9643.6875
ESH,2003,3350.2754,6765.953,9097.757,6707.8,5747.4834,1407.3883,10784.119,643.55145,186136.34,9371.04
ESH,2004,487.97458,4089.043,6703.268,3822.3882,6215.295,1843.1152,11441.93,689.67615,182438.81,9648.174
ESH,2005,-1365.5242,2013.6892,4951.115,2070.1375,6316.6377,1948.1515,12063.046,738.6401,181623.77,10929.669
ESH,2006,-4443.378,4173.9966,4558.7295,1230.2651,9002.108,4771.8066,12627.261,784.10925,182615.5,11881.285
ESH,2007,-5111.769,3296.5088,4151.698,959.45245,9263.467,3956.1094,13303.219,839.9138,186781.75,11267.883
ESH,2008,-4879.377,2808.7466,4155.751,767.18146,9035.127,2992.461,13903.226,892.4207,191519.84,11008.33
ESH,2009,-5511.7495,3287.2798,4216.214,480.98456,9727.963,3512.334,14556.071,945.4914,196059.81,11178.425
ESH,2010,-4357.971,2416.8447,4248.954,837.7814,8606.926,2348.4448,15219.886,997.7256,201218.44,11492.235
ESH,2011,-5559.3403,2642.3555,4280.237,580.22534,9839.578,2386.693,15824.675,1054.0613,205146.8,11734.843
ESH,2012,-4766.228,1700.0831,4300.8794,429.99924,9067.108,1942.426,16483.14,1112.5848,210295.5,11827.072
ESH,2013,-4594.303,1865.1621,4366.9624,505.43106,8961.266,2041.1113,17148.021,1177.2114,214631.67,12005.786
ESH,2014,-4371.826,1568.7639,4373.526,459.54736,8745.352,1741.2544,17819.986,1238.2062,218789.94,12503.803
ESH,2015,-4531.7544,1590.2808,4432.6265,476.36697,8964.382,1197.9619,18501.354,1307.7563,222719.64,12703.263
ESH,2016,-4668.537,1919.1323,4400.7363,372.30426,9069.271,2014.3743,19219.932,1372.3679,226836.77,12820.712
ESH,2017,-6160.0884,4248.2876,4375.65,394.24448,10535.737,4074.57,19851.854,1436.352,230994.67,13004.99
ESH,2018,-4342.1055,1837.8383,4429.7925,368.85828,8771.898,1512.2225,20613.795,1509.0068,236741.72,13718.154
ESH,2019,-4078.3362,1853.94,4389.2607,335.03415,8467.599,1316.9451,21309.955,1581.3359,240587.75,14009.115
ESH,2020,-5596.3545,3653.5732,4358.892,529.7169,9955.246,3379.417,22036.14,1655.1683,244180.78,14559.338
ESH,2021,-6317.6753,4959.1074,4418.9478,729.3121,10736.624,5128.1772,22559.645,1687.4268,248803.0,14712.117
ESH,2022,-3735.1777,2019.7521,4451.457,472.5583,8186.635,1890.3938,23348.217,1747.94,254568.5,15796.914
ESH,2023,-3864.0852,2387.503,4662.4766,668.62415,8526.56,1983.9008,23964.521,1811.1412,257680.61,15809.657
ESH,2024,,,,,,,24680.926,1887.2151,261028.33,16317.831
ESP,1990,-24107.32,18508.266,100790.83,12774.822,124898.16,27435.89,1130770.2,157716.11,1387121.2,46698.586
ESP,1991,99508.07,12117.9,168196.2,19348.818,68688.19,8567.345,1139923.9,156655.72,1418133.9,52856.13
ESP,1992,137792.8,18882.232,205910.44,22523.887,68117.66,7177.8213,1215510.6,154063.69,1391883.8,48364.434
ESP,1993,130785.57,18174.168,202871.42,21944.4,72085.89,7343.3877,1315501.9,150775.75,1352436.4,39751.06
ESP,1994,134686.38,24289.797,210378.66,20910.152,75692.23,6925.534,1412254.9,146837.2,1318050.8,36679.8
ESP,1995,157828.84,21069.246,242077.56,27387.508,84248.72,8967.004,1516116.2,142536.3,1287998.0,34088.055
ESP,1996,154505.97,16819.76,243400.4,24720.795,88894.42,8004.315,1653552.9,138948.4,1269537.5,31931.51
ESP,1997,163355.83,16827.238,262860.8,21879.479,99504.92,10209.886,1782539.9,135494.52,1247469.8,30248.994
ESP,1998,164930.27,22035.627,268217.06,23784.453,103286.72,11262.328,1923323.5,132050.16,1229569.5,28570.443
ESP,1999,168123.34,16301.08,278341.7,24388.605,110218.39,13436.712,2069407.8,128491.94,1217266.8,27733.867
ESP,2000,175903.31,18046.807,297327.4,28708.244,121424.055,18095.344,2224913.5,125283.74,1212945.5,27126.758
ESP,2001,201947.22,26083.137,327555.78,28123.967,125608.47,15554.534,2389432.8,127695.65,1210735.5,27318.447
