anio,mes,dia,periodo,fuerza,inclinacion,latitud
1727,12,18,1725-1754,0.552,1.002,-0.727
1727,12,19,1725-1754,-0.259,-0.85,-0.66
1727,12,20,1725-1754,-1.059,-1.374,-0.665
1727,12,21,1725-1754,0.012,-0.445,-1.426
1727,12,22,1725-1754,0.007,-0.965,-1.95
1727,12,23,1725-1754,0.412,-0.957,-2.411
1727,12,24,1725-1754,0.799,-0.326,-1.321
1727,12,25,1725-1754,0.311,0.358,-1.117
1727,12,26,1725-1754,-0.353,0.092,-0.349
1727,12,27,1725-1754,0.3,0.647,-0.35
1727,12,28,1725-1754,-0.305,-2.235,-0.931
1727,12,29,1725-1754,-0.084,-1.681,-0.813
1727,12,30,1725-1754,-0.382,-0.311,-0.463
1727,12,31,1725-1754,-2.015,0.54,-0.229
1728,1,1,1725-1754,-1.939,0.835,0.414
1728,1,2,1725-1754,-0.887,0.769,0.823
1728,1,3,1725-1754,0.342,0.315,0.96
1728,1,4,1725-1754,0.483,0.269,0.597
1728,1,5,1725-1754,-0.372,-0.259,0.476
1728,1,6,1725-1754,0.359,-0.789,-0.657
1728,1,7,1725-1754,0.644,-1.362,-1.442
1728,1,8,1725-1754,-0.029,-0.278,-1.664
1728,1,9,1725-1754,-0.357,0.196,-1.491
1728,1,10,1725-1754,-1.192,1.288,-0.639
1728,1,11,1725-1754,-1.491,0.094,-0.499
1728,1,12,1725-1754,-1.93,-0.874,-0.919
1728,1,13,1725-1754,-1.769,-2.766,-1.398
1728,1,14,1725-1754,-1.815,-2.492,-1.818
1728,1,15,1725-1754,-2.072,-1.526,-1.372
1728,1,16,1725-1754,-1.055,-0.747,-0.438
1728,1,17,1725-1754,-0.893,-1.122,-0.458
1728,1,18,1725-1754,-1.353,-1.011,-1.73
1728,1,19,1725-1754,-0.752,-0.762,-2.006
1728,1,20,1725-1754,0.015,-1.462,-1.433
1728,1,21,1725-1754,-0.099,-1.092,-1.299
1728,1,22,1725-1754,0.236,-0.785,-0.902
1728,1,23,1725-1754,-0.17,-0.411,-0.875
1728,1,24,1725-1754,-0.755,-1.869,-1.587
1728,1,25,1725-1754,-1.828,-0.857,-1.395
1728,1,26,1725-1754,-0.355,-2.525,-1.218
1728,1,27,1725-1754,-1.168,-2.439,-1.339
1728,1,28,1725-1754,-0.856,-1.815,-1.274
1728,1,29,1725-1754,-1.885,-1.12,-1.392
1728,1,30,1725-1754,-2.058,-2.9,-1.603
1728,1,31,1725-1754,-1.733,-1.727,-0.678
1728,2,1,1725-1754,-3.092,-0.558,-0.806
1728,2,2,1725-1754,-3.716,0.164,-1.198
1728,2,3,1725-1754,-2.807,0.717,-1.421
1728,2,4,1725-1754,-0.994,1.171,-1.097
1728,2,5,1725-1754,0.517,0.533,-0.39
1728,2,6,1725-1754,-0.023,0.316,0.23
1728,2,7,1725-1754,-0.63,0.212,1.195
1728,2,8,1725-1754,-1.149,-0.592,1.476
1728,2,9,1725-1754,-0.62,-0.892,1.57
1728,2,10,1725-1754,-1.358,-0.517,1.837
1728,2,11,1725-1754,-1.327,-0.34,1.747
1728,2,12,1725-1754,-1.307,-0.491,1.736
1728,2,13,1725-1754,-0.995,-0.586,2.047
1728,2,14,1725-1754,-0.31,-0.86,1.922
1728,2,15,1725-1754,0.504,-0.757,1.45
1728,2,16,1725-1754,0.684,-0.279,0.98
1728,2,17,1725-1754,0.752,0.63,0.88
1728,2,18,1725-1754,0.623,0.868,0.574
1728,2,19,1725-1754,0.16,0.61,0.037
1728,2,20,1725-1754,0.057,0.233,0.547
1728,2,21,1725-1754,2.69,0.213,0.478
1728,2,22,1725-1754,0.121,-0.065,0.691
1728,2,23,1725-1754,0.364,0.268,0.228
1728,2,24,1725-1754,-0.444,0.757,-0.339
1728,2,25,1725-1754,-1.434,0.146,-0.449
1728,2,26,1725-1754,-0.853,0.269,-0.028
1728,2,27,1725-1754,-0.016,0.386,0.34
1728,2,28,1725-1754,0.706,0.184,-0.187
1728,2,29,1725-1754,0.61,-0.114,-1.025
1728,3,1,1725-1754,-1.571,-0.971,-1.433
1728,3,2,1725-1754,-2.196,-1.358,-1.25
1728,3,3,1725-1754,-0.693,-1.416,-0.676
1728,3,4,1725-1754,-0.135,-1.405,0.354
1728,3,5,1725-1754,0.696,-1.85,-0.035
1728,3,6,1725-1754,2.043,-1.022,-0.474
1728,3,7,1725-1754,1.6,-0.221,-0.046
1728,3,8,1725-1754,0.22,-0.858,0.332
1728,3,9,1725-1754,-1.077,0.389,0.459
1728,3,10,1725-1754,-1.634,0.789,0.96
1728,3,11,1725-1754,0.32,-0.351,1.422
1728,3,12,1725-1754,1.122,-0.207,0.702
1728,3,13,1725-1754,0.254,0.441,-0.374
1728,3,14,1725-1754,1.942,1.035,0.548
1728,3,15,1725-1754,3.03,1.007,0.458
1728,3,16,1725-1754,1.246,0.705,0.618
1728,3,17,1725-1754,1.391,0.834,0.213
1728,3,18,1725-1754,2.024,1.164,0.328
1728,3,19,1725-1754,2.012,0.065,-0.862
1728,3,20,1725-1754,1.627,1.205,-0.814
1728,3,21,1725-1754,0.588,0.075,-0.193
1728,3,22,1725-1754,-0.566,-0.751,0.345
1728,3,23,1725-1754,0.206,-0.403,0.016
1728,3,24,1725-1754,0.158,-0.867,0.132
1728,3,25,1725-1754,0.014,-1.354,-0.036
1728,3,26,1725-1754,1.123,-1.589,0.112
1728,3,27,1725-1754,1.303,-0.867,0.409
1728,3,28,1725-1754,1.976,-0.162,0.393
1728,3,29,1725-1754,2.047,0.234,0.092
1728,3,30,1725-1754,-0.066,-0.192,-0.659
1728,3,31,1725-1754,0.175,0.282,-0.977
1728,4,1,1725-1754,1.12,-1.172,-1.617
1728,4,2,1725-1754,2.34,0.735,-0.945
1728,4,3,1725-1754,1.371,0.566,-0.467
1728,4,4,1725-1754,-1.277,1.816,-0.161
1728,4,5,1725-1754,0.909,0.051,0.256
1728,4,6,1725-1754,1.458,-0.436,0.351
1728,4,7,1725-1754,0.441,-1.758,-0.294
1728,4,8,1725-1754,-0.31,-1.712,-0.422
1728,4,9,1725-1754,-0.991,-1.293,-0.706
1728,4,10,1725-1754,-0.294,-0.884,-0.242
1728,4,11,1725-1754,0.589,-1.021,0.083
1728,4,12,1725-1754,0.612,-0.843,0.386
1728,4,13,1725-1754,0.569,-0.538,0.599
1728,4,14,1725-1754,0.425,-0.846,0.37
1728,4,15,1725-1754,-0.218,-0.549,-1.13
1728,4,16,1725-1754,0.231,-0.039,-1.797
1728,4,17,1725-1754,-1.263,1.233,-2.35
1728,4,18,1725-1754,-0.199,1.618,-0.526
1728,4,19,1725-1754,0.601,0.442,0.869
1728,4,20,1725-1754,1.239,-0.658,0.259
1728,4,21,1725-1754,1.608,0.662,-0.153
1728,4,22,1725-1754,0.523,0.981,0.134
1728,4,23,1725-1754,1.702,-0.448,0.648
1728,4,24,1725-1754,1.465,-0.066,0.863
1728,4,25,1725-1754,1.129,-0.464,0.907
1728,4,26,1725-1754,2.294,0.479,0.633
1728,4,27,1725-1754,2.407,0.634,0.618
1728,4,28,1725-1754,1.442,0.639,0.859
1728,4,29,1725-1754,0.404,0.376,0.885
1728,4,30,1725-1754,0.679,-0.511,0.366
1728,11,1,1725-1754,-1.239,-1.28,0.668
1728,11,2,1725-1754,-0.767,-1.167,0.801
1728,11,3,1725-1754,-2.201,-0.991,0.731
1728,11,4,1725-1754,-2.007,-1.243,1.143
1728,11,5,1725-1754,-0.671,-1.86,1.058
1728,11,6,1725-1754,-0.343,-1.578,0.259
1728,11,7,1725-1754,-0.486,-0.879,-0.416
1728,11,8,1725-1754,-0.351,-0.499,-0.476
1728,11,9,1725-1754,0.47,-0.309,-0.776
1728,11,10,1725-1754,1.694,-0.809,-0.638
1728,11,11,1725-1754,1.504,-1.363,-0.478
1728,11,12,1725-1754,2.556,-1.057,-0.737
1728,11,13,1725-1754,3.239,1.043,-0.532
1728,11,14,1725-1754,1.878,0.049,-0.015
1728,11,15,1725-1754,0.364,-0.804,0.462
1728,11,16,1725-1754,0.981,-1.098,0.606
1728,11,17,1725-1754,2.797,-0.496,0.362
1728,11,18,1725-1754,2.742,-1.117,0.281
1728,11,19,1725-1754,2.825,-0.498,-0.851
1728,11,20,1725-1754,1.591,-0.695,-1.636
1728,11,21,1725-1754,-1.435,1.133,-1.301
1728,11,22,1725-1754,-0.671,1.058,-0.221
1728,11,23,1725-1754,0.201,0.45,0.338
1728,11,24,1725-1754,-0.264,0.256,1.022
1728,11,25,1725-1754,-0.234,-0.225,0.894
1728,11,26,1725-1754,0.444,0.088,0.694
1728,11,27,1725-1754,-0.195,-0.665,0.207
1728,11,28,1725-1754,-0.87,0.039,0.007
1728,11,29,1725-1754,-1.635,-0.64,0.145
1728,11,30,1725-1754,-2.316,-1.994,-1.12
1728,12,1,1725-1754,-3.333,-0.84,-1.48
1728,12,2,1725-1754,-4.293,0.424,-1.31
1728,12,3,1725-1754,-2.503,0.324,-0.453
1728,12,4,1725-1754,-1.008,-0.605,-0.12
1728,12,5,1725-1754,-1.079,-0.564,-0.875
1728,12,6,1725-1754,-1.275,-0.675,-2.227
1728,12,7,1725-1754,-0.949,-0.394,-2.243
1728,12,8,1725-1754,-0.742,0.553,-1.756
1728,12,9,1725-1754,0.426,0.726,-0.754
1728,12,10,1725-1754,-0.091,0.706,0.092
1728,12,11,1725-1754,-1.076,0.614,1.296
1728,12,12,1725-1754,1.72,0.256,1.606
1728,12,13,1725-1754,1.784,-0.316,1.334
1728,12,14,1725-1754,1.092,-0.775,0.354
1728,12,15,1725-1754,0.108,-0.848,-0.266
1728,12,16,1725-1754,-0.279,-0.58,0.081
1728,12,17,1725-1754,-0.241,-0.724,0.29
1728,12,18,1725-1754,-0.074,-1.627,-0.257
1728,12,19,1725-1754,-0.055,-1.266,-0.965
1728,12,20,1725-1754,-1.452,-0.405,-1.806
1728,12,21,1725-1754,-0.589,-0.385,-1.332
1728,12,22,1725-1754,-1.218,0.117,-1.404
1728,12,23,1725-1754,-4.356,0.468,-0.78
1728,12,24,1725-1754,-3.214,0.322,0.752
1728,12,25,1725-1754,-2.165,0.812,1.223
1728,12,26,1725-1754,-0.584,1.12,0.759
1728,12,27,1725-1754,-2.473,0.925,0.676
1728,12,28,1725-1754,-2.214,0.894,0.319
1728,12,29,1725-1754,-0.393,-0.062,-0.924
1728,12,30,1725-1754,-1.024,0.405,-1.253
1728,12,31,1725-1754,-2.762,0.45,-1.361
1729,1,1,1725-1754,-2.758,0.267,-1.053
1729,1,2,1725-1754,-2.217,0.192,-0.001
1729,1,3,1725-1754,-1.297,-0.197,0.278
1729,1,4,1725-1754,-2.938,-0.065,-0.026
1729,1,5,1725-1754,-3.76,-0.618,-0.195
1729,1,6,1725-1754,-3.693,-0.274,-0.465
1729,1,7,1725-1754,-3.62,-0.141,-0.437
1729,1,8,1725-1754,-2.593,0.1,-0.258
1729,1,9,1725-1754,-1.966,-0.456,-0.278
1729,1,10,1725-1754,-1.414,-0.361,-0.342
1729,1,11,1725-1754,0.026,-0.162,-0.37
1729,1,12,1725-1754,0.579,0.718,-0.538
1729,1,13,1725-1754,-0.705,1.005,-0.87
1729,1,14,1725-1754,-1.716,0.959,-0.619
1729,1,15,1725-1754,-1.211,0.5,0.115
1729,1,16,1725-1754,-0.639,-0.385,0.702
1729,1,17,1725-1754,0.171,-0.081,1.441
1729,1,18,1725-1754,1.401,-0.291,1.573
1729,1,19,1725-1754,0.479,-0.688,1.168
1729,1,20,1725-1754,0.082,0.301,1.357
1729,1,21,1725-1754,1.349,0.29,1.126
1729,1,22,1725-1754,1.336,0.145,0.741
1729,1,23,1725-1754,2.271,-0.29,0.143
1729,1,24,1725-1754,1.262,1.039,-1.216
1729,1,25,1725-1754,1.17,-0.6,-1.739
1729,1,26,1725-1754,0.195,0.384,-1.991
1729,1,27,1725-1754,0.657,0.796,-0.447
1729,1,28,1725-1754,2.638,1.179,-0.836
1729,1,29,1725-1754,1.858,1.747,-1.385
1729,1,30,1725-1754,0.761,1.112,-0.832
1729,1,31,1725-1754,1.839,1.174,-1.126
1729,2,1,1725-1754,0.771,0.698,-0.795
1729,2,2,1725-1754,-0.59,-1.173,-0.609
1729,2,3,1725-1754,-1.437,0.432,0.142
1729,2,4,1725-1754,-0.165,0.318,0.615
1729,2,5,1725-1754,0.802,1.1,0.887
1729,2,6,1725-1754,1.052,0.885,0.838
1729,2,7,1725-1754,1.565,0.032,0.658
1729,2,8,1725-1754,2.545,0.937,0.557
1729,2,9,1725-1754,0.688,1.878,0.361
1729,2,10,1725-1754,-0.233,1.704,0.19
1729,2,11,1725-1754,-0.755,1.456,0.261
1729,2,12,1725-1754,-1.353,0.738,0.284
1729,2,13,1725-1754,0.427,0.876,0.582
1729,2,14,1725-1754,1.008,0.178,0.478
1729,2,15,1725-1754,0.51,-0.551,-0.041
1729,2,16,1725-1754,-0.775,-1.336,-0.7
1729,2,17,1725-1754,-0.955,0.345,-0.584
1729,2,18,1725-1754,-2.588,1.163,-0.364
1729,2,19,1725-1754,0.269,-1.095,-0.392
1729,2,20,1725-1754,1.351,-1.402,-0.465
1729,2,21,1725-1754,1.06,-2.545,-1.215
1729,2,22,1725-1754,1.742,-2.075,-1.496
1729,2,23,1725-1754,1.296,-0.975,-1.139
1729,2,24,1725-1754,0.235,-0.039,-0.604
1729,2,25,1725-1754,-1.726,0.26,-0.241
1729,2,26,1725-1754,-2.038,0.805,0.2
1729,2,27,1725-1754,-2.151,0.607,0.359
1729,2,28,1725-1754,-2.007,0.042,0.766
1729,3,1,1725-1754,-1.607,0.177,0.946
1729,3,2,1725-1754,-1.811,0.532,0.932
1729,3,3,1725-1754,0.256,-0.546,1.26
1729,3,4,1725-1754,0.499,-0.926,1.206
1729,3,5,1725-1754,0.544,-0.619,0.932
1729,3,6,1725-1754,-2.101,-0.206,0.844
1729,3,7,1725-1754,-2.981,0.659,0.94
1729,3,8,1725-1754,-2.45,1.164,1.327
1729,3,9,1725-1754,-2.173,0.746,1.82
1729,3,10,1725-1754,-2.159,0.173,1.918
1729,3,11,1725-1754,-0.377,-1.195,1.758
1729,3,12,1725-1754,0.425,-1.192,1.264
1729,3,13,1725-1754,0.542,-0.603,0.263
1729,3,14,1725-1754,0.981,-0.101,0.305
1729,3,15,1725-1754,0.954,0.815,0.569
1729,3,16,1725-1754,0.074,1.004,0.635
1729,3,17,1725-1754,-1.394,1.625,0.379
1729,3,18,1725-1754,-1.63,0.936,0.066
1729,3,19,1725-1754,0.669,0.672,-0.083
1729,3,20,1725-1754,-1.626,0.88,-0.521
1729,3,21,1725-1754,-1.822,0.701,-0.332
1729,3,22,1725-1754,-0.537,0.134,-0.407
1729,3,23,1725-1754,-1.718,0.459,-0.597
1729,3,24,1725-1754,-2.67,1.295,-0.715
1729,3,25,1725-1754,0.884,0.545,-0.236
1729,3,26,1725-1754,0.841,-0.507,-0.157
1729,3,27,1725-1754,0.381,-1.432,-0.051
1729,3,28,1725-1754,0.656,0.426,1.056
1729,3,29,1725-1754,2.501,1.136,0.869
1729,3,30,1725-1754,3.367,0.602,0.518
1729,3,31,1725-1754,3.322,-0.529,-0.08
1729,4,1,1725-1754,1.725,-0.05,-0.457
1729,4,2,1725-1754,0.211,-1.682,-0.542
1729,4,3,1725-1754,1.723,-1.426,-0.294
1729,4,4,1725-1754,0.152,-1.048,-0.456
1729,4,5,1725-1754,-0.297,1.115,0.045
1729,4,6,1725-1754,-0.566,0.53,0.255
1729,4,7,1725-1754,1.234,-0.944,0.04
1729,4,8,1725-1754,0.336,-1.324,-0.159
1729,4,9,1725-1754,-0.502,-0.435,0.217
1729,4,10,1725-1754,-3.051,-0.413,-0.424
1729,4,11,1725-1754,-3.275,-0.363,-0.394
1729,4,12,1725-1754,-3.176,-0.646,-0.408
1729,4,13,1725-1754,-1.429,-1.091,-0.03
1729,4,14,1725-1754,-1.424,-0.822,0.047
1729,4,15,1725-1754,-1.981,1.047,0.013
1729,4,16,1725-1754,-1.126,1.281,0.138
1729,4,17,1725-1754,-1.125,0.885,0.016
1729,4,18,1725-1754,-1.143,0.76,0.079
1729,4,19,1725-1754,-1.151,-0.319,-0.335
1729,4,20,1725-1754,-1.848,0.688,-0.097
1729,4,21,1725-1754,-0.562,-0.723,0.13
1729,4,22,1725-1754,-2.137,-0.231,0.276
1729,4,23,1725-1754,-2.652,0.308,0.403
1729,4,24,1725-1754,-2.793,0.664,0.459
1729,4,25,1725-1754,-2.839,0.408,0.485
1729,4,26,1725-1754,-1.196,0.103,0.791
1729,4,27,1725-1754,-3.133,1.208,0.528
1729,4,28,1725-1754,-3.192,1.384,0.414
1729,4,29,1725-1754,-2.78,0.819,0.298
1729,4,30,1725-1754,-2.565,0.289,0.295
1729,11,1,1725-1754,-0.013,-1.623,-0.25
1729,11,2,1725-1754,-0.644,-1.89,-0.125
1729,11,3,1725-1754,-1.028,-1.767,0.047
1729,11,4,1725-1754,-0.688,-1.29,0.251
1729,11,5,1725-1754,-0.92,-0.219,0.292
1729,11,6,1725-1754,-1.87,-0.113,0.363
1729,11,7,1725-1754,0.397,-0.436,0.702
1729,11,8,1725-1754,2.304,-0.16,0.663
1729,11,9,1725-1754,1.562,-0.133,0.489
1729,11,10,1725-1754,0.464,-0.256,0.547
1729,11,11,1725-1754,0.612,-0.35,0.565
1729,11,12,1725-1754,1.238,-0.959,0.725
1729,11,13,1725-1754,1.122,-1.457,0.398
1729,11,14,1725-1754,1.57,-1.858,-0.124
1729,11,15,1725-1754,1.208,-2.456,-0.325
1729,11,16,1725-1754,1.407,-0.152,0.256
1729,11,17,1725-1754,1.128,0.079,0.535
1729,11,18,1725-1754,0.912,0.011,0.537
1729,11,19,1725-1754,0.666,-0.783,0.327
1729,11,20,1725-1754,-1.274,-1.46,-0.455
1729,11,21,1725-1754,-3.457,-1.549,-1.284
1729,11,22,1725-1754,-2.707,-1.051,-0.688
1729,11,23,1725-1754,-1.396,-2.079,-1.0
1729,11,24,1725-1754,-2.246,-0.786,-1.222
1729,11,25,1725-1754,0.312,-1.803,-1.247
1729,11,26,1725-1754,-0.5,1.054,-0.824
1729,11,27,1725-1754,-0.473,1.135,-0.658
1729,11,28,1725-1754,0.034,-0.368,-0.468
1729,11,29,1725-1754,1.293,0.023,-0.411
1729,11,30,1725-1754,2.497,-1.637,-1.199
1729,12,1,1725-1754,1.926,-0.788,-1.075
1729,12,2,1725-1754,-0.071,0.107,-0.311
1729,12,3,1725-1754,-1.25,0.956,0.793
1729,12,4,1725-1754,-1.46,0.305,0.95
1729,12,5,1725-1754,-1.476,-0.377,0.386
1729,12,6,1725-1754,-0.451,-3.07,-1.456
1729,12,7,1725-1754,-1.506,-0.352,-1.113
1729,12,8,1725-1754,-0.705,-0.249,-0.928
1729,12,9,1725-1754,0.8,0.07,-0.803
1729,12,10,1725-1754,1.661,0.243,-0.493
1729,12,11,1725-1754,2.298,-0.355,-0.625
1729,12,12,1725-1754,1.513,-0.288,-0.901
1729,12,13,1725-1754,1.409,-1.824,-1.384
1729,12,14,1725-1754,0.67,0.074,-0.88
1729,12,15,1725-1754,-0.05,-1.04,-1.071
1729,12,16,1725-1754,0.465,-0.978,-0.614
1729,12,17,1725-1754,1.837,-1.403,-0.617
1729,12,18,1725-1754,2.424,-1.184,-0.467
1729,12,19,1725-1754,0.563,-0.845,-0.026
1729,12,20,1725-1754,1.009,-1.37,-0.508
1729,12,21,1725-1754,0.83,-0.384,-0.552
1729,12,22,1725-1754,-1.205,0.546,-0.123
1729,12,23,1725-1754,-2.904,0.633,0.119
1729,12,24,1725-1754,-3.587,0.399,0.231
1729,12,25,1725-1754,-2.899,0.156,0.294
1729,12,26,1725-1754,-1.13,0.496,1.02
1729,12,27,1725-1754,0.339,0.565,1.289
1729,12,28,1725-1754,0.681,0.237,1.242
1729,12,29,1725-1754,0.853,-0.779,1.028
1729,12,30,1725-1754,1.057,-0.564,0.79
1729,12,31,1725-1754,1.537,-0.757,0.75
1730,1,1,1725-1754,1.685,-1.428,0.559
1730,1,2,1725-1754,1.668,-1.162,0.642
1730,1,3,1725-1754,0.193,-1.884,0.645
1730,1,4,1725-1754,-0.374,-1.544,0.687
1730,1,5,1725-1754,-0.21,-1.085,1.051
1730,1,6,1725-1754,-0.35,-1.576,1.003
1730,1,7,1725-1754,0.033,-1.342,1.096
1730,1,8,1725-1754,1.594,-0.96,0.947
1730,1,9,1725-1754,2.275,0.113,0.06
1730,1,10,1725-1754,2.039,0.758,0.225
1730,1,11,1725-1754,2.404,1.512,0.591
1730,1,12,1725-1754,-0.144,0.956,0.853
1730,1,13,1725-1754,0.971,0.405,0.779
1730,1,14,1725-1754,1.028,0.44,0.631
1730,1,15,1725-1754,-0.658,-0.025,0.971
1730,1,16,1725-1754,-0.449,-0.815,1.401
1730,1,17,1725-1754,0.716,-1.08,1.858
1730,1,18,1725-1754,0.469,-0.289,1.848
1730,1,19,1725-1754,-0.258,-0.092,1.91
1730,1,20,1725-1754,0.317,-0.145,2.142
1730,1,21,1725-1754,1.142,0.134,2.383
1730,1,22,1725-1754,0.701,0.743,1.855
1730,1,23,1725-1754,1.606,0.522,0.651
1730,1,24,1725-1754,-0.029,0.383,0.475
1730,1,25,1725-1754,0.632,0.214,0.863
1730,1,26,1725-1754,-0.104,-0.368,0.705
1730,1,27,1725-1754,0.376,-0.59,0.351
1730,1,28,1725-1754,1.036,-0.285,0.034
1730,1,29,1725-1754,1.762,0.69,-0.166
1730,1,30,1725-1754,0.576,1.033,0.233
1730,1,31,1725-1754,0.889,0.525,0.609
1730,2,1,1725-1754,-0.021,-0.177,-0.432
1730,2,2,1725-1754,0.201,0.654,-0.05
1730,2,3,1725-1754,-0.557,0.804,-0.487
1730,2,4,1725-1754,-1.414,0.756,0.373
1730,2,5,1725-1754,1.586,0.501,-0.04
1730,2,6,1725-1754,1.502,0.588,-0.161
1730,2,7,1725-1754,2.123,0.15,0.223
1730,2,8,1725-1754,2.538,-0.963,-0.443
1730,2,9,1725-1754,1.668,-0.363,-1.013
1730,2,10,1725-1754,-0.414,-0.641,-1.419
1730,2,11,1725-1754,-1.63,1.012,-0.359
1730,2,12,1725-1754,-1.569,0.458,0.349
1730,2,13,1725-1754,-2.054,-0.166,0.615
1730,2,14,1725-1754,-1.664,-0.742,0.999
1730,2,15,1725-1754,-0.243,-0.892,1.419
1730,2,16,1725-1754,0.085,-1.003,1.285
1730,2,17,1725-1754,-0.707,-1.294,0.717
1730,2,18,1725-1754,-1.452,0.271,0.338
1730,2,19,1725-1754,-2.959,-1.33,0.477
1730,2,20,1725-1754,-2.924,-3.204,-0.814
1730,2,21,1725-1754,-1.056,-1.133,-1.001
1730,2,22,1725-1754,-1.676,-0.321,-0.965
1730,2,23,1725-1754,-0.913,0.099,-0.89
1730,2,24,1725-1754,0.886,-0.213,-0.862
1730,2,25,1725-1754,1.834,-0.069,-1.083
1730,2,26,1725-1754,0.856,-1.08,-1.241
1730,2,27,1725-1754,0.708,-0.472,-1.226
1730,2,28,1725-1754,0.027,-0.217,-1.603
1730,3,1,1725-1754,-0.571,0.812,-1.47
1730,3,2,1725-1754,-0.408,0.325,-0.749
1730,3,3,1725-1754,0.184,0.12,-0.213
1730,3,4,1725-1754,-0.398,0.242,-0.814
1730,3,5,1725-1754,-1.497,0.809,-1.264
1730,3,6,1725-1754,-1.675,1.296,-1.071
1730,3,7,1725-1754,0.031,0.798,-0.775
1730,3,8,1725-1754,0.712,0.262,-0.922
1730,3,9,1725-1754,-0.165,-0.367,-1.513
1730,3,10,1725-1754,-2.514,-1.202,-2.572
1730,3,11,1725-1754,-1.849,-0.819,-1.725
1730,3,12,1725-1754,-1.726,-0.585,-1.757
1730,3,13,1725-1754,-2.525,-0.954,-1.524
1730,3,14,1725-1754,-2.233,-1.258,-0.989
1730,3,15,1725-1754,-1.1,-0.49,-0.247
1730,3,16,1725-1754,-0.463,-1.533,-0.486
1730,3,17,1725-1754,-0.727,-0.846,-0.913
1730,3,18,1725-1754,-0.266,-1.847,-1.528
1730,3,19,1725-1754,-0.966,-1.697,-2.489
1730,3,20,1725-1754,-1.148,0.099,-1.181
1730,3,21,1725-1754,0.046,0.989,-0.077
1730,3,22,1725-1754,1.339,-0.149,-0.172
1730,3,23,1725-1754,-0.8,0.066,-0.501
1730,3,24,1725-1754,-1.981,0.764,-0.301
1730,3,25,1725-1754,0.215,0.225,0.523
1730,3,26,1725-1754,1.141,-0.556,0.058
1730,3,27,1725-1754,0.008,-0.292,-0.716
1730,3,28,1725-1754,-0.733,-0.915,-0.691
1730,3,29,1725-1754,-0.23,-1.426,-1.052
1730,3,30,1725-1754,0.121,-0.911,-1.283
1730,3,31,1725-1754,0.961,-1.375,-1.709
1730,4,1,1725-1754,1.51,-1.134,-0.868
1730,4,2,1725-1754,0.505,-0.457,-0.831
1730,4,3,1725-1754,-0.084,0.44,-0.45
1730,4,4,1725-1754,-0.079,0.584,0.171
1730,4,5,1725-1754,-0.285,-0.332,0.396
1730,4,6,1725-1754,-1.972,-0.619,-0.168
1730,4,7,1725-1754,-2.1,-0.272,-0.074
1730,4,8,1725-1754,-1.379,-0.124,0.798
1730,4,9,1725-1754,-0.64,-0.964,1.045
1730,4,10,1725-1754,-0.4,-0.571,1.311
1730,4,11,1725-1754,0.534,-0.448,1.295
1730,4,12,1725-1754,1.097,0.274,0.658
1730,4,13,1725-1754,0.478,0.235,0.655
1730,4,14,1725-1754,1.101,-1.009,0.412
1730,4,15,1725-1754,0.612,-0.93,-0.094
1730,4,16,1725-1754,0.048,0.231,0.321
1730,4,17,1725-1754,-0.437,0.522,0.465
1730,4,18,1725-1754,-0.767,0.175,0.236
1730,4,19,1725-1754,-0.808,-0.716,-0.552
1730,4,20,1725-1754,-1.423,-0.097,-0.994
1730,4,21,1725-1754,0.221,-0.833,-0.624
1730,4,22,1725-1754,0.545,-0.202,-0.061
1730,4,23,1725-1754,0.37,-0.192,0.627
1730,4,24,1725-1754,0.778,0.098,1.013
1730,4,25,1725-1754,0.261,-0.49,0.703
1730,4,26,1725-1754,0.698,0.116,0.423
1730,4,27,1725-1754,0.651,-0.977,-0.358
1730,4,28,1725-1754,0.166,-0.445,-0.834
1730,4,29,1725-1754,-0.506,-0.247,-0.966
1730,4,30,1725-1754,-0.648,1.158,0.107
1730,11,1,1725-1754,1.02,-1.141,0.039
1730,11,2,1725-1754,1.061,-0.068,-0.153
1730,11,3,1725-1754,0.883,-0.09,-0.314
1730,11,4,1725-1754,0.11,-0.044,-0.112
1730,11,5,1725-1754,1.041,0.203,0.25
1730,11,6,1725-1754,1.402,-0.423,0.222
1730,11,7,1725-1754,1.125,-0.399,-0.444
1730,11,8,1725-1754,-0.775,-0.146,-0.991
1730,11,9,1725-1754,-1.339,-1.184,-1.3
1730,11,10,1725-1754,-1.714,-1.207,-1.162
1730,11,11,1725-1754,0.221,-1.303,-0.769
1730,11,12,1725-1754,1.939,-0.757,-0.467
1730,11,13,1725-1754,1.621,-0.935,-1.169
1730,11,14,1725-1754,1.123,-0.694,-1.462
1730,11,15,1725-1754,0.031,-0.446,-2.032
1730,11,16,1725-1754,-0.76,0.988,-0.851
1730,11,17,1725-1754,-1.049,-0.683,-0.332
1730,11,18,1725-1754,-1.642,0.463,0.417
1730,11,19,1725-1754,-0.829,-0.682,0.59
1730,11,20,1725-1754,0.134,-0.966,0.425
1730,11,21,1725-1754,0.171,0.314,0.837
1730,11,22,1725-1754,1.001,0.254,0.789
1730,11,23,1725-1754,1.485,-0.027,0.972
1730,11,24,1725-1754,2.641,0.678,0.704
1730,11,25,1725-1754,1.336,0.778,0.553
1730,11,26,1725-1754,1.145,0.934,0.735
1730,11,27,1725-1754,-0.439,0.115,1.097
1730,11,28,1725-1754,0.735,-0.785,0.461
