t_dias,n_antiprotones,B_mT
25.28,92.438,993
25.283,92.28,993
25.285,91.879,993
25.289,91.304,993
25.291,92.615,993
25.294,90.842,993
25.297,92.398,993
25.3,91.525,993
25.302,91.791,993
25.305,91.355,993
25.308,92.15,993
25.311,90.625,993
25.313,92.08,993
25.316,90.935,993
25.319,92.635,993
25.322,92.169,993
25.324,92.719,993
25.327,91.861,993
25.33,92.367,993
25.333,91.681,993
25.335,91.025,993
25.338,91.166,993
25.341,92.025,993
25.344,90.852,993
25.346,92.312,993
25.349,91.741,993
25.352,92.433,993
25.355,91.672,993
25.357,92.515,993
25.361,91.914,993
25.363,92.077,993
25.366,91.737,993
25.368,92.362,993
25.372,91.232,993
25.374,91.664,993
25.377,92.022,993
25.379,93.109,993
25.383,91.761,993
25.385,92.75,993
25.388,91.425,993
25.39,93.035,993
25.394,91.737,993
25.396,92.358,993
25.399,92.296,993
25.402,92.54,993
25.405,92.295,993
25.407,92.363,993
25.41,91.268,993
25.413,92.144,993
25.416,91.624,993
25.418,92.512,993
25.421,91.33,993
25.424,91.84,993
25.427,92.054,993
25.429,92.861,993
25.432,91.788,993
25.435,93.12,993
25.438,91.973,993
25.44,91.876,993
25.443,91.952,993
25.446,92.693,993
25.449,91.898,993
25.451,92.857,993
25.455,91.977,993
25.457,92.695,993
25.46,91.962,993
25.462,91.871,993
25.466,92.424,993
25.468,93.046,993
25.471,91.941,993
25.473,92.916,993
25.477,91.791,993
25.479,92.493,993
25.482,92.167,993
25.484,92.878,993
25.488,91.556,993
25.49,92.93,993
25.493,92.026,993
25.496,92.356,993
25.499,90.86,993
25.501,91.984,993
25.504,91.095,993
25.507,92.553,993
25.51,92.141,993
25.512,92.354,993
25.515,91.828,993
25.518,92.484,993
25.521,92.0,993
25.523,92.929,993
25.526,92.743,993
25.529,92.535,993
25.532,91.495,993
25.534,92.447,993
25.537,91.597,993
25.54,92.775,993
25.543,92.023,993
25.545,92.888,993
25.548,91.16,993
25.551,92.651,993
25.554,91.363,993
25.556,92.296,993
25.56,92.005,993
25.562,92.598,993
25.565,92.149,993
25.567,92.858,993
25.571,92.988,993
25.573,92.916,993
25.576,91.737,993
25.578,92.732,993
25.582,92.419,993
25.584,92.901,993
25.587,92.673,993
25.589,93.186,993
25.593,91.827,993
25.595,92.182,993
25.598,91.569,993
25.601,92.648,993
25.604,91.627,993
25.606,92.132,993
25.609,92.636,993
25.612,92.57,993
25.615,91.743,993
25.617,92.475,993
25.62,91.557,993
25.623,92.718,993
25.626,92.29,993
25.628,92.38,993
25.631,92.129,993
25.634,92.743,993
25.637,91.452,993
25.639,92.616,993
25.642,92.396,993
25.645,92.71,993
25.648,91.849,993
25.65,93.617,993
25.654,91.426,993
25.656,92.307,993
25.659,92.142,993
25.661,92.413,993
25.665,91.469,993
25.667,92.516,993
25.67,92.19,993
25.672,92.526,993
25.676,91.789,993
25.678,92.64,993
25.681,91.937,993
25.683,92.636,993
25.687,92.414,993
25.689,92.671,993
25.692,92.161,993
25.695,92.94,993
25.698,91.918,993
25.7,92.825,993
25.703,92.241,993
25.706,92.602,993
25.709,91.445,993
25.711,92.159,993
25.714,92.282,993
25.717,92.721,993
25.72,91.938,993
25.722,92.389,993
25.725,91.945,993
25.728,92.8,993
25.731,91.971,993
25.733,92.491,993
25.736,91.736,993
25.739,92.362,993
25.742,92.12,993
25.744,92.42,993
25.747,92.504,993
25.75,92.712,993
25.753,92.014,993
25.755,92.874,993
25.759,91.62,993
25.761,92.341,993
25.764,91.25,993
25.766,92.678,993
25.77,92.351,993
25.772,92.902,993
25.775,91.624,993
25.777,92.689,993
25.781,91.396,993
25.783,92.753,993
25.786,91.841,993
25.789,92.794,993
25.792,92.105,993
25.794,92.868,993
25.797,91.897,993
25.8,92.568,993
25.803,91.988,993
25.805,92.428,993
25.808,91.871,993
25.811,92.5,993
25.814,91.718,993
25.816,92.549,993
25.819,91.207,993
25.822,92.211,993
25.825,91.011,993
25.827,92.186,993
25.83,91.925,993
25.833,92.437,993
25.836,91.541,993
25.838,92.466,993
25.841,91.822,993
25.844,92.432,993
25.847,91.145,993
25.849,91.862,993
25.853,91.839,993
25.855,92.107,993
25.858,91.394,993
25.86,92.468,993
25.864,91.692,993
25.866,91.909,993
25.869,91.064,993
25.871,92.507,993
25.875,91.71,993
25.877,92.119,993
25.88,91.74,993
25.882,92.285,993
25.886,91.526,993
25.888,92.134,993
25.891,92.132,993
25.894,92.254,993
25.897,91.691,993
25.899,93.171,993
25.902,91.768,993
25.905,92.67,993
25.908,92.112,993
25.91,92.527,993
25.913,91.687,993
25.916,93.037,993
25.919,91.638,993
25.921,92.449,993
25.924,91.933,993
25.927,92.322,993
25.93,91.146,993
25.932,92.416,993
25.935,91.718,993
25.938,92.299,993
25.941,91.45,993
25.943,92.823,993
25.946,92.102,993
25.949,92.796,993
26.677,92.346,993
26.68,92.421,993
26.683,92.104,993
26.686,91.649,993
26.689,91.08,993
26.692,91.663,993
26.695,91.498,993
26.698,92.057,993
26.701,90.557,993
26.704,91.046,993
26.707,91.499,993
26.71,92.03,993
26.713,91.761,993
26.716,91.221,993
26.719,91.413,993
26.722,90.163,993
26.725,89.968,993
26.728,90.331,993
26.732,90.219,993
26.736,89.192,993
26.739,89.283,993
26.742,89.295,993
26.745,90.099,993
26.749,89.486,993
26.753,89.907,993
26.757,89.267,993
26.76,89.248,993
26.763,89.817,993
26.767,90.019,993
26.77,89.728,993
26.773,89.695,993
26.776,90.142,993
26.779,89.498,993
26.782,89.856,993
26.785,89.988,993
26.788,89.441,993
26.792,89.975,993
26.795,88.949,993
26.798,89.748,993
26.802,90.024,993
26.806,90.121,993
26.81,89.412,993
26.813,89.43,993
26.817,89.721,993
26.821,89.504,993
26.824,89.971,993
26.827,90.658,993
26.83,91.654,993
26.833,92.154,993
26.836,92.368,993
26.839,91.955,993
26.842,91.906,993
26.845,92.014,993
26.848,92.01,993
26.851,91.841,993
26.854,92.063,993
26.857,92.375,993
26.86,91.991,993
26.863,91.872,993
26.866,90.955,993
26.869,91.589,993
26.872,91.563,993
26.875,90.943,993
26.878,91.336,993
26.881,91.702,993
26.884,92.03,993
26.887,91.94,993
26.89,92.604,993
26.892,92.65,993
26.896,91.223,993
26.899,92.024,993
26.902,92.627,993
26.904,92.09,993
26.908,92.645,993
26.911,91.79,993
26.913,91.301,993
26.916,91.118,993
26.92,92.141,993
26.922,91.291,993
26.925,91.296,993
26.928,92.109,993
26.931,91.725,993
26.934,92.17,993
26.937,91.859,993
26.94,91.818,993
26.943,91.09,993
26.946,90.786,993
26.949,91.037,993
26.952,91.03,993
26.955,90.466,993
26.958,90.596,993
26.961,91.097,993
26.964,91.216,993
26.967,89.833,993
26.97,90.259,993
26.973,90.413,993
26.976,91.491,993
26.979,89.993,993
26.982,90.358,993
26.985,90.486,993
26.989,90.782,993
26.992,90.248,993
26.995,90.837,993
26.998,89.847,993
27.001,89.956,993
27.004,90.321,993
27.007,89.178,993
27.01,89.28,993
27.013,89.545,993
27.018,89.574,993
27.022,89.449,993
27.025,90.019,993
27.028,90.744,993
27.031,89.83,993
27.034,89.455,993
27.037,90.102,993
27.04,89.979,993
27.044,89.639,993
27.048,89.302,993
27.051,88.805,993
27.054,89.39,993
27.058,89.577,993
27.062,89.611,993
27.066,89.408,993
27.069,89.416,993
27.075,89.566,993
27.079,89.654,993
27.082,90.112,993
27.085,89.677,993
27.088,89.854,993
27.091,90.779,993
27.095,89.682,993
27.099,89.309,993
27.102,89.339,993
27.105,89.486,993
27.108,89.454,993
27.111,89.964,993
27.114,89.987,993
27.117,89.881,993
27.12,90.16,993
27.123,90.1,993
27.127,89.531,993
27.13,90.091,993
27.134,90.234,993
27.137,89.876,993
27.14,90.575,993
27.143,90.483,993
27.146,90.265,993
27.149,90.294,993
27.152,89.969,993
27.155,90.321,993
27.158,90.197,993
27.162,89.863,993
27.166,90.374,993
27.169,89.757,993
27.546,90.511,993
28.297,91.712,993
28.299,91.362,993
28.302,91.597,993
28.305,91.282,993
28.308,91.221,993
28.31,91.275,993
28.313,91.611,993
28.316,91.296,993
28.319,90.8,993
28.321,91.493,993
28.324,91.326,993
28.327,91.314,993
28.33,90.669,993
28.332,91.126,993
28.335,92.055,993
28.338,90.862,993
28.341,91.275,993
28.344,91.016,993
28.346,91.028,993
28.349,91.323,993
28.352,91.462,993
28.355,91.337,993
28.358,90.84,993
28.36,90.75,993
28.363,90.719,993
28.366,91.318,993
28.369,90.879,993
28.371,90.869,993
28.374,91.378,993
28.377,90.981,993
28.38,90.834,993
28.382,90.815,993
28.385,90.909,993
28.388,91.816,993
28.391,91.727,993
28.393,91.091,993
28.396,90.713,993
28.399,90.849,993
28.402,90.914,993
28.404,91.586,993
28.407,91.454,993
28.41,91.203,993
28.413,91.811,993
28.415,90.757,993
28.418,91.197,993
28.421,91.039,993
28.424,90.654,993
28.426,91.178,993
28.429,91.329,993
28.432,91.112,993
28.435,91.0,993
28.438,91.471,993
28.44,90.899,993
28.443,91.051,993
28.446,91.246,993
28.449,90.676,993
28.451,90.963,993
28.454,90.855,993
28.457,90.814,993
28.46,90.771,993
28.463,91.813,993
28.465,91.45,993
28.468,91.617,993
28.471,91.502,993
28.474,91.419,993
28.476,90.984,993
28.479,91.459,993
28.482,91.097,993
28.485,91.276,993
28.487,91.44,993
28.49,91.281,993
28.493,91.151,993
28.496,90.735,993
28.498,91.533,993
28.501,91.575,993
28.504,91.0,993
28.507,91.303,993
28.509,90.939,993
28.512,90.981,993
28.515,91.351,993
28.518,91.375,993
28.52,91.279,993
28.523,90.252,993
28.526,91.216,993
28.529,90.868,993
28.531,91.297,993
28.534,91.135,993
28.537,91.447,993
28.54,91.329,993
28.543,91.223,993
28.545,91.497,993
28.548,91.291,993
28.551,91.633,993
28.554,91.339,993
28.557,91.055,993
28.559,90.902,993
28.562,91.488,993
28.565,91.395,993
28.568,91.175,993
28.57,91.792,993
28.573,91.44,993
28.576,91.646,993
28.579,91.87,993
28.581,91.743,993
28.584,91.16,993
28.587,91.044,993
28.59,90.921,993
28.592,91.085,993
28.595,90.744,993
28.598,91.844,993
28.601,91.66,993
28.603,90.933,993
28.606,91.246,993
28.609,91.48,993
28.612,91.723,993
28.614,91.421,993
28.617,90.629,993
28.62,91.424,993
28.623,91.405,993
28.625,91.049,993
28.628,91.844,993
28.631,91.108,993
28.634,91.347,993
28.637,91.13,993
28.639,91.174,993
28.642,91.274,993
28.645,91.8,993
28.648,91.134,993
28.65,90.839,993
28.653,90.947,993
28.656,91.223,993
28.659,91.149,993
28.662,91.121,993
28.664,91.139,993
28.667,91.637,993
28.67,90.999,993
28.673,90.839,993
28.675,91.433,993
28.678,91.43,993
28.681,91.739,993
28.684,90.95,993
28.686,91.228,993
28.689,91.072,993
28.692,91.453,993
28.695,90.933,993
28.697,91.132,993
28.7,90.848,993
28.703,91.467,993
28.706,91.447,993
28.708,91.743,993
28.711,91.62,993
28.714,91.37,993
28.717,91.063,993
28.719,91.269,993
28.722,91.446,993
28.725,91.319,993
28.728,91.406,993
28.73,91.459,993
28.733,91.746,993
28.736,90.892,993
28.739,91.452,993
28.742,91.379,993
28.744,91.235,993
28.747,91.063,993
28.75,90.676,993
28.753,90.897,993
28.755,90.897,993
28.758,90.888,993
28.761,90.903,993
28.764,91.083,993
28.767,91.642,993
28.769,91.305,993
28.772,90.915,993
28.775,91.598,993
28.778,91.026,993
28.78,90.645,993
28.783,91.257,993
28.786,91.636,993
28.789,91.446,993
28.791,91.562,993
28.794,91.341,993
28.797,91.625,993
28.8,91.021,993
28.802,91.454,993
28.805,91.142,993
28.808,91.098,993
28.811,91.121,993
28.813,90.809,993
28.816,90.689,993
28.819,90.697,993
28.822,90.971,993
28.824,90.629,993
28.827,90.931,993
28.83,91.133,993
28.833,90.19,993
28.835,91.357,993
28.838,91.488,993
28.841,91.139,993
28.844,91.304,993
28.847,90.722,993
28.849,90.844,993
28.852,91.267,993
28.855,91.098,993
28.858,91.159,993
28.861,91.355,993
28.863,91.653,993
28.866,91.102,993
28.869,91.518,993
28.872,91.365,993
28.874,91.14,993
28.877,91.3,993
28.88,91.167,993
28.883,91.373,993
28.885,91.064,993
28.888,90.422,993
28.891,91.032,993
28.894,90.48,993
28.896,91.863,993
28.899,91.407,993
28.902,90.852,993
28.905,91.523,993
28.907,91.231,993
28.91,91.216,993
28.913,90.195,993
28.916,91.306,993
28.918,91.012,993
28.921,90.817,993
28.924,91.055,993
28.927,91.264,993
28.929,91.015,993
28.932,90.861,993
28.935,90.876,993
28.938,90.09,993
28.941,91.347,993
28.943,91.688,993
28.946,91.528,993
28.949,91.28,993
28.952,90.908,993
28.955,90.966,993
28.957,90.543,993
28.96,90.723,993
28.963,91.133,993
28.966,91.56,993
28.968,91.194,993
28.971,91.248,993
28.974,91.266,993
28.977,91.016,993
28.979,91.244,993
28.982,90.705,993
28.985,90.749,993
28.988,91.045,993
28.99,90.948,993
28.993,90.99,993
28.996,91.149,993
28.999,91.302,993
29.001,91.246,993
29.004,91.421,993
29.007,90.981,993
29.01,91.108,993
29.012,90.987,993
29.015,90.535,993
29.018,91.125,993
29.021,91.109,993
29.023,91.314,993
29.026,90.845,993
29.029,91.41,993
29.032,90.97,993
29.035,90.466,993
29.037,90.658,993
29.04,90.148,993
29.043,90.698,993
29.046,91.346,993
29.048,91.089,993
29.051,91.487,993
29.054,91.445,993
29.057,90.811,993
29.06,91.059,993
29.062,91.034,993
29.065,91.013,993
29.068,91.633,993
29.071,91.78,993
29.073,90.969,993
29.076,91.536,993
29.079,91.499,993
29.082,91.124,993
29.084,90.941,993
29.087,90.365,993
29.09,91.157,993
29.093,91.093,993
29.095,91.169,993
29.098,91.571,993
29.101,90.851,993
29.104,91.464,993
29.106,91.007,993
29.109,91.042,993
29.112,91.51,993
29.115,90.706,993
29.117,91.262,993
29.12,90.865,993
29.123,91.371,993
29.126,91.091,993
29.129,91.243,993
29.131,90.832,993
29.134,91.787,993
29.137,91.16,993
29.14,91.362,993
29.142,91.41,993
29.145,91.553,993
29.148,90.819,993
29.151,91.016,993
29.154,90.511,993
29.156,90.898,993
29.159,91.4,993
29.162,91.511,993
29.165,90.81,993
29.167,90.978,993
29.17,90.76,993
29.173,90.847,993
29.176,91.077,993
29.178,91.14,993
29.181,91.312,993
29.184,91.586,993
29.187,91.28,993
29.189,91.745,993
29.192,91.526,993
29.195,92.037,993
29.198,91.89,993
29.2,91.437,993
29.203,91.999,993
29.206,91.802,993
29.209,91.913,993
29.211,91.62,993
29.214,91.155,993
29.217,91.567,993
29.22,91.94,993
29.222,92.318,993
29.225,91.901,993
29.228,92.197,993
29.231,91.759,993
29.234,91.785,993
29.236,91.855,993
29.239,91.934,993
29.242,91.546,993
29.245,92.094,993
29.248,91.792,993
29.25,91.615,993
29.253,91.208,993
29.256,91.575,993
29.259,91.277,993
29.261,91.625,993
29.264,92.05,993
29.267,91.565,993
29.27,91.578,993
29.272,92.221,993
29.275,91.804,993
29.278,91.221,993
29.281,91.106,993
29.283,91.316,993
29.286,91.383,993
29.289,91.75,993
29.292,91.978,993
29.294,91.724,993
29.297,91.731,993
29.3,92.257,993
29.303,91.368,993
29.305,92.311,993
29.308,92.242,993
29.311,91.819,993
29.314,91.345,993
29.316,91.907,993
29.319,92.025,993
29.322,90.872,993
29.325,90.683,993
29.328,91.1,993
29.33,90.862,993
29.333,91.383,993
29.336,90.979,993
29.339,91.168,993
29.341,91.54,993
29.344,91.269,993
29.347,91.14,993
29.35,91.417,993
29.353,91.306,993
29.355,91.214,993
29.358,91.513,993
29.361,91.308,993
29.364,91.238,993
29.366,91.723,993
29.369,90.741,993
29.372,91.307,993
29.375,90.685,993
29.377,91.193,993
29.38,91.047,993
29.383,91.319,993
29.386,91.027,993
29.388,91.357,993
29.391,91.107,993
29.394,91.48,993
29.397,91.409,993
29.399,91.866,993
29.402,91.476,993
29.405,91.371,993
29.408,91.214,993
29.41,91.147,993
29.413,90.85,993
29.416,90.449,993
29.419,90.772,993
29.421,91.169,993
29.424,91.117,993
29.427,91.154,993
29.43,91.282,993
29.433,91.557,993
29.435,91.277,993
29.438,91.17,993
29.441,90.816,993
29.444,90.589,993
29.447,90.834,993
29.449,91.5,993
29.452,91.364,993
29.455,90.993,993
29.458,90.866,993
29.46,90.654,993
29.463,90.543,993
29.466,90.449,993
29.469,90.637,993
29.471,91.343,993
29.474,91.197,993
29.477,91.259,993
29.48,91.274,993
29.482,91.001,993
29.485,91.725,993
29.488,91.542,993
29.491,91.188,993
29.493,91.347,993
29.496,91.569,993
29.499,91.421,993
29.502,91.041,993
29.504,91.292,993
29.507,91.321,993
29.51,91.004,993
29.513,91.262,993
29.515,91.226,993
29.518,91.515,993
29.521,91.519,993
29.524,91.357,993
29.527,90.683,993
29.529,91.243,993
29.532,90.95,993
29.535,90.715,993
29.538,90.812,993
29.54,91.383,993
29.543,91.583,993
29.546,91.832,993
29.549,91.595,993
29.552,91.808,993
29.554,91.164,993
29.557,90.996,993
29.56,91.037,993
29.563,91.278,993
29.565,91.499,993
29.568,91.012,993
29.571,91.158,993
29.574,90.958,993
29.576,91.202,993
29.579,90.93,993
29.582,91.042,993
29.585,91.071,993
29.587,91.53,993
29.59,90.842,993
29.593,91.621,993
29.596,90.897,993
29.598,91.406,993
29.601,91.584,993
29.604,91.547,993
29.607,90.837,993
29.609,91.793,993
29.612,91.683,993
29.615,91.525,993
29.618,91.645,993
29.62,91.154,993
29.623,91.751,993
29.626,90.877,993
29.629,90.889,993
29.632,91.259,993
29.634,90.893,993
29.637,91.043,993
29.64,91.386,993
29.643,90.906,993
29.646,91.612,993
29.648,90.91,993
29.651,90.725,993
29.654,91.384,993
29.657,91.248,993
29.659,90.981,993
29.662,91.0,993
29.665,91.48,993
29.668,91.258,993
29.67,91.33,993
29.673,91.175,993
29.676,91.389,993
29.679,91.403,993
29.681,91.418,993
29.684,91.001,993
29.687,91.077,993
29.69,91.13,993
29.692,90.994,993
29.695,91.063,993
29.698,90.783,993
29.701,91.022,993
29.703,91.163,993
29.706,90.685,993
29.709,91.212,993
29.712,91.411,993
29.714,91.117,993
29.717,91.009,993
29.72,91.287,993
29.723,91.622,993
29.726,91.139,993
29.728,90.873,993
29.731,91.109,993
29.734,91.117,993
29.737,91.277,993
29.74,90.851,993
29.742,91.144,993
29.745,90.825,993
29.748,90.7,993
29.751,90.884,993
29.753,90.954,993
29.756,91.05,993
29.759,91.417,993
29.762,91.246,993
29.764,91.647,993
29.767,91.522,993
29.77,91.541,993
29.773,90.766,993
29.775,91.587,993
29.778,91.324,993
29.781,91.306,993
29.784,90.632,993
29.786,90.971,993
29.789,91.021,993
29.792,90.881,993
29.795,90.737,993
29.797,91.417,993
29.8,92.056,993
29.803,92.198,993
29.806,91.473,993
29.808,91.79,993
29.811,91.775,993
29.814,91.483,993
29.817,91.18,993
29.82,91.689,993
29.822,91.176,993
29.825,91.988,993
29.828,91.462,993
29.831,91.382,993
29.833,91.508,993
29.836,91.64,993
29.839,91.234,993
29.842,91.268,993
29.845,91.584,993
29.847,91.174,993
29.85,91.288,993
29.853,91.495,993
29.856,90.963,993
29.858,91.285,993
29.861,90.87,993
29.864,90.897,993
29.867,91.074,993
29.869,91.235,993
29.872,90.305,993
29.875,91.243,993
29.878,91.101,993
29.88,91.092,993
29.883,91.1,993
29.886,91.056,993
29.889,90.823,993
29.891,91.445,993
29.894,91.999,993
29.897,91.658,993
29.9,90.289,993
29.902,90.782,993
29.905,91.673,993
29.908,92.023,993
29.911,90.964,993
29.913,91.772,993
29.916,91.678,993
29.919,91.174,993
29.922,91.654,993
29.925,91.962,993
29.927,91.436,993
29.93,91.487,993
29.933,90.387,993
29.936,90.697,993
29.939,91.115,993
29.941,90.692,993
29.944,90.701,993
29.947,90.779,993
29.95,90.43,993
29.952,91.924,993
29.955,90.683,993
29.958,91.46,993
29.961,91.639,993
29.963,92.049,993
29.966,91.724,993
29.969,91.135,993
29.972,91.826,993
29.974,91.83,993
29.977,91.137,993
29.98,91.478,993
29.983,91.601,993
29.985,91.29,993
29.988,90.689,993
29.991,91.066,993
29.994,90.674,993
29.996,90.683,993
29.999,91.192,993
30.002,91.124,993
30.005,90.667,993
30.007,91.217,993
30.01,91.391,993
30.013,91.455,993
30.016,90.337,993
30.019,91.688,993
30.021,91.536,993
30.024,91.329,993
30.027,91.452,993
30.03,90.915,993
30.032,90.367,993
30.035,91.027,993
30.038,91.053,993
30.041,91.075,993
30.044,91.352,993
30.046,91.071,993
30.049,90.982,993
30.052,90.617,993
30.055,91.128,993
30.057,90.392,993
30.06,90.973,993
30.063,90.623,993
30.066,90.578,993
30.068,90.971,993
30.071,91.055,993
30.074,91.313,993
30.077,91.043,993
30.079,91.54,993
30.082,91.329,993
30.085,91.619,993
30.088,91.16,993
30.09,90.806,993
30.093,90.781,993
30.096,91.089,993
30.099,91.361,993
30.101,91.791,993
30.104,91.241,993
30.107,91.009,993
30.11,90.9,993
30.113,91.513,993
30.115,90.611,993
30.118,91.645,993
30.121,91.219,993
30.124,91.237,993
30.126,91.502,993
30.129,91.041,993
30.132,90.705,993
30.135,91.19,993
30.138,91.199,993
30.14,91.511,993
30.143,91.301,993
30.146,91.339,993
30.149,91.365,993
30.151,91.286,993
30.154,91.263,993
30.157,91.483,993
30.16,91.409,993
30.162,90.883,993
30.165,91.222,993
30.168,91.135,993
30.171,91.047,993
30.173,90.867,993
30.176,90.542,993
30.179,90.094,993
30.182,90.54,993
30.184,91.086,993
30.187,91.302,993
30.19,90.941,993
30.193,91.059,993
30.195,91.352,993
30.198,90.939,993
30.201,91.307,993
30.204,91.004,993
30.206,91.039,993
30.209,90.913,993
30.212,91.588,993
30.215,90.847,993
30.218,91.759,993
30.22,91.656,993
30.223,91.143,993
30.226,91.214,993
30.229,91.313,993
30.232,90.606,993
30.234,91.362,993
30.237,90.958,993
30.24,91.132,993
30.243,90.464,993
30.245,90.732,993
30.248,91.526,993
30.251,91.189,993
30.254,91.563,993
30.256,91.06,993
30.259,91.591,993
30.262,91.283,993
30.265,91.345,993
30.267,91.45,993
30.27,90.897,993
30.273,91.504,993
30.276,91.422,993
30.278,91.494,993
30.281,90.862,993
30.284,91.065,993
30.287,91.21,993
30.289,91.334,993
30.292,91.096,993
30.295,91.593,993
30.298,91.873,993
30.3,91.665,993
30.303,91.129,993
30.306,91.452,993
30.309,91.813,993
30.312,91.511,993
30.314,91.605,993
30.317,91.782,993
30.32,91.823,993
30.323,92.112,993
30.325,91.544,993
30.328,91.198,993
30.331,91.403,993
30.334,92.122,993
30.337,92.216,993
30.339,91.014,993
30.342,91.118,993
30.345,91.532,993
30.348,91.54,993
30.35,91.31,993
30.353,90.68,993
30.356,90.75,993
30.359,91.274,993
30.361,90.974,993
30.364,90.802,993
30.367,91.148,993
30.37,90.829,993
30.372,91.214,993
30.375,91.819,993
30.378,90.775,993
30.381,90.977,993
30.383,91.04,993
30.386,90.788,993
30.389,91.242,993
30.392,91.066,993
30.394,90.847,993
30.397,91.023,993
30.4,90.67,993
30.403,90.74,993
30.405,91.644,993
30.408,91.279,993
30.411,91.495,993
30.414,91.538,993
30.417,91.413,993
30.419,91.494,993
30.422,91.108,993
30.425,91.24,993
30.428,91.224,993
30.43,91.099,993
30.433,91.148,993
30.436,91.574,993
30.439,91.304,993
30.442,90.869,993
30.444,91.195,993
30.447,90.878,993
30.45,91.181,993
30.453,90.879,993
30.455,90.335,993
30.458,91.139,993
30.461,91.267,993
30.464,91.1,993
30.466,91.18,993
30.469,90.884,993
30.472,90.988,993
30.475,91.138,993
30.477,90.664,993
30.48,90.52,993
30.483,90.929,993
30.486,91.494,993
30.488,91.173,993
30.491,90.951,993
30.494,91.345,993
30.497,90.729,993
30.499,90.807,993
30.502,90.916,993
30.505,90.823,993
30.508,90.928,993
30.511,91.517,993
30.513,91.298,993
30.516,91.433,993
30.519,90.9,993
30.522,90.901,993
30.524,91.056,993
30.527,90.643,993
30.53,90.437,993
30.533,90.872,993
30.536,91.057,993
30.538,91.117,993
30.541,90.642,993
30.544,91.217,993
30.547,91.184,993
30.549,91.976,993
30.552,91.454,993
30.555,90.91,993
30.558,90.9,993
30.56,91.32,993
30.563,91.096,993
30.566,91.103,993
30.569,91.122,993
30.571,90.895,993
30.574,90.457,993
30.577,90.97,993
30.58,90.763,993
30.582,91.486,993
30.585,91.725,993
30.588,91.281,993
30.591,91.377,993
30.593,91.054,993
30.596,91.143,993
30.599,91.368,993
30.602,90.647,993
30.604,91.316,993
30.607,90.694,993
30.61,91.146,993
30.613,91.195,993
30.616,90.954,993
30.618,91.458,993
30.621,90.865,993
30.624,90.602,993
30.627,90.416,993
30.629,90.575,993
30.632,90.74,993
30.635,90.631,993
30.638,91.332,993
30.641,91.349,993
30.643,91.214,993
30.646,90.924,993
30.649,90.991,993
30.652,90.51,993
30.654,90.581,993
30.657,90.958,993
30.66,91.512,993
30.663,91.232,993
30.665,91.416,993
30.668,90.994,993
30.671,91.083,993
30.674,91.197,993
30.676,90.853,993
30.679,90.629,993
30.682,90.518,993
30.685,90.615,993
30.687,90.931,993
30.69,90.704,993
30.693,91.558,993
30.696,91.043,993
30.698,91.254,993
30.701,91.635,993
30.704,91.172,993
30.707,91.114,993
30.709,91.094,993
30.712,91.267,993
30.715,91.116,993
30.718,91.164,993
30.721,91.172,993
30.723,90.928,993
30.726,90.407,993
30.729,91.127,993
30.732,91.189,993
30.735,91.628,993
30.737,91.367,993
30.74,91.334,993
30.743,91.466,993
30.746,91.054,993
30.748,91.143,993
30.751,90.718,993
30.754,91.008,993
30.757,91.397,993
30.759,90.728,993
30.762,90.785,993
30.765,90.695,993
30.768,90.621,993
30.77,90.786,993
30.773,90.695,993
30.776,91.193,993
30.779,91.093,993
30.781,91.472,993
30.784,91.662,993
30.787,91.434,993
30.79,91.454,993
30.792,90.835,993
30.795,90.755,993
30.798,91.206,993
30.801,90.861,993
30.803,90.9,993
30.806,91.314,993
30.809,90.519,993
30.812,90.734,993
30.815,91.096,993
30.817,91.143,993
30.82,90.686,993
30.823,90.97,993
30.826,90.721,993
30.828,91.027,993
30.831,91.288,993
30.834,91.516,993
30.837,91.432,993
30.84,91.251,993
30.842,91.751,993
30.845,90.994,993
30.848,91.31,993
30.851,91.136,993
30.853,90.576,993
30.856,90.558,993
30.859,90.918,993
30.862,90.995,993
30.864,90.625,993
30.867,90.626,993
30.87,90.888,993
30.873,91.135,993
30.875,91.157,993
30.878,90.834,993
30.881,90.947,993
30.884,91.217,993
30.886,91.248,993
30.889,91.001,993
30.892,91.396,993
30.895,91.244,993
30.897,90.83,993
30.9,91.366,993
30.903,91.427,993
30.906,91.122,993
30.908,91.747,993
30.911,91.247,993
30.914,91.219,993
30.917,91.72,993
30.92,90.93,993
30.922,91.417,993
30.925,91.301,993
30.928,91.161,993
30.931,90.904,993
30.934,91.112,993
30.936,90.552,993
30.939,90.691,993
30.942,90.712,993
30.945,91.246,993
30.947,91.03,993
30.95,90.595,993
30.953,91.086,993
30.956,90.745,993
30.958,90.61,993
30.961,91.116,993
30.964,91.865,993
30.967,91.946,993
30.969,91.012,993
30.972,91.481,993
30.975,91.183,993
30.978,90.547,993
30.98,90.943,993
30.983,91.539,993
30.986,91.133,993
30.989,91.346,993
30.991,91.209,993
30.994,91.758,993
30.997,90.943,993
31.0,91.334,993
31.002,90.941,993
31.005,91.044,993
31.008,91.129,993
31.011,90.851,993
31.014,90.914,993
31.016,90.712,993
31.019,90.795,993
31.022,90.53,993
31.193,91.261,993
31.28,90.812,993
31.283,90.598,993
31.286,90.816,993
31.289,89.748,993
31.292,90.233,993
31.295,90.328,993
31.298,90.333,993
31.3,90.505,993
31.304,91.352,993
31.306,90.117,993
31.309,90.145,993
