time_utc,t_min,lat,lon,x_m,y_m,elev_m,dist_km,vel_kmh
2026-03-24T09:03:17.000Z,4.2833,46.2305,6.05089,305.4,-341.6,435.4,0.813,0
2026-03-24T09:03:18.000Z,4.3,46.2305,6.05089,305.4,-341.6,435.5,0.813,0
2026-03-24T09:03:19.000Z,4.3167,46.2305,6.05089,305.4,-341.6,435.5,0.813,0
2026-03-24T09:03:20.000Z,4.3333,46.2305,6.05089,305.6,-341.1,435.5,0.8135,1.8039
2026-03-24T09:03:21.000Z,4.35,46.2305,6.05089,305.9,-341.1,435.5,0.8137,0.8307
2026-03-24T09:03:22.000Z,4.3667,46.2305,6.0509,306.5,-341.1,435.5,0.8143,2.2153
2026-03-24T09:03:23.000Z,4.3833,46.2305,6.05091,307.4,-340.7,435.4,0.8153,3.6886
2026-03-24T09:03:24.000Z,4.4,46.2305,6.05093,308.5,-340.4,435.4,0.8165,4.3238
2026-03-24T09:03:25.000Z,4.4167,46.2306,6.05094,309.4,-339.9,435.4,0.8175,3.4412
2026-03-24T09:03:26.000Z,4.4333,46.2306,6.05095,310.2,-339.5,435.3,0.8184,3.1987
2026-03-24T09:03:27.000Z,4.45,46.2306,6.05096,310.7,-339.5,435.2,0.8189,1.9384
2026-03-24T09:03:28.000Z,4.4667,46.2306,6.05096,311.3,-339,435.2,0.8197,2.7334
2026-03-24T09:03:29.000Z,4.4833,46.2306,6.05098,312.3,-338.6,435.3,0.8208,3.9399
2026-03-24T09:03:30.000Z,4.5,46.2306,6.051,313.9,-337.8,435.4,0.8225,6.2068
2026-03-24T09:03:31.000Z,4.5167,46.2306,6.05102,315.6,-336.5,435.4,0.8247,7.9774
2026-03-24T09:03:32.000Z,4.5333,46.2306,6.05104,317.1,-334.8,435.4,0.8269,7.9835
2026-03-24T09:03:33.000Z,4.55,46.2306,6.05105,318.2,-332.7,435.5,0.8293,8.5368
2026-03-24T09:03:34.000Z,4.5667,46.2306,6.05106,318.8,-330.2,435.4,0.8319,9.4697
2026-03-24T09:03:35.000Z,4.5833,46.2307,6.05106,319.1,-327.2,435.4,0.8349,10.8648
2026-03-24T09:03:36.000Z,4.6,46.2307,6.05107,319.3,-323.4,435.2,0.8387,13.6356
2026-03-24T09:03:37.000Z,4.6167,46.2307,6.05107,319.9,-319.2,435.3,0.843,15.3345
2026-03-24T09:03:38.000Z,4.6333,46.2308,6.05109,320.9,-315,435.2,0.8473,15.6316
2026-03-24T09:03:39.000Z,4.65,46.2308,6.05111,322.5,-310,435.2,0.8527,19.3103
2026-03-24T09:03:40.000Z,4.6667,46.2309,6.05113,324.4,-304.9,435.4,0.8582,19.6722
2026-03-24T09:03:41.000Z,4.6833,46.2309,6.05116,326.5,-299.8,435.6,0.8637,19.8739
2026-03-24T09:03:42.000Z,4.7,46.231,6.05119,328.8,-294.4,435.7,0.8696,21.3014
2026-03-24T09:03:43.000Z,4.7167,46.231,6.05122,331.2,-288.8,435.7,0.8756,21.7783
2026-03-24T09:03:44.000Z,4.7333,46.2311,6.05126,333.8,-283.8,435.8,0.8814,20.6812
2026-03-24T09:03:45.000Z,4.75,46.2311,6.05129,336.7,-278.3,435.7,0.8875,22.1295
2026-03-24T09:03:46.000Z,4.7667,46.2312,6.05133,339.8,-272.8,435.6,0.8939,23.0109
2026-03-24T09:03:47.000Z,4.7833,46.2312,6.05138,343.4,-267.8,435.5,0.9001,22.0622
2026-03-24T09:03:48.000Z,4.8,46.2313,6.05143,347.1,-262.3,435.4,0.9068,24.1807
2026-03-24T09:03:49.000Z,4.8167,46.2313,6.05148,351.1,-256.8,435.4,0.9136,24.6565
2026-03-24T09:03:50.000Z,4.8333,46.2314,6.05153,355.1,-250.9,435.4,0.9207,25.6409
2026-03-24T09:03:51.000Z,4.85,46.2314,6.05159,359.2,-245.4,435.2,0.9276,24.8192
2026-03-24T09:03:52.000Z,4.8667,46.2315,6.05164,363.3,-240,435.2,0.9344,24.4975
2026-03-24T09:03:53.000Z,4.8833,46.2315,6.05169,367.2,-234.5,435,0.9412,24.4958
2026-03-24T09:03:54.000Z,4.9,46.2316,6.05174,370.8,-229,435,0.9478,23.5398
2026-03-24T09:03:56.000Z,4.9333,46.2317,6.05182,377.4,-217.2,435,0.9614,24.4366
2026-03-24T09:03:57.000Z,4.95,46.2317,6.05186,380.1,-211.2,435,0.9679,23.6895
2026-03-24T09:03:58.000Z,4.9667,46.2318,6.05189,382.4,-205.4,434.7,0.9743,22.7844
2026-03-24T09:03:59.000Z,4.9833,46.2318,6.05192,384.6,-199.5,434.8,0.9806,22.6849
2026-03-24T09:04:00.000Z,5,46.2319,6.05194,386.9,-193.1,434.7,0.9874,24.567
2026-03-24T09:04:01.000Z,5.0167,46.2319,6.05197,389.2,-187.3,434.5,0.9937,22.7844
2026-03-24T09:04:02.000Z,5.0333,46.232,6.052,391.5,-181,434.4,1.0005,24.2824
2026-03-24T09:04:03.000Z,5.05,46.232,6.05204,393.9,-175.4,434.6,1.0065,21.7782
2026-03-24T09:04:04.000Z,5.0667,46.2321,6.05206,396,-170.3,434.5,1.0121,19.9796
2026-03-24T09:04:05.000Z,5.0833,46.2321,6.05209,397.9,-165.4,434.6,1.0174,19.298
2026-03-24T09:04:06.000Z,5.1,46.2322,6.05211,399.7,-160.7,434.7,1.0224,17.9785
2026-03-24T09:04:07.000Z,5.1167,46.2322,6.05213,401.2,-156.9,434.8,1.0266,14.9658
2026-03-24T09:04:08.000Z,5.1333,46.2322,6.05215,402.5,-153.5,434.8,1.0302,12.8987
2026-03-24T09:04:09.000Z,5.15,46.2323,6.05216,403.9,-150.1,434.9,1.0339,13.3729
2026-03-24T09:04:10.000Z,5.1667,46.2323,6.05218,405.3,-146.8,435,1.0375,13.0023
2026-03-24T09:04:11.000Z,5.1833,46.2323,6.0522,407,-143.4,435.1,1.0413,13.824
2026-03-24T09:04:12.000Z,5.2,46.2324,6.05223,408.9,-139.6,435.2,1.0456,15.2696
2026-03-24T09:04:13.000Z,5.2167,46.2324,6.05225,410.7,-135.4,435.3,1.0502,16.4909
2026-03-24T09:04:14.000Z,5.2333,46.2324,6.05226,411.4,-131.2,435.2,1.0544,15.4614
2026-03-24T09:04:15.000Z,5.25,46.2325,6.05226,411,-126.9,435.2,1.0588,15.673
2026-03-24T09:04:16.000Z,5.2667,46.2325,6.05224,409.8,-123.1,434.9,1.0628,14.3132
2026-03-24T09:04:17.000Z,5.2833,46.2325,6.05222,408.3,-119.4,434.8,1.0668,14.5917
2026-03-24T09:04:18.000Z,5.3,46.2326,6.05221,407.1,-115.2,434.7,1.0712,15.8435
2026-03-24T09:04:19.000Z,5.3167,46.2326,6.0522,406.6,-111.3,434.3,1.0752,14.144
2026-03-24T09:04:20.000Z,5.3333,46.2327,6.0522,406.9,-107.1,434.4,1.0794,15.2517
2026-03-24T09:04:21.000Z,5.35,46.2327,6.05222,408.2,-103.4,434.6,1.0834,14.4013
2026-03-24T09:04:22.000Z,5.3667,46.2327,6.05225,410,-99.2,434.8,1.088,16.5998
2026-03-24T09:04:23.000Z,5.3833,46.2328,6.05227,412.2,-94.5,434.7,1.0932,18.5143
2026-03-24T09:04:24.000Z,5.4,46.2328,6.0523,414.3,-89.4,435.1,1.0987,19.9796
2026-03-24T09:04:25.000Z,5.4167,46.2329,6.05233,416.6,-84.8,435.3,1.1039,18.6319
2026-03-24T09:04:26.000Z,5.4333,46.2329,6.05236,418.9,-80.6,436.5,1.1087,17.3319
2026-03-24T09:04:27.000Z,5.45,46.2329,6.05239,421.2,-75.9,437.3,1.1139,18.7529
2026-03-24T09:04:28.000Z,5.4667,46.233,6.05242,423.5,-70.4,437.8,1.1199,21.6705
2026-03-24T09:04:29.000Z,5.4833,46.233,6.05245,425.6,-65.3,437.9,1.1254,19.8737
2026-03-24T09:04:30.000Z,5.5,46.2331,6.05247,427.4,-60.7,438,1.1305,18.0784
2026-03-24T09:04:31.000Z,5.5167,46.2331,6.05249,429.1,-56.2,437.9,1.1353,17.5064
2026-03-24T09:04:32.000Z,5.5333,46.2332,6.05251,430.6,-52.3,437.9,1.1395,14.9658
2026-03-24T09:04:33.000Z,5.55,46.2332,6.05253,431.8,-48.5,437.3,1.1434,14.2299
2026-03-24T09:04:34.000Z,5.5667,46.2332,6.05254,432.7,-45.1,437.3,1.147,12.8465
2026-03-24T09:04:35.000Z,5.5833,46.2332,6.05254,433.1,-42.2,437.4,1.1499,10.4995
2026-03-24T09:04:36.000Z,5.6,46.2333,6.05254,432.7,-39.7,437.4,1.1525,9.3105
2026-03-24T09:04:37.000Z,5.6167,46.2333,6.05253,431.7,-37.1,437.4,1.1553,9.8856
2026-03-24T09:04:38.000Z,5.6333,46.2333,6.0525,430,-35,437.8,1.158,9.7446
2026-03-24T09:04:39.000Z,5.65,46.2333,6.05247,427.4,-32.9,437.9,1.1613,11.8888
2026-03-24T09:04:40.000Z,5.6667,46.2333,6.05243,424.2,-31.2,437.6,1.1649,13.2767
2026-03-24T09:04:41.000Z,5.6833,46.2334,6.05238,420.4,-30,437.2,1.1689,14.2646
2026-03-24T09:04:42.000Z,5.7,46.2334,6.05232,416,-28.3,437.3,1.1736,16.8868
2026-03-24T09:04:43.000Z,5.7167,46.2334,6.05226,411.4,-27,437.2,1.1784,17.2944
2026-03-24T09:04:44.000Z,5.7333,46.2334,6.0522,406.5,-24.9,437,1.1838,19.2846
2026-03-24T09:04:45.000Z,5.75,46.2334,6.05213,401.2,-22.3,437,1.1897,21.2086
2026-03-24T09:04:46.000Z,5.7667,46.2334,6.05206,395.5,-20.2,437.1,1.1957,21.8564
2026-03-24T09:04:47.000Z,5.7833,46.2335,6.05198,389.6,-18.1,437.1,1.2019,22.3765
2026-03-24T09:04:48.000Z,5.8,46.2335,6.0519,383.6,-15.6,437.3,1.2085,23.4785
2026-03-24T09:04:49.000Z,5.8167,46.2335,6.05182,377.4,-13,437.2,1.2152,24.2449
2026-03-24T09:04:50.000Z,5.8333,46.2335,6.05173,370.6,-10.2,437.3,1.2226,26.4966
2026-03-24T09:04:51.000Z,5.85,46.2336,6.05164,363.5,-7.6,437.3,1.2301,27.0872
2026-03-24T09:04:52.000Z,5.8667,46.2336,6.05155,356.4,-4.6,437.3,1.2378,27.6725
2026-03-24T09:04:53.000Z,5.8833,46.2336,6.05146,349.5,-2.1,437.1,1.2451,26.5671
2026-03-24T09:04:54.000Z,5.9,46.2336,6.05137,342.7,0.4,437.1,1.2525,26.3075
2026-03-24T09:04:55.000Z,5.9167,46.2337,6.05128,336,3,437,1.2596,25.7894
2026-03-24T09:04:56.000Z,5.9333,46.2337,6.0512,329.5,5.9,437,1.2667,25.4817
2026-03-24T09:04:57.000Z,5.95,46.2337,6.05112,323.1,8.4,437,1.2736,24.758
2026-03-24T09:04:58.000Z,5.9667,46.2337,6.05103,316.7,11.4,437.1,1.2806,25.397
2026-03-24T09:04:59.000Z,5.9833,46.2338,6.05095,310.2,13.9,437.4,1.2877,25.2729
2026-03-24T09:05:00.000Z,6,46.2338,6.05086,303.5,16.5,438.1,1.2947,25.5309
2026-03-24T09:05:01.000Z,6.0167,46.2338,6.05078,297,19.3,438.7,1.3019,25.7347
2026-03-24T09:05:02.000Z,6.0333,46.2338,6.05069,290.4,21.9,438.9,1.309,25.5309
2026-03-24T09:05:03.000Z,6.05,46.2339,6.05061,283.9,25.3,439.4,1.3163,26.3625
2026-03-24T09:05:04.000Z,6.0667,46.2339,6.05052,277.5,27.9,439.6,1.3232,24.7579
2026-03-24T09:05:05.000Z,6.0833,46.2339,6.05044,271.4,30,439.8,1.3297,23.421
2026-03-24T09:05:06.000Z,6.1,46.2339,6.05037,265.3,32.1,440,1.3361,22.8979
2026-03-24T09:05:07.000Z,6.1167,46.2339,6.05029,259.5,34.2,440.2,1.3423,22.3763
2026-03-24T09:05:08.000Z,6.1333,46.234,6.05021,253.6,36.7,440.4,1.3487,23.2239
2026-03-24T09:05:09.000Z,6.15,46.234,6.05013,247.5,38.8,440.4,1.3552,23.1592
2026-03-24T09:05:10.000Z,6.1667,46.234,6.05005,241.2,40.9,440.6,1.3617,23.683
2026-03-24T09:05:11.000Z,6.1833,46.234,6.04997,234.9,43,440.6,1.3685,24.2081
2026-03-24T09:05:12.000Z,6.2,46.234,6.04988,228.3,45.5,440.8,1.3755,25.2728
2026-03-24T09:05:13.000Z,6.2167,46.2341,6.0498,221.7,48.1,441,1.3826,25.5308
2026-03-24T09:05:14.000Z,6.2333,46.2341,6.04971,214.8,50.2,441.1,1.3897,25.7906
2026-03-24T09:05:15.000Z,6.25,46.2341,6.04962,207.8,53.1,441,1.3973,27.2623
2026-03-24T09:05:16.000Z,6.2667,46.2341,6.04953,200.7,55.6,441.2,1.4049,27.3476
2026-03-24T09:05:17.000Z,6.2833,46.2342,6.04943,193.5,58.6,441.4,1.4127,27.9273
2026-03-24T09:05:18.000Z,6.3,46.2342,6.04934,186.7,61.6,441.8,1.4201,26.9095
2026-03-24T09:05:19.000Z,6.3167,46.2342,6.04926,180,64.1,442.1,1.4273,25.7892
2026-03-24T09:05:20.000Z,6.3333,46.2342,6.04917,173.6,66.7,442.4,1.4342,24.7578
2026-03-24T09:05:21.000Z,6.35,46.2343,6.0491,167.5,69.1,442.6,1.4407,23.5808
2026-03-24T09:05:22.000Z,6.3667,46.2343,6.04902,161.4,71.6,442.9,1.4473,23.7332
2026-03-24T09:05:23.000Z,6.3833,46.2343,6.04894,155.5,74.2,443.3,1.4537,22.9698
2026-03-24T09:05:24.000Z,6.4,46.2343,6.04887,149.8,76.7,443.5,1.46,22.7164
2026-03-24T09:05:25.000Z,6.4167,46.2343,6.04879,144,78.8,443.8,1.4661,22.1159
2026-03-24T09:05:26.000Z,6.4333,46.2344,6.04872,138.4,80.9,444,1.4721,21.3378
2026-03-24T09:05:27.000Z,6.45,46.2344,6.04864,132.8,83,444.3,1.4781,21.5967
2026-03-24T09:05:28.000Z,6.4667,46.2344,6.04857,126.9,84.3,444.6,1.4841,21.8552
2026-03-24T09:05:29.000Z,6.4833,46.2344,6.04849,120.9,86,444.8,1.4904,22.4168
2026-03-24T09:05:30.000Z,6.5,46.2344,6.04841,114.8,88.5,445.1,1.497,23.7331
2026-03-24T09:05:31.000Z,6.5167,46.2345,6.04833,108.7,91.1,445.3,1.5036,23.7331
2026-03-24T09:05:32.000Z,6.5333,46.2345,6.04825,102.5,94,445.6,1.5104,24.7255
2026-03-24T09:05:33.000Z,6.55,46.2345,6.04817,96.2,96.5,445.8,1.5172,24.5009
2026-03-24T09:05:34.000Z,6.5667,46.2345,6.04809,89.9,99.5,446.1,1.5242,25.1464
2026-03-24T09:05:35.000Z,6.5833,46.2346,6.048,83.5,102.5,446.4,1.5313,25.3966
2026-03-24T09:05:36.000Z,6.6,46.2346,6.04792,77,105.3,446.8,1.5383,25.4814
2026-03-24T09:05:37.000Z,6.6167,46.2346,6.04784,70.5,107.9,447.3,1.5454,25.2725
2026-03-24T09:05:38.000Z,6.6333,46.2346,6.04775,63.9,110.9,447.9,1.5526,25.8988
2026-03-24T09:05:39.000Z,6.65,46.2347,6.04766,57.2,113.9,448.2,1.5599,26.4031
2026-03-24T09:05:40.000Z,6.6667,46.2347,6.04757,50.4,116.4,448.5,1.5672,26.3071
2026-03-24T09:05:41.000Z,6.6833,46.2347,6.04748,43.4,119.3,448.9,1.5748,27.262
2026-03-24T09:05:42.000Z,6.7,46.2347,6.04739,36.2,122.3,449.2,1.5825,27.9271
2026-03-24T09:05:43.000Z,6.7167,46.2348,6.04729,28.8,125.2,449.5,1.5905,28.6948
2026-03-24T09:05:44.000Z,6.7333,46.2348,6.0472,21.3,128.6,449.8,1.5987,29.6739
2026-03-24T09:05:45.000Z,6.75,46.2348,6.0471,13.6,131.5,450.3,1.607,29.7237
2026-03-24T09:05:46.000Z,6.7667,46.2348,6.04699,5.8,135,450.7,1.6155,30.5955
2026-03-24T09:05:47.000Z,6.7833,46.2349,6.04689,-2.1,137.8,451.1,1.6239,30.0995
2026-03-24T09:05:48.000Z,6.8,46.2349,6.04679,-10,141.3,451.5,1.6325,31.1025
2026-03-24T09:05:49.000Z,6.8167,46.2349,6.04669,-18,144.1,451.8,1.641,30.6197
2026-03-24T09:05:50.000Z,6.8333,46.235,6.04658,-26.1,147.6,452.3,1.6498,31.611
2026-03-24T09:05:51.000Z,6.85,46.235,6.04647,-34.3,150.9,452.6,1.6587,31.9685
2026-03-24T09:05:52.000Z,6.8667,46.235,6.04637,-42.4,153.9,453,1.6673,31.0174
2026-03-24T09:05:53.000Z,6.8833,46.235,6.04627,-50,156.9,453.2,1.6754,29.2084
2026-03-24T09:05:54.000Z,6.9,46.2351,6.04618,-56.8,159.8,453.4,1.6829,26.9091
2026-03-24T09:05:55.000Z,6.9167,46.2351,6.0461,-63.1,162.3,453.6,1.6896,24.353
2026-03-24T09:05:56.000Z,6.9333,46.2351,6.04603,-68.7,164.8,453.7,1.6957,21.9593
2026-03-24T09:05:57.000Z,6.95,46.2351,6.04596,-73.8,166.9,453.6,1.7012,19.7942
2026-03-24T09:05:58.000Z,6.9667,46.2352,6.0459,-78.3,169.1,453.7,1.7063,18.1927
2026-03-24T09:05:59.000Z,6.9833,46.2352,6.04585,-82.6,170.8,453.6,1.7109,16.6278
2026-03-24T09:06:00.000Z,7,46.2352,6.04579,-86.9,172.9,453.6,1.7157,17.2707
2026-03-24T09:06:01.000Z,7.0167,46.2352,6.04573,-91.5,175.4,453.8,1.7209,18.7522
2026-03-24T09:06:02.000Z,7.0333,46.2352,6.04567,-96.3,178.3,454,1.7266,20.3129
2026-03-24T09:06:03.000Z,7.05,46.2353,6.0456,-101.3,182.6,454.1,1.7332,23.8253
2026-03-24T09:06:04.000Z,7.0667,46.2353,6.04554,-106.6,187.6,454.2,1.7404,26.0576
2026-03-24T09:06:05.000Z,7.0833,46.2354,6.04547,-111.9,194,454.3,1.7488,30.0676
2026-03-24T09:06:06.000Z,7.1,46.2355,6.0454,-116.8,201.5,454.6,1.7578,32.4805
2026-03-24T09:06:07.000Z,7.1167,46.2355,6.04535,-121,209.6,454.5,1.7669,32.9521
2026-03-24T09:06:08.000Z,7.1333,46.2356,6.0453,-124.9,218.4,454.5,1.7766,34.8886
2026-03-24T09:06:09.000Z,7.15,46.2357,6.04525,-128.7,227.7,454.6,1.7867,36.2593
2026-03-24T09:06:10.000Z,7.1667,46.2358,6.0452,-132.5,236.6,454.6,1.7964,34.8885
2026-03-24T09:06:11.000Z,7.1833,46.2358,6.04515,-136.4,245.4,454.7,1.8061,34.8885
2026-03-24T09:06:12.000Z,7.2,46.2359,6.0451,-140.3,254.2,454.9,1.8158,34.9993
2026-03-24T09:06:13.000Z,7.2167,46.236,6.04505,-144.1,262.3,455.2,1.8248,32.218
2026-03-24T09:06:14.000Z,7.2333,46.2361,6.045,-147.7,270.7,455.1,1.834,33.0894
2026-03-24T09:06:15.000Z,7.25,46.2361,6.04495,-151.4,278.3,455.1,1.8425,30.652
2026-03-24T09:06:16.000Z,7.2667,46.2362,6.0449,-155.8,285.1,454.9,1.8505,29.0748
2026-03-24T09:06:17.000Z,7.2833,46.2363,6.04483,-160.9,291.4,454.8,1.8587,29.407
2026-03-24T09:06:18.000Z,7.3,46.2363,6.04475,-166.8,296.5,454.6,1.8665,27.9622
2026-03-24T09:06:19.000Z,7.3167,46.2363,6.04467,-173,300.7,454.8,1.874,27.0995
2026-03-24T09:06:20.000Z,7.3333,46.2364,6.04459,-179.6,304,454.6,1.8813,26.4219
2026-03-24T09:06:21.000Z,7.35,46.2364,6.0445,-186.2,307,454.5,1.8886,26.15
2026-03-24T09:06:22.000Z,7.3667,46.2364,6.04442,-192.7,310,454.4,1.8958,25.8981
2026-03-24T09:06:23.000Z,7.3833,46.2365,6.04433,-199.3,312.5,454.4,1.9028,25.2718
2026-03-24T09:06:24.000Z,7.4,46.2365,6.04425,-205.6,314.9,454.2,1.9096,24.3525
2026-03-24T09:06:25.000Z,7.4167,46.2365,6.04417,-212,317.9,454.4,1.9166,25.3959
2026-03-24T09:06:26.000Z,7.4333,46.2365,6.04408,-218.5,320.9,454.6,1.9238,25.8981
2026-03-24T09:06:27.000Z,7.45,46.2366,6.044,-224.9,323.4,454.7,1.9307,24.7569
2026-03-24T09:06:28.000Z,7.4667,46.2366,6.04392,-231.2,326,454.8,1.9374,24.2437
2026-03-24T09:06:29.000Z,7.4833,46.2366,6.04384,-237.2,328.1,455.1,1.9438,22.8969
2026-03-24T09:06:30.000Z,7.5,46.2366,6.04377,-242.9,330.6,455.4,1.95,22.4628
2026-03-24T09:06:31.000Z,7.5167,46.2366,6.04369,-248.4,332.7,455.6,1.956,21.337
2026-03-24T09:06:32.000Z,7.5333,46.2366,6.04362,-253.8,333.9,455.9,1.9615,19.8756
2026-03-24T09:06:33.000Z,7.55,46.2367,6.04356,-259,335.3,456.2,1.9668,19.1629
2026-03-24T09:06:34.000Z,7.5667,46.2367,6.04349,-264.2,336.9,456.5,1.9723,19.7622
2026-03-24T09:06:35.000Z,7.5833,46.2367,6.04342,-269.7,339,457,1.9782,21.337
2026-03-24T09:06:36.000Z,7.6,46.2367,6.04334,-275.8,341.6,457.1,1.9848,23.7323
2026-03-24T09:06:37.000Z,7.6167,46.2367,6.04325,-282.5,344.1,457.3,1.992,25.7882
2026-03-24T09:06:38.000Z,7.6333,46.2368,6.04316,-289.5,346.7,457.5,1.9994,26.5657
2026-03-24T09:06:39.000Z,7.65,46.2368,6.04307,-296.2,349.1,457.7,2.0065,25.648
2026-03-24T09:06:40.000Z,7.6667,46.2368,6.04299,-302.3,351.6,457.9,2.0132,23.9877
2026-03-24T09:06:41.000Z,7.6833,46.2368,6.04292,-307.9,354.6,457.9,2.0195,22.9206
2026-03-24T09:06:42.000Z,7.7,46.2369,6.04285,-313.3,357.6,457.8,2.0257,22.1915
2026-03-24T09:06:43.000Z,7.7167,46.2369,6.04278,-318.7,360.5,457.6,2.0318,21.9993
2026-03-24T09:06:44.000Z,7.7333,46.2369,6.04271,-324.3,362.6,457.1,2.0378,21.5959
2026-03-24T09:06:45.000Z,7.75,46.2369,6.04263,-330.1,364.8,456.3,2.044,22.2559
2026-03-24T09:06:46.000Z,7.7667,46.2369,6.04255,-336.3,366.4,455.7,2.0504,22.9498
2026-03-24T09:06:47.000Z,7.7833,46.237,6.04247,-342.6,368.1,455.1,2.0569,23.4847
2026-03-24T09:06:48.000Z,7.8,46.237,6.04239,-349.1,369.8,454.1,2.0636,24.0205
2026-03-24T09:06:49.000Z,7.8167,46.237,6.0423,-355.5,371.9,453.6,2.0703,24.4699
2026-03-24T09:06:50.000Z,7.8333,46.237,6.04222,-362,374,453,2.0771,24.4699
2026-03-24T09:06:51.000Z,7.85,46.237,6.04214,-368.4,376.9,452.7,2.0842,25.3957
2026-03-24T09:06:52.000Z,7.8667,46.2371,6.04205,-374.7,379.5,452.2,2.091,24.4999
2026-03-24T09:06:53.000Z,7.8833,46.2371,6.04198,-380.7,382.5,452.1,2.0977,24.1501
2026-03-24T09:06:54.000Z,7.9,46.2371,6.0419,-386.5,384.6,452,2.1039,22.1149
2026-03-24T09:06:55.000Z,7.9167,46.2371,6.04183,-392,387.1,452,2.11,21.9587
2026-03-24T09:06:56.000Z,7.9333,46.2372,6.04176,-397.4,390,451.9,2.1161,21.9992
2026-03-24T09:06:57.000Z,7.95,46.2372,6.04169,-403,393.4,452,2.1227,23.7176
2026-03-24T09:06:58.000Z,7.9667,46.2372,6.04161,-409.1,396.4,452.4,2.1294,24.398
2026-03-24T09:06:59.000Z,7.9833,46.2372,6.04152,-415.6,399.3,452.6,2.1365,25.4803
2026-03-24T09:07:00.000Z,8,46.2373,6.04143,-422.4,402.3,452.7,2.1439,26.6549
2026-03-24T09:07:01.000Z,8.0167,46.2373,6.04134,-429.5,404.8,452.4,2.1515,27.3462
2026-03-24T09:07:02.000Z,8.0333,46.2373,6.04125,-436.9,407.3,452.4,2.1593,28.1297
2026-03-24T09:07:03.000Z,8.05,46.2373,6.04115,-444.2,410.3,452.3,2.1672,28.4374
2026-03-24T09:07:04.000Z,8.0667,46.2374,6.04106,-451.4,412.8,452.2,2.1748,27.214
2026-03-24T09:07:05.000Z,8.0833,46.2374,6.04097,-458.3,416.2,452,2.1825,27.8379
2026-03-24T09:07:06.000Z,8.1,46.2374,6.04088,-465.1,419.2,451.8,2.1899,26.6548
2026-03-24T09:07:07.000Z,8.1167,46.2374,6.0408,-471.6,421.7,451.4,2.1969,25.2714
2026-03-24T09:07:08.000Z,8.1333,46.2375,6.04071,-478.1,423.8,450.8,2.2037,24.4697
2026-03-24T09:07:09.000Z,8.15,46.2375,6.04063,-484.7,426.2,450.1,2.2107,25.1283
2026-03-24T09:07:10.000Z,8.1667,46.2375,6.04054,-491.6,429.2,449.9,2.2183,27.1619
2026-03-24T09:07:11.000Z,8.1833,46.2375,6.04044,-499,432.7,449.7,2.2264,29.3342
2026-03-24T09:07:12.000Z,8.2,46.2376,6.04034,-506.6,436,449.3,2.2347,29.9261
2026-03-24T09:07:13.000Z,8.2167,46.2376,6.04024,-514.5,438.5,448.8,2.243,29.7043
2026-03-24T09:07:14.000Z,8.2333,46.2376,6.04014,-522.5,441.9,448.5,2.2517,31.3553
2026-03-24T09:07:15.000Z,8.25,46.2377,6.04003,-530.5,444.8,448.3,2.2603,30.8789
2026-03-24T09:07:16.000Z,8.2667,46.2377,6.03992,-538.8,448.2,447.9,2.2692,32.1197
2026-03-24T09:07:17.000Z,8.2833,46.2377,6.03981,-547.2,451.6,447.6,2.2782,32.481
2026-03-24T09:07:18.000Z,8.3,46.2377,6.0397,-555.6,455.4,447.3,2.2875,33.273
2026-03-24T09:07:19.000Z,8.3167,46.2378,6.03959,-564.2,460.1,447.2,2.2972,35.2745
2026-03-24T09:07:20.000Z,8.3333,46.2378,6.03948,-573.2,464.7,447,2.3074,36.4975
2026-03-24T09:07:21.000Z,8.35,46.2379,6.03935,-582.5,469.4,446.7,2.3178,37.4839
2026-03-24T09:07:22.000Z,8.3667,46.2379,6.03923,-592.1,474,446.4,2.3285,38.4769
2026-03-24T09:07:23.000Z,8.3833,46.238,6.0391,-602.1,478.2,446,2.3393,38.8212
2026-03-24T09:07:24.000Z,8.4,46.238,6.03897,-612.2,482.4,445.7,2.3503,39.5867
2026-03-24T09:07:25.000Z,8.4167,46.238,6.03884,-622.4,486.6,445.5,2.3613,39.5866
2026-03-24T09:07:26.000Z,8.4333,46.2381,6.03871,-632.6,490.8,445.3,2.3723,39.5866
2026-03-24T09:07:27.000Z,8.45,46.2381,6.03857,-642.8,495.4,444.9,2.3835,40.4807
2026-03-24T09:07:28.000Z,8.4667,46.2381,6.03844,-653.1,499.6,444.7,2.3946,40.0984
2026-03-24T09:07:29.000Z,8.4833,46.2382,6.03831,-663.4,503.8,444.4,2.4057,39.8423
2026-03-24T09:07:30.000Z,8.5,46.2382,6.03817,-673.7,508.2,444.2,2.4169,40.2519
2026-03-24T09:07:31.000Z,8.5167,46.2383,6.03804,-684,511.9,444,2.4279,39.5187
2026-03-24T09:07:32.000Z,8.5333,46.2383,6.0379,-694.3,515.7,443.8,2.4388,39.2588
2026-03-24T09:07:33.000Z,8.55,46.2383,6.03777,-704.3,519.9,443.6,2.4497,39.331
2026-03-24T09:07:34.000Z,8.5667,46.2384,6.03764,-714.3,524.1,443.5,2.4606,39.0758
2026-03-24T09:07:35.000Z,8.5833,46.2384,6.03751,-724.3,527.9,443.8,2.4712,38.3662
2026-03-24T09:07:36.000Z,8.6,46.2384,6.03739,-733.8,531.7,443.7,2.4814,36.6743
2026-03-24T09:07:37.000Z,8.6167,46.2385,6.03727,-742.8,535.1,443.7,2.4911,34.9483
