source_id,ra,dec,l,b,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,distance_gspphot
505565238977720320,27.72397288817613,56.374971023462855,131.13749518504673,-5.546567304745154,0.0926181360120086,0.29052308,-2.458628224184912,0.21820329,1.0316409541689957,0.2655663,19.4465,20.20331,18.610664,1.5926456,1.002443,
505566544653555968,27.73879153004935,56.38859568204078,131.14237664587546,-5.531423414284612,,,,,,,20.955656,21.137943,19.724508,1.413435,,
505566785165986048,27.702860745063752,56.38789184248132,131.12308833525353,-5.536669927815059,-0.3781187446042923,0.75819933,-1.2032241457412158,0.5438489,0.4476198953062714,0.80064666,20.53448,20.844578,20.00777,0.83680725,1.0214349,
505566750806284544,27.72751090145363,56.39594270641727,131.1345769037574,-5.525705600337068,0.3579041441153446,0.1421444,-1.6260746068981555,0.09937844,-0.3662700482560452,0.12703146,18.296415,18.840364,17.597786,1.2425785,1.024877,1000.8881
505566785166006656,27.707646940776115,56.39395632416122,131.12428334918675,-5.530159797370271,-0.0669933400172911,0.16814178,-0.6948420649431627,0.11330077,0.0675904131996403,0.14711508,18.563301,19.171791,17.820747,1.3510437,1.035614,1034.5369
505565238977715072,27.71003342585398,56.37350226163208,131.13028460328243,-5.549766809343395,0.3365607304828624,0.19992422,-1.2864528060765608,0.13777018,-1.447255799178345,0.18186578,18.88578,19.657026,18.07776,1.5792656,1.016167,701.2654
505565032825053696,27.72540099953678,56.3718534239805,131.13898710985524,-5.549420346264429,0.0434721917507051,0.801862,-0.0256188856867376,0.69463015,0.5331147569899357,0.85955715,20.58403,21.190979,19.705866,1.4851131,1.0238364,
505565307697235072,27.69899587732905,56.38728624498255,131.1211353137039,-5.537749443432039,0.3577218990901218,0.20115688,-2.3151624106158475,0.14601716,0.7372218510882396,0.18026486,18.75093,19.388079,17.885017,1.5030613,1.1003355,954.2149
505566750806284032,27.72170086695308,56.39810401407065,131.1309344699433,-5.524339512548565,-0.0494692627550864,0.2087,-1.3362854030685332,0.14858602,-0.4223205553058853,0.1951699,18.935942,19.516378,18.233124,1.2832546,1.0535452,1494.1719
505566755109030784,27.72822830156305,56.39779854726344,131.13453736700538,-5.523808172077085,0.2466647525630313,0.035938065,-0.7938834749145494,0.02544335,-1.0099271144775617,0.03431259,15.859443,16.178371,15.375125,0.8032465,1.0101738,3069.4517
505566785168174336,27.698755002367783,56.38976218380808,131.12043525394057,-5.535369836219788,0.3807862590253769,0.5204454,-0.1194809274576005,0.4126897,-3.691987929563237,0.4576364,19.85822,20.962524,18.642054,2.3204708,1.2144951,
