lon,lat,rmse_aod,diff_lon,diff_lat,rmse_aod_diff_vs_cams,du_lon,du_lat,rmse_duaod,du_diff_lon,du_diff_lat,rmse_duaod_diff_vs_cams
-105.16725,40.16063,0.0821702284042819,-105.16725,40.16063,-0.008221610203809501,-0.4202,39.507,0.0590040731883121,-0.4202,39.507,-0.006656513506962898
34.810531,31.907235,0.0880525533434079,34.810531,31.907235,-0.008339172554403196,-76.3489,39.12351,0.0166763150340221,-76.3489,39.12351,-0.006679249821355499
-106.338072,32.634942,0.0541388917894726,-106.338072,32.634942,-0.008359990432386201,38.820833,9.011667,0.0445460827738176,38.820833,9.011667,-0.006768617778175202
128.249,26.867,0.078211029426763,128.249,26.867,-0.008421549457733393,-79.47,43.79,0.0223707353737619,-79.47,43.79,-0.006807945036929001
-170.5644,-14.2472,0.0273159669102599,-170.5644,-14.2472,-0.008520330924588801,6.413056,50.908333,0.032399187124406,6.413056,50.908333,-0.006877372944064299
174.768143,-36.852621,0.0313936890223198,174.768143,-36.852621,-0.008545678021710496,-104.531911,39.786017,0.012287835573265,-104.531911,39.786017,-0.006987590596454601
3.111072,45.76096,0.0829932104364586,3.111072,45.76096,-0.008573978849814395,-105.16725,40.16063,0.0173396015145815,-105.16725,40.16063,-0.007028711642811401
-68.769001,76.516102,0.0643332826785881,-68.769001,76.516102,-0.008725122277102412,-114.58278,32.644138,0.0326078116318995,-114.58278,32.644138,-0.007146141580527704
15.566833,38.1975,0.1135880343434527,15.566833,38.1975,-0.009023734416912899,-89.53725,46.233881,0.0238739211214083,-89.53725,46.233881,-0.0071480564528251
-119.84536,34.415428,0.0360496238759435,-119.84536,34.415428,-0.0093864500603566,-87.712,41.9748,0.0183151362144594,-87.712,41.9748,-0.007158911913033097
-94.763,30.096944,0.0925304957329776,-94.763,30.096944,-0.009706468259923301,4.067048,49.243248,0.0448839824079384,4.067048,49.243248,-0.007177005583476802
21.22736,45.74626,0.0841893096422066,21.22736,45.74626,-0.009799253725212898,57.6741,22.9101,0.1017758623302899,57.6741,22.9101,-0.007219804224375195
23.551389,46.768333,0.0709887182755915,23.551389,46.768333,-0.009981017111529294,-121.6464,36.4021,0.018562809404484,-121.6464,36.4021,-0.007245104342771997
-111.63442,35.21484,0.0700027726792122,-111.63442,35.21484,-0.01000107536230259,34.9175,29.5025,0.0570147508992243,34.9175,29.5025,-0.007312533314095794
-155.576755,19.536006,0.0589342145038124,-155.576755,19.536006,-0.0101407803969517,-74.4294,40.4623,0.0207951686718641,-74.4294,40.4623,-0.007348207123536701
-116.347989,43.600697,0.0694472139207854,-116.347989,43.600697,-0.01017843248677069,34.810531,31.907235,0.0706915921219478,34.810531,31.907235,-0.007355812733738198
31.2241,-10.1712,0.1532939721379521,31.2241,-10.1712,-0.0105739369127088,-114.37625,62.4513,0.0432685694219106,-114.37625,62.4513,-0.007424965988435096
-78.1395,38.892919,0.227480087519683,-78.1395,38.892919,-0.01061703623661681,-90.1432,36.9717,0.0387536945919327,-90.1432,36.9717,-0.007452776053052099
-4.53122,55.9068,0.0697365781913119,-4.53122,55.9068,-0.0111543600932103,-147.502583,65.154033,0.0328770714889603,-147.502583,65.154033,-0.007520879748315203
100.31805,-0.20194,0.140609879380105,100.31805,-0.20194,-0.01132476673015539,-73.949036,40.821313,0.0217285463252397,-73.949036,40.821313,-0.0076976430510966
11.0119,47.8019,0.0639438380087084,11.0119,47.8019,-0.0122984596176659,-106.540069,35.054583,0.0187956046481701,-106.540069,35.054583,-0.007785174346565997
99.0454,19.93245,0.0472673097032008,99.0454,19.93245,-0.01233214491726441,-82.633,27.76155,0.0422332736331208,-82.633,27.76155,-0.007907436681523897
-116.791667,35.233333,0.0226359334874979,-116.791667,35.233333,-0.0124095368712792,-105.545972,40.2759,0.014539942432373,-105.545972,40.2759,-0.0079920215570343
-0.09624,51.77632,0.0707506158624801,-0.09624,51.77632,-0.0127057262438245,-81.6938,36.2146,0.0177100228790029,-81.6938,36.2146,-0.008017025491483799
-119.77302,36.78537,0.0529594946635054,-119.77302,36.78537,-0.0128433296857255,-5.6673,-15.9424,0.0319384848057634,-5.6673,-15.9424,-0.008129807496567006
-1.731081,47.989592,0.0434647277038224,-1.731081,47.989592,-0.0128691965180496,14.12087,52.209275,0.0269339056050062,14.12087,52.209275,-0.0081989867167266
20.791667,51.836667,0.0837827482466864,20.791667,51.836667,-0.0129067721947381,-121.49311,38.56844,0.0219508206895162,-121.49311,38.56844,-0.008221412424358698
-110.835489,31.910681,0.0452453621684665,-110.835489,31.910681,-0.0130497218592388,-138.41,61.027,0.0184744689693596,-138.41,61.027,-0.0082300983936686
-106.988,38.956,0.0418533872952931,-106.988,38.956,-0.0130712803711975,-4.411855,48.444565,0.0577046192368809,-4.411855,48.444565,-0.008232174283497401
-107.710917,37.907449,0.0249521083379096,-107.710917,37.907449,-0.0130858680423747,-83.50195,35.688961,0.0208306301881729,-83.50195,35.688961,-0.0082925837069785
12.435278,51.3525,0.078501548620995,12.435278,51.3525,-0.01316912902424561,-17.8939,28.7639,0.0926048414702129,-17.8939,28.7639,-0.008324968546065195
27.601,53.92,0.0835429418941573,27.601,53.92,-0.0132145971326421,102.5043,13.6889,0.0906596585303264,102.5043,13.6889,-0.008360301012797902
26.030703,44.348292,0.0696071882055075,26.030703,44.348292,-0.0132679197296218,25.3257,54.7236,0.0306629682541896,25.3257,54.7236,-0.0083717987354371
-50.6214,66.9958,0.2399266904117506,-50.6214,66.9958,-0.0135744377513595,-80.663476,28.463763,0.0443244997905703,-80.663476,28.463763,-0.0084084216337924
27.633606,62.892414,0.0576714415639257,27.633606,62.892414,-0.0135821023778135,120.6169,24.1622,0.0533972237126836,120.6169,24.1622,-0.008434904071425997
14.12087,52.209275,0.0737235599918519,14.12087,52.209275,-0.0136078733922026,12.435278,51.3525,0.0270090359164828,12.435278,51.3525,-0.008517883415893199
-97.32545,47.91175,0.2366149452776662,-97.32545,47.91175,-0.01405946522409623,26.62957,67.36662,0.0166948429677393,26.62957,67.36662,-0.0085667215372221
-115.691,38.497,0.0341998753838147,-115.691,38.497,-0.0140628172847141,-110.835489,31.910681,0.0195476081871997,-110.835489,31.910681,-0.008619535685250798
32.865475,34.943056,0.1139528526290692,32.865475,34.943056,-0.0145164615787664,-97.32545,47.91175,0.029191921549176,-97.32545,47.91175,-0.008629083694282703
-119.814033,39.540867,0.030696817185936,-119.814033,39.540867,-0.0149095565016716,-80.63328,28.36699,0.0508306289529791,-80.63328,28.36699,-0.008668923551516002
16.008611,69.278333,0.0688660198025581,16.008611,69.278333,-0.01546631767099969,34.206062,-0.431525,0.0849975947274843,34.206062,-0.431525,-0.008688148867224493
-77.205661,37.326192,0.3671257628694687,-77.205661,37.326192,-0.01548649395608792,104.871011,15.245518,0.0618946872983673,104.871011,15.245518,-0.008725721270821794
-6.182147,58.21156,0.0982318933480381,-6.182147,58.21156,-0.0165003673734878,-87.393269,32.950461,0.0245793596823826,-87.393269,32.950461,-0.008796125242251599
2.215,48.7116,0.0810122069434302,2.215,48.7116,-0.0165118744672785,-76.3365,37.0204,0.0285536397939879,-76.3365,37.0204,-0.008846855830660503
25.3257,54.7236,0.0814754294182791,25.3257,54.7236,-0.01657042624674841,-95.0425,29.3883,0.0427685971750521,-95.0425,29.3883,-0.0088658557243044
-111.78301,43.82011,0.0638035837647337,-111.78301,43.82011,-0.01681140573824899,-111.78301,43.82011,0.025553226399943,-111.78301,43.82011,-0.008991313230060298
-110.953003,32.233002,0.0381285936532096,-110.953003,32.233002,-0.0168962881200055,21.156,-28.379,0.021864043371036,21.156,-28.379,-0.009087283919329298
-76.709353,39.254628,0.205613572910915,-76.709353,39.254628,-0.0168965561816885,-5.32656,50.21782,0.0508057333262064,-5.32656,50.21782,-0.009096043793785202
-118.126167,34.13673,0.0501829650530294,-118.126167,34.13673,-0.01738019529084409,2.368117,51.03535,0.0493081199614319,2.368117,51.03535,-0.009099025733881605
-80.524836,37.378306,0.0415707948119273,-80.524836,37.378306,-0.0175464009751465,16.502944,-23.273,0.0133018082283813,16.502944,-23.273,-0.009114143471037698
0.44,51.29,0.0901123853323205,0.44,51.29,-0.0175722003381772,-97.982997,29.570896,0.0384814936521299,-97.982997,29.570896,-0.009170703136429502
-81.6938,36.2146,0.1182254303831744,-81.6938,36.2146,-0.01767461373447299,27.555556,47.193056,0.0299972791565145,27.555556,47.193056,-0.009247572765082698
140.1038,35.6247,0.092349996427445,140.1038,35.6247,-0.018173606753774,-1.250958,53.005652,0.0472417781278626,-1.250958,53.005652,-0.009283749256738
-81.993431,29.689269,0.0495432393223891,-81.993431,29.689269,-0.01819390911122531,8.4279,49.0933,0.0320887137027072,8.4279,49.0933,-0.009309067565024996
-105.24277,40.03753,0.0432148450856414,-105.24277,40.03753,-0.0188333075498715,120.292171,22.675621,0.0594889209560177,120.292171,22.675621,-0.009374340286440401
-78.87,35.88,0.1264658308727929,-78.87,35.88,-0.0189137641650847,-119.814033,39.540867,0.0214299510187067,-119.814033,39.540867,-0.009574439255510301
4.35,50.783332,0.0837445781409293,4.35,50.783332,-0.0190926407382711,-76.37864,37.10496,0.0259444708767705,-76.37864,37.10496,-0.0095780385862764
-119.73228,37.10878,0.040081346286992,-119.73228,37.10878,-0.01909562333492529,0.44,51.29,0.0362996089448219,0.44,51.29,-0.0097773824242115
121.53837,25.014683,0.1019618822448716,121.53837,25.014683,-0.01916375001937411,-95.3416,29.7177,0.0420870395780886,-95.3416,29.7177,-0.009876509592703905
-76.37864,37.10496,0.1332620476164512,-76.37864,37.10496,-0.0192155980204326,102.71671,17.8772,0.0540291009730769,102.71671,17.8772,-0.009888390961307593
21.8613,49.8786,0.0844076245065393,21.8613,49.8786,-0.01958458323903681,5.53,22.79,0.1362471539856216,5.53,22.79,-0.009889082001036414
34.782222,30.855,0.1012042333403594,34.782222,30.855,-0.0199943229852599,-88.161219,31.853881,0.0298215700009701,-88.161219,31.853881,-0.009914186119733302
-117.68,34.38,0.0687727747373728,-117.68,34.38,-0.0204820559210961,-85.371717,42.407983,0.0228361014878601,-85.371717,42.407983,-0.0100327167808856
-119.006019,37.005831,0.0277888677764586,-119.006019,37.005831,-0.0205949789419949,34.782222,30.855,0.0740625447596089,34.782222,30.855,-0.0100908689346824
-84.282588,35.964128,0.0654016767528419,-84.282588,35.964128,-0.0207743464155626,-64.879,32.264,0.0531079114132626,-64.879,32.264,-0.0101081077397375
102.5043,13.6889,0.1286871294963038,102.5043,13.6889,-0.0210646261156624,-88.371944,40.053333,0.0232564803248526,-88.371944,40.053333,-0.0101774411387006
-76.560017,38.890117,0.2274143096297326,-76.560017,38.890117,-0.02146994304723249,-56.166767,-34.918167,0.031323885386946,-56.166767,-34.918167,-0.0102573087548915
-97.485619,36.605175,0.073543865424549,-97.485619,36.605175,-0.0216432660422632,-63.200961,-17.767325,0.0193223736953146,-63.200961,-17.767325,-0.0102660372202901
27.555556,47.193056,0.0590899957012141,27.555556,47.193056,-0.0217261996065408,40.214722,-2.941667,0.0946552603315578,40.214722,-2.941667,-0.0103116178704989
-106.540069,35.054583,0.0435497493519018,-106.540069,35.054583,-0.0224566897678084,-103.029297,40.461903,0.0375971167360627,-103.029297,40.461903,-0.01034080421891941
-122.056969,37.419986,0.0516441043084745,-122.056969,37.419986,-0.02262949689274701,120.204664,22.993419,0.0457710566463446,120.204664,22.993419,-0.010355277971301
6.413056,50.908333,0.0785642665134071,6.413056,50.908333,-0.0226759578059427,31.290067,30.080767,0.1036680922230694,31.290067,30.080767,-0.01045141546748041
-76.3365,37.0204,0.1414821694171555,-76.3365,37.0204,-0.02318234827130031,-95.19215,39.040431,0.0225560311924032,-95.19215,39.040431,-0.0106654928373902
77.571946,-37.799544,0.0311893406928559,77.571946,-37.799544,-0.0246255136844027,100.041183,13.819308,0.076554682553168,100.041183,13.819308,-0.0106912668574634
-97.440306,35.181861,0.0722557349631066,-97.440306,35.181861,-0.0253757812287219,2.215,48.7116,0.0413145539743338,2.215,48.7116,-0.0108387756391197
10.642547,33.499633,0.1185990795719511,10.642547,33.499633,-0.02542110691631799,-94.763,30.096944,0.0444875389212486,-94.763,30.096944,-0.0108479899027705
-89.60879,-0.8954,0.0449891682171186,-89.60879,-0.8954,-0.02634531140146851,-119.400111,49.941294,0.020002095307004,-119.400111,49.941294,-0.0109860469962412
104.871011,15.245518,0.1118144121350654,104.871011,15.245518,-0.02647061460182398,-22.935499,16.7325,0.1016797949348169,-22.935499,16.7325,-0.0112912462162454
-118.17439,34.199,0.0451171377868604,-118.17439,34.199,-0.0282016905021559,114.0967,-22.2407,0.0437490575844642,114.0967,-22.2407,-0.0113753413410541
15.482778,-19.365556,0.0540571818399141,15.482778,-19.365556,-0.0282768949010303,40.1945,-2.996,0.0946719296697702,40.1945,-2.996,-0.01148745120732959
-84.29935,30.445833,0.1033629493390567,-84.29935,30.445833,-0.0283685801654185,5.395,43.3059,0.0199727212190644,5.395,43.3059,-0.0114906710499797
-105.582369,40.05425,0.0810754009583429,-105.582369,40.05425,-0.0296582237196924,-96.56309,39.10077,0.0294150137134534,-96.56309,39.10077,-0.0115293221812063
-105.545972,40.2759,0.0548148903711951,-105.545972,40.2759,-0.0296949112639262,-145.751361,63.881119,0.0341889826140873,-145.751361,63.881119,-0.0115533618564682
-138.41,61.027,0.0682510548826519,-138.41,61.027,-0.029752829396144,20.982636,52.210932,0.0330331380737085,20.982636,52.210932,-0.0116502086672159
-99.05879,35.41059,0.0788126547292967,-99.05879,35.41059,-0.0309561191936993,-78.87,35.88,0.024954358331354,-78.87,35.88,-0.0116521577998739
23.134333,-15.266667,0.1227491241553051,23.134333,-15.266667,-0.03191544698936781,-119.2788,46.34095,0.0138871299058458,-119.2788,46.34095,-0.0119546817886128
55.383087,-21.07985,0.0458847836022631,55.383087,-21.07985,-0.03205530136943111,-110.953003,32.233002,0.0181809264674751,-110.953003,32.233002,-0.0120477783612349
2.368117,51.03535,0.0846741357733053,2.368117,51.03535,-0.03271396138801269,-112.868967,49.681672,0.0283865726194297,-112.868967,49.681672,-0.0122263228689942
-88.161219,31.853881,0.0815195292504245,-88.161219,31.853881,-0.0343639601716203,-97.485619,36.605175,0.0237681346825501,-97.485619,36.605175,-0.0123911100332348
-119.029,37.643,0.0296032834709,-119.029,37.643,-0.0350558676983336,120.5448,23.7117,0.107036504321581,120.5448,23.7117,-0.0124491687055711
-71.93133,45.379754,0.1915639532319191,-71.93133,45.379754,-0.03689348868523259,-119.000008,35.331506,0.0466864589388521,-119.000008,35.331506,-0.0125438955953539
128.7485,-16.1081,0.1132862943239359,128.7485,-16.1081,-0.0375383643348302,-9.497667,38.781722,0.0544601509118277,-9.497667,38.781722,-0.01283143455544159
-112.452439,40.177589,0.0331188775288552,-112.452439,40.177589,-0.0392006459819014,-117.02717,46.413153,0.0210961023724564,-117.02717,46.413153,-0.0129151803519636
-68.1315,-16.350139,0.0338273865062761,-68.1315,-16.350139,-0.0406262307395445,-97.440306,35.181861,0.0291057291192365,-97.440306,35.181861,-0.0130600551250091
75.806217,26.905817,0.2341251864273122,75.806217,26.905817,-0.04228115449342881,-116.347989,43.600697,0.0195597713280313,-116.347989,43.600697,-0.0130766330765175
116.31667,39.93333,0.2702484812693194,116.31667,39.93333,-0.04390460136881119,-120.85586,37.52387,0.0251254880878664,-120.85586,37.52387,-0.0131245203324514
-87.393269,32.950461,0.0945996824412582,-87.393269,32.950461,-0.0443352330771206,-99.05879,35.41059,0.0208495691154313,-99.05879,35.41059,-0.0131888292591964
-106.069578,53.914386,0.3401874485397546,-106.069578,53.914386,-0.04504891027933261,101.4162,20.9311,0.0473945803117486,101.4162,20.9311,-0.01322966356344901
114.0967,-22.2407,0.0540323055582566,114.0967,-22.2407,-0.0461077379615796,-28.02917,39.09109,0.0483461840462303,-28.02917,39.09109,-0.0137688603463199
28.632222,44.075,0.0873396810354952,28.632222,44.075,-0.04612262311186839,-24.995374,16.877772,0.0890276525535107,-24.995374,16.877772,-0.0138493444736522
8.4279,49.0933,0.0252351259226991,8.4279,49.0933,-0.04828390579943441,98.972467,18.771125,0.0848484739530241,98.972467,18.771125,-0.0139220425908206
-17.8939,28.7639,0.0939928678831584,-17.8939,28.7639,-0.04863803046749009,-118.17439,34.199,0.018341939701872,-118.17439,34.199,-0.0142036048556853
103.780383,1.297667,0.1482498238848394,103.780383,1.297667,-0.05057072562485471,114.179722,22.303333,0.0425672955505984,114.179722,22.303333,-0.0142321638097981
120.6169,24.1622,0.2191884281147708,120.6169,24.1622,-0.05359054507141009,-116.236917,47.536739,0.0233817123454359,-116.236917,47.536739,-0.0142577118709896
-16.49906,28.30932,0.1229489905035972,-16.49906,28.30932,-0.05628054261323651,98.9609,19.454722,0.0494257858428229,98.9609,19.454722,-0.01431941954374
100.041183,13.819308,0.1644136772880225,100.041183,13.819308,-0.05824231967306279,-95.326125,29.901111,0.0456552948975925,-95.326125,29.901111,-0.0144744867881643
-16.639,28.27,0.1267697992436091,-16.639,28.27,-0.05951605223333212,-2.033208,36.94,0.0537944156325483,-2.033208,36.94,-0.01464425772800641
106.841197,-6.155239,0.285423319138351,106.841197,-6.155239,-0.06048450208762318,-116.991667,46.4875,0.0188074149629089,-116.991667,46.4875,-0.0149026152179193
77.1926,28.545,0.2703067200521426,77.1926,28.545,-0.0655544896152448,-118.0299,33.9678,0.0217653484612674,-118.0299,33.9678,-0.0150577645089534
-93.818167,58.736,0.2121430666732862,-93.818167,58.736,-0.06594491015161108,100.5177,13.7491,0.071394250117218,100.5177,13.7491,-0.0155744807944582
120.873611,23.468611,0.1641748811019893,120.873611,23.468611,-0.0831514578003768,-97.57,33.40123,0.0277712575873225,-97.57,33.40123,-0.015621140073327
100.604583,7.184387,0.0828515601752196,100.604583,7.184387,-0.0875320521668088,8.6267,45.80305,0.0295091082689064,8.6267,45.80305,-0.0158343794473875
-147.502583,65.154033,0.1697219445657689,-147.502583,65.154033,-0.08851133868561722,-14.414722,-7.976389,0.0568986459286595,-14.414722,-7.976389,-0.0160420146846769
68.857911,38.553264,0.3933306483718872,68.857911,38.553264,-0.09446674519541981,-65.6199,18.3845,0.0699685810253721,-65.6199,18.3845,-0.01690319486834101
-149.213339,63.875689,0.0678117691463693,-149.213339,63.875689,-0.1240108344863466,-121.951912,45.820488,0.027208257584132,-121.951912,45.820488,-0.0176533171938312
-111.476139,56.752306,0.4048273660081452,-111.476139,56.752306,-0.1606535560363019,-119.73228,37.10878,0.0208981469986123,-119.73228,37.10878,-0.01768814956102
4.6745,8.4841,0.264311652031091,4.6745,8.4841,-0.1670472872191524,-117.256723,32.866906,0.0340845125595328,-117.256723,32.866906,-0.0177845164807986
-74.9754,49.822433,0.3713801091663684,-74.9754,49.822433,-0.1805920365760539,-121.854867,36.59255,0.027861937933598,-121.854867,36.59255,-0.0181464213033553
-0.302058,6.109408,0.2204990364743143,-0.302058,6.109408,-0.2882505689392666,10.642547,33.499633,0.0885796494670123,10.642547,33.499633,-0.0181623745942959
-114.37625,62.4513,0.4413882224102297,-114.37625,62.4513,-0.5027358137491316,126.951111,37.458056,0.0577286610592311,126.951111,37.458056,-0.0181907679285675
