reach_id,continente,amplitud_m2_media_m,amplitud_o1_media_m,ratio_o1_m2,tipo_marea
72350100556,Norteamérica,0.6015,0.1714,0.285,mixta
72350100561,Norteamérica,0.5340,0.1460,0.273,mixta
72350200016,Norteamérica,0.1601,0.1483,0.927,mixta
72350200021,Norteamérica,0.1914,0.2207,1.153,mixta
72350400016,Norteamérica,0.1070,0.1886,1.763,diurna
72350400023,Norteamérica,0.1070,0.1860,1.739,diurna
72350400031,Norteamérica,0.1130,0.1525,1.349,mixta
72350500016,Norteamérica,0.3222,0.0342,0.106,semidiurna
72350500023,Norteamérica,0.3146,0.0413,0.131,semidiurna
72350500136,Norteamérica,0.3389,0.0458,0.135,semidiurna
72350500145,Norteamérica,0.3321,0.0620,0.187,semidiurna
72350500155,Norteamérica,0.3033,0.1009,0.333,mixta
72350700016,Norteamérica,0.1160,0.1334,1.151,mixta
72350700021,Norteamérica,0.1709,0.1330,0.778,mixta
72350900016,Norteamérica,0.3598,0.1854,0.515,mixta
72350900021,Norteamérica,0.3458,0.2001,0.579,mixta
72360000016,Norteamérica,0.9819,0.5044,0.514,mixta
72390300016,Norteamérica,0.2334,0.4507,1.931,diurna
72390300021,Norteamérica,0.2334,0.4436,1.901,diurna
72390500016,Norteamérica,0.6245,0.3035,0.486,mixta
72390500023,Norteamérica,0.6092,0.2967,0.487,mixta
72390600011,Norteamérica,0.4202,0.2635,0.627,mixta
72402000011,Norteamérica,0.3488,0.1678,0.481,mixta
72403000016,Norteamérica,0.4750,0.0914,0.192,semidiurna
72403000023,Norteamérica,0.4750,0.0914,0.192,semidiurna
72403000033,Norteamérica,0.3733,0.1230,0.330,mixta
72405000016,Norteamérica,0.7505,0.1451,0.193,semidiurna
72405000023,Norteamérica,0.7301,0.1298,0.178,semidiurna
72405000031,Norteamérica,0.5918,0.2018,0.341,mixta
72405001056,Norteamérica,1.0358,0.0858,0.083,semidiurna
72406000013,Norteamérica,0.6921,0.1237,0.179,semidiurna
72406000023,Norteamérica,0.3212,0.1375,0.428,mixta
72407000016,Norteamérica,1.3790,0.3816,0.277,mixta
72407000023,Norteamérica,1.2450,0.3106,0.249,semidiurna
72408100016,Norteamérica,1.5209,0.1422,0.094,semidiurna
72408100025,Norteamérica,1.5357,0.1543,0.101,semidiurna
72408100035,Norteamérica,1.6091,0.1613,0.100,semidiurna
72408100045,Norteamérica,1.6718,0.1473,0.088,semidiurna
72408100055,Norteamérica,1.7121,0.1169,0.068,semidiurna
72408100065,Norteamérica,1.8034,0.2144,0.119,semidiurna
72408100075,Norteamérica,1.8950,0.2804,0.148,semidiurna
72408100085,Norteamérica,1.7692,0.3122,0.176,semidiurna
72408100095,Norteamérica,1.7740,0.3651,0.206,semidiurna
72408100105,Norteamérica,1.7740,0.3651,0.206,semidiurna
72408100135,Norteamérica,1.8444,0.2887,0.157,semidiurna
72409000035,Norteamérica,1.7416,0.3247,0.186,semidiurna
72409000045,Norteamérica,1.6813,0.2731,0.162,semidiurna
72409000055,Norteamérica,1.8612,0.2527,0.136,semidiurna
72409000065,Norteamérica,1.6080,0.2112,0.131,semidiurna
72409000073,Norteamérica,1.1687,0.2370,0.203,semidiurna
72409000155,Norteamérica,1.9671,0.2900,0.147,semidiurna
72409000161,Norteamérica,0.3619,0.1809,0.500,mixta
72409000306,Norteamérica,1.6716,0.2826,0.169,semidiurna
72409000313,Norteamérica,1.4100,0.2679,0.190,semidiurna
72409000321,Norteamérica,0.2731,0.1422,0.521,mixta
72409000445,Norteamérica,1.5083,0.2557,0.170,semidiurna
72409000575,Norteamérica,1.8758,0.3801,0.203,semidiurna
72409000625,Norteamérica,2.0427,0.3405,0.167,semidiurna
72409000665,Norteamérica,1.4586,0.2801,0.192,semidiurna
72510000015,Norteamérica,1.6329,0.2748,0.168,semidiurna
72510000025,Norteamérica,1.6321,0.2684,0.164,semidiurna
72510000035,Norteamérica,1.5799,0.1808,0.114,semidiurna
72510000045,Norteamérica,1.4692,0.1105,0.075,semidiurna
72510000055,Norteamérica,1.4000,0.1347,0.096,semidiurna
72510000065,Norteamérica,1.4745,0.1393,0.094,semidiurna
72510000075,Norteamérica,1.4370,0.1420,0.099,semidiurna
72510000085,Norteamérica,1.2133,0.2110,0.174,semidiurna
72510000095,Norteamérica,0.8237,0.1915,0.232,semidiurna
72510000105,Norteamérica,0.5853,0.0934,0.160,semidiurna
72510000115,Norteamérica,0.5127,0.0904,0.176,semidiurna
72510000125,Norteamérica,0.4156,0.1120,0.270,mixta
72510000305,Norteamérica,0.5919,0.0941,0.159,semidiurna
72510000311,Norteamérica,0.6109,0.0698,0.114,semidiurna
72510000321,Norteamérica,0.5337,0.1055,0.198,semidiurna
72510000411,Norteamérica,1.1070,0.2774,0.251,mixta
72510000625,Norteamérica,0.6379,0.1012,0.159,semidiurna
72510000631,Norteamérica,0.5488,0.0927,0.169,semidiurna
72510000833,Norteamérica,1.3954,0.1440,0.103,semidiurna
72510000841,Norteamérica,0.5219,0.1485,0.284,mixta
72600000016,Norteamérica,0.1755,0.0989,0.564,mixta
72600000023,Norteamérica,0.1903,0.0884,0.465,mixta
72600000031,Norteamérica,0.1828,0.0936,0.512,mixta
72601100151,Norteamérica,1.7224,0.3800,0.221,semidiurna
72601700016,Norteamérica,0.0835,0.1939,2.321,diurna
72601700086,Norteamérica,0.1382,0.0274,0.198,semidiurna
72601700146,Norteamérica,0.4706,0.1984,0.422,mixta
72601700151,Norteamérica,0.2944,0.1061,0.360,mixta
72602000016,Norteamérica,0.4378,0.2098,0.479,mixta
72602000021,Norteamérica,0.3320,0.1609,0.485,mixta
72603000016,Norteamérica,0.5718,0.1681,0.294,mixta
72605000015,Norteamérica,0.5490,0.1619,0.295,mixta
72605000056,Norteamérica,0.3881,0.2028,0.522,mixta
72605000063,Norteamérica,0.3658,0.1938,0.530,mixta
72606000015,Norteamérica,0.2627,0.2132,0.812,mixta
72606000025,Norteamérica,0.3492,0.2148,0.615,mixta
72606000035,Norteamérica,0.3578,0.2176,0.608,mixta
72606000045,Norteamérica,0.3684,0.2104,0.571,mixta
72606000265,Norteamérica,0.3508,0.2283,0.651,mixta
72606000275,Norteamérica,0.3444,0.2415,0.701,mixta
72607100016,Norteamérica,0.2376,0.2100,0.884,mixta
72607300016,Norteamérica,0.5777,0.0958,0.166,semidiurna
72607300023,Norteamérica,0.5751,0.0836,0.145,semidiurna
72608100016,Norteamérica,0.2624,0.1628,0.621,mixta
72608100025,Norteamérica,0.2456,0.1551,0.632,mixta
72608100035,Norteamérica,0.2277,0.1452,0.638,mixta
72608100235,Norteamérica,0.2184,0.1353,0.620,mixta
73111000016,Norteamérica,1.7297,0.1749,0.101,semidiurna
73111000025,Norteamérica,1.6769,0.1582,0.094,semidiurna
73111000036,Norteamérica,2.9924,0.2853,0.095,semidiurna
73111000045,Norteamérica,2.9968,0.3100,0.103,semidiurna
73111000055,Norteamérica,1.8764,0.2133,0.114,semidiurna
73111000065,Norteamérica,2.4477,0.3120,0.127,semidiurna
73111000456,Norteamérica,0.2887,0.3198,1.108,mixta
73111000536,Norteamérica,1.5523,0.1425,0.092,semidiurna
73111000545,Norteamérica,1.6858,0.1775,0.105,semidiurna
73112000015,Norteamérica,1.7325,0.2012,0.116,semidiurna
73112000025,Norteamérica,1.8206,0.2011,0.110,semidiurna
73112000035,Norteamérica,1.8776,0.2261,0.120,semidiurna
73112000045,Norteamérica,1.0551,0.1163,0.110,semidiurna
73115000016,Norteamérica,0.6118,0.0610,0.100,semidiurna
73116000013,Norteamérica,1.0991,0.0952,0.087,semidiurna
73116000021,Norteamérica,0.4343,0.0996,0.229,semidiurna
73117000016,Norteamérica,1.1404,0.1235,0.108,semidiurna
73119000016,Norteamérica,0.8420,0.1247,0.148,semidiurna
73119000026,Norteamérica,0.3703,0.0625,0.169,semidiurna
73119000035,Norteamérica,0.3720,0.0625,0.168,semidiurna
73119000045,Norteamérica,0.3901,0.0628,0.161,semidiurna
73119000055,Norteamérica,0.3419,0.0774,0.226,semidiurna
73130000036,Norteamérica,0.9027,0.0347,0.038,semidiurna
73130000043,Norteamérica,0.9410,0.0417,0.044,semidiurna
73130000051,Norteamérica,0.9599,0.0631,0.066,semidiurna
73140100016,Norteamérica,0.5936,0.0434,0.073,semidiurna
73140100025,Norteamérica,0.5793,0.0535,0.092,semidiurna
73140100035,Norteamérica,0.5789,0.0536,0.093,semidiurna
73140100045,Norteamérica,0.5821,0.0605,0.104,semidiurna
73140100055,Norteamérica,0.5457,0.0670,0.123,semidiurna
73140100065,Norteamérica,0.5325,0.0694,0.130,semidiurna
73140100075,Norteamérica,0.4897,0.0738,0.151,semidiurna
73140100085,Norteamérica,0.4730,0.0682,0.144,semidiurna
73150500015,Norteamérica,0.8324,0.0490,0.059,semidiurna
73150500025,Norteamérica,0.6743,0.0394,0.058,semidiurna
73150500045,Norteamérica,0.6763,0.0395,0.058,semidiurna
73150600015,Norteamérica,0.8327,0.0504,0.060,semidiurna
73150600025,Norteamérica,0.8340,0.0521,0.063,semidiurna
73150600035,Norteamérica,0.7859,0.0732,0.093,semidiurna
73150600045,Norteamérica,0.7953,0.0961,0.121,semidiurna
73150600053,Norteamérica,0.8282,0.0963,0.116,semidiurna
73150600063,Norteamérica,1.0314,0.0585,0.057,semidiurna
73150600073,Norteamérica,1.0811,0.0858,0.079,semidiurna
73150600083,Norteamérica,0.9754,0.0497,0.051,semidiurna
73150600093,Norteamérica,1.0345,0.0582,0.056,semidiurna
73150600103,Norteamérica,1.0774,0.0887,0.082,semidiurna
73150600111,Norteamérica,0.8752,0.1615,0.185,semidiurna
73150600723,Norteamérica,0.7773,0.1027,0.132,semidiurna
73150600883,Norteamérica,0.7448,0.0856,0.115,semidiurna
73150700016,Norteamérica,0.7378,0.0545,0.074,semidiurna
73150700025,Norteamérica,0.7378,0.0545,0.074,semidiurna
73150700035,Norteamérica,0.7378,0.0545,0.074,semidiurna
73150700045,Norteamérica,0.8255,0.0413,0.050,semidiurna
73150700055,Norteamérica,0.8252,0.0418,0.051,semidiurna
73150900016,Norteamérica,0.3727,0.0841,0.226,semidiurna
73160100011,Norteamérica,0.3315,0.0730,0.220,semidiurna
73170000015,Norteamérica,0.2402,0.0263,0.110,semidiurna
73170000025,Norteamérica,0.2362,0.0236,0.100,semidiurna
73170000035,Norteamérica,0.1925,0.0509,0.264,mixta
73170000045,Norteamérica,0.2190,0.0232,0.106,semidiurna
73170000055,Norteamérica,0.1731,0.0091,0.053,semidiurna
73170000065,Norteamérica,0.2143,0.0208,0.097,semidiurna
73170000075,Norteamérica,0.1810,0.0254,0.140,semidiurna
73170000085,Norteamérica,0.2042,0.0305,0.149,semidiurna
73170000095,Norteamérica,0.4333,0.0543,0.125,semidiurna
73170000105,Norteamérica,0.4231,0.0290,0.068,semidiurna
73170000115,Norteamérica,0.2256,0.0369,0.164,semidiurna
73170000125,Norteamérica,0.2593,0.0302,0.116,semidiurna
73170000135,Norteamérica,0.3443,0.0299,0.087,semidiurna
73170000145,Norteamérica,0.2397,0.0246,0.103,semidiurna
73170000155,Norteamérica,0.4025,0.0558,0.139,semidiurna
73170000175,Norteamérica,0.2596,0.0279,0.107,semidiurna
73170000195,Norteamérica,0.4308,0.0237,0.055,semidiurna
73170000205,Norteamérica,0.2652,0.0244,0.092,semidiurna
73170000225,Norteamérica,0.2038,0.0309,0.152,semidiurna
73170000235,Norteamérica,0.2203,0.0329,0.150,semidiurna
73170000255,Norteamérica,0.2200,0.0254,0.115,semidiurna
73170000275,Norteamérica,0.2126,0.0326,0.153,semidiurna
73170000315,Norteamérica,0.2507,0.0263,0.105,semidiurna
73170000335,Norteamérica,0.1912,0.0128,0.067,semidiurna
73170000345,Norteamérica,0.2196,0.0272,0.124,semidiurna
73170000365,Norteamérica,0.1867,0.0246,0.132,semidiurna
73180100013,Norteamérica,0.4541,0.0286,0.063,semidiurna
73180100021,Norteamérica,0.3347,0.1944,0.581,mixta
73190100016,Norteamérica,0.1783,0.0178,0.100,semidiurna
73190100025,Norteamérica,0.1893,0.0443,0.234,semidiurna
73190100035,Norteamérica,0.1921,0.0112,0.058,semidiurna
73190100045,Norteamérica,0.2087,0.0246,0.118,semidiurna
73190100055,Norteamérica,0.2109,0.0255,0.121,semidiurna
73190100065,Norteamérica,0.1937,0.0219,0.113,semidiurna
73190100075,Norteamérica,0.1749,0.0224,0.128,semidiurna
73190100085,Norteamérica,0.2124,0.0472,0.222,semidiurna
73190100095,Norteamérica,0.1656,0.0180,0.109,semidiurna
73190100105,Norteamérica,0.1738,0.0176,0.101,semidiurna
73190100115,Norteamérica,0.1914,0.0102,0.053,semidiurna
73190100125,Norteamérica,0.2227,0.0258,0.116,semidiurna
73190100135,Norteamérica,0.2266,0.0352,0.155,semidiurna
73190100145,Norteamérica,0.1875,0.0459,0.245,semidiurna
73190100165,Norteamérica,0.2261,0.0263,0.116,semidiurna
73190100185,Norteamérica,0.1948,0.0431,0.221,semidiurna
73190100205,Norteamérica,0.2054,0.0371,0.181,semidiurna
73190100225,Norteamérica,0.1836,0.0425,0.231,semidiurna
73190100255,Norteamérica,0.2461,0.0313,0.127,semidiurna
73190100265,Norteamérica,0.2547,0.0245,0.096,semidiurna
73190300016,Norteamérica,0.1954,0.0230,0.117,semidiurna
73190300025,Norteamérica,0.2244,0.0438,0.195,semidiurna
73190300035,Norteamérica,0.2371,0.0312,0.131,semidiurna
73190300045,Norteamérica,0.2575,0.0338,0.131,semidiurna
73190300055,Norteamérica,0.2633,0.0477,0.181,semidiurna
73190300065,Norteamérica,0.2564,0.0474,0.185,semidiurna
73190300095,Norteamérica,0.2508,0.0582,0.232,semidiurna
73190300115,Norteamérica,0.2003,0.0278,0.139,semidiurna
73190900016,Norteamérica,0.3990,0.0698,0.175,semidiurna
73190900246,Norteamérica,0.2843,0.0547,0.192,semidiurna
73190900255,Norteamérica,0.3013,0.0564,0.187,semidiurna
73218000766,Norteamérica,0.3169,0.1481,0.467,mixta
73219000015,Norteamérica,0.5176,0.0855,0.165,semidiurna
73219000025,Norteamérica,0.3989,0.0518,0.130,semidiurna
73219000036,Norteamérica,0.2162,0.1132,0.524,mixta
73220100015,Norteamérica,0.5233,0.0755,0.144,semidiurna
73220100023,Norteamérica,0.5277,0.1062,0.201,semidiurna
73220100031,Norteamérica,0.4000,0.1118,0.279,mixta
73220100041,Norteamérica,0.3255,0.1108,0.341,mixta
73220100051,Norteamérica,0.2811,0.1121,0.399,mixta
73220100073,Norteamérica,0.4450,0.1364,0.307,mixta
73230000016,Norteamérica,0.1208,0.0343,0.284,mixta
73230000021,Norteamérica,0.3135,0.1022,0.326,mixta
73230000031,Norteamérica,0.2262,0.0800,0.354,mixta
73230000041,Norteamérica,0.1764,0.0712,0.404,mixta
73230000073,Norteamérica,0.5140,0.0810,0.157,semidiurna
73230000081,Norteamérica,0.4384,0.1094,0.250,semidiurna
73240100195,Norteamérica,0.3604,0.0844,0.234,semidiurna
73240100205,Norteamérica,0.3606,0.0858,0.238,semidiurna
73251000016,Norteamérica,0.7020,0.0355,0.051,semidiurna
73251000025,Norteamérica,0.7509,0.1047,0.139,semidiurna
73251000035,Norteamérica,0.7531,0.0959,0.127,semidiurna
73251000045,Norteamérica,0.6622,0.1044,0.158,semidiurna
73251000055,Norteamérica,0.5706,0.1227,0.215,semidiurna
73251000065,Norteamérica,0.4569,0.0961,0.210,semidiurna
73251000075,Norteamérica,0.3681,0.0852,0.231,semidiurna
73251000175,Norteamérica,0.7482,0.1843,0.246,semidiurna
73251000195,Norteamérica,0.7025,0.1250,0.178,semidiurna
73251000216,Norteamérica,0.4915,0.0308,0.063,semidiurna
73251000226,Norteamérica,0.4715,0.0408,0.087,semidiurna
73251000266,Norteamérica,0.6925,0.0599,0.086,semidiurna
73251000275,Norteamérica,0.6028,0.1276,0.212,semidiurna
73251000285,Norteamérica,0.7472,0.1907,0.255,mixta
73251000295,Norteamérica,0.7100,0.1908,0.269,mixta
73251000336,Norteamérica,0.6501,0.1394,0.214,semidiurna
73251000345,Norteamérica,0.6810,0.0843,0.124,semidiurna
73251000355,Norteamérica,0.7662,0.1110,0.145,semidiurna
73252000016,Norteamérica,0.8046,0.0846,0.105,semidiurna
73252000025,Norteamérica,0.8919,0.1045,0.117,semidiurna
73253000016,Norteamérica,0.9015,0.1224,0.136,semidiurna
73255000016,Norteamérica,0.9245,0.2052,0.222,semidiurna
73255000056,Norteamérica,0.9663,0.1127,0.117,semidiurna
73255000065,Norteamérica,0.8343,0.1704,0.204,semidiurna
73255000075,Norteamérica,0.8116,0.1457,0.180,semidiurna
73255000083,Norteamérica,0.8828,0.2101,0.238,semidiurna
73255000093,Norteamérica,0.7859,0.2066,0.263,mixta
73255000101,Norteamérica,0.7058,0.1534,0.217,semidiurna
73255000111,Norteamérica,0.6173,0.1443,0.234,semidiurna
73255000121,Norteamérica,0.4022,0.1290,0.321,mixta
73255000225,Norteamérica,0.9670,0.2086,0.216,semidiurna
73255000246,Norteamérica,0.8253,0.2211,0.268,mixta
73255000255,Norteamérica,0.8267,0.1737,0.210,semidiurna
73255000265,Norteamérica,0.8050,0.1445,0.180,semidiurna
73255000273,Norteamérica,0.7161,0.1380,0.193,semidiurna
73255000283,Norteamérica,0.5491,0.1123,0.205,semidiurna
73255000291,Norteamérica,0.4981,0.0961,0.193,semidiurna
73255000301,Norteamérica,0.4524,0.0820,0.181,semidiurna
73255000311,Norteamérica,0.3107,0.0775,0.249,semidiurna
73255000321,Norteamérica,0.1586,0.0774,0.488,mixta
73255000331,Norteamérica,0.2243,0.0994,0.443,mixta
73255000356,Norteamérica,0.7958,0.1323,0.166,semidiurna
73255000365,Norteamérica,0.7836,0.1408,0.180,semidiurna
73256000016,Norteamérica,0.5282,0.0915,0.173,semidiurna
73256000025,Norteamérica,0.5202,0.0891,0.171,semidiurna
73256000035,Norteamérica,0.4440,0.0731,0.165,semidiurna
73256000045,Norteamérica,0.3036,0.0498,0.164,semidiurna
73256000055,Norteamérica,0.1723,0.0382,0.221,semidiurna
73256000065,Norteamérica,0.1380,0.0291,0.211,semidiurna
73256000075,Norteamérica,0.1190,0.0317,0.266,mixta
73256000675,Norteamérica,0.1912,0.0405,0.212,semidiurna
73256000715,Norteamérica,0.4898,0.0798,0.163,semidiurna
73256000755,Norteamérica,0.4164,0.0725,0.174,semidiurna
73257500016,Norteamérica,0.1901,0.0875,0.460,mixta
73257500025,Norteamérica,0.1885,0.0868,0.460,mixta
73257700016,Norteamérica,0.3122,0.1503,0.482,mixta
73257800015,Norteamérica,0.3104,0.1491,0.480,mixta
73258000016,Norteamérica,0.2656,0.1455,0.548,mixta
73258000021,Norteamérica,0.2550,0.1244,0.488,mixta
73259000016,Norteamérica,0.2040,0.2084,1.021,mixta
73259000026,Norteamérica,0.4362,0.1386,0.318,mixta
73259000035,Norteamérica,0.3356,0.1407,0.419,mixta
73259000041,Norteamérica,0.2067,0.1601,0.775,mixta
73259000151,Norteamérica,0.1798,0.1014,0.564,mixta
73260100015,Norteamérica,0.1639,0.1615,0.985,mixta
73260100025,Norteamérica,0.1492,0.1571,1.053,mixta
73260100035,Norteamérica,0.1202,0.1330,1.106,mixta
73270500015,Norteamérica,0.1234,0.1897,1.538,diurna
73270500041,Norteamérica,0.2227,0.3131,1.406,mixta
73270600015,Norteamérica,0.0888,0.1716,1.932,diurna
73270600023,Norteamérica,0.0780,0.1897,2.431,diurna
73270600031,Norteamérica,0.0779,0.1779,2.284,diurna
73270600323,Norteamérica,0.0877,0.2013,2.295,diurna
73270700016,Norteamérica,0.2146,0.2458,1.145,mixta
73270700025,Norteamérica,0.1426,0.1824,1.278,mixta
73270900016,Norteamérica,0.0655,0.1448,2.211,diurna
73270900025,Norteamérica,0.0980,0.1514,1.545,diurna
73270900035,Norteamérica,0.0929,0.1497,1.611,diurna
73270900045,Norteamérica,0.0911,0.1490,1.635,diurna
73270900055,Norteamérica,0.0676,0.1580,2.336,diurna
73270900065,Norteamérica,0.0802,0.1473,1.837,diurna
73270900075,Norteamérica,0.0659,0.1384,2.101,diurna
73270900085,Norteamérica,0.1053,0.1541,1.464,mixta
73270900095,Norteamérica,0.1049,0.1529,1.457,mixta
73270900105,Norteamérica,0.0815,0.1878,2.304,diurna
73270900115,Norteamérica,0.0852,0.1672,1.962,diurna
73270900125,Norteamérica,0.1871,0.1723,0.921,mixta
73270900145,Norteamérica,0.1539,0.1873,1.217,mixta
73270900155,Norteamérica,0.1227,0.2031,1.655,diurna
73270900185,Norteamérica,0.1187,0.1723,1.451,mixta
73270900205,Norteamérica,0.0616,0.1414,2.295,diurna
73270900213,Norteamérica,0.1272,0.1272,1.000,mixta
73270900235,Norteamérica,0.0545,0.1872,3.435,diurna
73270900265,Norteamérica,0.1161,0.1921,1.654,diurna
73270900285,Norteamérica,0.1045,0.1644,1.573,diurna
73281000075,Norteamérica,0.0604,0.1808,2.993,diurna
73290000016,Norteamérica,0.0565,0.1560,2.762,diurna
73290000025,Norteamérica,0.0651,0.1552,2.382,diurna
73290000033,Norteamérica,0.0740,0.1449,1.958,diurna
73290000045,Norteamérica,0.0874,0.1415,1.618,diurna
73290000055,Norteamérica,0.0872,0.1697,1.947,diurna
73290000065,Norteamérica,0.1143,0.1772,1.550,diurna
73290000073,Norteamérica,0.1615,0.2042,1.265,mixta
73290000535,Norteamérica,0.1266,0.1520,1.200,mixta
73290000565,Norteamérica,0.1132,0.1730,1.527,diurna
73290000583,Norteamérica,0.0893,0.1428,1.598,diurna
73290000606,Norteamérica,0.0782,0.1586,2.028,diurna
73290000615,Norteamérica,0.0817,0.1490,1.823,diurna
74100300016,Norteamérica,0.0738,0.1778,2.408,diurna
74100300025,Norteamérica,0.0825,0.1800,2.182,diurna
74100400015,Norteamérica,0.0990,0.2098,2.119,diurna
74100400046,Norteamérica,0.0624,0.1013,1.624,diurna
74100400055,Norteamérica,0.0649,0.1507,2.321,diurna
74100400065,Norteamérica,0.0578,0.1956,3.386,diurna
74100400086,Norteamérica,0.1264,0.1157,0.916,mixta
74100400095,Norteamérica,0.0876,0.1761,2.010,diurna
74100600016,Norteamérica,0.1082,0.1753,1.620,diurna
74100600025,Norteamérica,0.0907,0.1671,1.842,diurna
74210000025,Norteamérica,0.0192,0.1457,7.598,diurna
74210000035,Norteamérica,0.0420,0.1478,3.522,diurna
74210000045,Norteamérica,0.0534,0.1567,2.934,diurna
74210000055,Norteamérica,0.0649,0.1729,2.665,diurna
74210000065,Norteamérica,0.0631,0.1487,2.355,diurna
74210000075,Norteamérica,0.1326,0.1776,1.339,mixta
74210000085,Norteamérica,0.1774,0.1956,1.102,mixta
74210000095,Norteamérica,0.1458,0.1971,1.352,mixta
74300400385,Norteamérica,0.2114,0.1342,0.635,mixta
74300500016,Norteamérica,0.0734,0.0846,1.153,mixta
74300500025,Norteamérica,0.0674,0.0917,1.361,mixta
74300500056,Norteamérica,0.0995,0.1067,1.072,mixta
74300500065,Norteamérica,0.1245,0.1200,0.964,mixta
