h1_optimo,h1_filtro_adaptado,l1_optimo,l1_filtro_adaptado
14.0228,15.6892,16.4186,17.1929
14.3807,15.8276,16.7268,17.1591
13.9403,15.6814,16.3463,17.1879
14.3807,15.8276,16.7268,17.1591
13.9403,15.6814,16.3463,17.1879
14.3807,15.8276,16.7268,17.1591
13.9403,15.6814,16.3463,17.1879
15.7195,15.8264,18.3623,17.0823
13.9403,15.6814,16.3463,17.1879
15.7195,15.8264,18.3623,17.0823
13.9403,15.6814,16.3463,17.1879
15.6846,15.8286,18.3131,17.0925
13.9403,15.6814,16.3463,17.1879
15.6846,15.8286,18.3131,17.0925
13.9403,15.6814,16.3463,17.1879
15.6846,15.8286,18.3131,17.0925
13.9403,15.6814,16.3463,17.1879
15.6846,15.8286,18.3131,17.0925
13.9403,15.6814,16.3463,17.1879
14.4673,15.7824,16.8844,17.1612
13.9403,15.6814,16.3463,17.1879
14.4673,15.7824,16.8844,17.1612
13.9403,15.6814,16.3463,17.1879
14.1751,15.7970,16.5389,17.1687
13.6933,15.7113,16.0237,17.1991
14.1751,15.7970,16.5389,17.1687
13.6933,15.7113,16.0237,17.1991
13.9991,15.7995,16.3407,17.1632
13.6163,15.7047,15.9114,17.2036
13.9991,15.7995,16.3407,17.1632
13.6163,15.7047,15.9114,17.2036
13.9991,15.7995,16.3407,17.1632
13.6163,15.7047,15.9114,17.2036
13.9991,15.7995,16.3407,17.1632
14.2126,15.7068,16.6826,17.0919
13.9991,15.7995,16.3407,17.1632
13.6692,15.5156,15.9306,17.2148
13.9991,15.7995,16.3407,17.1632
13.6692,15.5156,15.9306,17.2148
13.9991,15.7995,16.3407,17.1632
13.6692,15.5156,15.9306,17.2148
13.9991,15.7995,16.3407,17.1632
13.9437,15.5673,16.2677,17.2304
13.9991,15.7995,16.3407,17.1632
13.7333,15.6408,16.0121,17.2257
13.9991,15.7995,16.3407,17.1632
13.7137,15.6373,15.9894,17.2259
13.9991,15.7995,16.3407,17.1632
13.7137,15.6373,15.9894,17.2259
14.3223,15.7981,16.7147,17.1648
13.6743,15.6444,15.9405,17.2250
13.6997,15.7630,15.9680,17.1928
13.6743,15.6444,15.9405,17.2250
13.6997,15.7630,15.9680,17.1928
13.6743,15.6444,15.9405,17.2250
13.9428,15.7703,16.2502,17.1885
13.6743,15.6444,15.9405,17.2250
13.9428,15.7703,16.2502,17.1885
13.6743,15.6444,15.9405,17.2250
13.9428,15.7703,16.2502,17.1885
13.6743,15.6444,15.9405,17.2250
13.9428,15.7703,16.2502,17.1885
13.9906,15.6720,16.3517,17.2214
14.6854,15.7467,17.1151,17.2006
13.9906,15.6720,16.3517,17.2214
14.6854,15.7467,17.1151,17.2006
13.9906,15.6720,16.3517,17.2214
15.1845,15.7766,17.7772,17.1154
13.9906,15.6720,16.3517,17.2214
15.1845,15.7766,17.7772,17.1154
13.8394,15.6470,16.1477,17.2261
15.1845,15.7766,17.7772,17.1154
13.8394,15.6470,16.1477,17.2261
15.0523,15.7956,17.5802,17.1078
13.8394,15.6470,16.1477,17.2261
15.5433,15.8088,18.1662,17.0637
14.1476,15.7044,16.5320,17.2039
15.1037,15.8121,17.6122,17.1557
14.1476,15.7044,16.5320,17.2039
15.1037,15.8121,17.6122,17.1557
14.1476,15.7044,16.5320,17.2039
15.0896,15.8068,17.5844,17.1654
14.6731,15.6785,17.1945,17.1966
15.0896,15.8068,17.5844,17.1654
14.6731,15.6785,17.1945,17.1966
15.0308,15.8113,17.5392,17.1421
14.6731,15.6785,17.1945,17.1966
15.0308,15.8113,17.5392,17.1421
14.6498,15.6732,17.1545,17.2134
15.0202,15.8111,17.5332,17.1432
14.6498,15.6732,17.1545,17.2134
15.0202,15.8111,17.5332,17.1432
14.6498,15.6732,17.1545,17.2134
15.0202,15.8111,17.5332,17.1432
14.6498,15.6732,17.1545,17.2134
15.0202,15.8111,17.5332,17.1432
14.6498,15.6732,17.1545,17.2134
14.9650,15.8118,17.4680,17.1197
14.6498,15.6732,17.1545,17.2134
14.9650,15.8118,17.4680,17.1197
14.6498,15.6732,17.1545,17.2134
14.3684,15.8015,16.7406,17.1734
14.6498,15.6732,17.1545,17.2134
16.6272,15.8627,19.3254,17.1308
14.6498,15.6732,17.1545,17.2134
16.5941,15.8632,19.2789,17.1312
14.6498,15.6732,17.1545,17.2134
16.5941,15.8632,19.2789,17.1312
14.6498,15.6732,17.1545,17.2134
16.2666,15.8462,18.8885,17.1445
14.7845,15.6688,17.3118,17.2088
15.8960,15.8466,18.4446,17.1444
15.1801,15.6565,17.8004,17.1951
15.7750,15.8133,18.3428,17.1676
15.1801,15.6565,17.8004,17.1951
15.7750,15.8133,18.3428,17.1676
15.1801,15.6565,17.8004,17.1951
16.3232,15.8129,18.9982,17.1680
15.1801,15.6565,17.8004,17.1951
16.3232,15.8129,18.9982,17.1680
15.1801,15.6565,17.8004,17.1951
16.3232,15.8129,18.9982,17.1680
15.0013,15.6669,17.6029,17.1948
15.9749,15.8179,18.5797,17.1652
15.1480,15.6582,17.7581,17.1957
15.9749,15.8179,18.5797,17.1652
15.1480,15.6582,17.7581,17.1957
15.9749,15.8179,18.5797,17.1652
15.1480,15.6582,17.7581,17.1957
16.0712,15.8175,18.6991,17.1650
14.8117,15.6230,17.3338,17.2293
16.0712,15.8175,18.6991,17.1650
15.1647,15.6677,17.7873,17.1795
16.0712,15.8175,18.6991,17.1650
15.1647,15.6677,17.7873,17.1795
16.0712,15.8175,18.6991,17.1650
15.1647,15.6677,17.7873,17.1795
16.0712,15.8175,18.6991,17.1650
15.1647,15.6677,17.7873,17.1795
16.0712,15.8175,18.6991,17.1650
15.1647,15.6677,17.7873,17.1795
15.4622,15.8060,17.9978,17.1725
15.1647,15.6677,17.7873,17.1795
15.3400,15.8025,17.8714,17.1729
15.1647,15.6677,17.7873,17.1795
15.4724,15.8050,18.0040,17.1701
15.1647,15.6677,17.7873,17.1795
15.3408,15.8017,17.8607,17.1725
15.1647,15.6677,17.7873,17.1795
15.1567,15.7977,17.6574,17.1759
15.1647,15.6677,17.7873,17.1795
15.1567,15.7977,17.6574,17.1759
15.1647,15.6677,17.7873,17.1795
15.1655,15.7933,17.6652,17.1785
15.1647,15.6677,17.7873,17.1795
15.4483,15.7936,18.0050,17.1764
14.8910,15.6491,17.4535,17.2148
15.4483,15.7936,18.0050,17.1764
14.8910,15.6491,17.4535,17.2148
15.3508,15.7965,17.8798,17.1758
14.8561,15.6395,17.4024,17.2216
15.3508,15.7965,17.8798,17.1758
14.8561,15.6395,17.4024,17.2216
15.2886,15.7937,17.7858,17.1783
14.8561,15.6395,17.4024,17.2216
15.2886,15.7937,17.7858,17.1783
14.8561,15.6395,17.4024,17.2216
15.3685,15.8222,17.8809,17.1613
14.8561,15.6395,17.4024,17.2216
15.3685,15.8222,17.8809,17.1613
14.8561,15.6395,17.4024,17.2216
15.2496,15.8245,17.7001,17.1592
14.8561,15.6395,17.4024,17.2216
15.5678,15.8282,18.1206,17.1547
14.8561,15.6395,17.4024,17.2216
15.5678,15.8282,18.1206,17.1547
14.8561,15.6395,17.4024,17.2216
15.5678,15.8282,18.1206,17.1547
15.3283,15.6316,17.9808,17.2113
16.3530,15.8201,19.0802,17.0721
15.3283,15.6316,17.9808,17.2113
15.6922,15.8445,18.2935,17.1162
15.3283,15.6316,17.9808,17.2113
14.5952,15.7957,17.0289,17.1699
15.3283,15.6316,17.9808,17.2113
14.5952,15.7957,17.0289,17.1699
15.3283,15.6316,17.9808,17.2113
14.5952,15.7957,17.0289,17.1699
15.3283,15.6316,17.9808,17.2113
14.5952,15.7957,17.0289,17.1699
15.3283,15.6316,17.9808,17.2113
14.5686,15.7796,16.9981,17.1782
15.3502,15.6329,18.0276,17.2015
14.4886,15.7838,16.8853,17.1786
15.3502,15.6329,18.0276,17.2015
15.0518,15.8063,17.5621,17.1587
15.3502,15.6329,18.0276,17.2015
15.0518,15.8063,17.5621,17.1587
15.3502,15.6329,18.0276,17.2015
15.1675,15.8154,17.6841,17.1523
15.3502,15.6329,18.0276,17.2015
15.1675,15.8154,17.6841,17.1523
15.3502,15.6329,18.0276,17.2015
14.9373,15.7930,17.4098,17.1693
15.3502,15.6329,18.0276,17.2015
14.8942,15.7829,17.4002,17.1661
15.3502,15.6329,18.0276,17.2015
14.8942,15.7829,17.4002,17.1661
15.4494,15.6412,18.1283,17.1831
14.3975,15.7514,16.8071,17.1916
15.4494,15.6412,18.1283,17.1831
14.3222,15.7534,16.7683,17.1438
15.4494,15.6412,18.1283,17.1831
14.3222,15.7534,16.7683,17.1438
15.0250,15.6070,17.5938,17.2288
14.2140,15.7463,16.6147,17.1775
15.0250,15.6070,17.5938,17.2288
14.2140,15.7463,16.6147,17.1775
15.0250,15.6070,17.5938,17.2288
14.2140,15.7463,16.6147,17.1775
15.0250,15.6070,17.5938,17.2288
14.1456,15.6701,16.5089,17.2205
15.0250,15.6070,17.5938,17.2288
14.1456,15.6701,16.5089,17.2205
15.0462,15.6118,17.6246,17.2265
14.5800,15.6471,16.9964,17.2248
15.0462,15.6118,17.6246,17.2265
14.5800,15.6471,16.9964,17.2248
15.0462,15.6118,17.6246,17.2265
15.2224,15.6568,17.7792,17.2252
15.0462,15.6118,17.6246,17.2265
14.8426,15.6458,17.3304,17.2266
15.0462,15.6118,17.6246,17.2265
14.8426,15.6458,17.3304,17.2266
15.5331,15.6414,18.2634,17.1485
14.8426,15.6458,17.3304,17.2266
15.5331,15.6414,18.2634,17.1485
14.8426,15.6458,17.3304,17.2266
15.5331,15.6414,18.2634,17.1485
14.7556,15.6479,17.2268,17.2263
15.5331,15.6414,18.2634,17.1485
14.7556,15.6479,17.2268,17.2263
15.5331,15.6414,18.2634,17.1485
14.7556,15.6479,17.2268,17.2263
15.5331,15.6414,18.2634,17.1485
14.7556,15.6479,17.2268,17.2263
15.5331,15.6414,18.2634,17.1485
14.7556,15.6479,17.2268,17.2263
15.5331,15.6414,18.2634,17.1485
14.9600,15.6505,17.4805,17.2254
15.5331,15.6414,18.2634,17.1485
14.9600,15.6505,17.4805,17.2254
15.5331,15.6414,18.2634,17.1485
14.9600,15.6505,17.4805,17.2254
15.5331,15.6414,18.2634,17.1485
14.9600,15.6505,17.4805,17.2254
15.5331,15.6414,18.2634,17.1485
14.9600,15.6505,17.4805,17.2254
15.5331,15.6414,18.2634,17.1485
14.9600,15.6505,17.4805,17.2254
15.5207,15.6401,18.2402,17.1619
14.9600,15.6505,17.4805,17.2254
15.5207,15.6401,18.2402,17.1619
14.9600,15.6505,17.4805,17.2254
15.5207,15.6401,18.2402,17.1619
14.9600,15.6505,17.4805,17.2254
15.5207,15.6401,18.2402,17.1619
14.9729,15.6412,17.4681,17.2274
15.6964,15.6397,18.4436,17.1658
14.9729,15.6412,17.4681,17.2274
15.6964,15.6397,18.4436,17.1658
14.9729,15.6412,17.4681,17.2274
15.6964,15.6397,18.4436,17.1658
14.9729,15.6412,17.4681,17.2274
15.6964,15.6397,18.4436,17.1658
14.9729,15.6412,17.4681,17.2274
15.5163,15.6386,18.2037,17.1880
16.2105,15.6916,18.8823,17.2158
15.1774,15.6156,17.7558,17.2276
16.2105,15.6916,18.8823,17.2158
15.1774,15.6156,17.7558,17.2276
16.2105,15.6916,18.8823,17.2158
15.1774,15.6156,17.7558,17.2276
16.2105,15.6916,18.8823,17.2158
14.9166,15.5856,17.4427,17.2355
16.3476,15.6857,19.0329,17.2155
14.9166,15.5856,17.4427,17.2355
16.3476,15.6857,19.0329,17.2155
15.9687,15.6402,18.7780,17.1481
16.3476,15.6857,19.0329,17.2155
15.9687,15.6402,18.7780,17.1481
16.1960,15.7098,18.8944,17.2106
15.9687,15.6402,18.7780,17.1481
15.9765,15.6786,18.6104,17.2137
15.6926,15.5877,18.3936,17.2312
15.0511,15.6875,17.5042,17.2036
15.6926,15.5877,18.3936,17.2312
15.0511,15.6875,17.5042,17.2036
15.6926,15.5877,18.3936,17.2312
15.0511,15.6875,17.5042,17.2036
15.6926,15.5877,18.3936,17.2312
15.0511,15.6875,17.5042,17.2036
15.6926,15.5877,18.3936,17.2312
15.0511,15.6875,17.5042,17.2036
15.6727,15.6486,18.4247,17.1301
15.0511,15.6875,17.5042,17.2036
15.6727,15.6486,18.4247,17.1301
15.0511,15.6875,17.5042,17.2036
15.6727,15.6486,18.4247,17.1301
15.0511,15.6875,17.5042,17.2036
15.8167,15.6395,18.6211,17.0925
15.0511,15.6875,17.5042,17.2036
15.8167,15.6395,18.6211,17.0925
15.0511,15.6875,17.5042,17.2036
15.8167,15.6395,18.6211,17.0925
15.0511,15.6875,17.5042,17.2036
15.8167,15.6395,18.6211,17.0925
15.0511,15.6875,17.5042,17.2036
15.8167,15.6395,18.6211,17.0925
14.9806,15.7220,17.4301,17.2024
15.8167,15.6395,18.6211,17.0925
14.4222,15.7226,16.7376,17.1806
15.8167,15.6395,18.6211,17.0925
14.4222,15.7226,16.7376,17.1806
15.5797,15.6491,18.3037,17.1823
15.2407,15.8506,17.7055,17.1389
15.5797,15.6491,18.3037,17.1823
15.2407,15.8506,17.7055,17.1389
15.5797,15.6491,18.3037,17.1823
15.1131,15.8459,17.5269,17.1433
15.5797,15.6491,18.3037,17.1823
15.1131,15.8459,17.5269,17.1433
15.5797,15.6491,18.3037,17.1823
15.1131,15.8459,17.5269,17.1433
15.5797,15.6491,18.3037,17.1823
16.0671,15.8394,18.6464,17.1443
15.5797,15.6491,18.3037,17.1823
16.0671,15.8394,18.6464,17.1443
15.5797,15.6491,18.3037,17.1823
16.0671,15.8394,18.6464,17.1443
15.5797,15.6491,18.3037,17.1823
16.0671,15.8394,18.6464,17.1443
15.5797,15.6491,18.3037,17.1823
16.2536,15.8394,18.8456,17.1423
15.5797,15.6491,18.3037,17.1823
14.7287,15.7901,17.0377,17.1220
15.5797,15.6491,18.3037,17.1823
14.7287,15.7901,17.0377,17.1220
15.5797,15.6491,18.3037,17.1823
14.7287,15.7901,17.0377,17.1220
15.5797,15.6491,18.3037,17.1823
14.7287,15.7901,17.0377,17.1220
15.3493,15.6756,18.0159,17.1546
14.7326,15.7928,17.0598,17.1387
15.3493,15.6756,18.0159,17.1546
14.7082,15.7930,17.0281,17.1378
15.3493,15.6756,18.0159,17.1546
14.7082,15.7930,17.0281,17.1378
15.3493,15.6756,18.0159,17.1546
14.7082,15.7930,17.0281,17.1378
15.3493,15.6756,18.0159,17.1546
14.7082,15.7930,17.0281,17.1378
15.2142,15.5912,17.7964,17.2349
14.7082,15.7930,17.0281,17.1378
14.9278,15.6803,17.5115,17.1552
15.8812,15.8540,18.3610,17.1090
14.9278,15.6803,17.5115,17.1552
15.8812,15.8540,18.3610,17.1090
14.9278,15.6803,17.5115,17.1552
15.8812,15.8540,18.3610,17.1090
14.9278,15.6803,17.5115,17.1552
15.1619,15.8433,17.5611,17.1300
14.9278,15.6803,17.5115,17.1552
15.5671,15.8692,18.0380,17.1234
14.9278,15.6803,17.5115,17.1552
15.6475,15.8690,18.1471,17.1259
14.9278,15.6803,17.5115,17.1552
15.6522,15.8683,18.1512,17.1263
14.9278,15.6803,17.5115,17.1552
15.6522,15.8683,18.1512,17.1263
14.9278,15.6803,17.5115,17.1552
15.6522,15.8683,18.1512,17.1263
15.1178,15.6742,17.7311,17.1704
14.4671,15.7763,16.8017,17.1780
15.1178,15.6742,17.7311,17.1704
14.4671,15.7763,16.8017,17.1780
15.1178,15.6742,17.7311,17.1704
14.7186,15.7807,17.0987,17.1820
14.7540,15.6671,17.2706,17.2175
14.0205,15.8402,16.2965,17.1503
14.7540,15.6671,17.2706,17.2175
14.0488,15.8704,16.3261,17.1220
14.8659,15.6715,17.3864,17.2186
14.4271,15.9043,16.7550,16.9670
14.8659,15.6715,17.3864,17.2186
13.7498,15.8152,15.9218,17.1256
14.8659,15.6715,17.3864,17.2186
14.7023,15.6999,17.0952,17.1952
16.4212,15.6976,19.0861,17.1941
15.0304,15.6688,17.4319,17.1629
15.9364,15.7244,18.5353,17.1951
15.1410,15.6829,17.5341,17.1673
15.9364,15.7244,18.5353,17.1951
15.1410,15.6829,17.5341,17.1673
15.9364,15.7244,18.5353,17.1951
15.0482,15.6668,17.4535,17.1627
16.0618,15.7169,18.6564,17.1975
15.0482,15.6668,17.4535,17.1627
16.0618,15.7169,18.6564,17.1975
15.0482,15.6668,17.4535,17.1627
16.0618,15.7169,18.6564,17.1975
14.5780,15.8161,16.9046,17.1502
16.3475,15.7797,19.0429,17.1862
14.5780,15.8161,16.9046,17.1502
16.3435,15.7794,19.0378,17.1865
14.6432,15.8150,16.9908,17.1521
16.3100,15.7775,19.0005,17.1873
14.6432,15.8150,16.9908,17.1521
16.3100,15.7775,19.0005,17.1873
14.6432,15.8150,16.9908,17.1521
16.3100,15.7775,19.0005,17.1873
14.6432,15.8150,16.9908,17.1521
16.3100,15.7775,19.0005,17.1873
14.6432,15.8150,16.9908,17.1521
16.3100,15.7775,19.0005,17.1873
14.6432,15.8150,16.9908,17.1521
16.3100,15.7775,19.0005,17.1873
14.6432,15.8150,16.9908,17.1521
16.3100,15.7775,19.0005,17.1873
14.6432,15.8150,16.9908,17.1521
16.3100,15.7775,19.0005,17.1873
14.6432,15.8150,16.9908,17.1521
15.6102,15.7523,18.2103,17.1969
14.6432,15.8150,16.9908,17.1521
15.6102,15.7523,18.2103,17.1969
14.6432,15.8150,16.9908,17.1521
15.6102,15.7523,18.2103,17.1969
15.8274,15.8316,18.3666,17.1472
15.8666,15.7516,18.5170,17.1943
15.8274,15.8316,18.3666,17.1472
15.8666,15.7516,18.5170,17.1943
15.8274,15.8316,18.3666,17.1472
16.5875,15.7791,19.3502,17.1794
15.7341,15.8255,18.2699,17.1502
16.0985,15.6920,18.7310,17.2047
15.7341,15.8255,18.2699,17.1502
16.0985,15.6920,18.7310,17.2047
15.0216,15.8209,17.4386,17.1617
15.6232,15.7322,18.1878,17.2017
15.8136,15.8840,18.3764,17.1071
15.6232,15.7322,18.1878,17.2017
15.5454,15.8963,18.0209,17.0981
15.6232,15.7322,18.1878,17.2017
15.5454,15.8963,18.0209,17.0981
15.4730,15.7917,18.0104,17.1802
15.5273,15.9026,17.9852,17.0894
15.4730,15.7917,18.0104,17.1802
15.5273,15.9026,17.9852,17.0894
15.7286,15.7948,18.2887,17.1785
14.7795,15.8866,17.1549,17.1073
15.7286,15.7948,18.2887,17.1785
14.7795,15.8866,17.1549,17.1073
15.7286,15.7948,18.2887,17.1785
15.1412,15.8921,17.5764,17.0991
15.3278,15.7819,17.8411,17.1843
14.7367,15.8268,17.1350,17.1568
15.6165,15.7863,18.1713,17.1829
14.7367,15.8268,17.1350,17.1568
15.6165,15.7863,18.1713,17.1829
14.0998,15.8292,16.3436,17.1451
15.6165,15.7863,18.1713,17.1829
13.9608,15.8170,16.1655,17.1439
15.9499,15.7914,18.5752,17.1798
13.9608,15.8170,16.1655,17.1439
15.9499,15.7914,18.5752,17.1798
14.6999,15.8343,17.0064,17.1177
15.7885,15.7660,18.3627,17.1887
14.6999,15.8343,17.0064,17.1177
15.7885,15.7660,18.3627,17.1887
15.3404,15.8551,17.7972,17.1292
15.7885,15.7660,18.3627,17.1887
15.2432,15.8552,17.6597,17.1318
16.1217,15.7729,18.7368,17.1855
14.6409,15.8339,16.9776,17.1484
16.1217,15.7729,18.7368,17.1855
14.6588,15.8232,16.9990,17.1544
15.8660,15.7760,18.4372,17.1843
14.6588,15.8232,16.9990,17.1544
16.2829,15.7713,18.9259,17.1862
14.6004,15.8272,16.9307,17.1527
16.3231,15.7726,18.9760,17.1862
14.1660,15.8561,16.4356,17.1353
16.2313,15.7641,18.8563,17.1866
14.1660,15.8561,16.4356,17.1353
15.1311,15.7401,17.6188,17.2004
14.1660,15.8561,16.4356,17.1353
15.1311,15.7401,17.6188,17.2004
14.1660,15.8561,16.4356,17.1353
15.1311,15.7401,17.6188,17.2004
14.1660,15.8561,16.4356,17.1353
15.1311,15.7401,17.6188,17.2004
14.2015,15.8587,16.4751,17.1336
15.1311,15.7401,17.6188,17.2004
15.1706,15.8982,17.5925,17.0956
15.1311,15.7401,17.6188,17.2004
15.1127,15.8907,17.5393,17.1032
15.5058,15.7657,18.0648,17.1916
15.1127,15.8907,17.5393,17.1032
15.5294,15.7646,18.0972,17.1921
15.1127,15.8907,17.5393,17.1032
15.6184,15.7453,18.2118,17.2008
15.1127,15.8907,17.5393,17.1032
15.6288,15.7050,18.1976,17.2105
15.1127,15.8907,17.5393,17.1032
15.6288,15.7050,18.1976,17.2105
15.1127,15.8907,17.5393,17.1032
15.6288,15.7050,18.1976,17.2105
15.1127,15.8907,17.5393,17.1032
15.6288,15.7050,18.1976,17.2105
15.1127,15.8907,17.5393,17.1032
15.6288,15.7050,18.1976,17.2105
14.9855,15.8920,17.4002,17.1002
15.6128,15.7064,18.1787,17.2102
14.7656,15.8827,17.1217,17.1130
15.2922,15.7063,17.7707,17.2003
14.7656,15.8827,17.1217,17.1130
15.5808,15.7786,18.1647,17.1853
14.7656,15.8827,17.1217,17.1130
15.5808,15.7786,18.1647,17.1853
14.7656,15.8827,17.1217,17.1130
15.5808,15.7786,18.1647,17.1853
14.7656,15.8827,17.1217,17.1130
15.5808,15.7786,18.1647,17.1853
14.8026,15.8830,17.1605,17.1123
15.7993,15.7937,18.4064,17.1774
14.8026,15.8830,17.1605,17.1123
15.7993,15.7937,18.4064,17.1774
14.8026,15.8830,17.1605,17.1123
15.7993,15.7937,18.4064,17.1774
14.4407,15.8063,16.7806,17.1647
16.1508,15.7924,18.8446,17.1726
14.4407,15.8063,16.7806,17.1647
16.1508,15.7924,18.8446,17.1726
14.4407,15.8063,16.7806,17.1647
16.1508,15.7924,18.8446,17.1726
15.4508,15.8672,17.9329,17.1279
16.1508,15.7924,18.8446,17.1726
15.4508,15.8672,17.9329,17.1279
16.1508,15.7924,18.8446,17.1726
15.3941,15.8643,17.8610,17.1299
15.8887,15.7801,18.5376,17.1780
15.3941,15.8643,17.8610,17.1299
15.8887,15.7801,18.5376,17.1780
15.3941,15.8643,17.8610,17.1299
14.8015,15.7703,17.2247,17.1884
15.3941,15.8643,17.8610,17.1299
14.8015,15.7703,17.2247,17.1884
15.5791,15.8741,18.0790,17.1220
14.8015,15.7703,17.2247,17.1884
15.3386,15.8576,17.7776,17.1292
14.8015,15.7703,17.2247,17.1884
15.3386,15.8576,17.7776,17.1292
14.2796,15.7471,16.6362,17.1988
15.3386,15.8576,17.7776,17.1292
15.2561,15.7812,17.8475,17.1227
15.3386,15.8576,17.7776,17.1292
15.1963,15.7816,17.7659,17.1378
15.1182,15.8712,17.5160,17.1183
15.1963,15.7816,17.7659,17.1378
15.1182,15.8712,17.5160,17.1183
15.2787,15.7632,17.8893,17.0725
15.2494,15.8756,17.6820,17.1169
15.2787,15.7632,17.8893,17.0725
15.2494,15.8756,17.6820,17.1169
15.1847,15.7576,17.7918,17.0817
15.2494,15.8756,17.6820,17.1169
16.5197,15.7579,19.3457,17.0315
15.2494,15.8756,17.6820,17.1169
16.5197,15.7579,19.3457,17.0315
15.2494,15.8756,17.6820,17.1169
14.9303,15.7635,17.4028,17.1929
15.2483,15.8646,17.6877,17.1242
15.6965,15.7803,18.3235,17.1651
15.2654,15.8499,17.6913,17.1295
15.6965,15.7803,18.3235,17.1651
15.2654,15.8499,17.6913,17.1295
15.5486,15.7628,18.1490,17.1893
15.2654,15.8499,17.6913,17.1295
15.5486,15.7628,18.1490,17.1893
14.8504,15.8385,17.2050,17.1325
15.5486,15.7628,18.1490,17.1893
14.8504,15.8385,17.2050,17.1325
15.5486,15.7628,18.1490,17.1893
14.8504,15.8385,17.2050,17.1325
15.5472,15.7673,18.1371,17.1883
14.7034,15.8384,17.0470,17.1346
15.5472,15.7673,18.1371,17.1883
14.7034,15.8384,17.0470,17.1346
15.5472,15.7673,18.1371,17.1883
16.2656,15.9370,18.8137,17.0337
15.6737,15.7748,18.3010,17.1785
16.2126,15.9356,18.7580,17.0369
15.5289,15.7732,18.1082,17.1855
16.0942,15.9314,18.6086,17.0444
15.5289,15.7732,18.1082,17.1855
16.0942,15.9314,18.6086,17.0444
15.5289,15.7732,18.1082,17.1855
14.2145,15.9193,16.4647,17.0662
15.5289,15.7732,18.1082,17.1855
14.2145,15.9193,16.4647,17.0662
15.0036,15.7660,17.4722,17.1893
14.2145,15.9193,16.4647,17.0662
15.0036,15.7660,17.4722,17.1893
14.2145,15.9193,16.4647,17.0662
15.5372,15.7124,18.0647,17.1949
14.2145,15.9193,16.4647,17.0662
15.5372,15.7124,18.0647,17.1949
13.8210,15.9333,16.0119,17.0272
15.4934,15.7098,18.0085,17.1942
13.8210,15.9333,16.0119,17.0272
15.6096,15.7125,18.1370,17.1931
13.8210,15.9333,16.0119,17.0272
15.6627,15.7275,18.1811,17.1887
13.8210,15.9333,16.0119,17.0272
15.6627,15.7275,18.1811,17.1887
14.2231,15.9215,16.4662,17.0624
14.8499,15.7139,17.2741,17.2066
14.2231,15.9215,16.4662,17.0624
14.7984,15.7097,17.2115,17.2068
14.2231,15.9215,16.4662,17.0624
14.9437,15.7639,17.4312,17.1840
14.2231,15.9215,16.4662,17.0624
14.9437,15.7639,17.4312,17.1840
14.6695,15.9362,16.9900,17.0325
14.9437,15.7639,17.4312,17.1840
14.6695,15.9362,16.9900,17.0325
14.9437,15.7639,17.4312,17.1840
15.0163,15.9368,17.3973,16.9902
14.9437,15.7639,17.4312,17.1840
15.0163,15.9368,17.3973,16.9902
14.9437,15.7639,17.4312,17.1840
15.1427,15.9370,17.5367,16.9508
14.9437,15.7639,17.4312,17.1840
15.1427,15.9370,17.5367,16.9508
14.9437,15.7639,17.4312,17.1840
15.1427,15.9370,17.5367,16.9508
14.6972,15.7676,17.1983,17.0699
15.1427,15.9370,17.5367,16.9508
14.4652,15.7630,16.9285,17.0325
15.1427,15.9370,17.5367,16.9508
14.4652,15.7630,16.9285,17.0325
15.1427,15.9370,17.5367,16.9508
14.4652,15.7630,16.9285,17.0325
15.1427,15.9370,17.5367,16.9508
14.4795,15.7579,16.9539,17.0243
15.1427,15.9370,17.5367,16.9508
14.4795,15.7579,16.9539,17.0243
15.1427,15.9370,17.5367,16.9508
14.5745,15.7781,17.0333,17.1513
15.1427,15.9370,17.5367,16.9508
14.5745,15.7781,17.0333,17.1513
15.1427,15.9370,17.5367,16.9508
14.5745,15.7781,17.0333,17.1513
15.1427,15.9370,17.5367,16.9508
14.5745,15.7781,17.0333,17.1513
15.1427,15.9370,17.5367,16.9508
