Population,IID,Average_ROH_length_Mb,Total_ROH_length_Mb,ROH_count,FROH
Bedouin,HGDP00653,1.439104595,287.820919,200,0.103210215336827
Bedouin,HGDP00654,1.09281737062937,156.272884,143,0.0560381714608692
Bedouin,HGDP00701,1.004888995,200.977799,200,0.0720689864544261
BergamoItalian,HGDP01149,1.76946297093023,304.347631,172,0.109136558391585
BergamoItalian,HGDP01151,0.766550171052632,116.515626,152,0.0417815455921227
BergamoItalian,HGDP01152,0.735835712418301,112.582864,153,0.0403712894707166
BergamoItalian,HGDP01153,0.771071024390244,126.455648,164,0.0453459557629929
BergamoItalian,HGDP01155,0.714188960526316,108.556722,152,0.0389275480490007
BergamoItalian,HGDP01156,0.756181037974684,119.476604,158,0.0428433279603029
BergamoItalian,HGDP01157,0.791174683453237,109.973281,139,0.0394355144606684
BergamoItalian,HGDP01171,0.734755287356322,127.84742,174,0.045845033760238
BergamoItalian,HGDP01172,0.74911105,119.857768,160,0.0429800102370996
BergamoItalian,HGDP01173,0.719894769230769,112.303584,156,0.0402711419587171
BergamoItalian,HGDP01174,1.30132077272727,200.403399,154,0.07186301133665
BergamoItalian,HGDP01177,0.750039776397516,120.756404,161,0.0433022537188857
Biaka,HGDP00453,1.25432855223881,84.040013,67,0.0301360577569406
Biaka,HGDP00454,1.053275,81.102175,77,0.0290825732025232
Biaka,HGDP00455,1.78495750588235,151.721388,85,0.054406042413763
Biaka,HGDP00457,1.22795847761194,82.273218,67,0.0295024995950127
Biaka,HGDP00458,1.27942029268293,104.912464,82,0.0376207470901623
Biaka,HGDP00459,1.13576357377049,69.281578,61,0.0248438042971267
Biaka,HGDP00460,1.4304386,85.826316,60,0.0307766113272904
Biaka,HGDP00461,1.08803596,81.602697,75,0.0292620562768609
Biaka,HGDP00464,1.43031661818182,78.667414,55,0.0282094879244385
Biaka,HGDP00469,1.47548653424658,107.710517,73,0.0386241058927719
Biaka,HGDP00470,1.00246461904762,63.155271,63,0.0226469609721649
Biaka,HGDP00472,1.53991507936508,97.01465,63,0.0347886559188107
Biaka,HGDP00473,0.965098786885246,58.871026,61,0.0211106659365504
Biaka,HGDP00475,1.10600819148936,51.982385,47,0.0186404559064445
Biaka,HGDP00479,1.85459333870968,114.984787,62,0.0412325993119672
Biaka,HGDP00985,1.49573416129032,92.735518,62,0.0332541943629614
Biaka,HGDP00986,1.265616875,70.874545,56,0.0254150291673192
Biaka,HGDP01086,1.2617367704918,76.965943,61,0.0275993544118728
Biaka,HGDP01090,1.1768294375,75.317084,64,0.0270080871299764
Biaka,HGDP01094,1.37208145283019,72.720317,53,0.0260769078321659
Bora,IAGD0017,0.858607434659091,302.229817,352,0.108377127702034
Bora,IAGD0018,0.822646505617978,292.862156,356,0.105017961480303
Bora,IAGD0019,0.854365348837209,293.90168,344,0.105390726240629
Bougainville,HGDP00491,0.946753037735849,351.245377,371,0.125953704554167
Bougainville,HGDP00655,0.909658316526611,324.748019,357,0.116451969813903
Bougainville,HGDP00656,0.811737955307263,290.602188,358,0.10420755553502
Bougainville,HGDP00661,0.882156278409091,310.51901,352,0.111349564165203
Bougainville,HGDP00662,0.904036713017751,305.564409,338,0.10957288497908
Bougainville,HGDP00663,0.862853191374663,320.118534,371,0.114791874552556
Bougainville,HGDP00664,0.814065337209302,280.038476,344,0.100419495257594
Bougainville,HGDP00787,0.84555542032967,307.782173,364,0.110368156916928
Bougainville,HGDP00788,0.849844890666667,318.691834,375,0.114280271661659
Bougainville,HGDP01027,0.804898003021148,266.421239,331,0.0955364660186294
Brahmin,B11,0.733482140740741,99.020089,135,0.0355077898572124
Brahmin,B17,0.724923610619469,81.916368,113,0.0293745361187272
Brahui,HGDP00001,0.956714186206896,138.723557,145,0.049745127074174
Brahui,HGDP00003,2.07998497687861,359.837401,173,0.12903473372432
Brahui,HGDP00005,0.850658457142857,148.86523,175,0.0533818476358428
Brahui,HGDP00007,0.779441473684211,118.475104,152,0.0424841982937764
Brahui,HGDP00009,0.773298684210526,102.848725,133,0.0368807072510531
Brahui,HGDP00011,0.828251343023256,142.459231,172,0.0510847090590686
Brahui,HGDP00013,1.02118868421053,77.61034,76,0.0278304298783937
Brahui,HGDP00015,1.19190002116402,225.269104,189,0.0807796487251645
Brahui,HGDP00017,1.78994887765957,336.510389,188,0.120669858995792
Brahui,HGDP00019,2.18465151428571,305.851212,140,0.109675730177032
Brahui,HGDP00021,0.820799438848921,114.091122,139,0.0409121383899138
Brahui,HGDP00023,0.860418197183099,122.179384,142,0.0438125226483654
Brahui,HGDP00025,1.04731525174825,149.766081,143,0.053704885398419
Brahui,HGDP00027,0.826497244897959,121.495095,147,0.0435671422386023
Brahui,HGDP00029,0.828934860215054,77.090942,93,0.0276441780256383
Brahui,HGDP00031,1.42140992537313,190.46893,134,0.0683005924259278
Brahui,HGDP00033,1.26049754696133,228.150056,181,0.0818127344276497
Brahui,HGDP00035,0.811590916666667,107.130001,132,0.0384159376276763
Brahui,HGDP00037,1.12075761290323,173.71743,155,0.0622936422423838
Brahui,HGDP00039,1.5336806013986,219.316326,143,0.0786450314729962
Brahui,HGDP00041,2.53322926086957,466.114184,184,0.167144714391622
Brahui,HGDP00043,0.997841225165563,150.674025,151,0.0540304666524827
Brahui,HGDP00045,0.973422587096774,150.880501,155,0.0541045072486142
Brahui,HGDP00047,0.962515964912281,109.72682,114,0.0393471355722592
Brahui,HGDP00049,0.768194381944444,110.619991,144,0.0396674193499738
Bulgarian,BulgarianB4,0.727176666666667,104.71344,144,0.0375493787199668
Bulgarian,BulgarianC1,0.722831813664596,116.375922,161,0.0417314488862491
Burmese,Bu16,0.708123928571429,118.96482,168,0.0426598064253517
Burmese,Bu5,0.690961183006536,105.717061,153,0.0379092689596563
Burusho,HGDP00338,0.754152935714286,105.581411,140,0.0378606259848542
Burusho,HGDP00341,0.778834605442177,114.488687,147,0.0410547019304756
Burusho,HGDP00346,1.19820444378698,202.496551,169,0.0726135984357507
Burusho,HGDP00351,0.832380101351351,123.192255,148,0.0441757298620093
Burusho,HGDP00356,0.903699170212766,127.421583,141,0.0456923321129043
Burusho,HGDP00359,0.810568459259259,109.426742,135,0.039239530068443
Burusho,HGDP00364,0.902688041322314,109.225253,121,0.0391672777695126
Burusho,HGDP00371,0.782384627272727,86.062309,110,0.0308612364769585
Burusho,HGDP00372,0.77726880952381,114.258515,147,0.0409721641435522
Burusho,HGDP00376,1.16364363095238,195.49213,168,0.0701018706494886
Burusho,HGDP00382,0.684409442622951,83.497952,122,0.0299416791387009
Burusho,HGDP00388,0.831744226950355,117.275936,141,0.0420541865075065
Burusho,HGDP00392,1.01922681034483,118.23031,116,0.0423964171778625
Burusho,HGDP00397,1.474553625,224.132151,152,0.0803719467264162
Burusho,HGDP00402,0.879148423357664,120.443334,137,0.0431899893906785
Burusho,HGDP00407,0.964718901408451,136.990084,142,0.0491235179075013
Burusho,HGDP00412,0.711957240310078,91.842484,129,0.0329339597123205
Burusho,HGDP00417,0.84456587804878,103.881603,123,0.0372510888104167
Burusho,HGDP00423,0.833511893617021,117.525177,141,0.0421435622810609
Burusho,HGDP00428,0.887196079710145,122.433059,138,0.0439034884178673
Burusho,HGDP00433,1.123843125,152.842665,136,0.0548081231277858
Burusho,HGDP00438,0.952433557142857,133.340698,140,0.0478148780900209
Burusho,HGDP00444,0.756733413043478,104.429211,138,0.0374474565372537
Burusho,HGDP00445,0.848724965811966,99.300821,117,0.0356084580444748
CDX,HG00759,0.750370469026549,169.583726,226,0.0608113299717503
CDX,HG00766,0.752392429347826,138.440207,184,0.0496435200936346
CDX,HG00844,0.749040422459893,140.070559,187,0.0502281509174797
CDX,HG00851,0.755272768115942,156.341463,207,0.0560627633264715
CDX,HG00864,0.76706867839196,152.646667,199,0.0547378398563132
CDX,HG00867,0.759590757062147,134.447564,177,0.0482117911379186
CDX,HG00879,0.741308290502793,132.694184,179,0.0475830434847041
CDX,HG00881,0.709745974358974,138.400465,195,0.0496292689391592
CDX,HG00956,0.729004721649485,141.426916,194,0.0507145293868765
CDX,HG00978,0.7854305,133.523185,170,0.0478803164279694
CDX,HG00982,0.753361085427136,149.918856,199,0.0537596692574341
CDX,HG01028,0.742032969230769,144.696429,195,0.0518869498695467
CDX,HG01029,0.709670704225352,151.15986,213,0.0542046830893643
CDX,HG01031,0.747634276041667,143.545781,192,0.051474336956387
CDX,HG01046,0.846971446511628,182.098861,215,0.0652991544940515
CDX,HG01794,0.802146315789474,167.64858,209,0.0601174025252599
CDX,HG01795,0.757086439153439,143.089337,189,0.0513106598904778
CDX,HG01796,0.766554483091787,158.676778,207,0.0569001880865159
CDX,HG01797,0.849944878787879,168.289086,198,0.0603470827111693
CDX,HG01798,0.751080864583333,144.207526,192,0.0517116332730876
CDX,HG01799,0.759063524509804,154.848959,204,0.0555275636621585
CDX,HG01800,1.00587437168142,227.327608,226,0.0815178113363113
CDX,HG01801,0.805573680952381,169.170473,210,0.0606631408433618
CDX,HG01802,0.732745836734694,143.618184,196,0.0515003000769517
CDX,HG01804,0.758291367231638,134.217572,177,0.0481293178975155
CDX,HG01805,0.760257048076923,158.133466,208,0.0567053608699608
CDX,HG01806,0.75962358974359,148.1266,195,0.0531169809902247
CDX,HG01807,0.748285055248619,135.439595,181,0.0485675252988912
CDX,HG01808,0.749105618811881,151.319335,202,0.0542618695132977
CDX,HG01809,0.888734430769231,173.303214,195,0.0621451077901122
CDX,HG01810,0.950674843137255,193.937668,204,0.069544453355741
CDX,HG01811,0.851315427906977,183.032817,215,0.0656340634374668
CDX,HG01812,0.92095707253886,177.744715,193,0.063737793534503
CDX,HG01813,0.817628378109453,164.343304,201,0.0589321577248024
CDX,HG01815,0.770758203389831,136.424202,177,0.0489205972744975
CDX,HG01816,2.26011553365385,470.104031,208,0.168575440724725
CDX,HG01817,0.831966558974359,162.233479,195,0.0581755918249728
CDX,HG02151,0.746131328431373,152.210791,204,0.0545815383061115
CDX,HG02152,0.841300028985507,174.149106,207,0.0624484377071142
CDX,HG02153,0.797215619512195,163.429202,205,0.0586043682625645
CDX,HG02154,1.09880966063348,242.836935,221,0.0870793284941356
CDX,HG02155,0.732825965,146.565193,200,0.052557073276573
CDX,HG02156,0.977626139896373,188.681845,193,0.0676597584368069
CDX,HG02164,0.831272663366337,167.917078,202,0.0602136837006998
CDX,HG02165,0.80221608,140.387814,175,0.0503419159522813
CDX,HG02166,0.822321395939086,161.997315,197,0.0580909053561105
CDX,HG02178,0.872218994949495,172.699361,198,0.0619285710686734
CDX,HG02179,0.766324587570622,135.639452,177,0.0486391923760384
CDX,HG02180,0.763225124378109,153.40825,201,0.0550109372590314
CDX,HG02181,0.744073152046784,127.236509,171,0.0456259660980239
CDX,HG02182,0.791651973684211,150.413875,190,0.0539371790012127
CDX,HG02184,0.796461183486239,173.628538,218,0.0622617663019775
CDX,HG02185,0.917153210810811,169.673344,185,0.0608434662497881
CDX,HG02186,0.78211981122449,153.295483,196,0.0549704999399049
CDX,HG02187,0.740878010416667,142.248578,192,0.0510091706250768
CDX,HG02188,0.7793695,154.315161,198,0.0553361480877875
CDX,HG02190,0.758087091891892,140.246112,185,0.0502911027800336
CDX,HG02250,0.76617154679803,155.532824,203,0.0557727920290074
CDX,HG02351,0.730131405714286,127.772996,175,0.0458183459256883
CDX,HG02353,0.73465393902439,120.483246,164,0.0432043015057563
CDX,HG02355,0.77592657635468,157.513095,203,0.0564829009295188
CDX,HG02356,0.738299876237624,149.136575,202,0.053479149722077
CDX,HG02360,0.7883724,165.558204,210,0.0593678108769373
CDX,HG02364,0.768220497652582,163.630966,213,0.0586767191742341
CDX,HG02367,0.762048218009479,160.792174,211,0.0576587517011455
CDX,HG02371,0.732422269230769,152.343832,208,0.0546292457149626
CDX,HG02373,0.734848361256545,140.356037,191,0.0503305209813246
CDX,HG02374,0.756118511235955,134.589095,178,0.0482625429909722
CDX,HG02375,0.775618994623656,144.265133,186,0.0517322906696923
CDX,HG02379,0.739138969543147,145.610377,197,0.0522146841086506
CDX,HG02380,1.40693256944444,303.897435,216,0.10897512180711
CDX,HG02382,0.7449711875,154.954007,208,0.055565233011344
CDX,HG02383,0.80238691160221,145.232031,181,0.0520790123434867
CDX,HG02384,0.754798161290323,140.392458,186,0.0503435812525024
CDX,HG02385,0.769617893023256,165.467847,215,0.059335409599575
CDX,HG02386,0.7348406,135.945511,185,0.048748942617284
CDX,HG02389,0.769152297674419,165.367744,215,0.059299513486736
CDX,HG02390,0.757296468571429,132.526882,175,0.0475230503629176
CDX,HG02391,0.857553398104266,180.943767,211,0.064884947281843
CDX,HG02392,0.977768397196262,209.242437,214,0.0750326176964656
CDX,HG02394,0.894100096446701,176.137719,197,0.0631615379802449
CDX,HG02395,0.775747164251208,160.579663,207,0.0575825470036286
CDX,HG02396,0.767046288461538,159.545628,208,0.0572117505535769
CDX,HG02397,0.844743765550239,176.551447,209,0.0633098974397283
CDX,HG02398,0.780101497461929,153.679995,197,0.0551083827819772
CDX,HG02399,0.728227569230769,142.004376,195,0.050921601795496
CDX,HG02401,0.786590282722513,150.238744,191,0.0538743784643895
CDX,HG02402,0.749081716494845,145.321853,194,0.0521112217742473
CDX,HG02406,0.752083409756098,154.177099,205,0.0552866401896148
CDX,HG02407,0.696583674033149,126.081645,181,0.0452118413619246
CDX,HG02408,0.816655285714286,165.781023,203,0.0594477119385107
CDX,HG02409,0.773024823232323,153.058915,198,0.0548856685999639
CDX,HG02410,0.792280580808081,156.871555,198,0.05625284995971
CEU,NA06984,0.764188593333333,114.628289,150,0.0411047620599877
CEU,NA06985,0.726016132075472,115.436565,159,0.0413946031886362
CEU,NA06986,0.756138033557047,112.664567,149,0.0404005874948247
CEU,NA06989,0.756260534883721,130.076812,172,0.0466444754032904
CEU,NA06994,0.752618149350649,115.903195,154,0.0415619328704048
CEU,NA07000,0.723098509803922,110.634072,153,0.0396724686808119
CEU,NA07037,0.760912350877193,130.116012,171,0.0466585322010216
CEU,NA07048,0.715685132183908,124.529213,174,0.0446551520094881
CEU,NA07051,0.753783629834254,136.434837,181,0.0489244108980656
CEU,NA07056,0.77197736416185,133.552084,173,0.0478906793717866
CEU,NA07347,0.792231479768786,137.056046,173,0.0491471713384184
CEU,NA07357,0.747861536912752,111.431369,149,0.0399583728303202
CEU,NA10847,0.712357623376623,109.703074,154,0.0393386204518784
CEU,NA10851,0.773859622222222,139.294732,180,0.0499499457334634
CEU,NA11829,0.716596369942197,123.971172,173,0.0444550430946223
CEU,NA11830,0.743603590361446,123.438196,166,0.0442639222826935
CEU,NA11831,0.771403207317073,126.510126,164,0.0453654911259215
CEU,NA11832,0.748191759036145,124.199832,166,0.044537038690776
CEU,NA11840,0.758185184782609,139.506074,184,0.0500257312371909
CEU,NA11843,0.747302115942029,103.127692,138,0.0369807425238259
CEU,NA11881,0.76323948427673,121.355078,159,0.0435169332935019
CEU,NA11892,0.767838084848485,126.693284,165,0.0454311700789537
CEU,NA11893,0.75965028742515,126.861598,167,0.0454915260956204
CEU,NA11894,0.744646915662651,123.611388,166,0.0443260275100575
CEU,NA11918,0.757963748387097,117.484381,155,0.0421289331708506
CEU,NA11919,0.757068760869565,104.475489,138,0.0374640514475957
CEU,NA11920,0.753840803921569,115.337643,153,0.041359130572688
CEU,NA11930,0.72460576056338,102.894018,142,0.036896948948493
CEU,NA11931,0.72150773006135,117.60576,163,0.0421724586823766
CEU,NA11932,0.759628884353742,111.665446,147,0.04004231091814
CEU,NA11933,0.695516623287671,101.545427,146,0.0364133553028507
CEU,NA11992,0.739657581818182,122.043501,165,0.0437637961216788
CEU,NA11994,0.71980389375,115.168623,160,0.0412985213902253
CEU,NA11995,0.758176091428572,132.680816,175,0.0475782498298044
CEU,NA12003,0.763828450292398,130.614665,171,0.0468373450673246
CEU,NA12004,0.69671278343949,109.383907,157,0.0392241697895956
CEU,NA12005,0.820032058823529,139.40545,170,0.0499896482980351
CEU,NA12006,0.722045693251534,117.693448,163,0.0422039028782811
CEU,NA12043,0.735829525139665,131.713485,179,0.0472313728857696
CEU,NA12044,0.796318894039735,120.244153,151,0.0431185647215738
CEU,NA12045,0.694904489208633,96.591724,139,0.0346369981321453
CEU,NA12046,0.726984415662651,120.679413,166,0.0432746453792396
CEU,NA12058,0.734052068965517,127.72506,174,0.0458011564701769
CEU,NA12144,0.75678793220339,133.951464,177,0.048033893756427
CEU,NA12154,0.730018025316456,115.342848,158,0.0413609970428969
CEU,NA12155,0.722176614942529,125.658731,174,0.0450601878783605
CEU,NA12156,0.755343269005848,129.163699,171,0.0463170405883218
CEU,NA12234,0.751022241573034,133.681959,178,0.0479372514790659
CEU,NA12249,0.785270573964497,132.710727,169,0.0475889756685018
CEU,NA12272,0.745681323741007,103.649704,139,0.0371679317354912
CEU,NA12273,0.748764466165414,99.585674,133,0.0357106039884579
CEU,NA12275,0.716504631578947,108.908704,152,0.0390537659005068
CEU,NA12282,0.743510156424581,133.088318,179,0.0477243766968727
CEU,NA12283,0.750138830188679,119.272074,159,0.042769985183773
CEU,NA12286,0.756662814285714,105.932794,140,0.0379866290398847
CEU,NA12287,0.734407425373134,98.410595,134,0.035289230319549
CEU,NA12340,0.724035082352941,123.085964,170,0.0441376147832427
CEU,NA12341,0.758006974025974,116.733074,154,0.0418595206572519
CEU,NA12342,1.24983262130178,211.221713,169,0.0757423697981571
CEU,NA12347,0.72666088028169,103.185845,142,0.0370015957115418
CEU,NA12348,0.734904288235294,124.933729,170,0.0448002081215047
CEU,NA12383,0.7436015,116.001834,156,0.0415973040048796
CEU,NA12399,0.772034439490446,121.209407,157,0.0434646968704838
CEU,NA12400,0.76191183006536,116.57251,153,0.0418019437268713
CEU,NA12413,0.758158421052632,115.24008,152,0.0413241452829672
CEU,NA12414,0.753883945783133,125.144735,166,0.0448758731383945
CEU,NA12489,0.773485065359477,118.343215,153,0.0424369039826545
CEU,NA12546,0.767129316455696,121.206432,158,0.0434636300599417
CEU,NA12716,0.762167220338983,134.903598,177,0.0483753211811985
CEU,NA12717,0.737883548192771,122.488669,166,0.0439234297066896
CEU,NA12718,0.735369414473684,111.776151,152,0.0400820088210185
CEU,NA12748,0.728262201298701,112.152379,154,0.0402169210887948
CEU,NA12749,0.740856426666667,111.128464,150,0.0398497535875452
CEU,NA12750,0.797035251612903,123.540464,155,0.0443005947467338
CEU,NA12751,0.781543033112583,118.012998,151,0.0423184908812153
CEU,NA12760,0.728457210843374,120.923897,166,0.043362315331702
CEU,NA12761,0.721725,111.14565,154,0.0398559163458566
CEU,NA12762,0.721025351515152,118.969183,165,0.0426613709612829
CEU,NA12763,0.745845806451613,115.6061,155,0.0414553970458649
CEU,NA12775,0.711014833333333,115.184403,162,0.0413041799684957
CEU,NA12776,0.758111380368098,123.572155,163,0.0443119588787976
CEU,NA12777,0.704291596774194,130.998237,186,0.0469748908331248
CEU,NA12778,0.761077586592179,136.232888,179,0.048851993646917
CEU,NA12812,0.726335571428571,122.024376,168,0.0437569380539081
CEU,NA12813,0.719755286585366,118.039867,164,0.0423281258837214
CEU,NA12814,0.72070872,126.124026,175,0.0452270388401044
CEU,NA12815,0.745201132911392,117.741779,158,0.0422212339775451
CEU,NA12827,0.778111830188679,123.719781,159,0.0443648963487433
