lon,lat,persistence_years,intensity_esi
-63.0576,-29.67,6.73,-2.597
-62.6225,-29.67,5.46,-2.627
-62.1873,-29.67,3.97,-2.628
-61.7522,-29.67,5.1,-2.394
-61.317,-29.67,5.06,-2.405
-60.8819,-29.67,4.79,-2.101
-60.4467,-29.67,4.81,-1.894
-60.0116,-29.67,4.17,-1.781
-59.5764,-29.67,2.8,-1.784
-59.1413,-29.67,2.58,-1.726
-58.7062,-29.67,2.4,-1.947
-58.271,-29.67,2.11,-1.966
-57.8359,-29.67,2.03,-1.857
-57.4007,-29.67,2.16,-1.815
-56.9656,-29.67,2.17,-1.719
-56.5304,-29.67,2.05,-1.676
-56.0953,-29.67,2.02,-1.62
-55.6602,-29.67,2.0,-1.559
-55.225,-29.67,2.01,-1.532
-54.7899,-29.67,2.01,-1.651
-54.3547,-29.67,2.0,-1.75
-53.9196,-29.67,2.02,-1.698
-53.4844,-29.67,2.11,-1.619
-53.0493,-29.67,2.4,-1.565
-52.6141,-29.67,2.37,-1.628
-52.179,-29.67,2.32,-1.671
-51.7439,-29.67,2.16,-1.797
-51.3087,-29.67,2.09,-1.83
-50.8736,-29.67,2.36,-1.794
-50.4384,-29.67,2.38,-1.791
-50.0033,-29.67,2.42,-1.818
-49.5681,-29.67,2.33,-2.117
-71.3253,-30.1028,3.09,-1.532
-70.8902,-30.1028,3.0,-1.296
-70.455,-30.1028,4.18,-1.74
-70.0199,-30.1028,3.06,-1.627
-69.5848,-30.1028,2.51,-1.872
-69.1496,-30.1028,3.61,-2.155
-68.7145,-30.1028,1.5,-2.357
-68.2793,-30.1028,1.05,-1.667
-67.8442,-30.1028,1.41,-1.347
-67.409,-30.1028,2.94,-1.149
-66.9739,-30.1028,3.86,-1.66
-66.5388,-30.1028,3.92,-1.777
-66.1036,-30.1028,3.27,-2.439
-65.6685,-30.1028,3.29,-2.503
-65.2333,-30.1028,3.7,-2.368
-64.7982,-30.1028,4.12,-2.228
-64.363,-30.1028,6.72,-2.525
-63.9279,-30.1028,6.88,-2.551
-63.4927,-30.1028,6.79,-2.678
-63.0576,-30.1028,6.94,-2.697
-62.6225,-30.1028,5.96,-2.512
-62.1873,-30.1028,5.44,-2.188
-61.7522,-30.1028,5.29,-2.119
-61.317,-30.1028,4.96,-2.414
-60.8819,-30.1028,4.88,-2.321
-60.4467,-30.1028,4.76,-2.193
-60.0116,-30.1028,4.45,-2.014
-59.5764,-30.1028,3.15,-1.833
-59.1413,-30.1028,2.75,-1.786
-58.7062,-30.1028,2.69,-1.942
-58.271,-30.1028,2.39,-1.889
-57.8359,-30.1028,2.07,-1.818
-57.4007,-30.1028,2.07,-1.914
-56.9656,-30.1028,2.19,-1.845
-56.5304,-30.1028,2.03,-1.658
-56.0953,-30.1028,2.04,-1.668
-55.6602,-30.1028,2.03,-1.574
-55.225,-30.1028,2.01,-1.47
-54.7899,-30.1028,2.0,-1.604
-54.3547,-30.1028,2.0,-1.87
-53.9196,-30.1028,2.02,-1.749
-53.4844,-30.1028,2.05,-1.67
-53.0493,-30.1028,2.04,-1.598
-52.6141,-30.1028,2.06,-1.543
-52.179,-30.1028,2.04,-1.666
-51.7439,-30.1028,2.11,-2.005
-51.3087,-30.1028,2.05,-2.107
-50.8736,-30.1028,2.32,-2.028
-50.4384,-30.1028,2.0,-2.087
-50.0033,-30.1028,2.11,-1.816
-49.5681,-30.1028,2.6,-1.91
-71.7605,-30.5357,5.12,-1.813
-71.3253,-30.5357,3.77,-1.554
-70.8902,-30.5357,2.45,-1.176
-70.455,-30.5357,5.83,-1.936
-70.0199,-30.5357,3.27,-2.034
-69.5848,-30.5357,2.95,-2.003
-69.1496,-30.5357,1.81,-1.964
-68.7145,-30.5357,1.38,-2.149
-68.2793,-30.5357,1.02,-1.734
-67.8442,-30.5357,1.21,-1.347
-67.409,-30.5357,2.05,-1.672
-66.9739,-30.5357,2.51,-1.655
-66.5388,-30.5357,2.63,-1.693
-66.1036,-30.5357,2.34,-1.759
-65.6685,-30.5357,2.3,-2.068
-65.2333,-30.5357,3.24,-2.374
-64.7982,-30.5357,5.45,-2.451
-64.363,-30.5357,4.79,-2.498
-63.9279,-30.5357,6.44,-2.709
-63.4927,-30.5357,6.88,-2.831
-63.0576,-30.5357,6.96,-2.335
-62.6225,-30.5357,6.6,-2.089
-62.1873,-30.5357,6.75,-2.106
-61.7522,-30.5357,5.17,-2.196
-61.317,-30.5357,4.99,-2.368
-60.8819,-30.5357,4.8,-2.369
-60.4467,-30.5357,4.28,-2.269
-60.0116,-30.5357,3.28,-2.235
-59.5764,-30.5357,2.98,-1.984
-59.1413,-30.5357,4.01,-1.989
-58.7062,-30.5357,2.64,-2.019
-58.271,-30.5357,2.46,-1.938
-57.8359,-30.5357,2.12,-1.832
-57.4007,-30.5357,2.05,-1.877
-56.9656,-30.5357,2.03,-1.963
-56.5304,-30.5357,2.05,-1.77
-56.0953,-30.5357,2.18,-1.604
-55.6602,-30.5357,2.17,-1.54
-55.225,-30.5357,2.05,-1.545
-54.7899,-30.5357,2.16,-1.584
-54.3547,-30.5357,2.23,-1.623
-53.9196,-30.5357,2.17,-1.665
-53.4844,-30.5357,2.14,-1.683
-53.0493,-30.5357,2.0,-1.709
-52.6141,-30.5357,2.01,-1.575
-52.179,-30.5357,2.02,-1.595
-51.7439,-30.5357,2.0,-1.784
-51.3087,-30.5357,2.01,-1.879
-50.8736,-30.5357,2.06,-2.008
-50.4384,-30.5357,2.22,-2.039
-50.0033,-30.5357,2.38,-1.936
-71.7605,-30.9686,3.02,-1.651
-71.3253,-30.9686,4.54,-1.73
-70.8902,-30.9686,4.23,-1.444
-70.455,-30.9686,5.98,-2.011
-70.0199,-30.9686,4.13,-2.193
-69.5848,-30.9686,3.04,-2.348
-69.1496,-30.9686,1.5,-2.337
-68.7145,-30.9686,1.06,-2.181
-68.2793,-30.9686,1.05,-2.288
-67.8442,-30.9686,1.05,-1.803
-67.409,-30.9686,1.4,-1.542
-66.9739,-30.9686,2.07,-1.463
-66.5388,-30.9686,1.91,-1.522
-66.1036,-30.9686,2.47,-1.481
-65.6685,-30.9686,2.56,-2.06
-65.2333,-30.9686,3.03,-2.129
-64.7982,-30.9686,4.17,-2.264
-64.363,-30.9686,4.92,-2.087
-63.9279,-30.9686,5.28,-2.228
-63.4927,-30.9686,5.98,-2.369
-63.0576,-30.9686,5.88,-2.392
-62.6225,-30.9686,4.87,-2.671
-62.1873,-30.9686,5.65,-2.908
-61.7522,-30.9686,5.08,-2.702
-61.317,-30.9686,4.63,-2.447
-60.8819,-30.9686,4.2,-2.452
-60.4467,-30.9686,3.78,-2.436
-60.0116,-30.9686,2.58,-2.366
-59.5764,-30.9686,2.63,-2.156
-59.1413,-30.9686,4.51,-2.144
-58.7062,-30.9686,4.09,-2.149
-58.271,-30.9686,2.77,-2.033
-57.8359,-30.9686,2.14,-1.872
-57.4007,-30.9686,2.0,-1.93
-56.9656,-30.9686,2.03,-2.033
-56.5304,-30.9686,2.39,-1.893
-56.0953,-30.9686,2.74,-1.63
-55.6602,-30.9686,3.75,-1.548
-55.225,-30.9686,2.38,-1.577
-54.7899,-30.9686,3.28,-1.651
-54.3547,-30.9686,3.85,-1.71
-53.9196,-30.9686,2.89,-1.923
-53.4844,-30.9686,3.34,-2.044
-53.0493,-30.9686,2.24,-1.985
-52.6141,-30.9686,2.03,-1.742
-52.179,-30.9686,2.0,-1.627
-51.7439,-30.9686,2.02,-1.743
-51.3087,-30.9686,2.03,-1.817
-50.8736,-30.9686,2.17,-1.795
-50.4384,-30.9686,2.25,-1.82
-50.0033,-30.9686,2.14,-1.713
-71.7605,-31.4015,3.6,-1.463
-71.3253,-31.4015,4.2,-1.812
-70.8902,-31.4015,5.51,-1.743
-70.455,-31.4015,6.63,-1.865
-70.0199,-31.4015,3.98,-2.167
-69.5848,-31.4015,2.88,-2.282
-69.1496,-31.4015,1.07,-2.119
-68.7145,-31.4015,1.37,-2.423
-68.2793,-31.4015,1.22,-2.319
-67.8442,-31.4015,1.03,-1.78
-67.409,-31.4015,1.04,-1.952
-66.9739,-31.4015,1.6,-1.239
-66.5388,-31.4015,1.82,-1.641
-66.1036,-31.4015,1.4,-1.662
-65.6685,-31.4015,2.74,-1.671
-65.2333,-31.4015,3.19,-2.01
-64.7982,-31.4015,4.1,-2.814
-64.363,-31.4015,4.62,-2.407
-63.9279,-31.4015,4.64,-2.09
-63.4927,-31.4015,4.53,-2.006
-63.0576,-31.4015,4.41,-2.634
-62.6225,-31.4015,4.12,-2.84
-62.1873,-31.4015,3.47,-3.239
-61.7522,-31.4015,4.25,-2.945
-61.317,-31.4015,4.44,-2.728
-60.8819,-31.4015,3.15,-2.63
-60.4467,-31.4015,1.96,-2.592
-60.0116,-31.4015,1.37,-2.453
-59.5764,-31.4015,2.13,-2.425
-59.1413,-31.4015,3.05,-2.401
-58.7062,-31.4015,2.43,-2.315
-58.271,-31.4015,2.18,-2.18
-57.8359,-31.4015,2.27,-2.046
-57.4007,-31.4015,2.0,-2.223
-56.9656,-31.4015,2.0,-2.126
-56.5304,-31.4015,2.27,-1.999
-56.0953,-31.4015,2.76,-1.742
-55.6602,-31.4015,2.61,-1.643
-55.225,-31.4015,2.27,-1.693
-54.7899,-31.4015,2.84,-1.766
-54.3547,-31.4015,4.12,-1.843
-53.9196,-31.4015,3.09,-1.92
-53.4844,-31.4015,3.38,-2.054
-53.0493,-31.4015,2.59,-1.994
-52.6141,-31.4015,2.08,-1.904
-52.179,-31.4015,2.01,-1.726
-51.7439,-31.4015,2.0,-1.678
-51.3087,-31.4015,2.03,-1.718
-50.8736,-31.4015,2.14,-1.672
-50.4384,-31.4015,2.33,-1.773
-71.7605,-31.8343,4.91,-1.741
-71.3253,-31.8343,5.94,-1.689
-70.8902,-31.8343,6.05,-1.69
-70.455,-31.8343,6.84,-1.845
-70.0199,-31.8343,5.59,-1.959
-69.5848,-31.8343,2.94,-2.296
-69.1496,-31.8343,1.78,-1.664
-68.7145,-31.8343,3.1,-2.278
-68.2793,-31.8343,3.1,-1.935
-67.8442,-31.8343,1.0,-1.608
-67.409,-31.8343,1.09,-1.885
-66.9739,-31.8343,1.06,-1.632
-66.5388,-31.8343,1.62,-1.417
-66.1036,-31.8343,1.43,-1.237
-65.6685,-31.8343,1.52,-1.036
-65.2333,-31.8343,1.24,-1.327
-64.7982,-31.8343,2.29,-2.337
-64.363,-31.8343,4.6,-2.55
-63.9279,-31.8343,5.52,-2.474
-63.4927,-31.8343,3.7,-2.539
-63.0576,-31.8343,2.69,-2.531
-62.6225,-31.8343,2.34,-2.628
-62.1873,-31.8343,1.43,-2.758
-61.7522,-31.8343,1.86,-2.758
-61.317,-31.8343,2.14,-2.627
-60.8819,-31.8343,1.75,-2.537
-60.4467,-31.8343,1.48,-2.389
-60.0116,-31.8343,1.06,-2.559
-59.5764,-31.8343,1.47,-2.715
-59.1413,-31.8343,2.0,-2.574
-58.7062,-31.8343,2.14,-2.437
-58.271,-31.8343,2.33,-2.269
-57.8359,-31.8343,2.21,-2.302
-57.4007,-31.8343,2.02,-2.441
-56.9656,-31.8343,2.0,-2.298
-56.5304,-31.8343,2.38,-2.163
-56.0953,-31.8343,3.28,-1.878
-55.6602,-31.8343,2.32,-1.659
-55.225,-31.8343,2.5,-1.731
-54.7899,-31.8343,2.58,-1.857
-54.3547,-31.8343,3.56,-1.974
-53.9196,-31.8343,4.4,-1.913
-53.4844,-31.8343,3.38,-1.912
-53.0493,-31.8343,3.36,-1.954
-52.6141,-31.8343,2.28,-1.777
-52.179,-31.8343,1.99,-1.758
-51.7439,-31.8343,2.08,-1.648
-51.3087,-31.8343,2.24,-1.619
-50.8736,-31.8343,2.34,-1.473
-71.7605,-32.2672,4.04,-1.643
-71.3253,-32.2672,5.81,-1.643
-70.8902,-32.2672,5.92,-1.744
-70.455,-32.2672,6.89,-1.795
-70.0199,-32.2672,5.47,-1.989
-69.5848,-32.2672,2.78,-1.899
-69.1496,-32.2672,3.24,-2.083
-68.7145,-32.2672,2.37,-1.989
-68.2793,-32.2672,3.05,-1.722
-67.8442,-32.2672,1.97,-1.59
-67.409,-32.2672,1.39,-1.515
-66.9739,-32.2672,1.4,-1.293
-66.5388,-32.2672,2.04,-1.1
-66.1036,-32.2672,2.63,-1.015
-65.6685,-32.2672,2.5,-1.232
-65.2333,-32.2672,1.86,-1.312
-64.7982,-32.2672,2.04,-2.063
-64.363,-32.2672,3.99,-2.275
-63.9279,-32.2672,4.17,-2.196
-63.4927,-32.2672,2.43,-2.04
-63.0576,-32.2672,1.4,-2.116
-62.6225,-32.2672,1.18,-2.194
-62.1873,-32.2672,1.03,-2.39
-61.7522,-32.2672,1.2,-2.509
-61.317,-32.2672,1.3,-2.54
-60.8819,-32.2672,1.21,-2.504
-60.4467,-32.2672,1.06,-2.389
-60.0116,-32.2672,1.12,-2.634
-59.5764,-32.2672,1.45,-2.699
-59.1413,-32.2672,1.85,-2.645
-58.7062,-32.2672,1.99,-2.576
-58.271,-32.2672,2.15,-2.392
-57.8359,-32.2672,2.04,-2.4
-57.4007,-32.2672,2.04,-2.217
-56.9656,-32.2672,2.0,-2.464
-56.5304,-32.2672,2.13,-2.275
-56.0953,-32.2672,3.17,-2.107
-55.6602,-32.2672,2.92,-1.79
-55.225,-32.2672,3.06,-1.816
-54.7899,-32.2672,3.6,-1.995
-54.3547,-32.2672,3.96,-2.161
-53.9196,-32.2672,3.74,-2.076
-53.4844,-32.2672,3.25,-1.943
-53.0493,-32.2672,3.68,-1.884
-52.6141,-32.2672,2.6,-1.776
-52.179,-32.2672,2.16,-1.738
-51.7439,-32.2672,2.09,-1.513
-51.3087,-32.2672,1.5,-0.827
-71.3253,-32.7001,4.98,-1.666
-70.8902,-32.7001,6.07,-1.725
-70.455,-32.7001,6.88,-1.68
-70.0199,-32.7001,5.51,-1.955
-69.5848,-32.7001,2.77,-2.017
-69.1496,-32.7001,2.78,-2.102
-68.7145,-32.7001,2.66,-1.657
-68.2793,-32.7001,2.66,-1.347
-67.8442,-32.7001,3.49,-1.519
-67.409,-32.7001,2.22,-1.606
-66.9739,-32.7001,1.56,-1.351
-66.5388,-32.7001,1.83,-1.189
-66.1036,-32.7001,1.88,-1.201
-65.6685,-32.7001,1.49,-1.783
-65.2333,-32.7001,1.94,-1.618
-64.7982,-32.7001,2.18,-1.726
-64.363,-32.7001,3.71,-1.89
-63.9279,-32.7001,3.51,-2.077
-63.4927,-32.7001,1.42,-2.05
-63.0576,-32.7001,1.1,-1.925
-62.6225,-32.7001,1.04,-1.816
-62.1873,-32.7001,1.04,-2.014
-61.7522,-32.7001,1.07,-2.117
-61.317,-32.7001,1.3,-2.235
-60.8819,-32.7001,1.25,-2.295
-60.4467,-32.7001,1.08,-2.3
-60.0116,-32.7001,1.33,-2.421
-59.5764,-32.7001,1.78,-2.594
-59.1413,-32.7001,1.87,-2.666
-58.7062,-32.7001,2.0,-2.648
-58.271,-32.7001,1.99,-2.483
-57.8359,-32.7001,2.02,-2.266
-57.4007,-32.7001,2.26,-2.172
-56.9656,-32.7001,2.07,-2.24
-56.5304,-32.7001,2.04,-2.345
-56.0953,-32.7001,2.93,-2.158
-55.6602,-32.7001,3.91,-1.945
-55.225,-32.7001,4.53,-1.914
-54.7899,-32.7001,4.68,-1.948
-54.3547,-32.7001,4.97,-2.213
-53.9196,-32.7001,4.86,-2.179
-53.4844,-32.7001,4.5,-1.907
-53.0493,-32.7001,3.86,-1.791
-52.6141,-32.7001,2.73,-1.755
-52.179,-32.7001,2.26,-1.794
-71.7605,-33.133,2.98,-1.493
-71.3253,-33.133,4.72,-1.607
-70.8902,-33.133,6.0,-1.651
-70.455,-33.133,6.64,-1.905
-70.0199,-33.133,5.63,-2.102
-69.5848,-33.133,4.22,-2.114
-69.1496,-33.133,3.16,-2.1
-68.7145,-33.133,5.52,-2.167
-68.2793,-33.133,4.86,-1.272
-67.8442,-33.133,4.82,-1.184
-67.409,-33.133,3.59,-1.435
-66.9739,-33.133,2.45,-1.847
-66.5388,-33.133,2.31,-1.64
-66.1036,-33.133,2.03,-1.727
-65.6685,-33.133,1.61,-1.922
-65.2333,-33.133,1.96,-1.694
-64.7982,-33.133,2.89,-1.777
-64.363,-33.133,3.98,-2.199
-63.9279,-33.133,4.09,-2.197
-63.4927,-33.133,2.09,-2.06
-63.0576,-33.133,1.42,-1.764
-62.6225,-33.133,1.09,-1.799
-62.1873,-33.133,1.02,-2.054
-61.7522,-33.133,1.05,-2.031
-61.317,-33.133,1.08,-1.94
-60.8819,-33.133,1.32,-2.02
-60.4467,-33.133,1.85,-1.998
-60.0116,-33.133,2.29,-2.042
-59.5764,-33.133,1.7,-2.171
-59.1413,-33.133,1.88,-2.34
-58.7062,-33.133,2.01,-2.321
-58.271,-33.133,2.04,-2.25
-57.8359,-33.133,2.09,-2.103
-57.4007,-33.133,2.15,-2.083
-56.9656,-33.133,2.04,-2.095
-56.5304,-33.133,2.01,-2.234
-56.0953,-33.133,2.3,-2.202
-55.6602,-33.133,4.16,-2.113
-55.225,-33.133,4.75,-2.034
-54.7899,-33.133,4.91,-1.869
-54.3547,-33.133,4.99,-2.052
-53.9196,-33.133,4.98,-2.004
-53.4844,-33.133,4.86,-1.905
-53.0493,-33.133,4.25,-1.676
-52.6141,-33.133,3.11,-1.484
-52.179,-33.133,2.02,-1.531
-71.7605,-33.5658,4.26,-1.918
-71.3253,-33.5658,6.58,-1.767
-70.8902,-33.5658,5.54,-1.611
-70.455,-33.5658,5.43,-1.688
-70.0199,-33.5658,4.92,-2.244
-69.5848,-33.5658,4.25,-2.248
-69.1496,-33.5658,4.09,-2.031
-68.7145,-33.5658,4.16,-1.356
-68.2793,-33.5658,4.4,-1.128
-67.8442,-33.5658,4.88,-1.32
-67.409,-33.5658,4.62,-1.583
-66.9739,-33.5658,3.55,-1.73
-66.5388,-33.5658,2.54,-1.777
-66.1036,-33.5658,2.36,-1.767
-65.6685,-33.5658,2.17,-1.924
-65.2333,-33.5658,2.4,-1.65
-64.7982,-33.5658,2.99,-1.807
-64.363,-33.5658,3.5,-1.988
-63.9279,-33.5658,4.37,-2.131
-63.4927,-33.5658,1.8,-1.83
-63.0576,-33.5658,1.08,-1.555
-62.6225,-33.5658,1.03,-1.753
-62.1873,-33.5658,1.07,-1.87
-61.7522,-33.5658,1.18,-1.885
-61.317,-33.5658,1.16,-1.863
-60.8819,-33.5658,1.21,-1.931
-60.4467,-33.5658,1.43,-1.997
-60.0116,-33.5658,2.25,-1.982
-59.5764,-33.5658,2.38,-2.031
-59.1413,-33.5658,1.96,-1.991
-58.7062,-33.5658,2.05,-1.972
-58.271,-33.5658,2.09,-1.948
-57.8359,-33.5658,2.13,-1.855
-57.4007,-33.5658,2.02,-1.986
-56.9656,-33.5658,2.0,-2.059
-56.5304,-33.5658,2.09,-2.068
-56.0953,-33.5658,2.33,-2.071
-55.6602,-33.5658,4.5,-2.06
-55.225,-33.5658,5.0,-2.017
-54.7899,-33.5658,4.98,-1.856
-54.3547,-33.5658,4.96,-1.899
-53.9196,-33.5658,5.0,-1.936
-53.4844,-33.5658,4.91,-1.856
-53.0493,-33.5658,4.93,-1.711
-52.6141,-33.5658,4.32,-1.503
-71.7605,-33.9987,4.44,-1.749
-71.3253,-33.9987,6.68,-1.855
-70.8902,-33.9987,6.51,-1.915
-70.455,-33.9987,6.54,-1.972
-70.0199,-33.9987,5.13,-2.365
-69.5848,-33.9987,5.74,-2.034
-69.1496,-33.9987,5.58,-1.808
-68.7145,-33.9987,3.36,-1.293
-68.2793,-33.9987,4.31,-1.156
-67.8442,-33.9987,5.05,-1.476
-67.409,-33.9987,5.09,-1.851
-66.9739,-33.9987,4.15,-2.053
-66.5388,-33.9987,2.57,-1.956
-66.1036,-33.9987,2.6,-1.907
-65.6685,-33.9987,2.76,-1.85
-65.2333,-33.9987,3.11,-1.554
-64.7982,-33.9987,3.82,-1.739
-64.363,-33.9987,4.38,-2.292
-63.9279,-33.9987,4.18,-2.235
-63.4927,-33.9987,2.36,-1.775
-63.0576,-33.9987,1.2,-1.711
-62.6225,-33.9987,1.07,-1.666
-62.1873,-33.9987,1.04,-1.701
-61.7522,-33.9987,1.23,-1.82
-61.317,-33.9987,1.13,-1.94
-60.8819,-33.9987,1.35,-1.936
-60.4467,-33.9987,1.62,-1.861
-60.0116,-33.9987,1.99,-1.887
-59.5764,-33.9987,2.07,-1.922
-59.1413,-33.9987,2.05,-1.932
-58.7062,-33.9987,2.24,-1.866
-58.271,-33.9987,2.54,-1.808
-57.8359,-33.9987,2.36,-1.747
-57.4007,-33.9987,2.09,-1.792
-56.9656,-33.9987,2.04,-1.894
-56.5304,-33.9987,2.8,-1.947
-56.0953,-33.9987,4.09,-2.077
-55.6602,-33.9987,4.88,-2.099
-55.225,-33.9987,4.96,-1.936
-54.7899,-33.9987,5.0,-1.749
-54.3547,-33.9987,5.0,-1.79
-53.9196,-33.9987,4.99,-1.847
-53.4844,-33.9987,4.96,-1.852
-53.0493,-33.9987,4.84,-1.694
-72.1956,-34.4316,6.46,-2.108
-71.7605,-34.4316,6.88,-1.971
-71.3253,-34.4316,6.92,-2.044
-70.8902,-34.4316,6.37,-2.084
-70.455,-34.4316,6.62,-2.167
-70.0199,-34.4316,5.0,-2.506
-69.5848,-34.4316,6.12,-1.99
-69.1496,-34.4316,5.35,-1.651
-68.7145,-34.4316,3.72,-1.524
-68.2793,-34.4316,4.37,-1.316
-67.8442,-34.4316,4.94,-1.321
-67.409,-34.4316,5.01,-1.522
-66.9739,-34.4316,4.2,-1.887
-66.5388,-34.4316,3.11,-2.008
-66.1036,-34.4316,2.39,-2.193
-65.6685,-34.4316,2.49,-1.95
-65.2333,-34.4316,3.76,-1.727
-64.7982,-34.4316,5.24,-1.813
-64.363,-34.4316,5.9,-2.16
-63.9279,-34.4316,3.27,-1.855
-63.4927,-34.4316,2.12,-1.577
-63.0576,-34.4316,2.68,-1.705
-62.6225,-34.4316,1.52,-1.739
-62.1873,-34.4316,1.17,-1.755
-61.7522,-34.4316,1.04,-1.843
-61.317,-34.4316,1.06,-1.839
-60.8819,-34.4316,1.12,-1.899
-60.4467,-34.4316,1.29,-1.894
-60.0116,-34.4316,1.88,-1.859
-59.5764,-34.4316,2.05,-1.778
-59.1413,-34.4316,2.18,-1.802
-58.7062,-34.4316,2.79,-1.69
-58.271,-34.4316,2.7,-1.75
-57.8359,-34.4316,2.56,-1.593
-57.4007,-34.4316,3.49,-1.693
-56.9656,-34.4316,3.63,-1.749
-56.5304,-34.4316,4.66,-1.759
-56.0953,-34.4316,4.92,-1.816
-55.6602,-34.4316,4.97,-1.956
-55.225,-34.4316,5.01,-1.926
-54.7899,-34.4316,5.01,-1.754
-54.3547,-34.4316,4.91,-1.599
-53.9196,-34.4316,4.93,-1.597
-53.4844,-34.4316,4.98,-1.648
