lon,lat,density,wmo_class,baseline,tile_area_km2,density_delta,density_percent,continent
24.5,-32.83698271,9,3,0.004,10352.45459,0.003130641,78.26602397,Africa
25.5,-32.83698271,14,3,0.004,10352.45459,0.002647664,66.19159284,Africa
26.5,-32.83698271,15,3,0.004,10352.45459,0.002551068,63.77670661,Africa
27.5,-32.83698271,26,6,0.066666667,10352.45459,0.064155185,96.23277749,Africa
116.5,-32.83698271,23,2,0.00173913,10352.45459,-0.000482565,-27.74748134,Oceania
117.5,-32.83698271,28,2,0.00173913,10352.45459,-0.000965542,-55.51867293,Oceania
118.5,-32.83698271,23,2,0.00173913,10352.45459,-0.000482565,-27.74748134,Oceania
119.5,-32.83698271,8,1,0.00173913,10352.45459,0.000966367,55.56609345,Oceania
120.5,-32.83698271,1,1,0.00173913,10352.45459,0.001642535,94.44576168,Oceania
121.5,-32.83698271,4,1,0.00173913,10352.45459,0.001352749,77.78304672,Oceania
122.5,-32.83698271,1,1,0.00173913,10352.45459,0.001642535,94.44576168,Oceania
123.5,-32.83698271,1,1,0.00173913,10352.45459,0.001642535,94.44576168,Oceania
124.5,-32.83698271,0,1,0.00173913,10352.45459,0.00173913,100.0,Oceania
134.5,-32.83698271,10,1,0.00173913,10352.45459,0.000773176,44.45761681,Oceania
135.5,-32.83698271,7,1,0.00173913,10352.45459,0.001062962,61.12033177,Oceania
136.5,-32.83698271,7,2,0.00173913,10352.45459,0.001062962,61.12033177,Oceania
137.5,-32.83698271,16,2,0.00173913,10352.45459,0.000193603,11.13218689,Oceania
138.5,-32.83698271,48,2,0.00173913,10352.45459,-0.002897451,-166.6034393,Oceania
139.5,-32.83698271,10,2,0.00173913,10352.45459,0.000773176,44.45761681,Oceania
140.5,-32.83698271,1,1,0.00173913,10352.45459,0.001642535,94.44576168,Oceania
141.5,-32.83698271,3,1,0.00173913,10352.45459,0.001449344,83.33728504,Oceania
142.5,-32.83698271,7,1,0.00173913,10352.45459,0.001062962,61.12033177,Oceania
143.5,-32.83698271,2,1,0.00173913,10352.45459,0.00154594,88.89152336,Oceania
144.5,-32.83698271,4,1,0.00173913,10352.45459,0.001352749,77.78304672,Oceania
145.5,-32.83698271,2,1,0.00173913,10352.45459,0.00154594,88.89152336,Oceania
146.5,-32.83698271,10,1,0.00173913,10352.45459,0.000773176,44.45761681,Oceania
147.5,-32.83698271,14,1,0.00173913,10352.45459,0.000386794,22.24066353,Oceania
148.5,-32.83698271,30,2,0.00173913,10352.45459,-0.001158733,-66.62714957,Oceania
149.5,-32.83698271,33,3,0.004,10352.45459,0.00081235,20.30875455,Oceania
150.5,-32.83698271,11,3,0.004,10352.45459,0.00293745,73.43625152,Oceania
151.5,-32.83698271,58,6,0.066666667,10352.45459,0.061064131,91.59619593,Oceania
-71.5,-31.83698271,16,3,0.004,10466.92858,0.002471376,61.7843958,South America
-70.5,-31.83698271,15,3,0.004,10466.92858,0.002566915,64.17287106,South America
-31.83698271,,0,3,0.004,10466.92858,0.004,100.0,South America
-31.83698271,,0,6,0.066666667,10466.92858,0.066666667,100.0,South America
-31.83698271,,0,7,0.0001,10466.92858,0.0001,100.0,South America
-31.83698271,,0,1,0.00173913,10466.92858,0.00173913,100.0,South America
-31.83698271,,0,1,0.00173913,10466.92858,0.00173913,100.0,South America
-31.83698271,,0,6,0.066666667,10466.92858,0.066666667,100.0,South America
-31.83698271,,0,1,0.00173913,10466.92858,0.00173913,100.0,South America
-31.83698271,,0,1,0.00173913,10466.92858,0.00173913,100.0,South America
-31.83698271,,0,1,0.00173913,10466.92858,0.00173913,100.0,South America
-31.83698271,,0,6,0.066666667,10466.92858,0.066666667,100.0,South America
-31.83698271,,0,1,0.00173913,10466.92858,0.00173913,100.0,South America
-31.83698271,,0,1,0.00173913,10466.92858,0.00173913,100.0,South America
-31.83698271,,0,1,0.00173913,10466.92858,0.00173913,100.0,South America
-31.83698271,,0,2,0.00173913,10466.92858,0.00173913,100.0,South America
-31.83698271,,0,1,0.00173913,10466.92858,0.00173913,100.0,South America
-31.83698271,,0,1,0.00173913,10466.92858,0.00173913,100.0,South America
-53.5,-31.83698271,9,2,0.00173913,10466.92858,0.000879279,50.55856206,South America
-52.5,-31.83698271,10,2,0.00173913,10466.92858,0.00078374,45.06506896,South America
18.5,-31.83698271,4,3,0.004,10466.92858,0.003617844,90.44609895,Africa
19.5,-31.83698271,7,3,0.004,10466.92858,0.003331227,83.28067316,Africa
20.5,-31.83698271,6,3,0.004,10466.92858,0.003426766,85.66914842,Africa
21.5,-31.83698271,6,2,0.00173913,10466.92858,0.001165896,67.03904138,Africa
22.5,-31.83698271,5,3,0.004,10466.92858,0.003522305,88.05762369,Africa
23.5,-31.83698271,13,3,0.004,10466.92858,0.002757993,68.94982159,Africa
24.5,-31.83698271,17,3,0.004,10466.92858,0.002375837,59.39592054,Africa
25.5,-31.83698271,10,3,0.004,10466.92858,0.00304461,76.11524737,Africa
26.5,-31.83698271,22,3,0.004,10466.92858,0.001898142,47.45354422,Africa
27.5,-31.83698271,15,3,0.004,10466.92858,0.002566915,64.17287106,Africa
28.5,-31.83698271,18,3,0.004,10466.92858,0.002280298,57.00744527,Africa
116.5,-31.83698271,33,2,0.00173913,10466.92858,-0.001413657,-81.28527243,Oceania
117.5,-31.83698271,36,2,0.00173913,10466.92858,-0.001700274,-97.76575175,Oceania
118.5,-31.83698271,24,2,0.00173913,10466.92858,-0.000553806,-31.8438345,Oceania
119.5,-31.83698271,5,1,0.00173913,10466.92858,0.001261435,72.53253448,Oceania
120.5,-31.83698271,0,1,0.00173913,10466.92858,0.00173913,100.0,Oceania
121.5,-31.83698271,2,1,0.00173913,10466.92858,0.001548052,89.01301379,Oceania
122.5,-31.83698271,0,1,0.00173913,10466.92858,0.00173913,100.0,Oceania
123.5,-31.83698271,0,1,0.00173913,10466.92858,0.00173913,100.0,Oceania
124.5,-31.83698271,1,1,0.00173913,10466.92858,0.001643591,94.5065069,Oceania
125.5,-31.83698271,4,1,0.00173913,10466.92858,0.001356974,78.02602758,Oceania
126.5,-31.83698271,0,1,0.00173913,10466.92858,0.00173913,100.0,Oceania
127.5,-31.83698271,0,1,0.00173913,10466.92858,0.00173913,100.0,Oceania
128.5,-31.83698271,1,1,0.00173913,10466.92858,0.001643591,94.5065069,Oceania
132.5,-31.83698271,5,1,0.00173913,10466.92858,0.001261435,72.53253448,Oceania
133.5,-31.83698271,8,1,0.00173913,10466.92858,0.000974818,56.05205517,Oceania
134.5,-31.83698271,3,1,0.00173913,10466.92858,0.001452513,83.51952069,Oceania
135.5,-31.83698271,0,2,0.00173913,10466.92858,0.00173913,100.0,Oceania
136.5,-31.83698271,0,1,0.00173913,10466.92858,0.00173913,100.0,Oceania
137.5,-31.83698271,13,1,0.00173913,10466.92858,0.000497123,28.58458965,Oceania
138.5,-31.83698271,14,3,0.004,10466.92858,0.002662454,66.56134632,Oceania
139.5,-31.83698271,3,1,0.00173913,10466.92858,0.001452513,83.51952069,Oceania
140.5,-31.83698271,6,1,0.00173913,10466.92858,0.001165896,67.03904138,Oceania
141.5,-31.83698271,9,1,0.00173913,10466.92858,0.000879279,50.55856206,Oceania
142.5,-31.83698271,8,1,0.00173913,10466.92858,0.000974818,56.05205517,Oceania
143.5,-31.83698271,7,1,0.00173913,10466.92858,0.001070357,61.54554827,Oceania
144.5,-31.83698271,1,1,0.00173913,10466.92858,0.001643591,94.5065069,Oceania
145.5,-31.83698271,10,1,0.00173913,10466.92858,0.00078374,45.06506896,Oceania
146.5,-31.83698271,10,1,0.00173913,10466.92858,0.00078374,45.06506896,Oceania
147.5,-31.83698271,26,1,0.00173913,10466.92858,-0.000744884,-42.83082071,Oceania
148.5,-31.83698271,13,1,0.00173913,10466.92858,0.000497123,28.58458965,Oceania
149.5,-31.83698271,12,2,0.00173913,10466.92858,0.000592662,34.07808275,Oceania
150.5,-31.83698271,47,3,0.004,10466.92858,-0.000490333,-12.25833734,Oceania
151.5,-31.83698271,34,3,0.004,10466.92858,0.000751674,18.79184107,Oceania
152.5,-31.83698271,28,3,0.004,10466.92858,0.001324908,33.12269265,Oceania
-71.5,-30.83698271,10,3,0.004,10578.21193,0.003054661,76.36651622,South America
-70.5,-30.83698271,15,3,0.004,10578.21193,0.002581991,64.54977433,South America
-30.83698271,,0,3,0.004,10578.21193,0.004,100.0,South America
-30.83698271,,0,3,0.004,10578.21193,0.004,100.0,South America
-30.83698271,,0,3,0.004,10578.21193,0.004,100.0,South America
-30.83698271,,0,3,0.004,10578.21193,0.004,100.0,South America
-30.83698271,,0,1,0.00173913,10578.21193,0.00173913,100.0,South America
-30.83698271,,0,3,0.004,10578.21193,0.004,100.0,South America
-30.83698271,,0,1,0.00173913,10578.21193,0.00173913,100.0,South America
-30.83698271,,0,1,0.00173913,10578.21193,0.00173913,100.0,South America
-30.83698271,,0,1,0.00173913,10578.21193,0.00173913,100.0,South America
-30.83698271,,0,1,0.00173913,10578.21193,0.00173913,100.0,South America
-30.83698271,,0,1,0.00173913,10578.21193,0.00173913,100.0,South America
-30.83698271,,0,1,0.00173913,10578.21193,0.00173913,100.0,South America
-30.83698271,,0,1,0.00173913,10578.21193,0.00173913,100.0,South America
-30.83698271,,0,2,0.00173913,10578.21193,0.00173913,100.0,South America
-55.5,-30.83698271,3,2,0.00173913,10578.21193,0.001455529,83.69289619,South America
-54.5,-30.83698271,5,2,0.00173913,10578.21193,0.001266461,72.82149365,South America
-53.5,-30.83698271,7,2,0.00173913,10578.21193,0.001077393,61.95009111,South America
-52.5,-30.83698271,9,2,0.00173913,10578.21193,0.000888325,51.07868857,South America
-51.5,-30.83698271,3,4,0.001111111,10578.21193,0.000827509,74.47583752,South America
18.5,-30.83698271,1,3,0.004,10578.21193,0.003905466,97.63665162,Africa
19.5,-30.83698271,1,3,0.004,10578.21193,0.003905466,97.63665162,Africa
20.5,-30.83698271,1,1,0.00173913,10578.21193,0.001644596,94.56429873,Africa
21.5,-30.83698271,4,2,0.00173913,10578.21193,0.001360995,78.25719492,Africa
22.5,-30.83698271,6,2,0.00173913,10578.21193,0.001171927,67.38579238,Africa
23.5,-30.83698271,9,2,0.00173913,10578.21193,0.000888325,51.07868857,Africa
24.5,-30.83698271,11,2,0.00173913,10578.21193,0.000699257,40.20728603,Africa
25.5,-30.83698271,10,2,0.00173913,10578.21193,0.000793791,45.6429873,Africa
26.5,-30.83698271,13,3,0.004,10578.21193,0.002771059,69.27647108,Africa
27.5,-30.83698271,8,3,0.004,10578.21193,0.003243729,81.09321297,Africa
28.5,-30.83698271,8,3,0.004,10578.21193,0.003243729,81.09321297,Africa
29.5,-30.83698271,14,3,0.004,10578.21193,0.002676525,66.91312271,Africa
115.5,-30.83698271,8,2,0.00173913,10578.21193,0.000982859,56.51438984,Oceania
116.5,-30.83698271,34,2,0.00173913,10578.21193,-0.001475023,-84.81384317,Oceania
117.5,-30.83698271,36,2,0.00173913,10578.21193,-0.001664091,-95.68524571,Oceania
118.5,-30.83698271,20,2,0.00173913,10578.21193,-0.000151548,-8.714025396,Oceania
119.5,-30.83698271,3,1,0.00173913,10578.21193,0.001455529,83.69289619,Oceania
120.5,-30.83698271,0,1,0.00173913,10578.21193,0.00173913,100.0,Oceania
121.5,-30.83698271,3,1,0.00173913,10578.21193,0.001455529,83.69289619,Oceania
122.5,-30.83698271,1,1,0.00173913,10578.21193,0.001644596,94.56429873,Oceania
123.5,-30.83698271,2,1,0.00173913,10578.21193,0.001550063,89.12859746,Oceania
124.5,-30.83698271,2,1,0.00173913,10578.21193,0.001550063,89.12859746,Oceania
125.5,-30.83698271,3,1,0.00173913,10578.21193,0.001455529,83.69289619,Oceania
126.5,-30.83698271,3,1,0.00173913,10578.21193,0.001455529,83.69289619,Oceania
127.5,-30.83698271,0,1,0.00173913,10578.21193,0.00173913,100.0,Oceania
128.5,-30.83698271,2,1,0.00173913,10578.21193,0.001550063,89.12859746,Oceania
129.5,-30.83698271,1,1,0.00173913,10578.21193,0.001644596,94.56429873,Oceania
130.5,-30.83698271,2,1,0.00173913,10578.21193,0.001550063,89.12859746,Oceania
131.5,-30.83698271,3,1,0.00173913,10578.21193,0.001455529,83.69289619,Oceania
132.5,-30.83698271,3,1,0.00173913,10578.21193,0.001455529,83.69289619,Oceania
133.5,-30.83698271,2,1,0.00173913,10578.21193,0.001550063,89.12859746,Oceania
134.5,-30.83698271,1,1,0.00173913,10578.21193,0.001644596,94.56429873,Oceania
135.5,-30.83698271,5,1,0.00173913,10578.21193,0.001266461,72.82149365,Oceania
136.5,-30.83698271,4,1,0.00173913,10578.21193,0.001360995,78.25719492,Oceania
137.5,-30.83698271,3,1,0.00173913,10578.21193,0.001455529,83.69289619,Oceania
138.5,-30.83698271,11,3,0.004,10578.21193,0.002960127,74.00316784,Oceania
139.5,-30.83698271,4,1,0.00173913,10578.21193,0.001360995,78.25719492,Oceania
140.5,-30.83698271,0,7,0.0001,10578.21193,0.0001,100.0,Oceania
141.5,-30.83698271,1,1,0.00173913,10578.21193,0.001644596,94.56429873,Oceania
142.5,-30.83698271,1,1,0.00173913,10578.21193,0.001644596,94.56429873,Oceania
143.5,-30.83698271,1,1,0.00173913,10578.21193,0.001644596,94.56429873,Oceania
144.5,-30.83698271,3,1,0.00173913,10578.21193,0.001455529,83.69289619,Oceania
145.5,-30.83698271,3,1,0.00173913,10578.21193,0.001455529,83.69289619,Oceania
146.5,-30.83698271,9,1,0.00173913,10578.21193,0.000888325,51.07868857,Oceania
147.5,-30.83698271,9,1,0.00173913,10578.21193,0.000888325,51.07868857,Oceania
148.5,-30.83698271,16,1,0.00173913,10578.21193,0.000226587,13.02877968,Oceania
149.5,-30.83698271,16,2,0.00173913,10578.21193,0.000226587,13.02877968,Oceania
150.5,-30.83698271,50,3,0.004,10578.21193,-0.000726697,-18.16741891,Oceania
151.5,-30.83698271,39,3,0.004,10578.21193,0.000313177,7.829413251,Oceania
152.5,-30.83698271,28,3,0.004,10578.21193,0.00135305,33.82624541,Oceania
-70.5,-29.83698271,8,3,0.004,10686.27203,0.003251376,81.28439932,South America
-29.83698271,,0,3,0.004,10686.27203,0.004,100.0,South America
-29.83698271,,0,3,0.004,10686.27203,0.004,100.0,South America
-29.83698271,,0,3,0.004,10686.27203,0.004,100.0,South America
-29.83698271,,0,1,0.00173913,10686.27203,0.00173913,100.0,South America
-29.83698271,,0,1,0.00173913,10686.27203,0.00173913,100.0,South America
-29.83698271,,0,1,0.00173913,10686.27203,0.00173913,100.0,South America
-29.83698271,,0,1,0.00173913,10686.27203,0.00173913,100.0,South America
-29.83698271,,0,1,0.00173913,10686.27203,0.00173913,100.0,South America
-29.83698271,,0,1,0.00173913,10686.27203,0.00173913,100.0,South America
-29.83698271,,0,1,0.00173913,10686.27203,0.00173913,100.0,South America
-29.83698271,,0,1,0.00173913,10686.27203,0.00173913,100.0,South America
-29.83698271,,0,1,0.00173913,10686.27203,0.00173913,100.0,South America
-29.83698271,,1,1,0.00173913,10686.27203,0.001645552,94.61926481,South America
-56.5,-29.83698271,6,1,0.00173913,10686.27203,0.001177662,67.71558883,South America
-55.5,-29.83698271,6,2,0.00173913,10686.27203,0.001177662,67.71558883,South America
-54.5,-29.83698271,11,2,0.00173913,10686.27203,0.000709772,40.81191286,South America
-53.5,-29.83698271,6,2,0.00173913,10686.27203,0.001177662,67.71558883,South America
-52.5,-29.83698271,5,2,0.00173913,10686.27203,0.00127124,73.09632403,South America
-51.5,-29.83698271,12,6,0.066666667,10686.27203,0.065543731,98.31559594,South America
-50.5,-29.83698271,5,6,0.066666667,10686.27203,0.066198777,99.29816497,South America
17.5,-29.83698271,0,3,0.004,10686.27203,0.004,100.0,Africa
18.5,-29.83698271,1,1,0.00173913,10686.27203,0.001645552,94.61926481,Africa
19.5,-29.83698271,0,1,0.00173913,10686.27203,0.00173913,100.0,Africa
20.5,-29.83698271,0,1,0.00173913,10686.27203,0.00173913,100.0,Africa
21.5,-29.83698271,1,1,0.00173913,10686.27203,0.001645552,94.61926481,Africa
22.5,-29.83698271,8,2,0.00173913,10686.27203,0.000990506,56.95411844,Africa
23.5,-29.83698271,7,1,0.00173913,10686.27203,0.001084084,62.33485364,Africa
24.5,-29.83698271,16,2,0.00173913,10686.27203,0.000241882,13.90823689,Africa
25.5,-29.83698271,13,2,0.00173913,10686.27203,0.000522616,30.05044247,Africa
26.5,-29.83698271,10,2,0.00173913,10686.27203,0.00080335,46.19264805,Africa
-29.83698271,,6,3,0.004,10686.27203,0.003438532,85.96329949,Africa
-29.83698271,,0,3,0.004,10686.27203,0.004,100.0,Africa
29.5,-29.83698271,9,3,0.004,10686.27203,0.003157798,78.94494924,Africa
30.5,-29.83698271,18,6,0.066666667,10686.27203,0.064982263,97.47339391,Africa
115.5,-29.83698271,9,2,0.00173913,10686.27203,0.000896928,51.57338325,Oceania
116.5,-29.83698271,19,1,0.00173913,10686.27203,-3.89e-05,-2.233968697,Oceania
117.5,-29.83698271,6,1,0.00173913,10686.27203,0.001177662,67.71558883,Oceania
118.5,-29.83698271,1,1,0.00173913,10686.27203,0.001645552,94.61926481,Oceania
119.5,-29.83698271,0,1,0.00173913,10686.27203,0.00173913,100.0,Oceania
120.5,-29.83698271,0,1,0.00173913,10686.27203,0.00173913,100.0,Oceania
121.5,-29.83698271,1,1,0.00173913,10686.27203,0.001645552,94.61926481,Oceania
122.5,-29.83698271,0,1,0.00173913,10686.27203,0.00173913,100.0,Oceania
123.5,-29.83698271,0,1,0.00173913,10686.27203,0.00173913,100.0,Oceania
124.5,-29.83698271,0,1,0.00173913,10686.27203,0.00173913,100.0,Oceania
125.5,-29.83698271,0,1,0.00173913,10686.27203,0.00173913,100.0,Oceania
126.5,-29.83698271,0,1,0.00173913,10686.27203,0.00173913,100.0,Oceania
127.5,-29.83698271,0,1,0.00173913,10686.27203,0.00173913,100.0,Oceania
128.5,-29.83698271,0,1,0.00173913,10686.27203,0.00173913,100.0,Oceania
129.5,-29.83698271,0,1,0.00173913,10686.27203,0.00173913,100.0,Oceania
130.5,-29.83698271,0,1,0.00173913,10686.27203,0.00173913,100.0,Oceania
131.5,-29.83698271,0,1,0.00173913,10686.27203,0.00173913,100.0,Oceania
132.5,-29.83698271,0,1,0.00173913,10686.27203,0.00173913,100.0,Oceania
133.5,-29.83698271,1,1,0.00173913,10686.27203,0.001645552,94.61926481,Oceania
134.5,-29.83698271,3,1,0.00173913,10686.27203,0.001458396,83.85779442,Oceania
135.5,-29.83698271,2,1,0.00173913,10686.27203,0.001551974,89.23852961,Oceania
136.5,-29.83698271,1,1,0.00173913,10686.27203,0.001645552,94.61926481,Oceania
137.5,-29.83698271,0,7,0.0001,10686.27203,0.0001,100.0,Oceania
138.5,-29.83698271,2,7,0.0001,10686.27203,-8.72e-05,-87.15600677,Oceania
139.5,-29.83698271,2,7,0.0001,10686.27203,-8.72e-05,-87.15600677,Oceania
140.5,-29.83698271,1,7,0.0001,10686.27203,6.42e-06,6.421996616,Oceania
141.5,-29.83698271,1,7,0.0001,10686.27203,6.42e-06,6.421996616,Oceania
142.5,-29.83698271,3,1,0.00173913,10686.27203,0.001458396,83.85779442,Oceania
143.5,-29.83698271,5,1,0.00173913,10686.27203,0.00127124,73.09632403,Oceania
144.5,-29.83698271,1,1,0.00173913,10686.27203,0.001645552,94.61926481,Oceania
145.5,-29.83698271,9,1,0.00173913,10686.27203,0.000896928,51.57338325,Oceania
146.5,-29.83698271,9,1,0.00173913,10686.27203,0.000896928,51.57338325,Oceania
147.5,-29.83698271,7,1,0.00173913,10686.27203,0.001084084,62.33485364,Oceania
148.5,-29.83698271,18,1,0.00173913,10686.27203,5.47e-05,3.146766497,Oceania
149.5,-29.83698271,18,1,0.00173913,10686.27203,5.47e-05,3.146766497,Oceania
150.5,-29.83698271,28,3,0.004,10686.27203,0.001379816,34.49539763,Oceania
151.5,-29.83698271,60,2,0.00173913,10686.27203,-0.00387555,-222.8441117,Oceania
152.5,-29.83698271,24,3,0.004,10686.27203,0.001754128,43.85319797,Oceania
-70.5,-28.83698271,10,3,0.004,10791.07728,0.003073308,76.83271156,South America
-28.83698271,,0,7,0.0001,10791.07728,0.0001,100.0,South America
-28.83698271,,0,3,0.004,10791.07728,0.004,100.0,South America
-28.83698271,,0,3,0.004,10791.07728,0.004,100.0,South America
-28.83698271,,0,3,0.004,10791.07728,0.004,100.0,South America
-28.83698271,,0,3,0.004,10791.07728,0.004,100.0,South America
-28.83698271,,0,1,0.00173913,10791.07728,0.00173913,100.0,South America
-28.83698271,,0,1,0.00173913,10791.07728,0.00173913,100.0,South America
-28.83698271,,0,1,0.00173913,10791.07728,0.00173913,100.0,South America
-28.83698271,,0,1,0.00173913,10791.07728,0.00173913,100.0,South America
-28.83698271,,0,1,0.00173913,10791.07728,0.00173913,100.0,South America
-28.83698271,,0,1,0.00173913,10791.07728,0.00173913,100.0,South America
-28.83698271,,0,1,0.00173913,10791.07728,0.00173913,100.0,South America
-28.83698271,,0,1,0.00173913,10791.07728,0.00173913,100.0,South America
-28.83698271,,4,1,0.00173913,10791.07728,0.001368454,78.68609463,South America
-55.5,-28.83698271,9,2,0.00173913,10791.07728,0.000905108,52.04371293,South America
-54.5,-28.83698271,7,2,0.00173913,10791.07728,0.001090446,62.70066561,South America
-53.5,-28.83698271,9,2,0.00173913,10791.07728,0.000905108,52.04371293,South America
-52.5,-28.83698271,7,2,0.00173913,10791.07728,0.001090446,62.70066561,South America
-51.5,-28.83698271,15,6,0.066666667,10791.07728,0.065276629,97.91494404,South America
-50.5,-28.83698271,6,2,0.00173913,10791.07728,0.001183116,68.02914195,South America
