gene_name,Ribo_mut_rep1,Ribo_mut_rep2,Ribo_mut_rep3,Ribo_wt_rep1,Ribo_wt_rep2,Ribo_wt_rep3,RNA_mut_rep1,RNA_mut_rep2,RNA_mut_rep3,RNA_wt_rep1,RNA_wt_rep2,RNA_wt_rep3
Sipa1l3,5.99750027,5.85786809,6.66413241,6.47786539,4.75918077,4.7077095,9.0822616,8.62678145,8.73528792,9.39629822,6.75272034,6.2355083
Sirpa,86.81939137,71.30731316,78.74087245,82.40628482,75.85365895,70.37399029,111.83107028,106.79661717,107.85367404,110.1314739,108.10771909,102.69547434
Sirt2,52.18827147,49.54914391,49.1569246,47.66628714,52.67871187,47.60998193,52.49246226,52.09537233,53.42097676,59.39214548,51.36038398,55.51083042
Sirt3,15.31591619,14.69354583,14.17587443,14.54181277,14.66386787,13.64379238,36.65384135,36.26588858,36.65912566,33.72774472,32.34127319,36.77598799
Sirt4,8.29308646,7.90386799,8.4659239,7.99918443,6.87248456,7.66342446,2.89120573,2.27726806,2.50916561,2.38389338,2.33473855,2.69146084
Sirt5,8.16625736,9.61482095,9.4028595,7.08281074,8.41226402,7.48824955,5.46615694,6.11692037,5.74232289,4.56448826,5.10475013,5.84666188
Sirt6,10.81067098,8.04833707,10.14802094,9.88428916,7.76006205,8.8579106,7.1130757,6.44106251,6.56361963,6.54942661,6.05376073,7.41525703
Sirt7,6.87317836,4.70339308,5.49719773,5.5540507,4.52919518,5.11301594,10.27416457,9.16906726,9.46512453,9.52153268,9.89458431,11.59983522
Siva1,14.03778744,11.26731116,11.39725828,11.8293065,13.10495489,14.84797618,7.61147515,7.27825796,7.57489529,8.18162574,7.13925593,9.46930485
Ska2,4.50223787,4.54957675,6.52460788,3.52346703,6.0796477,5.05557374,2.33294361,2.23322705,2.10991613,2.06902664,2.15007071,2.25171516
Skap2,6.81791673,6.36021958,5.76703232,8.6297134,6.77907394,5.85925753,3.88824303,3.50343431,3.29595762,3.09728573,3.32722149,3.10467061
Ski,16.85281846,15.16655778,17.89337861,18.44738268,15.60562631,13.47397635,31.14249642,32.496242,32.25272591,34.12943232,30.61508582,27.37461226
Skil,37.50151396,40.42123955,36.60903036,39.53310898,36.24675843,34.24399409,5.3925862,4.72534044,4.5541656,4.87379419,6.35725629,4.17200695
Skiv2l,20.47936319,14.35035171,18.3506134,17.51016893,13.59453065,13.44302456,16.78763857,17.04031409,17.08250683,15.61416979,15.54344388,16.55578935
Skp1,721.29260971,888.83888016,738.44052119,711.12910472,1042.81622653,956.45744183,141.11286984,142.09149302,133.08506398,148.12469272,149.61737621,157.50282857
Sla,9.08767562,8.69582222,8.25586238,9.47421135,8.55164225,8.33443129,3.43431322,3.59771686,3.5320949,3.16900903,3.1782946,3.11142721
Slain1,15.46471696,14.80867621,14.04225556,16.75955318,14.61929078,12.6656191,17.8002323,16.40365353,17.12135942,20.00791086,17.04145534,16.28210775
Slain2,2.22802048,1.87025127,2.87908218,2.27088056,2.16682584,2.09292585,2.584848,2.50801049,2.21090435,2.48535849,2.78818284,1.86625001
Slbp,55.93380351,60.17680656,59.45599585,56.87101324,60.34118247,60.42586787,10.8973023,11.47571166,9.98944841,10.66114523,10.87967306,11.846526
Slc10a3,33.0291904,33.89877738,33.1435102,40.31342653,44.62665626,41.078276,19.09446299,19.3627289,19.28476609,18.55567359,18.14635681,18.58074241
Slc10a4,2.17221612,1.61390522,2.63012045,2.12520837,2.43722341,1.3966311,1.29187916,1.03986272,1.94919595,1.79060177,1.82635317,1.09942247
Slc11a2,13.4443048,9.35601668,13.18108393,14.98557156,12.16066113,11.18467557,5.1167351,5.56221051,5.98459939,5.6039916,5.89031649,5.13778147
Slc12a2,19.59209249,18.24872172,16.67910324,19.35659088,22.83930618,22.99779386,3.95261524,3.53678772,3.66756108,4.02452852,4.77426282,3.44659299
Slc12a4,2.54585559,2.07563985,2.25091139,2.4033845,2.53170203,2.03691133,3.7077525,3.87212634,4.031244,4.61283871,3.8451497,4.26916522
Slc12a5,201.55611399,162.88279705,182.29707161,197.39850437,167.04838449,153.58983559,121.57164127,112.29395054,118.67585092,118.44621731,113.51885148,103.12407277
Slc12a6,8.03703849,8.20568541,7.82921668,7.80805294,8.86303564,8.03915848,6.94641361,7.05886922,7.05659594,6.945123,7.95015119,5.55708559
Slc12a9,6.49884332,4.43024359,5.37939985,5.49814888,5.39811967,4.72677485,5.80429084,5.29549774,5.31960116,5.42100653,6.47362419,6.33325391
Slc13a3,3.35766014,1.92562161,2.60040486,2.9202956,2.24557465,1.97318938,3.36194779,3.52457915,3.35388247,4.34269454,3.63988721,4.01289174
Slc13a4,1.18892062,1.20916267,1.15819554,1.50966866,1.47555119,1.7915252,2.05642319,1.68341106,1.69937836,2.5777455,1.70701886,2.4773097
Slc13a5,5.12860924,7.1836467,6.95927964,6.1507969,9.43087709,7.00483556,2.6522737,2.88882482,3.35675252,3.54999038,3.66683786,2.74314966
Slc14a1,3.21763751,1.88823159,3.87945097,2.70146003,2.81653198,1.97825022,0.99789176,1.13316346,1.23220791,1.16243447,1.24489489,1.02884977
Slc15a2,2.64044685,3.08984413,2.88098752,2.33019571,3.47093825,2.77352149,1.71633052,2.18163763,2.13288375,2.40478167,2.42999214,2.07408688
Slc15a4,4.65707294,3.30734449,3.74073659,4.80713245,3.46295461,3.71420779,6.19606546,5.3342994,5.87429489,6.95995831,5.95888999,5.66291033
Slc16a1,15.06607911,12.86590833,12.55675692,13.70787968,17.5226399,14.15364946,3.30405537,3.19399531,3.08404463,3.73544369,4.37745528,3.29289503
Slc16a11,0.73645447,0.75403141,0.64734858,0.71373802,0.75311962,0.46712979,2.90576093,2.47451164,2.67756789,2.90540505,3.3069596,4.10625189
Slc16a13,1.57391342,0.96241047,1.1830333,1.32506452,0.83804668,0.90058804,1.5228453,1.28496266,1.17356356,1.29678903,1.32883291,1.27647886
Slc16a14,2.40804151,2.04863982,1.85301252,1.57903523,1.95152156,1.56900693,1.73077667,1.36043191,1.42196088,1.10618654,1.23549282,0.88696967
Slc16a2,12.67562414,8.867925,11.70022613,13.99007857,10.92039283,11.26271108,8.27538209,8.87571543,8.69734503,10.02846963,10.3150532,8.94409519
Slc16a6,1.12749571,1.12219999,0.98392591,0.89498752,0.84444398,1.10597023,1.2957537,1.15788942,1.4754614,1.4508096,1.61585478,1.13868331
Slc17a5,10.07058664,9.13125736,8.96542975,7.85060658,9.57907625,10.62382186,4.28892402,4.22905805,4.1075025,3.42585389,3.94923781,4.25344518
Slc17a6,13.37151486,8.13344145,9.68641728,11.42024361,10.11348403,10.53872084,2.65791021,2.36235542,2.28705336,2.43488729,3.02270891,2.23870798
Slc17a7,274.00612208,191.16027981,223.10947549,255.80370647,193.82540697,187.81012986,549.9396051,520.16976635,534.11160329,543.7593062,537.14336789,554.29391415
Slc18b1,4.45627124,3.07319936,3.79928597,4.2199544,3.41769341,2.76501501,5.74004518,5.49564429,5.587828,5.70458458,5.64375783,5.24314939
Slc19a1,1.7623103,1.09418928,1.55139997,1.63204171,1.67105915,1.33676064,2.78954435,2.64563773,2.73813961,2.56851036,3.1268877,2.96022871
Slc19a2,3.56732681,3.12156581,3.51940834,3.88746448,3.97929417,3.44112462,2.76713027,2.91655395,2.70095127,2.72802266,3.32145482,2.89511554
Slc1a1,77.0943492,61.49417176,58.65120862,61.11679946,70.0044058,80.74606728,22.71317475,21.70828683,22.7543739,24.22746553,24.24445467,21.77264815
Slc1a2,610.78656155,669.9460182,678.38214366,592.44822942,778.81476497,705.86828912,48.5776361,58.97745071,56.63804621,50.07005523,79.88352356,44.78376016
Slc1a3,218.15373049,218.78738946,241.32139493,192.37525474,248.38132123,206.44318319,62.69923532,67.3201772,68.45854551,68.12084637,74.43483606,56.56624901
Slc1a4,37.7883176,29.95209156,34.20353989,22.15685638,19.92444178,19.88340962,24.14894306,22.6036779,23.74691164,16.56899551,15.80733566,15.33366709
Slc1a6,5.50204564,3.82909217,4.14262134,4.18500528,4.28119574,4.50667927,3.85510366,3.278249,3.82427986,3.45863248,3.92252306,4.11343059
Slc20a1,27.60867992,25.41709106,27.21521758,29.85001707,25.83887137,21.88102099,27.21022815,26.38440716,27.16620664,29.7036812,28.0061452,25.01172372
Slc20a2,13.18511829,8.95979241,11.47688923,12.19966941,10.21192401,9.49872498,11.8123447,11.55828287,12.17094824,12.08279595,13.28006628,11.78665584
Slc22a17,249.14433671,121.1832729,198.52550124,225.82976071,139.3079231,126.28951175,193.87427937,181.16708157,198.04769836,197.97291393,205.18262108,219.16680139
Slc22a23,6.80546476,5.521307,6.74827012,6.67314017,6.07620277,6.04258679,11.71375154,10.12706592,11.54631731,12.34352089,11.35031414,9.0758285
Slc22a4,2.32677814,1.75023203,1.8903721,1.66739279,1.95685411,1.7047232,1.28791304,1.27213449,1.77650756,1.47730805,1.46248643,1.54979149
Slc22a5,1.01754349,0.62780898,0.69298008,0.73858099,0.8425523,0.67315459,1.85728724,2.01217496,1.92374843,2.3604716,2.13835876,2.37401306
Slc22a8,2.03943196,1.18601885,1.63214197,2.36415032,1.79915225,1.63573347,1.64335829,1.52201929,1.58764107,2.30336032,1.58976723,2.09977735
Slc23a2,66.00523615,56.1467893,65.67601229,68.92160299,64.41311973,59.18313491,23.07460931,23.75521571,24.48581426,21.08632789,24.18547998,19.20235692
Slc24a2,126.17027975,148.13834554,135.31968463,137.46839198,146.46241457,136.38659805,14.05732462,13.58012447,13.54873121,12.19522738,19.2289083,10.01125962
Slc24a3,74.04397714,74.97117935,68.76191363,64.20391446,86.93086705,79.26899908,31.98109641,29.73853753,29.37525441,29.56872942,30.50700152,27.64580377
Slc24a4,21.21140192,17.9643006,20.59552173,20.32441469,20.62711007,17.48381718,4.94842785,4.8188012,5.33927485,4.39858222,5.54054564,2.87686273
Slc25a1,16.59986809,12.83213954,17.91919878,17.44530263,14.6077982,12.4518804,16.31983016,16.782979,18.1799395,18.8247444,16.9884057,20.83558782
Slc25a10,5.86118799,4.38765605,5.39856745,4.7617781,5.37746617,5.31010784,6.93100192,7.20057776,7.0908695,7.44038849,7.05014207,8.31922315
Slc25a11,81.18582681,62.7552729,76.4926259,73.38002268,63.82723108,65.84001378,59.78237615,64.27532676,66.37727499,65.1320562,61.48287178,74.95354021
Slc25a12,88.87126494,72.3922881,95.07855307,87.95086466,75.65707394,77.20555486,25.26792055,26.34577671,26.75192921,24.78631829,26.60096442,23.91341455
Slc25a14,35.9119987,29.70904884,30.67329858,31.40163865,34.9733293,39.36913375,29.59322211,27.42473381,26.91130806,31.63711599,29.14220063,31.87854298
Slc25a15,3.45531323,4.01854171,4.08129699,3.12931319,4.0842288,3.8201682,2.89850791,2.72540774,2.49955003,2.84148924,2.96771927,2.83788484
Slc25a16,13.89403974,11.29025971,14.34578014,13.76321244,11.79305322,10.34526841,8.87915322,9.45519594,8.9138925,8.04361658,10.24466434,8.5035229
Slc25a17,42.10090643,33.65468156,43.05194979,39.93472366,32.84544363,36.30763549,17.40276605,17.3003617,16.33856616,16.39506762,16.91433834,17.91747784
Slc25a18,31.31278683,45.58257792,49.59017245,33.53605186,35.63343135,35.63962589,17.70731302,26.87045802,24.72053938,25.84496125,22.82326038,22.79514486
Slc25a19,6.9271926,7.53033392,6.16187458,7.1279333,6.3460362,5.04639847,18.52499238,17.03307609,17.5409472,18.16124793,16.58285755,18.86786099
Slc25a20,8.35880922,8.20279648,8.80279742,11.15258985,10.14646975,8.59982052,5.73275904,6.17786095,5.78383496,6.77576564,5.64887185,6.70434189
Slc25a22,120.11291109,108.4122715,125.31389733,133.93289055,107.94196374,111.14583611,100.2115135,102.9856557,102.12224579,100.36947675,96.41540354,108.39443454
Slc25a23,19.49357349,18.07192985,22.11927995,18.29555237,19.11068746,19.05619266,115.24087403,133.27914009,131.38717783,128.65717526,126.38860534,108.57951092
Slc25a25,34.61052593,28.53304697,30.13715516,31.40036505,31.25672935,32.56276352,23.21655372,21.80786312,21.13714573,24.86963035,21.67778352,22.29836779
Slc25a26,14.0063986,20.7005742,19.27555584,22.22133208,19.22814292,17.93220876,8.65218925,7.94938426,7.69479231,7.40209338,7.99524083,8.96963248
Slc25a27,14.4429702,10.40029019,11.94666544,12.58339526,9.84639979,11.77862734,10.80656244,11.95036996,11.60033142,10.351274,11.50012275,11.67850402
Slc25a28,6.93707729,4.59320282,6.64335319,5.82079971,5.78872131,4.92496231,18.02252849,17.69411087,18.00207328,17.44803359,15.8236441,18.79574994
Slc25a29,4.09883967,3.38254362,3.51625315,3.81900213,3.00877865,2.98888155,7.03906281,7.65867468,7.63414229,7.69440429,6.41351748,8.24768708
Slc25a3,598.7877466,557.42228211,578.45211538,550.45444509,593.09716497,649.33120294,205.01602896,208.12142147,208.43709809,212.49666529,206.19810117,230.09825393
Slc25a30,3.62619949,3.14925753,3.94518067,4.18552488,3.88314093,3.91424243,1.83776831,1.84472726,2.15331377,2.00002432,1.7897744,1.94594443
Slc25a32,4.13897026,4.22306927,4.1168919,4.32615802,4.97276277,4.31650141,0.92468903,1.04063282,1.04841389,0.9963539,1.29272876,1.03649627
Slc25a33,36.83435458,25.72424235,33.25251948,35.48402055,24.36444484,24.47298888,21.41930506,20.16856265,20.97594544,20.65027859,19.85394334,22.28607848
Slc25a34,0.64942431,0.82363027,1.06065054,0.57914458,0.57218359,0.6560318,1.55678696,2.34432106,2.27493442,1.58890758,2.23789588,2.09065511
Slc25a35,4.23152636,3.69936515,4.12161988,3.61184635,3.84053682,3.45848744,1.63913536,1.76896409,1.89243593,1.47662557,1.61041955,1.78169147
Slc25a36,12.49293776,12.93239063,11.38669548,11.22785143,13.27820492,13.96536863,3.07533724,2.97017744,2.72157714,2.74691226,3.80267915,2.84665802
Slc25a37,2.08230138,1.14410448,2.11496906,1.82357608,1.24001243,1.61454979,5.39462691,5.48642966,5.53357203,5.72704714,5.37744089,4.7402683
Slc25a38,9.54997236,9.69915501,9.48476746,10.71281238,8.52501058,9.17307668,12.02616149,11.98115581,12.05446683,12.55228337,10.94981562,12.58614532
Slc25a39,16.58183366,8.67105096,12.55376721,15.39559344,8.92659384,7.69127198,31.97985706,33.40841405,34.35307578,36.6277581,30.23614722,37.41299643
Slc25a4,642.92652384,533.21724186,549.87534579,592.50260216,608.90285229,609.06834087,289.44138414,289.30189262,276.77150376,292.12736752,291.34595213,333.44155093
Slc25a40,5.62976723,5.20071809,4.14711672,4.5408942,4.63107568,5.66764297,1.62700556,1.92569343,1.44908538,1.41773982,1.9671032,1.85379755
Slc25a42,9.42867882,6.86358561,7.95487906,9.44451163,6.98757538,7.6200617,8.63661132,8.66409826,8.84881916,9.66076997,8.19100533,9.03658074
Slc25a44,14.83413397,11.06160981,12.60811253,12.045783,13.71363617,11.22602046,31.66740527,31.59773615,31.43215458,32.33698056,32.77334065,31.21109309
Slc25a46,18.97147905,19.39406388,14.86206587,17.63695669,18.16421167,20.7852602,12.37960934,11.51968139,11.27356831,10.84743356,12.7202747,11.00903556
Slc25a5,291.15687473,238.4685758,302.21724503,311.27061941,278.33127706,252.95592741,168.16031537,168.41349631,171.68789376,174.73770035,165.83569765,185.41713346
Slc25a53,1.87446936,1.40599705,1.36451615,1.59703726,1.67554739,1.52065903,1.02307317,1.15794692,1.30661894,1.42822638,1.42393342,1.39841925
Slc26a6,0.80513082,0.74058133,0.73695168,0.81253046,0.62504001,0.77241578,1.57268894,1.45114975,2.10751325,1.89279355,1.78649635,1.8619235
Slc27a1,18.06138627,13.04311618,20.3825309,16.07833704,15.6187549,13.58502949,15.40114191,17.05561471,17.4422987,17.06881124,16.95087588,18.2598059
Slc27a2,2.82943252,2.74000274,2.41287628,2.92922477,3.16190557,3.24898131,1.04245749,1.15935018,1.26382152,1.4199133,1.28134379,1.13178987
Slc27a4,40.81849137,30.58866244,37.82767335,41.27681444,35.55712323,31.8460655,24.30459196,21.4166389,23.85741541,26.38814553,24.23547048,26.00154598
Slc29a1,4.32740837,3.69097983,5.2424469,5.59512807,3.97135958,4.5395693,4.43831991,4.77008891,5.55547051,5.6019273,5.13886235,5.68438924
Slc29a2,3.55938625,2.10803693,3.64894953,3.2029883,2.09383303,1.97262281,3.91249598,3.84292555,3.97481097,3.95722991,3.46319648,4.15308092
Slc29a3,3.14328034,1.99760828,3.16481526,3.28412788,3.45113255,2.81827926,3.33524861,3.07833189,3.06353288,3.69824192,3.36628048,2.59297219
Slc29a4,2.01611168,0.88690946,1.52285319,1.61186961,0.78418356,1.23752827,3.11567068,3.17013916,3.79930336,4.27263648,2.75177835,4.22583064
Slc2a1,25.9444303,18.1959999,22.61532752,26.24625589,22.84246654,18.55788301,8.61333147,8.22519964,8.70663131,10.67120129,10.02951227,9.260654
Slc2a13,66.48180678,51.79065598,65.28051548,64.17367453,51.40115937,46.80534584,9.88336474,9.74859001,10.56980701,8.91081902,13.30751188,7.76040095
Slc2a3,97.24610443,61.91085219,72.71503779,93.33728358,76.03594093,78.42620807,37.74060083,36.0058541,36.94498768,41.1717119,39.45632747,37.78617827
Slc2a6,10.13799351,7.86355057,8.44412923,10.95812397,8.68539458,8.90023909,7.13914446,6.39804563,6.9550059,7.22782937,6.71092165,8.09068795
Slc2a8,3.94877755,2.22481917,3.64032003,3.86500254,2.92755301,2.7391316,7.03364836,6.39738563,7.2453674,6.48560925,7.03460033,7.86399426
Slc30a1,16.57878889,12.22585914,13.74616731,14.14082438,13.10345838,11.6689287,3.80829051,3.75538044,3.4494143,3.52896058,4.18246637,3.63149933
Slc30a10,4.70795598,4.03762862,4.80616995,4.6918467,4.55641173,3.80519159,2.29269424,2.45143755,2.53519166,2.55174559,2.61700675,2.19081303
Slc30a3,37.67378232,28.56058204,33.59038328,33.08058501,26.09147374,26.55413147,48.92509008,47.71177325,47.1983026,51.58266404,45.75720971,58.09247698
Slc30a4,6.81831344,7.27166979,6.1307031,6.80890247,5.89043758,6.02586032,4.99364158,4.65614437,4.62271395,4.18706536,6.1850475,3.68642454
Slc30a5,6.21277536,6.24745849,5.89919753,6.21978245,5.87226564,5.95753168,8.17797299,8.05064739,8.49311001,8.34750494,9.24595353,7.92701805
Slc30a6,7.04714667,5.8663668,6.10242569,5.93154756,6.25513722,7.28901362,3.14458796,3.26405,3.30793343,3.5639929,3.35357535,4.01609671
Slc30a9,37.70222309,28.07341162,30.84783124,37.21713746,27.22707417,25.12007723,19.27809159,20.41926958,19.91257213,18.62480942,20.40012889,19.96332898
Slc31a1,4.98539073,3.84231386,4.17107171,4.97756789,5.53110806,6.67345639,2.92197318,2.69836153,2.82305943,3.38555212,3.5606313,3.40340003
Slc31a2,1.70507287,1.08605348,1.51048001,1.92444918,2.88078545,2.04951531,1.74718236,2.01774332,2.11768367,2.12969753,1.77753705,2.47203104
Slc32a1,99.67382729,73.18893733,92.45898945,94.15672973,90.52720394,78.45995159,50.65641421,44.7785409,50.4758162,52.07287288,48.90769206,45.22048454
Slc33a1,17.14201663,13.87373199,19.06512703,16.77760749,12.87914998,14.37426765,4.13766355,4.14100406,4.1858644,4.44824239,4.92624065,4.48211895
Slc35a1,4.508071,4.51076359,5.0917071,4.91281434,5.84295095,5.39784943,3.83675279,3.51598476,3.26194803,4.25285484,4.17632606,4.73701238
Slc35a2,3.98359096,2.19188368,3.77040535,4.56143296,3.22530086,3.3486059,6.92949323,6.3649693,6.99517247,7.56589436,7.10433039,8.2666171
Slc35a3,6.56598966,5.42208879,5.7907889,6.9579859,6.05176248,5.60872026,4.53061908,4.29203621,4.33774009,4.78168076,5.19865271,4.12162032
Slc35a4,3.6593487,2.04031019,3.17278263,2.60176419,2.22946202,1.79967509,15.25127096,15.64538154,17.28075275,16.75474959,15.64630664,16.10899978
Slc35a5,11.40413464,15.42493486,13.3529192,10.4151433,13.92879495,16.19602033,4.89192794,4.73438824,4.73843535,4.82136341,6.04634379,4.57507685
Slc35b1,37.08137578,27.30802451,30.97653128,41.57800183,33.59762851,31.71424484,20.33724856,19.8561613,19.535755,22.33020315,21.35260502,24.13023305
Slc35b2,3.96074219,3.14231473,3.61769287,2.76331164,4.18674152,3.5524932,8.48215591,8.78316035,9.31706485,7.9995228,9.22796578,10.24828085
Slc35b3,2.07373727,2.38391673,2.1554958,2.6310141,2.39183051,2.03037978,1.91908995,2.19512103,2.06179379,2.03415721,2.56755719,2.42796818
Slc35b4,22.71804169,16.26096839,21.83826524,19.79739194,14.51082867,14.22314236,9.68895266,9.60194073,10.06873323,9.40278121,9.6992897,8.30227635
Slc35c1,48.91427797,23.4587551,90.62880075,47.96319496,37.33497939,28.17151948,2.23051875,2.71315806,2.59074904,1.68831327,2.8765094,1.85786727
Slc35c2,7.37852767,4.73031336,6.20193437,7.39767188,5.44018573,4.10168503,19.53720959,17.63542176,18.91505693,18.80434022,16.94298496,19.66522917
Slc35d1,2.42431371,2.03767688,2.62406951,2.19881941,3.00877865,2.23729145,1.75477435,1.65139744,1.71155246,1.73488923,1.85864636,2.0385877
Slc35d3,3.41014574,2.04085624,2.53294048,3.66201786,2.71978836,2.0043229,2.80173222,1.95742162,2.84250361,2.85440985,2.59843756,2.57287608
Slc35e1,3.14398802,3.29566901,3.12411476,3.41418226,2.76555403,2.4474212,16.54871998,15.85445658,16.25680381,17.11979522,17.08976776,14.09115101
Slc35e2,4.21438578,2.72722473,3.92873619,4.77794279,3.31049078,3.38349002,5.20482961,5.03159982,5.26958494,5.16262031,5.23116567,5.06735744
Slc35e3,4.15407881,3.22744656,4.20753668,4.18645486,2.67747906,2.9564288,8.42577082,8.82124053,9.18240406,8.80304017,8.79608385,8.6802004
