lat,lon,elev_m,shoreline
36.2946358,177.862381,-4078,Deuteronilus
36.3273354,178.1033783,-4082,Deuteronilus
36.2529373,81.8455734,-3428,Deuteronilus
36.2619362,178.0723724,-4082,Deuteronilus
36.1939354,81.8050461,-3444,Deuteronilus
36.1447372,-39.3338203,-3916,Deuteronilus
36.1398354,178.0553741,-4077,Deuteronilus
36.0847359,81.8739624,-3444,Deuteronilus
36.0428352,-38.8688202,-3966,Deuteronilus
36.0658379,81.8986816,-3444,Deuteronilus
35.9692383,-38.9146194,-3971,Deuteronilus
35.9931374,-38.9780197,-3971,Deuteronilus
35.9731369,-39.2178192,-3935,Deuteronilus
35.9990387,178.1723785,-4073,Deuteronilus
35.9593353,-39.0975189,-3935,Deuteronilus
35.9193382,82.0203171,-3415,Deuteronilus
35.8993378,-38.9894218,-3971,Deuteronilus
35.8799362,178.1743774,-4073,Deuteronilus
35.8360367,178.0963745,-4073,Deuteronilus
35.7577362,82.0454788,-3415,Deuteronilus
35.7319374,82.0751343,-3388,Deuteronilus
35.7087364,82.2342987,-3388,Deuteronilus
35.7135353,178.08638,-4067,Deuteronilus
35.7152367,-178.6256256,-3998,Deuteronilus
35.6620369,-39.0060196,-3915,Deuteronilus
35.6487389,82.4058914,-3434,Deuteronilus
35.655838,178.2553864,-4064,Deuteronilus
35.6566353,-178.587616,-3998,Deuteronilus
35.653038,-178.4826202,-4001,Deuteronilus
35.623539,82.4722061,-3434,Deuteronilus
35.596138,178.263382,-4064,Deuteronilus
35.6300354,-178.4766235,-4001,Deuteronilus
35.5509377,-38.9155197,-3979,Deuteronilus
35.559536,82.6410828,-3447,Deuteronilus
35.5615387,82.6909561,-3447,Deuteronilus
35.5548363,-178.7106171,-3998,Deuteronilus
35.5261383,82.6621933,-3447,Deuteronilus
35.5058365,178.5763855,-4071,Deuteronilus
35.4874382,178.7353821,-4062,Deuteronilus
35.4766388,178.9183807,-4055,Deuteronilus
35.5129356,-178.7996216,-4045,Deuteronilus
35.5217361,-178.7326202,-3998,Deuteronilus
35.4661369,-38.9087219,-3971,Deuteronilus
35.4385376,178.2933807,-4061,Deuteronilus
35.4666367,178.4453735,-4061,Deuteronilus
35.4328384,178.7283783,-4062,Deuteronilus
35.4453354,178.5483856,-4062,Deuteronilus
35.4234352,178.3763733,-4061,Deuteronilus
35.4229355,-177.8396149,-3948,Deuteronilus
35.3914375,-38.8086205,-3971,Deuteronilus
35.3984375,178.9723816,-4055,Deuteronilus
35.4027367,178.7793732,-4055,Deuteronilus
35.3810387,178.2993774,-4061,Deuteronilus
35.4115372,-177.817627,-3948,Deuteronilus
35.3823357,-177.7046204,-4052,Deuteronilus
35.3775368,-176.8936157,-3839,Deuteronilus
35.3486366,-38.8390198,-3971,Deuteronilus
35.3592377,178.2843781,-4061,Deuteronilus
35.318737,-178.7336273,-4008,Deuteronilus
35.3590355,-177.5536194,-4052,Deuteronilus
35.2788353,-38.8081207,-3971,Deuteronilus
35.3092384,178.3343811,-4061,Deuteronilus
35.2867355,179.3683777,-4020,Deuteronilus
35.2981377,-178.5856171,-4008,Deuteronilus
35.3106384,-178.6796265,-4008,Deuteronilus
35.2762375,-176.8756256,-3839,Deuteronilus
35.2221375,82.9170074,-3460,Deuteronilus
35.2116356,-178.5606232,-4024,Deuteronilus
35.2495384,-177.6386261,-3978,Deuteronilus
35.1549377,-38.7229195,-3973,Deuteronilus
35.1752357,82.9201889,-3460,Deuteronilus
35.1989365,179.2223816,-4024,Deuteronilus
35.1548386,-176.837616,-3956,Deuteronilus
35.1481361,82.90728,-3460,Deuteronilus
35.1198387,179.2073822,-4024,Deuteronilus
35.1087379,-178.7956238,-4047,Deuteronilus
35.1121368,-177.614624,-3978,Deuteronilus
35.0903358,-38.6562195,-3973,Deuteronilus
35.0589371,178.4393768,-4063,Deuteronilus
35.0571365,179.4423828,-4027,Deuteronilus
35.045536,-178.8416138,-4047,Deuteronilus
35.0722389,-178.6626129,-4024,Deuteronilus
35.0148354,-38.675621,-3973,Deuteronilus
35.0040359,178.46138,-4063,Deuteronilus
35.033638,179.4333801,-4027,Deuteronilus
35.0010376,179.3523865,-4027,Deuteronilus
35.0089378,-179.285614,-4010,Deuteronilus
35.002037,-178.9156189,-4047,Deuteronilus
34.9896355,-176.9336243,-3853,Deuteronilus
34.9687386,-38.7186203,-3980,Deuteronilus
34.9372368,82.9222183,-3451,Deuteronilus
34.9797363,179.3473816,-4019,Deuteronilus
34.9727364,-179.7456207,-4030,Deuteronilus
34.9680367,-179.3426208,-3997,Deuteronilus
34.9626389,-178.916626,-4006,Deuteronilus
34.9436378,-177.0796204,-3951,Deuteronilus
34.9241371,-38.837719,-3951,Deuteronilus
34.9172363,178.388382,-4082,Deuteronilus
34.9295387,179.3343811,-4019,Deuteronilus
34.9147377,-179.9786224,-4031,Deuteronilus
34.9071388,-179.8686218,-4031,Deuteronilus
34.9176369,-179.4276276,-3997,Deuteronilus
34.8954353,-178.9746246,-4006,Deuteronilus
34.8843384,-177.3516235,-3967,Deuteronilus
34.8782387,-38.8740196,-3951,Deuteronilus
34.8438377,178.4343719,-4082,Deuteronilus
34.8476372,179.9223785,-4025,Deuteronilus
34.8430367,-179.4026184,-3997,Deuteronilus
34.8549385,-179.1216278,-3958,Deuteronilus
34.8384361,-177.265625,-3967,Deuteronilus
34.8246384,-38.8580208,-3951,Deuteronilus
34.8246384,178.4293823,-4082,Deuteronilus
34.7803383,179.1963806,-4026,Deuteronilus
34.7860374,179.9173737,-4025,Deuteronilus
34.7921371,-179.4086151,-3997,Deuteronilus
34.8088379,-179.012619,-3958,Deuteronilus
34.7586365,83.1579666,-3464,Deuteronilus
34.7369385,178.4983826,-4065,Deuteronilus
34.7661362,178.6833801,-4060,Deuteronilus
34.7339363,179.3203735,-4040,Deuteronilus
34.7304382,-179.7516174,-3996,Deuteronilus
34.7031364,-38.833622,-3956,Deuteronilus
34.7066383,178.6813812,-4059,Deuteronilus
34.6695366,179.3663788,-4040,Deuteronilus
34.7050362,-179.7726135,-3996,Deuteronilus
34.6397362,-38.8592224,-3956,Deuteronilus
34.6202354,178.9703827,-4061,Deuteronilus
34.6211357,179.1133728,-4017,Deuteronilus
34.6215363,179.9783783,-4053,Deuteronilus
34.627636,-179.4156189,-3919,Deuteronilus
34.5888367,-38.9398193,-3956,Deuteronilus
34.5832367,83.3423309,-3452,Deuteronilus
34.5654373,178.859375,-4061,Deuteronilus
34.567337,179.0543823,-4017,Deuteronilus
34.6055374,179.2223816,-4017,Deuteronilus
34.5876389,179.938385,-4053,Deuteronilus
34.5705376,-179.4386139,-3919,Deuteronilus
34.5303383,83.4478455,-3452,Deuteronilus
34.5325356,84.5855942,-3523,Deuteronilus
34.5195389,84.6480637,-3523,Deuteronilus
34.5176353,84.7015381,-3523,Deuteronilus
34.5046387,84.751358,-3512,Deuteronilus
34.5478363,178.7563782,-4061,Deuteronilus
34.5563354,179.3993835,-4040,Deuteronilus
34.5475388,179.6513824,-4056,Deuteronilus
34.5491371,179.7753754,-4053,Deuteronilus
34.5335388,179.9203796,-4053,Deuteronilus
34.5085373,-179.515625,-4000,Deuteronilus
34.4513359,-38.996521,-3949,Deuteronilus
34.4668388,83.5777359,-3466,Deuteronilus
34.4972382,84.7607117,-3520,Deuteronilus
34.4595375,84.7815399,-3520,Deuteronilus
34.4867363,179.583374,-4069,Deuteronilus
34.4657364,-179.9876251,-4019,Deuteronilus
34.4670372,-179.6626129,-4007,Deuteronilus
34.4614372,-179.6046143,-4007,Deuteronilus
34.4877357,-179.4226227,-4001,Deuteronilus
34.4065361,83.6746826,-3466,Deuteronilus
34.4482384,84.7661362,-3520,Deuteronilus
34.4042358,84.7438354,-3521,Deuteronilus
34.4477386,-179.9786224,-4019,Deuteronilus
34.4248352,-179.7006226,-4007,Deuteronilus
34.3793373,83.6911774,-3466,Deuteronilus
34.3577385,84.5350571,-3521,Deuteronilus
34.3851357,84.5801468,-3521,Deuteronilus
34.3722382,84.7692719,-3520,Deuteronilus
34.3615379,84.9025269,-3520,Deuteronilus
34.3830376,179.8553772,-4044,Deuteronilus
34.3831367,-179.9766235,-4019,Deuteronilus
34.320137,-39.0721207,-3910,Deuteronilus
34.308239,83.7994614,-3482,Deuteronilus
34.3183365,84.5201797,-3521,Deuteronilus
34.3262367,84.8563614,-3520,Deuteronilus
34.3002357,84.9500961,-3520,Deuteronilus
34.3132362,-179.9256134,-4019,Deuteronilus
34.2571373,84.5119324,-3521,Deuteronilus
34.2656364,179.8763733,-4044,Deuteronilus
34.2384377,84.5038605,-3504,Deuteronilus
34.2220383,83.9170456,-3418,Deuteronilus
34.2116356,84.1154938,-3402,Deuteronilus
34.1911354,84.3009338,-3442,Deuteronilus
34.2168388,84.4065933,-3442,Deuteronilus
34.2263374,85.0282669,-3527,Deuteronilus
34.1908379,85.2312088,-3527,Deuteronilus
34.1458359,-39.0984192,-3927,Deuteronilus
34.1190376,-39.1098213,-3927,Deuteronilus
34.0955353,85.8878403,-3561,Deuteronilus
34.0409355,85.5389328,-3570,Deuteronilus
34.0235367,85.7147903,-3570,Deuteronilus
34.0196381,85.8410034,-3561,Deuteronilus
33.9808388,-39.1873207,-3930,Deuteronilus
33.9840355,85.7094498,-3543,Deuteronilus
33.9931374,85.9106522,-3552,Deuteronilus
34.0106354,86.1010361,-3582,Deuteronilus
33.9501381,85.9524231,-3552,Deuteronilus
33.8915367,-39.2305222,-3930,Deuteronilus
33.8626366,85.5619507,-3543,Deuteronilus
33.8526382,-39.2478218,-3930,Deuteronilus
33.8275375,86.0235825,-3568,Deuteronilus
33.8226357,85.6809082,-3543,Deuteronilus
33.8362389,85.4503784,-3535,Deuteronilus
33.7904358,85.930542,-3552,Deuteronilus
33.7774353,85.7862015,-3552,Deuteronilus
33.7101364,-39.3070221,-3914,Deuteronilus
33.7103386,85.8792725,-3550,Deuteronilus
33.7191353,85.3262939,-3538,Deuteronilus
33.6450386,85.3385925,-3538,Deuteronilus
33.6156387,85.3414536,-3538,Deuteronilus
33.5759354,-39.3560219,-3914,Deuteronilus
33.5556374,-39.2112198,-3932,Deuteronilus
33.5129356,-39.4339218,-3914,Deuteronilus
33.487236,85.8233109,-3485,Deuteronilus
33.4618378,85.4519577,-3529,Deuteronilus
33.4491386,85.7675934,-3485,Deuteronilus
33.4326363,86.2800217,-3558,Deuteronilus
33.4393387,86.3246918,-3558,Deuteronilus
33.3992386,85.5231934,-3508,Deuteronilus
33.4110374,85.7307892,-3508,Deuteronilus
33.4107361,86.0031815,-3504,Deuteronilus
33.3814354,86.1347809,-3504,Deuteronilus
33.4017372,86.2723846,-3558,Deuteronilus
33.3645363,85.5630875,-3508,Deuteronilus
33.3365364,86.3688812,-3558,Deuteronilus
33.2876358,86.4176254,-3558,Deuteronilus
33.2422371,86.4934998,-3565,Deuteronilus
33.1798363,-14.5068207,-3911,Deuteronilus
33.1766357,86.5032806,-3578,Deuteronilus
33.1358376,-14.5151205,-3911,Deuteronilus
33.1468353,86.5166626,-3578,Deuteronilus
33.0647354,-39.6199188,-3964,Deuteronilus
33.0819359,-14.5242205,-3911,Deuteronilus
33.0859375,86.5547104,-3578,Deuteronilus
32.9967384,-14.5826206,-3361,Deuteronilus
33.002636,-14.5408201,-3911,Deuteronilus
33.0075378,86.5590744,-3578,Deuteronilus
32.9850388,-39.5979195,-3957,Deuteronilus
32.980938,-14.5846205,-3361,Deuteronilus
32.940136,-14.4909201,-3764,Deuteronilus
32.9868355,86.5642776,-3552,Deuteronilus
32.8943367,-14.5472202,-3361,Deuteronilus
32.8862381,-14.5204201,-3361,Deuteronilus
32.912838,86.5918884,-3552,Deuteronilus
32.837738,-15.373621,-3927,Deuteronilus
32.8348389,-14.6363201,-3361,Deuteronilus
32.8645363,-14.5355206,-3361,Deuteronilus
32.8533363,-14.2638206,-3764,Deuteronilus
32.878437,-14.1921206,-3422,Deuteronilus
32.7824364,-39.6627197,-3957,Deuteronilus
32.7865372,-15.4262209,-3927,Deuteronilus
32.8188362,-15.2495203,-3927,Deuteronilus
32.7986374,-14.6979208,-3361,Deuteronilus
32.7935371,-14.2764206,-3764,Deuteronilus
32.7346382,-39.6767197,-3960,Deuteronilus
32.7448387,-15.6317205,-3933,Deuteronilus
32.7675362,-15.5443201,-3927,Deuteronilus
32.7357368,-15.1498203,-3947,Deuteronilus
32.7741356,-14.5397205,-3361,Deuteronilus
32.7710381,-14.276021,-3764,Deuteronilus
32.6678352,-39.6368217,-3960,Deuteronilus
32.6953354,-15.6255207,-3933,Deuteronilus
32.7167358,-15.0721207,-3947,Deuteronilus
32.6959381,-14.9927206,-3880,Deuteronilus
32.6793365,-14.8458204,-3880,Deuteronilus
32.7070389,-14.437521,-3453,Deuteronilus
32.7159386,-14.3218203,-3453,Deuteronilus
32.6722374,-14.1343203,-3678,Deuteronilus
32.7090378,86.3145142,-3518,Deuteronilus
32.6421356,-39.6213188,-3960,Deuteronilus
32.6582375,-15.1390209,-3947,Deuteronilus
32.651638,-15.4525204,-3970,Deuteronilus
32.6629372,-15.5841208,-3933,Deuteronilus
32.6531372,-14.2290201,-3678,Deuteronilus
32.6588364,86.23806,-3523,Deuteronilus
32.575737,-39.5963211,-3960,Deuteronilus
32.5846367,-14.8645201,-3880,Deuteronilus
32.6115379,-14.9839201,-3880,Deuteronilus
32.6041374,-15.0784206,-3947,Deuteronilus
32.5840378,-15.2505207,-3970,Deuteronilus
32.606636,-15.3535204,-3970,Deuteronilus
32.5747375,-14.0216208,-3678,Deuteronilus
32.5752373,87.1294556,-3597,Deuteronilus
32.5646362,87.3012695,-3594,Deuteronilus
32.5179367,-39.6133194,-3960,Deuteronilus
32.5482368,-14.7959204,-3880,Deuteronilus
32.5186386,-13.9671202,-3211,Deuteronilus
32.5190353,87.2053833,-3597,Deuteronilus
32.5509377,87.3771362,-3594,Deuteronilus
32.4598389,-39.4706192,-3972,Deuteronilus
32.4688377,-14.871521,-3819,Deuteronilus
32.4604378,-13.9791203,-3089,Deuteronilus
32.4662361,87.239151,-3610,Deuteronilus
32.4962387,87.530098,-3600,Deuteronilus
32.4169388,-39.4163208,-3972,Deuteronilus
32.4135361,-39.5735207,-3953,Deuteronilus
32.4245377,-14.9198208,-3819,Deuteronilus
32.4162369,-14.0205202,-3553,Deuteronilus
32.4162369,86.3809738,-3536,Deuteronilus
32.4026375,87.6489868,-3600,Deuteronilus
32.3728371,-39.508419,-3953,Deuteronilus
32.3604355,-15.3031206,-3875,Deuteronilus
32.3954353,86.4206085,-3536,Deuteronilus
32.3514366,87.2836838,-3605,Deuteronilus
32.3202362,-39.6908188,-3953,Deuteronilus
32.3324356,-15.5011206,-3805,Deuteronilus
32.303936,-15.4207201,-3875,Deuteronilus
32.3390388,-15.2747202,-3875,Deuteronilus
32.3058357,-15.0257206,-3709,Deuteronilus
32.3346367,86.6127548,-3558,Deuteronilus
32.317337,86.770874,-3577,Deuteronilus
32.3077354,86.8744583,-3577,Deuteronilus
32.3311386,87.2713394,-3605,Deuteronilus
32.2385368,-39.7492218,-3933,Deuteronilus
32.2558365,-15.5382204,-3805,Deuteronilus
32.2666359,-15.1311207,-3709,Deuteronilus
32.2745361,-14.9791203,-3819,Deuteronilus
32.2489357,87.1939774,-3583,Deuteronilus
32.2438354,87.541687,-3597,Deuteronilus
32.1938362,-15.8832207,-3924,Deuteronilus
32.1992378,-15.7758207,-3924,Deuteronilus
32.2336388,-15.0876207,-3833,Deuteronilus
32.1816368,-14.9195204,-3565,Deuteronilus
32.1935387,87.1605072,-3583,Deuteronilus
32.1606369,-39.8953209,-3933,Deuteronilus
32.1723366,-15.8963203,-3924,Deuteronilus
32.148037,-15.5929203,-4025,Deuteronilus
32.1790352,-15.0160208,-3833,Deuteronilus
32.1634369,-14.9239206,-3565,Deuteronilus
32.1612358,87.085434,-3583,Deuteronilus
32.1145363,-39.96772,-3933,Deuteronilus
32.1188354,-16.04072,-3853,Deuteronilus
32.0850372,87.5728607,-3597,Deuteronilus
32.0375366,-16.0993214,-3853,Deuteronilus
31.9908371,-39.957119,-3964,Deuteronilus
31.9991379,87.6063461,-3570,Deuteronilus
31.9375362,-40.0902214,-3935,Deuteronilus
31.9533367,-39.9662209,-3964,Deuteronilus
31.9518375,87.6463623,-3570,Deuteronilus
31.9014378,-40.1800194,-3935,Deuteronilus
31.8904362,-16.1494198,-3980,Deuteronilus
31.855938,-40.201622,-3935,Deuteronilus
31.8053379,-18.7011204,-4037,Deuteronilus
31.8202362,87.6454239,-3570,Deuteronilus
31.7743378,-18.7668209,-3966,Deuteronilus
31.7511368,-16.1121197,-3980,Deuteronilus
31.8009377,87.656044,-3570,Deuteronilus
31.7221375,-40.3117218,-3917,Deuteronilus
31.731638,-18.6541214,-3978,Deuteronilus
31.7474365,87.6658707,-3530,Deuteronilus
31.6907368,-40.4724197,-3917,Deuteronilus
31.6576366,-18.8301201,-3952,Deuteronilus
31.6879368,-18.6317196,-3978,Deuteronilus
31.6651363,-16.10322,-3997,Deuteronilus
31.6733379,-21.2699203,-3966,Deuteronilus
31.6845379,87.6991043,-3530,Deuteronilus
31.6081371,-18.91362,-3952,Deuteronilus
31.6169376,-18.54142,-3978,Deuteronilus
31.5952377,-21.1348209,-4002,Deuteronilus
31.6318378,-21.238121,-4002,Deuteronilus
31.5593376,-40.5444221,-3913,Deuteronilus
31.5717373,-18.881321,-3952,Deuteronilus
31.5391369,-16.1376209,-3997,Deuteronilus
31.5672379,-21.1325207,-4002,Deuteronilus
31.5488377,87.6307144,-3530,Deuteronilus
31.4981365,-20.0953197,-3919,Deuteronilus
31.4886379,-20.0310211,-3919,Deuteronilus
31.5052376,-19.0897198,-3896,Deuteronilus
31.5299377,-18.8493214,-3952,Deuteronilus
31.4829369,-18.6514206,-3912,Deuteronilus
31.5072365,-21.2267208,-4002,Deuteronilus
31.4873371,-22.4050198,-3963,Deuteronilus
31.5137367,87.6034927,-3530,Deuteronilus
31.4728374,-40.6529198,-3909,Deuteronilus
31.4681377,-40.5041199,-3909,Deuteronilus
31.4614372,-20.1526203,-3919,Deuteronilus
31.4627361,-20.0226212,-3919,Deuteronilus
31.4476376,-19.1002197,-3822,Deuteronilus
31.473938,-19.04702,-3822,Deuteronilus
31.4574375,-18.8586197,-3771,Deuteronilus
31.4453373,-18.6836205,-3912,Deuteronilus
31.4417362,-17.7898197,-3881,Deuteronilus
31.4277363,-16.0992203,-3996,Deuteronilus
31.4519367,-21.1733208,-3967,Deuteronilus
31.4410362,-21.3387203,-3944,Deuteronilus
31.4292374,-21.4792213,-3944,Deuteronilus
31.4405365,-22.4618206,-3963,Deuteronilus
31.4260368,87.5740967,-3518,Deuteronilus
31.4219379,-40.589222,-3909,Deuteronilus
31.4200363,-20.2040215,-3919,Deuteronilus
31.3724365,-19.9255199,-3913,Deuteronilus
31.411438,-19.1116199,-3822,Deuteronilus
31.3901367,-18.9727211,-3771,Deuteronilus
31.4230366,-18.7078209,-3912,Deuteronilus
31.3765373,-17.9042206,-3881,Deuteronilus
31.4183369,-17.8038197,-3881,Deuteronilus
31.3760376,-16.3552208,-3983,Deuteronilus
31.4126377,-16.311821,-3983,Deuteronilus
31.4049377,-16.2225208,-3996,Deuteronilus
31.404438,-16.1789207,-3996,Deuteronilus
31.4005375,-21.2017212,-3967,Deuteronilus
31.3751373,-21.5214214,-3950,Deuteronilus
31.3836365,-22.5214214,-3941,Deuteronilus
31.3346367,-20.1930199,-3919,Deuteronilus
31.3259373,-19.8281212,-3913,Deuteronilus
31.3191376,-19.3822212,-3872,Deuteronilus
31.3310375,-19.2315197,-3822,Deuteronilus
31.3373375,-19.1738205,-3822,Deuteronilus
31.3652363,-18.6672211,-3912,Deuteronilus
31.3224373,-17.9317207,-3881,Deuteronilus
31.3272362,-17.745821,-3905,Deuteronilus
31.3671379,-16.3647213,-3983,Deuteronilus
31.3393364,-21.4702206,-3944,Deuteronilus
31.3396378,-22.3561211,-3963,Deuteronilus
31.3466377,-22.6127205,-3941,Deuteronilus
31.3388367,87.5856094,-3518,Deuteronilus
31.2769375,-20.0662212,-3919,Deuteronilus
31.3061371,-20.1616211,-3919,Deuteronilus
31.3134365,-19.737421,-3908,Deuteronilus
31.2847366,-19.5460205,-3908,Deuteronilus
31.3016376,-19.3064213,-3872,Deuteronilus
31.2965374,-18.5479202,-3912,Deuteronilus
31.2800369,-18.4391212,-3951,Deuteronilus
31.282238,-18.3364201,-3951,Deuteronilus
31.2778378,-17.2425213,-4080,Deuteronilus
31.2945366,-16.4091206,-3983,Deuteronilus
31.3090363,-16.3909206,-3983,Deuteronilus
31.2856369,-20.8982201,-4062,Deuteronilus
31.2846375,-21.1417198,-3967,Deuteronilus
31.279438,-22.3377209,-3963,Deuteronilus
31.2946377,87.56138609999999,-3518,Deuteronilus
31.2406368,-20.0317211,-4005,Deuteronilus
31.2394371,-19.4435196,-4107,Deuteronilus
31.2292366,-17.8463211,-3848,Deuteronilus
31.2462368,-17.9836197,-3848,Deuteronilus
31.2252369,-17.2661209,-3946,Deuteronilus
31.2213364,-17.1795197,-4025,Deuteronilus
31.2463379,-20.8500214,-4045,Deuteronilus
31.2546368,-21.1525211,-3967,Deuteronilus
31.2598362,-22.3270206,-3963,Deuteronilus
31.2250366,87.5720291,-3535,Deuteronilus
31.1779366,-20.0153198,-4005,Deuteronilus
31.1702366,-18.2693214,-3885,Deuteronilus
31.1898365,-17.9535198,-3848,Deuteronilus
31.1762371,-17.6821213,-3877,Deuteronilus
31.1947365,-17.3917198,-3946,Deuteronilus
31.1928368,-17.1693211,-4025,Deuteronilus
31.1888371,-16.4337196,-3987,Deuteronilus
31.1936378,-20.9969196,-4045,Deuteronilus
31.1970367,-21.3807201,-3941,Deuteronilus
31.1874371,-21.9593201,-3979,Deuteronilus
31.1904373,-22.2874203,-3951,Deuteronilus
31.1974373,87.6069107,-3535,Deuteronilus
31.1025372,-41.0563202,-3893,Deuteronilus
31.1268368,-20.0420208,-4005,Deuteronilus
31.1117363,-18.2808208,-3885,Deuteronilus
31.1489372,-17.6519203,-3877,Deuteronilus
31.1124363,-17.54072,-3877,Deuteronilus
31.1127377,-17.1755199,-4025,Deuteronilus
31.1391373,-20.743721,-4065,Deuteronilus
31.1274376,-21.7382202,-3985,Deuteronilus
31.1100368,-21.9141197,-3979,Deuteronilus
31.1276379,-22.0357208,-3969,Deuteronilus
31.1376362,-22.3268204,-3951,Deuteronilus
31.143837,87.5760269,-3535,Deuteronilus
31.0541363,-41.1497192,-3893,Deuteronilus
31.0807362,-20.0148201,-4005,Deuteronilus
31.0579376,-17.7710209,-3848,Deuteronilus
31.0522366,-17.1400204,-4025,Deuteronilus
31.0872364,-21.3526211,-3941,Deuteronilus
31.0918369,-21.9442196,-3979,Deuteronilus
31.0653362,-22.3207207,-3951,Deuteronilus
31.0562363,-25.9558201,-3921,Deuteronilus
31.0704365,-26.0554199,-3967,Deuteronilus
31.0309372,-41.1389198,-3893,Deuteronilus
31.0412369,-18.304121,-3885,Deuteronilus
31.0456371,-17.9205208,-3848,Deuteronilus
31.0460377,-17.1228199,-4025,Deuteronilus
31.0185375,-17.0158215,-4025,Deuteronilus
31.0466366,-16.5279198,-3810,Deuteronilus
31.0265369,-20.9633198,-4045,Deuteronilus
31.007637,-20.7598209,-4045,Deuteronilus
30.9976368,-21.7461205,-3970,Deuteronilus
31.0257378,-22.2348213,-3969,Deuteronilus
31.0067368,-22.6409206,-3929,Deuteronilus
31.0158367,-26.0602207,-3967,Deuteronilus
30.9553375,-41.127121,-3912,Deuteronilus
30.9663372,-19.8459206,-3916,Deuteronilus
30.9667377,-18.3494205,-3769,Deuteronilus
30.9776363,-17.8312206,-3893,Deuteronilus
30.9888363,-17.9693203,-3893,Deuteronilus
30.9666367,-16.6027203,-3339,Deuteronilus
30.9755363,-21.0210209,-4008,Deuteronilus
30.9902363,-21.3559208,-3998,Deuteronilus
30.9538364,-21.4864197,-3998,Deuteronilus
30.942337,-21.7526207,-3965,Deuteronilus
30.9455376,-22.1287212,-3950,Deuteronilus
30.9835377,-22.6284199,-3929,Deuteronilus
30.9424362,-25.7831211,-3968,Deuteronilus
30.9569378,-26.0454197,-3958,Deuteronilus
30.9357376,-19.7193203,-4071,Deuteronilus
30.910038,-18.2488213,-3769,Deuteronilus
30.9097366,-18.2202206,-3934,Deuteronilus
30.9154377,-18.2100201,-3934,Deuteronilus
30.9106369,-17.7738209,-3893,Deuteronilus
30.9078369,-16.9672203,-3574,Deuteronilus
30.9286366,-16.6198196,-3339,Deuteronilus
30.9350376,-21.0935211,-4008,Deuteronilus
30.8991375,-21.7531204,-3965,Deuteronilus
