plot,years,condition,outbreak,herbi,shift,shift_herbi
D4,2018-2019,HC,1.0,0.359069056478778,-0.574544304439605,0.013965801351182
THC,2018-2019,HC,1.0,0.579683527640322,-0.29379521977314,-0.242159901737513
HLM,2020-2021,LM,0.0,0.0922045111288414,-0.358729316403383,0.0060259532721041
B1,2020-2021,HC,1.0,0.33179914979794,-0.00666212263849997,0.197581324167457
NLM,2019-2020,LM,0.0,-0.0128741332327595,0.226914807227198,0.370835147650793
BHC,2018-2019,HC,1.0,0.145613231002077,0.0175840480496299,0.25661867965365
FLM,2020-2021,LM,0.0,0.230396882917239,-0.0483627033015901,0.104030180402752
D4,2020-2021,HC,1.0,0.105891783346448,-0.0465929782588099,0.229097502477288
SLM,2019-2020,LM,0.0,0.0619197835248679,-0.113796618644283,0.308984955983115
MLM,2020-2021,LM,0.0,0.278706071566513,0.25393242979754,0.030631133901987
JLM,2017-2018,LM,0.0,0.215213326904473,-0.16801568492886,-0.219720839508336
D4,2018-2019,HC,1.0,0.507847725022332,0.0874562491717501,-0.308524346031367
MHM,2020-2021,HM,0.0,0.28622261048103,-0.12171221872781,-0.069519800341654
MHC,2018-2019,HC,1.0,0.220007497825411,0.0695308439098811,0.033138377856808
DLM,2019-2020,LM,0.0,0.00704212891853362,-0.15219761533519,0.226506903921118
SLM,2019-2020,LM,0.0,-0.00417056200792221,0.078697159617644,0.24106741707897
MHM,2020-2021,HM,0.0,0.352162079340026,0.121383111754511,-0.144780747259656
DHC,2019-2020,HC,1.0,0.34194295668999,-0.07677746399482,-0.00298103789411897
GHM,2018-2019,HM,0.0,0.344648249520781,0.180406098669516,-0.357534856713592
MHC,2019-2020,HC,1.0,0.514161380861366,-0.07945772567717,0.00789628055018299
OLC,2019-2020,LC,0.0,0.467587809669126,-0.045341896357107,-0.347868765270316
SHM,2018-2019,HM,0.0,0.433801333531362,0.07376104983311,-0.145022184878697
D5,2018-2019,HC,1.0,0.269103440962964,0.01452991863822,0.071729054260901
DLM,2018-2019,LM,0.0,-0.00376016022934023,0.424805372544355,0.284881981957705
D6,2017-2018,HC,1.0,0.22442774760783,-0.091236081332704,-0.007474159083589
JLC,2017-2018,LC,0.0,0.489689959883099,0.0673266512292698,-0.302424211392233
NLC,2018-2019,LC,0.0,0.0358478358467493,-0.15772427909134,0.0706500236941217
D5,2019-2020,HC,1.0,0.555115366052846,-0.00381674688575995,-0.00539347048906391
HHM,2018-2019,HM,0.0,0.34749242758512,0.34558490240193,-0.296790505293431
BLM,2017-2018,LM,0.0,0.138356325882289,0.05706565744821,0.03428517821618
D7,2020-2021,HC,1.0,0.19156305714827,-0.04308116835623,-0.192378611106224
MHC,2020-2021,HC,1.0,0.351266452678107,-0.25089189223013,-0.240740889253458
FHC,2018-2019,HC,1.0,0.395921897270847,-0.434140926263421,-0.206953354656961
DLM,2017-2018,LM,0.0,0.286039494176205,-0.06963510431038,0.039098515823304
D5,2020-2021,HC,1.0,0.266999983900918,0.146037746727684,-0.253043648784501
ALC,2019-2020,LC,0.0,0.115221164409658,0.12628203693776,-0.0392510388486929
NLC,2019-2020,LC,0.0,0.194548902924998,-0.0210381887911499,-0.00235990211269999
MHC,2018-2019,HC,1.0,0.412332565594157,-0.0469546030188499,-0.219302252657967
GLM,2020-2021,LM,0.0,0.141981852678299,-0.123222904838811,-0.0775993842481164
MLM,2019-2020,LM,0.0,0.389597043935447,0.01607265721261,-0.246279130662188
JLM,2018-2019,LM,0.0,0.200756735138581,-0.33058128489321,-0.030190198072202
MLC,2017-2018,LC,0.0,0.245201451546011,-0.0773780556164579,0.086016415348559
NHM,2017-2018,HM,0.0,0.214798935021044,-0.230530338171835,-0.162375167209964
BHC,2018-2019,HC,1.0,0.356370905148676,-0.0425466251462401,-0.225519614981648
BLM,2020-2021,LM,0.0,0.253800943473768,0.10774733325258,0.228940732459728
BLC,2018-2019,LC,0.0,0.264124132452267,0.192601088807952,-0.047990023340353
DLC,2018-2019,LC,0.0,0.247381523335668,-0.10963492734948,-0.054686703925381
SHM,2019-2020,HM,0.0,0.318366510425665,0.04136057179846,-0.078358972207187
D8,2020-2021,HC,1.0,0.19126380020153,-0.015462882460989,-0.002260513431141
MLM,2020-2021,LM,0.0,0.427044074180592,0.397845775298804,-0.306677001107324
NLC,2020-2021,LC,0.0,-0.0156945802383255,-0.0124456825408001,0.283735548076048
DLC,2017-2018,LC,0.0,0.172264665299024,0.326704114239099,0.170079957593335
GHM,2020-2021,HM,0.0,0.0829299569588415,0.216494737651265,0.144684857436917
HHM,2018-2019,HM,0.0,0.450825541568224,-0.0380556961068201,-0.271637125159707
MLC,2019-2020,LC,0.0,0.277796578976873,-0.0166517375467201,-0.113395329330703
D1,2020-2021,HC,1.0,0.298804791332294,-0.10155057337991,-0.050540836753477
D5,2018-2019,HC,1.0,0.294772604527725,-0.0201841296995761,0.031088429416976
GLC,2018-2019,LC,0.0,0.302681639315097,-0.119365641257018,0.115835471182916
THC,2020-2021,HC,1.0,-0.0083738963914195,-0.153915411203692,0.057442390912938
D4,2017-2018,HC,1.0,0.480653008716921,-0.17578092733828,-0.273728548203563
F1,2017-2018,HC,1.0,0.402047948912199,0.14034578704348,-0.269499765777921
JLC,2018-2019,LC,0.0,0.320198153842688,-0.0819240352047099,-0.227183563153702
D4,2019-2020,HC,1.0,0.649982627950149,-0.16849361096222,-0.555968259827142
NLC,2018-2019,LC,0.0,0.296679794884413,0.30005405787935,0.048551801558956
F1,2020-2021,HC,1.0,0.315897389633507,0.121731080718027,-0.227159796617356
NLC,2020-2021,LC,0.0,0.159798550214356,0.186597322115498,-0.16170129889418
FHM,2020-2021,HM,0.0,0.528408491341726,0.0743708272173781,-0.331653985637008
MHC,2018-2019,HC,1.0,0.194101487351251,-0.017273206753783,0.225627017949932
D4,2019-2020,HC,1.0,0.372729520486872,-0.27357384030018,-0.367023738140453
BLM,2017-2018,LM,0.0,0.220112740282197,-0.10342393286284,0.050587917997566
OLM,2020-2021,LM,0.0,0.500249022156842,-0.0392181420155699,-0.297813481601257
FHC,2020-2021,HC,1.0,0.318811872069038,-0.189099654603965,-0.04052040720352
GLC,2018-2019,LC,0.0,0.650237446715998,-0.14237370323217,-0.473091946647827
MHC,2019-2020,HC,1.0,0.130825496632497,-0.0489305579318701,-0.0717661070995767
GLC,2019-2020,LC,0.0,0.0616607145693508,0.109093441089541,0.0980673871223512
GLC,2017-2018,LC,0.0,0.300177505040302,0.087493222794014,-0.275153911513653
GLC,2019-2020,LC,0.0,0.127791356309629,0.011684024182396,0.00807265283668998
THC,2020-2021,HC,1.0,0.207966703607308,0.2037002964858,-0.042066180749143
D7,2020-2021,HC,1.0,0.129409652473375,-0.088567958246269,0.038381891600825
FHC,2019-2020,HC,1.0,0.265010356228596,-0.0991401968911201,-0.132753117050388
SLC,2019-2020,LC,0.0,0.248459948355848,-0.0996369724571802,-0.098515116253376
NHM,2018-2019,HM,0.0,0.266629437184572,0.313276269850854,-0.229635425096702
F1,2017-2018,HC,1.0,-0.00181686406437676,-0.143343049275413,0.233554316141669
FHC,2019-2020,HC,1.0,0.38599013672012,-0.03258194662427,-0.23457605736721
BHC,2017-2018,HC,1.0,0.16407559417708,-0.224885864354604,0.066240805041234
OHC,2017-2018,HC,1.0,0.416671914151786,0.30446967983531,0.114322868251946
JLM,2018-2019,LM,0.0,-0.00992908854089403,0.112978569767875,0.0657486260461934
D8,2019-2020,HC,1.0,0.23106815962142,0.235594657678262,0.053704921560603
HHM,2018-2019,HM,0.0,0.215914048595385,0.258656263027994,-0.109627923853774
JLM,2017-2018,LM,0.0,0.0801068387264048,-0.30789498492728,0.0993865275732562
NLM,2019-2020,LM,0.0,0.301256310339032,-0.0858590188015398,-0.079828018908298
DLM,2019-2020,LM,0.0,0.223153659630644,-0.223990850470083,0.100060969819951
FLM,2017-2018,LM,0.0,0.101035816217608,-0.166309943928737,0.192026600724434
SLC,2018-2019,LC,0.0,0.146890097967193,-0.00776225647931006,0.137691811789662
D9,2019-2020,HC,1.0,0.43240275626479,-0.1932177530154,-0.39364960748862
TLM,2017-2018,LM,0.0,0.232615366463196,-0.0783191068668101,0.010210285845409
D5,2020-2021,HC,1.0,0.276801845301738,-0.160972686215416,-0.177941191508864
GHC,2017-2018,HC,1.0,0.0757015754316197,0.0169434948790109,0.267032196458419
GHC,2018-2019,HC,1.0,0.30083924350326,-0.010669886548343,0.37730016449505
OHM,2020-2021,HM,0.0,0.379239071344281,0.06945394287589,-0.277683664982608
D5,2017-2018,HC,1.0,0.224274052083992,0.213939509882981,0.12990535391054
D4,2020-2021,HC,1.0,0.215292663105654,-0.008226561410966,-0.116865948721059
SHM,2018-2019,HM,0.0,0.404608033501884,0.505459582626815,-0.093733302870445
DLM,2017-2018,LM,0.0,0.306967868871096,-0.279743576929832,-0.032267103251672
JLM,2017-2018,LM,0.0,0.0940474782077767,-0.292356687577934,0.0028844397611263
MHC,2017-2018,HC,1.0,0.4989147683315,-0.228936196548876,-0.229007604791833
B1,2019-2020,HC,1.0,0.282102611553856,0.166838181566548,-0.256222144804972
OLM,2020-2021,LM,0.0,0.326657210846758,-0.16494598606339,0.097459383401783
GLC,2017-2018,LC,0.0,0.0407459211578485,0.143889104373602,0.166263371107687
GLC,2020-2021,LC,0.0,0.391796307291907,-0.34257976794858,-0.139595896211057
NLC,2017-2018,LC,0.0,0.307952352953427,0.06704337847495,0.00575716495231199
NLM,2019-2020,LM,0.0,0.436148356517675,0.13952497403893,-0.151822490795848
MHM,2018-2019,HM,0.0,0.0566302049825642,-0.0188591420107,0.108010325605707
FHC,2017-2018,HC,1.0,0.346782533319686,-0.21998222467223,0.029072391110451
MLM,2018-2019,LM,0.0,0.105940676729291,-0.224296567294126,0.084364604062291
OLM,2020-2021,LM,0.0,0.390877151520195,0.251491225912489,-0.330914057730201
D8,2018-2019,HC,1.0,0.391679481846264,-0.255650831541982,0.070897660619529
B1,2019-2020,HC,1.0,0.457683059126893,-0.040740668626949,-0.254317128434291
NHM,2017-2018,HM,0.0,0.282192142525941,0.320065601855294,0.086944532631601
SLM,2018-2019,LM,0.0,0.27138638233878,0.0900287597229901,-0.031028747610032
SHM,2018-2019,HM,0.0,0.134296589573245,-0.10192026149235,-0.0790305342569798
GLM,2017-2018,LM,0.0,0.105260395950436,-0.0957125717194298,0.370136720223062
NHM,2020-2021,HM,0.0,0.161769667698284,0.285205168921767,-0.0687568782139322
JHM,2019-2020,HM,0.0,0.14445396549015,-0.09598782058729,-0.010174062048081
MLM,2020-2021,LM,0.0,0.234435055924972,-0.263685374339426,-0.001248407780194
HHM,2020-2021,HM,0.0,0.213592965994691,0.102840191962959,0.266571993263275
FHM,2019-2020,HM,0.0,-0.0202943218434362,0.47450866990842,0.481817285069798
JLM,2020-2021,LM,0.0,0.143456047232703,0.2512190716182,-0.145649535445314
NLC,2018-2019,LC,0.0,-0.00276331634018145,0.04663520737425,0.589650292633092
D4,2017-2018,HC,1.0,0.031695697776809,-0.147222565729167,0.341092634536119
OLM,2020-2021,LM,0.0,0.743130207723239,-0.41210792361476,-0.743777256810946
GLC,2019-2020,LC,0.0,0.587007486555462,-0.48988130675458,-0.364050669879243
DHC,2020-2021,HC,1.0,0.336000145781665,-0.04334062388111,-0.343766568340149
D9,2019-2020,HC,1.0,0.342643289472722,-0.225378630898549,-0.207012431434031
MLC,2020-2021,LC,0.0,0.0838182863432075,-0.02055512951301,0.210151145873315
MHC,2018-2019,HC,1.0,0.2495550486278,-0.160911866027609,-0.00463658468265901
HLM,2018-2019,LM,0.0,-0.00686183911305416,0.0526900550157898,0.168768401244165
BHM,2020-2021,HM,0.0,0.193721229686011,-0.09750693786028,0.08352272044633
D1,2019-2020,HC,1.0,0.393389379779377,0.087889509577817,-0.351058775363312
D8,2020-2021,HC,1.0,0.244417711517821,-0.0880506376855898,-0.115463452067306
F1,2017-2018,HC,1.0,0.0740552633701259,0.117417508989536,0.22072972900084
D1,2018-2019,HC,1.0,0.359742896778817,-0.318504492238887,-0.052755546867975
NHC,2018-2019,HC,1.0,0.150058434652948,0.495707040692784,0.335937690716053
NLM,2020-2021,LM,0.0,0.0734245733019637,0.236439041290428,-0.0118101777933882
DLM,2020-2021,LM,0.0,0.191025642281128,-0.041951871090271,0.039274251774063
OLC,2018-2019,LC,0.0,0.131424212178938,0.250318701677706,0.018401922582439
D5,2017-2018,HC,1.0,-0.0117467951864203,0.0013372046499609,0.262744948871028
NHM,2020-2021,HM,0.0,0.166624101195208,0.0842815091597909,0.181260884098622
FLM,2017-2018,LM,0.0,0.290306153105505,-0.23253602217967,-0.179272403623118
FHC,2020-2021,HC,1.0,0.197963501964881,0.07502223079571,0.074023635572947
MHM,2019-2020,HM,0.0,0.193363321724065,-0.0338141273455199,0.025174448179936
D8,2018-2019,HC,1.0,0.0842998997482536,0.436473942344307,0.303605248825758
GLC,2020-2021,LC,0.0,0.633314441712639,-0.153899006732471,-0.453102547693353
MHC,2019-2020,HC,1.0,0.451710779775501,-0.00545365529482988,-0.269773258836444
D8,2017-2018,HC,1.0,0.300732345096191,0.0200882099422202,-0.108113032040883
D8,2019-2020,HC,1.0,0.3115803582564,-0.00932188285996993,-0.142085431199847
NLC,2018-2019,LC,0.0,0.172052961982113,-0.085155032459088,0.055533003532828
D6,2020-2021,HC,1.0,0.217781569909748,0.0426333045183881,-0.041009052252968
D9,2019-2020,HC,1.0,0.209882056372187,-0.110264667956999,-0.141821938244375
HLC,2018-2019,LC,0.0,0.27846029321049,-0.440786175745961,-0.2775279392779
HHM,2020-2021,HM,0.0,0.0734449550817668,0.235489124837555,0.173966882691767
MHC,2019-2020,HC,1.0,0.146872670145438,0.0173443188201819,-0.046761009708463
NLM,2017-2018,LM,0.0,0.310104861946904,-0.0266000651815599,-0.265942976120259
OLM,2019-2020,LM,0.0,0.415750998366305,0.303477048281784,-0.218455662615161
GLM,2017-2018,LM,0.0,0.0664166206402339,0.477957377311192,0.204339268582152
SLC,2018-2019,LC,0.0,0.316696372228663,-0.32419167397111,-0.33167506641053
SHM,2020-2021,HM,0.0,0.371725883771319,-0.1526452563318,-0.000477130036286966
OLM,2017-2018,LM,0.0,0.36756057235463,0.30275689954126,0.025197519831972
BLM,2018-2019,LM,0.0,0.23826292171851,-0.16127932816662,0.064855079917228
GLM,2018-2019,LM,0.0,0.318613442753265,0.39670087252199,0.167594998141575
NLC,2018-2019,LC,0.0,0.168168736483189,-0.144010399282244,0.066537720652446
B1,2017-2018,HC,1.0,0.295006694224655,0.15484166364277,0.307250796681807
HHC,2020-2021,HC,1.0,0.233042876492242,-0.018777820033084,0.032860122916239
OHM,2017-2018,HM,0.0,0.398431962068069,-0.13928668570757,-0.019145240123853
OLM,2020-2021,LM,0.0,0.35868928886415,0.06126201003573,-0.246494423352314
AHC,2020-2021,HC,1.0,0.354556047814523,-0.0401818010963302,-0.148021148223938
HHM,2020-2021,HM,0.0,0.293663737735296,0.298230391361867,0.238786276291862
NHM,2020-2021,HM,0.0,0.296753870515788,0.208153070158789,-0.138461384160889
SLM,2018-2019,LM,0.0,0.266805125095412,-0.02492098217864,-0.108726821798873
JLC,2019-2020,LC,0.0,0.208838409259404,-0.09478860196493,-0.095358299948015
HLC,2017-2018,LC,0.0,0.280844979646081,-0.042381618358189,-0.03317413383571
DLC,2018-2019,LC,0.0,0.179236972582456,0.11541764650807,0.090250829330457
THC,2017-2018,HC,1.0,0.105400466994039,-0.02255003547205,0.212377289607739
AHC,2018-2019,HC,1.0,0.412243539344854,-0.10557491682631,-0.148213947921437
DHC,2020-2021,HC,1.0,0.131893630183351,-0.15247838807542,-0.01072549478415
FHM,2017-2018,HM,0.0,0.131871057692755,0.21531369018483,0.343645616358021
GLM,2018-2019,LM,0.0,0.0828520581224437,0.533674462382395,0.239388927758437
AHM,2018-2019,HM,0.0,0.362528456257351,-0.16913875035244,0.066316115093313
MLC,2020-2021,LC,0.0,0.137317386260272,0.361226905493094,-0.103425023687581
NLC,2017-2018,LC,0.0,0.235886510294005,0.135654619715347,0.110671587553503
OHC,2020-2021,HC,1.0,0.229810232067984,-0.150351395710571,-0.025378028191779
FLM,2017-2018,LM,0.0,0.225745254304114,-0.28061611589783,0.414713889069051
ALM,2017-2018,LM,0.0,0.248896246584241,0.108904742076081,-0.06023191803391
F1,2018-2019,HC,1.0,0.252878918000709,0.535897657792182,0.194163023843554
JHM,2019-2020,HM,0.0,0.35679349933307,-0.31232032720357,-0.068427237989727
NHM,2020-2021,HM,0.0,0.332602235681104,0.08177118701242,-0.021688368046673
FLM,2019-2020,LM,0.0,0.201958736067078,-0.507908594274554,0.351255981385344
TLC,2018-2019,LC,0.0,0.0984565316821697,0.0912344965446119,0.187378763661603
OLM,2019-2020,LM,0.0,0.307659483865323,-0.15550214694122,-0.20343034071493
D1,2018-2019,HC,1.0,0.174848358945444,0.132405127303368,0.157330675230619
GLC,2018-2019,LC,0.0,0.320182615221608,-0.05162260886637,0.268126480741083
SLM,2019-2020,LM,0.0,0.335016822329418,-0.32114512665091,-0.080939987233735
MLM,2018-2019,LM,0.0,0.176511137677445,-0.254918076600629,-0.066392927547989
NHM,2017-2018,HM,0.0,-0.00577932803942005,0.14002439353087,0.223773335660995
THM,2020-2021,HM,0.0,0.698426749027676,-0.144708623738377,-0.518586231182284
DLM,2019-2020,LM,0.0,0.197222494194374,0.333621255066129,0.416335378213698
MLC,2020-2021,LC,0.0,0.139985742169833,0.13469714485264,0.242742381731197
MLC,2019-2020,LC,0.0,0.289276345094276,0.04529167131336,-0.081990039256501
JLM,2020-2021,LM,0.0,0.182463753402819,0.0721815042356602,0.00629463339997799
GHC,2020-2021,HC,1.0,0.175239917446271,0.14883174551011,0.024946275605035
DLM,2020-2021,LM,0.0,0.089914018063445,0.055782457195172,0.021989271212292
JHC,2018-2019,HC,1.0,0.393335311703326,0.14927975243552,-0.131097852089128
BLC,2019-2020,LC,0.0,0.250015495549772,0.2343718061453,-0.102142956120038
OLM,2017-2018,LM,0.0,0.0482385315474914,-0.19554505575313,0.0438494280059451
D1,2020-2021,HC,1.0,0.550052718402058,0.0518827204737299,-0.346990079439218
BHM,2017-2018,HM,0.0,0.279389987110921,-0.112427540325437,-0.224438548986415
OLC,2018-2019,LC,0.0,0.227699532226424,0.301704061252632,-0.026577506380036
JLM,2017-2018,LM,0.0,0.158962794605242,-0.572007838758865,9.28541038439923e-05
NLC,2018-2019,LC,0.0,0.168663281783081,-0.167910779434553,-0.00974595993830898
ALC,2018-2019,LC,0.0,0.551254702328104,-0.13729113189877,-0.332047717188759
NLM,2017-2018,LM,0.0,0.121086211851638,0.02737714613203,0.1925530455504
OLM,2017-2018,LM,0.0,0.0269899325078742,-0.212285578395362,0.322847097234215
GHC,2018-2019,HC,1.0,0.50638126382649,-0.1621041017829,-0.021708524701157
D1,2017-2018,HC,1.0,0.049710371526281,-0.0658692720190399,0.279439610329085
MLM,2018-2019,LM,0.0,0.132711181229565,0.0252784328351501,0.306784980200057
MLC,2017-2018,LC,0.0,0.105724395322953,0.547292514445434,0.171327524299875
NHM,2020-2021,HM,0.0,0.186567943873981,0.16832840339828,-0.031613444256887
OLM,2017-2018,LM,0.0,0.506959015845274,-0.32702640815118,-0.080720284437329
SLM,2019-2020,LM,0.0,0.129056208010271,-0.221848482794275,0.217677141951663
OHC,2017-2018,HC,1.0,0.18101403123272,-0.303130848501391,0.025069978008609
GHC,2018-2019,HC,1.0,0.0895772157090006,0.13929522524224,0.338242180676037
D4,2019-2020,HC,1.0,0.358899286507172,0.14939326320816,0.038816923925636
D9,2019-2020,HC,1.0,0.380816466638675,-0.064593730572726,-0.248253762957193
DHC,2019-2020,HC,1.0,0.615441415563137,-0.21049093509223,-0.460663660325421
OLM,2020-2021,LM,0.0,0.272403605099349,-0.31748151854505,0.169799432447388
BLC,2017-2018,LC,0.0,0.175206851889363,-0.599370832098214,-0.0921455598113537
HLC,2019-2020,LC,0.0,0.363364382838404,-0.12101518779732,-0.107076760076427
JLM,2020-2021,LM,0.0,0.149359381641702,0.324383685551546,0.179819023570335
MLM,2017-2018,LM,0.0,0.358214957735907,0.11113868184246,-0.032785233415181
D8,2019-2020,HC,1.0,0.491691959716117,0.123246494950139,-0.357206430704771
HLM,2019-2020,LM,0.0,0.10639182164831,-0.167341829494208,0.104352425661012
MLC,2017-2018,LC,0.0,0.172165630305551,0.275093928219168,0.133218335789097
DLC,2017-2018,LC,0.0,0.288004013909968,-0.122330876485995,-0.072659181372006
NHM,2017-2018,HM,0.0,0.149771704063115,0.118186538595541,0.16576005044975
SLC,2018-2019,LC,0.0,0.292804065675466,0.321760269020555,0.012717267869154
TLC,2017-2018,LC,0.0,0.116448026902233,0.0716864805061699,0.371795645867777
D9,2017-2018,HC,1.0,0.278878955153816,-0.153423450223098,0.147551726375973
THM,2018-2019,HM,0.0,0.187960046670568,0.0245048096872902,0.194503868170961
GHM,2019-2020,HM,0.0,0.477471568072385,-0.0893597402439399,-0.090208936079393
OHC,2020-2021,HC,1.0,0.251378457494314,-0.21982120644943,0.046450099562852
NHM,2020-2021,HM,0.0,0.362281112877247,-0.366767873974456,-0.132113102706789
SLC,2019-2020,LC,0.0,0.333850199022132,-0.02809148230641,-0.019937160272525
DLC,2018-2019,LC,0.0,0.60231106629199,-0.325837709216049,-0.38614156903705
BLC,2020-2021,LC,0.0,0.196111972801381,0.445106140010049,0.089821187588843
FHC,2018-2019,HC,1.0,0.221627515588358,0.16229663306276,0.19385845069157
OHM,2018-2019,HM,0.0,0.292775105941089,-0.144234099435668,-0.039998298974276
